guest_lane,enemy_id_5,drop_reward_id_1,enemy_id_2,drop_gold_2,drop_gold_4,enemy_id_4,drop_gold_1,enemy_id_3,drop_reward_id_2,drop_reward_id_3,drop_reward_id_4,drop_gold_5,enemy_id_1,odds,id,drop_reward_id_5,drop_gold_3,guest_enemy_id,wave_group_id
0,0,11047071,101470702,0,0,0,46242,101470703,11999291,0,0,0,101470701,100,101001972,0,0,0,110470071
0,0,11047072,101470705,0,0,101470706,46242,101470703,11999292,0,0,0,101470704,100,101001973,0,0,0,110470072
0,101470706,11047073,101470702,0,0,101470703,46242,101470707,11999293,12999039,0,0,101470701,100,101001974,0,0,0,110470073
0,0,11047081,101470802,0,0,0,46599,101470803,11999291,0,0,0,101470801,100,101001975,0,0,0,110470081
0,0,11047082,101470805,0,0,101470807,46599,101470806,11999292,0,0,0,101470804,100,101001976,0,0,0,110470082
0,101470803,11047083,101470802,0,0,101470807,46599,101470806,11999293,12999040,0,0,101470801,100,101001977,0,0,0,110470083
0,0,11047091,101470902,0,0,0,46956,101470903,11999291,0,0,0,101470901,100,101001978,0,0,0,110470091
0,0,11047092,101470905,0,0,101470903,46956,101470906,11999292,0,0,0,101470904,100,101001979,0,0,0,110470092
0,101470903,11047093,101470902,0,0,101470906,46956,101470908,11999293,12999037,0,0,101470901,100,101001980,0,0,0,110470093
0,0,11047101,101471002,0,0,0,47313,101471003,11999291,11047104,0,0,101471001,100,101001981,0,0,0,110470101
0,0,11047102,101471004,0,0,101471005,47313,101471003,11999292,0,0,0,101471002,100,101001982,0,0,0,110470102
0,101471005,11047103,101471002,0,0,101471006,47313,101471004,11999293,12999038,0,0,101471001,100,101001983,0,0,0,110470103
0,0,11047111,101471102,0,0,0,47670,101471103,11999291,11047114,0,0,101471101,100,101001984,0,0,0,110470111
0,0,11047112,101471105,0,0,101471107,47670,101471106,11999292,0,0,0,101471104,100,101001985,0,0,0,110470112
0,101471103,11047113,101471105,0,0,101471106,47670,101471108,11999293,12999039,0,0,101471104,100,101001986,0,0,0,110470113
0,0,11047121,101471202,0,0,0,48027,101471202,11999291,11047124,0,0,101471201,100,101001987,0,0,0,110470121
0,0,11047122,101471209,0,0,101471205,48027,101471202,11999292,0,0,0,101471203,100,101001988,0,0,0,110470122
0,101471207,11047123,101471209,0,0,101471206,48027,101471202,11999293,12999040,0,0,101471201,100,101001989,0,0,0,110470123
0,0,11047131,101471302,0,0,0,48384,101471303,11999291,11047134,0,0,101471301,100,101001990,0,0,0,110470131
0,0,11047132,101471305,0,0,101471307,48384,101471306,11999292,0,0,0,101471304,100,101001991,0,0,0,110470132
0,101471307,11047133,101471302,0,0,101471303,48384,101471308,11999293,12999037,0,0,101471304,100,101001992,0,0,0,110470133
0,0,11047141,101471402,0,0,0,48742,101471403,11999291,11999293,0,0,101471401,100,101001993,0,0,0,110470141
0,0,11047142,101471404,0,0,101471405,48742,101471403,11999292,12999038,11047144,0,101471401,100,101001994,0,0,0,110470142
0,0,11047143,101471408,0,0,0,48742,101471409,0,0,0,0,101471410,100,101001995,0,0,0,110470143
0,0,11048011,101480102,0,0,0,49100,101480103,11999291,0,0,0,101480101,100,101001996,0,0,0,110480011
0,0,11048012,101480102,0,0,101480106,49100,101480105,11999292,0,0,0,101480104,100,101001997,0,0,0,110480012
0,0,11048013,101480105,0,0,101480107,49100,101480103,11999293,12999037,0,0,101480101,100,101001998,0,0,0,110480013
0,0,11048021,101480202,0,0,0,49457,101480203,11999291,0,0,0,101480201,100,101001999,0,0,0,110480021
0,0,11048022,101480204,0,0,101480206,49457,101480205,11999292,0,0,0,101480201,100,101002000,0,0,0,110480022
0,0,11048023,101480202,0,0,101480203,49457,101480206,11999293,12999038,0,0,101480201,100,101002001,0,0,0,110480023
0,0,11048031,101480302,0,0,0,49814,101480303,11999291,0,0,0,101480301,100,101002002,0,0,0,110480031
0,0,11048032,101480301,0,0,101480305,49814,101480303,11999292,0,0,0,101480304,100,101002003,0,0,0,110480032
0,0,11048033,101480301,0,0,101480303,49814,101480302,11999293,12999039,0,0,101480304,100,101002004,0,0,0,110480033
0,0,11048041,101480402,0,0,0,50171,101480403,11999291,0,0,0,101480401,100,101002005,0,0,0,110480041
0,0,11048042,101480405,0,0,101480406,50171,101480403,11999292,0,0,0,101480404,100,101002006,0,0,0,110480042
0,0,11048043,101480407,0,0,101480403,50171,101480405,11999293,12999040,0,0,101480404,100,101002007,0,0,0,110480043
0,0,11048051,101480502,0,0,0,50528,101480503,11999291,0,0,0,101480501,100,101002008,0,0,0,110480051
0,0,11048052,101480502,0,0,0,50528,101480505,11999292,0,0,0,101480504,100,101002009,0,0,0,110480052
0,0,11048053,101480504,0,0,101480503,50528,101480506,11999293,12999037,0,0,101480501,100,101002010,0,0,0,110480053
0,0,11048061,101480602,0,0,0,50885,101480603,11999291,0,0,0,101480601,100,101002011,0,0,0,110480061
0,0,11048062,101480602,0,0,101480606,50885,101480605,11999292,0,0,0,101480604,100,101002012,0,0,0,110480062
0,0,11048063,101480607,0,0,101480606,50885,101480608,11999293,12999038,0,0,101480601,100,101002013,0,0,0,110480063
0,0,11048071,101480702,0,0,0,51242,101480703,11999291,0,0,0,101480701,100,101002014,0,0,0,110480071
0,0,11048072,101480705,0,0,101480707,51242,101480706,11999292,0,0,0,101480704,100,101002015,0,0,0,110480072
0,101480708,11048073,101480702,0,0,101480707,51242,101480703,11999293,12999039,0,0,101480701,100,101002016,0,0,0,110480073
0,0,11048081,101480802,0,0,0,51599,101480803,11999291,0,0,0,101480801,100,101002017,0,0,0,110480081
0,0,11048082,101480805,0,0,101480807,51599,101480806,11999292,0,0,0,101480804,100,101002018,0,0,0,110480082
0,101480807,11048083,101480805,0,0,101480806,51599,101480802,11999293,12999040,0,0,101480801,100,101002019,0,0,0,110480083
0,0,11048091,101480902,0,0,0,51956,101480903,11999291,0,0,0,101480901,100,101002020,0,0,0,110480091
0,0,11048092,101480905,0,0,101480907,51956,101480906,11999292,0,0,0,101480904,100,101002021,0,0,0,110480092
0,101480903,11048093,101480902,0,0,101480908,51956,101480906,11999293,12999037,0,0,101480901,100,101002022,0,0,0,110480093
0,0,11048101,101481002,0,0,0,52313,101481003,11999291,11048104,0,0,101481001,100,101002023,0,0,0,110480101
0,0,11048102,101481004,0,0,101481005,52313,101481003,11999292,0,0,0,101481002,100,101002024,0,0,0,110480102
0,101481005,11048103,101481002,0,0,101481007,52313,101481006,11999293,12999038,0,0,101481001,100,101002025,0,0,0,110480103
0,0,11048111,101481102,0,0,0,52670,101481103,11999291,11048114,0,0,101481101,100,101002026,0,0,0,110480111
0,0,11048112,101481102,0,0,101481103,52670,101481105,11999292,0,0,0,101481104,100,101002027,0,0,0,110480112
0,101481103,11048113,101481107,0,0,101481108,52670,101481105,11999293,12999039,0,0,101481101,100,101002028,0,0,0,110480113
0,0,11048121,101481202,0,0,0,53027,101481203,11999291,11048124,0,0,101481201,100,101002029,0,0,0,110480121
0,0,11048122,101481202,0,0,101481207,53027,101481206,11999292,0,0,0,101481204,100,101002030,0,0,0,110480122
0,101481207,11048123,101481202,0,0,101481203,53027,101481202,11999293,12999040,0,0,101481201,100,101002031,0,0,0,110480123
0,0,11048131,101481302,0,0,0,53384,101481303,11999291,11048134,0,0,101481301,100,101002032,0,0,0,110480131
0,0,11048132,101481305,0,0,101481307,53384,101481306,11999292,0,0,0,101481304,100,101002033,0,0,0,110480132
0,101481303,11048133,101481304,0,0,101481308,53384,101481302,11999293,12999037,0,0,101481301,100,101002034,0,0,0,110480133
0,0,11048141,101481402,0,0,0,53742,101481403,11999291,11999293,0,0,101481401,100,101002035,0,0,0,110480141
0,0,11048142,101481404,0,0,101481406,53742,101481405,11999292,12999038,11048144,0,101481401,100,101002036,0,0,0,110480142
0,0,11048143,0,0,0,0,53742,0,0,0,0,0,101481410,100,101002037,0,0,0,110480143
0,0,11049011,101490102,0,0,0,54100,101490105,11999291,0,0,0,101490101,100,101002038,0,0,0,110490011
0,0,11049012,101490101,0,0,101490103,54100,101490106,11999292,0,0,0,101490104,100,101002039,0,0,0,110490012
0,0,11049013,101490104,0,0,101490103,54100,101490102,11999293,12999041,0,0,101490101,100,101002040,0,0,0,110490013
0,0,11049021,101490203,0,0,0,54457,101490207,11999291,0,0,0,101490205,100,101002041,0,0,0,110490021
0,0,11049022,101490202,0,0,101490210,54457,101490204,11999292,0,0,0,101490206,100,101002042,0,0,0,110490022
0,0,11049023,101490206,0,0,101490207,54457,101490210,11999293,12999042,0,0,101490205,100,101002043,0,0,0,110490023
0,0,11049031,101490306,0,0,0,54814,101490308,11999291,0,0,0,101490303,100,101002044,0,0,0,110490031
0,0,11049032,101490310,0,0,101490307,54814,101490306,11999292,0,0,0,101490302,100,101002045,0,0,0,110490032
0,0,11049033,101490304,0,0,101490308,54814,101490307,11999293,12999043,0,0,101490303,100,101002046,0,0,0,110490033
0,0,11049041,101490401,0,0,0,55171,101490403,11999291,0,0,0,101490404,100,101002047,0,0,0,110490041
0,0,11049042,101490405,0,0,101490407,55171,101490408,11999292,0,0,0,101490402,100,101002048,0,0,0,110490042
0,0,11049043,101490405,0,0,101490403,55171,101490401,11999293,12999044,0,0,101490404,100,101002049,0,0,0,110490043
0,0,11049051,101490504,0,0,0,55528,101490510,11999291,0,0,0,101490502,100,101002050,0,0,0,110490051
0,0,11049052,101490503,0,0,101490508,55528,101490507,11999292,0,0,0,101490505,100,101002051,0,0,0,110490052
0,0,11049053,101490505,0,0,101490510,55528,101490504,11999293,12999041,0,0,101490502,100,101002052,0,0,0,110490053
0,0,11049061,101490608,0,0,0,55885,101490604,11999291,0,0,0,101490602,100,101002053,0,0,0,110490061
0,0,11049062,101490606,0,0,101490610,55885,101490607,11999292,0,0,0,101490605,100,101002054,0,0,0,110490062
0,0,11049063,101490608,0,0,101490610,55885,101490604,11999293,12999042,0,0,101490602,100,101002055,0,0,0,110490063
0,0,11049071,101490703,0,0,0,56242,101490707,11999291,0,0,0,101490702,100,101002056,0,0,0,110490071
0,0,11049072,101490702,0,0,101490705,56242,101490708,11999292,0,0,0,101490710,100,101002057,0,0,0,110490072
0,101490705,11049073,101490703,0,0,101490708,56242,101490706,11999293,12999043,0,0,101490710,100,101002058,0,0,0,110490073
0,0,11049081,101490805,0,0,0,56599,101490802,11999291,0,0,0,101490804,100,101002059,0,0,0,110490081
0,0,11049082,101490807,0,0,101490803,56599,101490808,11999292,0,0,0,101490801,100,101002060,0,0,0,110490082
0,101490806,11049083,101490801,0,0,101490809,56599,101490805,11999293,12999044,0,0,101490804,100,101002061,0,0,0,110490083
0,0,11049091,101490906,0,0,0,56956,101490905,11999291,0,0,0,101490901,100,101002062,0,0,0,110490091
0,0,11049092,101490904,0,0,101490903,56956,101490907,11999292,0,0,0,101490902,100,101002063,0,0,0,110490092
0,101490905,11049093,101490906,0,0,101490910,56956,101490909,11999293,12999041,0,0,101490901,100,101002064,0,0,0,110490093
0,0,11049101,101491003,0,0,0,57313,101491008,11999291,11049104,0,0,101491004,100,101002065,0,0,0,110490101
0,0,11049102,101491005,0,0,101491009,57313,101491006,11999292,0,0,0,101491001,100,101002066,0,0,0,110490102
0,101491009,11049103,101491002,0,0,101491008,57313,101491005,11999293,12999042,0,0,101491004,100,101002067,0,0,0,110490103
0,0,11049111,101491105,0,0,0,57670,101491103,11999291,11049114,0,0,101491101,100,101002068,0,0,0,110490111
0,0,11049112,101491108,0,0,101491110,57670,101491107,11999292,0,0,0,101491104,100,101002069,0,0,0,110490112
0,101491103,11049113,101491105,0,0,101491109,57670,101491109,11999293,12999043,0,0,101491101,100,101002070,0,0,0,110490113
0,0,11049121,101491206,0,0,0,58027,101491209,11999291,11049124,0,0,101491201,100,101002071,0,0,0,110490121
0,0,11049122,101491204,0,0,101491210,58027,101491203,11999292,0,0,0,101491208,100,101002072,0,0,0,110490122
0,101491210,11049123,101491202,0,0,101491206,58027,101491203,11999293,12999044,0,0,101491201,100,101002073,0,0,0,110490123
0,0,11049131,101491305,0,0,0,58384,101491307,11999291,11049134,0,0,101491304,100,101002074,0,0,0,110490131
0,0,11049132,101491302,0,0,101491303,58384,101491308,11999292,0,0,0,101491301,100,101002075,0,0,0,110490132
0,101491307,11049133,101491305,0,0,101491303,58384,101491308,11999293,12999041,0,0,101491304,100,101002076,0,0,0,110490133
0,0,11049141,101491402,0,0,0,58742,101491405,11999291,11999293,0,0,101491404,100,101002077,0,0,0,110490141
0,0,11049142,101491403,0,0,101491406,58742,101491405,11999292,12999042,11049144,0,101491404,100,101002078,0,0,0,110490142
0,0,11049143,101491408,0,0,0,58742,101491409,0,0,0,0,101491410,100,101002079,0,0,0,110490143
0,0,11050011,101500102,0,0,0,54100,101500105,11999291,0,0,0,101500101,100,101002080,0,0,0,110500011
0,0,11050012,101500105,0,0,101500103,54100,101500106,11999292,0,0,0,101500104,100,101002081,0,0,0,110500012
0,0,11050013,101500102,0,0,101500103,54100,101500105,11999293,12999041,0,0,101500101,100,101002082,0,0,0,110500013
0,0,11050021,101500202,0,0,0,54457,101500203,11999291,0,0,0,101500201,100,101002083,0,0,0,110500021
0,0,11050022,101500201,0,0,101500205,54457,101500210,11999292,0,0,0,101500204,100,101002084,0,0,0,110500022
0,0,11050023,101500202,0,0,101500203,54457,101500205,11999293,12999042,0,0,101500204,100,101002085,0,0,0,110500023
0,0,11050031,101500305,0,0,0,54814,101500306,11999291,0,0,0,101500304,100,101002086,0,0,0,110500031
0,0,11050032,101500301,0,0,101500306,54814,101500309,11999292,0,0,0,101500302,100,101002087,0,0,0,110500032
0,0,11050033,101500307,0,0,101500303,54814,101500309,11999293,12999043,0,0,101500304,100,101002088,0,0,0,110500033
0,0,11050041,101500403,0,0,0,55171,101500406,11999291,0,0,0,101500401,100,101002089,0,0,0,110500041
0,0,11050042,101500402,0,0,101500410,55171,101500407,11999292,0,0,0,101500405,100,101002090,0,0,0,110500042
0,0,11050043,101500403,0,0,101500410,55171,101500407,11999293,12999044,0,0,101500401,100,101002091,0,0,0,110500043
0,0,11050051,101500503,0,0,0,55528,101500508,11999291,0,0,0,101500504,100,101002092,0,0,0,110500051
0,0,11050052,101500510,0,0,101500507,55528,101500506,11999292,0,0,0,101500502,100,101002093,0,0,0,110500052
0,0,11050053,101500503,0,0,101500508,55528,101500507,11999293,12999041,0,0,101500504,100,101002094,0,0,0,110500053
0,0,11050061,101500607,0,0,0,55885,101500610,11999291,0,0,0,101500601,100,101002095,0,0,0,110500061
0,0,11050062,101500607,0,0,101500602,55885,101500604,11999292,0,0,0,101500603,100,101002096,0,0,0,110500062
0,0,11050063,101500608,0,0,101500610,55885,101500604,11999293,12999042,0,0,101500603,100,101002097,0,0,0,110500063
0,0,11050071,101500704,0,0,0,56242,101500707,11999291,0,0,0,101500702,100,101002098,0,0,0,110500071
0,0,11050072,101500706,0,0,101500708,56242,101500707,11999292,0,0,0,101500701,100,101002099,0,0,0,110500072
0,101500710,11050073,101500705,0,0,101500708,56242,101500706,11999293,12999043,0,0,101500701,100,101002100,0,0,0,110500073
0,0,11050081,101500805,0,0,0,56599,101500809,11999291,0,0,0,101500801,100,101002101,0,0,0,110500081
0,0,11050082,101500802,0,0,101500807,56599,101500803,11999292,0,0,0,101500804,100,101002102,0,0,0,110500082
0,101500809,11050083,101500802,0,0,101500803,56599,101500806,11999293,12999044,0,0,101500801,100,101002103,0,0,0,110500083
0,0,11050091,101500902,0,0,0,56956,101500908,11999291,0,0,0,101500910,100,101002104,0,0,0,110500091
0,0,11050092,101500905,0,0,101500907,56956,101500908,11999292,0,0,0,101500904,100,101002105,0,0,0,110500092
0,101500907,11050093,101500902,0,0,101500908,56956,101500906,11999293,12999041,0,0,101500910,100,101002106,0,0,0,110500093
0,0,11050101,101501002,0,0,0,57313,101501007,11999291,11050104,0,0,101501001,100,101002107,0,0,0,110500101
0,0,11050102,101501002,0,0,101501008,57313,101501010,11999292,0,0,0,101501005,100,101002108,0,0,0,110500102
0,101501009,11050103,101501010,0,0,101501007,57313,101501008,11999293,12999042,0,0,101501001,100,101002109,0,0,0,110500103
0,0,11050111,101501106,0,0,0,57670,101501105,11999291,11050114,0,0,101501101,100,101002110,0,0,0,110500111
0,0,11050112,101501104,0,0,101501107,57670,101501103,11999292,0,0,0,101501102,100,101002111,0,0,0,110500112
0,101501105,11050113,101501104,0,0,101501106,57670,101501110,11999293,12999043,0,0,101501102,100,101002112,0,0,0,110500113
0,0,11050121,101501205,0,0,0,58027,101501206,11999291,11050124,0,0,101501204,100,101002113,0,0,0,110500121
0,0,11050122,101501202,0,0,101501210,58027,101501207,11999292,0,0,0,101501201,100,101002114,0,0,0,110500122
0,101501210,11050123,101501204,0,0,101501207,58027,101501208,11999293,12999044,0,0,101501201,100,101002115,0,0,0,110500123
0,0,11050131,101501303,0,0,0,58384,101501307,11999291,11050134,0,0,101501301,100,101002116,0,0,0,110500131
0,0,11050132,101501306,0,0,101501308,58384,101501305,11999292,0,0,0,101501304,100,101002117,0,0,0,110500132
0,101501302,11050133,101501304,0,0,101501307,58384,101501303,11999293,12999041,0,0,101501301,100,101002118,0,0,0,110500133
0,0,11050141,101501402,0,0,0,58742,101501405,11999291,11999293,0,0,101501404,100,101002119,0,0,0,110500141
0,0,11050142,101501403,0,0,101501406,58742,101501409,11999292,12999042,11050144,0,101501404,100,101002120,0,0,0,110500142
0,0,11050143,0,0,0,0,58742,0,0,0,0,0,101501410,100,101002121,0,0,0,110500143
0,0,11051011,101510103,0,0,0,54100,101510104,11999291,0,0,0,101510101,100,101002122,0,0,0,110510011
0,0,11051012,101510106,0,0,101510109,54100,101510107,11999292,0,0,0,101510101,100,101002123,0,0,0,110510012
0,0,11051013,101510105,0,0,101510108,54100,101510106,11999293,12999041,0,0,101510102,100,101002124,0,0,0,110510013
0,0,11051021,101510202,0,0,0,54457,101510203,11999291,0,0,0,101510201,100,101002125,0,0,0,110510021
0,0,11051022,101510205,0,0,101510203,54457,101510207,11999292,0,0,0,101510204,100,101002126,0,0,0,110510022
0,0,11051023,101510208,0,0,101510210,54457,101510206,11999293,12999042,0,0,101510201,100,101002127,0,0,0,110510023
0,0,11051031,101510307,0,0,0,54814,101510306,11999291,0,0,0,101510301,100,101002128,0,0,0,110510031
0,0,11051032,101510307,0,0,101510305,54814,101510308,11999292,0,0,0,101510304,100,101002129,0,0,0,110510032
0,0,11051033,101510303,0,0,101510305,54814,101510310,11999293,12999043,0,0,101510301,100,101002130,0,0,0,110510033
0,0,11051041,101510402,0,0,0,55171,101510403,11999291,0,0,0,101510401,100,101002131,0,0,0,110510041
0,0,11051042,101510403,0,0,101510409,55171,101510408,11999292,0,0,0,101510405,100,101002132,0,0,0,110510042
0,0,11051043,101510402,0,0,101510410,55171,101510404,11999293,12999044,0,0,101510401,100,101002133,0,0,0,110510043
0,0,11051051,101510502,0,0,0,55528,101510503,11999291,0,0,0,101510501,100,101002134,0,0,0,110510051
0,0,11051052,101510505,0,0,101510507,55528,101510506,11999292,0,0,0,101510504,100,101002135,0,0,0,110510052
0,0,11051053,101510502,0,0,101510510,55528,101510507,11999293,12999041,0,0,101510501,100,101002136,0,0,0,110510053
0,0,11051061,101510602,0,0,0,55885,101510603,11999291,0,0,0,101510601,100,101002137,0,0,0,110510061
0,0,11051062,101510606,0,0,101510608,55885,101510607,11999292,0,0,0,101510605,100,101002138,0,0,0,110510062
0,0,11051063,101510605,0,0,101510610,55885,101510608,11999293,12999042,0,0,101510601,100,101002139,0,0,0,110510063
0,0,11051071,101510702,0,0,0,56242,101510703,11999291,0,0,0,101510701,100,101002140,0,0,0,110510071
0,0,11051072,101510705,0,0,101510707,56242,101510706,11999292,0,0,0,101510704,100,101002141,0,0,0,110510072
0,101510710,11051073,101510708,0,0,101510709,56242,101510707,11999293,12999043,0,0,101510701,100,101002142,0,0,0,110510073
0,0,11051081,101510804,0,0,0,56599,101510805,11999291,0,0,0,101510803,100,101002143,0,0,0,110510081
0,0,11051082,101510807,0,0,101510806,56599,101510802,11999292,0,0,0,101510801,100,101002144,0,0,0,110510082
0,101510809,11051083,101510802,0,0,101510805,56599,101510804,11999293,12999044,0,0,101510803,100,101002145,0,0,0,110510083
0,0,11051091,101510905,0,0,0,56956,101510908,11999291,0,0,0,101510901,100,101002146,0,0,0,110510091
0,0,11051092,101510906,0,0,101510907,56956,101510903,11999292,0,0,0,101510910,100,101002147,0,0,0,110510092
0,101510908,11051093,101510903,0,0,101510905,56956,101510902,11999293,12999041,0,0,101510901,100,101002148,0,0,0,110510093
0,0,11051101,101511002,0,0,0,57313,101511003,11999291,11051104,0,0,101511001,100,101002149,0,0,0,110510101
0,0,11051102,101511004,0,0,101511010,57313,101511006,11999292,0,0,0,101511001,100,101002150,0,0,0,110510102
0,101511007,11051103,101511008,0,0,101511009,57313,101511004,11999293,12999042,0,0,101511002,100,101002151,0,0,0,110510103
0,0,11051111,101511102,0,0,0,57670,101511107,11999291,11051114,0,0,101511101,100,101002152,0,0,0,110510111
0,0,11051112,101511109,0,0,101511106,57670,101511108,11999292,0,0,0,101511101,100,101002153,0,0,0,110510112
0,101511110,11051113,101511103,0,0,101511105,57670,101511107,11999293,12999043,0,0,101511104,100,101002154,0,0,0,110510113
0,0,11051121,101511204,0,0,0,58027,101511203,11999291,11051124,0,0,101511202,100,101002155,0,0,0,110510121
0,0,11051122,101511206,0,0,101511204,58027,101511207,11999292,0,0,0,101511205,100,101002156,0,0,0,110510122
0,101511203,11051123,101511205,0,0,101511210,58027,101511209,11999293,12999044,0,0,101511201,100,101002157,0,0,0,110510123
0,0,11051131,101511305,0,0,0,58384,101511303,11999291,11051134,0,0,101511308,100,101002158,0,0,0,110510131
0,0,11051132,101511302,0,0,101511304,58384,101511310,11999292,0,0,0,101511309,100,101002159,0,0,0,110510132
0,101511307,11051133,101511301,0,0,101511305,58384,101511306,11999293,12999041,0,0,101511309,100,101002160,0,0,0,110510133
0,0,11051141,101511402,0,0,0,58742,101511403,11999291,11999293,0,0,101511401,100,101002161,0,0,0,110510141
0,0,11051142,101511405,0,0,101511406,58742,101511407,11999292,12999042,11051144,0,101511404,100,101002162,0,0,0,110510142
0,0,11051143,101511408,0,0,0,58742,101511409,0,0,0,0,101511410,100,101002163,0,0,0,110510143
0,0,11052011,101520102,0,0,0,54100,101520103,11999291,0,0,0,101520101,100,101002164,0,0,0,110520011
0,0,11052012,101520104,0,0,101520107,54100,101520106,11999292,0,0,0,101520105,100,101002165,0,0,0,110520012
0,0,11052013,101520108,0,0,101520109,54100,101520103,11999293,12999045,0,0,101520101,100,101002166,0,0,0,110520013
0,0,11052021,101520202,0,0,0,54457,101520203,11999291,0,0,0,101520201,100,101002167,0,0,0,110520021
0,0,11052022,101520205,0,0,101520207,54457,101520206,11999292,0,0,0,101520204,100,101002168,0,0,0,110520022
0,0,11052023,101520201,0,0,101520210,54457,101520209,11999293,12999046,0,0,101520208,100,101002169,0,0,0,110520023
0,0,11052031,101520302,0,0,0,54814,101520303,11999291,0,0,0,101520301,100,101002170,0,0,0,110520031
0,0,11052032,101520305,0,0,101520307,54814,101520306,11999292,0,0,0,101520304,100,101002171,0,0,0,110520032
0,0,11052033,101520301,0,0,101520310,54814,101520309,11999293,12999047,0,0,101520308,100,101002172,0,0,0,110520033
0,0,11052041,101520402,0,0,0,55171,101520403,11999291,0,0,0,101520401,100,101002173,0,0,0,110520041
0,0,11052042,101520405,0,0,101520407,55171,101520406,11999292,0,0,0,101520404,100,101002174,0,0,0,110520042
0,0,11052043,101520408,0,0,101520410,55171,101520409,11999293,12999048,0,0,101520404,100,101002175,0,0,0,110520043
0,0,11052051,101520502,0,0,0,55528,101520503,11999291,0,0,0,101520501,100,101002176,0,0,0,110520051
0,0,11052052,101520505,0,0,101520510,55528,101520506,11999292,0,0,0,101520504,100,101002177,0,0,0,110520052
0,0,11052053,101520507,0,0,101520509,55528,101520502,11999293,12999045,0,0,101520508,100,101002178,0,0,0,110520053
0,0,11052061,101520602,0,0,0,55885,101520603,11999291,0,0,0,101520601,100,101002179,0,0,0,110520061
0,0,11052062,101520605,0,0,101520608,55885,101520609,11999292,0,0,0,101520604,100,101002180,0,0,0,110520062
0,0,11052063,101520606,0,0,101520610,55885,101520607,11999293,12999046,0,0,101520601,100,101002181,0,0,0,110520063
0,0,11052071,101520702,0,0,0,56242,101520703,11999291,0,0,0,101520701,100,101002182,0,0,0,110520071
0,0,11052072,101520705,0,0,101520707,56242,101520706,11999292,0,0,0,101520704,100,101002183,0,0,0,110520072
0,101520710,11052073,101520701,0,0,101520709,56242,101520708,11999293,12999047,0,0,101520704,100,101002184,0,0,0,110520073
0,0,11052081,101520802,0,0,0,56599,101520803,11999291,0,0,0,101520801,100,101002185,0,0,0,110520081
0,0,11052082,101520805,0,0,101520807,56599,101520806,11999292,0,0,0,101520804,100,101002186,0,0,0,110520082
0,101520810,11052083,101520808,0,0,101520809,56599,101520803,11999293,12999048,0,0,101520801,100,101002187,0,0,0,110520083
0,0,11052091,101520902,0,0,0,56956,101520903,11999291,0,0,0,101520901,100,101002188,0,0,0,110520091
0,0,11052092,101520905,0,0,101520907,56956,101520906,11999292,0,0,0,101520904,100,101002189,0,0,0,110520092
0,101520910,11052093,101520908,0,0,101520909,56956,101520903,11999293,12999045,0,0,101520904,100,101002190,0,0,0,110520093
0,0,11052101,101521002,0,0,0,57313,101521003,11999291,11052104,0,0,101521001,100,101002191,0,0,0,110520101
0,0,11052102,101521005,0,0,101521007,57313,101521006,11999292,0,0,0,101521004,100,101002192,0,0,0,110520102
0,101521010,11052103,101521004,0,0,101521009,57313,101521008,11999293,12999046,0,0,101521001,100,101002193,0,0,0,110520103
0,0,11052111,101521102,0,0,0,57670,101521103,11999291,11052114,0,0,101521101,100,101002194,0,0,0,110520111
0,0,11052112,101521105,0,0,101521107,57670,101521106,11999292,0,0,0,101521104,100,101002195,0,0,0,110520112
0,101521110,11052113,101521104,0,0,101521108,57670,101521109,11999293,12999047,0,0,101521101,100,101002196,0,0,0,110520113
0,0,11052121,101521202,0,0,0,58027,101521203,11999291,11052124,0,0,101521201,100,101002197,0,0,0,110520121
0,0,11052122,101521205,0,0,101521207,58027,101521206,11999292,0,0,0,101521204,100,101002198,0,0,0,110520122
0,101521210,11052123,101521207,0,0,101521209,58027,101521208,11999293,12999048,0,0,101521201,100,101002199,0,0,0,110520123
0,0,11052131,101521302,0,0,0,58384,101521303,11999291,11052134,0,0,101521301,100,101002200,0,0,0,110520131
0,0,11052132,101521305,0,0,101521307,58384,101521306,11999292,0,0,0,101521304,100,101002201,0,0,0,110520132
0,101521309,11052133,101521305,0,0,101521310,58384,101521308,11999293,12999045,0,0,101521302,100,101002202,0,0,0,110520133
0,0,11052141,101521402,0,0,0,58742,101521403,11999291,11999293,0,0,101521401,100,101002203,0,0,0,110520141
0,0,11052142,101521405,0,0,101521407,58742,101521406,11999292,12999046,11052144,0,101521404,100,101002204,0,0,0,110520142
0,0,11052143,0,0,0,0,58742,0,0,0,0,0,101521410,100,101002205,0,0,0,110520143
0,0,11053011,101530109,0,0,0,54100,101530103,11999291,0,0,0,101530101,100,101002206,0,0,0,110530011
0,0,11053012,101530105,0,0,101530107,54100,101530106,11999292,0,0,0,101530104,100,101002207,0,0,0,110530012
0,0,11053013,101530102,0,0,101530107,54100,101530103,11999293,12999045,0,0,101530108,100,101002208,0,0,0,110530013
0,0,11053021,101530202,0,0,0,54457,101530203,11999291,0,0,0,101530201,100,101002209,0,0,0,110530021
0,0,11053022,101530209,0,0,101530210,54457,101530206,11999292,0,0,0,101530204,100,101002210,0,0,0,110530022
0,0,11053023,101530207,0,0,101530205,54457,101530208,11999293,12999046,0,0,101530201,100,101002211,0,0,0,110530023
