motion_type,search_area_width,unit_name,comment,move_speed,normal_atk_cast_time,unit_id,se_type,atk_type,visual_change_flag,prefab_id,cutin_star6,cutin
0,575,"아이스 칙","【마법】【중거리】\n얼음을 두른 꽁지깃을 날려서 공격하는 새 마물.\n\nㆍ앞에서 두 번째를 공격\nㆍ주는 데미지에 의한 TP 회복량 80% 감소",270,3.0,255100,0,2,0,255100,0,0
0,580,"아이스 피쉬","【물리】\n빙하를 깎아 둥지를 만들고, 다가오는 자는 차별하게 습격하는 물고기 마물.\n\nㆍ가까운 대상 공격\nㆍ주는 데미지에 의한 TP 회복량 80% 감소",270,2.6,255200,12,1,0,255200,0,0
0,585,"마그마 피쉬","【물리】\n암석도 씹어 부수는 강인한 턱으로 주위를 먹어 치우는 물고기 마물.\n\nㆍ가까운 대상 공격\nㆍ주는 데미지에 의한 TP 회복량 80% 감소",270,2.4,255300,12,1,0,255300,0,0
0,550,"랜드 스네이크","【물리】【방해】\n구멍을 파서 사냥감을 가만히 기다리다가 독니로 확실히 숨통을 끊는 뱀 마물.\n\nㆍ가까운 대상 공격, 행동 속도 감소, 독\nㆍ주는 데미지에 의한 TP 회복량 80% 감소\nㆍ독 데미지에 의한 TP 회복 없음",270,3.0,255400,14,1,0,255400,0,0
0,565,"살인벌","【물리】【방해】\n위협이 되는 적을 재빠르게 감지해서 정확하게 노려 찌르는 벌 마물.\n\nㆍTP 높은 대상을 공격, HP 50％ 이하 마비\nㆍ주는 데미지에 의한 TP 회복량 80% 감소",270,0.9,255500,0,1,0,255500,0,0
0,555,"라쿤","【물리】【중거리】【방해】\n지나치리만큼 깨끗한 것을 좋아하는 미국너구리.\n특제 두꺼비기름 비누로 한 번 씻으면, 무기도 제대로 잡을 수 없다.\n\nㆍ앞에서 두 번째를 공격, 넉백, 이동 속도 감소(데미지 무효화 시에도 부여)\nㆍ주는 데미지에 의한 TP 회복량 80% 감소",270,2.5,255600,0,1,0,255600,0,0
0,755,"슬리피 아울","【마법】【방해】\n잠이 부족해서 게으른 올빼미 마물.\n적을 노려보는 기술을 걸어, 움직임을 빼앗는다.\n\nㆍHP 높은 대상을 공격, 속박\n(데미지 무효화 시에도 부여)\nㆍ주는 데미지에 의한 TP 회복량 80% 감소",270,3.5,255700,0,2,0,255700,0,0
0,710,"코볼트","【물리】【중거리】\n부메랑처럼 묶은 뼈를 던져서 공격하는 산개 마물.\n\nㆍ앞에서 세 번째를 공격\nㆍ주는 데미지에 의한 TP 회복량 80% 감소",270,3.5,255800,15,1,0,255800,0,0
0,715,"코볼트 어쌔신","【물리】【중거리】\n민첩한 스텝으로 농락하며 약간의 틈으로 나이프를 날리는 산개 마물.\n\nㆍ앞에서 세 번째를 공격\nㆍ주는 데미지에 의한 TP 회복량 80% 감소",270,0.5,255900,15,1,0,255900,0,0
0,730,"윙 롭","【마법】\n커다란 귀를 펄럭이며 힘껏 들이받는 토끼 마물.\n\nㆍ가까운 대상 공격\nㆍ주는 데미지에 의한 TP 회복량 80% 감소",270,3.5,256000,15,2,0,256000,0,0
0,735,"방랑 까마귀","【물리】\n아스트룸의 강한 마물을 쓰러뜨리며 돌아다니고 있다는 방랑 까마귀.\n\nㆍ가까운 대상 공격\nㆍ주는 데미지에 의한 TP 회복량 80% 감소",270,3.0,256100,4,1,0,256100,0,0
0,740,"떠돌이 솔개","【물리】【범위】\n황야에 살고 황야에 죽는다는 삶을 동경해서 홀로 여행하는 솔개.\n\nㆍ가까운 2명 공격\nㆍ주는 데미지에 의한 TP 회복량 80% 감소",270,2.6,256200,4,1,0,256200,0,0
0,750,"임프","【마법】\n몸에 어울리지 않는 커다란 갈퀴로 할퀴기 공격을 하는 견습 악마.\n\nㆍ가까운 대상 공격\nㆍ주는 데미지에 의한 TP 회복량 80% 감소",270,3.5,256300,12,2,0,256300,0,0
0,725,"쁘띠 그리핀","【물리】\n날개가 작아서 아직 날지 못하는 어린 그리폰.\n\nㆍ가까운 대상 공격\nㆍ주는 데미지에 의한 TP 회복량 80% 감소",270,3.5,256400,15,1,0,256400,0,0
0,720,"씨호스 나이트","【물리】【중거리】\n바다에 빠진 기사의 창을 빼앗고, 영역을 경비하는 해마 전사.\n\nㆍ앞에서 세 번째를 공격\nㆍ주는 데미지에 의한 TP 회복량 80% 감소",270,2.0,256500,0,1,0,256500,0,0
0,700,"너티 비버","【물리】【방해】\n닥치는 대로 나무를 갉아 쓰러뜨리는 비버.\n갉아낸 나뭇조각은 집 만들기가 아닌, 집을 지키기 위해 던지는 도구가 된다.\n\nㆍ마법 공격이 높은 대상의 공격, 마법 공격 감소\n(데미지 무효화 시에도 부여)\nㆍ주는 데미지에 의한 TP 회복량 80% 감소",270,0.5,256600,1,1,0,256600,0,0
0,705,"깡패 수달","【물리】【원거리】【방해】\n조개껍데기를 부딪쳐서 허를 찌르는, 심술궂은 북해의 건달해달.\n\nㆍ뒤에서 두 번째를 공격, 스턴\n(데미지 무효화 시에도 부여)\nㆍ주는 데미지에 의한 TP 회복량 80% 감소",270,3.5,256700,1,1,0,256700,0,0
0,745,"케이브 에이프","【물리】\n강인한 팔 근육으로 종유석을 붙잡고 돌아다니는 커다란 원숭이 마물.\n\nㆍ가까운 대상 공격\nㆍ주는 데미지에 의한 TP 회복량 80% 감소",270,3.0,256800,12,1,0,256800,0,0
0,765,"케이브 스네일","【회복】\n미끈미끈한 분비물이 미용에 좋다고 알려진, 달팽이 마물.\n\nㆍ전체 회복",270,4.0,256900,0,2,0,256900,0,0
0,780,"드릴 몰","【물리】【중거리】\n땅속에 손을 뻗어 발밑에서 공격하는 두더지 마물.\n\nㆍ뒤에서 세 번째를 공격\nㆍ주는 데미지에 의한 TP 회복량 80% 감소",270,3.5,257000,16,1,0,257000,0,0
0,785,"아이스 몰","【물리】【중거리】\n발달한 발톱으로 얼음을 부숴 공격하는 눈두더지 마물.\n\nㆍ뒤에서 세 번째를 공격\nㆍ주는 데미지에 의한 TP 회복량 80% 감소",270,3.5,257100,16,1,0,257100,0,0
0,770,"포이즌 팟","【물리】【방해】\n크게 벌린 입에 모인 용해액으로 사냥감을 먹어치운다.\n\nㆍ가까운 대상 공격, 독\nㆍ주는 데미지에 의한 TP 회복량 80% 감소\nㆍ독 데미지에 의한 TP 회복 없음",270,2.5,257200,15,1,0,257200,0,0
0,760,"쁘띠 데빌","【마법】【중거리】\n갓 외운 마법으로 마구잡이로 공격하는 아기 악마.\n\nㆍ뒤에서 세 번째를 공격\nㆍ주는 데미지에 의한 TP 회복량 80% 감소",270,3.5,257300,0,2,0,257300,0,0
0,775,"잠수 해파리","【회복】【보조】\n주운 잠수복에 물을 채워서 육지에서도 싸울 수 있는 해파리 마물.\n\nㆍ전체 회복\nㆍ전체 마법 공격 증가",270,3.0,257400,0,2,0,257400,0,0
0,900,"우끼끼","【물리】【원거리】\n커다란 바위를 던져서, 멀리서부터 공격해 오는 원숭이 마물.\n\nㆍ가장 뒤를 공격\nㆍ주는 데미지에 의한 TP 회복량 80% 감소",270,3.5,257500,0,1,0,257500,0,0
0,905,"벌룬 버드","【회복】\n볼록한 배에 모은 마력을 치유의 파동으로 바꾸는 새 마물.\n\nㆍ전체 회복",270,3.0,257600,0,1,0,257600,0,0
0,910,"록 플라워","【물리】【중거리】【범위】\n돌멩이를 총알처럼 날려 공격하는 바위로 된 움직이는 꽃.\n\nㆍ뒤에서 세 번째 중심 범위 공격\nㆍ주는 데미지에 의한 TP 회복량 80% 감소",270,3.5,257700,15,1,0,257700,0,0
0,915,"매드 플라워","【물리】【원거리】【범위】\n꼬리의 꽃은 심한 악취가 나지만, 익숙해지면 의외로 자꾸 생각난다고 한다.\n\nㆍ뒤에서 두 번째 중심 범위 공격, 독\nㆍ주는 데미지에 의한 TP 회복량 80% 감소\nㆍ독 데미지에 의한 TP 회복 없음",270,3.5,257800,15,1,0,257800,0,0
0,920,"캑터스 플라워","【물리】【원거리】【범위】【방해】\n닿으면 마비되는 바늘꽃이를 무한히 던지는, 움직이는 선인장.\n\nㆍ뒤에서 두 번째 중심 범위 공격, 마비\n(데미지 무효화 시에도 부여)\nㆍ주는 데미지에 의한 TP 회복량 80% 감소",270,3.5,257900,15,1,0,257900,0,0
0,930,"드라이어드","【마법】【소환】\n대지의 마력으로 버섯 마물을 자유롭게 기르는 숲의 정령.\n\nㆍ가까운 대상 공격\nㆍ빛나는 버섯을 소환\nㆍ주는 데미지에 의한 TP 회복량 80% 감소",270,2.5,258000,15,2,0,258000,0,0
0,935,"님프","【마법】【중거리】【방해】\n놀 상대를 찾으면, 분별없이 장난치는 숲의 정령.\n\nㆍ앞에서 두 번째를 공격, 행동 속도 감소(데미지 무효화 시에도 부여)\nㆍ주는 데미지에 의한 TP 회복량 80% 감소",270,2.5,258100,15,2,0,258100,0,0
0,925,"새끼 왕도마뱀","【마법】\n작아도 강력한 불꽃을 뿜는, 어린 큰도마뱀\n\nㆍ가까운 대상 공격\nㆍ주는 데미지에 의한 TP 회복량 80% 감소",270,3.5,258200,17,2,0,258200,0,0
0,940,"반짝이는 노린재","【회복】엉덩이에 쌓인 꿀이 마물의 영양분이 되는, 신기한 반딧불이.\n\nㆍ1체 회복",270,4.0,258300,0,1,0,258300,0,0
0,945,"은방울꽃 벌레","【회복】\n엉덩이 꽃에서 비늘 가루를 뿌리며 마물을 치유하는 신기한 반딧불이.\n\nㆍ1체 회복",270,4.0,258400,0,2,0,258400,0,0
0,950,"포치카","【마법】【범위】【방해】\n꽃밭에 서식하며 특수한 광선으로 마물을 약하게 만드는 꽃봉오리 마물.\n\nㆍ가까운 2명 공격, 공격력 감소\n(데미지 무효화 시에도 부여)\nㆍ주는 데미지에 의한 TP 회복량 80% 감소",270,3.0,258500,17,2,0,258500,0,0
0,955,"페어리","【마법】【중거리】【방해】\n바람을 자유롭게 조종하여 모험가를 농락하는 꽃의 정령.\n\nㆍ앞에서 두 번째를 공격, 마비\n(데미지 무효화 시에도 부여)\nㆍ주는 데미지에 의한 TP 회복량 80% 감소",270,2.5,258600,15,2,0,258600,0,0
0,1035,"비글","【물리】【원거리】\n바위를 먹을 정도로 단단한 이빨을 가진 산의 정령.\n\nㆍ가장 뒤를 공격\nㆍ주는 데미지에 의한 TP 회복량 80% 감소",270,3.5,258700,15,1,0,258700,0,0
0,1040,"뭇클","【물리】【원거리】\n얼음덩어리를 무기로도 음식으로도 사용하는 설산의 정령.\n\nㆍ가장 뒤를 공격\nㆍ주는 데미지에 의한 TP 회복량 80% 감소",270,3.5,258800,15,1,0,258800,0,0
0,1045,"스컬 플레임","【마법】【중거리】\n지옥의 불꽃을 두르고 살아있는 자에게 덤벼드는 원념의 집합체.\n\nㆍ뒤에서 세 번째를 공격\nㆍ주는 데미지에 의한 TP 회복량 80% 감소",270,3.0,258900,17,2,0,258900,0,0
0,1050,"엘더 클라우드","【마법】【중거리】【범위】【보조】기상을 자유롭게 조종하며 벼락을 떨구는 구름의 마물.\n\nㆍ앞에서 두 번째, 세 번째를 공격\nㆍ전체 마법 공격 증가\nㆍ주는 데미지에 의한 TP 회복량 80% 감소",270,3.0,259000,0,2,0,259000,0,0
0,1060,"우파루파","【물리】【중거리】【방해】오염된 진흙 늪에 서식하며 입에서 강력한 독을 뿜는 도롱뇽 마물.\n\nㆍ앞에서 두 번째를 공격, 독\nㆍ주는 데미지에 의한 TP 회복량 80% 감소\nㆍ독 데미지에 의한 TP 회복 없음",270,3.0,259100,0,1,0,259100,0,0
0,1065,"마그마 우파루파","【물리】【중거리】【방해】\n용암 바다에 잠수해서 다가오는 것에게 작열하는 체액을 뿜는 도롱뇽 마물.\n\nㆍ앞에서 두 번째를 공격, 화상\nㆍ주는 데미지에 의한 TP 회복량 80% 감소\nㆍ화상 데미지에 의한 TP 회복 없음",270,3.0,259200,0,1,0,259200,0,0
0,1075,"파이어 메이지","【마법】【원거리】\n지옥에서 불러낸 불꽃으로 마법을 날리는 상급 악마.\n\nㆍ뒤에서 두 번째를 공격\nㆍ주는 데미지에 의한 TP 회복량 80% 감소",270,3.5,259300,17,2,0,259300,0,0
0,1055,"이블 캐논","【물리】\n오랜 시간 사용하는 사이에 악마의 혼이 깃든, 살아있는 포대.\n\nㆍ근접 공격\nㆍ주는 데미지에 의한 TP 회복량 80% 감소",270,4.0,259400,16,1,0,259400,0,0
0,1070,"매직 레이","【마법】【범위】\n머리에 있는 돌에서 나오는 초음파로\n교묘하게 사냥하는 가오리 마물.\n\nㆍ가까운 2명 공격\nㆍ주는 데미지에 의한 TP 회복량 80% 감소",270,3.5,259500,0,2,0,259500,0,0
0,1080,"와이즈 완드","【마법】【방해】\n맞으면 얼어버리는 냉기 마법으로\n전의를 빼앗는 앵무조개 모양 마물.\n\nㆍHP가 높은 대상 공격, 공격력 감소\nㆍ주는 데미지에 의한 TP 회복량 80% 감소",270,4.5,259600,7,2,0,259600,0,0
0,0,"몬스터 일반","",0,0.0,290100,0,0,0,290100,0,0
0,3000,"미노타우로스","【물리】보다 큰 힘을 얻은 황소자리 마성수. 힘의 한계를 초월한 도끼로 내리친 일격은 모든 것을 쳐부순다.\n\nㆍ물리 공격력 감소 효과의 영향을 받기 쉽다.\nㆍ전투 시작 시, 자신의 물리 방어력과 마법 방어력 (소) 증가. 이 방어력 증가 효과로 상승한 방어력은 전투 중에 받는 방어력 감소 스킬의 영향을 받지 않는다.\nㆍ미노타우로스에게 입은 모든 데미지로 발생하는 파티 캐릭터의 TP 회복량을 (중) 감소시킨다.\nㆍ유니온 버스트는 적 전체에 미노타우로스의 물리 공격력에 따른 물리 비율 데미지를 입히고 화상 상태에 빠트린다. 또한 자신의 물리 공격력을 전투 종료까지 (소) 증가. 이 스킬에 의한 데미지로는 TP를 회복하지 않는다. 이 스킬의 상태 이상은 데미지를 무효화해도 부여된다.\nㆍ가장 가까운 적 1명에게 물리 (대) 데미지를 입히고 스턴 상태를 부여함과 동시에 넉백시킨다. 그 후 캐릭터의 HP가 60% 미만일 경우, 자신의 물리 공격력 (대) 증가. 이 스킬의 상태 이상은 데미지를 무효화해도 부여된다.\nㆍ비행 상태인 캐릭터를 포함한 적 전체에 마법 (대) 데미지를 입히고, 물리 크리티컬 데미지와 마법 크리티컬 데미지를 (소) 감소시킨다.",270,1.9,300100,3,1,0,300100,0,0
0,3000,"미노타우로스","【물리】보다 큰 힘을 얻은 황소자리 마성수. 힘의 한계를 초월한 도끼로 내리친 일격은 모든 것을 쳐부순다.\n\nㆍ물리 공격력 감소 효과의 영향을 받기 쉽다.\nㆍ전투 시작 시, 자신의 물리 방어력과 마법 방어력 (소) 증가. 이 방어력 증가 효과로 상승한 방어력은 전투 중에 받는 방어력 감소 스킬의 영향을 받지 않는다.\nㆍ미노타우로스에게 입은 모든 데미지로 발생하는 파티 캐릭터의 TP 회복량을 (중) 감소시킨다.\nㆍ유니온 버스트는 적 전체에 미노타우로스의 물리 공격력에 따른 물리 비율 데미지를 입히고 화상 상태에 빠트린다. 또한 자신의 물리 공격력을 전투 종료까지 (소) 증가. 이 스킬에 의한 데미지로는 TP를 회복하지 않는다. 이 스킬의 상태 이상은 데미지를 무효화해도 부여된다.\nㆍ가장 가까운 적 1명에게 물리 (대) 데미지를 입히고 스턴 상태를 부여함과 동시에 넉백시킨다. 그 후 캐릭터의 HP가 60% 미만일 경우, 자신의 물리 공격력 (중) 증가. 이 스킬의 상태 이상은 데미지를 무효화해도 부여된다.\nㆍ비행 상태인 캐릭터를 포함한 적 전체에 마법 (대) 데미지를 입히고, 물리 크리티컬 데미지와 마법 크리티컬 데미지를 (소) 감소시킨다.\nㆍ가장 가까운 적 2명에게 물리 (특대) 데미지를 입히고 스턴 상태를 부여한다. 그 후, 그 2명의 HP가 모두 60% 미만일 경우, 자신의 물리 공격력 (중) 증가. 이 스킬의 상태 이상은 데미지를 무효화해도 부여된다.",270,1.9,300101,3,1,0,300101,0,0
0,3000,"미노타우로스","【물리】보다 큰 힘을 얻은 황소자리 마성수. 힘의 한계를 초월한 도끼로 내리친 일격은 모든 것을 쳐부순다.\n\nㆍ물리 공격력 감소 효과의 영향을 받기 쉽다.\nㆍ전투 시작 시, 자신의 물리 방어력과 마법 방어력 (중) 증가. 이 방어력 증가 효과로 상승한 방어력은 전투 중에 받는 방어력 감소 스킬의 영향을 받지 않는다.\nㆍ전투 시작 시, 적 전체의 HP 흡수를 (특대) 감소시킨다. \nㆍ전투 시작 시, 적 전체의 TP 상승을 (중) 감소시키는 필드 전개.\nㆍ전투 시작 시, 자신에게 TP 감소 100% 컷 효과를 부여한다.\nㆍ미노타우로스에게 입은 모든 데미지로 발생하는 파티 캐릭터의 TP 회복량을 (중) 감소시킨다.\nㆍ유니온 버스트는 적 전체에 미노타우로스의 물리 공격력에 따른 물리 비율 데미지를 입히고 화상 상태에 빠트린다. 또한 자신의 물리 공격력을 전투 종료까지 (소) 증가. 이 스킬에 의한 데미지로는 TP를 회복하지 않는다. 이 스킬의 상태 이상은 데미지를 무효화해도 부여된다.\nㆍ가장 가까운 적 1명에게 물리 (대) 데미지를 입히고 스턴 상태를 부여함과 동시에 넉백시킨다. 그 후 캐릭터의 HP가 70% 미만일 경우, 자신의 물리 공격력 (대) 증가. 이 스킬의 상태 이상은 데미지를 무효화해도 부여된다.\nㆍ비행 상태인 캐릭터를 포함한 적 전체에 마법 (대) 데미지를 입히고, 물리 크리티컬 데미지와 마법 크리티컬 데미지를 (특대) 감소시키고, 마비 상태를 부여한다. 이 스킬에 의한 데미지로는 TP를 회복하지 않는다. 이 스킬의 상태 이상은 데미지를 무효화해도 부여된다.\nㆍ가장 가까운 적 2명에게 물리 (특대) 데미지를 입히고 스턴 상태를 부여한다. 그 후, 그 2명의 HP가 모두 70% 미만일 경우, 자신의 물리 공격력 (중) 증가. 이 스킬의 상태 이상은 데미지를 무효화해도 부여된다.\nㆍ자신과 적 전체의 물리 공격력, 마법 공격력, 행동 속도를 (중) 증가시키고, 물리 방어력과 마법 방어력 (중) 감소. 또한 자신에게 TP 지속 회복 상태를 부여한다.",270,1.9,300102,3,1,0,300102,0,0
0,1000,"레사스 팔트","꼬리에 있는 맹독의 가시를 휘두르는 전갈자리 마성수. 사막을 지키는 성스러운 곤충이 신앙을 잃고 마신으로 변했다.\n\nㆍ적 전체에 물리 (대) 데미지를 입힌다. 보스가 유니온 버스트를 사용할 때마다 적에게 입히는 데미지 증가. 이 효과는 최대 3번까지 누적된다.\nㆍ전방 범위 내 적에게 물리 (중) 데미지를 입히고 중독 상태에 빠뜨린다.\nㆍ자신에게 걸린 스테이터스 감소 효과를 해제하고, 자신의 물리 방어력 증가.",270,1.5,300200,6,1,0,300200,0,0
0,1000,"레사스 팔트","【물리】신앙을 잃은 신전에 남은 전갈자리 마성수. 과거에 받았던 경건한 기도도 잊고, 파멸을 초래한다.\n\nㆍ전투 시작 시, 자신의 물리 방어력과 마법 방어력 (소) 증가. 이 방어력 증가 효과로 상승한 방어력은 전투 중에 받는 방어력 감소 스킬의 영향을 받지 않는다.\nㆍ레사스 팔트에게 입은 모든 데미지로 발생하는 파티 캐릭터의 TP 회복량을 (중) 감소시킨다.\nㆍ유니온 버스트는 적 전체에 물리 (중) 데미지를 입힌다. 이 스킬을 사용한 후, 적을 공격할 때마다 이후 그 적에게 레사스 팔트가 입히는 데미지가 증가한다. 이 효과는 최대 3회까지 누적된다. 이 스킬에 의한 데미지로는 TP를 회복하지 않는다.\nㆍ가장 가까운 적 1명을 중심으로 한 넓은 범위의 적 전체에게 물리 (소) 데미지를 입히고, 중독 상태를 부여한다. 이 스킬에 의한 데미지와 부여된 중독 데미지로는 TP가 회복되지 않는다.\nㆍ자신의 물리 공격력, 물리 방어력, 마법 방어력이 (중) 증가한다.",270,1.5,300201,6,1,0,300201,0,0
0,1000,"레사스 팔트","【물리】신앙을 잃은 신전에 남은 전갈자리 마성수. 과거에 받았던 경건한 기도도 잊고, 파멸을 초래한다.\n\nㆍ전투 시작 시, 자신의 물리 방어력과 마법 방어력 (소) 증가. 이 방어력 증가 효과로 상승한 방어력은 전투 중에 받는 방어력 감소 스킬의 영향을 받지 않는다.\nㆍ레사스 팔트에게 입은 모든 데미지로 발생하는 파티 캐릭터의 TP 회복량을 (중) 감소시킨다.\nㆍ유니온 버스트는 적 전체에 물리 (중) 데미지를 입힌다. 이 스킬을 사용한 후, 적을 공격할 때마다 이후 그 적에게 레사스 팔트가 입히는 데미지가 증가한다. 이 효과는 최대 3회까지 누적된다. 이 스킬에 의한 데미지로는 TP를 회복하지 않는다.\nㆍ가장 가까운 적 1명을 중심으로 한 넓은 범위의 적 전체에게 물리 (소) 데미지를 입히고, 중독 상태를 부여한다. 이 스킬에 의한 데미지와 부여된 중독 데미지로는 TP가 회복되지 않는다.\nㆍ자신의 물리 방어력과 마법 방어력 (중) 증가. 레사스 가드가 존재하는 경우, 자신의 물리 공격력 (대) 증가. 존재하는 레사스 가드의 수에 따라 물리 방어력, 마법 방어력, 물리 공격력 상승량 증가.\nㆍ레사스 가드를 1마리 소환한다. 소환할 때, 이미 소환된 레사스 가드를 1초간 무적 상태로 만든다.\nㆍ3마리째 레사스 가드가 소환됐을 때, 적 전체의 배리어를 해제하고, 캐릭터의 최대 HP에 따른 마법 비율 데미지를 입히고, 스턴 상태로 만든다. 이 스킬의 상태 이상은 데미지를 무효화해도 부여된다.\nㆍ레사스 가드의 HP가 일정치 이하가 됐을 때, 레사스 팔트에게 마법 고정 데미지를 입히고, 물리 공격력을 (중) 감소시키고 소멸한다.",270,1.5,300202,6,1,0,300202,0,0
0,1000,"레사스 팔트","【물리】신앙을 잃은 신전에 남은 전갈자리 마성수. 과거에 받았던 경건한 기도도 잊고, 파멸을 초래한다.\n\nㆍ전투 시작 시, 자신의 물리 방어력과 마법 방어력을 (중) 증가시킨다. 이 방어력 증가 효과로 상승한 방어력은 전투 중에 받는 방어력 감소 스킬의 영향을 받지 않는다.\nㆍ전투 시작 시, 자신에게 TP 감소 100% 컷 효과를 부여한다.\nㆍ전투 시작 시, 적 전체의 HP 흡수를 (특대) 감소 시키고 TP 상승을 (중) 감소시킨다.\nㆍ레사스 팔트에게 입은 모든 데미지로 발생하는 파티 캐릭터의 TP 회복량을 (특대) 감소시킨다.\nㆍ유니온 버스트는 적 전체에 물리 (중) 데미지를 입힌다. 이 스킬을 사용한 후, 적을 공격할 때마다 이후 그 적에게 레사스 팔트가 입히는 데미지가 증가한다. 이 효과는 최대 3회까지 누적된다. 이 스킬에 의한 데미지로는 TP를 회복하지 않는다.\nㆍ가장 가까운 적 1명을 중심으로 한 넓은 범위의 적 전체에게 물리 (소) 데미지를 입히고, 중독 상태를 부여한다. 이 스킬에 의한 데미지와 부여된 중독 데미지로는 TP가 회복되지 않는다.\nㆍ자신의 물리 방어력과 마법 방어력 (중) 증가. 레사스 가드가 존재하는 경우, 자신의 물리 공격력 (대) 증가. 존재하는 레사스 가드의 수에 따라 물리 방어력, 마법 방어력, 물리 공격력 상승량 증가.\nㆍ레사스 가드를 1마리 소환한다. 소환할 때, 이미 소환된 레사스 가드를 1초간 무적 상태로 만든다.\nㆍ3마리째 레사스 가드가 소환됐을 때, 적 전체의 배리어를 해제하고, 캐릭터의 최대 HP에 따른 마법 비율 데미지를 입히고, 스턴 상태로 만든다. 이 스킬의 상태 이상은 데미지를 무효화해도 부여된다.\nㆍ레사스 가드는 적 전체에 캐릭터의 최대 HP에 따른 마법 비율 데미지를 입히고, TP를 (소) 감소시킨다. 이 스킬은 데미지를 무효화해도 TP를 감소시킨다. 이 스킬에 의한 데미지로는 TP를 회복하지 않는다.\nㆍ레사스 가드는 레사스 팔트의 물리 방어력과 마법 방어력을 (중) 증가시킨다.\nㆍ레사스 가드의 HP가 일정치 이하가 됐을 때, 레사스 팔트에게 마법 고정 데미지를 입히고, 물리 공격력을 (중) 감소시키고 소멸한다.",270,1.5,300203,6,1,0,300203,0,0
0,1000,"레사스 팔트","【물리】신앙을 잃은 신전에 남은 전갈자리 마성수. 과거에 받았던 경건한 기도도 잊고, 파멸을 초래한다.\n\nㆍ전투 시작 시, 자신의 물리 방어력과 마법 방어력 (소) 증가. 이 방어력 증가 효과로 상승한 방어력은 전투 중에 받는 방어력 감소 스킬의 영향을 받지 않는다.\nㆍ레사스 팔트에게 입은 모든 데미지로 발생하는 파티 캐릭터의 TP 회복량을 (중) 감소시킨다.\nㆍ유니온 버스트는 적 전체에 물리 (중) 데미지를 입힌다. 이 스킬을 사용한 후, 적을 공격할 때마다 이후 그 적에게 레사스 팔트가 입히는 데미지가 증가한다. 이 효과는 최대 3회까지 누적된다. 이 스킬에 의한 데미지로는 TP를 회복하지 않는다.\nㆍ가장 가까운 적 1명을 중심으로 한 넓은 범위의 적 전체에게 물리 (소) 데미지를 입히고, 중독 상태를 부여한다. 이 스킬에 의한 데미지와 부여된 중독 데미지로는 TP가 회복되지 않는다.\nㆍ자신의 물리 방어력과 마법 방어력 (중) 증가. 레사스 가드가 존재하는 경우, 자신의 물리 공격력 (대) 증가. 존재하는 레사스 가드의 수에 따라 물리 방어력, 마법 방어력, 물리 공격력 상승량 증가.\nㆍ레사스 가드를 1마리 소환한다. 소환할 때, 이미 소환된 레사스 가드를 1초간 무적 상태로 만든다.\nㆍ3마리째 레사스 가드가 소환됐을 때, 적 전체의 배리어를 해제하고, 캐릭터의 최대 HP에 따른 마법 비율 데미지를 입히고, 스턴 상태로 만든다. 이 스킬의 상태 이상은 데미지를 무효화해도 부여된다.\nㆍ레사스 가드의 HP가 일정치 이하가 됐을 때, 레사스 팔트에게 마법 고정 데미지를 입히고, 물리 공격력을 (중) 감소시키고 소멸한다.",270,1.5,300204,6,1,0,300204,0,0
0,3000,"메사르팀","【마법】보다 큰 힘을 얻은 양자리 마성수. 우울한 잠의 감옥에서 모험자의 영혼을 탐한다.\n\nㆍ비행 상태인 적을 공격 대상으로 삼을 수 있다.\nㆍ전투 시작 시, 자신의 물리 방어력과 마법 방어력 (소) 증가. 이 방어력 증가 효과로 상승한 방어력은 전투 중에 받는 방어력 감소 스킬의 영향을 받지 않는다.\nㆍ메사르팀에게 입은 모든 데미지로 발생하는 파티 캐릭터의 TP 회복량을 (중) 감소시킨다.\nㆍ유니온 버스트는 적 전체의 배리어를 해제하고, 적 전체에 캐릭터의 최대 HP에 따른 마법 비율 데미지를 입힌다. 행동 불능 상태가 된 캐릭터에게는 추가 마법 (대) 데미지를 입히고 TP를 (중) 감소시킨다. 이 스킬에 의한 추가 데미지로는 TP를 회복하지 않는다.\nㆍ전방 범위 내 적에게 캐릭터의 최대 HP에 따른 마법 비율 데미지를 입힌다.\nㆍ적의 도발을 무시하고 잔존 HP가 가장 낮은 적 캐릭터 1명을 속박 상태에 빠뜨린다. 적 캐릭터의 HP가 60% 미만인 경우, 그 캐릭터를 중심으로 작은 범위에 속박 상태를 부여한다.",270,2.5,300300,7,2,0,300300,0,0
