lock_all_text,story_id,start_time,title,requirement_id,reward_id_3,story_end,force_unlock_time_2,visible_type,reward_value_3,reward_id_2,read_process_flag,pre_story_id_2,reward_type_1,reward_type_3,story_quest_id,reward_type_2,pre_story_id,love_level,reward_value_1,unlock_quest_id,force_unlock_time,reward_value_2,story_group_id,can_bookmark,reward_id_1,end_time,sub_title
0,1060001,"2015/04/01 15:00:00","캬루 제1화",106001,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,0,0,20,0,"2030/12/17 14:59:59",0,1060,1,91002,"2030/12/17 14:59:59","감시의 눈초리를 번뜩이며"
0,1060002,"2015/04/01 15:00:00","캬루 제2화",106001,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1060001,2,20,0,"2030/12/17 14:59:59",0,1060,1,91002,"2030/12/17 14:59:59","울음소리에 이끌려"
0,1060003,"2015/04/01 15:00:00","캬루 제3화",106001,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1060002,3,20,0,"2030/12/17 14:59:59",0,1060,1,91002,"2030/12/17 14:59:59","주어진 신분"
0,1060004,"2015/04/01 15:00:00","캬루 제4화",106001,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1060003,4,50,0,"2030/12/17 14:59:59",0,1060,1,91002,"2030/12/17 14:59:59","길고양이 소녀와의 만남"
0,1060005,"2015/04/01 15:00:00","캬루 제5화",106001,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1060004,5,20,0,"2030/12/17 14:59:59",0,1060,1,91002,"2030/12/17 14:59:59","숨겨진 소녀의 힘"
0,1060006,"2015/04/01 15:00:00","캬루 제6화",106001,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1060005,6,20,0,"2030/12/17 14:59:59",0,1060,1,91002,"2030/12/17 14:59:59","마물들의 여왕님"
0,1060007,"2015/04/01 15:00:00","캬루 제7화",106001,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1060006,7,20,0,"2030/12/17 14:59:59",0,1060,1,91002,"2030/12/17 14:59:59","첫 데이트는 자극적?"
0,1060008,"2015/04/01 15:00:00","캬루 제8화",106001,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1060007,8,50,0,"2030/12/17 14:59:59",0,1060,1,91002,"2030/12/17 14:59:59","행복의 방정식"
0,1060009,"2015/04/01 15:00:00","캬루 제9화",106001,0,0,"2030/12/17 14:59:00",0,0,0,1,0,8,0,0,0,1060008,9,50,0,"2030/12/17 14:59:00",0,1060,1,91002,"2030/12/17 14:59:00","마음을 조종하는 마석"
0,1060010,"2015/04/01 15:00:00","캬루 제10화",106001,0,0,"2030/12/17 14:59:00",0,0,0,1,0,8,0,0,0,1060009,10,50,0,"2030/12/17 14:59:00",0,1060,1,91002,"2030/12/17 14:59:00","허무한 꿈과 복권"
0,1060011,"2015/04/01 15:00:00","캬루 제11화",106001,0,0,"2030/12/17 14:59:00",0,0,0,1,0,8,0,0,0,1060010,11,50,0,"2030/12/17 14:59:00",0,1060,1,91002,"2030/12/17 14:59:00","도움의 손길과 햄버거"
0,1060012,"2015/04/01 15:00:00","캬루 제12화",106001,0,0,"2030/12/17 14:59:00",0,0,0,1,0,8,0,0,0,1060011,12,50,0,"2030/12/17 14:59:00",0,1060,1,91002,"2030/12/17 14:59:00","언젠가 마음 편한 모험을"
0,1061001,"2015/04/01 15:00:00","무이미 제1화",106101,0,0,"2030/12/17 14:59:00",0,0,0,1,0,8,0,0,0,2010006,0,20,0,"2030/12/17 14:59:00",0,1061,1,91002,"2030/12/17 14:59:00","그리운 이야기"
0,1061002,"2015/04/01 15:00:00","무이미 제2화",106101,0,0,"2030/12/17 14:59:00",0,0,0,1,0,8,0,0,0,1061001,4,20,0,"2030/12/17 14:59:00",0,1061,1,91002,"2030/12/17 14:59:00","둘만의 작전 회의"
0,1061003,"2015/04/01 15:00:00","무이미 제3화",106101,0,0,"2030/12/17 14:59:00",0,0,0,1,0,8,0,0,0,1061002,5,20,0,"2030/12/17 14:59:00",0,1061,1,91002,"2030/12/17 14:59:00","고독의 끝에 있었던 것"
0,1061004,"2015/04/01 15:00:00","무이미 제4화",106101,0,0,"2030/12/17 14:59:00",0,0,0,1,0,8,0,0,0,1061003,8,50,0,"2030/12/17 14:59:00",0,1061,1,91002,"2030/12/17 14:59:00","파트너와의 기억"
0,1061005,"2024/05/28 15:00:00","무이미 제5화",106101,0,0,"2030/12/17 14:59:00",0,0,0,1,0,8,0,0,0,1061004,9,50,0,"2030/12/17 14:59:00",0,1061,1,91002,"2030/12/17 14:59:00","만남과 이별에 폭발을"
0,1061006,"2024/05/28 15:00:00","무이미 제6화",106101,0,0,"2030/12/17 14:59:00",0,0,0,1,0,8,0,0,0,1061005,10,50,0,"2030/12/17 14:59:00",0,1061,1,91002,"2030/12/17 14:59:00","악당들의 해변"
0,1061007,"2024/05/28 15:00:00","무이미 제7화",106101,0,0,"2030/12/17 14:59:00",0,0,0,1,0,8,0,0,0,1061006,11,50,0,"2030/12/17 14:59:00",0,1061,1,91002,"2030/12/17 14:59:00","악의 눈이 포착한 세계"
0,1061008,"2024/05/28 15:00:00","무이미 제8화",106101,0,0,"2030/12/17 14:59:00",0,0,0,1,0,8,0,0,0,1061007,12,50,0,"2030/12/17 14:59:00",0,1061,1,91002,"2030/12/17 14:59:00","밤하늘을 베어 가르는 별빛"
0,1063001,"2015/04/01 15:00:00","아리사 제1화",106301,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,0,0,20,0,"2030/12/17 14:59:59",0,1063,1,91002,"2030/12/17 14:59:59","자연의 인도"
0,1063002,"2015/04/01 15:00:00","아리사 제2화",106301,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1063001,2,20,0,"2030/12/17 14:59:59",0,1063,1,91002,"2030/12/17 14:59:59","심록의 수호자"
0,1063003,"2015/04/01 15:00:00","아리사 제3화",106301,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1063002,3,20,0,"2030/12/17 14:59:59",0,1063,1,91002,"2030/12/17 14:59:59","수확제"
0,1063004,"2015/04/01 15:00:00","아리사 제4화",106301,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1063003,4,50,0,"2030/12/17 14:59:59",0,1063,1,91002,"2030/12/17 14:59:59","요정의 장난"
0,1063005,"2015/04/01 15:00:00","아리사 제5화",106301,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1063004,5,20,0,"2030/12/17 14:59:59",0,1063,1,91002,"2030/12/17 14:59:59","엘프의 궁술"
0,1063006,"2015/04/01 15:00:00","아리사 제6화",106301,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1063005,6,20,0,"2030/12/17 14:59:59",0,1063,1,91002,"2030/12/17 14:59:59","졸음의 숲"
0,1063007,"2015/04/01 15:00:00","아리사 제7화",106301,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1063006,7,20,0,"2030/12/17 14:59:59",0,1063,1,91002,"2030/12/17 14:59:59","방랑하는 엘프"
0,1063008,"2015/04/01 15:00:00","아리사 제8화",106301,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1063007,8,50,0,"2030/12/17 14:59:59",0,1063,1,91002,"2030/12/17 14:59:59","요정의 낙원"
0,1063009,"2015/04/01 15:00:00","아리사 제9화",106301,0,0,"2030/12/17 14:59:00",0,0,0,1,0,8,0,0,0,1063008,9,50,0,"2030/12/17 14:59:00",0,1063,1,91002,"2030/12/17 14:59:00","포레스트 무브"
0,1063010,"2015/04/01 15:00:00","아리사 제10화",106301,0,0,"2030/12/17 14:59:00",0,0,0,1,0,8,0,0,0,1063009,10,50,0,"2030/12/17 14:59:00",0,1063,1,91002,"2030/12/17 14:59:00","숲의 의지"
0,1063011,"2015/04/01 15:00:00","아리사 제11화",106301,0,0,"2030/12/17 14:59:00",0,0,0,1,0,8,0,0,0,1063010,11,50,0,"2030/12/17 14:59:00",0,1063,1,91002,"2030/12/17 14:59:00","요정의 곡조"
0,1063012,"2015/04/01 15:00:00","아리사 제12화",106301,0,0,"2030/12/17 14:59:00",0,0,0,1,0,8,0,0,0,1063011,12,50,0,"2030/12/17 14:59:00",0,1063,1,91002,"2030/12/17 14:59:00","포개지는 결의"
0,1064001,"2022/03/15 15:00:00","셰피 제1화",106401,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,2103099,0,20,0,"2030/12/17 14:59:59",0,1064,1,91002,"2030/12/17 14:59:59","셰피의 기억 찾기"
0,1064002,"2022/03/15 15:00:00","셰피 제2화",106401,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1064001,2,20,0,"2030/12/17 14:59:59",0,1064,1,91002,"2030/12/17 14:59:59","망설이는 용 소녀"
0,1064003,"2022/03/15 15:00:00","셰피 제3화",106401,0,0,"2030/12/17 14:59:59",0,0,0,1,2104010,8,0,0,0,1064002,3,20,0,"2030/12/17 14:59:59",0,1064,1,91002,"2030/12/17 14:59:59","셰피의 결의"
0,1064004,"2022/03/15 15:00:00","셰피 제4화",106401,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1064003,4,50,0,"2030/12/17 14:59:59",0,1064,1,91002,"2030/12/17 14:59:59","박빙"
0,1064005,"2022/03/15 15:00:00","셰피 제5화",106401,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1064004,5,20,0,"2030/12/17 14:59:59",0,1064,1,91002,"2030/12/17 14:59:59","셰피의 길드 활동"
0,1064006,"2022/03/15 15:00:00","셰피 제6화",106401,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1064005,6,20,0,"2030/12/17 14:59:59",0,1064,1,91002,"2030/12/17 14:59:59","Enjoy Time"
0,1064007,"2022/03/15 15:00:00","셰피 제7화",106401,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1064006,7,20,0,"2030/12/17 14:59:59",0,1064,1,91002,"2030/12/17 14:59:59","셰피가 좋아하는 것"
0,1064008,"2022/03/15 15:00:00","셰피 제8화",106401,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1064007,8,50,0,"2030/12/17 14:59:59",0,1064,1,91002,"2030/12/17 14:59:59","깨진 얼음"
0,1064009,"2015/04/01 15:00:00","셰피 제9화",106401,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1064008,9,50,0,"2030/12/17 14:59:59",0,1064,1,91002,"2030/12/17 14:59:00","셰피의 나 홀로 여행"
0,1064010,"2015/04/01 15:00:00","셰피 제10화",106401,0,0,"2030/12/17 14:59:59",0,0,0,1,2114001,8,0,0,0,1064009,10,50,0,"2030/12/17 14:59:59",0,1064,1,91002,"2030/12/17 14:59:00","셰피의 선택"
0,1064011,"2015/04/01 15:00:00","셰피 제11화",106401,0,0,"2030/12/17 14:59:59",0,0,0,1,2116003,8,0,0,0,1064010,11,50,0,"2030/12/17 14:59:59",0,1064,1,91002,"2030/12/17 14:59:00","남매와 그의 약속"
0,1064012,"2015/04/01 15:00:00","셰피 제12화",106401,0,0,"2030/12/17 14:59:59",0,0,0,1,2116004,8,0,0,0,1064011,12,50,0,"2030/12/17 14:59:59",0,1064,1,91002,"2030/12/17 14:59:00","셰피의 생일 파티"
0,1065001,"2020/12/15 15:00:00","카야 제1화",106501,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,0,0,20,0,"2030/12/17 14:59:59",0,1065,1,91002,"2030/12/17 14:59:59","싸움이 일!"
0,1065002,"2020/12/15 15:00:00","카야 제2화",106501,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1065001,2,20,0,"2030/12/17 14:59:59",0,1065,1,91002,"2030/12/17 14:59:59","싸움이라면 맡겨줘"
0,1065003,"2020/12/15 15:00:00","카야 제3화",106501,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1065002,3,20,0,"2030/12/17 14:59:59",0,1065,1,91002,"2030/12/17 14:59:59","심심풀이의 보수"
0,1065004,"2020/12/15 15:00:00","카야 제4화",106501,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1065003,4,50,0,"2030/12/17 14:59:59",0,1065,1,91002,"2030/12/17 14:59:59","놀이 상대는 좋은 사람"
0,1065005,"2020/12/15 15:00:00","카야 제5화",106501,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1065004,5,20,0,"2030/12/17 14:59:59",0,1065,1,91002,"2030/12/17 14:59:59","주먹을 휘두르기 위해서는"
0,1065006,"2020/12/15 15:00:00","카야 제6화",106501,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1065005,6,20,0,"2030/12/17 14:59:59",0,1065,1,91002,"2030/12/17 14:59:59","뒷골목 구역"
0,1065007,"2020/12/15 15:00:00","카야 제7화",106501,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1065006,7,20,0,"2030/12/17 14:59:59",0,1065,1,91002,"2030/12/17 14:59:59","Awakening Dragon"
0,1065008,"2020/12/15 15:00:00","카야 제8화",106501,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1065007,8,50,0,"2030/12/17 14:59:59",0,1065,1,91002,"2030/12/17 14:59:59","떨리는 주먹과 떨리는 이유"
0,1065009,"2025/01/27 15:00:00","카야 제9화",106501,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1065008,9,50,0,"2030/12/17 14:59:59",0,1065,1,91002,"2030/12/17 14:59:00","전설의 싸움꾼"
0,1065010,"2025/01/27 15:00:00","카야 제10화",106501,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1065009,10,50,0,"2030/12/17 14:59:59",0,1065,1,91002,"2030/12/17 14:59:00","특훈, 특훈, 또 특훈"
0,1065011,"2025/01/27 15:00:00","카야 제11화",106501,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1065010,11,50,0,"2030/12/17 14:59:59",0,1065,1,91002,"2030/12/17 14:59:00","서투른 남매"
0,1065012,"2025/01/27 15:00:00","카야 제12화",106501,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1065011,12,50,0,"2030/12/17 14:59:59",0,1065,1,91002,"2030/12/17 14:59:00","목숨을 건 결투"
0,1066001,"2021/07/19 15:00:00","이노리 제1화",106601,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,0,0,20,0,"2030/12/17 14:59:59",0,1066,1,91002,"2030/12/17 14:59:59","쫓기는 의문의 소녀"
0,1066002,"2021/07/19 15:00:00","이노리 제2화",106601,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1066001,2,20,0,"2030/12/17 14:59:59",0,1066,1,91002,"2030/12/17 14:59:59","수금 시간"
0,1066003,"2021/07/19 15:00:00","이노리 제3화",106601,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1066002,3,20,0,"2030/12/17 14:59:59",0,1066,1,91002,"2030/12/17 14:59:59","비밀스러운 임무"
0,1066004,"2021/07/19 15:00:00","이노리 제4화",106601,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1066003,4,50,0,"2030/12/17 14:59:59",0,1066,1,91002,"2030/12/17 14:59:59","최강(?)의 소녀"
0,1066005,"2021/07/19 15:00:00","이노리 제5화",106601,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1066004,5,20,0,"2030/12/17 14:59:59",0,1066,1,91002,"2030/12/17 14:59:59","하극상에 이르는 길"
0,1066006,"2021/07/19 15:00:00","이노리 제6화",106601,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1066005,6,20,0,"2030/12/17 14:59:59",0,1066,1,91002,"2030/12/17 14:59:59","간부는 바쁘다"
0,1066007,"2021/07/19 15:00:00","이노리 제7화",106601,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1066006,7,20,0,"2030/12/17 14:59:59",0,1066,1,91002,"2030/12/17 14:59:59","비밀스러운 대특훈"
0,1066008,"2021/07/19 15:00:00","이노리 제8화",106601,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1066007,8,50,0,"2030/12/17 14:59:59",0,1066,1,91002,"2030/12/17 14:59:59","동경하는 그 사람"
0,1066009,"2024/12/27 15:00:00","이노리 제9화",106601,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1066008,9,50,0,"2030/12/17 14:59:59",0,1066,1,91002,"2030/12/17 14:59:00","부활? 드래곤즈"
0,1066010,"2024/12/27 15:00:00","이노리 제10화",106601,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1066009,10,50,0,"2030/12/17 14:59:59",0,1066,1,91002,"2030/12/17 14:59:00","찾아라, 각성의 트리거!"
0,1066011,"2024/12/27 15:00:00","이노리 제11화",106601,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1066010,11,50,0,"2030/12/17 14:59:59",0,1066,1,91002,"2030/12/17 14:59:00","수수께끼가 수수께끼를 부르는 관계성"
0,1066012,"2024/12/27 15:00:00","이노리 제12화",106601,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1066011,12,50,0,"2030/12/17 14:59:59",0,1066,1,91002,"2030/12/17 14:59:00","지켜야 할 곳"
0,1067001,"2022/12/01 15:00:00","호마레 제1화",106701,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,2101001,0,20,0,"2030/12/17 14:59:59",0,1067,1,91002,"2030/12/17 14:59:59","와룡점정"
0,1067002,"2022/12/01 15:00:00","호마레 제2화",106701,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1067001,2,20,0,"2030/12/17 14:59:59",0,1067,1,91002,"2030/12/17 14:59:59","보스와 비밀스러운 일"
0,1067003,"2022/12/01 15:00:00","호마레 제3화",106701,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1067002,3,20,0,"2030/12/17 14:59:59",0,1067,1,91002,"2030/12/17 14:59:59","크랙 더 리들"
0,1067004,"2022/12/01 15:00:00","호마레 제4화",106701,0,0,"2030/12/17 14:59:59",0,0,0,1,2104099,8,0,0,0,1067003,4,50,0,"2030/12/17 14:59:59",0,1067,1,91002,"2030/12/17 14:59:59","작가와 독자와 기묘한 인연"
0,1067005,"2022/12/01 15:00:00","호마레 제5화",106701,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1067004,5,20,0,"2030/12/17 14:59:59",0,1067,1,91002,"2030/12/17 14:59:59","허용 범위 밖의 재회"
0,1067006,"2022/12/01 15:00:00","호마레 제6화",106701,0,0,"2030/12/17 14:59:59",0,0,0,1,2105004,8,0,0,0,1067005,6,20,0,"2030/12/17 14:59:59",0,1067,1,91002,"2030/12/17 14:59:59","너와 미래를 보는 눈"
0,1067007,"2022/12/01 15:00:00","호마레 제7화",106701,0,0,"2030/12/17 14:59:59",0,0,0,1,2109005,8,0,0,0,1067006,7,20,0,"2030/12/17 14:59:59",0,1067,1,91002,"2030/12/17 14:59:59","여왕과의 회담"
0,1067008,"2022/12/01 15:00:00","호마레 제8화",106701,0,0,"2030/12/17 14:59:59",0,0,0,1,2110001,8,0,0,0,1067007,8,50,0,"2030/12/17 14:59:59",0,1067,1,91002,"2030/12/17 14:59:59","푸른 하늘 드로잉"
0,1068001,"2021/10/02 15:00:00","라비리스타 제1화",106801,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,2103018,0,20,0,"2030/12/17 14:59:59",0,1068,1,91002,"2030/12/17 14:59:59",Re:Dive
0,1068002,"2021/10/02 15:00:00","라비리스타 제2화",106801,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1068001,4,20,0,"2030/12/17 14:59:59",0,1068,1,91002,"2030/12/17 14:59:59","앞으로의 길"
0,1068003,"2021/10/02 15:00:00","라비리스타 제3화",106801,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1068002,5,20,0,"2030/12/17 14:59:59",0,1068,1,91002,"2030/12/17 14:59:59","새로운 레시피와 맛보기 역할"
0,1068004,"2021/10/02 15:00:00","라비리스타 제4화",106801,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1068003,8,50,0,"2030/12/17 14:59:59",0,1068,1,91002,"2030/12/17 14:59:59","미궁에 비치는 빛"
0,1069001,"2023/12/15 15:00:00","카이저 인사이트 제1화",106901,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,2103014,0,20,0,"2030/12/17 14:59:59",0,1069,1,91002,"2030/12/17 14:59:59","엔드 게임"
0,1069002,"2023/12/15 15:00:00","카이저 인사이트 제2화",106901,0,0,"2030/12/17 14:59:59",0,0,0,1,2103018,8,0,0,0,1069001,4,20,0,"2030/12/17 14:59:59",0,1069,1,91002,"2030/12/17 14:59:59","투모로우 월드"
0,1069003,"2023/12/15 15:00:00","카이저 인사이트 제3화",106901,0,0,"2030/12/17 14:59:59",0,0,0,1,2108002,8,0,0,0,1069002,5,20,0,"2030/12/17 14:59:59",0,1069,1,91002,"2030/12/17 14:59:59","뉴로맨서"
0,1069004,"2023/12/15 15:00:00","카이저 인사이트 제4화",106901,0,0,"2030/12/17 14:59:59",0,0,0,1,2116002,8,0,0,0,1069003,8,50,0,"2030/12/17 14:59:59",0,1069,1,91002,"2030/12/17 14:59:59","퓨처＆패스트"
0,1070001,"2015/04/01 15:00:00","네네카 제1화",107001,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,2009005,0,20,0,"2030/12/17 14:59:59",0,1070,1,91002,"2030/12/17 14:59:59","의도된 재회"
0,1070002,"2015/04/01 15:00:00","네네카 제2화",107001,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1070001,4,20,0,"2030/12/17 14:59:59",0,1070,1,91002,"2030/12/17 14:59:59","마지막 레슨"
0,1070003,"2015/04/01 15:00:00","네네카 제3화",107001,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1070002,5,20,0,"2030/12/17 14:59:59",0,1070,1,91002,"2030/12/17 14:59:59","누나의 이름은"
0,1070004,"2015/04/01 15:00:00","네네카 제4화",107001,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1070003,8,50,0,"2030/12/17 14:59:59",0,1070,1,91002,"2030/12/17 14:59:59","시크릿 인카운트"
0,1071001,"2015/04/01 15:00:00","크리스티나 제1화",107101,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,0,0,20,0,"2030/12/17 14:59:59",0,1071,1,91002,"2030/12/17 14:59:59","제멋대로인 부단장은 문제아"
0,1071002,"2015/04/01 15:00:00","크리스티나 제2화",107101,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1071001,4,20,0,"2030/12/17 14:59:59",0,1071,1,91002,"2030/12/17 14:59:59","목숨을 건 여흥"
0,1071003,"2015/04/01 15:00:00","크리스티나 제3화",107101,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1071002,5,20,0,"2030/12/17 14:59:59",0,1071,1,91002,"2030/12/17 14:59:59","절대적인 서약"
0,1071004,"2015/04/01 15:00:00","크리스티나 제4화",107101,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1071003,8,50,0,"2030/12/17 14:59:59",0,1071,1,91002,"2030/12/17 14:59:59","『칠관』의 여가는 30분"
0,1071005,"2024/03/28 15:00:00","크리스티나 제5화",107101,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1071004,9,50,0,"2030/12/17 14:59:59",0,1071,1,91002,"2030/12/17 14:59:00","밀어붙여 결혼 생활"
0,1071006,"2024/03/28 15:00:00","크리스티나 제6화",107101,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1071005,10,50,0,"2030/12/17 14:59:59",0,1071,1,91002,"2030/12/17 14:59:00","여걸의 빚 갚기"
0,1071007,"2024/03/28 15:00:00","크리스티나 제7화",107101,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1071006,11,50,0,"2030/12/17 14:59:59",0,1071,1,91002,"2030/12/17 14:59:00","어느 가출 소녀의 변심"
0,1071008,"2024/03/28 15:00:00","크리스티나 제8화",107101,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1071007,12,50,0,"2030/12/17 14:59:59",0,1071,1,91002,"2030/12/17 14:59:00","한 쌍의 인연"
0,1075001,"2019/07/13 12:00:00","페코린느(여름) 제1화",107501,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,0,0,20,0,"2030/12/17 14:59:59",0,1075,1,91002,"2030/12/17 14:59:59","남쪽 나라 투어를 꿈꾸며"
0,1075002,"2019/07/13 12:00:00","페코린느(여름) 제2화",107501,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1075001,4,20,0,"2030/12/17 14:59:59",0,1075,1,91002,"2030/12/17 14:59:59","첫 바캉스"
0,1075003,"2019/07/13 12:00:00","페코린느(여름) 제3화",107501,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1075002,5,20,0,"2030/12/17 14:59:59",0,1075,1,91002,"2030/12/17 14:59:59","해변에서의 낮잠"
0,1075004,"2019/07/13 12:00:00","페코린느(여름) 제4화",107501,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1075003,8,50,0,"2030/12/17 14:59:59",0,1075,1,91002,"2030/12/17 14:59:59","워터 프린세스"
0,1075005,"2015/04/01 15:00:00","페코린느(여름) 제5화",107501,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1075004,9,50,0,"2030/12/17 14:59:59",0,1075,1,91002,"2030/12/17 14:59:00","몰래 떠난 프린세스의 어느 여름"
0,1075006,"2015/04/01 15:00:00","페코린느(여름) 제6화",107501,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1075005,10,50,0,"2030/12/17 14:59:59",0,1075,1,91002,"2030/12/17 14:59:00","꿈의 성은 모래사장 위"
0,1075007,"2015/04/01 15:00:00","페코린느(여름) 제7화",107501,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1075006,11,50,0,"2030/12/17 14:59:59",0,1075,1,91002,"2030/12/17 14:59:00","불꽃놀이 후에 고백을"
0,1075008,"2015/04/01 15:00:00","페코린느(여름) 제8화",107501,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1075007,12,50,0,"2030/12/17 14:59:59",0,1075,1,91002,"2030/12/17 14:59:00","석양과 바다와 당신과"
0,1076001,"2015/04/01 15:00:00","콧코로(여름) 제1화",107601,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,0,0,20,0,"2030/12/17 14:59:59",0,1076,1,91002,"2030/12/17 14:59:59","어울리나요?"
0,1076002,"2015/04/01 15:00:00","콧코로(여름) 제2화",107601,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1076001,4,20,0,"2030/12/17 14:59:59",0,1076,1,91002,"2030/12/17 14:59:59","손을 잡아주세요"
0,1076003,"2015/04/01 15:00:00","콧코로(여름) 제3화",107601,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1076002,5,20,0,"2030/12/17 14:59:59",0,1076,1,91002,"2030/12/17 14:59:59","행운아입니다"
0,1076004,"2015/04/01 15:00:00","콧코로(여름) 제4화",107601,0,0,"2030/12/17 14:59:59",0,0,0,1,0,8,0,0,0,1076003,8,50,0,"2030/12/17 14:59:59",0,1076,1,91002,"2030/12/17 14:59:59","먼 미래에도, 다음 생에서도"
