item_id_8,consume_num_4,reward_type_6,reward_type_5,item_id_5,reward_type_4,equip_id,consume_num_2,reward_type_3,consume_num_3,consume_num_6,reward_type_10,item_id_1,item_id_2,reward_type_9,item_id_7,consume_num_10,consume_num_7,consume_num_1,crafted_cost,reward_type_8,item_id_9,item_id_6,consume_num_5,reward_type_2,reward_type_7,reward_type_1,item_id_10,consume_num_8,item_id_4,consume_num_9,item_id_3
0,0,0,0,0,0,132401,3,0,0,0,0,31240,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132411,3,0,0,0,0,31241,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132421,3,0,0,0,0,31242,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132451,3,0,0,0,0,31245,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132461,3,0,0,0,0,31246,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132471,3,0,0,0,0,31247,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132481,3,0,0,0,0,31248,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132491,3,0,0,0,0,31249,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132501,3,0,0,0,0,31250,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132511,3,0,0,0,0,31251,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132521,3,0,0,0,0,31252,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132531,3,0,0,0,0,31253,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132541,3,0,0,0,0,31254,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132551,3,0,0,0,0,31255,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132561,3,0,0,0,0,31256,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132571,3,0,0,0,0,31257,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132581,3,0,0,0,0,31258,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132601,3,0,0,0,0,31260,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132611,3,0,0,0,0,31261,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132621,3,0,0,0,0,31262,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132631,3,0,0,0,0,31263,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132661,3,0,0,0,0,31266,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132671,3,0,0,0,0,31267,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132681,3,0,0,0,0,31268,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132691,3,0,0,0,0,31269,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132701,3,0,0,0,0,31270,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132711,3,0,0,0,0,31271,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132721,3,0,0,0,0,31272,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132731,3,0,0,0,0,31273,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132751,3,0,0,0,0,31275,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132761,3,0,0,0,0,31276,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132791,3,0,0,0,0,31279,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,132801,3,0,0,0,0,31280,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,138011,3,0,0,0,0,31801,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,138021,3,0,0,0,0,31802,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,138031,3,0,0,0,0,31803,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,138041,3,0,0,0,0,31804,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,138051,3,0,0,0,0,31805,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,138061,3,0,0,0,0,31806,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,138071,3,0,0,0,0,31807,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
0,0,0,0,0,0,138081,3,0,0,0,0,31808,140000,0,0,0,0,50,1000000,0,0,0,0,4,0,2,0,0,0,0,0
