reward_num_4,reward_id_4,reward_num_3,reward_type_4,reward_id_2,reward_id_3,reward_group_id,reward_type_1,reward_id_1,reward_num_2,reward_type_2,reward_num_1,reward_num_5,reward_type_5,reward_type_3,reward_id_5
0,0,1,0,113401,113011,610028101,2,60272,1,4,10,0,0,4,0
0,0,1,0,113222,113071,610028102,2,60271,1,4,4,0,0,4,0
0,0,1,0,113013,123251,610028103,2,60271,1,4,4,0,0,4,0
0,0,1,0,123371,123161,610028104,2,60271,1,4,4,0,0,4,0
0,0,1,0,113131,113221,610028105,2,60271,1,4,4,0,0,4,0
0,0,1,0,113012,113191,610028106,2,60271,1,4,4,0,0,4,0
0,0,1,0,113252,113431,610028107,2,60271,1,4,4,0,0,4,0
0,0,1,0,113401,113551,610028108,2,60271,1,4,4,0,0,4,0
0,0,1,0,123583,113611,610028109,2,60271,1,4,4,0,0,4,0
0,0,1,0,123582,113581,610028110,2,60271,1,4,4,0,0,4,0
0,0,1,0,123583,113431,610028111,2,60271,1,4,4,0,0,4,0
0,0,1,0,113552,113551,610028112,2,60271,1,4,4,0,0,4,0
0,0,1,0,123582,113611,610028113,2,60271,1,4,4,0,0,4,0
0,0,1,0,124251,113581,610028114,2,60271,1,4,4,0,0,4,0
0,0,1,0,114011,113372,610028115,2,60271,1,4,4,0,0,4,0
1,124131,1,4,60271,114371,610028116,2,31009,8,2,3,0,0,4,0
1,114191,1,4,60271,114341,610028117,2,31051,8,2,3,0,0,4,0
1,124071,1,4,60271,124311,610028118,2,31009,8,2,3,0,0,4,0
1,114461,1,4,60271,124401,610028119,2,31051,8,2,3,0,0,4,0
1,124491,1,4,60271,124521,610028120,2,31009,8,2,3,0,0,4,0
0,0,0,0,0,0,610028121,8,91002,0,0,30,0,0,0,0
0,0,0,0,31009,0,610028122,8,91002,2,2,30,0,0,0,0
0,0,0,0,31051,0,610028123,8,91002,2,2,30,0,0,0,0
0,0,3,0,60282,23001,610029011,8,91002,10,2,30,0,0,2,0
0,0,6,0,60282,23001,610029021,8,91002,20,2,60,0,0,2,0
0,0,12,0,60282,23001,610029031,8,91002,40,2,100,0,0,2,0
0,0,60,0,60282,23001,610029041,8,91002,200,2,150,0,0,2,0
0,0,1,0,113401,113011,610029101,2,60282,1,4,10,0,0,4,0
0,0,1,0,113222,113071,610029102,2,60281,1,4,4,0,0,4,0
0,0,1,0,113013,123251,610029103,2,60281,1,4,4,0,0,4,0
0,0,1,0,123371,123161,610029104,2,60281,1,4,4,0,0,4,0
0,0,1,0,113131,113221,610029105,2,60281,1,4,4,0,0,4,0
0,0,1,0,113012,113191,610029106,2,60281,1,4,4,0,0,4,0
0,0,1,0,113252,113431,610029107,2,60281,1,4,4,0,0,4,0
0,0,1,0,113401,113551,610029108,2,60281,1,4,4,0,0,4,0
0,0,1,0,123583,113611,610029109,2,60281,1,4,4,0,0,4,0
0,0,1,0,123582,113581,610029110,2,60281,1,4,4,0,0,4,0
0,0,1,0,123583,113431,610029111,2,60281,1,4,4,0,0,4,0
0,0,1,0,113552,113551,610029112,2,60281,1,4,4,0,0,4,0
0,0,1,0,123582,113611,610029113,2,60281,1,4,4,0,0,4,0
0,0,1,0,124251,113581,610029114,2,60281,1,4,4,0,0,4,0
0,0,1,0,114011,113372,610029115,2,60281,1,4,4,0,0,4,0
1,124131,1,4,60281,114371,610029116,2,31116,8,2,3,0,0,4,0
1,114191,1,4,60281,114341,610029117,2,31044,8,2,3,0,0,4,0
1,124071,1,4,60281,124311,610029118,2,31116,8,2,3,0,0,4,0
1,114461,1,4,60281,124401,610029119,2,31044,8,2,3,0,0,4,0
1,124491,1,4,60281,124521,610029120,2,31116,8,2,3,0,0,4,0
0,0,0,0,0,0,610029121,8,91002,0,0,30,0,0,0,0
0,0,0,0,31116,0,610029122,8,91002,2,2,30,0,0,0,0
0,0,0,0,31044,0,610029123,8,91002,2,2,30,0,0,0,0
0,0,3,0,60292,23001,610030011,8,91002,10,2,30,0,0,2,0
0,0,6,0,60292,23001,610030021,8,91002,20,2,60,0,0,2,0
0,0,12,0,60292,23001,610030031,8,91002,40,2,100,0,0,2,0
0,0,1,0,113401,113011,610030101,2,60292,1,4,10,0,0,4,0
0,0,1,0,113222,113071,610030102,2,60291,1,4,4,0,0,4,0
0,0,1,0,113013,123251,610030103,2,60291,1,4,4,0,0,4,0
0,0,1,0,123371,123161,610030104,2,60291,1,4,4,0,0,4,0
0,0,1,0,113131,113221,610030105,2,60291,1,4,4,0,0,4,0
0,0,1,0,113012,113191,610030106,2,60291,1,4,4,0,0,4,0
0,0,1,0,113252,113431,610030107,2,60291,1,4,4,0,0,4,0
0,0,1,0,113401,113551,610030108,2,60291,1,4,4,0,0,4,0
0,0,1,0,123583,113611,610030109,2,60291,1,4,4,0,0,4,0
0,0,1,0,123582,113581,610030110,2,60291,1,4,4,0,0,4,0
0,0,1,0,123583,113431,610030111,2,60291,1,4,4,0,0,4,0
0,0,1,0,113552,113551,610030112,2,60291,1,4,4,0,0,4,0
0,0,1,0,123582,113611,610030113,2,60291,1,4,4,0,0,4,0
0,0,1,0,124251,113581,610030114,2,60291,1,4,4,0,0,4,0
0,0,1,0,114011,113372,610030115,2,60291,1,4,4,0,0,4,0
1,124131,1,4,60291,114371,610030116,2,31085,8,2,3,0,0,4,0
1,114191,1,4,60291,114341,610030117,2,31029,8,2,3,0,0,4,0
1,124071,1,4,60291,124311,610030118,2,31085,8,2,3,0,0,4,0
1,114461,1,4,60291,124401,610030119,2,31029,8,2,3,0,0,4,0
1,124491,1,4,60291,124521,610030120,2,31085,8,2,3,0,0,4,0
0,0,0,0,0,0,610030121,8,91002,0,0,30,0,0,0,0
0,0,0,0,31085,0,610030122,8,91002,2,2,30,0,0,0,0
0,0,0,0,31029,0,610030123,8,91002,2,2,30,0,0,0,0
0,0,3,0,60302,23001,610031011,8,91002,10,2,30,0,0,2,0
0,0,6,0,60302,23001,610031021,8,91002,20,2,60,0,0,2,0
0,0,12,0,60302,23001,610031031,8,91002,40,2,100,0,0,2,0
0,0,60,0,60302,23001,610031041,8,91002,200,2,150,0,0,2,0
0,0,1,0,113401,113011,610031101,2,60302,1,4,10,0,0,4,0
0,0,1,0,113222,113071,610031102,2,60301,1,4,4,0,0,4,0
0,0,1,0,113013,123251,610031103,2,60301,1,4,4,0,0,4,0
0,0,1,0,123371,123161,610031104,2,60301,1,4,4,0,0,4,0
0,0,1,0,113131,113221,610031105,2,60301,1,4,4,0,0,4,0
0,0,1,0,113012,113191,610031106,2,60301,1,4,4,0,0,4,0
0,0,1,0,113252,113431,610031107,2,60301,1,4,4,0,0,4,0
0,0,1,0,113401,113551,610031108,2,60301,1,4,4,0,0,4,0
0,0,1,0,123583,113611,610031109,2,60301,1,4,4,0,0,4,0
0,0,1,0,123582,113581,610031110,2,60301,1,4,4,0,0,4,0
0,0,1,0,123583,113431,610031111,2,60301,1,4,4,0,0,4,0
0,0,1,0,113552,113551,610031112,2,60301,1,4,4,0,0,4,0
0,0,1,0,123582,113611,610031113,2,60301,1,4,4,0,0,4,0
0,0,1,0,124251,113581,610031114,2,60301,1,4,4,0,0,4,0
0,0,1,0,114011,113372,610031115,2,60301,1,4,4,0,0,4,0
1,124131,1,4,60301,114371,610031116,2,31121,8,2,3,0,0,4,0
1,114191,1,4,60301,114341,610031117,2,31021,8,2,3,0,0,4,0
1,124071,1,4,60301,124311,610031118,2,31121,8,2,3,0,0,4,0
1,114461,1,4,60301,124401,610031119,2,31021,8,2,3,0,0,4,0
1,124491,1,4,60301,124521,610031120,2,31121,8,2,3,0,0,4,0
0,0,0,0,0,0,610031121,8,91002,0,0,30,0,0,0,0
0,0,0,0,31121,0,610031122,8,91002,2,2,30,0,0,0,0
0,0,0,0,31021,0,610031123,8,91002,2,2,30,0,0,0,0
0,0,3,0,60312,23001,610032011,8,91002,10,2,30,0,0,2,0
0,0,6,0,60312,23001,610032021,8,91002,20,2,60,0,0,2,0
0,0,12,0,60312,23001,610032031,8,91002,40,2,100,0,0,2,0
0,0,1,0,113401,113011,610032101,2,60312,1,4,10,0,0,4,0
0,0,1,0,113222,113071,610032102,2,60311,1,4,4,0,0,4,0
0,0,1,0,113013,123251,610032103,2,60311,1,4,4,0,0,4,0
0,0,1,0,123371,123161,610032104,2,60311,1,4,4,0,0,4,0
0,0,1,0,113131,113221,610032105,2,60311,1,4,4,0,0,4,0
0,0,1,0,113012,113191,610032106,2,60311,1,4,4,0,0,4,0
0,0,1,0,113252,113431,610032107,2,60311,1,4,4,0,0,4,0
0,0,1,0,113401,113551,610032108,2,60311,1,4,4,0,0,4,0
0,0,1,0,123583,113611,610032109,2,60311,1,4,4,0,0,4,0
0,0,1,0,123582,113581,610032110,2,60311,1,4,4,0,0,4,0
0,0,1,0,123583,113431,610032111,2,60311,1,4,4,0,0,4,0
0,0,1,0,113552,113551,610032112,2,60311,1,4,4,0,0,4,0
0,0,1,0,123582,113611,610032113,2,60311,1,4,4,0,0,4,0
0,0,1,0,124251,113581,610032114,2,60311,1,4,4,0,0,4,0
0,0,1,0,114011,113372,610032115,2,60311,1,4,4,0,0,4,0
1,124131,1,4,60311,114371,610032116,2,31089,8,2,3,0,0,4,0
1,114191,1,4,60311,114341,610032117,2,31002,8,2,3,0,0,4,0
1,124071,1,4,60311,124311,610032118,2,31089,8,2,3,0,0,4,0
1,114461,1,4,60311,124401,610032119,2,31002,8,2,3,0,0,4,0
1,124491,1,4,60311,124521,610032120,2,31089,8,2,3,0,0,4,0
0,0,0,0,0,0,610032121,8,91002,0,0,30,0,0,0,0
0,0,0,0,31089,0,610032122,8,91002,2,2,30,0,0,0,0
0,0,0,0,31002,0,610032123,8,91002,2,2,30,0,0,0,0
0,0,3,0,60322,23001,610033011,8,91002,10,2,30,0,0,2,0
0,0,6,0,60322,23001,610033021,8,91002,20,2,60,0,0,2,0
0,0,12,0,60322,23001,610033031,8,91002,40,2,100,0,0,2,0
0,0,60,0,60322,23001,610033041,8,91002,200,2,150,0,0,2,0
0,0,1,0,113401,113011,610033101,2,60322,1,4,10,0,0,4,0
0,0,1,0,113222,113071,610033102,2,60321,1,4,4,0,0,4,0
0,0,1,0,113013,123251,610033103,2,60321,1,4,4,0,0,4,0
0,0,1,0,123371,123161,610033104,2,60321,1,4,4,0,0,4,0
0,0,1,0,113131,113221,610033105,2,60321,1,4,4,0,0,4,0
0,0,1,0,113012,113191,610033106,2,60321,1,4,4,0,0,4,0
0,0,1,0,113252,113431,610033107,2,60321,1,4,4,0,0,4,0
0,0,1,0,113401,113551,610033108,2,60321,1,4,4,0,0,4,0
0,0,1,0,123583,113611,610033109,2,60321,1,4,4,0,0,4,0
0,0,1,0,123582,113581,610033110,2,60321,1,4,4,0,0,4,0
0,0,1,0,123583,113431,610033111,2,60321,1,4,4,0,0,4,0
0,0,1,0,113552,113551,610033112,2,60321,1,4,4,0,0,4,0
0,0,1,0,123582,113611,610033113,2,60321,1,4,4,0,0,4,0
0,0,1,0,124251,113581,610033114,2,60321,1,4,4,0,0,4,0
0,0,1,0,114011,113372,610033115,2,60321,1,4,4,0,0,4,0
1,124131,1,4,60321,114371,610033116,2,31123,8,2,3,0,0,4,0
1,114191,1,4,60321,114341,610033117,2,31049,8,2,3,0,0,4,0
1,124071,1,4,60321,124311,610033118,2,31123,8,2,3,0,0,4,0
1,114461,1,4,60321,124401,610033119,2,31049,8,2,3,0,0,4,0
1,124491,1,4,60321,124521,610033120,2,31123,8,2,3,0,0,4,0
0,0,0,0,0,0,610033121,8,91002,0,0,30,0,0,0,0
0,0,0,0,31123,0,610033122,8,91002,2,2,30,0,0,0,0
0,0,0,0,31049,0,610033123,8,91002,2,2,30,0,0,0,0
0,0,3,0,60332,23001,610034011,8,91002,10,2,30,0,0,2,0
0,0,6,0,60332,23001,610034021,8,91002,20,2,60,0,0,2,0
0,0,12,0,60332,23001,610034031,8,91002,40,2,100,0,0,2,0
0,0,60,0,60332,23001,610034041,8,91002,200,2,150,0,0,2,0
0,0,1,0,113401,113011,610034101,2,60332,1,4,10,0,0,4,0
0,0,1,0,113222,113071,610034102,2,60331,1,4,4,0,0,4,0
0,0,1,0,113013,123251,610034103,2,60331,1,4,4,0,0,4,0
0,0,1,0,123371,123161,610034104,2,60331,1,4,4,0,0,4,0
0,0,1,0,113131,113221,610034105,2,60331,1,4,4,0,0,4,0
0,0,1,0,113012,113191,610034106,2,60331,1,4,4,0,0,4,0
0,0,1,0,113252,113431,610034107,2,60331,1,4,4,0,0,4,0
0,0,1,0,113401,113551,610034108,2,60331,1,4,4,0,0,4,0
0,0,1,0,123583,113611,610034109,2,60331,1,4,4,0,0,4,0
0,0,1,0,123582,113581,610034110,2,60331,1,4,4,0,0,4,0
0,0,1,0,123583,113431,610034111,2,60331,1,4,4,0,0,4,0
0,0,1,0,113552,113551,610034112,2,60331,1,4,4,0,0,4,0
0,0,1,0,123582,113611,610034113,2,60331,1,4,4,0,0,4,0
0,0,1,0,124251,113581,610034114,2,60331,1,4,4,0,0,4,0
0,0,1,0,114011,113372,610034115,2,60331,1,4,4,0,0,4,0
1,124131,1,4,60331,114371,610034116,2,31090,8,2,3,0,0,4,0
1,114191,1,4,60331,114341,610034117,2,31011,8,2,3,0,0,4,0
1,124071,1,4,60331,124311,610034118,2,31090,8,2,3,0,0,4,0
1,114461,1,4,60331,124401,610034119,2,31011,8,2,3,0,0,4,0
1,124491,1,4,60331,124521,610034120,2,31090,8,2,3,0,0,4,0
0,0,0,0,0,0,610034121,8,91002,0,0,30,0,0,0,0
0,0,0,0,31090,0,610034122,8,91002,2,2,30,0,0,0,0
0,0,0,0,31011,0,610034123,8,91002,2,2,30,0,0,0,0
0,0,3,0,60342,23001,610035011,8,91002,10,2,30,0,0,2,0
0,0,6,0,60342,23001,610035021,8,91002,20,2,60,0,0,2,0
0,0,12,0,60342,23001,610035031,8,91002,40,2,100,0,0,2,0
0,0,60,0,60342,23001,610035041,8,91002,200,2,150,0,0,2,0
0,0,1,0,113401,113011,610035101,2,60342,1,4,10,0,0,4,0
0,0,1,0,113222,113071,610035102,2,60341,1,4,4,0,0,4,0
0,0,1,0,113013,123251,610035103,2,60341,1,4,4,0,0,4,0
0,0,1,0,123371,123161,610035104,2,60341,1,4,4,0,0,4,0
0,0,1,0,113131,113221,610035105,2,60341,1,4,4,0,0,4,0
0,0,1,0,113012,113191,610035106,2,60341,1,4,4,0,0,4,0
0,0,1,0,113252,113431,610035107,2,60341,1,4,4,0,0,4,0
0,0,1,0,113401,113551,610035108,2,60341,1,4,4,0,0,4,0
0,0,1,0,123583,113611,610035109,2,60341,1,4,4,0,0,4,0
0,0,1,0,123582,113581,610035110,2,60341,1,4,4,0,0,4,0
0,0,1,0,123583,113431,610035111,2,60341,1,4,4,0,0,4,0
0,0,1,0,113552,113551,610035112,2,60341,1,4,4,0,0,4,0
0,0,1,0,123582,113611,610035113,2,60341,1,4,4,0,0,4,0
0,0,1,0,124251,113581,610035114,2,60341,1,4,4,0,0,4,0
0,0,1,0,114011,113372,610035115,2,60341,1,4,4,0,0,4,0
1,124131,1,4,60341,114371,610035116,2,31126,8,2,3,0,0,4,0
1,114191,1,4,60341,114341,610035117,2,31042,8,2,3,0,0,4,0
1,124071,1,4,60341,124311,610035118,2,31126,8,2,3,0,0,4,0
1,114461,1,4,60341,124401,610035119,2,31042,8,2,3,0,0,4,0
1,124491,1,4,60341,124521,610035120,2,31126,8,2,3,0,0,4,0
0,0,0,0,0,0,610035121,8,91002,0,0,30,0,0,0,0
0,0,0,0,31126,0,610035122,8,91002,2,2,30,0,0,0,0
0,0,0,0,31042,0,610035123,8,91002,2,2,30,0,0,0,0
0,0,3,0,60342,23001,610036011,8,91002,10,2,30,0,0,2,0
0,0,6,0,60342,23001,610036021,8,91002,20,2,60,0,0,2,0
0,0,12,0,60342,23001,610036031,8,91002,40,2,100,0,0,2,0
0,0,60,0,60342,23001,610036041,8,91002,200,2,150,0,0,2,0
0,0,1,0,113401,113011,610036101,2,60342,1,4,10,0,0,4,0
0,0,1,0,113222,113071,610036102,2,60341,1,4,4,0,0,4,0
0,0,1,0,113013,123251,610036103,2,60341,1,4,4,0,0,4,0
0,0,1,0,123371,123161,610036104,2,60341,1,4,4,0,0,4,0
0,0,1,0,113131,113221,610036105,2,60341,1,4,4,0,0,4,0
0,0,1,0,113012,113191,610036106,2,60341,1,4,4,0,0,4,0
0,0,1,0,113252,113431,610036107,2,60341,1,4,4,0,0,4,0
0,0,1,0,113401,113551,610036108,2,60341,1,4,4,0,0,4,0
0,0,1,0,123583,113611,610036109,2,60341,1,4,4,0,0,4,0
0,0,1,0,123582,113581,610036110,2,60341,1,4,4,0,0,4,0
0,0,1,0,123583,113431,610036111,2,60341,1,4,4,0,0,4,0
0,0,1,0,113552,113551,610036112,2,60341,1,4,4,0,0,4,0
0,0,1,0,123582,113611,610036113,2,60341,1,4,4,0,0,4,0
0,0,1,0,124251,113581,610036114,2,60341,1,4,4,0,0,4,0
0,0,1,0,114011,113372,610036115,2,60341,1,4,4,0,0,4,0
1,124131,1,4,60341,114371,610036116,2,31126,8,2,3,0,0,4,0
1,114191,1,4,60341,114341,610036117,2,31042,8,2,3,0,0,4,0
1,124071,1,4,60341,124311,610036118,2,31126,8,2,3,0,0,4,0
1,114461,1,4,60341,124401,610036119,2,31042,8,2,3,0,0,4,0
1,124491,1,4,60341,124521,610036120,2,31126,8,2,3,0,0,4,0
0,0,0,0,0,0,610036121,8,91002,0,0,30,0,0,0,0
0,0,0,0,31126,0,610036122,8,91002,2,2,30,0,0,0,0
0,0,0,0,31042,0,610036123,8,91002,2,2,30,0,0,0,0
0,0,3,0,60362,23001,610037011,8,91002,10,2,30,0,0,2,0
0,0,6,0,60362,23001,610037021,8,91002,20,2,60,0,0,2,0
0,0,12,0,60362,23001,610037031,8,91002,40,2,100,0,0,2,0
0,0,60,0,60362,23001,610037041,8,91002,200,2,150,0,0,2,0
0,0,1,0,113401,113011,610037101,2,60362,1,4,10,0,0,4,0
0,0,1,0,113222,113071,610037102,2,60361,1,4,4,0,0,4,0
0,0,1,0,113013,123251,610037103,2,60361,1,4,4,0,0,4,0
0,0,1,0,123371,123161,610037104,2,60361,1,4,4,0,0,4,0
0,0,1,0,113131,113221,610037105,2,60361,1,4,4,0,0,4,0
0,0,1,0,113012,113191,610037106,2,60361,1,4,4,0,0,4,0
0,0,1,0,113252,113431,610037107,2,60361,1,4,4,0,0,4,0
0,0,1,0,113401,113551,610037108,2,60361,1,4,4,0,0,4,0
0,0,1,0,123583,113611,610037109,2,60361,1,4,4,0,0,4,0
0,0,1,0,123582,113581,610037110,2,60361,1,4,4,0,0,4,0
0,0,1,0,123583,113431,610037111,2,60361,1,4,4,0,0,4,0
0,0,1,0,113552,113551,610037112,2,60361,1,4,4,0,0,4,0
0,0,1,0,123582,113611,610037113,2,60361,1,4,4,0,0,4,0
0,0,1,0,124251,113581,610037114,2,60361,1,4,4,0,0,4,0
0,0,1,0,114011,113372,610037115,2,60361,1,4,4,0,0,4,0
1,124131,1,4,60361,114371,610037116,2,31043,8,2,3,0,0,4,0
1,114191,1,4,60361,114341,610037117,2,31008,8,2,3,0,0,4,0
1,124071,1,4,60361,124311,610037118,2,31043,8,2,3,0,0,4,0
1,114461,1,4,60361,124401,610037119,2,31008,8,2,3,0,0,4,0
1,124491,1,4,60361,124521,610037120,2,31043,8,2,3,0,0,4,0
0,0,0,0,0,0,610037121,8,91002,0,0,30,0,0,0,0
0,0,0,0,31043,0,610037122,8,91002,2,2,30,0,0,0,0
0,0,0,0,31008,0,610037123,8,91002,2,2,30,0,0,0,0
0,0,3,0,60372,23001,610038011,8,91002,10,2,30,0,0,2,0
0,0,6,0,60372,23001,610038021,8,91002,20,2,60,0,0,2,0
0,0,12,0,60372,23001,610038031,8,91002,40,2,100,0,0,2,0
0,0,60,0,60372,23001,610038041,8,91002,200,2,150,0,0,2,0
0,0,1,0,113401,113011,610038101,2,60372,1,4,10,0,0,4,0
0,0,1,0,113222,113071,610038102,2,60371,1,4,4,0,0,4,0
0,0,1,0,113013,123251,610038103,2,60371,1,4,4,0,0,4,0
0,0,1,0,123371,123161,610038104,2,60371,1,4,4,0,0,4,0
0,0,1,0,113131,113221,610038105,2,60371,1,4,4,0,0,4,0
0,0,1,0,113012,113191,610038106,2,60371,1,4,4,0,0,4,0
0,0,1,0,113252,113431,610038107,2,60371,1,4,4,0,0,4,0
0,0,1,0,113401,113551,610038108,2,60371,1,4,4,0,0,4,0
0,0,1,0,123583,113611,610038109,2,60371,1,4,4,0,0,4,0
0,0,1,0,123582,113581,610038110,2,60371,1,4,4,0,0,4,0
0,0,1,0,123583,113431,610038111,2,60371,1,4,4,0,0,4,0
0,0,1,0,113552,113551,610038112,2,60371,1,4,4,0,0,4,0
0,0,1,0,123582,113611,610038113,2,60371,1,4,4,0,0,4,0
0,0,1,0,124251,113581,610038114,2,60371,1,4,4,0,0,4,0
0,0,1,0,114011,113372,610038115,2,60371,1,4,4,0,0,4,0
1,124131,1,4,60371,114371,610038116,2,31107,8,2,3,0,0,4,0
1,114191,1,4,60371,114341,610038117,2,31046,8,2,3,0,0,4,0
1,124071,1,4,60371,124311,610038118,2,31107,8,2,3,0,0,4,0
1,114461,1,4,60371,124401,610038119,2,31046,8,2,3,0,0,4,0
1,124491,1,4,60371,124521,610038120,2,31107,8,2,3,0,0,4,0
0,0,0,0,0,0,610038121,8,91002,0,0,30,0,0,0,0
0,0,0,0,31107,0,610038122,8,91002,2,2,30,0,0,0,0
0,0,0,0,31046,0,610038123,8,91002,2,2,30,0,0,0,0
0,0,3,0,60382,23001,610039011,8,91002,10,2,30,0,0,2,0
0,0,6,0,60382,23001,610039021,8,91002,20,2,60,0,0,2,0
0,0,12,0,60382,23001,610039031,8,91002,40,2,100,0,0,2,0
0,0,60,0,60382,23001,610039041,8,91002,200,2,150,0,0,2,0
0,0,1,0,113401,113011,610039101,2,60382,1,4,10,0,0,4,0
0,0,1,0,113222,113071,610039102,2,60381,1,4,4,0,0,4,0
0,0,1,0,113013,123251,610039103,2,60381,1,4,4,0,0,4,0
0,0,1,0,123371,123161,610039104,2,60381,1,4,4,0,0,4,0
0,0,1,0,113131,113221,610039105,2,60381,1,4,4,0,0,4,0
0,0,1,0,113012,113191,610039106,2,60381,1,4,4,0,0,4,0
0,0,1,0,113252,113431,610039107,2,60381,1,4,4,0,0,4,0
0,0,1,0,113401,113551,610039108,2,60381,1,4,4,0,0,4,0
0,0,1,0,123583,113611,610039109,2,60381,1,4,4,0,0,4,0
0,0,1,0,123582,113581,610039110,2,60381,1,4,4,0,0,4,0
0,0,1,0,123583,113431,610039111,2,60381,1,4,4,0,0,4,0
0,0,1,0,113552,113551,610039112,2,60381,1,4,4,0,0,4,0
0,0,1,0,123582,113611,610039113,2,60381,1,4,4,0,0,4,0
0,0,1,0,124251,113581,610039114,2,60381,1,4,4,0,0,4,0
0,0,1,0,114011,113372,610039115,2,60381,1,4,4,0,0,4,0
1,124131,1,4,60381,114371,610039116,2,31093,8,2,3,0,0,4,0
1,114191,1,4,60381,114341,610039117,2,31018,8,2,3,0,0,4,0
1,124071,1,4,60381,124311,610039118,2,31093,8,2,3,0,0,4,0
1,114461,1,4,60381,124401,610039119,2,31018,8,2,3,0,0,4,0
1,124491,1,4,60381,124521,610039120,2,31093,8,2,3,0,0,4,0
0,0,0,0,0,0,610039121,8,91002,0,0,30,0,0,0,0
0,0,0,0,31093,0,610039122,8,91002,2,2,30,0,0,0,0
0,0,0,0,31018,0,610039123,8,91002,2,2,30,0,0,0,0
0,0,3,0,60392,23001,610040011,8,91002,10,2,30,0,0,2,0
0,0,6,0,60392,23001,610040021,8,91002,20,2,60,0,0,2,0
0,0,12,0,60392,23001,610040031,8,91002,40,2,100,0,0,2,0
0,0,60,0,60392,23001,610040041,8,91002,200,2,150,0,0,2,0
0,0,1,0,113401,113011,610040101,2,60392,1,4,10,0,0,4,0
0,0,1,0,113222,113071,610040102,2,60391,1,4,4,0,0,4,0
0,0,1,0,113013,123251,610040103,2,60391,1,4,4,0,0,4,0
0,0,1,0,123371,123161,610040104,2,60391,1,4,4,0,0,4,0
0,0,1,0,113131,113221,610040105,2,60391,1,4,4,0,0,4,0
0,0,1,0,113012,113191,610040106,2,60391,1,4,4,0,0,4,0
0,0,1,0,113252,113431,610040107,2,60391,1,4,4,0,0,4,0
0,0,1,0,113401,113551,610040108,2,60391,1,4,4,0,0,4,0
0,0,1,0,123583,113611,610040109,2,60391,1,4,4,0,0,4,0
0,0,1,0,123582,113581,610040110,2,60391,1,4,4,0,0,4,0
0,0,1,0,123583,113431,610040111,2,60391,1,4,4,0,0,4,0
0,0,1,0,113552,113551,610040112,2,60391,1,4,4,0,0,4,0
0,0,1,0,123582,113611,610040113,2,60391,1,4,4,0,0,4,0
0,0,1,0,124251,113581,610040114,2,60391,1,4,4,0,0,4,0
0,0,1,0,114011,113372,610040115,2,60391,1,4,4,0,0,4,0
1,124131,1,4,60391,114371,610040116,2,31028,8,2,3,0,0,4,0
1,114191,1,4,60391,114341,610040117,2,31033,8,2,3,0,0,4,0
1,124071,1,4,60391,124311,610040118,2,31028,8,2,3,0,0,4,0
1,114461,1,4,60391,124401,610040119,2,31033,8,2,3,0,0,4,0
1,124491,1,4,60391,124521,610040120,2,31028,8,2,3,0,0,4,0
0,0,0,0,0,0,610040121,8,91002,0,0,30,0,0,0,0
0,0,0,0,31028,0,610040122,8,91002,2,2,30,0,0,0,0
0,0,0,0,31033,0,610040123,8,91002,2,2,30,0,0,0,0
0,0,3,0,60402,23001,610041011,8,91002,10,2,30,0,0,2,0
0,0,6,0,60402,23001,610041021,8,91002,20,2,60,0,0,2,0
0,0,12,0,60402,23001,610041031,8,91002,40,2,100,0,0,2,0
0,0,60,0,60402,23001,610041041,8,91002,200,2,150,0,0,2,0
0,0,1,0,113401,113011,610041101,2,60402,1,4,10,0,0,4,0
0,0,1,0,113222,113071,610041102,2,60401,1,4,4,0,0,4,0
0,0,1,0,113013,123251,610041103,2,60401,1,4,4,0,0,4,0
0,0,1,0,123371,123161,610041104,2,60401,1,4,4,0,0,4,0
0,0,1,0,113131,113221,610041105,2,60401,1,4,4,0,0,4,0
0,0,1,0,113012,113191,610041106,2,60401,1,4,4,0,0,4,0
0,0,1,0,113252,113431,610041107,2,60401,1,4,4,0,0,4,0
0,0,1,0,113401,113551,610041108,2,60401,1,4,4,0,0,4,0
0,0,1,0,123583,113611,610041109,2,60401,1,4,4,0,0,4,0
0,0,1,0,123582,113581,610041110,2,60401,1,4,4,0,0,4,0
0,0,1,0,123583,113431,610041111,2,60401,1,4,4,0,0,4,0
0,0,1,0,113552,113551,610041112,2,60401,1,4,4,0,0,4,0
0,0,1,0,123582,113611,610041113,2,60401,1,4,4,0,0,4,0
0,0,1,0,124251,113581,610041114,2,60401,1,4,4,0,0,4,0
0,0,1,0,114011,113372,610041115,2,60401,1,4,4,0,0,4,0
1,124131,1,4,60401,114371,610041116,2,31053,8,2,3,0,0,4,0
1,114191,1,4,60401,114341,610041117,2,31045,8,2,3,0,0,4,0
1,124071,1,4,60401,124311,610041118,2,31053,8,2,3,0,0,4,0
1,114461,1,4,60401,124401,610041119,2,31045,8,2,3,0,0,4,0
1,124491,1,4,60401,124521,610041120,2,31053,8,2,3,0,0,4,0
0,0,0,0,0,0,610041121,8,91002,0,0,30,0,0,0,0
0,0,0,0,31053,0,610041122,8,91002,2,2,30,0,0,0,0
0,0,0,0,31045,0,610041123,8,91002,2,2,30,0,0,0,0
0,0,3,0,60412,23001,610042011,8,91002,10,2,30,0,0,2,0
0,0,6,0,60412,23001,610042021,8,91002,20,2,60,0,0,2,0
