original_equipment_id,magic_def,require_level,equipment_id,wave_energy_recovery,magic_penetrate,description,hp_recovery_rate,item_type,display_item,magic_critical,dodge,equipment_name,atk,energy_reduce_rate,promotion_level,physical_penetrate,equipment_enhance_point,equipment_type,energy_recovery_rate,life_steal,hp,magic_str,def,accuracy,wave_hp_recovery,craft_flg,sale_price,enable_donation,physical_critical,equipment_category
105193,0.0,80,105193,0.0,0.0,"고대 여전사가 휘두른 도끼. 이 도끼로 최후를 맞이한 자는 신들이 사는 비옥한 이상향으로 보내진다고 한다.",0.0,0,0,0.0,0.0,"가이아 액스",130.0,0.0,5,0.0,430,0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,1,30000,0,12.0,19
105194,0.0,88,105194,0.0,0.0,"거신족이 애용한 투박한 도끼. 신계의 거대 암석을 깎아서 만든 몸체는 가공할 만한 강도와 중량을 자랑하여 단 일격으로 대지의 형태를 바꿔버린다.",0.0,0,0,0.0,0.0,"신굉부 테라 브레이크",140.0,0.0,5,0.0,585,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1,32000,0,12.0,19
105195,1.0,94,105195,0.0,0.0,"일찍이 영화를 누렸던 문명의 유실된 기술인 증기를 이용한 변형 기구를 갖춘 도끼. 출력을 최대까지 높이면 별의 핵까지 부순다고 한다.",0.0,0,0,0.0,0.0,"기조부 코어 브레이커",151.0,0.0,5,0.0,642,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,32000,0,0.0,19
105196,0.0,100,105196,0.0,0.0,"신이 다스리던 시대에 존재한 창해의 심수\n로 담금질한 도끼. 방대한 양의 물을 응축\n한 초중량 도끼날은 해일같은 파괴력의 격\n류를 생성해 모든 적을 집어삼킨다.",0.0,0,0,0.0,0.0,"터키석 노아",170.0,0.0,5,0.0,580,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,32000,0,0.0,19
105197,0.0,106,105197,0.0,0.0,"산신이라 불린 불곰의 혼이 깃든 전투 도끼\n. 영혼을 공명 시켜 풀어놓는 작열의 휘두\n름은, 아군에게 풍요와 번영을, 원수에게\n는 파멸과 쇠퇴를 가져온다고 한다.",0.0,0,0,0.0,0.0,"염비제의 갈퀴 도끼",150.0,0.0,5,0.0,585,0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,1,32000,0,20.0,19
105221,0.0,64,105221,0.0,0.0,"이계의 마력을 봉인한 지팡이. 폭발적인 위력이 깃들어 있지만 그에 걸맞은 실력자가 아니면 그 힘을 해방할 수 없다고 한다.",0.0,0,0,10.0,0.0,"제노 스피어 로드",0.0,3.0,5,0.0,120,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1,24000,0,0.0,22
105222,0.0,72,105222,20.0,0.0,"세기의 대마도사가 애용한 지팡이. 천지창조의 이치가 담겨있다고 하여 한 번의 공격만으로 마물을 흔적도 없이 소멸시킨다고 한다.",0.0,0,0,12.0,0.0,"제네시스 로드",0.0,0.0,5,0.0,280,0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,1,27000,0,0.0,22
105223,0.0,80,105223,0.0,0.0,"하늘에 울려 퍼지는 번개의 힘이 깃든 신성한 지팡이. 주체하지 못할 가혹한 힘이 담긴 지팡이지만 일단 다룰 수만 있다면 어떠한 적도 불태운다.",0.0,0,0,14.0,0.0,"케라우노스 완드",0.0,0.0,5,0.0,525,0,2.0,0.0,0.0,118.0,0.0,0.0,0.0,1,30000,0,0.0,22
105224,0.0,88,105224,10.0,0.0,"신들의 전쟁에서 살아남은 용의 혼을 봉인\n한 지팡이. 랜턴에서 나오는 검은 마광이 \n적을 멸하고 혼을 먹어 치운다. 흡수한 혼\n만큼 빛이 강해지고 더 요사스럽게 빛난다.",0.0,0,0,16.0,0.0,"흑사룡의 지팡이",0.0,0.0,5,0.0,770,0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,1,32000,0,0.0,22
105225,0.0,94,105225,0.0,0.0,"사신이 달의 여신에게서 빼앗아 심연에 떨어뜨린 마법 지팡이. 사용자의 명운을 빼앗고 달이 차고 이지러지는 것처럼 삶과 죽음을 이리저리 떠돌게 한다고 한다.",0.0,0,0,10.0,0.0,"월연장 새크리파이스",0.0,0.0,5,0.0,600,0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,1,32000,0,0.0,22
105226,0.0,100,105226,20.0,0.0,"세상에서 가장 아름다운 정령 나비 날개 모티브 지팡이. 녹색 날개가 만들어내는 바람과 빛나는 가루가 적을 교란, 날뛰는 마물도 피 흘리지 않고 제압한다.",0.0,0,0,0.0,0.0,"청아한 푸른 나비의 지팡이",0.0,0.0,5,0.0,440,0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,1,32000,0,0.0,22
105227,0.0,106,105227,0.0,0.0,"신화에 기록된 뱀들의 패왕의 혼을 새긴 마법 지팡이. 쏘아지는 불꽃은 적을 감아서 놓지 않고 그 몸을 태워, 영혼마저 불태운다고 한다.",0.0,0,0,12.0,0.0,"흑사의 마염 지팡이",0.0,0.0,5,0.0,477,0,0.0,0.0,0.0,172.0,0.0,0.0,0.0,1,32000,0,0.0,22
105251,4.0,64,105251,0.0,0.0,"사랑으로 살아간 불의 여신의 가호를 받은 지팡이. 불타는 사랑의 빛은 다친 동료의 상처뿐만 아니라 마음까지도 치유할 수 있다고 한다.",6.0,0,0,0.0,0.0,"플레임 아모르 로드",0.0,0.0,5,0.0,120,0,0.0,0.0,0.0,95.0,0.0,0.0,120.0,1,24000,0,0.0,25
105252,3.0,72,105252,10.0,0.0,"자애 정신에 의해 굳은 영령의 꽃이 장식된 성스런 지팡이. 그치지 않는 치유력은 그야말로 여신 그 자체. ",0.0,0,0,0.0,0.0,"성스러운 꽃의 지팡이",0.0,2.0,5,0.0,300,0,0.0,0.0,0.0,92.0,2.0,0.0,0.0,1,27000,0,0.0,25
105253,4.0,80,105253,0.0,0.0,"어머니와 같은 바다의 생명이 깃든 성스러운 지팡이. 이 지팡이를 휘두르면 어떠한 상처나 병도 금세 회복한다고 한다.",0.0,0,0,0.0,0.0,"아틀란티스 로드",0.0,0.0,5,0.0,460,0,0.0,0.0,0.0,100.0,3.0,0.0,120.0,1,30000,0,0.0,25
105254,4.0,88,105254,0.0,0.0,"희대의 점성술사가 지식과 기술을 결집해 만든 신비의 지팡이. 천구가 별의 움직임을 읽어 동료를 인도하고 별빛을 모아 치유의 빛으로 변환하여 해방한다.",0.0,0,0,0.0,0.0,"천장 스텔라 스피어",0.0,0.0,5,0.0,580,0,0.0,0.0,60.0,110.0,3.0,0.0,0.0,1,32000,0,0.0,25
105255,2.0,94,105255,0.0,0.0,"여러 세계를 내포한다는 세계수의 가지를 본떠 만든 지팡이. 보석에서 나오는 생명의 숨결로 만물을 치유한다.",5.0,0,0,0.0,0.0,"세계수의 지팡이",0.0,0.0,5,0.0,1000,0,0.0,0.0,0.0,127.0,2.0,0.0,0.0,1,32000,0,0.0,25
105256,2.0,100,105256,0.0,0.0,"영원을 사는 불사조의 불꽃이 깃든 심홍의 지팡이. 지팡이에서 방출되는 불꽃은 위중한 상처도 즉시 치유하고 때로는 죽은 자조차 되살린다고 한다.",1.0,0,0,0.0,0.0,"염조장 레이즈 플레어",0.0,0.0,5,0.0,425,0,0.0,0.0,0.0,152.0,1.0,0.0,0.0,1,32000,0,0.0,25
105257,5.0,106,105257,0.0,0.0,"신화에 기록된 치유의 뱀 여왕의 가호를 받은 성스러운 지팡이. 지팡이에서 끝없이 나오는 성수는 온갖 부상과 질병뿐 아니라 죽음의 운명까지 흘려보낸다고 한다.",0.0,0,0,0.0,0.0,"백사의 수성 지팡이",0.0,0.0,5,0.0,432,0,0.0,0.0,0.0,136.0,4.0,0.0,0.0,1,32000,0,0.0,25
105281,4.0,70,105281,0.0,0.0,"쳐다본 자를 유혹하는 마성의 갑옷. 피어나는 보라색 연기를 조금만 봐도 도망칠 수 없는 환술에 현혹된다.",0.0,0,0,0.0,0.0,"판타즘 메일",32.0,0.0,5,0.0,349,0,3.0,0.0,100.0,0.0,6.0,0.0,0.0,1,24000,0,0.0,28
105282,6.0,77,105282,0.0,0.0,"잊혀진 태고의 기술로 만든 갑옷 착용한 자는 보이지 않는 날개를 얻어 전장을 종횡무진 활보한다. ",0.0,0,0,0.0,0.0,"구천의 갑주",42.0,0.0,5,0.0,392,0,0.0,0.0,80.0,0.0,6.0,0.0,0.0,1,27000,0,0.0,28
105283,5.0,85,105283,0.0,0.0,"깊고 음침한 산을 지배해온 도적 여왕의\n갑옷. 입으면 마수같은 강인함과 용맹함이\n끓어올라 피바람 부는 전장의 빛나는 야수\n같은 아름다움에 사람들은 두려워한다.",0.0,0,0,0.0,0.0,"레이지퀸의 드레스",44.0,0.0,5,0.0,362,0,0.0,0.0,80.0,0.0,7.0,0.0,0.0,1,30000,0,0.0,28
105284,6.0,93,105284,12.0,0.0,"전설의 무용 기사의 일족이 전장에서 입었던 경갑옷. 흩날리는 꽃잎처럼 가벼운 데다, 강도는 어떠한 맹공도 뚫지 못한다.",0.0,0,0,0.0,0.0,"섬화의 갑주",48.0,0.0,5,0.0,560,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1,32000,0,0.0,28
105285,2.0,99,105285,0.0,0.0,"전장에서 직접 검을 휘두른 전설의 군사 국가의 왕녀가 입은 장미 갑옷. 입으면 고귀한 혼이 그 몸에 깃들어 어떠한 절망과 공포에도 지지 않는다.",0.0,0,0,0.0,0.0,"소울 로즈의 갑주",70.0,0.0,5,0.0,795,0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1,32000,0,9.0,28
105286,4.0,105,105286,0.0,0.0,"남쪽 하늘을 관장하는 수호천사의 가호를 \n받은 검푸른 갑옷. 정의를 나타내는 신의 \n사도를 이끄는 강자의 증표이자 수호천사\n의 위대한 힘을 은혜로 받는다고 한다.",0.0,0,0,0.0,0.0,"극남천의 열창갑주",81.0,0.0,5,0.0,452,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1,32000,0,0.0,28
105287,5.0,111,105287,0.0,0.0,"순결과 위엄을 관장하는 천계의 백합의 가호를 받은 흰 꽃 갑옷. 착용자를 감싸는 우아한 향은 모든 부정을 없애고 어떤 일에도 동요치 않는 늠름한 기질이 붙는다.",0.0,0,0,0.0,0.0,"성광의 릴리 플레이트",92.0,0.0,5,0.0,511,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1,32000,0,20.0,28
105311,9.0,70,105311,0.0,0.0,"맑고 투명한 수정으로 만든 갑옷. 지금까지 발견된 적 없던 수정은 가공하기조차 곤란한 강도를 자랑하고 표면에 얼룩조차 생기지 않는다.",0.0,0,0,0.0,0.0,"푸른 빛의 갑주",0.0,0.0,5,0.0,511,0,0.0,0.0,120.0,0.0,10.0,0.0,0.0,1,24000,0,0.0,31
105312,10.0,77,105312,0.0,0.0,"위기에 처한 조국을 구하기 위해 용맹한 소녀가 입은 갑옷. 신비한 가호로 모든 공격을 튕겨낸다. ",0.0,0,0,0.0,0.0,"성스러운 벚꽃의 갑주",0.0,0.0,5,0.0,401,0,0.0,0.0,0.0,0.0,11.0,0.0,100.0,1,27000,0,0.0,31
105313,8.0,85,105313,0.0,0.0,"일찍이 최고의 번영을 누렸던 고대 왕조의 유적에서 발굴된 금색 갑옷. 수천 년의 시간이 지났지만 성스러운 빛과 절대적인 강도는 그대로다.",0.0,0,0,0.0,0.0,"황금의 갑주",0.0,1.0,5,0.0,587,0,0.0,0.0,50.0,0.0,12.0,0.0,0.0,1,30000,0,0.0,31
105314,10.0,93,105314,0.0,0.0,"하늘과 땅의 경계에 잠재해 있는 바람의 수호신이 상용했다는 중갑옷. 착용자의 주변에 날카로운 바람이 일고, 적을 떨게 한다.",0.0,0,0,0.0,0.0,"열풍의 갑주",0.0,0.0,5,0.0,595,0,0.0,0.0,70.0,0.0,12.0,0.0,0.0,1,32000,0,0.0,31
105315,13.0,99,105315,0.0,0.0,"신의 세계의 은을 대장장이 신의 기술로 단련해 만든 거울 갑옷. 잘 손질된 흉부의 거울은 어떠한 마법도 막아 흡수하여 가공할만한 빛의 격류로 바꿔 쏟아낸다.",0.0,0,0,0.0,0.0,"치백은의 갑주",0.0,0.0,5,0.0,652,0,0.0,0.0,100.0,0.0,9.0,0.0,50.0,1,32000,0,0.0,31
105316,9.0,105,105316,0.0,0.0,"북쪽 하늘을 관장하는 수호천사의 가호를 \n받은 진홍 갑옷. 죄를 씻는 심판의 불꽃으\n로 단련되어 있고, 그들의 깊은 통찰과 날\n카로운 견식을 은혜로 받는다고 한다.",0.0,0,0,0.0,0.0,"극북천의 패염갑주",0.0,0.0,5,0.0,605,0,0.0,0.0,75.0,0.0,16.0,0.0,0.0,1,32000,0,0.0,31
105317,9.0,111,105317,0.0,0.0,"메마른 대지를 만년 견디어 낸 선인장으로 만들어진 녹색 갑옷. 어떠한 갈증도 없애는 가호를 가지고, 끝나지 않는 전쟁의 불에서 영원히 주인을 지켜낸다.",0.0,0,0,0.0,0.0,"선인장의 가시갑주",0.0,0.0,5,0.0,580,0,0.0,0.0,210.0,0.0,15.0,0.0,0.0,1,32000,0,0.0,31
105341,2.0,70,105341,0.0,0.0,"단 한 번도 패배하지 않은 여기사가 입던 코트. 한 번이라도 걸쳐 입었다면 어떠한 국면도 뒤집어 전과를 올린다고 한다.",0.0,0,0,0.0,0.0,"이지스 코트",34.0,0.0,5,0.0,509,0,0.0,0.0,100.0,0.0,4.0,10.0,0.0,1,24000,0,0.0,34
105342,10.0,77,105342,0.0,0.0,"추악함을 모르는 소녀만 입는 신성한 옷. 소녀의 순수한 기도로 발휘되는 파괴의 힘은 절대적이다. ",0.0,0,0,0.0,2.0,"메이든 클로스",0.0,0.0,5,0.0,355,0,0.0,0.0,160.0,0.0,6.0,0.0,0.0,1,27000,0,0.0,34
105343,4.0,85,105343,0.0,0.0,"불귀신의 마력이 깃든 전투복. 한번 입으면 수호의 업화를 전신에 두르게 되어 다가오는 재앙을 모두 멸각한다.",0.0,0,0,0.0,0.0,"귀염의 전투복",65.0,0.0,5,0.0,405,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1,30000,0,10.0,34
105344,4.0,93,105344,0.0,0.0,"명계의 왕을 모신 밀정의 전투복. 착용자의 암살 능력을 극한까지 끌어올려 새로운 어둠의 역사를 장식할 것을 강요받을 것이다.",0.0,0,0,0.0,0.0,"칠흑의 명의",66.0,0.0,5,0.0,600,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1,32000,0,12.0,34
105345,2.0,99,105345,0.0,0.0,"전설의 무희가 입었던 의상. 이 옷을 입으면 몸이 물과 동일한 성질로 변화하여 흐르는 물처럼 자유자재의 움직임으로 적을 농락한다.",0.0,0,0,0.0,0.0,"물의 의복 에쥬어 론도",68.0,0.0,5,0.0,910,0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,1,32000,0,0.0,34
105346,5.0,105,105346,0.0,0.0,"동쪽 하늘을 관장하는 수호천사의 가호를 받은 짙은 녹색 옷. 병을 물리치는 치유의 바람을 걸치고, 수호천사의 건강한 자애와 헌신을 은혜로 받는다고 한다.",0.0,0,0,0.0,0.0,"극동천의 벽풍복",62.0,0.0,5,0.0,500,0,0.0,0.0,0.0,0.0,7.0,0.0,150.0,1,32000,0,0.0,34
105347,5.0,111,105347,0.0,0.0,"흰 안개꽃의 요정이 간절한 기도를 담은 엷게 염색한 성의. 그 행복의 가호와 성스러움은 재앙과 추악함이 다가오지 못하게 하며 착용자의 심신에 평안을 준다.",0.0,0,0,0.0,2.0,"흰 안개의 순화복",68.0,0.0,5,0.0,471,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1,32000,0,12.0,34
105371,7.0,70,105371,0.0,0.0,"신에게 모든 것을 바친 무녀가 입었던 옷. 착용하면 신의 총애를 한몸에 받고 악에 굴하지 않는 가호의 힘을 얻는다고 한다.",0.0,0,0,0.0,0.0,"순결의 무녀복",0.0,0.0,5,0.0,365,0,3.0,0.0,120.0,20.0,5.0,0.0,0.0,1,24000,0,0.0,37
105372,7.0,77,105372,0.0,0.0,"위대한 여제가 걸쳤다고 전해지는 로브. 실 한올 한올 여제의 마력이 깃들어 있어 착용한 자를 모든 마술로부터 지킨다.",0.0,0,0,8.0,0.0,"엠프레스 로브",0.0,0.0,5,0.0,370,0,0.0,0.0,0.0,43.0,5.0,0.0,0.0,1,27000,0,0.0,37
105373,7.0,85,105373,0.0,0.0,"몇천 개의 마술을 다뤄 마술왕이라고 불린 자가 걸친 로브. 입을 자격이 있는 술자는 방대한 왕의 지식과 마력을 얻을 수 있다고 한다.",0.0,0,0,10.0,0.0,"엑조마기아 로브",0.0,0.0,5,0.0,440,0,0.0,0.0,0.0,48.0,4.0,0.0,0.0,1,30000,0,0.0,37
105374,7.0,93,105374,0.0,0.0,"빙상을 지배한 역대 선녀가 입었다고 전해지는 신비의 로브. 입기만 하면 천의의 아우라가 어떠한 충격도 무효화한다.",0.0,0,0,0.0,0.0,"상빙의 천의",0.0,0.0,5,0.0,782,0,0.0,0.0,80.0,43.0,6.0,0.0,0.0,1,32000,0,0.0,37
105375,8.0,99,105375,0.0,0.0,"별을 읽고 모든 것을 내다본 예언자가 입었던 로브. 걸쳐 입으면 별의 궤도를 보고 만물을 해석하여 어떠한 재앙도 사전에 감지할 수 있다.",0.0,0,0,13.0,0.0,"별을 노래하는 성령의",0.0,0.0,5,0.0,560,0,0.0,0.0,0.0,46.0,5.0,0.0,0.0,1,32000,0,0.0,37
105376,9.0,105,105376,0.0,0.0,"서쪽 하늘을 관장하는 수호천사의 가호를 받은 월백의 법의. 혼미한 세계를 이끄는 빛으로 가득해 있으며, 수호천사의 맑은 축복과 계시를 은혜로 받는다고 한다.",0.0,0,0,15.0,0.0,"극서천의 성도의",0.0,0.0,5,0.0,507,0,0.0,0.0,0.0,52.0,4.0,0.0,0.0,1,32000,0,0.0,37
105377,9.0,111,105377,0.0,0.0,"주홍 하늘에 피는 모란 백합의 꽃잎으로 엮은 심홍의 드레스. 정열을 관장하는 꽃의 가호는 착용자에게 꺾이지 않는 불굴의 정신을 내려 어떤 위기도 극복해낸다.",0.0,0,0,8.0,0.0,"비천의 튤립 드레스",0.0,0.0,5,0.0,430,0,0.0,0.0,0.0,60.0,6.0,0.0,0.0,1,32000,0,0.0,37
105401,3.0,70,105401,0.0,0.0,"천체도가 새겨진 둥근 방패. 하늘에 뜬 별들의 힘이 깃들어 있어 어떤 공격도 흘려버리는 그 힘은 별의 인도라는 이름에 걸맞다.",0.0,0,0,0.0,2.0,"별을 노래하는 방패",54.0,0.0,5,0.0,446,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1,24000,0,0.0,40
105402,14.0,99,105402,0.0,0.0,"신의 세계의 은과 수많은 마술을 조합한 거울 방패. 상처 하나 나지 않는 매끈한 거울 표면은 저주까지도 반사한다.",0.0,0,0,0.0,0.0,"치백은의 방패",0.0,0.0,5,0.0,726,0,0.0,0.0,80.0,0.0,9.0,0.0,0.0,1,32000,0,0.0,40
105403,17.0,111,105403,0.0,0.0,"혼돈의 세계에 청정을 가져오는 성스러운 연꽃의 둥근 방패. 나쁜 것을 깨는 기원이 담긴 문양은, 그 커다란 꽃잎을 걸면서까지 주인의 궁지를 지킨다고 한다.",0.0,0,0,0.0,0.0,"성원환 헤븐리 로터스",0.0,0.0,5,0.0,560,0,0.0,0.0,120.0,0.0,9.0,0.0,0.0,1,32000,0,0.0,40
105431,6.0,77,105431,0.0,0.0,"패도를 걸은 전장의 공주가 적의 칼날에 쓰러질 때까지 착용했다고 전해지는 군화. 세계 정복을 못한 안타까움이 마력으로 깃들어 있다.",0.0,0,0,0.0,0.0,"인퍼널 그리브",30.0,0.0,5,0.0,380,0,0.0,0.0,60.0,0.0,8.0,0.0,0.0,1,27000,0,10.0,43
105432,3.0,93,105432,0.0,0.0,"천사의 날개로 만든 황금빛 구두. 다루려면 많은 연습이 필요하지만 일단 신으면 자유자재로 하늘을 날 수 있다.",0.0,0,0,0.0,2.0,"천상의 금화",70.0,0.0,5,0.0,560,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,32000,0,0.0,43
105433,18.0,105,105433,0.0,0.0,"천공의 수호천사들의 가호를 받은 전투화. 사방의 천사가 내린 축복의 깃털을 달아, 모든 저주와 고난을 물리치는 비할 데 없는 성스러움이 깃들어 있다.",0.0,0,0,0.0,0.0,"극익천의 성화",0.0,0.0,5,0.0,620,0,0.0,0.0,100.0,0.0,6.0,0.0,0.0,1,32000,0,0.0,43
105462,9.0,85,105462,0.0,0.0,"쾌락을 추구하는 인격과 요염한 미모로 여러 나라를 혼란에 빠뜨린 마녀가 애용한 구두. 신고 걷기만 해도 환영이 만들어져 본 자들의 정신을 혼미하게 한다.",4.0,0,0,0.0,0.0,"블러드 루비 구두",0.0,0.0,5,0.0,510,0,0.0,0.0,60.0,24.0,6.0,0.0,0.0,1,30000,0,0.0,46
105463,11.0,99,105463,0.0,0.0,"신의 세계의 은과 연금술의 정수를 모아 만든 거울 그리브. 걸을 때마다 실체를 가진 경상을 생성하여 무수한 군세를 형성하고 적을 압도한다.",0.0,0,0,0.0,0.0,"치백은의 그리브",0.0,0.0,5,0.0,881,0,0.0,0.0,70.0,26.0,7.0,0.0,0.0,1,32000,0,0.0,46
105464,14.0,111,105464,0.0,0.0,"장미 왕녀로 알려진 공주가 애용한 드레스 힐. 한번 신으면 요염한 분위기로, 비록 사랑의 천사나 신 일지라도 매료되어 타락케 하였다고 한다.",0.0,0,0,0.0,0.0,"프라이드 오브 로즈",0.0,0.0,5,0.0,580,0,0.0,0.0,0.0,28.0,9.0,0.0,0.0,1,32000,0,0.0,46
105491,4.0,85,105491,0.0,0.0,"목숨을 걸고 조국을 구한 전설의 친위대장이 착용했던 멋진 모자. 커다란 깃털 장식은 착용자뿐만 아니라 그 모습을 본 자들에게도 용기를 북돋운다.",0.0,0,0,0.0,0.0,"로얄 가드 햇",60.0,0.0,5,0.0,305,0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,1,30000,0,0.0,49
105521,5.0,70,105521,0.0,0.0,"과거에 멸망하여 잊혀진 나라의 왕녀가 쓰고 있던 티아라. 다음 소유자에게 깊은 슬픔을 전달하지만 방대한 마력을 손에 넣는다.",0.0,0,0,8.0,0.0,"망곡의 관",0.0,0.0,5,0.0,370,0,0.0,0.0,100.0,48.0,3.0,0.0,0.0,1,24000,0,0.0,52
105522,10.0,77,105522,12.0,0.0,"백성에게 경의를 받는 성녀에게 주어지는 왕관. 청렴한 자가 착용하면 사악한 자를 물리치는 힘을 발휘한다.",0.0,0,0,0.0,0.0,"백기의 성스러운 관",0.0,0.0,5,0.0,425,0,0.0,0.0,0.0,22.0,6.0,0.0,0.0,1,27000,0,0.0,52
105523,9.0,93,105523,0.0,0.0,"인류에게 그 몸을 바친 성녀가 애용한 번영의 베일. 이 성유물을 손에 넣은 자는 모든 요행과 재앙을 살필 수 있다고 한다.",0.0,0,0,0.0,0.0,"번영의 베일",0.0,0.0,5,0.0,830,0,2.0,0.0,0.0,23.0,8.0,0.0,0.0,1,32000,0,0.0,52
105524,10.0,105,105524,15.0,0.0,"대지의 수호천사들의 가호를 받은 성스러운 모자. 진정한 구도자에게만 주어 지고, 쓴 사람은 천상의 이치인 기적에 닿을 수 있다고 한다.",0.0,0,0,0.0,0.0,"극익천의 현성모",0.0,0.0,5,0.0,425,0,0.0,0.0,0.0,36.0,7.0,0.0,0.0,1,32000,0,0.0,52
105551,0.0,67,105551,0.0,0.0,"수천 년 된 지층에서 발굴된 마석 귀걸이. 방대한 자연의 힘이 축적돼 있어 착용자는 거대한 대지의 가호를 받는다.",0.0,0,0,0.0,0.0,"밀레니엄 이어링",64.0,0.0,5,0.0,210,0,0.0,0.0,70.0,0.0,0.0,10.0,0.0,1,24000,0,10.0,55
105552,0.0,74,105552,25.0,0.0,"용의 분노를 봉인했다고 전승되는 신비의 펜던트. 분노의 화신으로서 착용자에게 산을 흔들고 대지를 파괴하는 힘을 준다.",0.0,0,0,0.0,0.0,"격노한 용의 펜던트",84.0,0.0,5,0.0,280,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,27000,0,13.0,55
105553,0.0,82,105553,0.0,0.0,"투신의 거친 영혼이 깃든 팔찌. 공기 중의 마력을 힘으로 변환하여 산을 부술 정도의 위력을 낼 수 있지만 그 힘을 사용할 만한 무력은 필수 불가결.",0.0,0,0,0.0,0.0,"투신의 팔찌",102.0,0.0,5,0.0,420,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,30000,0,24.0,55
105554,0.0,90,105554,0.0,0.0,"음모가 소용돌이치는 전국시대에서 살아남은 전설의 쿠노이치가 착용한 비녀. 비녀에 걸린 마법은 어떤 가녀린 몸에도 귀신과도 같은 힘을 발휘하게 해준다.",0.0,0,0,0.0,0.0,"붉은 모란꽃 비녀",104.0,0.0,5,0.0,480,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,32000,0,28.0,55
105555,0.0,96,105555,0.0,0.0,"어둠의 세계에서 전설적인 암살자가 애용한 반지형 암기. 화룡의 손톱을 본떠 만든 가시에는 업화가 깃들어 있어 찔리면 흔적도 없이 불태운다.",0.0,0,0,0.0,0.0,"화룡의 반지",98.0,0.0,5,0.0,480,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1,32000,0,29.0,55
105556,0.0,102,105556,0.0,0.0,"전투의 여신이 유일하게 총애했다고 전해지는 진홍색 장미를 본떠 만든 초커. 착용자의 투쟁심에 호응하여 붉게 빛나면서 여신의 가호를 불러온다.",0.0,0,0,0.0,0.0,"루비 로즈 초커",105.0,0.0,5,0.0,480,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,1,32000,0,29.0,55
105557,0.0,108,105557,0.0,0.0,"승리를 안겨주는 나팔 브로치. 본을 뜬 신비한 새는 전장에 나가면 살아있는 것처럼 날아다니며, 경쾌한 리듬으로 착용한 자를 승리로 이끈다.",0.0,0,0,0.0,0.0,"홍조의 클라리온 브로치",110.0,0.0,5,0.0,480,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,32000,0,38.0,55
105581,6.0,67,105581,0.0,0.0,"정령왕의 축복을 받은 귀걸이. 숲 하나를 감쌀 정도의 수호의 힘은 어떤 재앙도 닿지 않는다고 한다. ",0.0,0,0,0.0,0.0,"정령왕의 수호석",0.0,0.0,5,0.0,210,0,0.0,0.0,200.0,0.0,10.0,0.0,100.0,1,24000,0,0.0,58
105582,8.0,74,105582,0.0,0.0,"굳어진 인어공주의 눈물을 보석으로 하여 장식한 목걸이. 영원히 변치 않는 마음은 푸른 빛을 내며, 모든 저주를 막아낸다.",2.0,0,0,0.0,0.0,"인어공주의 눈물",0.0,0.0,5,0.0,280,0,0.0,0.0,60.0,0.0,12.0,0.0,0.0,1,27000,0,0.0,58
105583,10.0,82,105583,0.0,0.0,"전란으로부터 나라를 지켜내 영순왕이라\n고 불린 군주가 애용한 팔찌. 주변의 마력\n을 흡수하여 수호의 힘을 전개하고 절대적\n인 방어로 동료의 방패가 된다.",0.0,0,0,0.0,0.0,"영순왕의 팔찌",0.0,2.0,5,0.0,420,0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1,30000,0,0.0,58
105584,12.0,90,105584,0.0,0.0,"어머니와 같은 드넓은 바다를 관장하는 신의 비늘에서 탄생한 머리핀. 착용자는 바다의 가호를 받아 어떠한 공격도 막는다.",0.0,0,0,0.0,0.0,"해룡신의 머리장식",0.0,0.0,5,0.0,480,0,0.0,0.0,0.0,0.0,10.0,0.0,100.0,1,32000,0,0.0,58
