chara_id_16,chara_id_14,status_rate_5,chara_id_20,status_rate_2,chara_id_4,story_id,chara_id_6,chara_id_5,status_type_2,status_type_1,status_rate_1,status_rate_3,chara_id_1,chara_id_18,chara_id_11,chara_id_17,unlock_story_name,chara_id_2,chara_id_19,chara_id_13,chara_id_15,chara_id_3,status_rate_4,status_type_5,status_type_4,chara_id_9,status_type_3,chara_id_8,chara_id_12,chara_id_7,chara_id_10
0,0,0,0,0,1273,1016003,0,0,0,2,15,0,1016,0,0,0,"스즈나 에피소드 제3화",1100,0,0,0,1179,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1273,1016004,0,0,0,2,30,0,1016,0,0,0,"스즈나 에피소드 제4화",1100,0,0,0,1179,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1273,1016005,0,0,0,2,40,0,1016,0,0,0,"스즈나 에피소드 제5화",1100,0,0,0,1179,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1273,1016006,0,0,0,2,60,0,1016,0,0,0,"스즈나 에피소드 제6화",1100,0,0,0,1179,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1273,1016007,0,0,0,2,60,0,1016,0,0,0,"스즈나 에피소드 제7화",1100,0,0,0,1179,0,0,0,0,0,0,0,0,0
0,0,0,0,10,1273,1016008,0,0,6,2,90,0,1016,0,0,0,"스즈나 에피소드 제8화",1100,0,0,0,1179,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1273,1016009,0,0,0,2,80,0,1016,0,0,0,"스즈나 에피소드 제9화",1100,0,0,0,1179,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1273,1016010,0,0,0,2,120,0,1016,0,0,0,"스즈나 에피소드 제10화",1100,0,0,0,1179,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1273,1016011,0,0,0,2,120,0,1016,0,0,0,"스즈나 에피소드 제11화",1100,0,0,0,1179,0,0,0,0,0,0,0,0,0
0,0,0,0,60,1273,1016012,0,0,6,2,200,0,1016,0,0,0,"스즈나 에피소드 제12화",1100,0,0,0,1179,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1017002,0,0,0,2,15,0,1017,0,0,0,"카오리 에피소드 제2화",1105,0,0,0,1177,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1017003,0,0,0,2,15,0,1017,0,0,0,"카오리 에피소드 제3화",1105,0,0,0,1177,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1017004,0,0,0,2,30,0,1017,0,0,0,"카오리 에피소드 제4화",1105,0,0,0,1177,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1017005,0,0,0,2,40,0,1017,0,0,0,"카오리 에피소드 제5화",1105,0,0,0,1177,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1017006,0,0,0,2,60,0,1017,0,0,0,"카오리 에피소드 제6화",1105,0,0,0,1177,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1017007,0,0,0,2,60,0,1017,0,0,0,"카오리 에피소드 제7화",1105,0,0,0,1177,0,0,0,0,0,0,0,0,0
0,0,0,0,10,0,1017008,0,0,6,2,90,0,1017,0,0,0,"카오리 에피소드 제8화",1105,0,0,0,1177,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1017009,0,0,0,2,80,0,1017,0,0,0,"카오리 에피소드 제9화",1105,0,0,0,1177,0,0,0,0,0,0,0,0,0
0,0,0,0,40,0,1017010,0,0,6,2,100,0,1017,0,0,0,"카오리 에피소드 제10화",1105,0,0,0,1177,0,0,0,0,0,0,0,0,0
0,0,0,0,40,0,1017011,0,0,6,2,100,0,1017,0,0,0,"카오리 에피소드 제11화",1105,0,0,0,1177,0,0,0,0,0,0,0,0,0
0,0,0,0,60,0,1017012,0,0,6,2,200,0,1017,0,0,0,"카오리 에피소드 제12화",1105,0,0,0,1177,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1329,1018002,0,0,0,4,15,0,1018,0,0,0,"이오 에피소드 제2화",1101,0,0,0,1190,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1329,1018003,0,0,0,4,15,0,1018,0,0,0,"이오 에피소드 제3화",1101,0,0,0,1190,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1329,1018004,0,0,0,4,30,0,1018,0,0,0,"이오 에피소드 제4화",1101,0,0,0,1190,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1329,1018005,0,0,0,4,40,0,1018,0,0,0,"이오 에피소드 제5화",1101,0,0,0,1190,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1329,1018006,0,0,0,4,60,0,1018,0,0,0,"이오 에피소드 제6화",1101,0,0,0,1190,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1329,1018007,0,0,0,4,60,0,1018,0,0,0,"이오 에피소드 제7화",1101,0,0,0,1190,0,0,0,0,0,0,0,0,0
0,0,0,0,60,1329,1018008,0,0,11,4,90,0,1018,0,0,0,"이오 에피소드 제8화",1101,0,0,0,1190,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1329,1018009,0,0,0,4,80,0,1018,0,0,0,"이오 에피소드 제9화",1101,0,0,0,1190,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1329,1018010,0,0,0,4,120,0,1018,0,0,0,"이오 에피소드 제10화",1101,0,0,0,1190,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1329,1018011,0,0,0,4,120,0,1018,0,0,0,"이오 에피소드 제11화",1101,0,0,0,1190,0,0,0,0,0,0,0,0,0
0,0,0,0,30,1329,1018012,0,0,7,4,200,0,1018,0,0,0,"이오 에피소드 제12화",1101,0,0,0,1190,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1229,1020002,0,0,0,2,15,0,1020,0,0,0,"미미 에피소드 제2화",1113,0,0,0,1808,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1229,1020003,0,0,0,2,15,0,1020,0,0,0,"미미 에피소드 제3화",1113,0,0,0,1808,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1229,1020004,0,0,0,2,30,0,1020,0,0,0,"미미 에피소드 제4화",1113,0,0,0,1808,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1229,1020005,0,0,0,2,40,0,1020,0,0,0,"미미 에피소드 제5화",1113,0,0,0,1808,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1229,1020006,0,0,0,2,60,0,1020,0,0,0,"미미 에피소드 제6화",1113,0,0,0,1808,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1229,1020007,0,0,0,2,60,0,1020,0,0,0,"미미 에피소드 제7화",1113,0,0,0,1808,0,0,0,0,0,0,0,0,0
0,0,0,0,10,1229,1020008,0,0,6,2,90,0,1020,0,0,0,"미미 에피소드 제8화",1113,0,0,0,1808,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1229,1020009,0,0,0,2,80,0,1020,0,0,0,"미미 에피소드 제9화",1113,0,0,0,1808,0,0,0,0,0,0,0,0,0
0,0,0,0,40,1229,1020010,0,0,6,2,80,0,1020,0,0,0,"미미 에피소드 제10화",1113,0,0,0,1808,0,0,0,0,0,0,0,0,0
0,0,0,0,40,1229,1020011,0,0,6,2,80,0,1020,0,0,0,"미미 에피소드 제11화",1113,0,0,0,1808,0,0,0,0,0,0,0,0,0
0,0,0,0,60,1229,1020012,0,0,6,2,200,0,1020,0,0,0,"미미 에피소드 제12화",1113,0,0,0,1808,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1021002,0,0,0,2,15,0,1021,0,0,0,"쿠루미 에피소드 제2화",1085,0,0,0,1213,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1021003,0,0,0,2,15,0,1021,0,0,0,"쿠루미 에피소드 제3화",1085,0,0,0,1213,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1021004,0,0,0,2,30,0,1021,0,0,0,"쿠루미 에피소드 제4화",1085,0,0,0,1213,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1021005,0,0,0,2,40,0,1021,0,0,0,"쿠루미 에피소드 제5화",1085,0,0,0,1213,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1021006,0,0,0,2,60,0,1021,0,0,0,"쿠루미 에피소드 제6화",1085,0,0,0,1213,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1021007,0,0,0,2,60,0,1021,0,0,0,"쿠루미 에피소드 제7화",1085,0,0,0,1213,0,0,0,0,0,0,0,0,0
0,0,0,0,60,0,1021008,0,0,11,2,90,0,1021,0,0,0,"쿠루미 에피소드 제8화",1085,0,0,0,1213,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1021009,0,0,0,2,80,0,1021,0,0,0,"쿠루미 에피소드 제9화",1085,0,0,0,1213,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1021010,0,0,0,2,120,0,1021,0,0,0,"쿠루미 에피소드 제10화",1085,0,0,0,1213,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1021011,0,0,0,2,120,0,1021,0,0,0,"쿠루미 에피소드 제11화",1085,0,0,0,1213,0,0,0,0,0,0,0,0,0
0,0,0,0,20,0,1021012,0,0,17,2,210,0,1021,0,0,0,"쿠루미 에피소드 제12화",1085,0,0,0,1213,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1022002,0,0,0,4,15,0,1022,0,0,0,"요리 에피소드 제2화",1138,0,0,0,1241,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1022003,0,0,0,4,15,0,1022,0,0,0,"요리 에피소드 제3화",1138,0,0,0,1241,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1022004,0,0,0,4,30,0,1022,0,0,0,"요리 에피소드 제4화",1138,0,0,0,1241,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1022005,0,0,0,4,40,0,1022,0,0,0,"요리 에피소드 제5화",1138,0,0,0,1241,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1022006,0,0,0,4,60,0,1022,0,0,0,"요리 에피소드 제6화",1138,0,0,0,1241,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1022007,0,0,0,4,60,0,1022,0,0,0,"요리 에피소드 제7화",1138,0,0,0,1241,0,0,0,0,0,0,0,0,0
0,0,0,0,4,0,1022008,0,0,9,4,90,0,1022,0,0,0,"요리 에피소드 제8화",1138,0,0,0,1241,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1022009,0,0,0,4,80,0,1022,0,0,0,"요리 에피소드 제9화",1138,0,0,0,1241,0,0,0,0,0,0,0,0,0
0,0,0,0,20,0,1022010,0,0,7,4,80,0,1022,0,0,0,"요리 에피소드 제10화",1138,0,0,0,1241,0,0,0,0,0,0,0,0,0
0,0,0,0,20,0,1022011,0,0,7,4,80,0,1022,0,0,0,"요리 에피소드 제11화",1138,0,0,0,1241,0,0,0,0,0,0,0,0,0
0,0,0,0,30,0,1022012,0,0,7,4,200,0,1022,0,0,0,"요리 에피소드 제12화",1138,0,0,0,1241,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1023002,0,0,0,2,15,0,1023,0,0,0,"아야네 에피소드 제2화",1086,0,0,0,1232,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1023003,0,0,0,2,30,0,1023,0,0,0,"아야네 에피소드 제3화",1086,0,0,0,1232,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1023004,0,0,0,2,30,0,1023,0,0,0,"아야네 에피소드 제4화",1086,0,0,0,1232,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1023005,0,0,0,2,40,0,1023,0,0,0,"아야네 에피소드 제5화",1086,0,0,0,1232,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1023006,0,0,0,2,60,0,1023,0,0,0,"아야네 에피소드 제6화",1086,0,0,0,1232,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1023007,0,0,0,2,60,0,1023,0,0,0,"아야네 에피소드 제7화",1086,0,0,0,1232,0,0,0,0,0,0,0,0,0
0,0,0,0,10,0,1023008,0,0,6,2,90,0,1023,0,0,0,"아야네 에피소드 제8화",1086,0,0,0,1232,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1023009,0,0,0,2,80,0,1023,0,0,0,"아야네 에피소드 제9화",1086,0,0,0,1232,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1023010,0,0,0,2,120,0,1023,0,0,0,"아야네 에피소드 제10화",1086,0,0,0,1232,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1023011,0,0,0,2,120,0,1023,0,0,0,"아야네 에피소드 제11화",1086,0,0,0,1232,0,0,0,0,0,0,0,0,0
0,0,0,0,40,0,1023012,0,0,6,2,220,0,1023,0,0,0,"아야네 에피소드 제12화",1086,0,0,0,1232,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1308,1025002,0,0,0,4,15,0,1025,0,0,0,"스즈메 에피소드 제2화",1077,0,0,0,1121,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1308,1025003,0,0,0,4,15,0,1025,0,0,0,"스즈메 에피소드 제3화",1077,0,0,0,1121,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1308,1025004,0,0,0,4,30,0,1025,0,0,0,"스즈메 에피소드 제4화",1077,0,0,0,1121,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1308,1025005,0,0,0,4,40,0,1025,0,0,0,"스즈메 에피소드 제5화",1077,0,0,0,1121,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1308,1025006,0,0,0,4,60,0,1025,0,0,0,"스즈메 에피소드 제6화",1077,0,0,0,1121,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1308,1025007,0,0,0,4,60,0,1025,0,0,0,"스즈메 에피소드 제7화",1077,0,0,0,1121,0,0,0,0,0,0,0,0,0
0,0,0,0,10,1308,1025008,0,0,7,4,90,0,1025,0,0,0,"스즈메 에피소드 제8화",1077,0,0,0,1121,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1308,1025009,0,0,0,4,80,0,1025,0,0,0,"스즈메 에피소드 제9화",1077,0,0,0,1121,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1308,1025010,0,0,0,4,120,0,1025,0,0,0,"스즈메 에피소드 제10화",1077,0,0,0,1121,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1308,1025011,0,0,0,4,120,0,1025,0,0,0,"스즈메 에피소드 제11화",1077,0,0,0,1121,0,0,0,0,0,0,0,0,0
0,0,0,0,30,1308,1025012,0,0,7,4,200,0,1025,0,0,0,"스즈메 에피소드 제12화",1077,0,0,0,1121,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1026002,0,0,0,2,15,0,1026,0,0,0,"린 에피소드 제2화",1127,0,0,0,1235,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1026003,0,0,0,2,15,0,1026,0,0,0,"린 에피소드 제3화",1127,0,0,0,1235,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1026004,0,0,0,2,30,0,1026,0,0,0,"린 에피소드 제4화",1127,0,0,0,1235,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1026005,0,0,0,2,40,0,1026,0,0,0,"린 에피소드 제5화",1127,0,0,0,1235,0,0,0,0,0,0,0,0,0
0,0,0,0,60,0,1026006,0,0,11,2,40,0,1026,0,0,0,"린 에피소드 제6화",1127,0,0,0,1235,0,0,0,0,0,0,0,0,0
0,0,0,0,60,0,1026007,0,0,11,2,40,0,1026,0,0,0,"린 에피소드 제7화",1127,0,0,0,1235,0,0,0,0,0,0,0,0,0
0,0,0,0,90,0,1026008,0,0,11,2,80,0,1026,0,0,0,"린 에피소드 제8화",1127,0,0,0,1235,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1026009,0,0,0,2,80,0,1026,0,0,0,"린 에피소드 제9화",1127,0,0,0,1235,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1026010,0,0,0,2,120,0,1026,0,0,0,"린 에피소드 제10화",1127,0,0,0,1235,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1026011,0,0,0,2,120,0,1026,0,0,0,"린 에피소드 제11화",1127,0,0,0,1235,0,0,0,0,0,0,0,0,0
0,0,0,0,30,0,1026012,0,0,6,2,200,0,1026,0,0,0,"린 에피소드 제12화",1127,0,0,0,1235,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1299,1027002,0,0,0,2,15,0,1027,0,0,0,"에리코 에피소드 제2화",1090,0,0,0,1170,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1299,1027003,0,0,0,2,15,0,1027,0,0,0,"에리코 에피소드 제3화",1090,0,0,0,1170,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1299,1027004,0,0,0,2,30,0,1027,0,0,0,"에리코 에피소드 제4화",1090,0,0,0,1170,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1299,1027005,0,0,0,2,40,0,1027,0,0,0,"에리코 에피소드 제5화",1090,0,0,0,1170,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1299,1027006,0,0,0,2,60,0,1027,0,0,0,"에리코 에피소드 제6화",1090,0,0,0,1170,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1299,1027007,0,0,0,2,60,0,1027,0,0,0,"에리코 에피소드 제7화",1090,0,0,0,1170,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1299,1027008,0,0,0,2,110,0,1027,0,0,0,"에리코 에피소드 제8화",1090,0,0,0,1170,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1299,1027009,0,0,0,2,80,0,1027,0,0,0,"에리코 에피소드 제9화",1090,0,0,0,1170,0,0,0,0,0,0,0,0,0
0,0,0,0,40,1299,1027010,0,0,6,2,80,0,1027,0,0,0,"에리코 에피소드 제10화",1090,0,0,0,1170,0,0,0,0,0,0,0,0,0
0,0,0,0,40,1299,1027011,0,0,6,2,80,0,1027,0,0,0,"에리코 에피소드 제11화",1090,0,0,0,1170,0,0,0,0,0,0,0,0,0
0,0,0,0,60,1299,1027012,0,0,6,2,200,0,1027,0,0,0,"에리코 에피소드 제12화",1090,0,0,0,1170,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1809,1028002,1335,1275,0,2,15,0,1028,0,0,0,"사렌 에피소드 제2화",1103,0,0,0,1145,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1809,1028003,1335,1275,0,2,15,0,1028,0,0,0,"사렌 에피소드 제3화",1103,0,0,0,1145,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1809,1028004,1335,1275,0,2,30,0,1028,0,0,0,"사렌 에피소드 제4화",1103,0,0,0,1145,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1809,1028005,1335,1275,0,2,40,0,1028,0,0,0,"사렌 에피소드 제5화",1103,0,0,0,1145,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1809,1028006,1335,1275,0,2,60,0,1028,0,0,0,"사렌 에피소드 제6화",1103,0,0,0,1145,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1809,1028007,1335,1275,0,2,60,0,1028,0,0,0,"사렌 에피소드 제7화",1103,0,0,0,1145,0,0,0,0,0,0,0,0,0
0,0,0,0,10,1809,1028008,1335,1275,6,2,90,0,1028,0,0,0,"사렌 에피소드 제8화",1103,0,0,0,1145,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1809,1028009,1335,1275,0,2,80,0,1028,0,0,0,"사렌 에피소드 제9화",1103,0,0,0,1145,0,0,0,0,0,0,0,0,0
0,0,0,0,40,1809,1028010,1335,1275,6,2,80,0,1028,0,0,0,"사렌 에피소드 제10화",1103,0,0,0,1145,0,0,0,0,0,0,0,0,0
0,0,0,0,40,1809,1028011,1335,1275,6,2,80,0,1028,0,0,0,"사렌 에피소드 제11화",1103,0,0,0,1145,0,0,0,0,0,0,0,0,0
0,0,0,0,60,1809,1028012,1335,1275,6,2,200,0,1028,0,0,0,"사렌 에피소드 제12화",1103,0,0,0,1145,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1248,1029002,0,1322,0,2,15,0,1029,0,0,0,"노조미 에피소드 제2화",1116,0,0,0,1172,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1248,1029003,0,1322,0,2,15,0,1029,0,0,0,"노조미 에피소드 제3화",1116,0,0,0,1172,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1248,1029004,0,1322,0,2,30,0,1029,0,0,0,"노조미 에피소드 제4화",1116,0,0,0,1172,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1248,1029005,0,1322,0,2,40,0,1029,0,0,0,"노조미 에피소드 제5화",1116,0,0,0,1172,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1248,1029006,0,1322,0,2,60,0,1029,0,0,0,"노조미 에피소드 제6화",1116,0,0,0,1172,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1248,1029007,0,1322,0,2,60,0,1029,0,0,0,"노조미 에피소드 제7화",1116,0,0,0,1172,0,0,0,0,0,0,0,0,0
0,0,0,0,200,1248,1029008,0,1322,10,2,80,5,1029,0,0,0,"노조미 에피소드 제8화",1116,0,0,0,1172,0,0,0,0,15,0,0,0,0
0,0,0,0,0,1248,1029009,0,1322,0,2,80,0,1029,0,0,0,"노조미 에피소드 제9화",1116,0,0,0,1172,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1248,1029010,0,1322,0,2,140,0,1029,0,0,0,"노조미 에피소드 제10화",1116,0,0,0,1172,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1248,1029011,0,1322,0,2,140,0,1029,0,0,0,"노조미 에피소드 제11화",1116,0,0,0,1172,0,0,0,0,0,0,0,0,0
0,0,0,0,5,1248,1029012,0,1322,15,2,240,0,1029,0,0,0,"노조미 에피소드 제12화",1116,0,0,0,1172,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1030002,0,0,0,2,15,0,1030,0,0,0,"니논 에피소드 제2화",1096,0,0,0,1178,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1030003,0,0,0,2,15,0,1030,0,0,0,"니논 에피소드 제3화",1096,0,0,0,1178,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1030004,0,0,0,2,30,0,1030,0,0,0,"니논 에피소드 제4화",1096,0,0,0,1178,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1030005,0,0,0,2,40,0,1030,0,0,0,"니논 에피소드 제5화",1096,0,0,0,1178,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1030006,0,0,0,2,60,0,1030,0,0,0,"니논 에피소드 제6화",1096,0,0,0,1178,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1030007,0,0,0,2,60,0,1030,0,0,0,"니논 에피소드 제7화",1096,0,0,0,1178,0,0,0,0,0,0,0,0,0
0,0,0,0,10,0,1030008,0,0,6,2,90,0,1030,0,0,0,"니논 에피소드 제8화",1096,0,0,0,1178,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1030009,0,0,0,2,80,0,1030,0,0,0,"니논 에피소드 제9화",1096,0,0,0,1178,0,0,0,0,0,0,0,0,0
0,0,0,0,40,0,1030010,0,0,6,2,80,0,1030,0,0,0,"니논 에피소드 제10화",1096,0,0,0,1178,0,0,0,0,0,0,0,0,0
0,0,0,0,40,0,1030011,0,0,6,2,80,0,1030,0,0,0,"니논 에피소드 제11화",1096,0,0,0,1178,0,0,0,0,0,0,0,0,0
0,0,0,0,60,0,1030012,0,0,6,2,200,0,1030,0,0,0,"니논 에피소드 제12화",1096,0,0,0,1178,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1271,1031002,0,0,0,2,15,0,1031,0,0,0,"시노부 에피소드 제2화",1081,0,0,0,1220,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1271,1031003,0,0,0,2,15,0,1031,0,0,0,"시노부 에피소드 제3화",1081,0,0,0,1220,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1271,1031004,0,0,0,2,30,0,1031,0,0,0,"시노부 에피소드 제4화",1081,0,0,0,1220,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1271,1031005,0,0,0,2,40,0,1031,0,0,0,"시노부 에피소드 제5화",1081,0,0,0,1220,0,0,0,0,0,0,0,0,0
0,0,0,0,10,1271,1031006,0,0,6,2,40,0,1031,0,0,0,"시노부 에피소드 제6화",1081,0,0,0,1220,0,0,0,0,0,0,0,0,0
0,0,0,0,10,1271,1031007,0,0,6,2,40,0,1031,0,0,0,"시노부 에피소드 제7화",1081,0,0,0,1220,0,0,0,0,0,0,0,0,0
0,0,0,0,15,1271,1031008,0,0,6,2,85,0,1031,0,0,0,"시노부 에피소드 제8화",1081,0,0,0,1220,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1271,1031009,0,0,0,2,80,0,1031,0,0,0,"시노부 에피소드 제9화",1081,0,0,0,1220,0,0,0,0,0,0,0,0,0
0,0,0,0,20,1271,1031010,0,0,6,2,100,0,1031,0,0,0,"시노부 에피소드 제10화",1081,0,0,0,1220,0,0,0,0,0,0,0,0,0
0,0,0,0,20,1271,1031011,0,0,6,2,100,0,1031,0,0,0,"시노부 에피소드 제11화",1081,0,0,0,1220,0,0,0,0,0,0,0,0,0
0,0,0,0,30,1271,1031012,0,0,6,2,225,0,1031,0,0,0,"시노부 에피소드 제12화",1081,0,0,0,1220,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1267,1032002,0,0,0,2,15,0,1032,0,0,0,"아키노 에피소드 제2화",1144,0,0,0,1809,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1267,1032003,0,0,0,2,15,0,1032,0,0,0,"아키노 에피소드 제3화",1144,0,0,0,1809,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1267,1032004,0,0,0,2,30,0,1032,0,0,0,"아키노 에피소드 제4화",1144,0,0,0,1809,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1267,1032005,0,0,0,2,40,0,1032,0,0,0,"아키노 에피소드 제5화",1144,0,0,0,1809,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1267,1032006,0,0,0,2,60,0,1032,0,0,0,"아키노 에피소드 제6화",1144,0,0,0,1809,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1267,1032007,0,0,0,2,60,0,1032,0,0,0,"아키노 에피소드 제7화",1144,0,0,0,1809,0,0,0,0,0,0,0,0,0
0,0,0,0,10,1267,1032008,0,0,6,2,90,0,1032,0,0,0,"아키노 에피소드 제8화",1144,0,0,0,1809,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1267,1032009,0,0,0,2,80,0,1032,0,0,0,"아키노 에피소드 제9화",1144,0,0,0,1809,0,0,0,0,0,0,0,0,0
0,0,0,0,20,1267,1032010,0,0,6,2,100,0,1032,0,0,0,"아키노 에피소드 제10화",1144,0,0,0,1809,0,0,0,0,0,0,0,0,0
0,0,0,0,20,1267,1032011,0,0,6,2,100,0,1032,0,0,0,"아키노 에피소드 제11화",1144,0,0,0,1809,0,0,0,0,0,0,0,0,0
0,0,0,0,30,1267,1032012,0,0,6,2,225,0,1032,0,0,0,"아키노 에피소드 제12화",1144,0,0,0,1809,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1033002,0,0,0,2,15,0,1033,0,0,0,"마히루 에피소드 제2화",1128,0,0,0,1192,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1033003,0,0,0,2,15,0,1033,0,0,0,"마히루 에피소드 제3화",1128,0,0,0,1192,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1033004,0,0,0,2,30,0,1033,0,0,0,"마히루 에피소드 제4화",1128,0,0,0,1192,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1033005,0,0,0,2,40,0,1033,0,0,0,"마히루 에피소드 제5화",1128,0,0,0,1192,0,0,0,0,0,0,0,0,0
