disp_reward_type_1,enemy_id_5,disp_reward_id_4,disp_reward_type_2,drop_gold_5,disp_reward_id_1,drop_gold_3,enemy_id_2,reward_odds_4,difficulty,drop_gold_2,reward_group_id_1,disp_reward_id_3,reward_lot_count_4,reward_odds_2,drop_gold_4,disp_reward_id_5,disp_reward_type_5,reward_odds_1,drop_gold_1,enemy_id_4,reward_group_id_2,reward_lot_count_5,wave_group_id,id,disp_reward_type_4,reward_odds_5,enemy_id_3,disp_reward_type_3,enemy_id_1,reward_odds_3,reward_group_id_3,reward_group_id_5,reward_lot_count_3,wave,reward_lot_count_2,reward_lot_count_1,disp_reward_id_2,match_lv_min,match_lv_max,reward_group_id_4
0,0,0,0,0,0,0,620400049,0,2,0,62001005,0,0,36,0,0,0,60,1258,0,61001004,0,600120521,600001095,0,0,620110049,0,620090049,36,62001007,0,1,1,1,1,0,52001,52001,0
0,0,0,0,0,0,0,620400050,0,2,0,62001005,0,0,36,0,0,0,60,1280,0,61001004,0,600120531,600001096,0,0,620110050,0,620090050,36,62001007,0,1,1,1,1,0,53001,53001,0
0,0,0,0,0,0,0,620400051,0,2,0,62001005,0,0,36,0,0,0,60,1294,0,61001004,0,600120541,600001097,0,0,620110051,0,620090051,36,62001007,0,1,1,1,1,0,54001,54001,0
0,0,0,0,0,0,0,620400052,0,2,0,62001005,0,0,36,0,0,0,60,1304,0,61001004,0,600120551,600001098,0,0,620110052,0,620090052,36,62001007,0,1,1,1,1,0,55001,55001,0
0,0,0,0,0,0,0,620400053,0,2,0,62001005,0,0,36,0,0,0,60,1318,0,61001004,0,600120561,600001099,0,0,620110053,0,620090053,36,62001007,0,1,1,1,1,0,56001,56001,0
0,0,0,0,0,0,0,620400054,0,2,0,62001005,0,0,36,0,0,0,60,1324,0,61001004,0,600120571,600001100,0,0,620110054,0,620090054,36,62001007,0,1,1,1,1,0,57001,57001,0
0,0,0,0,0,0,0,620400055,0,2,0,62001005,0,0,36,0,0,0,60,1334,0,61001004,0,600120581,600001101,0,0,620110055,0,620090055,36,62001007,0,1,1,1,1,0,58001,58001,0
0,0,0,0,0,0,0,620400056,0,2,0,62001005,0,0,36,0,0,0,60,1358,0,61001004,0,600120591,600001102,0,0,620110056,0,620090056,36,62001007,0,1,1,1,1,0,59001,59001,0
0,0,0,0,0,0,0,620400057,0,2,0,62001005,0,0,36,0,0,0,60,1366,0,61001004,0,600120601,600001103,0,0,620110057,0,620090057,36,62001007,0,1,1,1,1,0,60001,60001,0
0,0,0,0,0,0,0,620400058,0,2,0,62001005,0,0,36,0,0,0,60,1384,0,61001004,0,600120611,600001104,0,0,620110058,0,620090058,36,62001007,0,1,1,1,1,0,61001,61001,0
0,0,0,0,0,0,0,620400059,0,2,0,62001005,0,0,36,0,0,0,60,1392,0,61001004,0,600120621,600001105,0,0,620110059,0,620090059,36,62001007,0,1,1,1,1,0,62001,62001,0
0,0,0,0,0,0,0,620400060,0,2,0,62001005,0,0,36,0,0,0,60,1401,0,61001004,0,600120631,600001106,0,0,620110060,0,620090060,36,62001007,0,1,1,1,1,0,63001,63001,0
0,0,0,0,0,0,0,620400061,0,2,0,62001005,0,0,36,0,0,0,60,1411,0,61001004,0,600120641,600001107,0,0,620110061,0,620090061,36,62001007,0,1,1,1,1,0,64001,64001,0
0,0,0,0,0,0,0,620400062,0,2,0,62001005,0,0,36,0,0,0,60,1422,0,61001004,0,600120651,600001108,0,0,620110062,0,620090062,36,62001007,0,1,1,1,1,0,65001,65001,0
0,0,0,0,0,0,0,620400063,0,2,0,62001005,0,0,36,0,0,0,60,1435,0,61001004,0,600120661,600001109,0,0,620110063,0,620090063,36,62001007,0,1,1,1,1,0,66001,66001,0
0,0,0,0,0,0,0,620400064,0,2,0,62001005,0,0,36,0,0,0,60,1441,0,61001004,0,600120671,600001110,0,0,620110064,0,620090064,36,62001007,0,1,1,1,1,0,67001,67001,0
0,0,0,0,0,0,0,620400065,0,2,0,62001005,0,0,36,0,0,0,60,1453,0,61001004,0,600120681,600001111,0,0,620110065,0,620090065,36,62001007,0,1,1,1,1,0,68001,68001,0
0,0,0,0,0,0,0,620400066,0,2,0,62001005,0,0,36,0,0,0,60,1468,0,61001004,0,600120691,600001112,0,0,620110066,0,620090066,36,62001007,0,1,1,1,1,0,69001,69001,0
0,0,0,0,0,0,0,620090120,0,2,0,62001005,0,0,36,0,0,0,60,780,0,61001004,0,600120231,600001115,0,0,620430020,0,620070020,36,62001007,0,1,1,1,1,0,23001,23001,0
0,0,0,0,0,0,0,620090121,0,2,0,62001005,0,0,36,0,0,0,60,792,0,61001004,0,600120241,600001116,0,0,620430021,0,620070021,36,62001007,0,1,1,1,1,0,24001,24001,0
0,0,0,0,0,0,0,620090122,0,2,0,62001005,0,0,36,0,0,0,60,802,0,61001004,0,600120251,600001117,0,0,620430022,0,620070022,36,62001007,0,1,1,1,1,0,25001,25001,0
0,0,0,0,0,0,0,620090123,0,2,0,62001005,0,0,36,0,0,0,60,810,0,61001004,0,600120261,600001118,0,0,620430023,0,620070023,36,62001007,0,1,1,1,1,0,26001,26001,0
0,0,0,0,0,0,0,620090124,0,2,0,62001005,0,0,36,0,0,0,60,822,0,61001004,0,600120271,600001119,0,0,620430024,0,620070024,36,62001007,0,1,1,1,1,0,27001,27001,0
0,0,0,0,0,0,0,620090125,0,2,0,62001005,0,0,36,0,0,0,60,834,0,61001004,0,600120281,600001120,0,0,620430025,0,620070025,36,62001007,0,1,1,1,1,0,28001,28001,0
0,0,0,0,0,0,0,620090126,0,2,0,62001005,0,0,36,0,0,0,60,844,0,61001004,0,600120291,600001121,0,0,620430026,0,620070026,36,62001007,0,1,1,1,1,0,29001,29001,0
0,0,0,0,0,0,0,620090127,0,2,0,62001005,0,0,36,0,0,0,60,854,0,61001004,0,600120301,600001122,0,0,620430027,0,620070027,36,62001007,0,1,1,1,1,0,30001,30001,0
0,0,0,0,0,0,0,620090128,0,2,0,62001005,0,0,36,0,0,0,60,866,0,61001004,0,600120311,600001123,0,0,620430028,0,620070028,36,62001007,0,1,1,1,1,0,31001,31001,0
0,0,0,0,0,0,0,620090129,0,2,0,62001005,0,0,36,0,0,0,60,884,0,61001004,0,600120321,600001124,0,0,620430029,0,620070029,36,62001007,0,1,1,1,1,0,32001,32001,0
0,0,0,0,0,0,0,620090130,0,2,0,62001005,0,0,36,0,0,0,60,910,0,61001004,0,600120331,600001125,0,0,620430030,0,620070030,36,62001007,0,1,1,1,1,0,33001,33001,0
0,0,0,0,0,0,0,620090131,0,2,0,62001005,0,0,36,0,0,0,60,920,0,61001004,0,600120341,600001126,0,0,620430031,0,620070031,36,62001007,0,1,1,1,1,0,34001,34001,0
0,0,0,0,0,0,0,620090132,0,2,0,62001005,0,0,36,0,0,0,60,928,0,61001004,0,600120351,600001127,0,0,620430032,0,620070032,36,62001007,0,1,1,1,1,0,35001,35001,0
0,0,0,0,0,0,0,620090133,0,2,0,62001005,0,0,36,0,0,0,60,952,0,61001004,0,600120361,600001128,0,0,620430033,0,620070033,36,62001007,0,1,1,1,1,0,36001,36001,0
0,0,0,0,0,0,0,620090134,0,2,0,62001005,0,0,36,0,0,0,60,964,0,61001004,0,600120371,600001129,0,0,620430034,0,620070034,36,62001007,0,1,1,1,1,0,37001,37001,0
0,0,0,0,0,0,0,620090135,0,2,0,62001005,0,0,36,0,0,0,60,984,0,61001004,0,600120381,600001130,0,0,620430035,0,620070035,36,62001007,0,1,1,1,1,0,38001,38001,0
0,0,0,0,0,0,0,620090136,0,2,0,62001005,0,0,36,0,0,0,60,1000,0,61001004,0,600120391,600001131,0,0,620430036,0,620070036,36,62001007,0,1,1,1,1,0,39001,39001,0
0,0,0,0,0,0,0,620090137,0,2,0,62001005,0,0,36,0,0,0,60,1028,0,61001004,0,600120401,600001132,0,0,620430037,0,620070037,36,62001007,0,1,1,1,1,0,40001,40001,0
0,0,0,0,0,0,0,620090138,0,2,0,62001005,0,0,36,0,0,0,60,1036,0,61001004,0,600120411,600001133,0,0,620430038,0,620070038,36,62001007,0,1,1,1,1,0,41001,41001,0
0,0,0,0,0,0,0,620090139,0,2,0,62001005,0,0,36,0,0,0,60,1046,0,61001004,0,600120421,600001134,0,0,620430039,0,620070039,36,62001007,0,1,1,1,1,0,42001,42001,0
0,0,0,0,0,0,0,620090140,0,2,0,62001005,0,0,36,0,0,0,60,1076,0,61001004,0,600120431,600001135,0,0,620430040,0,620070040,36,62001007,0,1,1,1,1,0,43001,43001,0
0,0,0,0,0,0,0,620090141,0,2,0,62001005,0,0,36,0,0,0,60,1102,0,61001004,0,600120441,600001136,0,0,620430041,0,620070041,36,62001007,0,1,1,1,1,0,44001,44001,0
0,0,0,0,0,0,0,620090142,0,2,0,62001005,0,0,36,0,0,0,60,1130,0,61001004,0,600120451,600001137,0,0,620430042,0,620070042,36,62001007,0,1,1,1,1,0,45001,45001,0
0,0,0,0,0,0,0,620090143,0,2,0,62001005,0,0,36,0,0,0,60,1148,0,61001004,0,600120461,600001138,0,0,620430043,0,620070043,36,62001007,0,1,1,1,1,0,46001,46001,0
0,0,0,0,0,0,0,620090144,0,2,0,62001005,0,0,36,0,0,0,60,1154,0,61001004,0,600120471,600001139,0,0,620430044,0,620070044,36,62001007,0,1,1,1,1,0,47001,47001,0
0,0,0,0,0,0,0,620090145,0,2,0,62001005,0,0,36,0,0,0,60,1174,0,61001004,0,600120481,600001140,0,0,620430045,0,620070045,36,62001007,0,1,1,1,1,0,48001,48001,0
0,0,0,0,0,0,0,620090146,0,2,0,62001005,0,0,36,0,0,0,60,1196,0,61001004,0,600120491,600001141,0,0,620430046,0,620070046,36,62001007,0,1,1,1,1,0,49001,49001,0
0,0,0,0,0,0,0,620090147,0,2,0,62001005,0,0,36,0,0,0,60,1228,0,61001004,0,600120501,600001142,0,0,620430047,0,620070047,36,62001007,0,1,1,1,1,0,50001,50001,0
0,0,0,0,0,0,0,620090148,0,2,0,62001005,0,0,36,0,0,0,60,1242,0,61001004,0,600120511,600001143,0,0,620430048,0,620070048,36,62001007,0,1,1,1,1,0,51001,51001,0
0,0,0,0,0,0,0,620090149,0,2,0,62001005,0,0,36,0,0,0,60,1258,0,61001004,0,600120521,600001144,0,0,620430049,0,620070049,36,62001007,0,1,1,1,1,0,52001,52001,0
0,0,0,0,0,0,0,620090150,0,2,0,62001005,0,0,36,0,0,0,60,1280,0,61001004,0,600120531,600001145,0,0,620430050,0,620070050,36,62001007,0,1,1,1,1,0,53001,53001,0
0,0,0,0,0,0,0,620090151,0,2,0,62001005,0,0,36,0,0,0,60,1294,0,61001004,0,600120541,600001146,0,0,620430051,0,620070051,36,62001007,0,1,1,1,1,0,54001,54001,0
0,0,0,0,0,0,0,620090152,0,2,0,62001005,0,0,36,0,0,0,60,1304,0,61001004,0,600120551,600001147,0,0,620430052,0,620070052,36,62001007,0,1,1,1,1,0,55001,55001,0
0,0,0,0,0,0,0,620090153,0,2,0,62001005,0,0,36,0,0,0,60,1318,0,61001004,0,600120561,600001148,0,0,620430053,0,620070053,36,62001007,0,1,1,1,1,0,56001,56001,0
0,0,0,0,0,0,0,620090154,0,2,0,62001005,0,0,36,0,0,0,60,1324,0,61001004,0,600120571,600001149,0,0,620430054,0,620070054,36,62001007,0,1,1,1,1,0,57001,57001,0
0,0,0,0,0,0,0,620090155,0,2,0,62001005,0,0,36,0,0,0,60,1334,0,61001004,0,600120581,600001150,0,0,620430055,0,620070055,36,62001007,0,1,1,1,1,0,58001,58001,0
0,0,0,0,0,0,0,620090156,0,2,0,62001005,0,0,36,0,0,0,60,1358,0,61001004,0,600120591,600001151,0,0,620430056,0,620070056,36,62001007,0,1,1,1,1,0,59001,59001,0
0,0,0,0,0,0,0,620090157,0,2,0,62001005,0,0,36,0,0,0,60,1366,0,61001004,0,600120601,600001152,0,0,620430057,0,620070057,36,62001007,0,1,1,1,1,0,60001,60001,0
0,0,0,0,0,0,0,620090158,0,2,0,62001005,0,0,36,0,0,0,60,1384,0,61001004,0,600120611,600001153,0,0,620430058,0,620070058,36,62001007,0,1,1,1,1,0,61001,61001,0
0,0,0,0,0,0,0,620090159,0,2,0,62001005,0,0,36,0,0,0,60,1392,0,61001004,0,600120621,600001154,0,0,620430059,0,620070059,36,62001007,0,1,1,1,1,0,62001,62001,0
0,0,0,0,0,0,0,620090160,0,2,0,62001005,0,0,36,0,0,0,60,1401,0,61001004,0,600120631,600001155,0,0,620430060,0,620070060,36,62001007,0,1,1,1,1,0,63001,63001,0
0,0,0,0,0,0,0,620090161,0,2,0,62001005,0,0,36,0,0,0,60,1411,0,61001004,0,600120641,600001156,0,0,620430061,0,620070061,36,62001007,0,1,1,1,1,0,64001,64001,0
0,0,0,0,0,0,0,620090162,0,2,0,62001005,0,0,36,0,0,0,60,1422,0,61001004,0,600120651,600001157,0,0,620430062,0,620070062,36,62001007,0,1,1,1,1,0,65001,65001,0
0,0,0,0,0,0,0,620090163,0,2,0,62001005,0,0,36,0,0,0,60,1435,0,61001004,0,600120661,600001158,0,0,620430063,0,620070063,36,62001007,0,1,1,1,1,0,66001,66001,0
0,0,0,0,0,0,0,620090164,0,2,0,62001005,0,0,36,0,0,0,60,1441,0,61001004,0,600120671,600001159,0,0,620430064,0,620070064,36,62001007,0,1,1,1,1,0,67001,67001,0
0,0,0,0,0,0,0,620090165,0,2,0,62001005,0,0,36,0,0,0,60,1453,0,61001004,0,600120681,600001160,0,0,620430065,0,620070065,36,62001007,0,1,1,1,1,0,68001,68001,0
0,0,0,0,0,0,0,620090166,0,2,0,62001005,0,0,36,0,0,0,60,1468,0,61001004,0,600120691,600001161,0,0,620430066,0,620070066,36,62001007,0,1,1,1,1,0,69001,69001,0
0,0,0,0,0,0,0,620290120,0,2,0,62001005,0,0,36,0,0,0,60,780,0,61001004,0,600120231,600001164,0,0,620390020,0,620030020,36,62001007,0,1,1,1,1,0,23001,23001,0
0,0,0,0,0,0,0,620290121,0,2,0,62001005,0,0,36,0,0,0,60,792,0,61001004,0,600120241,600001165,0,0,620390021,0,620030021,36,62001007,0,1,1,1,1,0,24001,24001,0
0,0,0,0,0,0,0,620290122,0,2,0,62001005,0,0,36,0,0,0,60,802,0,61001004,0,600120251,600001166,0,0,620390022,0,620030022,36,62001007,0,1,1,1,1,0,25001,25001,0
0,0,0,0,0,0,0,620290123,0,2,0,62001005,0,0,36,0,0,0,60,810,0,61001004,0,600120261,600001167,0,0,620390023,0,620030023,36,62001007,0,1,1,1,1,0,26001,26001,0
0,0,0,0,0,0,0,620290124,0,2,0,62001005,0,0,36,0,0,0,60,822,0,61001004,0,600120271,600001168,0,0,620390024,0,620030024,36,62001007,0,1,1,1,1,0,27001,27001,0
0,0,0,0,0,0,0,620290125,0,2,0,62001005,0,0,36,0,0,0,60,834,0,61001004,0,600120281,600001169,0,0,620390025,0,620030025,36,62001007,0,1,1,1,1,0,28001,28001,0
0,0,0,0,0,0,0,620290126,0,2,0,62001005,0,0,36,0,0,0,60,844,0,61001004,0,600120291,600001170,0,0,620390026,0,620030026,36,62001007,0,1,1,1,1,0,29001,29001,0
0,0,0,0,0,0,0,620290127,0,2,0,62001005,0,0,36,0,0,0,60,854,0,61001004,0,600120301,600001171,0,0,620390027,0,620030027,36,62001007,0,1,1,1,1,0,30001,30001,0
0,0,0,0,0,0,0,620290128,0,2,0,62001005,0,0,36,0,0,0,60,866,0,61001004,0,600120311,600001172,0,0,620390028,0,620030028,36,62001007,0,1,1,1,1,0,31001,31001,0
0,0,0,0,0,0,0,620290129,0,2,0,62001005,0,0,36,0,0,0,60,884,0,61001004,0,600120321,600001173,0,0,620390029,0,620030029,36,62001007,0,1,1,1,1,0,32001,32001,0
0,0,0,0,0,0,0,620290130,0,2,0,62001005,0,0,36,0,0,0,60,910,0,61001004,0,600120331,600001174,0,0,620390030,0,620030030,36,62001007,0,1,1,1,1,0,33001,33001,0
0,0,0,0,0,0,0,620290131,0,2,0,62001005,0,0,36,0,0,0,60,920,0,61001004,0,600120341,600001175,0,0,620390031,0,620030031,36,62001007,0,1,1,1,1,0,34001,34001,0
0,0,0,0,0,0,0,620290132,0,2,0,62001005,0,0,36,0,0,0,60,928,0,61001004,0,600120351,600001176,0,0,620390032,0,620030032,36,62001007,0,1,1,1,1,0,35001,35001,0
0,0,0,0,0,0,0,620290133,0,2,0,62001005,0,0,36,0,0,0,60,952,0,61001004,0,600120361,600001177,0,0,620390033,0,620030033,36,62001007,0,1,1,1,1,0,36001,36001,0
0,0,0,0,0,0,0,620290134,0,2,0,62001005,0,0,36,0,0,0,60,964,0,61001004,0,600120371,600001178,0,0,620390034,0,620030034,36,62001007,0,1,1,1,1,0,37001,37001,0
0,0,0,0,0,0,0,620290135,0,2,0,62001005,0,0,36,0,0,0,60,984,0,61001004,0,600120381,600001179,0,0,620390035,0,620030035,36,62001007,0,1,1,1,1,0,38001,38001,0
0,0,0,0,0,0,0,620290136,0,2,0,62001005,0,0,36,0,0,0,60,1000,0,61001004,0,600120391,600001180,0,0,620390036,0,620030036,36,62001007,0,1,1,1,1,0,39001,39001,0
0,0,0,0,0,0,0,620290137,0,2,0,62001005,0,0,36,0,0,0,60,1028,0,61001004,0,600120401,600001181,0,0,620390037,0,620030037,36,62001007,0,1,1,1,1,0,40001,40001,0
0,0,0,0,0,0,0,620290138,0,2,0,62001005,0,0,36,0,0,0,60,1036,0,61001004,0,600120411,600001182,0,0,620390038,0,620030038,36,62001007,0,1,1,1,1,0,41001,41001,0
0,0,0,0,0,0,0,620290139,0,2,0,62001005,0,0,36,0,0,0,60,1046,0,61001004,0,600120421,600001183,0,0,620390039,0,620030039,36,62001007,0,1,1,1,1,0,42001,42001,0
0,0,0,0,0,0,0,620290140,0,2,0,62001005,0,0,36,0,0,0,60,1076,0,61001004,0,600120431,600001184,0,0,620390040,0,620030040,36,62001007,0,1,1,1,1,0,43001,43001,0
0,0,0,0,0,0,0,620290141,0,2,0,62001005,0,0,36,0,0,0,60,1102,0,61001004,0,600120441,600001185,0,0,620390041,0,620030041,36,62001007,0,1,1,1,1,0,44001,44001,0
0,0,0,0,0,0,0,620290142,0,2,0,62001005,0,0,36,0,0,0,60,1130,0,61001004,0,600120451,600001186,0,0,620390042,0,620030042,36,62001007,0,1,1,1,1,0,45001,45001,0
0,0,0,0,0,0,0,620290143,0,2,0,62001005,0,0,36,0,0,0,60,1148,0,61001004,0,600120461,600001187,0,0,620390043,0,620030043,36,62001007,0,1,1,1,1,0,46001,46001,0
0,0,0,0,0,0,0,620290144,0,2,0,62001005,0,0,36,0,0,0,60,1154,0,61001004,0,600120471,600001188,0,0,620390044,0,620030044,36,62001007,0,1,1,1,1,0,47001,47001,0
0,0,0,0,0,0,0,620290145,0,2,0,62001005,0,0,36,0,0,0,60,1174,0,61001004,0,600120481,600001189,0,0,620390045,0,620030045,36,62001007,0,1,1,1,1,0,48001,48001,0
0,0,0,0,0,0,0,620290146,0,2,0,62001005,0,0,36,0,0,0,60,1196,0,61001004,0,600120491,600001190,0,0,620390046,0,620030046,36,62001007,0,1,1,1,1,0,49001,49001,0
0,0,0,0,0,0,0,620290147,0,2,0,62001005,0,0,36,0,0,0,60,1228,0,61001004,0,600120501,600001191,0,0,620390047,0,620030047,36,62001007,0,1,1,1,1,0,50001,50001,0
0,0,0,0,0,0,0,620290148,0,2,0,62001005,0,0,36,0,0,0,60,1242,0,61001004,0,600120511,600001192,0,0,620390048,0,620030048,36,62001007,0,1,1,1,1,0,51001,51001,0
0,0,0,0,0,0,0,620290149,0,2,0,62001005,0,0,36,0,0,0,60,1258,0,61001004,0,600120521,600001193,0,0,620390049,0,620030049,36,62001007,0,1,1,1,1,0,52001,52001,0
0,0,0,0,0,0,0,620290150,0,2,0,62001005,0,0,36,0,0,0,60,1280,0,61001004,0,600120531,600001194,0,0,620390050,0,620030050,36,62001007,0,1,1,1,1,0,53001,53001,0
0,0,0,0,0,0,0,620290151,0,2,0,62001005,0,0,36,0,0,0,60,1294,0,61001004,0,600120541,600001195,0,0,620390051,0,620030051,36,62001007,0,1,1,1,1,0,54001,54001,0
0,0,0,0,0,0,0,620290152,0,2,0,62001005,0,0,36,0,0,0,60,1304,0,61001004,0,600120551,600001196,0,0,620390052,0,620030052,36,62001007,0,1,1,1,1,0,55001,55001,0
0,0,0,0,0,0,0,620290153,0,2,0,62001005,0,0,36,0,0,0,60,1318,0,61001004,0,600120561,600001197,0,0,620390053,0,620030053,36,62001007,0,1,1,1,1,0,56001,56001,0
0,0,0,0,0,0,0,620290154,0,2,0,62001005,0,0,36,0,0,0,60,1324,0,61001004,0,600120571,600001198,0,0,620390054,0,620030054,36,62001007,0,1,1,1,1,0,57001,57001,0
0,0,0,0,0,0,0,620290155,0,2,0,62001005,0,0,36,0,0,0,60,1334,0,61001004,0,600120581,600001199,0,0,620390055,0,620030055,36,62001007,0,1,1,1,1,0,58001,58001,0
0,0,0,0,0,0,0,620290156,0,2,0,62001005,0,0,36,0,0,0,60,1358,0,61001004,0,600120591,600001200,0,0,620390056,0,620030056,36,62001007,0,1,1,1,1,0,59001,59001,0
0,0,0,0,0,0,0,620290157,0,2,0,62001005,0,0,36,0,0,0,60,1366,0,61001004,0,600120601,600001201,0,0,620390057,0,620030057,36,62001007,0,1,1,1,1,0,60001,60001,0
0,0,0,0,0,0,0,620290158,0,2,0,62001005,0,0,36,0,0,0,60,1384,0,61001004,0,600120611,600001202,0,0,620390058,0,620030058,36,62001007,0,1,1,1,1,0,61001,61001,0
0,0,0,0,0,0,0,620290159,0,2,0,62001005,0,0,36,0,0,0,60,1392,0,61001004,0,600120621,600001203,0,0,620390059,0,620030059,36,62001007,0,1,1,1,1,0,62001,62001,0
0,0,0,0,0,0,0,620290160,0,2,0,62001005,0,0,36,0,0,0,60,1401,0,61001004,0,600120631,600001204,0,0,620390060,0,620030060,36,62001007,0,1,1,1,1,0,63001,63001,0
0,0,0,0,0,0,0,620290161,0,2,0,62001005,0,0,36,0,0,0,60,1411,0,61001004,0,600120641,600001205,0,0,620390061,0,620030061,36,62001007,0,1,1,1,1,0,64001,64001,0
0,0,0,0,0,0,0,620290162,0,2,0,62001005,0,0,36,0,0,0,60,1422,0,61001004,0,600120651,600001206,0,0,620390062,0,620030062,36,62001007,0,1,1,1,1,0,65001,65001,0
0,0,0,0,0,0,0,620290163,0,2,0,62001005,0,0,36,0,0,0,60,1435,0,61001004,0,600120661,600001207,0,0,620390063,0,620030063,36,62001007,0,1,1,1,1,0,66001,66001,0
0,0,0,0,0,0,0,620290164,0,2,0,62001005,0,0,36,0,0,0,60,1441,0,61001004,0,600120671,600001208,0,0,620390064,0,620030064,36,62001007,0,1,1,1,1,0,67001,67001,0
0,0,0,0,0,0,0,620290165,0,2,0,62001005,0,0,36,0,0,0,60,1453,0,61001004,0,600120681,600001209,0,0,620390065,0,620030065,36,62001007,0,1,1,1,1,0,68001,68001,0
0,0,0,0,0,0,0,620290166,0,2,0,62001005,0,0,36,0,0,0,60,1468,0,61001004,0,600120691,600001210,0,0,620390066,0,620030066,36,62001007,0,1,1,1,1,0,69001,69001,0
2,0,0,4,0,60021,0,620270020,0,2,0,62001010,0,0,72,0,0,0,100,780,0,10011003,0,600120232,600001213,0,0,620010018,0,620280019,0,0,0,0,2,1,1,101011,23001,23001,0
2,0,0,4,0,60021,0,620270021,0,2,0,62001010,0,0,72,0,0,0,100,792,0,10011003,0,600120242,600001214,0,0,620010019,0,620280020,0,0,0,0,2,1,1,101011,24001,24001,0
2,0,0,4,0,60021,0,620270022,0,2,0,62001010,0,0,72,0,0,0,100,802,0,10011003,0,600120252,600001215,0,0,620010020,0,620280021,0,0,0,0,2,1,1,101011,25001,25001,0
2,0,0,4,0,60021,0,620270023,0,2,0,62001010,0,0,72,0,0,0,100,810,0,10011003,0,600120262,600001216,0,0,620010021,0,620280022,0,0,0,0,2,1,1,101011,26001,26001,0
2,0,0,4,0,60021,0,620270024,0,2,0,62001010,0,0,72,0,0,0,100,822,0,10011004,0,600120272,600001217,0,0,620010022,0,620280023,0,0,0,0,2,1,1,101011,27001,27001,0
2,0,0,4,0,60021,0,620270025,0,2,0,62001010,0,0,72,0,0,0,100,834,0,10011004,0,600120282,600001218,0,0,620010023,0,620280024,0,0,0,0,2,1,1,101011,28001,28001,0
2,0,0,4,0,60021,0,620270026,0,2,0,62001010,0,0,72,0,0,0,100,844,0,10011004,0,600120292,600001219,0,0,620010024,0,620280025,0,0,0,0,2,1,1,101011,29001,29001,0
2,0,0,4,0,60021,0,620270027,0,2,0,62001010,0,0,72,0,0,0,100,854,0,10011004,0,600120302,600001220,0,0,620010025,0,620280026,0,0,0,0,2,1,1,101011,30001,30001,0
2,0,0,4,0,60021,0,620270028,0,2,0,62001010,0,0,72,0,0,0,100,866,0,10011004,0,600120312,600001221,0,0,620010026,0,620280027,0,0,0,0,2,1,1,101011,31001,31001,0
2,0,0,4,0,60021,0,620270029,0,2,0,62001010,0,0,72,0,0,0,100,884,0,10011004,0,600120322,600001222,0,0,620010027,0,620280028,0,0,0,0,2,1,1,101011,32001,32001,0
2,0,0,4,0,60021,0,620270030,0,2,0,62001010,0,0,72,0,0,0,100,910,0,10011004,0,600120332,600001223,0,0,620010028,0,620280029,0,0,0,0,2,1,1,101011,33001,33001,0
2,0,0,4,0,60021,0,620270031,0,2,0,62001010,0,0,72,0,0,0,100,920,0,10011004,0,600120342,600001224,0,0,620010029,0,620280030,0,0,0,0,2,1,1,101011,34001,34001,0
2,0,0,4,0,60021,0,620270032,0,2,0,62001010,0,0,72,0,0,0,100,928,0,10011005,0,600120352,600001225,0,0,620010030,0,620280031,0,0,0,0,2,1,1,101011,35001,35001,0
2,0,0,4,0,60021,0,620270033,0,2,0,62001010,0,0,72,0,0,0,100,952,0,10011005,0,600120362,600001226,0,0,620010031,0,620280032,0,0,0,0,2,1,1,101011,36001,36001,0
2,0,0,4,0,60021,0,620270034,0,2,0,62001010,0,0,72,0,0,0,100,964,0,10011005,0,600120372,600001227,0,0,620010032,0,620280033,0,0,0,0,2,1,1,101011,37001,37001,0
2,0,0,4,0,60021,0,620270035,0,2,0,62001010,0,0,72,0,0,0,100,984,0,10011005,0,600120382,600001228,0,0,620010033,0,620280034,0,0,0,0,2,1,1,101011,38001,38001,0
2,0,0,4,0,60021,0,620270036,0,2,0,62001010,0,0,72,0,0,0,100,1000,0,10011005,0,600120392,600001229,0,0,620010034,0,620280035,0,0,0,0,2,1,1,101011,39001,39001,0
2,0,0,4,0,60021,0,620270037,0,2,0,62001010,0,0,72,0,0,0,100,1028,0,10011005,0,600120402,600001230,0,0,620010035,0,620280036,0,0,0,0,2,1,1,101011,40001,40001,0
2,0,0,4,0,60021,0,620270038,0,2,0,62001010,0,0,72,0,0,0,100,1036,0,10011005,0,600120412,600001231,0,0,620010036,0,620280037,0,0,0,0,2,1,1,101011,41001,41001,0
2,0,0,4,0,60021,0,620270039,0,2,0,62001010,0,0,72,0,0,0,100,1046,0,10011006,0,600120422,600001232,0,0,620010037,0,620280038,0,0,0,0,2,1,1,101011,42001,42001,0
2,0,0,4,0,60021,0,620270040,0,2,0,62001010,0,0,72,0,0,0,100,1076,0,10011006,0,600120432,600001233,0,0,620010038,0,620280039,0,0,0,0,2,1,1,101011,43001,43001,0
2,0,0,4,0,60021,0,620270041,0,2,0,62001010,0,0,72,0,0,0,100,1102,0,10011006,0,600120442,600001234,0,0,620010039,0,620280040,0,0,0,0,2,1,1,101011,44001,44001,0
2,0,0,4,0,60021,0,620270042,0,2,0,62001010,0,0,72,0,0,0,100,1130,0,10011006,0,600120452,600001235,0,0,620010040,0,620280041,0,0,0,0,2,1,1,101011,45001,45001,0
