sheet_id,voice_id,description,id,title,unit_id
vo_btl_101002,vo_btl_101002_nextwave,"",10100217,"다음 wave",101002
vo_btl_101002,vo_btl_101002_lastwave,"",10100218,"최종 wave",101002
vo_cmn_101002,vo_cmn_101002_battlestart_001,"",10100219,"전투 로딩",101002
vo_cmn_101002,vo_cmn_101002_battleresult_001,"",10100220,"전투 결과 1",101002
vo_cmn_101002,vo_cmn_101002_battleresult_002,"",10100221,"전투 결과 2",101002
vo_cmn_101002,vo_cmn_101002_mypage_001,"",10100222,"마이 페이지 1",101002
vo_cmn_101002,vo_cmn_101002_mypage_002,"",10100223,"마이 페이지 2",101002
vo_cmn_101002,vo_cmn_101002_mypage_003,"",10100224,"마이 페이지 3",101002
vo_cmn_101002,vo_cmn_101002_mypage_004,"",10100225,"마이 페이지 4",101002
vo_cmn_101002,vo_cmn_101002_mypage_005,"",10100226,"마이 페이지 5",101002
vo_cmn_101002,vo_cmn_101002_gacha_001,"",10100227,"뽑기 등장 대사",101002
vo_cmn_101002,vo_cmn_101002_profile_001,"",10100228,"자기 소개",101002
vo_room_101002,vo_room_101002_auto_001,"",10100229,"길드 하우스 1",101002
vo_room_101002,vo_room_101002_auto_002,"",10100230,"길드 하우스 2",101002
vo_room_101002,vo_room_101002_auto_003,"",10100231,"길드 하우스 3",101002
vo_room_101002,vo_room_101002_auto_004,"",10100232,"길드 하우스 4",101002
vo_room_101002,vo_room_101002_auto_005,"",10100233,"길드 하우스 5",101002
vo_room_101002,vo_room_101002_tap_001,"",10100234,"길드 하우스 탭 1",101002
vo_room_101002,vo_room_101002_tap_002,"",10100235,"길드 하우스 탭 2",101002
vo_room_101002,vo_room_101002_tap_003,"",10100236,"길드 하우스 탭 3",101002
vo_room_101002,vo_room_101002_tap_004,"",10100237,"길드 하우스 탭 4",101002
vo_btl_101101,vo_btl_101101_win_001,"",10110101,"승리 1",101101
vo_btl_101101,vo_btl_101101_win_002,"",10110102,"승리 2",101101
vo_btl_101101,vo_btl_101101_win_003,"",10110103,"승리 3",101101
vo_btl_101101,vo_btl_101101_lose_001,"",10110104,"패배 1",101101
vo_btl_101101,vo_btl_101101_lose_002,"",10110105,"패배 2",101101
vo_btl_101101,vo_btl_101101_lose_003,"",10110106,"패배 3",101101
vo_btl_101101,vo_btl_101101_retire_001,"",10110107,"기절 1",101101
vo_btl_101101,vo_btl_101101_retire_002,"",10110108,"기절 2",101101
vo_btl_101101,vo_btl_101101_retire_003,"",10110109,"기절 3",101101
vo_btl_101101,vo_btl_101101_cutin_001,"",10110110,"스킬 컷인 1",101101
vo_btl_101101,vo_btl_101101_cutin_002,"",10110111,"스킬 컷인 2",101101
vo_btl_101101,vo_btl_101101_cutin_003,"",10110112,"스킬 컷인 3",101101
vo_btl_101101,vo_btl_101101_skill_000_001,"",10110113,"유니온 버스트 1",101101
vo_btl_101101,vo_btl_101101_skill_000_002,"",10110114,"유니온 버스트 2",101101
vo_btl_101101,vo_btl_101101_skill_000_003,"",10110115,"유니온 버스트 3",101101
vo_btl_101101,vo_btl_101101_wavestart,"",10110116,"전투 시작",101101
vo_btl_101101,vo_btl_101101_nextwave,"",10110117,"다음 wave",101101
vo_btl_101101,vo_btl_101101_lastwave,"",10110118,"최종 wave",101101
vo_cmn_101101,vo_cmn_101101_battlestart_001,"",10110119,"전투 로딩",101101
vo_cmn_101101,vo_cmn_101101_battleresult_001,"",10110120,"전투 결과 1",101101
vo_cmn_101101,vo_cmn_101101_battleresult_002,"",10110121,"전투 결과 2",101101
vo_cmn_101101,vo_cmn_101101_mypage_001,"",10110122,"마이 페이지 1",101101
vo_cmn_101101,vo_cmn_101101_mypage_002,"",10110123,"마이 페이지 2",101101
vo_cmn_101101,vo_cmn_101101_mypage_003,"",10110124,"마이 페이지 3",101101
vo_cmn_101101,vo_cmn_101101_mypage_004,"",10110125,"마이 페이지 4",101101
vo_cmn_101101,vo_cmn_101101_mypage_005,"",10110126,"마이 페이지 5",101101
vo_cmn_101101,vo_cmn_101101_gacha_001,"",10110127,"뽑기 등장 대사",101101
vo_cmn_101101,vo_cmn_101101_profile_001,"",10110128,"자기 소개",101101
vo_room_101101,vo_room_101101_auto_001,"",10110129,"길드 하우스 1",101101
vo_room_101101,vo_room_101101_auto_002,"",10110130,"길드 하우스 2",101101
vo_room_101101,vo_room_101101_auto_003,"",10110131,"길드 하우스 3",101101
vo_room_101101,vo_room_101101_auto_004,"",10110132,"길드 하우스 4",101101
vo_room_101101,vo_room_101101_auto_005,"",10110133,"길드 하우스 5",101101
vo_room_101101,vo_room_101101_tap_001,"",10110134,"길드 하우스 탭 1",101101
vo_room_101101,vo_room_101101_tap_002,"",10110135,"길드 하우스 탭 2",101101
vo_room_101101,vo_room_101101_tap_003,"",10110136,"길드 하우스 탭 3",101101
vo_room_101101,vo_room_101101_tap_004,"",10110137,"길드 하우스 탭 4",101101
vo_btl_101102,vo_btl_101102_win_001,"",10110201,"승리 1",101102
vo_btl_101102,vo_btl_101102_win_002,"",10110202,"승리 2",101102
vo_btl_101102,vo_btl_101102_win_003,"",10110203,"승리 3",101102
vo_btl_101102,vo_btl_101102_lose_001,"",10110204,"패배 1",101102
vo_btl_101102,vo_btl_101102_lose_002,"",10110205,"패배 2",101102
vo_btl_101102,vo_btl_101102_lose_003,"",10110206,"패배 3",101102
vo_btl_101102,vo_btl_101102_retire_001,"",10110207,"기절 1",101102
vo_btl_101102,vo_btl_101102_retire_002,"",10110208,"기절 2",101102
vo_btl_101102,vo_btl_101102_retire_003,"",10110209,"기절 3",101102
vo_btl_101102,vo_btl_101102_cutin_001,"",10110210,"스킬 컷인 1",101102
vo_btl_101102,vo_btl_101102_cutin_002,"",10110211,"스킬 컷인 2",101102
vo_btl_101102,vo_btl_101102_cutin_003,"",10110212,"스킬 컷인 3",101102
vo_btl_101102,vo_btl_101102_skill_000_001,"",10110213,"유니온 버스트 1",101102
vo_btl_101102,vo_btl_101102_skill_000_002,"",10110214,"유니온 버스트 2",101102
vo_btl_101102,vo_btl_101102_skill_000_003,"",10110215,"유니온 버스트 3",101102
vo_btl_101102,vo_btl_101102_wavestart,"",10110216,"전투 시작",101102
vo_btl_101102,vo_btl_101102_nextwave,"",10110217,"다음 wave",101102
vo_btl_101102,vo_btl_101102_lastwave,"",10110218,"최종 wave",101102
vo_cmn_101102,vo_cmn_101102_battlestart_001,"",10110219,"전투 로딩",101102
vo_cmn_101102,vo_cmn_101102_battleresult_001,"",10110220,"전투 결과 1",101102
vo_cmn_101102,vo_cmn_101102_battleresult_002,"",10110221,"전투 결과 2",101102
vo_cmn_101102,vo_cmn_101102_mypage_001,"",10110222,"마이 페이지 1",101102
vo_cmn_101102,vo_cmn_101102_mypage_002,"",10110223,"마이 페이지 2",101102
vo_cmn_101102,vo_cmn_101102_mypage_003,"",10110224,"마이 페이지 3",101102
vo_cmn_101102,vo_cmn_101102_mypage_004,"",10110225,"마이 페이지 4",101102
vo_cmn_101102,vo_cmn_101102_mypage_005,"",10110226,"마이 페이지 5",101102
vo_cmn_101102,vo_cmn_101102_gacha_001,"",10110227,"뽑기 등장 대사",101102
vo_cmn_101102,vo_cmn_101102_profile_001,"",10110228,"자기 소개",101102
vo_room_101102,vo_room_101102_auto_001,"",10110229,"길드 하우스 1",101102
vo_room_101102,vo_room_101102_auto_002,"",10110230,"길드 하우스 2",101102
vo_room_101102,vo_room_101102_auto_003,"",10110231,"길드 하우스 3",101102
vo_room_101102,vo_room_101102_auto_004,"",10110232,"길드 하우스 4",101102
vo_room_101102,vo_room_101102_auto_005,"",10110233,"길드 하우스 5",101102
vo_room_101102,vo_room_101102_tap_001,"",10110234,"길드 하우스 탭 1",101102
vo_room_101102,vo_room_101102_tap_002,"",10110235,"길드 하우스 탭 2",101102
vo_room_101102,vo_room_101102_tap_003,"",10110236,"길드 하우스 탭 3",101102
vo_room_101102,vo_room_101102_tap_004,"",10110237,"길드 하우스 탭 4",101102
vo_btl_101201,vo_btl_101201_win_001,"",10120101,"승리 1",101201
vo_btl_101201,vo_btl_101201_win_002,"",10120102,"승리 2",101201
vo_btl_101201,vo_btl_101201_win_003,"",10120103,"승리 3",101201
vo_btl_101201,vo_btl_101201_lose_001,"",10120104,"패배 1",101201
vo_btl_101201,vo_btl_101201_lose_002,"",10120105,"패배 2",101201
vo_btl_101201,vo_btl_101201_lose_003,"",10120106,"패배 3",101201
vo_btl_101201,vo_btl_101201_retire_001,"",10120107,"기절 1",101201
vo_btl_101201,vo_btl_101201_retire_002,"",10120108,"기절 2",101201
vo_btl_101201,vo_btl_101201_retire_003,"",10120109,"기절 3",101201
vo_btl_101201,vo_btl_101201_cutin_001,"",10120110,"스킬 컷인 1",101201
vo_btl_101201,vo_btl_101201_cutin_002,"",10120111,"스킬 컷인 2",101201
vo_btl_101201,vo_btl_101201_cutin_003,"",10120112,"스킬 컷인 3",101201
vo_btl_101201,vo_btl_101201_skill_000_001,"",10120113,"유니온 버스트 1",101201
vo_btl_101201,vo_btl_101201_skill_000_002,"",10120114,"유니온 버스트 2",101201
vo_btl_101201,vo_btl_101201_skill_000_003,"",10120115,"유니온 버스트 3",101201
vo_btl_101201,vo_btl_101201_wavestart,"",10120116,"전투 시작",101201
vo_btl_101201,vo_btl_101201_nextwave,"",10120117,"다음 wave",101201
vo_btl_101201,vo_btl_101201_lastwave,"",10120118,"최종 wave",101201
vo_cmn_101201,vo_cmn_101201_battlestart_001,"",10120119,"전투 로딩",101201
vo_cmn_101201,vo_cmn_101201_battleresult_001,"",10120120,"전투 결과 1",101201
vo_cmn_101201,vo_cmn_101201_battleresult_002,"",10120121,"전투 결과 2",101201
vo_cmn_101201,vo_cmn_101201_mypage_001,"",10120122,"마이 페이지 1",101201
vo_cmn_101201,vo_cmn_101201_mypage_002,"",10120123,"마이 페이지 2",101201
vo_cmn_101201,vo_cmn_101201_mypage_003,"",10120124,"마이 페이지 3",101201
vo_cmn_101201,vo_cmn_101201_mypage_004,"",10120125,"마이 페이지 4",101201
vo_cmn_101201,vo_cmn_101201_mypage_005,"",10120126,"마이 페이지 5",101201
vo_cmn_101201,vo_cmn_101201_gacha_001,"",10120127,"뽑기 등장 대사",101201
vo_cmn_101201,vo_cmn_101201_profile_001,"",10120128,"자기 소개",101201
vo_room_101201,vo_room_101201_auto_001,"",10120129,"길드 하우스 1",101201
vo_room_101201,vo_room_101201_auto_002,"",10120130,"길드 하우스 2",101201
vo_room_101201,vo_room_101201_auto_003,"",10120131,"길드 하우스 3",101201
vo_room_101201,vo_room_101201_auto_004,"",10120132,"길드 하우스 4",101201
vo_room_101201,vo_room_101201_auto_005,"",10120133,"길드 하우스 5",101201
vo_room_101201,vo_room_101201_tap_001,"",10120134,"길드 하우스 탭 1",101201
vo_room_101201,vo_room_101201_tap_002,"",10120135,"길드 하우스 탭 2",101201
vo_room_101201,vo_room_101201_tap_003,"",10120136,"길드 하우스 탭 3",101201
vo_room_101201,vo_room_101201_tap_004,"",10120137,"길드 하우스 탭 4",101201
vo_btl_101202,vo_btl_101202_win_001,"",10120201,"승리 1",101202
vo_btl_101202,vo_btl_101202_win_002,"",10120202,"승리 2",101202
vo_btl_101202,vo_btl_101202_win_003,"",10120203,"승리 3",101202
vo_btl_101202,vo_btl_101202_lose_001,"",10120204,"패배 1",101202
vo_btl_101202,vo_btl_101202_lose_002,"",10120205,"패배 2",101202
vo_btl_101202,vo_btl_101202_lose_003,"",10120206,"패배 3",101202
vo_btl_101202,vo_btl_101202_retire_001,"",10120207,"기절 1",101202
vo_btl_101202,vo_btl_101202_retire_002,"",10120208,"기절 2",101202
vo_btl_101202,vo_btl_101202_retire_003,"",10120209,"기절 3",101202
vo_btl_101202,vo_btl_101202_cutin_001,"",10120210,"스킬 컷인 1",101202
vo_btl_101202,vo_btl_101202_cutin_002,"",10120211,"스킬 컷인 2",101202
vo_btl_101202,vo_btl_101202_cutin_003,"",10120212,"스킬 컷인 3",101202
vo_btl_101202,vo_btl_101202_skill_000_001,"",10120213,"유니온 버스트 1",101202
vo_btl_101202,vo_btl_101202_skill_000_002,"",10120214,"유니온 버스트 2",101202
vo_btl_101202,vo_btl_101202_skill_000_003,"",10120215,"유니온 버스트 3",101202
vo_btl_101202,vo_btl_101202_wavestart,"",10120216,"전투 시작",101202
vo_btl_101202,vo_btl_101202_nextwave,"",10120217,"다음 wave",101202
vo_btl_101202,vo_btl_101202_lastwave,"",10120218,"최종 wave",101202
vo_cmn_101202,vo_cmn_101202_battlestart_001,"",10120219,"전투 로딩",101202
vo_cmn_101202,vo_cmn_101202_battleresult_001,"",10120220,"전투 결과 1",101202
vo_cmn_101202,vo_cmn_101202_battleresult_002,"",10120221,"전투 결과 2",101202
vo_cmn_101202,vo_cmn_101202_mypage_001,"",10120222,"마이 페이지 1",101202
vo_cmn_101202,vo_cmn_101202_mypage_002,"",10120223,"마이 페이지 2",101202
vo_cmn_101202,vo_cmn_101202_mypage_003,"",10120224,"마이 페이지 3",101202
vo_cmn_101202,vo_cmn_101202_mypage_004,"",10120225,"마이 페이지 4",101202
vo_cmn_101202,vo_cmn_101202_mypage_005,"",10120226,"마이 페이지 5",101202
vo_cmn_101202,vo_cmn_101202_gacha_001,"",10120227,"뽑기 등장 대사",101202
vo_cmn_101202,vo_cmn_101202_profile_001,"",10120228,"자기 소개",101202
vo_room_101202,vo_room_101202_auto_001,"",10120229,"길드 하우스 1",101202
vo_room_101202,vo_room_101202_auto_002,"",10120230,"길드 하우스 2",101202
vo_room_101202,vo_room_101202_auto_003,"",10120231,"길드 하우스 3",101202
vo_room_101202,vo_room_101202_auto_004,"",10120232,"길드 하우스 4",101202
vo_room_101202,vo_room_101202_auto_005,"",10120233,"길드 하우스 5",101202
vo_room_101202,vo_room_101202_tap_001,"",10120234,"길드 하우스 탭 1",101202
vo_room_101202,vo_room_101202_tap_002,"",10120235,"길드 하우스 탭 2",101202
vo_room_101202,vo_room_101202_tap_003,"",10120236,"길드 하우스 탭 3",101202
vo_room_101202,vo_room_101202_tap_004,"",10120237,"길드 하우스 탭 4",101202
vo_btl_101601,vo_btl_101601_win_001,"",10160101,"승리 1",101601
vo_btl_101601,vo_btl_101601_win_002,"",10160102,"승리 2",101601
vo_btl_101601,vo_btl_101601_win_003,"",10160103,"승리 3",101601
vo_btl_101601,vo_btl_101601_lose_001,"",10160104,"패배 1",101601
vo_btl_101601,vo_btl_101601_lose_002,"",10160105,"패배 2",101601
vo_btl_101601,vo_btl_101601_lose_003,"",10160106,"패배 3",101601
vo_btl_101601,vo_btl_101601_retire_001,"",10160107,"기절 1",101601
vo_btl_101601,vo_btl_101601_retire_002,"",10160108,"기절 2",101601
vo_btl_101601,vo_btl_101601_retire_003,"",10160109,"기절 3",101601
vo_btl_101601,vo_btl_101601_cutin_001,"",10160110,"스킬 컷인 1",101601
vo_btl_101601,vo_btl_101601_cutin_002,"",10160111,"스킬 컷인 2",101601
vo_btl_101601,vo_btl_101601_cutin_003,"",10160112,"스킬 컷인 3",101601
vo_btl_101601,vo_btl_101601_skill_000_001,"",10160113,"유니온 버스트 1",101601
vo_btl_101601,vo_btl_101601_skill_000_002,"",10160114,"유니온 버스트 2",101601
vo_btl_101601,vo_btl_101601_skill_000_003,"",10160115,"유니온 버스트 3",101601
vo_btl_101601,vo_btl_101601_wavestart,"",10160116,"전투 시작",101601
vo_btl_101601,vo_btl_101601_nextwave,"",10160117,"다음 wave",101601
vo_btl_101601,vo_btl_101601_lastwave,"",10160118,"최종 wave",101601
vo_cmn_101601,vo_cmn_101601_battlestart_001,"",10160119,"전투 로딩",101601
vo_cmn_101601,vo_cmn_101601_battleresult_001,"",10160120,"전투 결과 1",101601
vo_cmn_101601,vo_cmn_101601_battleresult_002,"",10160121,"전투 결과 2",101601
vo_cmn_101601,vo_cmn_101601_mypage_001,"",10160122,"마이 페이지 1",101601
vo_cmn_101601,vo_cmn_101601_mypage_002,"",10160123,"마이 페이지 2",101601
vo_cmn_101601,vo_cmn_101601_mypage_003,"",10160124,"마이 페이지 3",101601
vo_cmn_101601,vo_cmn_101601_mypage_004,"",10160125,"마이 페이지 4",101601
vo_cmn_101601,vo_cmn_101601_mypage_005,"",10160126,"마이 페이지 5",101601
vo_cmn_101601,vo_cmn_101601_gacha_001,"",10160127,"뽑기 등장 대사",101601
vo_cmn_101601,vo_cmn_101601_profile_001,"",10160128,"자기 소개",101601
vo_room_101601,vo_room_101601_auto_001,"",10160129,"길드 하우스 1",101601
vo_room_101601,vo_room_101601_auto_002,"",10160130,"길드 하우스 2",101601
vo_room_101601,vo_room_101601_auto_003,"",10160131,"길드 하우스 3",101601
vo_room_101601,vo_room_101601_auto_004,"",10160132,"길드 하우스 4",101601
vo_room_101601,vo_room_101601_auto_005,"",10160133,"길드 하우스 5",101601
vo_room_101601,vo_room_101601_tap_001,"",10160134,"길드 하우스 탭 1",101601
vo_room_101601,vo_room_101601_tap_002,"",10160135,"길드 하우스 탭 2",101601
vo_room_101601,vo_room_101601_tap_003,"",10160136,"길드 하우스 탭 3",101601
vo_room_101601,vo_room_101601_tap_004,"",10160137,"길드 하우스 탭 4",101601
vo_btl_101602,vo_btl_101602_win_001,"",10160201,"승리 1",101602
vo_btl_101602,vo_btl_101602_win_002,"",10160202,"승리 2",101602
vo_btl_101602,vo_btl_101602_win_003,"",10160203,"승리 3",101602
vo_btl_101602,vo_btl_101602_lose_001,"",10160204,"패배 1",101602
vo_btl_101602,vo_btl_101602_lose_002,"",10160205,"패배 2",101602
vo_btl_101602,vo_btl_101602_lose_003,"",10160206,"패배 3",101602
vo_btl_101602,vo_btl_101602_retire_001,"",10160207,"기절 1",101602
vo_btl_101602,vo_btl_101602_retire_002,"",10160208,"기절 2",101602
vo_btl_101602,vo_btl_101602_retire_003,"",10160209,"기절 3",101602
vo_btl_101602,vo_btl_101602_cutin_001,"",10160210,"스킬 컷인 1",101602
vo_btl_101602,vo_btl_101602_cutin_002,"",10160211,"스킬 컷인 2",101602
vo_btl_101602,vo_btl_101602_cutin_003,"",10160212,"스킬 컷인 3",101602
vo_btl_101602,vo_btl_101602_skill_000_001,"",10160213,"유니온 버스트 1",101602
vo_btl_101602,vo_btl_101602_skill_000_002,"",10160214,"유니온 버스트 2",101602
vo_btl_101602,vo_btl_101602_skill_000_003,"",10160215,"유니온 버스트 3",101602
vo_btl_101602,vo_btl_101602_wavestart,"",10160216,"전투 시작",101602
vo_btl_101602,vo_btl_101602_nextwave,"",10160217,"다음 wave",101602
vo_btl_101602,vo_btl_101602_lastwave,"",10160218,"최종 wave",101602
vo_cmn_101602,vo_cmn_101602_battlestart_001,"",10160219,"전투 로딩",101602
vo_cmn_101602,vo_cmn_101602_battleresult_001,"",10160220,"전투 결과 1",101602
vo_cmn_101602,vo_cmn_101602_battleresult_002,"",10160221,"전투 결과 2",101602
vo_cmn_101602,vo_cmn_101602_mypage_001,"",10160222,"마이 페이지 1",101602
vo_cmn_101602,vo_cmn_101602_mypage_002,"",10160223,"마이 페이지 2",101602
vo_cmn_101602,vo_cmn_101602_mypage_003,"",10160224,"마이 페이지 3",101602
vo_cmn_101602,vo_cmn_101602_mypage_004,"",10160225,"마이 페이지 4",101602
vo_cmn_101602,vo_cmn_101602_mypage_005,"",10160226,"마이 페이지 5",101602
vo_cmn_101602,vo_cmn_101602_gacha_001,"",10160227,"뽑기 등장 대사",101602
vo_cmn_101602,vo_cmn_101602_profile_001,"",10160228,"자기 소개",101602
vo_room_101602,vo_room_101602_auto_001,"",10160229,"길드 하우스 1",101602
vo_room_101602,vo_room_101602_auto_002,"",10160230,"길드 하우스 2",101602
vo_room_101602,vo_room_101602_auto_003,"",10160231,"길드 하우스 3",101602
vo_room_101602,vo_room_101602_auto_004,"",10160232,"길드 하우스 4",101602
vo_room_101602,vo_room_101602_auto_005,"",10160233,"길드 하우스 5",101602
vo_room_101602,vo_room_101602_tap_001,"",10160234,"길드 하우스 탭 1",101602
vo_room_101602,vo_room_101602_tap_002,"",10160235,"길드 하우스 탭 2",101602
vo_room_101602,vo_room_101602_tap_003,"",10160236,"길드 하우스 탭 3",101602
vo_room_101602,vo_room_101602_tap_004,"",10160237,"길드 하우스 탭 4",101602
vo_btl_101701,vo_btl_101701_win_001,"",10170101,"승리 1",101701
vo_btl_101701,vo_btl_101701_win_002,"",10170102,"승리 2",101701
vo_btl_101701,vo_btl_101701_win_003,"",10170103,"승리 3",101701
vo_btl_101701,vo_btl_101701_lose_001,"",10170104,"패배 1",101701
vo_btl_101701,vo_btl_101701_lose_002,"",10170105,"패배 2",101701
vo_btl_101701,vo_btl_101701_lose_003,"",10170106,"패배 3",101701
vo_btl_101701,vo_btl_101701_retire_001,"",10170107,"기절 1",101701
vo_btl_101701,vo_btl_101701_retire_002,"",10170108,"기절 2",101701
vo_btl_101701,vo_btl_101701_retire_003,"",10170109,"기절 3",101701
vo_btl_101701,vo_btl_101701_cutin_001,"",10170110,"스킬 컷인 1",101701
vo_btl_101701,vo_btl_101701_cutin_002,"",10170111,"스킬 컷인 2",101701
vo_btl_101701,vo_btl_101701_cutin_003,"",10170112,"스킬 컷인 3",101701
vo_btl_101701,vo_btl_101701_skill_000_001,"",10170113,"유니온 버스트 1",101701
vo_btl_101701,vo_btl_101701_skill_000_002,"",10170114,"유니온 버스트 2",101701
vo_btl_101701,vo_btl_101701_skill_000_003,"",10170115,"유니온 버스트 3",101701
vo_btl_101701,vo_btl_101701_wavestart,"",10170116,"전투 시작",101701
vo_btl_101701,vo_btl_101701_nextwave,"",10170117,"다음 wave",101701
vo_btl_101701,vo_btl_101701_lastwave,"",10170118,"최종 wave",101701
vo_cmn_101701,vo_cmn_101701_battlestart_001,"",10170119,"전투 로딩",101701
vo_cmn_101701,vo_cmn_101701_battleresult_001,"",10170120,"전투 결과 1",101701
vo_cmn_101701,vo_cmn_101701_battleresult_002,"",10170121,"전투 결과 2",101701
vo_cmn_101701,vo_cmn_101701_mypage_001,"",10170122,"마이 페이지 1",101701
vo_cmn_101701,vo_cmn_101701_mypage_002,"",10170123,"마이 페이지 2",101701
vo_cmn_101701,vo_cmn_101701_mypage_003,"",10170124,"마이 페이지 3",101701
vo_cmn_101701,vo_cmn_101701_mypage_004,"",10170125,"마이 페이지 4",101701
vo_cmn_101701,vo_cmn_101701_mypage_005,"",10170126,"마이 페이지 5",101701
vo_cmn_101701,vo_cmn_101701_gacha_001,"",10170127,"뽑기 등장 대사",101701
vo_cmn_101701,vo_cmn_101701_profile_001,"",10170128,"자기 소개",101701
vo_room_101701,vo_room_101701_auto_001,"",10170129,"길드 하우스 1",101701
vo_room_101701,vo_room_101701_auto_002,"",10170130,"길드 하우스 2",101701
vo_room_101701,vo_room_101701_auto_003,"",10170131,"길드 하우스 3",101701
vo_room_101701,vo_room_101701_auto_004,"",10170132,"길드 하우스 4",101701
vo_room_101701,vo_room_101701_auto_005,"",10170133,"길드 하우스 5",101701
vo_room_101701,vo_room_101701_tap_001,"",10170134,"길드 하우스 탭 1",101701
vo_room_101701,vo_room_101701_tap_002,"",10170135,"길드 하우스 탭 2",101701
vo_room_101701,vo_room_101701_tap_003,"",10170136,"길드 하우스 탭 3",101701
vo_room_101701,vo_room_101701_tap_004,"",10170137,"길드 하우스 탭 4",101701
vo_btl_101702,vo_btl_101702_win_001,"",10170201,"승리 1",101702
vo_btl_101702,vo_btl_101702_win_002,"",10170202,"승리 2",101702
vo_btl_101702,vo_btl_101702_win_003,"",10170203,"승리 3",101702
vo_btl_101702,vo_btl_101702_lose_001,"",10170204,"패배 1",101702
vo_btl_101702,vo_btl_101702_lose_002,"",10170205,"패배 2",101702
vo_btl_101702,vo_btl_101702_lose_003,"",10170206,"패배 3",101702
vo_btl_101702,vo_btl_101702_retire_001,"",10170207,"기절 1",101702
vo_btl_101702,vo_btl_101702_retire_002,"",10170208,"기절 2",101702
vo_btl_101702,vo_btl_101702_retire_003,"",10170209,"기절 3",101702
vo_btl_101702,vo_btl_101702_cutin_001,"",10170210,"스킬 컷인 1",101702
vo_btl_101702,vo_btl_101702_cutin_002,"",10170211,"스킬 컷인 2",101702
vo_btl_101702,vo_btl_101702_cutin_003,"",10170212,"스킬 컷인 3",101702
vo_btl_101702,vo_btl_101702_skill_000_001,"",10170213,"유니온 버스트 1",101702
vo_btl_101702,vo_btl_101702_skill_000_002,"",10170214,"유니온 버스트 2",101702
vo_btl_101702,vo_btl_101702_skill_000_003,"",10170215,"유니온 버스트 3",101702
vo_btl_101702,vo_btl_101702_wavestart,"",10170216,"전투 시작",101702
vo_btl_101702,vo_btl_101702_nextwave,"",10170217,"다음 wave",101702
vo_btl_101702,vo_btl_101702_lastwave,"",10170218,"최종 wave",101702
vo_cmn_101702,vo_cmn_101702_battlestart_001,"",10170219,"전투 로딩",101702
vo_cmn_101702,vo_cmn_101702_battleresult_001,"",10170220,"전투 결과 1",101702
vo_cmn_101702,vo_cmn_101702_battleresult_002,"",10170221,"전투 결과 2",101702
vo_cmn_101702,vo_cmn_101702_mypage_001,"",10170222,"마이 페이지 1",101702
vo_cmn_101702,vo_cmn_101702_mypage_002,"",10170223,"마이 페이지 2",101702
vo_cmn_101702,vo_cmn_101702_mypage_003,"",10170224,"마이 페이지 3",101702
vo_cmn_101702,vo_cmn_101702_mypage_004,"",10170225,"마이 페이지 4",101702
vo_cmn_101702,vo_cmn_101702_mypage_005,"",10170226,"마이 페이지 5",101702
vo_cmn_101702,vo_cmn_101702_gacha_001,"",10170227,"뽑기 등장 대사",101702
vo_cmn_101702,vo_cmn_101702_profile_001,"",10170228,"자기 소개",101702
vo_room_101702,vo_room_101702_auto_001,"",10170229,"길드 하우스 1",101702
vo_room_101702,vo_room_101702_auto_002,"",10170230,"길드 하우스 2",101702
vo_room_101702,vo_room_101702_auto_003,"",10170231,"길드 하우스 3",101702
vo_room_101702,vo_room_101702_auto_004,"",10170232,"길드 하우스 4",101702
vo_room_101702,vo_room_101702_auto_005,"",10170233,"길드 하우스 5",101702
vo_room_101702,vo_room_101702_tap_001,"",10170234,"길드 하우스 탭 1",101702
vo_room_101702,vo_room_101702_tap_002,"",10170235,"길드 하우스 탭 2",101702
vo_room_101702,vo_room_101702_tap_003,"",10170236,"길드 하우스 탭 3",101702
vo_room_101702,vo_room_101702_tap_004,"",10170237,"길드 하우스 탭 4",101702
vo_btl_101801,vo_btl_101801_win_001,"",10180101,"승리 1",101801
vo_btl_101801,vo_btl_101801_win_002,"",10180102,"승리 2",101801
vo_btl_101801,vo_btl_101801_win_003,"",10180103,"승리 3",101801
vo_btl_101801,vo_btl_101801_lose_001,"",10180104,"패배 1",101801
vo_btl_101801,vo_btl_101801_lose_002,"",10180105,"패배 2",101801
vo_btl_101801,vo_btl_101801_lose_003,"",10180106,"패배 3",101801
vo_btl_101801,vo_btl_101801_retire_001,"",10180107,"기절 1",101801
vo_btl_101801,vo_btl_101801_retire_002,"",10180108,"기절 2",101801
vo_btl_101801,vo_btl_101801_retire_003,"",10180109,"기절 3",101801
vo_btl_101801,vo_btl_101801_cutin_001,"",10180110,"스킬 컷인 1",101801
vo_btl_101801,vo_btl_101801_cutin_002,"",10180111,"스킬 컷인 2",101801
vo_btl_101801,vo_btl_101801_cutin_003,"",10180112,"스킬 컷인 3",101801
vo_btl_101801,vo_btl_101801_skill_000_001,"",10180113,"유니온 버스트 1",101801
vo_btl_101801,vo_btl_101801_skill_000_002,"",10180114,"유니온 버스트 2",101801
vo_btl_101801,vo_btl_101801_skill_000_003,"",10180115,"유니온 버스트 3",101801
vo_btl_101801,vo_btl_101801_wavestart,"",10180116,"전투 시작",101801
vo_btl_101801,vo_btl_101801_nextwave,"",10180117,"다음 wave",101801
vo_btl_101801,vo_btl_101801_lastwave,"",10180118,"최종 wave",101801
