comment_id,description,start_time,end_time,change_face_time,face_type,pos_x,change_face_type,character_id,event_id,voice_id,pos_y,where_type,character_name
10085011,"","2023/03/09 15:00:00","2023/03/26 14:59:59",14.0,1,-285.0,6,105901,10085,204,8.0,51,"콧코로"
10085012,"","2023/03/09 15:00:00","2023/03/26 14:59:59",9.3,4,-285.0,1,106001,10085,304,8.0,51,"캬루"
10085013,"","2023/03/09 15:00:00","2023/03/26 14:59:59",13.5,4,-285.0,1,106401,10085,404,8.0,51,"셰피"
10085014,"","2023/03/09 15:00:00","2023/03/26 14:59:59",12.2,1,-285.0,2,119401,10085,103,8.0,51,"페코린느"
10085015,"","2023/03/09 15:00:00","2023/03/26 14:59:59",15.07,1,-285.0,2,119401,10085,104,8.0,51,"페코린느"
10085016,"","2023/03/09 15:00:00","2023/03/26 14:59:59",14.0,1,-285.0,6,105901,10085,204,8.0,51,"콧코로"
10085017,"","2023/03/09 15:00:00","2023/03/26 14:59:59",0.0,1,-285.0,1,105901,10085,205,8.0,51,"콧코로"
10085018,"","2023/03/09 15:00:00","2023/03/26 14:59:59",9.3,4,-285.0,1,106001,10085,304,8.0,51,"캬루"
10085019,"","2023/03/09 15:00:00","2023/03/26 14:59:59",0.0,1,-285.0,1,106001,10085,305,8.0,51,"캬루"
10085020,"","2023/03/09 15:00:00","2023/03/26 14:59:59",13.5,4,-285.0,1,106401,10085,404,8.0,51,"셰피"
10085021,"","2023/03/09 15:00:00","2023/03/26 14:59:59",0.0,1,-285.0,1,106401,10085,405,8.0,51,"셰피"
10085022,"","2023/03/09 15:00:00","2023/03/26 14:59:59",8.75,1,-285.0,2,121001,10085,105,8.0,51,"페코린느"
10085023,"","2023/03/09 15:00:00","2023/03/26 14:59:59",3.8,1,-285.0,4,121101,10085,316,8.0,51,"캬루"
10085024,"","2023/03/09 15:00:00","2023/03/26 14:59:59",9.8,4,-285.0,1,121201,10085,501,8.0,51,"라비리스타"
10085025,"","2023/03/09 15:00:00","2023/03/26 14:59:59",8.7,1,-285.0,5,121201,10085,502,8.0,51,"라비리스타"
10085026,"","2023/03/09 15:00:00","2023/03/26 14:59:59",12.2,1,-285.0,2,119401,10085,103,8.0,52,"페코린느"
10085027,"","2023/03/09 15:00:00","2023/03/26 14:59:59",13.18,1,-285.0,5,105901,10085,206,8.0,52,"콧코로"
10085028,"","2023/03/09 15:00:00","2023/03/26 14:59:59",7.65,2,-285.0,6,105901,10085,207,8.0,52,"콧코로"
10085029,"","2023/03/09 15:00:00","2023/03/26 14:59:59",12.78,1,-285.0,2,105901,10085,208,8.0,52,"콧코로"
10085030,"","2023/03/09 15:00:00","2023/03/26 14:59:59",4.68,5,-285.0,3,106001,10085,307,8.0,52,"캬루"
10085031,"","2023/03/09 15:00:00","2023/03/26 14:59:59",19.32,1,-285.0,6,106001,10085,308,8.0,52,"캬루"
10085032,"","2023/03/09 15:00:00","2023/03/26 14:59:59",14.03,1,-285.0,5,106001,10085,309,8.0,52,"캬루"
10085033,"","2023/03/09 15:00:00","2023/03/26 14:59:59",10.4,1,-285.0,2,106401,10085,406,8.0,52,"셰피"
10085034,"","2023/03/09 15:00:00","2023/03/26 14:59:59",14.83,1,-285.0,6,106401,10085,407,8.0,52,"셰피"
10085035,"","2023/03/09 15:00:00","2023/03/26 14:59:59",14.39,1,-285.0,6,106401,10085,408,8.0,52,"셰피"
10085036,"","2023/03/09 15:00:00","2023/03/26 14:59:59",12.2,1,-285.0,2,119401,10085,103,8.0,52,"페코린느"
10085037,"","2023/03/09 15:00:00","2023/03/26 14:59:59",15.07,1,-285.0,2,119401,10085,104,8.0,52,"페코린느"
10085038,"","2023/03/09 15:00:00","2023/03/26 14:59:59",13.18,1,-285.0,5,105901,10085,206,8.0,52,"콧코로"
10085039,"","2023/03/09 15:00:00","2023/03/26 14:59:59",7.65,2,-285.0,6,105901,10085,207,8.0,52,"콧코로"
10085040,"","2023/03/09 15:00:00","2023/03/26 14:59:59",12.78,1,-285.0,2,105901,10085,208,8.0,52,"콧코로"
10085041,"","2023/03/09 15:00:00","2023/03/26 14:59:59",4.68,5,-285.0,3,106001,10085,307,8.0,52,"캬루"
10085042,"","2023/03/09 15:00:00","2023/03/26 14:59:59",19.32,1,-285.0,6,106001,10085,308,8.0,52,"캬루"
10085043,"","2023/03/09 15:00:00","2023/03/26 14:59:59",14.03,1,-285.0,5,106001,10085,309,8.0,52,"캬루"
10085044,"","2023/03/09 15:00:00","2023/03/26 14:59:59",10.4,1,-285.0,2,106401,10085,406,8.0,52,"셰피"
10085045,"","2023/03/09 15:00:00","2023/03/26 14:59:59",14.83,1,-285.0,6,106401,10085,407,8.0,52,"셰피"
10085046,"","2023/03/09 15:00:00","2023/03/26 14:59:59",14.39,1,-285.0,6,106401,10085,408,8.0,52,"셰피"
10085047,"","2023/03/09 15:00:00","2023/03/26 14:59:59",10.8,1,-285.0,2,121001,10085,106,8.0,52,"페코린느"
10085048,"","2023/03/09 15:00:00","2023/03/26 14:59:59",0.0,4,-285.0,4,121001,10085,107,8.0,52,"페코린느"
10085049,"","2023/03/09 15:00:00","2023/03/26 14:59:59",11.5,1,-285.0,2,121001,10085,108,8.0,52,"페코린느"
10085050,"","2023/03/09 15:00:00","2023/03/26 14:59:59",4.68,5,-285.0,3,121101,10085,317,8.0,52,"캬루"
10085051,"","2023/03/09 15:00:00","2023/03/26 14:59:59",19.32,1,-285.0,6,121101,10085,318,8.0,52,"캬루"
10085052,"","2023/03/09 15:00:00","2023/03/26 14:59:59",14.03,1,-285.0,5,121101,10085,319,8.0,52,"캬루"
10085053,"","2023/03/09 15:00:00","2023/03/26 14:59:59",7.43,1,-285.0,4,121201,10085,505,8.0,52,"라비리스타"
10085054,"","2023/03/09 15:00:00","2023/03/26 14:59:59",11.0,4,-285.0,1,121201,10085,506,8.0,52,"라비리스타"
10085055,"","2023/03/09 15:00:00","2023/03/26 14:59:59",0.0,1,-285.0,1,121201,10085,507,8.0,52,"라비리스타"
10086001,"미션을 클리어하면\n보상을 받을 수 있어요!\n힘내세요!","2023/03/12 15:00:00","2023/03/26 14:59:59",3.414,1,-416.5,2,190801,10086,1,0.0,53,"카린"
10086002,"미션을 클리어하고\n보상을 손에 넣자구요!","2023/03/12 15:00:00","2023/03/26 14:59:59",3.099,1,-416.5,2,190801,10086,2,0.0,53,"카린"
10086003,"수령 가능한\n보상이 있는 것 같아요.\n확인해 보세요!","2023/03/12 15:00:00","2023/03/26 14:59:59",2.801,1,-416.5,2,190801,10086,3,0.0,54,"카린"
10086004,"보상을 받을 수 있어요!\n확인해 보세요!","2023/03/12 15:00:00","2023/03/26 14:59:59",0.0,2,-416.5,2,190801,10086,4,0.0,54,"카린"
10086005,"이벤트 수고하셨어요!\n여러분의 활약에\n항상 감사합니다!","2023/03/12 15:00:00","2023/03/26 14:59:59",0.0,1,-416.5,1,190801,10086,5,0.0,57,"카린"
10086006,"길드 관리 협회예요!\n토벌증을 갖고 계신다면\n보상으로 교환할 수 있어요!","2023/03/12 15:00:00","2023/03/26 14:59:59",5.506,1,-363.0,2,190801,10086,1,0.0,55,"카린"
10086007,"수고하십니다!\n여기에서는 토벌증과 보상을\n교환할 수 있답니다!","2023/03/12 15:00:00","2023/03/26 14:59:59",1.216,2,-363.0,1,190801,10086,2,0.0,55,"카린"
10086008,"수고하셨어요!\n토벌증 교환\n잊지 않도록 하세요!","2023/03/12 15:00:00","2023/03/26 14:59:59",1.539,2,-363.0,1,190801,10086,3,0.0,56,"카린"
10086009,"끝나버렸네요~\n토벌증은 노력의 증거!\n보상품과 교환하자구요!","2023/03/12 15:00:00","2023/03/26 14:59:59",1.875,2,-363.0,1,190801,10086,4,0.0,56,"카린"
10086010,"","2023/03/12 15:00:00","2023/03/26 14:59:59",0.0,2,-285.0,2,105901,10086,101,8.0,51,"콧코로"
10086011,"","2023/03/12 15:00:00","2023/03/26 14:59:59",8.03,1,-285.0,2,105801,10086,201,8.0,51,"페코린느"
10086012,"","2023/03/12 15:00:00","2023/03/26 14:59:59",15.85,1,-285.0,2,106001,10086,301,8.0,51,"캬루"
10086013,"","2023/03/12 15:00:00","2023/03/26 14:59:59",4.6,4,-285.0,1,115601,10086,401,8.0,51,"유이(의장복)"
10086014,"","2023/03/12 15:00:00","2023/03/26 14:59:59",6.5,1,-285.0,2,105901,10086,102,8.0,51,"콧코로"
10086015,"","2023/03/12 15:00:00","2023/03/26 14:59:59",15.6,4,-285.0,7,105801,10086,202,8.0,51,"페코린느"
10086016,"","2023/03/12 15:00:00","2023/03/26 14:59:59",13.9,1,-285.0,3,106001,10086,302,8.0,51,"캬루"
10086017,"","2023/03/12 15:00:00","2023/03/26 14:59:59",17.67,1,-285.0,2,105901,10086,105,8.0,52,"콧코로"
10086018,"","2023/03/12 15:00:00","2023/03/26 14:59:59",10.12,2,-285.0,1,105801,10086,205,8.0,52,"페코린느"
10086019,"","2023/03/12 15:00:00","2023/03/26 14:59:59",3.75,2,-285.0,1,106001,10086,305,8.0,52,"캬루"
10086020,"","2023/03/12 15:00:00","2023/03/26 14:59:59",0.0,2,-285.0,2,105901,10086,106,8.0,52,"콧코로"
10086021,"","2023/03/12 15:00:00","2023/03/26 14:59:59",11.97,1,-285.0,2,105801,10086,206,8.0,52,"페코린느"
10086022,"","2023/03/12 15:00:00","2023/03/26 14:59:59",15.77,1,-285.0,3,106001,10086,306,8.0,52,"캬루"
10086023,"","2023/03/12 15:00:00","2023/03/26 14:59:59",14.8,4,-285.0,2,105901,10086,107,8.0,52,"콧코로"
10086024,"","2023/03/12 15:00:00","2023/03/26 14:59:59",9.12,2,-285.0,5,105801,10086,207,8.0,52,"페코린느"
10086025,"","2023/03/12 15:00:00","2023/03/26 14:59:59",15.43,1,-285.0,2,106001,10086,307,8.0,52,"캬루"
10087001,"미션을 클리어하면\n보상을 받을 수 있어요!\n힘내세요!","2023/03/18 15:00:00","2023/03/26 14:59:59",3.414,1,-416.5,2,190801,10087,1,0.0,53,"카린"
10087002,"미션을 클리어하고\n보상을 손에 넣자구요!","2023/03/18 15:00:00","2023/03/26 14:59:59",3.099,1,-416.5,2,190801,10087,2,0.0,53,"카린"
10087003,"수령 가능한\n보상이 있는 것 같아요.\n확인해 보세요!","2023/03/18 15:00:00","2023/03/26 14:59:59",2.801,1,-416.5,2,190801,10087,3,0.0,54,"카린"
10087004,"보상을 받을 수 있어요!\n확인해 보세요!","2023/03/18 15:00:00","2023/03/26 14:59:59",0.0,2,-416.5,2,190801,10087,4,0.0,54,"카린"
10087005,"이벤트 수고하셨어요!\n여러분의 활약에\n항상 감사합니다!","2023/03/18 15:00:00","2023/03/26 14:59:59",0.0,1,-416.5,1,190801,10087,5,0.0,57,"카린"
10087006,"길드 관리 협회예요!\n토벌증을 갖고 계신다면\n보상으로 교환할 수 있어요!","2023/03/18 15:00:00","2023/03/26 14:59:59",5.506,1,-363.0,2,190801,10087,1,0.0,55,"카린"
10087007,"수고하십니다!\n여기에서는 토벌증과 보상을\n교환할 수 있답니다!","2023/03/18 15:00:00","2023/03/26 14:59:59",1.216,2,-363.0,1,190801,10087,2,0.0,55,"카린"
10087008,"수고하셨어요!\n토벌증 교환\n잊지 않도록 하세요!","2023/03/18 15:00:00","2023/03/26 14:59:59",1.539,2,-363.0,1,190801,10087,3,0.0,56,"카린"
10087009,"끝나버렸네요~\n토벌증은 노력의 증거!\n보상품과 교환하자구요!","2023/03/18 15:00:00","2023/03/26 14:59:59",1.875,2,-363.0,1,190801,10087,4,0.0,56,"카린"
10087010,"","2023/03/18 15:00:00","2023/03/26 14:59:59",19.05,1,-285.0,4,191401,10087,103,8.0,51,"콧코로"
10087011,"","2023/03/18 15:00:00","2023/03/26 14:59:59",19.05,1,-285.0,4,115501,10087,113,8.0,51,"콧코로"
10087012,"","2023/03/18 15:00:00","2023/03/26 14:59:59",11.87,1,-285.0,4,105801,10087,203,8.0,51,"페코린느"
10087013,"","2023/03/18 15:00:00","2023/03/26 14:59:59",0.0,4,-285.0,4,106001,10087,303,8.0,51,"캬루"
10087014,"","2023/03/18 15:00:00","2023/03/26 14:59:59",0.0,2,-285.0,2,191401,10087,104,8.0,51,"콧코로"
10087015,"","2023/03/18 15:00:00","2023/03/26 14:59:59",0.0,2,-285.0,2,115501,10087,114,8.0,51,"콧코로"
10087016,"","2023/03/18 15:00:00","2023/03/26 14:59:59",0.0,4,-285.0,4,105801,10087,204,8.0,51,"페코린느"
10087017,"","2023/03/18 15:00:00","2023/03/26 14:59:59",12.17,3,-285.0,6,106001,10087,304,8.0,51,"캬루"
10087018,"","2023/03/18 15:00:00","2023/03/26 14:59:59",17.67,1,-285.0,2,105901,10087,105,8.0,52,"콧코로"
10087019,"","2023/03/18 15:00:00","2023/03/26 14:59:59",10.12,2,-285.0,1,105801,10087,205,8.0,52,"페코린느"
10087020,"","2023/03/18 15:00:00","2023/03/26 14:59:59",3.75,2,-285.0,1,106001,10087,305,8.0,52,"캬루"
10087021,"","2023/03/18 15:00:00","2023/03/26 14:59:59",0.0,2,-285.0,2,105901,10087,106,8.0,52,"콧코로"
10087022,"","2023/03/18 15:00:00","2023/03/26 14:59:59",11.97,1,-285.0,2,105801,10087,206,8.0,52,"페코린느"
10087023,"","2023/03/18 15:00:00","2023/03/26 14:59:59",15.77,1,-285.0,3,106001,10087,306,8.0,52,"캬루"
10087024,"","2023/03/18 15:00:00","2023/03/26 14:59:59",14.8,4,-285.0,2,105901,10087,107,8.0,52,"콧코로"
10087025,"","2023/03/18 15:00:00","2023/03/26 14:59:59",9.12,2,-285.0,5,105801,10087,207,8.0,52,"페코린느"
10087026,"","2023/03/18 15:00:00","2023/03/26 14:59:59",15.43,1,-285.0,2,106001,10087,307,8.0,52,"캬루"
10088001,"미션을 클리어하면\n보상을 받을 수 있어요!\n힘내세요!","2023/03/29 15:00:00","2023/04/16 14:59:59",3.414,1,-416.5,2,190801,10088,1,0.0,53,"카린"
10088002,"미션을 클리어하고\n보상을 손에 넣자구요!","2023/03/29 15:00:00","2023/04/16 14:59:59",3.099,1,-416.5,2,190801,10088,2,0.0,53,"카린"
10088003,"수령 가능한\n보상이 있는 것 같아요.\n확인해 보세요!","2023/03/29 15:00:00","2023/04/16 14:59:59",2.801,1,-416.5,2,190801,10088,3,0.0,54,"카린"
10088004,"보상을 받을 수 있어요!\n확인해 보세요!","2023/03/29 15:00:00","2023/04/16 14:59:59",0.0,2,-416.5,2,190801,10088,4,0.0,54,"카린"
10088005,"이벤트 수고하셨어요!\n여러분의 활약에\n항상 감사합니다!","2023/03/29 15:00:00","2023/04/16 14:59:59",0.0,1,-416.5,1,190801,10088,5,0.0,57,"카린"
10088006,"길드 관리 협회예요!\n토벌증을 갖고 계신다면\n보상으로 교환할 수 있어요!","2023/03/29 15:00:00","2023/04/16 14:59:59",5.506,1,-363.0,2,190801,10088,1,0.0,55,"카린"
10088007,"수고하십니다!\n여기에서는 토벌증과 보상을\n교환할 수 있답니다!","2023/03/29 15:00:00","2023/04/16 14:59:59",1.216,2,-363.0,1,190801,10088,2,0.0,55,"카린"
10088008,"수고하셨어요!\n토벌증 교환\n잊지 않도록 하세요!","2023/03/29 15:00:00","2023/04/16 14:59:59",1.539,2,-363.0,1,190801,10088,3,0.0,56,"카린"
10088009,"끝나버렸네요~\n토벌증은 노력의 증거!\n보상품과 교환하자구요!","2023/03/29 15:00:00","2023/04/16 14:59:59",1.875,2,-363.0,1,190801,10088,4,0.0,56,"카린"
10088101,"","2023/03/29 15:00:00","2023/04/16 14:59:59",10.55,1,-285.0,2,102101,10088,101,8.0,51,"쿠루미"
10088102,"","2023/03/29 15:00:00","2023/04/16 14:59:59",10.55,1,-285.0,2,121301,10088,111,8.0,51,"쿠루미(무대)"
10088103,"","2023/03/29 15:00:00","2023/04/16 14:59:59",6.3,4,-285.0,1,105001,10088,201,8.0,51,"미사키"
10088104,"","2023/03/29 15:00:00","2023/04/16 14:59:59",6.3,4,-285.0,1,121401,10088,211,8.0,51,"미사키(무대)"
10088105,"","2023/03/29 15:00:00","2023/04/16 14:59:59",11.85,1,-285.0,2,102101,10088,102,8.0,51,"쿠루미"
10088106,"","2023/03/29 15:00:00","2023/04/16 14:59:59",11.85,1,-285.0,2,121301,10088,112,8.0,51,"쿠루미(무대)"
10088107,"","2023/03/29 15:00:00","2023/04/16 14:59:59",8.0,6,-285.0,1,105001,10088,202,8.0,51,"미사키"
10088108,"","2023/03/29 15:00:00","2023/04/16 14:59:59",8.0,6,-285.0,1,121401,10088,212,8.0,51,"미사키(무대)"
10088109,"","2023/03/29 15:00:00","2023/04/16 14:59:59",5.35,1,-285.0,2,121301,10088,113,8.0,51,"쿠루미(무대)"
10088110,"","2023/03/29 15:00:00","2023/04/16 14:59:59",8.7,2,-285.0,5,121401,10088,213,8.0,51,"미사키(무대)"
10088111,"","2023/03/29 15:00:00","2023/04/16 14:59:59",0.0,2,-285.0,2,121301,10088,114,8.0,52,"쿠루미(무대)"
10088112,"","2023/03/29 15:00:00","2023/04/16 14:59:59",13.85,6,-285.0,2,121401,10088,214,8.0,52,"미사키(무대)"
10088113,"","2023/03/29 15:00:00","2023/04/16 14:59:59",5.95,2,-285.0,1,102101,10088,105,8.0,52,"쿠루미"
10088114,"","2023/03/29 15:00:00","2023/04/16 14:59:59",5.95,2,-285.0,1,121301,10088,115,8.0,52,"쿠루미(무대)"
10088115,"","2023/03/29 15:00:00","2023/04/16 14:59:59",0.0,2,-285.0,2,105001,10088,205,8.0,52,"미사키"
10088116,"","2023/03/29 15:00:00","2023/04/16 14:59:59",0.0,2,-285.0,2,121401,10088,215,8.0,52,"미사키(무대)"
10088117,"","2023/03/29 15:00:00","2023/04/16 14:59:59",0.0,2,-285.0,2,121301,10088,116,8.0,52,"쿠루미(무대)"
10088118,"","2023/03/29 15:00:00","2023/04/16 14:59:59",10.13,1,-285.0,2,105001,10088,206,8.0,52,"미사키"
10088119,"","2023/03/29 15:00:00","2023/04/16 14:59:59",10.13,1,-285.0,2,121401,10088,216,8.0,52,"미사키(무대)"
10089001,"미션을 클리어하면\n보상을 받을 수 있어요!\n힘내세요!","2023/04/14 15:00:00","2023/04/23 14:59:59",3.414,1,-416.5,2,190801,10089,1,0.0,53,"카린"
10089002,"미션을 클리어하고\n보상을 손에 넣자구요!","2023/04/14 15:00:00","2023/04/23 14:59:59",3.099,1,-416.5,2,190801,10089,2,0.0,53,"카린"
10089003,"수령 가능한\n보상이 있는 것 같아요.\n확인해 보세요!","2023/04/14 15:00:00","2023/04/23 14:59:59",2.801,1,-416.5,2,190801,10089,3,0.0,54,"카린"
10089004,"보상을 받을 수 있어요!\n확인해 보세요!","2023/04/14 15:00:00","2023/04/23 14:59:59",0.0,2,-416.5,2,190801,10089,4,0.0,54,"카린"
10089005,"이벤트 수고하셨어요!\n여러분의 활약에\n항상 감사합니다!","2023/04/14 15:00:00","2023/04/23 14:59:59",0.0,1,-416.5,1,190801,10089,5,0.0,57,"카린"
10089006,"길드 관리 협회예요!\n토벌증을 갖고 계신다면\n보상으로 교환할 수 있어요!","2023/04/14 15:00:00","2023/04/23 14:59:59",5.506,1,-363.0,2,190801,10089,1,0.0,55,"카린"
10089007,"수고하십니다!\n여기에서는 토벌증과 보상을\n교환할 수 있답니다!","2023/04/14 15:00:00","2023/04/23 14:59:59",1.216,2,-363.0,1,190801,10089,2,0.0,55,"카린"
10089008,"수고하셨어요!\n토벌증 교환\n잊지 않도록 하세요!","2023/04/14 15:00:00","2023/04/23 14:59:59",1.539,2,-363.0,1,190801,10089,3,0.0,56,"카린"
10089009,"끝나버렸네요~\n토벌증은 노력의 증거!\n보상품과 교환하자구요!","2023/04/14 15:00:00","2023/04/23 14:59:59",1.875,2,-363.0,1,190801,10089,4,0.0,56,"카린"
10089101,"","2023/04/14 15:00:00","2023/04/23 14:59:59",0.0,2,-285.0,2,105202,10089,101,8.0,51,"리마"
10089102,"","2023/04/14 15:00:00","2023/04/23 14:59:59",0.0,2,-285.0,2,115801,10089,111,8.0,51,"리마(신데렐라)"
10089103,"","2023/04/14 15:00:00","2023/04/23 14:59:59",8.63,6,-285.0,1,116001,10089,201,8.0,51,"마호(신데렐라)"
10089104,"","2023/04/14 15:00:00","2023/04/23 14:59:59",0.0,1,-285.0,1,115901,10089,301,-6.0,51,"마코토(신데렐라)"
10089105,"","2023/04/14 15:00:00","2023/04/23 14:59:59",0.0,1,-285.0,1,105202,10089,102,8.0,51,"리마"
10089106,"","2023/04/14 15:00:00","2023/04/23 14:59:59",0.0,1,-285.0,1,115801,10089,112,8.0,51,"리마(신데렐라)"
10089107,"","2023/04/14 15:00:00","2023/04/23 14:59:59",10.38,1,-285.0,2,116001,10089,202,8.0,51,"마호(신데렐라)"
10089108,"","2023/04/14 15:00:00","2023/04/23 14:59:59",0.0,5,-285.0,5,115901,10089,302,-6.0,51,"마코토(신데렐라)"
10089109,"","2023/04/14 15:00:00","2023/04/23 14:59:59",0.0,1,-285.0,1,105202,10089,103,8.0,51,"리마"
10089110,"","2023/04/14 15:00:00","2023/04/23 14:59:59",10.22,2,-285.0,1,115801,10089,113,8.0,51,"리마(신데렐라)"
10089111,"","2023/04/14 15:00:00","2023/04/23 14:59:59",13.08,1,-285.0,5,116001,10089,203,8.0,51,"마호(신데렐라)"
10089112,"","2023/04/14 15:00:00","2023/04/23 14:59:59",7.52,6,-285.0,2,115901,10089,303,-6.0,51,"마코토(신데렐라)"
10089113,"","2023/04/14 15:00:00","2023/04/23 14:59:59",0.0,1,-285.0,1,105202,10089,104,8.0,52,"리마"
10089114,"","2023/04/14 15:00:00","2023/04/23 14:59:59",0.0,1,-285.0,1,115801,10089,114,8.0,52,"리마(신데렐라)"
10089115,"","2023/04/14 15:00:00","2023/04/23 14:59:59",22.27,1,-285.0,2,116001,10089,204,8.0,52,"마호(신데렐라)"
10089116,"","2023/04/14 15:00:00","2023/04/23 14:59:59",10.42,1,-285.0,5,115901,10089,304,-6.0,52,"마코토(신데렐라)"
10089117,"","2023/04/14 15:00:00","2023/04/23 14:59:59",0.0,1,-285.0,1,105202,10089,105,8.0,52,"리마"
10089118,"","2023/04/14 15:00:00","2023/04/23 14:59:59",0.0,1,-285.0,1,115801,10089,115,8.0,52,"리마(신데렐라)"
10089119,"","2023/04/14 15:00:00","2023/04/23 14:59:59",18.57,1,-285.0,2,116001,10089,205,8.0,52,"마호(신데렐라)"
10089120,"","2023/04/14 15:00:00","2023/04/23 14:59:59",0.0,2,-285.0,2,115901,10089,305,-6.0,52,"마코토(신데렐라)"
10089121,"","2023/04/14 15:00:00","2023/04/23 14:59:59",10.58,1,-285.0,2,105202,10089,106,8.0,52,"리마"
10089122,"","2023/04/14 15:00:00","2023/04/23 14:59:59",10.58,1,-285.0,2,115801,10089,116,8.0,52,"리마(신데렐라)"
10089123,"","2023/04/14 15:00:00","2023/04/23 14:59:59",22.25,1,-285.0,2,116001,10089,206,8.0,52,"마호(신데렐라)"
10089124,"","2023/04/14 15:00:00","2023/04/23 14:59:59",10.63,1,-285.0,2,115901,10089,306,-6.0,52,"마코토(신데렐라)"
10090001,"미션을 클리어하면\n보상을 받을 수 있어요!\n힘내세요!","2023/05/02 15:00:00","2023/05/20 14:59:59",3.414,1,-416.5,2,190801,10090,1,0.0,53,"카린"
10090002,"미션을 클리어하고\n보상을 손에 넣자구요!","2023/05/02 15:00:00","2023/05/20 14:59:59",3.099,1,-416.5,2,190801,10090,2,0.0,53,"카린"
10090003,"수령 가능한\n보상이 있는 것 같아요.\n확인해 보세요!","2023/05/02 15:00:00","2023/05/20 14:59:59",2.801,1,-416.5,2,190801,10090,3,0.0,54,"카린"
10090004,"보상을 받을 수 있어요!\n확인해 보세요!","2023/05/02 15:00:00","2023/05/20 14:59:59",0.0,2,-416.5,2,190801,10090,4,0.0,54,"카린"
10090005,"이벤트 수고하셨어요!\n여러분의 활약에\n항상 감사합니다!","2023/05/02 15:00:00","2023/05/20 14:59:59",0.0,1,-416.5,1,190801,10090,5,0.0,57,"카린"
10090006,"길드 관리 협회예요!\n토벌증을 갖고 계신다면\n보상으로 교환할 수 있어요!","2023/05/02 15:00:00","2023/05/20 14:59:59",5.506,1,-363.0,2,190801,10090,1,0.0,55,"카린"
10090007,"수고하십니다!\n여기에서는 토벌증과 보상을\n교환할 수 있답니다!","2023/05/02 15:00:00","2023/05/20 14:59:59",1.216,2,-363.0,1,190801,10090,2,0.0,55,"카린"
10090008,"수고하셨어요!\n토벌증 교환\n잊지 않도록 하세요!","2023/05/02 15:00:00","2023/05/20 14:59:59",1.539,2,-363.0,1,190801,10090,3,0.0,56,"카린"
10090009,"끝나버렸네요~\n토벌증은 노력의 증거!\n보상품과 교환하자구요!","2023/05/02 15:00:00","2023/05/20 14:59:59",1.875,2,-363.0,1,190801,10090,4,0.0,56,"카린"
10090101,"","2023/05/02 15:00:00","2023/05/20 14:59:59",4.55,6,-285.0,3,106601,10090,101,8.0,51,"이노리"
10090102,"","2023/05/02 15:00:00","2023/05/20 14:59:59",4.55,6,-285.0,3,121601,10090,101,8.0,51,"이노리(괴도)"
10090103,"","2023/05/02 15:00:00","2023/05/20 14:59:59",14.1,6,-285.0,3,105501,10090,201,8.0,51,"아유미"
10090104,"","2023/05/02 15:00:00","2023/05/20 14:59:59",14.1,6,-285.0,3,121501,10090,201,8.0,51,"아유미(괴도)"
10090105,"","2023/05/02 15:00:00","2023/05/20 14:59:59",0.0,3,-285.0,3,121601,10090,102,8.0,51,"이노리(괴도)"
10090106,"","2023/05/02 15:00:00","2023/05/20 14:59:59",12.05,4,-285.0,3,121501,10090,202,8.0,51,"아유미(괴도)"
10090107,"","2023/05/02 15:00:00","2023/05/20 14:59:59",6.6,2,-285.0,5,121601,10090,103,8.0,51,"이노리(괴도)"
10090108,"","2023/05/02 15:00:00","2023/05/20 14:59:59",8.2,4,-285.0,3,121501,10090,203,8.0,51,"아유미(괴도)"
10090109,"","2023/05/02 15:00:00","2023/05/20 14:59:59",10.48,1,-285.0,2,106601,10090,104,8.0,52,"이노리"
10090110,"","2023/05/02 15:00:00","2023/05/20 14:59:59",10.48,1,-285.0,2,121601,10090,104,8.0,52,"이노리(괴도)"
10090111,"","2023/05/02 15:00:00","2023/05/20 14:59:59",9.73,4,-285.0,2,105501,10090,204,8.0,52,"아유미"
10090112,"","2023/05/02 15:00:00","2023/05/20 14:59:59",9.73,4,-285.0,2,121501,10090,204,8.0,52,"아유미(괴도)"
10090113,"","2023/05/02 15:00:00","2023/05/20 14:59:59",4.79,6,-285.0,2,106601,10090,105,8.0,52,"이노리"
10090114,"","2023/05/02 15:00:00","2023/05/20 14:59:59",4.79,6,-285.0,2,121601,10090,105,8.0,52,"이노리(괴도)"
10090115,"","2023/05/02 15:00:00","2023/05/20 14:59:59",6.3,1,-285.0,2,105501,10090,205,8.0,52,"아유미"
10090116,"","2023/05/02 15:00:00","2023/05/20 14:59:59",6.3,1,-285.0,2,121501,10090,205,8.0,52,"아유미(괴도)"
10090117,"","2023/05/02 15:00:00","2023/05/20 14:59:59",0.0,2,-285.0,2,106601,10090,106,8.0,52,"이노리"
10090118,"","2023/05/02 15:00:00","2023/05/20 14:59:59",0.0,2,-285.0,2,121601,10090,106,8.0,52,"이노리(괴도)"
10090119,"","2023/05/02 15:00:00","2023/05/20 14:59:59",10.59,4,-285.0,2,105501,10090,206,8.0,52,"아유미"
10090120,"","2023/05/02 15:00:00","2023/05/20 14:59:59",10.59,4,-285.0,2,121501,10090,206,8.0,52,"아유미(괴도)"
10091001,"미션을 클리어하면\n보상을 받을 수 있어요!\n힘내세요!","2023/05/18 15:00:00","2023/05/27 14:59:59",3.414,1,-416.5,2,190801,10091,1,0.0,53,"카린"
