ex_skill_lv_3,main_skill_lv_4,main_skill_lv_8,ex_skill_lv_2,accuracy,physical_penetrate,level,resist_variation_id,rarity,magic_critical,main_skill_lv_7,def,main_skill_lv_1,promotion_level,magic_str,enemy_id,wave_hp_recovery,main_skill_lv_6,atk,ex_skill_lv_1,unit_id,ex_skill_lv_5,main_skill_lv_10,ex_skill_lv_4,physical_critical,energy_reduce_rate,enemy_color,magic_penetrate,dodge,name,main_skill_lv_3,main_skill_lv_2,union_burst_level,wave_energy_recovery,resist_status_id,life_steal,energy_recovery_rate,magic_def,hp_recovery_rate,main_skill_lv_5,main_skill_lv_9,hp
0,1,0,0,30,0,127,0,1,10,0,248,205,1,0,710024404,0,0,9300,0,601101,0,0,0,10,0,0,0,1,"리노의 섀도우",175,205,275,0,200000001,0,30,155,0,0,0,141360
0,1,0,0,30,0,127,0,1,10,0,116,175,1,0,710024405,0,0,26400,0,200200,0,0,0,10,0,0,0,1,"벌룬 버드",175,175,175,0,200000001,0,30,127,0,0,0,156189
0,1,0,0,30,0,128,0,1,10,0,141,176,1,7050,710024501,0,0,0,0,207000,0,0,0,10,0,0,0,1,"장난 너구리",176,176,176,0,200000001,0,30,161,0,0,0,172725
0,1,0,0,30,0,128,0,1,10,0,292,176,1,0,710024502,0,0,7422,0,600501,0,0,0,10,0,0,0,1,"마츠리의 섀도우",176,176,176,0,200000001,0,30,267,0,0,0,195000
0,1,0,0,30,0,128,0,1,10,0,168,176,1,0,710024503,0,0,7860,0,201100,0,0,0,10,0,0,0,1,"코볼트",176,176,176,0,200000001,0,30,173,0,0,0,169638
0,1,0,0,30,0,128,0,1,10,0,167,176,1,8553,710024504,0,0,0,0,600201,0,0,0,10,0,0,0,1,"유이의 섀도우",176,176,176,0,200000001,0,30,271,0,0,0,124844
0,1,0,0,30,0,128,0,1,10,0,158,176,1,0,710024505,0,0,6648,0,203500,0,0,0,10,0,0,0,1,"드릴 몰",176,176,176,0,200000001,0,30,138,0,0,0,169903
0,1,0,0,30,0,128,0,1,10,0,177,176,1,0,710024601,0,0,7805,0,202901,0,0,0,10,0,0,0,1,"록 리자드",176,176,176,0,200000001,0,30,152,0,0,0,155270
0,1,0,0,30,0,128,0,1,10,0,261,176,1,0,710024602,0,0,7032,0,605101,0,0,0,10,0,0,0,1,"미츠키의 섀도우",176,206,176,0,200000001,0,30,178,0,0,0,146875
0,1,0,0,30,0,128,0,1,10,0,157,176,1,0,710024603,0,0,6920,0,202800,0,0,0,10,0,0,0,1,"방랑 까마귀",176,176,176,0,200000001,0,30,122,0,0,0,163036
0,1,0,0,30,0,128,0,1,10,0,167,176,1,7237,710024604,0,0,0,0,601801,0,0,0,10,0,0,0,1,"이오의 섀도우",176,176,176,0,200000001,0,30,271,0,0,0,124844
0,1,0,0,30,0,128,0,1,10,0,130,176,1,6105,710024605,0,0,0,0,206100,0,0,0,10,0,0,0,1,"와이즈 완드",176,176,176,0,200000001,0,30,141,0,0,0,120121
0,1,0,0,30,0,128,0,1,10,0,203,176,1,6064,710024701,0,0,0,0,203001,0,0,0,10,0,0,0,1,"플레어 젤라티나",176,176,176,0,200000001,0,30,186,0,0,0,126821
0,1,0,0,30,0,128,0,1,10,0,168,176,1,6912,710024702,0,0,0,0,200701,0,0,0,10,0,0,0,1,"록 소울",176,176,176,0,200000001,0,30,148,0,0,0,124924
0,1,0,0,30,0,128,0,1,10,0,167,176,1,7895,710024703,0,0,0,0,602201,0,0,0,10,0,0,0,1,"요리의 섀도우",176,176,206,0,200000001,0,30,271,0,0,0,132188
0,1,0,0,30,0,128,0,1,10,0,167,176,1,8553,710024704,0,0,0,0,601501,0,0,0,10,0,0,0,1,"미사토의 섀도우",176,176,206,0,200000001,0,30,271,0,0,0,124844
0,1,0,0,30,0,128,0,1,10,0,188,176,1,8429,710024705,0,0,0,0,201400,0,0,0,10,0,0,0,1,"엘더 클라우드",176,176,176,0,200000001,0,30,156,0,0,0,161152
0,1,0,0,30,0,128,0,1,10,0,183,176,1,0,710024801,0,0,5538,0,202700,0,0,0,10,0,0,0,1,"허밋 나이트",176,176,176,0,200000001,0,30,148,0,0,0,176187
0,1,0,0,30,0,128,0,1,10,0,173,176,1,0,710024802,0,0,16225,0,205400,0,0,0,10,0,0,0,1,"아이스 피쉬",176,176,176,0,200000001,0,30,140,0,0,0,128441
0,1,0,0,30,0,128,0,1,10,0,176,176,1,0,710024803,0,0,6505,0,205200,0,0,0,10,0,0,0,1,"씨호스 나이트",176,176,176,0,200000001,0,30,176,0,0,0,146355
0,1,0,0,30,0,128,0,1,10,0,167,226,1,7566,710024804,0,0,0,0,605001,0,0,0,10,0,0,0,1,"미사키의 섀도우",176,176,206,0,200000001,0,30,250,0,0,0,135000
0,1,0,0,30,0,128,0,1,10,0,167,226,1,8553,710024805,0,0,0,0,603601,0,0,0,10,0,0,0,1,"쿄우카의 섀도우",176,176,206,0,200000001,0,30,188,0,0,0,127500
0,1,0,0,30,0,128,0,1,10,0,234,176,1,6065,710024901,0,0,0,0,200300,0,0,0,10,0,0,0,1,"게이트 키퍼",176,176,176,0,200000001,0,30,137,0,0,0,143264
0,1,0,0,30,0,128,0,1,10,0,168,176,1,6912,710024902,0,0,0,0,200701,0,0,0,10,0,0,0,1,"록 소울",176,176,176,0,200000001,0,30,148,0,0,0,127582
0,1,0,0,30,0,128,0,1,10,0,188,176,1,8224,710024903,0,0,0,0,604401,0,0,0,10,0,0,0,1,"이리야의 섀도우",176,176,206,0,200000001,0,30,198,0,0,0,146875
0,1,0,0,30,0,128,0,1,10,0,198,176,1,8224,710024904,0,0,0,0,601401,0,0,0,10,0,0,0,1,"카스미의 섀도우",176,176,176,0,200000001,0,30,250,0,0,0,146875
0,1,0,0,30,0,128,0,1,10,0,188,176,1,8429,710024905,0,0,0,0,201400,0,0,0,10,0,0,0,1,"엘더 클라우드",176,176,176,0,200000001,0,30,156,0,0,0,161152
0,1,0,0,30,0,136,0,1,10,0,214,164,1,0,710025001,0,0,6300,0,202905,0,0,0,10,0,0,0,1,"마인 리자드",164,164,164,0,200000001,0,30,144,0,0,0,164670
0,1,0,0,30,0,136,0,1,10,0,239,164,1,0,710025002,0,0,9144,0,602301,0,0,0,10,0,0,0,1,"아야네의 섀도우",164,164,164,0,200000001,0,30,158,0,0,0,187530
0,1,0,0,30,0,136,0,1,10,0,186,164,1,0,710025003,0,0,10807,0,602701,0,0,0,10,0,0,0,1,"에리코의 섀도우",164,164,184,0,200000001,0,30,158,0,0,0,171903
0,1,0,0,30,0,136,0,1,20,0,257,184,1,0,710025004,0,0,15000,0,305204,0,0,0,20,0,0,0,1,"저주 올램",164,184,184,0,300000008,0,30,227,0,0,0,2550000
0,1,0,0,30,0,126,0,1,10,0,328,174,1,0,710025101,0,0,10523,0,204702,0,0,0,10,0,0,0,1,"와일드 보어",174,174,174,0,200000001,0,30,109,0,0,0,140770
0,1,0,0,30,0,126,0,1,10,0,267,174,1,0,710025102,0,0,8457,0,602301,0,0,0,10,0,0,0,1,"아야네의 섀도우",174,174,174,0,200000001,0,30,164,0,0,0,169740
0,1,0,0,30,0,126,0,1,10,0,267,174,1,0,710025103,0,0,8457,0,602101,0,0,0,10,0,0,0,1,"쿠루미의 섀도우",174,174,174,0,200000001,0,30,164,0,0,0,169740
0,1,0,0,30,0,126,0,1,10,0,155,174,1,0,710025104,0,0,6820,0,202800,0,0,0,10,0,0,0,1,"방랑 까마귀",174,174,174,0,200000001,0,30,120,0,0,0,157268
0,1,0,0,30,0,126,0,1,10,0,115,174,1,0,710025105,0,0,26350,0,200200,0,0,0,10,0,0,0,1,"벌룬 버드",174,174,174,0,200000001,0,30,126,0,0,0,155039
0,1,0,0,30,0,127,0,1,10,0,176,175,1,0,710025201,0,0,7755,0,202901,0,0,0,10,0,0,0,1,"록 리자드",175,175,175,0,200000001,0,30,151,0,0,0,150816
0,1,0,0,30,0,127,0,1,10,0,150,175,1,0,710025202,0,0,8257,0,602701,0,0,0,10,0,0,0,1,"에리코의 섀도우",175,175,175,0,200000001,0,30,203,0,0,0,136195
0,1,0,0,30,0,127,0,1,10,0,152,175,1,0,710025203,0,0,9120,0,205500,0,0,0,10,0,0,0,1,"랜드 스네이크",175,175,175,0,200000001,0,30,192,0,0,0,160080
0,1,0,0,30,0,127,0,1,10,0,166,175,1,14485,710025204,0,0,0,0,600201,0,0,0,10,0,0,0,1,"유이의 섀도우",175,175,175,0,200000001,0,30,269,0,0,0,121210
0,1,0,0,30,0,127,0,1,10,0,219,175,1,0,710025205,0,0,6908,0,202400,0,0,0,10,0,0,0,1,"케이브 에이프",175,175,175,0,200000001,0,30,167,0,0,0,152258
0,1,0,0,30,0,128,0,1,10,0,203,176,1,6064,710025301,0,0,0,0,203001,0,0,0,10,0,0,0,1,"플레어 젤라티나",176,176,176,0,200000001,0,30,186,0,0,0,126821
0,1,0,0,30,0,128,0,1,10,0,271,176,1,0,710025302,0,0,7032,0,604501,0,0,0,10,0,0,0,1,"쿠우카의 섀도우",176,176,176,0,200000001,0,30,313,0,0,0,220313
0,1,0,0,30,0,128,0,1,10,0,147,176,1,0,710025303,0,0,6754,0,204000,0,0,0,10,0,0,0,1,"쁘띠 그리핀",176,176,176,0,200000001,0,30,132,0,0,0,150737
0,1,0,0,30,0,128,0,1,10,0,164,176,1,13000,710025304,0,0,0,0,601801,0,0,0,10,0,0,0,1,"이오의 섀도우",176,176,176,0,200000001,0,10,182,0,0,0,166380
0,1,0,0,30,0,128,0,1,10,0,188,176,1,8429,710025305,0,0,0,0,201400,0,0,0,10,0,0,0,1,"엘더 클라우드",176,176,176,0,200000001,0,30,156,0,0,0,161152
0,1,0,0,30,0,129,0,1,10,0,267,177,1,0,710025401,0,0,5950,0,202905,0,0,0,10,0,0,0,1,"마인 리자드",177,177,177,0,200000001,0,30,187,0,0,0,156445
0,1,0,0,30,0,129,0,1,10,0,210,207,1,0,710025402,0,0,9450,0,601701,0,0,0,10,0,0,0,1,"카오리의 섀도우",177,177,207,0,200000001,0,45,179,0,0,0,148050
0,1,0,0,30,0,129,0,1,10,0,169,177,1,6962,710025403,0,0,0,0,603401,0,0,0,10,0,0,0,1,"유카리의 섀도우",177,177,177,0,200000001,0,30,149,0,0,0,126099
0,1,0,0,30,0,129,0,1,10,0,158,177,1,0,710025404,0,0,10811,0,202802,0,0,0,10,0,0,0,1,"떠돌이 솔개",177,177,177,0,200000001,0,30,135,0,0,0,159511
0,1,0,0,30,0,129,0,1,10,0,186,177,1,0,710025405,0,0,10049,0,201300,0,0,0,10,0,0,0,1,"록 플라워",177,177,177,0,200000001,0,30,151,0,0,0,135659
0,1,0,0,30,0,130,0,1,10,0,428,178,1,0,710025501,0,0,7147,0,201200,0,0,0,10,0,0,0,1,"골렘",178,178,178,0,200000001,0,30,210,0,0,0,139630
0,1,0,0,30,0,130,0,1,10,0,265,178,1,0,710025502,0,0,8732,0,600401,0,0,0,10,0,0,0,1,"미소기의 섀도우",178,478,428,0,200000001,0,30,180,0,0,0,179070
0,1,0,0,30,0,130,0,1,10,0,137,178,1,8750,710025503,0,0,0,0,203200,0,0,0,10,0,0,0,1,"임프",178,178,178,0,200000001,0,30,184,0,0,0,152572
0,1,0,0,30,0,130,0,1,10,0,159,428,1,0,710025504,0,0,7020,0,601001,0,0,0,10,0,0,0,1,"마호의 섀도우",178,178,228,0,200000001,0,30,124,0,0,0,135386
0,1,0,0,30,0,130,0,1,10,0,157,178,1,8800,710025505,0,0,0,0,204600,0,0,0,10,0,0,0,1,"매직 레이",178,178,178,0,200000001,0,30,187,0,0,0,125396
0,1,0,0,30,0,130,0,1,10,0,211,178,1,0,710025601,0,0,10973,0,604701,0,0,0,10,0,0,0,1,"쥰의 섀도우",178,178,378,0,200000001,0,50,103,0,0,0,231336
0,1,0,0,30,0,130,0,1,10,0,194,178,1,0,710025602,0,0,10776,0,200400,0,0,0,10,0,0,0,1,"웨어울프",178,178,178,0,200000001,0,30,179,0,0,0,147625
0,1,0,0,30,0,130,0,1,10,0,175,378,1,0,710025603,0,0,19325,0,604801,0,0,0,10,0,0,0,1,"미후유의 섀도우",178,478,578,0,200000001,0,50,142,0,0,0,128115
0,1,0,0,30,0,130,0,1,10,0,135,178,1,0,710025604,0,0,7010,0,204300,0,0,0,10,0,0,0,1,"포이즌 팟",178,178,178,0,200000001,0,30,157,0,0,0,132663
0,1,0,0,30,0,130,0,1,10,0,161,178,1,0,710025605,0,0,7235,0,203900,0,0,0,10,0,0,0,1,"이블 캐논",178,178,178,0,200000001,0,30,155,0,0,0,159208
0,1,0,0,30,0,130,0,1,10,0,268,178,1,0,710025701,0,0,6000,0,202905,0,0,0,10,0,0,0,1,"마인 리자드",178,178,178,0,200000001,0,30,188,0,0,0,157620
0,1,0,0,30,0,130,0,1,10,0,307,378,1,0,710025702,0,0,7541,0,605601,0,0,0,10,0,0,0,1,"루카의 섀도우",178,378,378,0,200000001,0,30,191,0,0,0,289508
0,1,0,0,30,0,130,0,1,10,0,149,178,1,0,710025703,0,0,8354,0,204000,0,0,0,10,0,0,0,1,"쁘띠 그리핀",178,178,178,0,200000001,0,30,134,0,0,0,153087
0,1,0,0,30,0,130,0,1,10,0,159,278,1,0,710025704,0,0,10361,0,603801,0,0,0,10,0,0,0,1,"시오리의 섀도우",178,478,178,0,200000001,0,30,136,0,0,0,160686
0,1,0,0,30,0,130,0,1,10,0,222,178,1,0,710025705,0,0,7058,0,202400,0,0,0,10,0,0,0,1,"케이브 에이프",178,178,178,0,200000001,0,30,170,0,0,0,159093
0,1,0,0,30,0,130,0,1,10,0,332,178,1,0,710025801,0,0,10723,0,204702,0,0,0,10,0,0,0,1,"와일드 보어",178,178,178,0,200000001,0,30,113,0,0,0,148530
0,1,0,0,30,0,130,0,1,10,0,254,1178,1,0,710025802,0,0,10938,0,603101,0,0,0,10,0,0,0,1,"시노부의 섀도우",178,178,178,0,200000001,0,30,180,0,0,0,214148
0,1,0,0,30,0,130,0,1,10,0,170,178,1,6012,710025803,0,0,0,0,200701,0,0,0,10,0,0,0,1,"록 소울",178,178,178,0,200000001,0,30,150,0,0,0,129982
0,1,0,0,30,0,130,0,1,10,0,254,178,1,0,710025804,0,0,10525,0,601101,0,0,0,10,0,0,0,1,"리노의 섀도우",178,378,178,0,200000001,0,15,159,0,0,0,144780
0,1,0,0,30,0,130,0,1,10,0,163,178,1,0,710025805,0,0,4957,0,201301,0,0,0,10,0,0,0,1,"매드 플라워",178,178,178,0,200000001,0,30,138,0,0,0,126663
0,1,0,0,30,0,130,0,1,10,0,428,178,1,0,710025901,0,0,7147,0,201200,0,0,0,10,0,0,0,1,"골렘",178,178,178,0,200000001,0,30,210,0,0,0,153593
0,1,0,0,30,0,130,0,1,10,0,170,178,1,7012,710025902,0,0,0,0,200701,0,0,0,10,0,0,0,1,"록 소울",178,178,178,0,200000001,0,30,150,0,0,0,108318
0,1,0,0,30,0,130,0,1,10,0,155,178,1,0,710025903,0,0,9270,0,205500,0,0,0,10,0,0,0,1,"랜드 스네이크",178,178,178,0,200000001,0,30,195,0,0,0,156420
0,1,0,0,30,0,130,0,1,10,0,155,278,1,0,710025904,0,0,9270,0,601501,0,0,0,10,0,0,0,1,"미사토의 섀도우",178,1678,3128,0,200000001,0,30,195,0,0,0,142200
0,1,0,0,30,0,130,0,1,10,0,166,278,1,13100,710025905,0,0,0,0,603601,0,0,0,10,0,0,0,1,"쿄우카의 섀도우",178,578,228,0,200000001,0,30,184,0,0,0,143600
0,1,0,0,30,0,138,0,1,10,0,340,286,1,0,710026001,0,0,11123,0,204702,0,0,0,10,0,0,0,1,"와일드 보어",186,286,386,0,200000001,0,30,121,0,0,0,161290
0,1,0,0,30,0,138,0,1,10,0,338,186,1,0,710026002,0,0,8016,0,600701,0,0,0,10,0,0,0,1,"미야코의 섀도우",186,186,186,0,200000001,0,30,203,0,0,0,243000
0,1,0,0,30,0,138,0,1,10,0,248,286,1,0,710026003,0,0,10969,0,605701,0,0,0,10,0,0,0,1,"지타의 섀도우",186,286,386,0,200000001,0,30,192,0,0,0,185925
0,1,0,0,30,0,138,0,1,20,0,255,186,1,18000,710026004,0,0,21000,0,307600,0,0,0,20,0,0,0,1,"매드 클라운",186,186,186,0,300000008,0,30,180,0,0,0,2000000
0,1,0,0,30,0,128,0,1,10,0,436,176,1,0,710026101,0,0,6442,0,203300,0,0,0,10,0,0,0,1,"고블린 가드",176,176,176,0,200000001,0,30,131,0,0,0,226743
0,1,0,0,30,0,128,0,1,10,0,261,176,1,0,710026102,0,0,18985,0,600101,0,0,0,10,0,0,0,1,"히요리의 섀도우",176,176,276,0,200000001,0,50,178,0,0,0,296875
0,1,0,0,30,0,128,0,1,10,0,157,176,1,0,710026103,0,0,6920,0,202800,0,0,0,10,0,0,0,1,"방랑 까마귀",176,176,176,0,200000001,0,30,122,0,0,0,163036
0,1,0,0,30,0,128,0,1,10,0,146,176,1,14224,710026104,0,0,0,0,602501,0,0,0,10,0,0,0,1,"스즈메의 섀도우",176,476,276,0,200000001,0,30,271,0,0,0,124844
0,1,0,0,30,0,128,0,1,10,0,140,176,1,0,710026105,0,0,5322,0,200800,0,0,0,10,0,0,0,1,"비글",176,176,176,0,200000001,0,30,134,0,0,0,145548
0,1,0,0,30,0,129,0,1,10,0,194,177,1,0,710026201,0,0,6947,0,200500,0,0,0,10,0,0,0,1,"와일드 혼",177,177,177,0,200000001,0,30,170,0,0,0,166416
0,1,0,0,30,0,129,0,1,10,0,183,177,1,0,710026202,0,0,7600,0,200902,0,0,0,10,0,0,0,1,"트렌트",177,177,177,0,200000001,0,30,172,0,0,0,218400
0,1,0,0,30,0,129,0,1,10,0,273,477,1,0,710026203,0,0,16663,0,603301,0,0,0,10,0,0,0,1,"마히루의 섀도우",177,477,477,0,200000001,0,50,168,0,0,0,231440
0,1,0,0,30,0,129,0,1,10,0,168,477,1,12958,710026204,0,0,0,0,600801,0,0,0,10,0,0,0,1,"유키의 섀도우",177,177,2677,0,200000001,0,50,273,0,0,0,123640
0,1,0,0,30,0,129,0,1,10,0,180,177,1,0,710026205,0,0,3974,0,201302,0,0,0,10,0,0,0,1,"캑터스 플라워",177,177,177,0,200000001,0,30,144,0,0,0,134609
0,1,0,0,30,0,130,0,1,10,0,192,178,1,0,710026301,0,0,21673,0,203800,0,0,0,10,0,0,0,1,"오크",178,178,178,0,200000001,0,30,169,0,0,0,188142
0,1,0,0,30,0,130,0,1,10,0,438,178,1,0,710026302,0,0,6542,0,203300,0,0,0,10,0,0,0,1,"고블린 가드",178,178,178,0,200000001,0,30,133,0,0,0,199093
0,1,0,0,30,0,130,0,1,10,0,254,178,1,0,710026303,0,0,7541,0,602801,0,0,0,10,0,0,0,1,"사렌의 섀도우",178,178,378,0,200000001,0,30,170,0,0,0,159070
0,1,0,0,30,0,130,0,1,10,0,318,178,1,0,710026304,0,0,5938,0,605501,0,0,0,10,0,0,0,1,"아유미의 섀도우",178,178,678,0,200000001,0,15,212,0,0,0,149070
0,1,0,0,30,0,130,0,1,10,0,157,178,1,5800,710026305,0,0,0,0,204600,0,0,0,10,0,0,0,1,"매직 레이",178,178,178,0,200000001,0,30,187,0,0,0,125396
0,1,0,0,30,0,131,0,1,10,0,333,179,1,0,710026401,0,0,10773,0,204702,0,0,0,10,0,0,0,1,"와일드 보어",179,179,179,0,200000001,0,30,114,0,0,0,165631
0,1,0,0,30,0,131,0,1,10,0,246,179,1,0,710026402,0,0,12600,0,604301,0,0,0,10,0,0,0,1,"마코토의 섀도우",179,179,179,0,200000001,0,30,182,0,0,0,265440
0,1,0,0,30,0,131,0,1,10,0,214,179,1,6737,710026403,0,0,8000,0,202700,0,0,0,10,0,0,0,1,"허밋 나이트",179,179,179,0,200000001,0,30,214,0,0,0,153600
0,1,0,0,30,0,131,0,1,10,0,256,179,1,0,710026404,0,0,14600,0,601601,0,0,0,10,0,0,0,1,"스즈나의 섀도우",179,179,139,0,200000001,0,30,160,0,0,0,130560
0,1,0,0,30,0,131,0,1,10,0,136,179,1,0,710026405,0,0,7060,0,204300,0,0,0,10,0,0,0,1,"포이즌 팟",179,179,179,0,200000001,0,30,158,0,0,0,133838
0,1,0,0,30,0,132,0,1,10,0,366,180,1,0,710026501,0,0,7660,0,605201,0,0,0,10,0,0,0,1,"리마의 섀도우",0,0,1180,0,200000001,0,40,194,0,0,0,242520
0,1,0,0,30,0,132,0,1,10,0,226,380,1,0,710026502,0,0,8063,0,604601,0,0,0,10,0,0,0,1,"타마키의 섀도우",180,180,180,0,200000001,0,20,172,0,0,0,125775
0,1,0,0,30,0,132,0,1,10,0,162,180,1,0,710026503,0,0,6848,0,203500,0,0,0,10,0,0,0,1,"드릴 몰",180,180,180,0,200000001,0,30,142,0,0,0,174603
0,1,0,0,30,0,132,0,1,10,0,150,180,1,0,710026504,0,0,5050,0,203702,0,0,0,10,0,0,0,1,"스팅크 스컹크",180,180,180,0,200000001,0,30,137,0,0,0,178091
0,1,0,0,30,0,132,0,1,10,0,162,180,1,0,710026505,0,0,6848,0,202300,0,0,0,10,0,0,0,1,"파이어 메이지",180,180,180,0,200000001,0,30,142,0,0,0,174603
0,1,0,0,30,0,132,0,1,10,0,440,180,1,0,710026601,0,0,6642,0,203300,0,0,0,10,0,0,0,1,"고블린 가드",180,180,180,0,200000001,0,30,135,0,0,0,231443
0,1,0,0,30,0,132,0,1,10,0,186,180,1,0,710026602,0,0,7750,0,200902,0,0,0,10,0,0,0,1,"트렌트",180,180,180,0,200000001,0,30,175,0,0,0,217375
0,1,0,0,30,0,132,0,1,10,0,161,180,1,0,710026603,0,0,7120,0,604401,0,0,0,10,0,0,0,1,"이리야의 섀도우",180,180,180,0,200000001,0,30,126,0,0,0,167736
0,1,0,0,30,0,132,0,1,10,0,205,180,1,8487,710026604,0,0,0,0,601401,0,0,0,10,0,0,0,1,"카스미의 섀도우",180,180,180,0,200000001,0,30,258,0,0,0,151575
0,1,0,0,30,0,132,0,1,10,0,192,180,1,8629,710026605,0,0,0,0,201400,0,0,0,10,0,0,0,1,"엘더 클라우드",180,180,180,0,200000001,0,30,160,0,0,0,165852
0,1,0,0,30,0,132,0,1,10,0,145,180,1,7250,710026701,0,0,0,0,207000,0,0,0,10,0,0,0,1,"장난 너구리",180,180,180,0,200000001,0,30,165,0,0,0,177425
0,1,0,0,30,0,132,0,1,10,0,197,180,1,0,710026702,0,0,9365,0,202904,0,0,0,10,0,0,0,1,"샐러맨더",180,180,180,0,200000001,0,30,142,0,0,0,152920
0,1,0,0,30,0,132,0,1,10,0,278,580,1,0,710026703,0,0,20063,0,602601,0,0,0,10,0,0,0,1,"린의 섀도우",180,580,1380,0,200000001,0,50,162,0,0,0,143997
0,1,0,0,30,0,132,0,1,10,0,192,180,1,8487,710026704,0,0,0,0,601301,0,0,0,10,0,0,0,1,"나나카의 섀도우",180,180,180,0,200000001,0,30,194,0,0,0,136418
0,1,0,0,30,0,132,0,1,10,0,139,180,1,18762,710026705,0,0,0,0,201500,0,0,0,10,0,0,0,1,"잠수 해파리",180,180,180,0,200000001,0,30,167,0,0,0,120854
0,1,0,0,30,0,132,0,1,10,0,430,180,1,0,710026801,0,0,7247,0,201201,0,0,0,10,0,0,0,1,"블루 골렘",180,180,180,0,200000001,0,30,3000,0,0,0,149956
0,1,0,0,30,0,132,0,1,10,0,177,180,1,0,710026802,0,0,13425,0,600501,0,0,0,10,0,0,0,1,"마츠리의 섀도우",180,180,180,0,200000001,0,30,144,0,0,0,183241
0,1,0,0,30,0,132,0,1,10,0,150,180,1,0,710026803,0,0,6050,0,203702,0,0,0,10,0,0,0,1,"스팅크 스컹크",180,180,180,0,200000001,0,30,137,0,0,0,181880
0,1,0,0,30,0,132,0,1,10,0,269,180,1,0,710026804,0,0,7257,0,605101,0,0,0,10,0,0,0,1,"미츠키의 섀도우",180,180,180,0,200000001,0,30,183,0,0,0,154800
0,1,0,0,30,0,132,0,1,10,0,192,180,1,11629,710026805,0,0,0,0,201400,0,0,0,10,0,0,0,1,"엘더 클라우드",180,180,180,0,200000001,0,30,160,0,0,0,169380
0,1,0,0,30,0,132,0,1,10,0,270,180,1,0,710026901,0,0,6100,0,202905,0,0,0,10,0,0,0,1,"마인 리자드",180,180,180,0,200000001,0,30,190,0,0,0,159970
0,1,0,0,30,0,132,0,1,10,0,237,180,1,0,710026902,0,0,6869,0,605401,0,0,0,10,0,0,0,1,"츠무기의 섀도우",180,180,180,0,200000001,0,50,194,0,0,0,204800
0,1,0,0,30,0,132,0,1,10,0,237,180,1,0,710026903,0,0,8079,0,603701,0,0,0,10,0,0,0,1,"토모의 섀도우",180,180,180,0,200000001,0,50,183,0,0,0,211890
0,1,0,0,30,0,132,0,1,10,0,157,180,1,0,710026904,0,0,9370,0,205500,0,0,0,10,0,0,0,1,"랜드 스네이크",180,180,180,0,200000001,0,30,197,0,0,0,169435
0,1,0,0,30,0,132,0,1,10,0,162,180,1,0,710026905,0,0,18040,0,207100,0,0,0,10,0,0,0,1,"살인벌",180,180,180,0,200000001,0,30,162,0,0,0,163325
0,1,0,0,30,0,139,0,1,10,0,160,187,1,0,710027001,0,0,11423,0,206000,0,0,0,10,0,0,0,1,"바다사장",187,187,187,0,200000001,0,30,62,0,0,0,195994
0,1,0,0,30,0,139,0,1,10,0,290,187,1,0,710027002,0,0,8075,0,604901,0,0,0,10,0,0,0,1,"시즈루의 섀도우",187,187,187,0,200000001,0,30,207,0,0,0,261120
0,1,0,0,30,0,139,0,1,10,0,204,187,1,0,710027003,0,0,9350,0,605301,0,0,0,10,0,0,0,1,"모니카의 섀도우",187,187,187,0,200000001,0,30,162,0,0,0,195840
0,1,0,0,30,0,139,0,1,20,0,257,187,1,25000,710027004,0,0,27000,0,307600,0,0,0,20,0,0,0,1,"매드 클라운",187,187,187,0,300000008,0,30,197,0,0,0,2200000
0,1,0,0,30,0,139,0,1,10,0,115,187,1,17900,710027005,0,0,0,0,206900,0,0,0,10,0,0,0,1,"슬리피 아울",187,187,187,0,200000001,0,30,143,0,0,0,129120
0,1,0,0,30,0,129,0,1,10,0,437,177,1,0,710027101,0,0,6492,0,203300,0,0,0,10,0,0,0,1,"고블린 가드",177,177,177,0,200000001,0,30,132,0,0,0,227918
0,1,0,0,30,0,129,0,1,10,0,210,177,1,0,710027102,0,0,14450,0,601701,0,0,0,10,0,0,0,1,"카오리의 섀도우",177,177,177,0,200000001,0,30,179,0,0,0,178050
0,1,0,0,30,0,129,0,1,10,0,168,177,1,11622,710027103,0,0,0,0,601501,0,0,0,10,0,0,0,1,"미사토의 섀도우",177,177,177,0,200000001,0,30,273,0,0,0,125843
0,1,0,0,30,0,129,0,1,10,0,158,177,1,0,710027104,0,0,6970,0,205200,0,0,0,10,0,0,0,1,"씨호스 나이트",177,177,177,0,200000001,0,30,123,0,0,0,164211
0,1,0,0,30,0,129,0,1,10,0,152,177,1,8333,710027105,0,0,0,0,202500,0,0,0,10,0,0,0,1,"케이브 뱃",177,177,177,0,200000001,0,30,190,0,0,0,153303
0,1,0,0,30,0,130,0,1,10,0,438,178,1,0,710027201,0,0,6195,0,203301,0,0,0,10,0,0,0,1,"정글 가드",178,178,178,0,200000001,0,30,163,0,0,0,171495
0,1,0,0,30,0,130,0,1,10,0,306,178,1,0,710027202,0,0,10629,0,600301,0,0,0,10,0,0,0,1,"레이의 섀도우",178,178,178,0,200000001,0,30,170,0,0,0,179070
0,1,0,0,30,0,130,0,1,10,0,149,178,1,0,710027203,0,0,6854,0,204000,0,0,0,10,0,0,0,1,"쁘띠 그리핀",178,178,178,0,200000001,0,30,134,0,0,0,153087
