end_time,purpose_type,description,condition_value_1,start_time,condition_value_3,mission_reward_id,event_id,special_mission_id,mission_condition,condition_num,disp_group,category_icon,system_id,condition_value_2
"2022/01/24 14:59:59",1,"스페셜 배틀의 보스 HP를 5,460,000까지 줄이자",1,"2022/01/15 15:00:00",0,81055002,10055,81055002,9018,540000,10055104,601,6011,0
"2022/01/24 14:59:59",1,"스페셜 배틀의 보스 HP를 4,920,000까지 줄이자",1,"2022/01/15 15:00:00",0,81055003,10055,81055003,9018,1080000,10055105,601,6011,0
"2022/01/24 14:59:59",0,"스페셜 배틀의 MODE2를 클리어하자",2,"2022/01/15 15:00:00",0,81055004,10055,81055004,9016,1,10055106,601,6011,0
"2022/01/24 14:59:59",1,"스페셜 배틀의 보스 HP를 2,940,000까지 줄이자",1,"2022/01/15 15:00:00",0,81055005,10055,81055005,9018,3060000,10055111,601,6011,0
"2022/01/24 14:59:59",1,"스페셜 배틀의 보스 HP를 1,500,000까지 줄이자",1,"2022/01/15 15:00:00",0,81055006,10055,81055006,9018,4500000,10055113,601,6011,0
"2022/01/24 14:59:59",0,"스페셜 배틀의 보스를 격파하자",3,"2022/01/15 15:00:00",0,81055007,10055,81055007,9016,1,10055115,601,6011,0
"2022/01/24 14:59:59",0,"스페셜 혹은 EXHIBITION 배틀에서 보스를 5회 이내에 격파하자",5,"2022/01/15 15:00:00",0,81055008,10055,81055008,9015,1,10055118,601,6011,0
"2022/02/15 14:59:59",1,"스페셜 배틀의 보스 HP를 37,070,000까지 줄이자",1,"2022/01/28 15:00:00",0,81056001,10056,81056001,9018,2930000,10056103,601,6011,0
"2022/02/15 14:59:59",1,"스페셜 배틀의 보스 HP를 34,140,000까지 줄이자",1,"2022/01/28 15:00:00",0,81056002,10056,81056002,9018,5860000,10056104,601,6011,0
"2022/02/15 14:59:59",0,"스페셜 배틀의 MODE1을 클리어하자",1,"2022/01/28 15:00:00",0,81056003,10056,81056003,9016,1,10056105,601,6011,0
"2022/02/15 14:59:59",1,"스페셜 배틀의 보스 HP를 28,134,000까지 줄이자",1,"2022/01/28 15:00:00",0,81056004,10056,81056004,9018,11866000,10056106,601,6011,0
"2022/02/15 14:59:59",1,"스페셜 배틀의 보스 HP를 25,068,000까지 줄이자",1,"2022/01/28 15:00:00",0,81056005,10056,81056005,9018,14932000,10056107,601,6011,0
"2022/02/15 14:59:59",0,"스페셜 배틀의 MODE2를 클리어하자",2,"2022/01/28 15:00:00",0,81056006,10056,81056006,9016,1,10056108,601,6011,0
"2022/02/15 14:59:59",1,"스페셜 배틀의 보스 HP를 12,000,000까지 줄이자",1,"2022/01/28 15:00:00",0,81056007,10056,81056007,9018,28000000,10056109,601,6011,0
"2022/02/15 14:59:59",1,"스페셜 배틀의 보스 HP를 6,000,000까지 줄이자",1,"2022/01/28 15:00:00",0,81056008,10056,81056008,9018,34000000,10056110,601,6011,0
"2022/02/15 14:59:59",0,"스페셜 배틀의 보스를 격파하자",3,"2022/01/28 15:00:00",0,81056009,10056,81056009,9016,1,10056111,601,6011,0
"2022/02/15 14:59:59",0,"스페셜 혹은 EXHIBITION 배틀에서 보스를 5회 이내에 격파하자",5,"2022/01/28 15:00:00",0,81056010,10056,81056010,9015,1,10056112,601,6011,0
"2022/02/23 14:59:59",0,"팀 미식전의 섀도우를 쓰러뜨리자",0,"2022/02/14 15:00:00",0,81057001,10057,81057001,9001,4,10057103,601,6011,0
"2022/02/23 14:59:59",1,"스페셜 배틀의 보스 HP를 3,960,000까지 줄이자",1,"2022/02/14 15:00:00",0,81057002,10057,81057002,9018,640000,10057104,601,6011,0
"2022/02/23 14:59:59",1,"스페셜 배틀의 보스 HP를 3,360,000까지 줄이자",1,"2022/02/14 15:00:00",0,81057003,10057,81057003,9018,1240000,10057105,601,6011,0
"2022/02/23 14:59:59",0,"스페셜 배틀의 MODE2를 클리어하자",2,"2022/02/14 15:00:00",0,81057004,10057,81057004,9016,1,10057106,601,6011,0
"2022/02/23 14:59:59",1,"스페셜 배틀의 보스 HP를 1,840,000까지 줄이자",1,"2022/02/14 15:00:00",0,81057005,10057,81057005,9018,2760000,10057111,601,6011,0
"2022/02/23 14:59:59",1,"스페셜 배틀의 보스 HP를 960,000까지 줄이자",1,"2022/02/14 15:00:00",0,81057006,10057,81057006,9018,3640000,10057113,601,6011,0
"2022/02/23 14:59:59",0,"스페셜 배틀의 보스를 격파하자",3,"2022/02/14 15:00:00",0,81057007,10057,81057007,9016,1,10057115,601,6011,0
"2022/02/23 14:59:59",0,"스페셜 혹은 EXHIBITION 배틀에서 보스를 5회 이내에 격파하자",5,"2022/02/14 15:00:00",0,81057008,10057,81057008,9015,1,10057118,601,6011,0
"2022/03/24 14:59:59",0,"와일드 혼을 35마리 쓰러뜨리자",0,"2022/02/28 15:00:00",0,81058001,10058,81058001,9014,35,10058103,601,6011,0
"2022/03/24 14:59:59",1,"제너럴 혼의 HP를 13,400,000까지 줄이자",1,"2022/02/28 15:00:00",0,81058002,10058,81058002,9018,1600000,10058104,601,6011,0
"2022/03/24 14:59:59",1,"제너럴 혼의 HP를 11,800,000까지 줄이자",1,"2022/02/28 15:00:00",0,81058003,10058,81058003,9018,3200000,10058105,601,6011,0
"2022/03/24 14:59:59",0,"스페셜 배틀의 MODE2를 클리어하자",2,"2022/02/28 15:00:00",0,81058004,10058,81058004,9016,1,10058106,601,6011,0
"2022/03/24 14:59:59",1,"제너럴 혼의 HP를 6,800,000까지 줄이자",1,"2022/02/28 15:00:00",0,81058005,10058,81058005,9018,8200000,10058107,601,6011,0
"2022/03/24 14:59:59",1,"제너럴 혼의 HP를 3,400,000까지 줄이자",1,"2022/02/28 15:00:00",0,81058006,10058,81058006,9018,11600000,10058108,601,6011,0
"2022/03/24 14:59:59",0,"제너럴 혼을 격파하자",3,"2022/02/28 15:00:00",0,81058007,10058,81058007,9016,1,10058109,601,6011,0
"2022/03/24 14:59:59",0,"스페셜 혹은 EXHIBITION 배틀에서 제너럴 혼을 5회 이내에 격파하자",5,"2022/02/28 15:00:00",0,81058008,10058,81058008,9015,1,10058110,601,6011,0
"2022/03/24 14:59:59",1,"흑풍의 정령의 HP를 25,700,000까지 줄이자",1,"2022/03/10 15:00:00",0,81059001,10059,81059001,9018,2300000,10059103,601,6011,0
"2022/03/24 14:59:59",1,"흑풍의 정령의 HP를 23,400,000까지 줄이자",1,"2022/03/10 15:00:00",0,81059002,10059,81059002,9018,4600000,10059104,601,6011,0
"2022/03/24 14:59:59",0,"흑풍의 정령의 MODE1를 클리어하자",1,"2022/03/10 15:00:00",0,81059003,10059,81059003,9016,1,10059105,601,6011,0
"2022/03/24 14:59:59",0,"콧코로, 유이의 섀도우와 모든 몬스터를 쓰러뜨리자",0,"2022/03/10 15:00:00",0,81059004,10059,81059004,9001,4,10059106,601,6011,0
"2022/03/24 14:59:59",1,"흑풍의 정령의 HP를 14,000,000까지 줄이자",1,"2022/03/10 15:00:00",0,81059005,10059,81059005,9018,14000000,10059111,601,6011,0
"2022/03/24 14:59:59",1,"흑풍의 정령의 HP를 7,000,000까지 줄이자",1,"2022/03/10 15:00:00",0,81059006,10059,81059006,9018,21000000,10059113,601,6011,0
"2022/03/24 14:59:59",0,"흑풍의 정령을 격파하자",3,"2022/03/10 15:00:00",0,81059007,10059,81059007,9016,1,10059115,601,6011,0
"2022/03/24 14:59:59",0,"스페셜 혹은 EXHIBITION 배틀에서 흑풍의 정령을 5회 이내에 격파하자",5,"2022/03/10 15:00:00",0,81059008,10059,81059008,9015,1,10059118,601,6011,0
"2022/03/25 14:59:59",1,"스페셜 배틀의 보스 HP를 4,860,000까지 줄이자",1,"2022/03/16 15:00:00",0,81060001,10060,81060001,9018,840000,10060103,601,6011,0
"2022/03/25 14:59:59",1,"스페셜 배틀의 보스 HP를 4,030,000까지 줄이자",1,"2022/03/16 15:00:00",0,81060002,10060,81060002,9018,1670000,10060104,601,6011,0
"2022/03/25 14:59:59",0,"스페셜 배틀의 MODE1을 클리어하자",1,"2022/03/16 15:00:00",0,81060003,10060,81060003,9016,1,10060105,601,6011,0
"2022/03/25 14:59:59",0,"카스미와 시오리의 섀도우를 쓰러뜨리자",0,"2022/03/16 15:00:00",0,81060004,10060,81060004,9001,2,10060106,601,6011,0
"2022/03/25 14:59:59",1,"스페셜 배틀의 보스 HP를 2,130,000까지 줄이자",1,"2022/03/16 15:00:00",0,81060005,10060,81060005,9018,3570000,10060111,601,6011,0
"2022/03/25 14:59:59",1,"스페셜 배틀의 보스 HP를 1,060,000까지 줄이자",1,"2022/03/16 15:00:00",0,81060006,10060,81060006,9018,4640000,10060113,601,6011,0
"2022/03/25 14:59:59",0,"스페셜 배틀의 보스를 격파하자",3,"2022/03/16 15:00:00",0,81060007,10060,81060007,9016,1,10060115,601,6011,0
"2022/03/25 14:59:59",0,"스페셜 혹은 EXHIBITION 배틀에서 보스를 5회 이내에 격파하자",5,"2022/03/16 15:00:00",0,81060008,10060,81060008,9015,1,10060118,601,6011,0
"2022/04/15 14:59:59",0,"MODE1의 모든 몬스터를 쓰러뜨리자",1,"2022/03/28 15:00:00",0,81061001,10061,81061001,9016,1,10061103,601,6011,0
"2022/04/15 14:59:59",1,"스페셜 배틀의 보스 HP를 37,330,000까지 줄이자",1,"2022/03/28 15:00:00",0,81061002,10061,81061002,9018,2670000,10061104,601,6011,0
"2022/04/15 14:59:59",1,"스페셜 배틀의 보스 HP를 34,660,000까지 줄이자",1,"2022/03/28 15:00:00",0,81061003,10061,81061003,9018,5340000,10061105,601,6011,0
"2022/04/15 14:59:59",0,"스페셜 배틀의 MODE2를 클리어하자",2,"2022/03/28 15:00:00",0,81061004,10061,81061004,9016,1,10061106,601,6011,0
"2022/04/15 14:59:59",1,"스페셜 배틀의 보스 HP를 21,330,000까지 줄이자",1,"2022/03/28 15:00:00",0,81061005,10061,81061005,9018,18670000,10061111,601,6011,0
"2022/04/15 14:59:59",1,"스페셜 배틀의 보스 HP를 10,660,000까지 줄이자",1,"2022/03/28 15:00:00",0,81061006,10061,81061006,9018,29340000,10061113,601,6011,0
"2022/04/15 14:59:59",0,"스페셜 배틀의 보스를 격파하자",3,"2022/03/28 15:00:00",0,81061007,10061,81061007,9016,1,10061115,601,6011,0
"2022/04/15 14:59:59",0,"스페셜 혹은 EXHIBITION 배틀에서 보스를 5회 이내에 격파하자",5,"2022/03/28 15:00:00",0,81061008,10061,81061008,9015,1,10061118,601,6011,0
"2022/04/25 14:59:59",0,"뉴 제네레이션즈의 섀도우를 쓰러뜨리자",0,"2022/04/07 15:00:00",0,81062001,10062,81062001,9001,3,10062103,601,6011,0
"2022/04/25 14:59:59",0,"MODE2의 모든 몬스터를 쓰러뜨리자",2,"2022/04/07 15:00:00",0,81062002,10062,81062002,9016,1,10062104,601,6011,0
"2022/04/25 14:59:59",1,"라우드 라팡의 HP를 1,920,000까지 줄이자",1,"2022/04/07 15:00:00",0,81062003,10062,81062003,9018,480000,10062105,601,6011,0
"2022/04/25 14:59:59",1,"라우드 라팡의 HP를 1,440,000까지 줄이자",1,"2022/04/07 15:00:00",0,81062004,10062,81062004,9018,960000,10062106,601,6011,0
"2022/04/25 14:59:59",1,"라우드 라팡의 HP를 960,000까지 줄이자",1,"2022/04/07 15:00:00",0,81062005,10062,81062005,9018,1440000,10062111,601,6011,0
"2022/04/25 14:59:59",1,"라우드 라팡의 HP를 480,000까지 줄이자",1,"2022/04/07 15:00:00",0,81062006,10062,81062006,9018,1920000,10062113,601,6011,0
"2022/04/25 14:59:59",0,"라우드 라팡을 격파하자",3,"2022/04/07 15:00:00",0,81062007,10062,81062007,9016,1,10062115,601,6011,0
"2022/04/25 14:59:59",0,"스페셜 혹은 EXHIBITION 배틀에서 라우드 라팡을 5회 이내에 격파하자",5,"2022/04/07 15:00:00",0,81062008,10062,81062008,9015,1,10062118,601,6011,0
"2022/04/25 14:59:59",1,"갈등의 덩굴 우에키의 HP를 13,840,000까지 줄이자",1,"2022/04/15 15:00:00",0,81063001,10063,81063001,9018,2160000,10063103,601,6011,0
"2022/04/25 14:59:59",0,"갈등의 덩굴 우에키의 MODE1을 클리어하자",1,"2022/04/15 15:00:00",0,81063002,10063,81063002,9016,1,10063104,601,6011,0
"2022/04/25 14:59:59",1,"갈등의 덩굴 우에키의 HP를 9,760,000까지 줄이자",1,"2022/04/15 15:00:00",0,81063003,10063,81063003,9018,6240000,10063105,601,6011,0
"2022/04/25 14:59:59",1,"갈등의 덩굴 우에키의 HP를 7,840,000까지 줄이자",1,"2022/04/15 15:00:00",0,81063004,10063,81063004,9018,8160000,10063106,601,6011,0
"2022/04/25 14:59:59",0,"갈등의 덩굴 우에키의 MODE2를 클리어하자",2,"2022/04/15 15:00:00",0,81063005,10063,81063005,9016,1,10063111,601,6011,0
"2022/04/25 14:59:59",1,"갈등의 덩굴 우에키의 HP를 2,960,000까지 줄이자",1,"2022/04/15 15:00:00",0,81063006,10063,81063006,9018,13040000,10063113,601,6011,0
"2022/04/25 14:59:59",0,"갈등의 덩굴 우에키를 격파하자",3,"2022/04/15 15:00:00",0,81063007,10063,81063007,9016,1,10063115,601,6011,0
"2022/04/25 14:59:59",0,"스페셜 혹은 EXHIBITION 배틀에서 갈등의 덩굴 우에키를 5회 이내에 격파하자",5,"2022/04/15 15:00:00",0,81063008,10063,81063008,9015,1,10063118,601,6011,0
"2022/05/16 14:59:59",1,"스페셜 배틀의 보스 HP를 25,990,000까지 줄이자",1,"2022/04/28 15:00:00",0,81064001,10064,81064001,9018,3210000,10064103,601,6011,0
"2022/05/16 14:59:59",1,"스페셜 배틀의 보스 HP를 22,780,000까지 줄이자",1,"2022/04/28 15:00:00",0,81064002,10064,81064002,9018,6420000,10064104,601,6011,0
"2022/05/16 14:59:59",0,"스페셜 배틀의 MODE1을 클리어하자",1,"2022/04/28 15:00:00",0,81064003,10064,81064003,9016,1,10064105,601,6011,0
"2022/05/16 14:59:59",1,"스페셜 배틀의 보스 HP를 16,940,000까지 줄이자",1,"2022/04/28 15:00:00",0,81064004,10064,81064004,9018,12260000,10064106,601,6011,0
"2022/05/16 14:59:59",1,"스페셜 배틀의 보스 HP를 14,310,000까지 줄이자",1,"2022/04/28 15:00:00",0,81064005,10064,81064005,9018,14890000,10064107,601,6011,0
"2022/05/16 14:59:59",0,"스페셜 배틀의 MODE2를 클리어하자",2,"2022/04/28 15:00:00",0,81064006,10064,81064006,9016,1,10064108,601,6011,0
"2022/05/16 14:59:59",1,"스페셜 배틀의 보스 HP를 7,790,000까지 줄이자",1,"2022/04/28 15:00:00",0,81064007,10064,81064007,9018,21410000,10064109,601,6011,0
"2022/05/16 14:59:59",1,"스페셜 배틀의 보스 HP를 3,890,000까지 줄이자",1,"2022/04/28 15:00:00",0,81064008,10064,81064008,9018,25310000,10064110,601,6011,0
"2022/05/16 14:59:59",0,"스페셜 배틀의 보스를 격파하자",3,"2022/04/28 15:00:00",0,81064009,10064,81064009,9016,1,10064111,601,6011,0
"2022/05/16 14:59:59",0,"스페셜 혹은 EXHIBITION 배틀에서 보스를 5회 이내에 격파하자",5,"2022/04/28 15:00:00",0,81064010,10064,81064010,9015,1,10064112,601,6011,0
"2022/05/27 14:59:59",0,"아키노, 타마키, 유카리, 미후유의 섀도우를 쓰러뜨리자",0,"2022/05/18 15:00:00",0,81065001,10065,81065001,9001,4,10065103,601,6011,0
"2022/05/27 14:59:59",1,"스페셜 배틀의 보스 HP를 7,832,000까지 줄이자",1,"2022/05/18 15:00:00",0,81065002,10065,81065002,9018,968000,10065104,601,6011,0
"2022/05/27 14:59:59",1,"스페셜 배틀의 보스 HP를 6,864,000까지 줄이자",1,"2022/05/18 15:00:00",0,81065003,10065,81065003,9018,1936000,10065105,601,6011,0
"2022/05/27 14:59:59",0,"스페셜 배틀의 MODE2를 클리어하자",2,"2022/05/18 15:00:00",0,81065004,10065,81065004,9016,1,10065106,601,6011,0
"2022/05/27 14:59:59",1,"스페셜 배틀의 보스 HP를 3,960,000까지 줄이자",1,"2022/05/18 15:00:00",0,81065005,10065,81065005,9018,4840000,10065111,601,6011,0
"2022/05/27 14:59:59",1,"스페셜 배틀의 보스 HP를 2,024,000까지 줄이자",1,"2022/05/18 15:00:00",0,81065006,10065,81065006,9018,6776000,10065113,601,6011,0
"2022/05/27 14:59:59",0,"스페셜 배틀의 보스를 격파하자",3,"2022/05/18 15:00:00",0,81065007,10065,81065007,9016,1,10065115,601,6011,0
"2022/05/27 14:59:59",0,"스페셜 혹은 EXHIBITION 배틀에서 보스를 5회 이내에 격파하자",5,"2022/05/18 15:00:00",0,81065008,10065,81065008,9015,1,10065118,601,6011,0
"2022/06/17 14:59:59",1,"스페셜 배틀의 보스 HP를 52,294,000까지 줄이자",1,"2022/05/30 15:00:00",0,81066001,10066,81066001,9018,706000,10066103,601,6011,0
"2022/06/17 14:59:59",1,"스페셜 배틀의 보스 HP를 51,588,000까지 줄이자",1,"2022/05/30 15:00:00",0,81066002,10066,81066002,9018,1412000,10066104,601,6011,0
"2022/06/17 14:59:59",0,"스페셜 배틀의 MODE1을 클리어하자",1,"2022/05/30 15:00:00",0,81066003,10066,81066003,9016,1,10066105,601,6011,0
"2022/06/17 14:59:59",0,"게이트 키퍼, 이노리, 카야의 섀도우를 쓰러뜨리자",0,"2022/05/30 15:00:00",0,81066004,10066,81066004,9001,3,10066106,601,6011,0
"2022/06/17 14:59:59",1,"스페셜 배틀의 보스 HP를 34,628,000까지 줄이자",1,"2022/05/30 15:00:00",0,81066005,10066,81066005,9018,18372000,10066107,601,6011,0
"2022/06/17 14:59:59",1,"스페셜 배틀의 보스 HP를 16,256,000까지 줄이자",1,"2022/05/30 15:00:00",0,81066006,10066,81066006,9018,36744000,10066108,601,6011,0
"2022/06/17 14:59:59",0,"스페셜 배틀의 보스를 격파하자",3,"2022/05/30 15:00:00",0,81066007,10066,81066007,9016,1,10066109,601,6011,0
"2022/06/17 14:59:59",0,"스페셜 혹은 EXHIBITION 배틀에서 보스를 5회 이내에 격파하자",5,"2022/05/30 15:00:00",0,81066008,10066,81066008,9015,1,10066110,601,6011,0
"2022/06/26 14:59:59",0,"리마, 마히루, 린, 시오리의 섀도우를 쓰러뜨리자",0,"2022/06/17 15:00:00",0,81067001,10067,81067001,9001,4,10067103,601,6011,0
"2022/06/26 14:59:59",1,"스페셜 배틀의 보스 HP를 7,683,000까지 줄이자",1,"2022/06/17 15:00:00",0,81067002,10067,81067002,9018,917000,10067104,601,6011,0
"2022/06/26 14:59:59",1,"스페셜 배틀의 보스 HP를 6,765,000까지 줄이자",1,"2022/06/17 15:00:00",0,81067003,10067,81067003,9018,1835000,10067105,601,6011,0
"2022/06/26 14:59:59",0,"스페셜 배틀의 MODE2를 클리어하자",2,"2022/06/17 15:00:00",0,81067004,10067,81067004,9016,1,10067106,601,6011,0
"2022/06/26 14:59:59",1,"스페셜 배틀의 보스 HP를 3,900,000까지 줄이자",1,"2022/06/17 15:00:00",0,81067005,10067,81067005,9018,4700000,10067111,601,6011,0
"2022/06/26 14:59:59",1,"스페셜 배틀의 보스 HP를 1,950,000까지 줄이자",1,"2022/06/17 15:00:00",0,81067006,10067,81067006,9018,6650000,10067113,601,6011,0
"2022/06/26 14:59:59",0,"스페셜 배틀의 보스를 격파하자",3,"2022/06/17 15:00:00",0,81067007,10067,81067007,9016,1,10067115,601,6011,0
"2022/06/26 14:59:59",0,"스페셜 혹은 EXHIBITION 배틀에서 보스를 5회 이내에 격파하자",5,"2022/06/17 15:00:00",0,81067008,10067,81067008,9015,1,10067118,601,6011,0
"2022/07/18 14:59:59",1,"스페셜 배틀의 보스 HP를 42,600,000까지 줄이자",1,"2022/06/30 15:00:00",0,81068001,10068,81068001,9018,7400000,10068103,601,6011,0
"2022/07/18 14:59:59",1,"스페셜 배틀의 보스 HP를 35,300,000까지 줄이자",1,"2022/06/30 15:00:00",0,81068002,10068,81068002,9018,14700000,10068104,601,6011,0
"2022/07/18 14:59:59",0,"스페셜 배틀의 MODE1을 클리어하자",1,"2022/06/30 15:00:00",0,81068003,10068,81068003,9016,1,10068105,601,6011,0
"2022/07/18 14:59:59",0,"아오이, 미후유, 타마키의 섀도우를 쓰러뜨리자",0,"2022/06/30 15:00:00",0,81068004,10068,81068004,9001,3,10068106,601,6011,0
"2022/07/18 14:59:59",1,"스페셜 배틀의 보스 HP를 18,560,000까지 줄이자",1,"2022/06/30 15:00:00",0,81068005,10068,81068005,9018,31440000,10068107,601,6011,0
"2022/07/18 14:59:59",1,"스페셜 배틀의 보스 HP를 9,300,000까지 줄이자",1,"2022/06/30 15:00:00",0,81068006,10068,81068006,9018,40700000,10068108,601,6011,0
"2022/07/18 14:59:59",0,"스페셜 배틀의 보스를 격파하자",3,"2022/06/30 15:00:00",0,81068007,10068,81068007,9016,1,10068109,601,6011,0
"2022/07/18 14:59:59",0,"스페셜 혹은 EXHIBITION 배틀에서 보스를 5회 이내에 격파하자",5,"2022/06/30 15:00:00",0,81068008,10068,81068008,9015,1,10068110,601,6011,0
"2022/07/27 14:59:59",1,"스페셜 배틀의 보스 HP를 7,695,000까지 줄이자",1,"2022/07/18 15:00:00",0,81069001,10069,81069001,9018,855000,10069103,601,6011,0
"2022/07/27 14:59:59",1,"스페셜 배틀의 보스 HP를 6,925,000까지 줄이자",1,"2022/07/18 15:00:00",0,81069002,10069,81069002,9018,1625000,10069104,601,6011,0
"2022/07/27 14:59:59",0,"스페셜 배틀의 MODE1을 클리어하자",1,"2022/07/18 15:00:00",0,81069003,10069,81069003,9016,1,10069105,601,6011,0
"2022/07/27 14:59:59",0,"리노, 아유미, 히요리의 섀도우를 쓰러뜨리자",0,"2022/07/18 15:00:00",0,81069004,10069,81069004,9001,3,10069106,601,6011,0
"2022/07/27 14:59:59",1,"스페셜 배틀의 보스 HP를 4,104,000까지 줄이자",1,"2022/07/18 15:00:00",0,81069005,10069,81069005,9018,4446000,10069111,601,6011,0
"2022/07/27 14:59:59",1,"스페셜 배틀의 보스 HP를 2,052,000까지 줄이자",1,"2022/07/18 15:00:00",0,81069006,10069,81069006,9018,6498000,10069113,601,6011,0
"2022/07/27 14:59:59",0,"스페셜 배틀의 보스를 격파하자",3,"2022/07/18 15:00:00",0,81069007,10069,81069007,9016,1,10069115,601,6011,0
"2022/07/27 14:59:59",0,"스페셜 혹은 EXHIBITION 배틀에서 보스를 5회 이내에 격파하자",5,"2022/07/18 15:00:00",0,81069008,10069,81069008,9015,1,10069118,601,6011,0
"2022/08/16 14:59:59",0,"스페셜 배틀의 MODE1을 클리어하자",1,"2022/07/29 15:00:00",0,81070001,10070,81070001,9016,1,10070101,601,6011,0
"2022/08/16 14:59:59",0,"스페셜 배틀의 MODE2를 클리어하자",2,"2022/07/29 15:00:00",0,81070002,10070,81070002,9016,1,10070102,601,6011,0
"2022/08/16 14:59:59",1,"여름방학 끝까지 남은 숙제를 40% 진행하자",0,"2022/07/29 15:00:00",0,81070003,10070,81070003,9020,40,10070103,601,6011,0
"2022/08/16 14:59:59",1,"여름방학 끝까지 남은 숙제를 70% 진행하자",0,"2022/07/29 15:00:00",0,81070004,10070,81070004,9020,70,10070104,601,6011,0
"2022/08/16 14:59:59",0,"여름방학 끝까지 남은 숙제를 마치자",3,"2022/07/29 15:00:00",0,81070005,10070,81070005,9016,1,10070105,601,6011,0
"2022/08/16 14:59:59",0,"스페셜 혹은 EXHIBITION 배틀에서 보스를 5회 이내에 격파하자",5,"2022/07/29 15:00:00",0,81070006,10070,81070006,9015,1,10070106,601,6011,0
"2022/08/26 14:59:59",1,"스페셜 배틀의 보스 HP를 11,300,000까지 줄이자",1,"2022/08/17 15:00:00",0,81071001,10071,81071001,9018,1200000,10071103,601,6011,0
"2022/08/26 14:59:59",1,"스페셜 배틀의 보스 HP를 10,100,000까지 줄이자",1,"2022/08/17 15:00:00",0,81071002,10071,81071002,9018,2400000,10071104,601,6011,0
"2022/08/26 14:59:59",0,"스페셜 배틀의 MODE1을 클리어하자",1,"2022/08/17 15:00:00",0,81071003,10071,81071003,9016,1,10071105,601,6011,0
"2022/08/26 14:59:59",1,"스페셜 배틀의 보스 HP를 7,800,000까지 줄이자",1,"2022/08/17 15:00:00",0,81071004,10071,81071004,9018,4700000,10071106,601,6011,0
"2022/08/26 14:59:59",1,"스페셜 배틀의 보스 HP를 6,600,000까지 줄이자",1,"2022/08/17 15:00:00",0,81071005,10071,81071005,9018,5900000,10071107,601,6011,0
"2022/08/26 14:59:59",0,"스페셜 배틀의 MODE2를 클리어하자",2,"2022/08/17 15:00:00",0,81071006,10071,81071006,9016,1,10071108,601,6011,0
"2022/08/26 14:59:59",1,"스페셜 배틀의 보스 HP를 3,600,000까지 줄이자",1,"2022/08/17 15:00:00",0,81071007,10071,81071007,9018,8900000,10071109,601,6011,0
"2022/08/26 14:59:59",1,"스페셜 배틀의 보스 HP를 1,800,000까지 줄이자",1,"2022/08/17 15:00:00",0,81071008,10071,81071008,9018,10700000,10071110,601,6011,0
"2022/08/26 14:59:59",0,"스페셜 배틀의 보스를 격파하자",3,"2022/08/17 15:00:00",0,81071009,10071,81071009,9016,1,10071111,601,6011,0
"2022/08/26 14:59:59",0,"스페셜 혹은 EXHIBITION 배틀에서 보스를 5회 이내에 격파하자",5,"2022/08/17 15:00:00",0,81071010,10071,81071010,9015,1,10071112,601,6011,0
"2022/09/16 14:59:59",0,"노래 해파리를 30마리 쓰러뜨리자",0,"2022/08/29 15:00:00",0,81072001,10072,81072001,9014,30,10072101,601,6011,0
"2022/09/16 14:59:59",0,"카르미나의 섀도우를 쓰러뜨리자",0,"2022/08/29 15:00:00",0,81072002,10072,81072002,9001,3,10072102,601,6011,0
"2022/09/16 14:59:59",1,"스페셜 배틀의 보스 HP를 32,000,000까지 줄이자",1,"2022/08/29 15:00:00",0,81072003,10072,81072003,9018,16000000,10072103,601,6011,0
"2022/09/16 14:59:59",1,"스페셜 배틀의 보스 HP를 16,000,000까지 줄이자",1,"2022/08/29 15:00:00",0,81072004,10072,81072004,9018,32000000,10072104,601,6011,0
"2022/09/16 14:59:59",0,"스페셜 배틀의 보스를 격파하자",3,"2022/08/29 15:00:00",0,81072005,10072,81072005,9016,1,10072105,601,6011,0
"2022/09/16 14:59:59",0,"스페셜 혹은 EXHIBITION 배틀에서 보스를 5회 이내에 격파하자",5,"2022/08/29 15:00:00",0,81072006,10072,81072006,9015,1,10072106,601,6011,0
"2022/09/26 14:59:59",1,"스페셜 배틀의 보스 HP를 7,630,000까지 줄이자",1,"2022/09/17 15:00:00",0,81073001,10073,81073001,9018,1170000,10073103,601,6011,0
"2022/09/26 14:59:59",1,"스페셜 배틀의 보스 HP를 6,450,000까지 줄이자",1,"2022/09/17 15:00:00",0,81073002,10073,81073002,9018,2350000,10073104,601,6011,0
"2022/09/26 14:59:59",0,"스페셜 배틀의 MODE1을 클리어하자",1,"2022/09/17 15:00:00",0,81073003,10073,81073003,9016,1,10073105,601,6011,0
"2022/09/26 14:59:59",0,"MODE2의 모든 몬스터를 쓰러뜨리자",2,"2022/09/17 15:00:00",0,81073004,10073,81073004,9016,1,10073106,601,6011,0
"2022/09/26 14:59:59",1,"스페셜 배틀의 보스 HP를 3,520,000까지 줄이자",1,"2022/09/17 15:00:00",0,81073005,10073,81073005,9018,5280000,10073111,601,6011,0
"2022/09/26 14:59:59",1,"스페셜 배틀의 보스 HP를 1,760,000까지 줄이자",1,"2022/09/17 15:00:00",0,81073006,10073,81073006,9018,7040000,10073113,601,6011,0
"2022/09/26 14:59:59",0,"스페셜 배틀의 보스를 격파하자",3,"2022/09/17 15:00:00",0,81073007,10073,81073007,9016,1,10073115,601,6011,0
