visible_type,pre_story_id,reward_type_3,reward_value_2,love_level,can_bookmark,reward_type_1,start_time,sub_title,reward_value_3,title,unlock_quest_id,reward_value_1,story_group_id,end_time,lock_all_text,story_end,reward_id_3,story_id,pre_story_id_2,story_quest_id,reward_id_2,reward_id_1,reward_type_2,requirement_id
0,5017006,0,1,0,1,8,"2020/06/30 15:00:00","이세계 요리로 건배를",0,"Re:제로부터 모이는 이세계 식탁 엔딩",0,20,5017,"2030/04/24 14:59:59",0,0,0,5017007,0,0,31098,91002,2,0
0,0,0,1,0,1,8,"2020/07/30 15:00:00","꿈의 바캉스로!",0,"오프닝",0,20,5019,"2030/04/24 14:59:59",0,0,0,5019000,0,0,31050,91002,2,0
0,5019000,0,1,0,1,8,"2020/07/30 15:00:00","기다리고 기다리던 남쪽 섬",0,"스즈나 레인보우 스테이지! 제1화",0,20,5019,"2030/04/24 14:59:59",0,0,0,5019001,0,0,31101,91002,2,0
0,5019001,0,1,0,1,8,"2020/07/30 15:00:00","비 온 뒤…… 싸움",0,"스즈나 레인보우 스테이지! 제2화",0,20,5019,"2030/04/24 14:59:59",0,0,0,5019002,0,0,31050,91002,2,0
0,5019002,0,1,0,1,8,"2020/07/30 15:00:00","이벤트에 건 열정",0,"스즈나 레인보우 스테이지! 제3화",0,20,5019,"2030/04/24 14:59:59",0,0,0,5019003,0,0,31101,91002,2,0
0,5019003,0,1,0,1,8,"2020/07/30 15:00:00","고독한 정령",0,"스즈나 레인보우 스테이지! 제4화",0,20,5019,"2030/04/24 14:59:59",0,0,0,5019004,0,0,31050,91002,2,0
0,5019004,0,1,0,1,8,"2020/07/30 15:00:00","비가 멎는 화해",0,"스즈나 레인보우 스테이지! 제5화",0,20,5019,"2030/04/24 14:59:59",0,0,0,5019005,0,0,31101,91002,2,0
0,5019005,0,1,0,1,8,"2020/07/30 15:00:00","비구름을 꿰뚫는 기도의 빛",0,"스즈나 레인보우 스테이지! 제6화",0,20,5019,"2030/04/24 14:59:59",0,0,0,5019006,0,0,31050,91002,2,0
0,5019006,0,1,0,1,8,"2020/07/30 15:00:00","여름 개막",0,"스즈나 레인보우 스테이지! 엔딩",0,20,5019,"2030/04/24 14:59:59",0,0,0,5019007,0,0,31101,91002,2,0
0,0,0,1,0,1,8,"2020/08/31 15:00:00","여름이 부르고, 바다가 유혹하고",0,"한여름의 마호마호 왕국 물가의 소울 서머~! 오프닝",0,20,5021,"2030/04/24 14:59:59",0,0,0,5021000,0,0,31014,91002,2,0
0,5021000,0,1,0,1,8,"2020/08/31 15:00:00","물가의 마호마호 왕국",0,"한여름의 마호마호 왕국 물가의 소울 서머~! 제1화",0,20,5021,"2030/04/24 14:59:59",0,0,0,5021001,0,0,31105,91002,2,0
0,5021001,0,1,0,1,8,"2020/08/31 15:00:00","먼 고향에서 전해지는 이름",0,"한여름의 마호마호 왕국 물가의 소울 서머~! 제2화",0,20,5021,"2030/04/24 14:59:59",0,0,0,5021002,0,0,31014,91002,2,0
0,5021002,0,1,0,1,8,"2020/08/31 15:00:00","마부이를 떨쳐내는 법",0,"한여름의 마호마호 왕국 물가의 소울 서머~! 제3화",0,20,5021,"2030/04/24 14:59:59",0,0,0,5021003,0,0,31105,91002,2,0
0,5021003,0,1,0,1,8,"2020/08/31 15:00:00","전해지는 심장 소리",0,"한여름의 마호마호 왕국 물가의 소울 서머~! 제4화",0,20,5021,"2030/04/24 14:59:59",0,0,0,5021004,0,0,31014,91002,2,0
0,5021004,0,1,0,1,8,"2020/08/31 15:00:00","마음은 전해진다",0,"한여름의 마호마호 왕국 물가의 소울 서머~! 제5화",0,20,5021,"2030/04/24 14:59:59",0,0,0,5021005,0,0,31105,91002,2,0
0,5021005,0,1,0,1,8,"2020/08/31 15:00:00","밤하늘을 비추는 반짝임",0,"한여름의 마호마호 왕국 물가의 소울 서머~! 제6화",0,20,5021,"2030/04/24 14:59:59",0,0,0,5021006,0,0,31014,91002,2,0
0,5021006,0,1,0,1,8,"2020/08/31 15:00:00","소중한 선물",0,"한여름의 마호마호 왕국 물가의 소울 서머~! 엔딩",0,20,5021,"2030/04/24 14:59:59",0,0,0,5021007,0,0,31105,91002,2,0
0,0,0,1,0,1,8,"2020/09/29 15:00:00","갑작스러운 시련",0,"숲의 겁쟁이와 성스러운 학교의 이단아 오프닝",0,20,5023,"2030/04/24 14:59:59",0,0,0,5023000,0,0,31040,91002,2,0
0,5023000,0,1,0,1,8,"2020/09/29 15:00:00","이름하여 단짝부",0,"숲의 겁쟁이와 성스러운 학교의 이단아 제1화",0,20,5023,"2030/04/24 14:59:59",0,0,0,5023001,0,0,31056,91002,2,0
0,5023001,0,1,0,1,8,"2020/09/29 15:00:00","첫걸음",0,"숲의 겁쟁이와 성스러운 학교의 이단아 제2화",0,20,5023,"2030/04/24 14:59:59",0,0,0,5023002,0,0,31040,91002,2,0
0,5023002,0,1,0,1,8,"2020/09/29 15:00:00","특별 강좌 준비 중!",0,"숲의 겁쟁이와 성스러운 학교의 이단아 제3화",0,20,5023,"2030/04/24 14:59:59",0,0,0,5023003,0,0,31056,91002,2,0
0,5023003,0,1,0,1,8,"2020/09/29 15:00:00","장벽을 넘을 때",0,"숲의 겁쟁이와 성스러운 학교의 이단아 제4화",0,20,5023,"2030/04/24 14:59:59",0,0,0,5023004,0,0,31040,91002,2,0
0,5023004,0,1,0,1,8,"2020/09/29 15:00:00","만드라고라 포획 작전",0,"숲의 겁쟁이와 성스러운 학교의 이단아 제5화",0,20,5023,"2030/04/24 14:59:59",0,0,0,5023005,0,0,31056,91002,2,0
0,5023005,0,1,0,1,8,"2020/09/29 15:00:00","인연은 이미 마음속에",0,"숲의 겁쟁이와 성스러운 학교의 이단아 제6화",0,20,5023,"2030/04/24 14:59:59",0,0,0,5023006,0,0,31040,91002,2,0
0,5023006,0,1,0,1,8,"2020/09/29 15:00:00","그리고 청춘은 계속된다",0,"숲의 겁쟁이와 성스러운 학교의 이단아 엔딩",0,20,5023,"2030/04/24 14:59:59",0,0,0,5023007,0,0,31056,91002,2,0
0,0,0,1,0,1,8,"2020/10/29 15:00:00","위험한 호기심",0,"리틀 브레이브 할로윈 나이트! 오프닝",0,20,5025,"2030/04/24 14:59:59",0,0,0,5025000,0,0,31036,91002,2,0
0,5025000,0,1,0,1,8,"2020/10/29 15:00:00","행방불명된 아이들",0,"리틀 브레이브 할로윈 나이트! 제1화",0,20,5025,"2030/04/24 14:59:59",0,0,0,5025001,0,0,31112,91002,2,0
0,5025001,0,1,0,1,8,"2020/10/29 15:00:00","그 목소리는 이공간을 넘어",0,"리틀 브레이브 할로윈 나이트! 제2화",0,20,5025,"2030/04/24 14:59:59",0,0,0,5025002,0,0,31036,91002,2,0
0,5025002,0,1,0,1,8,"2020/10/29 15:00:00","인연이 여는 문",0,"리틀 브레이브 할로윈 나이트! 제3화",0,20,5025,"2030/04/24 14:59:59",0,0,0,5025003,0,0,31112,91002,2,0
0,5025003,0,1,0,1,8,"2020/10/29 15:00:00","낯선 소녀와 수수께끼의 목소리",0,"리틀 브레이브 할로윈 나이트! 제4화",0,20,5025,"2030/04/24 14:59:59",0,0,0,5025004,0,0,31036,91002,2,0
0,5025004,0,1,0,1,8,"2020/10/29 15:00:00","저택에 갇힌 자들",0,"리틀 브레이브 할로윈 나이트! 제5화",0,20,5025,"2030/04/24 14:59:59",0,0,0,5025005,0,0,31112,91002,2,0
0,5025005,0,1,0,1,8,"2020/10/29 15:00:00","슬픈 밤에 이별을",0,"리틀 브레이브 할로윈 나이트! 제6화",0,20,5025,"2030/04/24 14:59:59",0,0,0,5025006,0,0,31036,91002,2,0
8,0,0,0,0,1,0,"2020/10/29 15:00:00","할로윈 연출",0,"할로윈 연출",0,0,5025,"2030/04/24 14:59:59",0,0,0,5025007,0,0,0,0,0,0
0,5025006,0,1,0,1,8,"2020/10/29 15:00:00","영원한 친구들",0,"리틀 브레이브 할로윈 나이트! 엔딩",0,20,5025,"2030/04/24 14:59:59",0,0,0,5025008,0,0,31112,91002,2,0
0,0,0,1,0,1,8,"2020/11/30 15:00:00","극비 지령",0,"드래곤 익스플로러즈 오프닝",0,20,5027,"2030/12/31 14:59:59",0,0,0,5027000,0,0,31005,91002,2,0
0,5027000,0,1,0,1,8,"2020/11/30 15:00:00","가자, 새로운 세계로",0,"드래곤 익스플로러즈 제1화",0,20,5027,"2030/12/31 14:59:59",0,0,0,5027001,0,0,31037,91002,2,0
0,5027001,0,1,0,1,8,"2020/11/30 15:00:00","상륙, 엘피스 섬",0,"드래곤 익스플로러즈 제2화",0,20,5027,"2030/12/31 14:59:59",0,0,0,5027002,0,0,31005,91002,2,0
0,5027002,0,1,0,1,8,"2020/11/30 15:00:00","한밤중의 습격자",0,"드래곤 익스플로러즈 제3화",0,20,5027,"2030/12/31 14:59:59",0,0,0,5027003,0,0,31037,91002,2,0
0,5027003,0,1,0,1,8,"2020/11/30 15:00:00","앞질러 간 대가",0,"드래곤 익스플로러즈 제4화",0,20,5027,"2030/12/31 14:59:59",0,0,0,5027004,0,0,31005,91002,2,0
0,5027004,0,1,0,1,8,"2020/11/30 15:00:00","밀림 유적에 숨어있는 것",0,"드래곤 익스플로러즈 제5화",0,20,5027,"2030/12/31 14:59:59",0,0,0,5027005,0,0,31037,91002,2,0
0,5027005,0,1,0,1,8,"2020/11/30 15:00:00","용의 역린",0,"드래곤 익스플로러즈 제6화",0,20,5027,"2030/12/31 14:59:59",0,0,0,5027006,0,0,31005,91002,2,0
0,5027006,0,1,0,1,8,"2020/11/30 15:00:00","그리고 모험은 끝나지 않는다",0,"드래곤 익스플로러즈 엔딩",0,20,5027,"2030/12/31 14:59:59",0,0,0,5027007,0,0,31037,91002,2,0
0,0,0,1,0,1,8,"2020/12/29 15:00:00","크리스마스는 산타와 함께",0,"프레젠트 패닉! 랜드솔의 산타들 오프닝",0,20,5029,"2030/12/31 14:59:59",0,0,0,5029000,0,0,31044,91002,2,0
0,5029000,0,1,0,1,8,"2020/12/29 15:00:00","푸딩과 터져 나오는 선물",0,"프레젠트 패닉! 랜드솔의 산타들 제1화",0,20,5029,"2030/12/31 14:59:59",0,0,0,5029001,0,0,31116,91002,2,0
0,5029001,0,1,0,1,8,"2020/12/29 15:00:00","착한 아이에게 정의의 선물",0,"프레젠트 패닉! 랜드솔의 산타들 제2화",0,20,5029,"2030/12/31 14:59:59",0,0,0,5029002,0,0,31044,91002,2,0
0,5029002,0,1,0,1,8,"2020/12/29 15:00:00","대진격, 산타클로스",0,"프레젠트 패닉! 랜드솔의 산타들 제3화",0,20,5029,"2030/12/31 14:59:59",0,0,0,5029003,0,0,31116,91002,2,0
0,5029003,0,1,0,1,8,"2020/12/29 15:00:00","하얀 눈, 하얀 온천의 김",0,"프레젠트 패닉! 랜드솔의 산타들 제4화",0,20,5029,"2030/12/31 14:59:59",0,0,0,5029004,0,0,31044,91002,2,0
0,5029004,0,1,0,1,8,"2020/12/29 15:00:00","크리스마스이브의 반역자",0,"프레젠트 패닉! 랜드솔의 산타들 제5화",0,20,5029,"2030/12/31 14:59:59",0,0,0,5029005,0,0,31116,91002,2,0
0,5029005,0,1,0,1,8,"2020/12/29 15:00:00","눈 내리는 밤의 앵콜",0,"프레젠트 패닉! 랜드솔의 산타들 제6화",0,20,5029,"2030/12/31 14:59:59",0,0,0,5029006,0,0,31044,91002,2,0
0,5029006,0,1,0,1,8,"2020/12/29 15:00:00","선물하는 사람에게도 선물",0,"프레젠트 패닉! 랜드솔의 산타들 엔딩",0,20,5029,"2030/12/31 14:59:59",0,0,0,5029007,0,0,31116,91002,2,0
0,0,0,1,0,1,8,"2021/01/28 15:00:00","올해 마지막 대승부",0,"질주! 랜드솔 길드 레이스 오프닝",0,20,5031,"2030/12/31 14:59:59",0,0,0,5031000,0,0,31021,91002,2,0
0,5031000,0,1,0,1,8,"2021/01/28 15:00:00","열광의 레이스 스타트",0,"질주! 랜드솔 길드 레이스 제1화",0,20,5031,"2030/12/31 14:59:59",0,0,0,5031001,0,0,31121,91002,2,0
0,5031001,0,1,0,1,8,"2021/01/28 15:00:00","맛있는 음식과 신뢰와",0,"질주! 랜드솔 길드 레이스 제2화",0,20,5031,"2030/12/31 14:59:59",0,0,0,5031002,0,0,31021,91002,2,0
0,5031002,0,1,0,1,8,"2021/01/28 15:00:00","대혼란의 삼림",0,"질주! 랜드솔 길드 레이스 제3화",0,20,5031,"2030/12/31 14:59:59",0,0,0,5031003,0,0,31121,91002,2,0
0,5031003,0,1,0,1,8,"2021/01/28 15:00:00","불 속의 데드 히트",0,"질주! 랜드솔 길드 레이스 제4화",0,20,5031,"2030/12/31 14:59:59",0,0,0,5031004,0,0,31021,91002,2,0
0,5031004,0,1,0,1,8,"2021/01/28 15:00:00","산신령 강림!",0,"질주! 랜드솔 길드 레이스 제5화",0,20,5031,"2030/12/31 14:59:59",0,0,0,5031005,0,0,31121,91002,2,0
0,5031005,0,1,0,1,8,"2021/01/28 15:00:00","마음이 이어지는 결승점",0,"질주! 랜드솔 길드 레이스 제6화",0,20,5031,"2030/12/31 14:59:59",0,0,0,5031006,0,0,31021,91002,2,0
0,5031006,0,1,0,1,8,"2021/01/28 15:00:00","축복은 종소리와 함께",0,"질주! 랜드솔 길드 레이스 엔딩",0,20,5031,"2030/12/31 14:59:59",0,0,0,5031007,0,0,31121,91002,2,0
8,0,0,0,0,1,0,"2021/01/28 15:00:00","새해 연출",0,"새해 연출",0,0,5031,"2030/12/31 14:59:59",0,0,0,5031501,0,0,0,0,0,0
0,0,0,1,0,1,8,"2021/03/02 15:00:00","우리가 마법 소녀!?",0,"마법소녀 두 사람은 미스티&퓨어리 오프닝",0,20,5033,"2030/12/31 14:59:59",0,0,0,5033000,0,0,31049,91002,2,0
0,5033000,0,1,0,1,8,"2021/03/02 15:00:00","사랑과 희망의 첫 출진",0,"마법소녀 두 사람은 미스티&퓨어리 제1화",0,20,5033,"2030/12/31 14:59:59",0,0,0,5033001,0,0,31123,91002,2,0
0,5033001,0,1,0,1,8,"2021/03/02 15:00:00","특훈, 대표 포즈!",0,"마법소녀 두 사람은 미스티&퓨어리 제2화",0,20,5033,"2030/12/31 14:59:59",0,0,0,5033002,0,0,31049,91002,2,0
0,5033002,0,1,0,1,8,"2021/03/02 15:00:00","사랑과 희망을 보이며",0,"마법소녀 두 사람은 미스티&퓨어리 제3화",0,20,5033,"2030/12/31 14:59:59",0,0,0,5033003,0,0,31123,91002,2,0
0,5033003,0,1,0,1,8,"2021/03/02 15:00:00","세 번째 마법 소녀(?)",0,"마법소녀 두 사람은 미스티&퓨어리 제4화",0,20,5033,"2030/12/31 14:59:59",0,0,0,5033004,0,0,31049,91002,2,0
0,5033004,0,1,0,1,8,"2021/03/02 15:00:00","깊은 사랑, 어둠의 그림자",0,"마법소녀 두 사람은 미스티&퓨어리 제5화",0,20,5033,"2030/12/31 14:59:59",0,0,0,5033005,0,0,31123,91002,2,0
0,5033005,0,1,0,1,8,"2021/03/02 15:00:00","모이는, 사랑과 희망과……",0,"마법소녀 두 사람은 미스티&퓨어리 제6화",0,20,5033,"2030/12/31 14:59:59",0,0,0,5033006,0,0,31049,91002,2,0
8,0,0,0,0,1,0,"2021/03/02 15:00:00","승리 연출",0,"승리 연출",0,0,5033,"2030/12/31 14:59:59",0,0,0,5033007,0,0,0,0,0,0
0,5033006,0,1,0,1,8,"2021/03/02 15:00:00","사랑과 희망이 가득한 마을",0,"마법소녀 두 사람은 미스티&퓨어리 엔딩",0,20,5033,"2030/12/31 14:59:59",0,0,0,5033008,0,0,31123,91002,2,0
0,0,0,1,0,1,8,"2021/03/30 15:00:00","Cast a Spell on…",0,"스타라이트 프린세스 Re:M@STER! 전편ㆍ오프닝",0,20,5035,"2030/12/31 14:59:59",0,0,0,5035000,0,0,31042,91002,2,0
0,5035000,0,1,0,1,8,"2021/03/30 15:00:00","Road to Star",0,"스타라이트 프린세스 Re:M@STER! 전편ㆍ제1화",0,20,5035,"2030/12/31 14:59:59",0,0,0,5035001,0,0,31126,91002,2,0
0,5035001,0,1,0,1,8,"2021/03/30 15:00:00","The First Step",0,"스타라이트 프린세스 Re:M@STER! 전편ㆍ제2화",0,20,5035,"2030/12/31 14:59:59",0,0,0,5035002,0,0,31042,91002,2,0
0,5035002,0,1,0,1,8,"2021/03/30 15:00:00","No Lesson, No Success",0,"스타라이트 프린세스 Re:M@STER! 전편ㆍ제3화",0,20,5035,"2030/12/31 14:59:59",0,0,0,5035003,0,0,31126,91002,2,0
0,5035003,0,1,0,1,8,"2021/03/30 15:00:00","What Have We Forgotten?",0,"스타라이트 프린세스 Re:M@STER! 전편ㆍ제4화",0,20,5035,"2030/12/31 14:59:59",0,0,0,5035004,0,0,31042,91002,2,0
0,5035004,0,1,0,1,8,"2021/03/30 15:00:00","Adventure Goes on!",0,"스타라이트 프린세스 Re:M@STER! 전편ㆍ엔딩",0,20,5035,"2030/12/31 14:59:59",0,0,0,5035005,0,0,31126,91002,2,0
0,5035005,0,1,0,1,8,"2021/04/11 15:00:00","Hazard Tree (Tree?)",0,"스타라이트 프린세스 Re:M@STER! 후편ㆍ제1화",0,20,5036,"2030/12/31 14:59:59",0,0,0,5036001,0,0,31126,91002,2,0
0,5036001,0,1,0,1,8,"2021/04/11 15:00:00","Cat Strike!",0,"스타라이트 프린세스 Re:M@STER! 후편ㆍ제2화",0,20,5036,"2030/12/31 14:59:59",0,0,0,5036002,0,0,31042,91002,2,0
0,5036002,0,1,0,1,8,"2021/04/11 15:00:00","Find Our Way",0,"스타라이트 프린세스 Re:M@STER! 후편ㆍ제3화",0,20,5036,"2030/12/31 14:59:59",0,0,0,5036003,0,0,31126,91002,2,0
0,5036003,0,1,0,1,8,"2021/04/11 15:00:00","Connect the World",0,"스타라이트 프린세스 Re:M@STER! 후편ㆍ제4화",0,20,5036,"2030/12/31 14:59:59",0,0,0,5036004,0,0,31042,91002,2,0
0,5036004,0,1,0,1,8,"2021/04/11 15:00:00","Great Journey",0,"스타라이트 프린세스 Re:M@STER! 후편ㆍ엔딩",0,20,5036,"2030/12/31 14:59:59",0,0,0,5036005,0,0,31126,91002,2,0
11,0,0,0,0,1,0,"2021/04/11 15:00:00","로고 애니메이션",0,"스타라이트 프린세스 Re:M@STER! 후편ㆍ로고",0,0,5036,"2030/12/31 14:59:59",0,0,0,5036201,0,0,0,0,0,0
10,0,0,0,0,1,0,"2021/04/11 15:00:00","우에키 연출1",0,"우에키 연출1",0,0,5036,"2030/12/31 14:59:59",0,0,0,5036501,0,0,0,0,0,0
10,0,0,0,0,1,0,"2021/04/11 15:00:00","우에키 연출2",0,"우에키 연출2",0,0,5036,"2030/12/31 14:59:59",0,0,0,5036502,0,0,0,0,0,0
10,0,0,0,0,1,0,"2021/04/11 15:00:00","우에키 연출3",0,"우에키 연출3",0,0,5036,"2030/12/31 14:59:59",0,0,0,5036503,0,0,0,0,0,0
10,0,0,0,0,1,0,"2021/04/11 15:00:00","우에키 연출4",0,"우에키 연출4",0,0,5036,"2030/12/31 14:59:59",0,0,0,5036504,0,0,0,0,0,0
0,0,0,1,0,1,8,"2021/04/29 15:00:00","깨어나라, 비즈니스 마인드",0,"베푸는 재단과 성스러운 학교의 이단아 오프닝",0,20,5038,"2030/12/31 14:59:59",0,0,0,5038000,0,0,31046,91002,2,0
0,5038000,0,1,0,1,8,"2021/04/29 15:00:00","초청, 셀러브리티",0,"베푸는 재단과 성스러운 학교의 이단아 제1화",0,20,5038,"2030/12/31 14:59:59",0,0,0,5038001,0,0,31107,91002,2,0
0,5038001,0,1,0,1,8,"2021/04/29 15:00:00","치에룬~ 인플루언스",0,"베푸는 재단과 성스러운 학교의 이단아 제2화",0,20,5038,"2030/12/31 14:59:59",0,0,0,5038002,0,0,31046,91002,2,0
0,5038002,0,1,0,1,8,"2021/04/29 15:00:00","접대 스트리트",0,"베푸는 재단과 성스러운 학교의 이단아 제3화",0,20,5038,"2030/12/31 14:59:59",0,0,0,5038003,0,0,31107,91002,2,0
0,5038003,0,1,0,1,8,"2021/04/29 15:00:00","약속 시퀀스",0,"베푸는 재단과 성스러운 학교의 이단아 제4화",0,20,5038,"2030/12/31 14:59:59",0,0,0,5038004,0,0,31046,91002,2,0
0,5038004,0,1,0,1,8,"2021/04/29 15:00:00","폭렬 섬광 도킹",0,"베푸는 재단과 성스러운 학교의 이단아 제5화",0,20,5038,"2030/12/31 14:59:59",0,0,0,5038005,0,0,31107,91002,2,0
0,5038005,0,1,0,1,8,"2021/04/29 15:00:00","단짝 포메이션",0,"베푸는 재단과 성스러운 학교의 이단아 제6화",0,20,5038,"2030/12/31 14:59:59",0,0,0,5038006,0,0,31046,91002,2,0
0,5038006,0,1,0,1,8,"2021/04/29 15:00:00","청춘 익스피리언스",0,"베푸는 재단과 성스러운 학교의 이단아 엔딩",0,20,5038,"2030/12/31 14:59:59",0,0,0,5038007,0,0,31107,91002,2,0
0,0,0,1,0,1,8,"2021/05/31 15:00:00","불온한 방문자",0,"목장의 네 농부 가난한 목장 분투기! 오프닝",0,20,5040,"2030/12/31 14:59:59",0,0,0,5040000,0,0,31033,91002,2,0
0,5040000,0,1,0,1,8,"2021/05/31 15:00:00","목장에 남은 것",0,"목장의 네 농부 가난한 목장 분투기! 제1화",0,20,5040,"2030/12/31 14:59:59",0,0,0,5040001,0,0,31028,91002,2,0
0,5040001,0,1,0,1,8,"2021/05/31 15:00:00","개업 준비!",0,"목장의 네 농부 가난한 목장 분투기! 제2화",0,20,5040,"2030/12/31 14:59:59",0,0,0,5040002,0,0,31033,91002,2,0
0,5040002,0,1,0,1,8,"2021/05/31 15:00:00","목장 온천에 어서 오세요!",0,"목장의 네 농부 가난한 목장 분투기! 제3화",0,20,5040,"2030/12/31 14:59:59",0,0,0,5040003,0,0,31028,91002,2,0
0,5040003,0,1,0,1,8,"2021/05/31 15:00:00","하드 워킹 데이즈",0,"목장의 네 농부 가난한 목장 분투기! 제4화",0,20,5040,"2030/12/31 14:59:59",0,0,0,5040004,0,0,31033,91002,2,0
0,5040004,0,1,0,1,8,"2021/05/31 15:00:00","쌓이는 마음",0,"목장의 네 농부 가난한 목장 분투기! 제5화",0,20,5040,"2030/12/31 14:59:59",0,0,0,5040005,0,0,31028,91002,2,0
0,5040005,0,1,0,1,8,"2021/05/31 15:00:00","목장의 결투",0,"목장의 네 농부 가난한 목장 분투기! 제6화",0,20,5040,"2030/12/31 14:59:59",0,0,0,5040006,0,0,31033,91002,2,0
0,5040006,0,1,0,1,8,"2021/05/31 15:00:00","마음 따뜻해지는 장소",0,"목장의 네 농부 가난한 목장 분투기! 엔딩",0,20,5040,"2030/12/31 14:59:59",0,0,0,5040007,0,0,31028,91002,2,0
0,0,0,1,0,1,8,"2021/07/01 15:00:00","고민하는 리노와 신비한 책",0,"이상한 나라의 리노 작은 앨리스와 희망의 그림책 오프닝",0,20,5042,"2030/12/31 14:59:59",0,0,0,5042000,0,0,31065,91002,2,0
0,5042000,0,1,0,1,8,"2021/07/01 15:00:00","구세주는 갑자기",0,"이상한 나라의 리노 작은 앨리스와 희망의 그림책 제1화",0,20,5042,"2030/12/31 14:59:59",0,0,0,5042001,0,0,31130,91002,2,0
0,5042001,0,1,0,1,8,"2021/07/01 15:00:00","쏴라, 빛의 화살!",0,"이상한 나라의 리노 작은 앨리스와 희망의 그림책 제2화",0,20,5042,"2030/12/31 14:59:59",0,0,0,5042002,0,0,31065,91002,2,0
0,5042002,0,1,0,1,8,"2021/07/01 15:00:00","희망적인 마음",0,"이상한 나라의 리노 작은 앨리스와 희망의 그림책 제3화",0,20,5042,"2030/12/31 14:59:59",0,0,0,5042003,0,0,31130,91002,2,0
0,5042003,0,1,0,1,8,"2021/07/01 15:00:00","움직이기 시작하는 어둠",0,"이상한 나라의 리노 작은 앨리스와 희망의 그림책 제4화",0,20,5042,"2030/12/31 14:59:59",0,0,0,5042004,0,0,31065,91002,2,0
0,5042004,0,1,0,1,8,"2021/07/01 15:00:00","결의와 각성",0,"이상한 나라의 리노 작은 앨리스와 희망의 그림책 제5화",0,20,5042,"2030/12/31 14:59:59",0,0,0,5042005,0,0,31130,91002,2,0
0,5042005,0,1,0,1,8,"2021/07/01 15:00:00","절망을 없애는 힘",0,"이상한 나라의 리노 작은 앨리스와 희망의 그림책 제6화",0,20,5042,"2030/12/31 14:59:59",0,0,0,5042006,0,0,31065,91002,2,0
0,5042006,0,1,0,1,8,"2021/07/01 15:00:00","이별은 재회의 약속과 함께",0,"이상한 나라의 리노 작은 앨리스와 희망의 그림책 엔딩",0,20,5042,"2030/12/31 14:59:59",0,0,0,5042007,0,0,31130,91002,2,0
0,0,0,1,0,1,8,"2021/08/02 15:00:00","여름으로 유혹하는 여로",0,"칠석 검객 여정담 하늘에 흐르는 여름의 사랑 오프닝",0,20,5044,"2030/12/31 14:59:59",0,0,0,5044000,0,0,31027,91002,2,0
0,5044000,0,1,0,1,8,"2021/08/02 15:00:00","칠석 개최의 위기!?",0,"칠석 검객 여정담 하늘에 흐르는 여름의 사랑 제1화",0,20,5044,"2030/12/31 14:59:59",0,0,0,5044001,0,0,31132,91002,2,0
0,5044001,0,1,0,1,8,"2021/08/02 15:00:00","직녀와 견우의 사정",0,"칠석 검객 여정담 하늘에 흐르는 여름의 사랑 제2화",0,20,5044,"2030/12/31 14:59:59",0,0,0,5044002,0,0,31027,91002,2,0
0,5044002,0,1,0,1,8,"2021/08/02 15:00:00","비 온 뒤에 땅 굳는다?",0,"칠석 검객 여정담 하늘에 흐르는 여름의 사랑 제3화",0,20,5044,"2030/12/31 14:59:59",0,0,0,5044003,0,0,31132,91002,2,0
0,5044003,0,1,0,1,8,"2021/08/02 15:00:00","진실된 목소리를 상기시켜라!",0,"칠석 검객 여정담 하늘에 흐르는 여름의 사랑 제4화",0,20,5044,"2030/12/31 14:59:59",0,0,0,5044004,0,0,31027,91002,2,0
0,5044004,0,1,0,1,8,"2021/08/02 15:00:00","천재 마법 소녀의 진심",0,"칠석 검객 여정담 하늘에 흐르는 여름의 사랑 제5화",0,20,5044,"2030/12/31 14:59:59",0,0,0,5044005,0,0,31132,91002,2,0
0,5044005,0,1,0,1,8,"2021/08/02 15:00:00","결전, 은하수!",0,"칠석 검객 여정담 하늘에 흐르는 여름의 사랑 제6화",0,20,5044,"2030/12/31 14:59:59",0,0,0,5044006,0,0,31027,91002,2,0
0,5044006,0,1,0,1,8,"2021/08/02 15:00:00","일 년에 한 번 있는 칠석제",0,"칠석 검객 여정담 하늘에 흐르는 여름의 사랑 엔딩",0,20,5044,"2030/12/31 14:59:59",0,0,0,5044007,0,0,31132,91002,2,0
0,0,0,1,0,1,8,"2021/09/01 15:00:00","청춘의 여름, 플레이볼!",0,"미사토 여름 응원! 꿈을 좇는 한여름의 나인 오프닝",0,20,5046,"2030/12/31 14:59:59",0,0,0,5046000,0,0,31023,91002,2,0
0,5046000,0,1,0,1,8,"2021/09/01 15:00:00","흰 공에 마음을 담아",0,"미사토 여름 응원! 꿈을 좇는 한여름의 나인 제1화",0,20,5046,"2030/12/31 14:59:59",0,0,0,5046001,0,0,31135,91002,2,0
0,5046001,0,1,0,1,8,"2021/09/01 15:00:00","고문 미사토의 시련",0,"미사토 여름 응원! 꿈을 좇는 한여름의 나인 제2화",0,20,5046,"2030/12/31 14:59:59",0,0,0,5046002,0,0,31023,91002,2,0
0,5046002,0,1,0,1,8,"2021/09/01 15:00:00","홈런의 암호",0,"미사토 여름 응원! 꿈을 좇는 한여름의 나인 제3화",0,20,5046,"2030/12/31 14:59:59",0,0,0,5046003,0,0,31135,91002,2,0
