icon_id,detail,boss_id,start_time,id,unit_id
3001,"전투 시작 후 90초간 물리 공격력 (절대)\n증가, 아군 전체의 물리 공격력과 \n마법 공격력 (극대) 증가",1015406,"2025/10/31 15:00:00",10154001,102901
3002,"전투 시작 후 90초간 물리 방어력 (극대)\n증가",1015406,"2025/10/31 15:00:00",10154002,102901
3013,"보스의 마비 무효",1015406,"2025/10/31 15:00:00",10154003,102901
3001,"전투 시작 후 90초간 물리 공격력 (절대)\n증가",1015406,"2025/10/31 15:00:00",10154004,111601
3002,"전투 시작 후 90초간 물리 방어력 (극대)\n증가",1015406,"2025/10/31 15:00:00",10154005,111601
3010,"전투 시작 후 90초간 TP 상승 (특대) 증\n가",1015406,"2025/10/31 15:00:00",10154006,111601
3013,"보스의 마비 무효",1015406,"2025/10/31 15:00:00",10154007,111601
3001,"전투 시작 후 90초간 물리 공격력 (절대)\n증가",1015406,"2025/10/31 15:00:00",10154008,117201
3002,"전투 시작 후 90초간 물리 방어력 (극대)\n증가",1015406,"2025/10/31 15:00:00",10154009,117201
3013,"보스의 마비 무효",1015406,"2025/10/31 15:00:00",10154010,117201
3001,"전투 시작 후 90초간 물리 공격력 (절대)\n증가",1015406,"2025/10/31 15:00:00",10154011,124801
3002,"전투 시작 후 90초간 물리 방어력 (극대)\n증가",1015406,"2025/10/31 15:00:00",10154012,124801
3013,"보스의 마비 무효",1015406,"2025/10/31 15:00:00",10154013,124801
3003,"전투 시작 후 90초간 마법 공격력 (절대)\n증가",1015406,"2025/10/31 15:00:00",10154014,132201
3002,"전투 시작 후 90초간 물리 방어력 (극대)\n증가",1015406,"2025/10/31 15:00:00",10154015,132201
3010,"전투 시작 후 90초간 TP 상승 (특대) 증\n가",1015406,"2025/10/31 15:00:00",10154016,132201
3013,"보스의 마비 무효",1015406,"2025/10/31 15:00:00",10154017,132201
3003,"전투 시작 후 90초간 마법 공격력 (절대)\n증가, 아군 전체의 물리 공격력과 \n마법 공격력 (극대) 증가",1015406,"2025/10/31 15:00:00",10154018,104201
3002,"전투 시작 후 90초간 물리 방어력 (극대)\n증가",1015406,"2025/10/31 15:00:00",10154019,104201
3010,"전투 시작 후 90초간 TP 상승 (특대) 증\n가",1015406,"2025/10/31 15:00:00",10154020,104201
3013,"보스의 마비 무효",1015406,"2025/10/31 15:00:00",10154021,104201
3001,"전투 시작 후 90초간 물리 공격력 (절대)\n증가, 아군 전체의 물리 공격력과 \n마법 공격력 (극대) 증가",1015406,"2025/10/31 15:00:00",10154022,105401
3002,"전투 시작 후 90초간 물리 방어력 (극대)\n증가",1015406,"2025/10/31 15:00:00",10154023,105401
3013,"보스의 마비 무효",1015406,"2025/10/31 15:00:00",10154024,105401
3003,"전투 시작 후 90초간 마법 공격력 (절대)\n증가",1015406,"2025/10/31 15:00:00",10154025,108401
3002,"전투 시작 후 90초간 물리 방어력 (극대)\n증가",1015406,"2025/10/31 15:00:00",10154026,108401
3013,"보스의 마비 무효",1015406,"2025/10/31 15:00:00",10154027,108401
3003,"전투 시작 후 90초간 마법 공격력 (절대)\n증가",1015406,"2025/10/31 15:00:00",10154028,117301
3002,"전투 시작 후 90초간 물리 방어력 (극대)\n증가",1015406,"2025/10/31 15:00:00",10154029,117301
3010,"전투 시작 후 90초간 TP 상승 (특대) 증\n가",1015406,"2025/10/31 15:00:00",10154030,117301
3013,"보스의 마비 무효",1015406,"2025/10/31 15:00:00",10154031,117301
3001,"전투 시작 후 90초간 물리 공격력 (절대)\n증가",1015406,"2025/10/31 15:00:00",10154032,113901
3002,"전투 시작 후 90초간 물리 방어력 (극대)\n증가",1015406,"2025/10/31 15:00:00",10154033,113901
3013,"보스의 마비 무효",1015406,"2025/10/31 15:00:00",10154034,113901
3001,"전투 시작 후 90초간 물리 공격력 (절대)\n증가",1015406,"2025/10/31 15:00:00",10154035,117401
3002,"전투 시작 후 90초간 물리 방어력 (극대)\n증가",1015406,"2025/10/31 15:00:00",10154036,117401
3013,"보스의 마비 무효",1015406,"2025/10/31 15:00:00",10154037,117401
3001,"전투 시작 후 90초간 물리 공격력 (절대)\n증가",1015606,"2025/12/01 15:00:00",10156001,130201
3010,"전투 시작 후 90초간 TP 상승 (특대) 증\n가",1015606,"2025/12/01 15:00:00",10156002,130201
3002,"전투 시작 후 90초간 아군 전체의 물리\n방어력 (특대) 증가",1015606,"2025/12/12 15:00:00",10156003,130001
3004,"전투 시작 후 90초간 아군 전체의 마법\n방어력 (특대) 증가",1015606,"2025/12/12 15:00:00",10156004,130001
3001,"전투 시작 후 90초간 아군 전체의 물리\n공격력 (특대) 증가",1015606,"2025/12/01 15:00:00",10156005,129701
3014,"전투 시작 후 아군 전체의 TP (대) 회복",1015606,"2025/12/01 15:00:00",10156006,129701
3002,"전투 시작 후 90초간 아군 전체의 물리\n방어력 (특대) 증가",1015606,"2025/12/01 15:00:00",10156007,105801
3004,"전투 시작 후 90초간 아군 전체의 마법\n방어력 (특대) 증가",1015606,"2025/12/01 15:00:00",10156008,105801
3003,"전투 시작 후 90초간 아군 전체의 마법\n공격력 (특대) 증가",1015606,"2025/12/01 15:00:00",10156009,126501
3014,"전투 시작 후 아군 전체의 TP (대) 회복",1015606,"2025/12/01 15:00:00",10156010,126501
3001,"전투 시작 후 90초간 아군 전체의 물리\n공격력 (특대) 증가",1015606,"2025/12/01 15:00:00",10156011,126001
3014,"전투 시작 후 아군 전체의 TP (대) 회복",1015606,"2025/12/01 15:00:00",10156012,126001
3003,"전투 시작 후 90초간 마법 공격력 (절대)\n증가",1015606,"2025/12/01 15:00:00",10156013,126101
3010,"전투 시작 후 90초간 TP 상승 (특대) 증\n가",1015606,"2025/12/01 15:00:00",10156014,126101
3001,"전투 시작 후 90초간 물리 공격력 (절대)\n증가",1015606,"2025/12/01 15:00:00",10156015,125801
3010,"전투 시작 후 90초간 TP 상승 (특대) 증\n가",1015606,"2025/12/01 15:00:00",10156016,125801
3011,"전투 시작 후 90초간 적 전체의 물리 방\n어력 (특대) 감소",1015806,"2025/12/31 15:00:00",10158001,101801
3011,"전투 시작 후 90초간 적 전체의 마법 방\n어력 (특대) 감소",1015806,"2025/12/31 15:00:00",10158002,101801
3003,"전투 시작 후 90초간 마법 공격력 (극대)\n증가",1015806,"2025/12/31 15:00:00",10158003,126501
3010,"전투 시작 후 90초간 TP 상승 (특대) 증\n가",1015806,"2025/12/31 15:00:00",10158004,126501
3003,"전투 시작 후 90초간 아군 전체의 마법\n공격력 (특대) 증가",1015806,"2025/12/31 15:00:00",10158005,110101
3014,"전투 시작 후 아군 전체의 TP (대) 회복",1015806,"2025/12/31 15:00:00",10158006,110101
3011,"전투 시작 후 90초간 적 전체의 물리 방\n어력 (특대) 감소",1015806,"2025/12/31 15:00:00",10158007,119001
3011,"전투 시작 후 90초간 적 전체의 마법 방\n어력 (특대) 감소",1015806,"2025/12/31 15:00:00",10158008,119001
3011,"전투 시작 후 90초간 적 전체의 물리 방\n어력 (특대) 감소",1015806,"2026/01/09 15:00:00",10158009,132901
3011,"전투 시작 후 90초간 적 전체의 마법 방\n어력 (특대) 감소",1015806,"2026/01/09 15:00:00",10158010,132901
3003,"전투 시작 후 90초간 마법 공격력 (극대)\n증가",1015806,"2025/12/31 15:00:00",10158011,132801
3010,"전투 시작 후 90초간 TP 상승 (특대) 증\n가",1015806,"2025/12/31 15:00:00",10158012,132801
3003,"전투 시작 후 90초간 마법 공격력 (극대)\n증가",1015806,"2025/12/31 15:00:00",10158013,105001
3010,"전투 시작 후 90초간 TP 상승 (특대) 증\n가",1015806,"2025/12/31 15:00:00",10158014,105001
3011,"전투 시작 후 90초간 적 전체의 물리 방\n어력 (특대) 감소",1015806,"2025/12/31 15:00:00",10158015,100801
3011,"전투 시작 후 90초간 적 전체의 마법 방\n어력 (특대) 감소",1015806,"2025/12/31 15:00:00",10158016,100801
3003,"전투 시작 후 90초간 마법 공격력 (극대)\n증가",1015806,"2025/12/31 15:00:00",10158017,108301
3010,"전투 시작 후 90초간 TP 상승 (특대) 증\n가",1015806,"2025/12/31 15:00:00",10158018,108301
3003,"전투 시작 후 90초간 아군 전체의 마법\n공격력 (특대) 증가",1015806,"2025/12/31 15:00:00",10158019,121401
3014,"전투 시작 후 아군 전체의 TP (대) 회복",1015806,"2025/12/31 15:00:00",10158020,121401
3003,"전투 시작 후 90초간 아군 전체의 마법\n공격력 (특대) 증가",1015806,"2025/12/31 15:00:00",10158021,117601
3014,"전투 시작 후 아군 전체의 TP (대) 회복",1015806,"2025/12/31 15:00:00",10158022,117601
3003,"전투 시작 후 90초간 아군 전체의 마법\n공격력 (특대) 증가",1015806,"2025/12/31 15:00:00",10158023,126301
3014,"전투 시작 후 아군 전체의 TP (대) 회복",1015806,"2025/12/31 15:00:00",10158024,126301
3002,"전투 시작 후 90초간 아군 전체의 물리\n방어력 (특대) 증가",1015806,"2025/12/31 15:00:00",10158025,127901
3004,"전투 시작 후 90초간 아군 전체의 마법\n방어력 (특대) 증가",1015806,"2025/12/31 15:00:00",10158026,127901
3010,"전투 시작 후 90초간 아군 전체의 TP\n상승 (중) 증가",1016006,"2026/01/30 15:00:00",10160001,102801
3010,"전투 시작 후 90초간 아군 전체의 행동\n속도 (대) 증가 (중복 가능)",1016006,"2026/01/30 15:00:00",10160002,102801
3001,"전투 시작 후 90초간 아군 전체의 물리\n공격력 (특대) 증가",1016006,"2026/01/30 15:00:00",10160003,105301
3014,"전투 시작 후 아군 전체의 TP (대) 회복",1016006,"2026/01/30 15:00:00",10160004,105301
3010,"전투 시작 후 90초간 아군 전체의 TP\n상승 (중) 증가",1016006,"2026/01/30 15:00:00",10160005,110301
3010,"전투 시작 후 90초간 아군 전체의 행동\n속도 (대) 증가 (중복 가능)",1016006,"2026/01/30 15:00:00",10160006,110301
3002,"전투 시작 후 90초간 아군 전체의 물리\n방어력 (특대) 증가",1016006,"2026/01/30 15:00:00",10160007,114501
3004,"전투 시작 후 90초간 아군 전체의 마법\n방어력 (특대) 증가",1016006,"2026/01/30 15:00:00",10160008,114501
3005,"전투 시작 후 90초간 아군 전체에 지속적\nHP 회복 상태 부여",1016006,"2026/01/30 15:00:00",10160009,127501
3013,"전투 시작 후 아군 전체의 행동 불능\n2회 무효",1016006,"2026/01/30 15:00:00",10160010,127501
3003,"전투 시작 후 90초간 아군 전체의 마법\n공격력 (특대) 증가",1016006,"2026/02/02 15:00:00",10160011,133501
3014,"전투 시작 후 아군 전체의 TP (대) 회복",1016006,"2026/02/02 15:00:00",10160012,133501
3001,"전투 시작 후 90초간 물리 공격력 (극대)\n증가",1016006,"2026/01/30 15:00:00",10160013,180901
3010,"전투 시작 후 90초간 TP 상승 (대) 증가",1016006,"2026/01/30 15:00:00",10160014,180901
3005,"전투 시작 후 90초간 아군 전체에 지속적\nHP 회복 상태 부여",1016006,"2026/01/30 15:00:00",10160015,114201
3013,"전투 시작 후 아군 전체의 행동 불능\n2회 무효",1016006,"2026/01/30 15:00:00",10160016,114201
3011,"전투 시작 후 90초간 적 전체의 물리 방\n어력 (특대) 감소",1016006,"2026/01/30 15:00:00",10160017,125201
3011,"전투 시작 후 90초간 적 전체의 마법 방\n어력 (특대) 감소",1016006,"2026/01/30 15:00:00",10160018,125201
3001,"전투 시작 후 90초간 물리 공격력 (극대)\n증가",1016006,"2026/01/30 15:00:00",10160019,133201
3010,"전투 시작 후 90초간 TP 상승 (대) 증가",1016006,"2026/01/30 15:00:00",10160020,133201
