still_group_id,unit_id_10,my_page_flag,unit_id_4,unit_id_8,unit_id_3,unit_id_7,unit_id_5,story_id,facial_id,story_group_id,unit_id_2,position_y,scroll_direction,album_ignore,unit_id_6,unit_id_9,vertical_still_flg,still_id,unit_id_1
1078004,0,1,0,0,0,0,0,1078004,1,1078,0,0,0,0,0,0,0,107800401,106031
1078004,0,1,0,0,0,0,0,1078004,1,1078,0,0,0,0,0,0,0,107800402,106031
1078004,0,1,0,0,0,0,0,1078004,1,1078,0,0,0,0,0,0,0,107800403,106031
1078007,0,1,0,0,0,0,0,1078007,1,1078,0,0,0,0,0,0,0,107800701,106031
1078007,0,1,0,0,0,0,0,1078007,1,1078,0,0,0,0,0,0,0,107800702,106031
1079003,0,1,0,0,0,0,0,1079003,1,1079,100011,0,0,0,0,0,0,107900301,107911
1079003,0,1,0,0,0,0,0,1079003,1,1079,0,0,0,0,0,0,0,107900302,107911
1079003,0,1,0,0,0,0,0,1079003,1,1079,0,0,0,0,0,0,0,107900303,107911
0,0,0,0,0,0,0,0,1079004,1,1079,0,-880,0,0,0,0,1,107900401,0
1080003,0,1,0,0,0,0,0,1080003,1,1080,0,0,0,0,0,0,0,108000301,108011
1080003,0,1,0,0,0,0,0,1080003,1,1080,0,0,0,0,0,0,0,108000302,108011
1080004,0,1,0,0,0,0,0,1080004,1,1080,0,0,0,0,0,0,0,108000401,108031
1080004,0,1,0,0,0,0,0,1080004,1,1080,0,0,0,0,0,0,0,108000402,108031
0,0,1,0,0,0,0,0,1081002,1,1081,0,0,0,0,0,0,0,108100201,108111
0,0,0,0,0,0,0,0,1081004,1,1081,0,-880,0,0,0,0,1,108100401,0
0,0,1,0,0,0,0,0,1082004,1,1082,0,0,0,0,0,0,0,108200401,100731
0,0,1,0,0,0,0,0,1083004,1,1083,0,0,0,0,0,0,0,108300401,105031
0,0,1,0,0,0,0,0,1084002,1,1084,0,0,0,0,0,0,0,108400201,108411
0,0,1,0,0,0,0,0,1084004,1,1084,0,0,0,0,0,0,0,108400401,104232
0,0,1,0,0,0,0,0,1085002,1,1085,0,0,0,0,0,0,0,108500201,102111
0,0,1,0,0,0,0,0,1085004,1,1085,0,0,0,0,0,0,0,108500401,0
0,0,1,0,0,0,0,0,1086002,1,1086,0,0,0,0,0,0,0,108600201,108611
0,0,0,0,0,0,0,0,1086004,1,1086,0,-880,0,0,0,0,1,108600401,0
1087002,0,1,0,0,0,0,0,1087002,1,1087,0,0,0,0,0,0,0,108700201,108711
1087002,0,1,0,0,0,0,0,1087002,1,1087,0,0,0,0,0,0,0,108700202,108711
1087004,0,1,0,0,0,0,0,1087004,1,1087,0,0,0,0,0,0,0,108700401,100132
1087004,0,1,0,0,0,0,0,1087004,1,1087,0,0,0,0,0,0,0,108700402,100132
1087004,0,1,0,0,0,0,0,1087004,1,1087,0,0,0,0,0,0,0,108700403,100132
1087004,0,1,0,0,0,0,0,1087004,1,1087,0,0,0,0,0,0,0,108700404,100132
1087004,0,1,0,0,0,0,0,1087004,1,1087,0,0,0,0,0,0,0,108700405,100132
1087004,0,1,0,0,0,0,0,1087004,1,1087,0,0,0,0,0,0,0,108700406,100132
1087007,0,1,0,0,0,0,0,1087007,1,1087,0,0,0,0,0,0,0,108700701,108732
1087007,0,1,0,0,0,0,0,1087007,1,1087,0,0,0,0,0,0,0,108700702,108732
1088002,0,1,0,0,0,0,0,1088002,1,1088,0,0,0,0,0,0,0,108800201,108811
1088002,0,1,0,0,0,0,0,1088002,1,1088,0,0,0,0,0,0,0,108800202,108811
1088002,0,1,0,0,0,0,0,1088002,1,1088,0,0,1,0,0,0,0,108800203,108811
1088004,0,1,0,0,0,0,0,1088004,1,1088,0,-880,1,0,0,0,1,108800401,100232
1088004,0,1,0,0,0,0,0,1088004,1,1088,0,-880,1,0,0,0,1,108800402,100232
1088004,0,1,0,0,0,0,0,1088004,1,1088,0,-880,1,0,0,0,1,108800403,100232
1088007,0,1,108832,0,6832,0,0,1088007,1,1088,6732,0,0,0,0,0,0,108800701,6632
1088007,0,1,108832,0,6832,0,0,1088007,1,1088,6732,0,0,0,0,0,0,108800702,6632
1088007,0,1,108832,0,6832,0,0,1088007,1,1088,6732,0,0,0,0,0,0,108800703,6632
1088007,0,1,108832,0,6832,0,0,1088007,1,1088,6732,0,0,0,0,0,0,108800704,6632
1088007,0,1,108832,0,6832,0,0,1088007,1,1088,6732,0,0,0,0,0,0,108800705,6632
0,0,1,1211,0,1111,0,0,1089003,1,1089,100011,0,0,0,0,0,0,108900301,108911
1089004,0,1,0,0,0,0,0,1089004,1,1089,0,0,0,0,0,0,0,108900401,100332
1089004,0,1,0,0,0,0,0,1089004,1,1089,0,0,0,0,0,0,0,108900402,100332
1089004,0,1,0,0,0,0,0,1089004,1,1089,0,0,0,0,0,0,0,108900403,100332
1089004,0,1,0,0,0,0,0,1089004,1,1089,0,0,0,0,0,0,0,108900404,100332
0,0,1,0,0,0,0,0,1089007,1,1089,108932,0,0,0,0,0,0,108900701,100011
1090002,0,1,0,0,0,0,0,1090002,1,1090,0,0,0,0,0,0,0,109000201,109011
1090002,0,1,0,0,0,0,0,1090002,1,1090,0,0,0,0,0,0,0,109000202,109011
0,0,1,0,0,0,0,0,1090004,1,1090,0,0,0,0,0,0,0,109000401,102731
1091001,0,1,0,0,0,0,0,1091001,1,1091,104911,0,0,0,0,0,0,109100101,100011
1091001,0,1,0,0,0,0,0,1091001,1,1091,104911,0,0,0,0,0,0,109100102,100011
0,0,1,0,0,0,0,0,1091004,1,1091,0,0,0,0,0,0,0,109100401,104931
0,0,1,0,0,0,0,0,1092002,1,1092,0,0,0,0,0,0,0,109200201,109211
0,0,1,0,0,109411,0,0,1092004,1,1092,109311,0,0,0,0,0,0,109200401,109211
0,0,1,0,0,0,0,0,1093002,1,1093,0,0,0,0,0,0,0,109300201,109311
0,0,1,0,0,109411,0,0,1093004,1,1093,109311,0,0,0,0,0,0,109300401,109211
0,0,1,0,0,0,0,0,1094003,1,1094,0,0,0,0,0,0,0,109400301,109411
0,0,1,0,0,109411,0,0,1094004,1,1094,109311,0,0,0,0,0,0,109400401,109211
1095001,0,1,0,0,0,0,0,1095001,1,1095,0,0,0,0,0,0,0,109500101,109511
1095001,0,1,0,0,0,0,0,1095001,1,1095,0,0,0,0,0,0,0,109500102,109511
0,0,1,0,0,0,0,0,1095003,1,1095,0,0,0,0,0,0,0,109500301,109511
1095004,0,1,0,0,0,0,0,1095004,1,1095,0,0,0,0,0,0,0,109500401,104532
1095004,0,1,0,0,0,0,0,1095004,1,1095,0,0,0,0,0,0,0,109500402,104532
0,0,1,0,0,0,0,0,1096002,1,1096,0,0,0,0,0,0,0,109600201,109611
0,0,0,0,0,0,0,0,1096004,1,1096,0,-880,0,0,0,0,1,109600401,0
1097001,0,1,0,0,0,0,0,1097001,1,1097,109711,0,0,0,0,0,0,109700101,105913
1097001,0,1,0,0,0,0,0,1097001,1,1097,109711,0,0,0,0,0,0,109700102,105913
0,0,1,0,0,0,0,0,1097004,1,1097,109711,0,0,0,0,0,0,109700401,105811
0,0,1,0,0,109811,0,0,1098002,1,1098,415,0,0,0,0,0,0,109800201,211
0,0,1,109711,0,106012,0,109811,1098004,1,1098,105913,0,0,0,109911,0,0,109800401,105812
0,0,1,0,0,0,0,0,1099003,1,1099,109911,0,0,0,0,0,0,109900301,105912
0,0,1,102811,109911,102511,106012,105812,1099004,1,1099,102311,0,0,0,105913,2611,0,109900401,102111
0,0,1,0,0,0,0,0,1100003,1,1100,0,0,0,0,0,0,0,110000301,110011
1100004,0,1,0,0,0,0,0,1100004,1,1100,0,0,0,0,0,0,0,110000401,110031
1100004,0,1,0,0,0,0,0,1100004,1,1100,0,0,0,0,0,0,0,110000402,110031
0,0,1,0,0,0,0,0,1101001,1,1101,0,0,0,0,0,0,0,110100101,110111
0,0,0,0,0,0,0,0,1101004,1,1101,0,-880,0,0,0,0,1,110100401,0
1103002,0,1,0,0,0,0,0,1103002,1,1103,0,0,0,0,0,0,0,110300201,110311
1103002,0,1,0,0,0,0,0,1103002,1,1103,0,0,0,0,0,0,0,110300202,110311
0,0,1,0,0,0,0,0,1103004,1,1103,0,0,0,0,0,0,0,110300401,110331
0,0,1,0,0,0,0,0,1104003,1,1104,0,0,0,0,0,0,0,110400301,110411
1103004,0,1,0,0,0,0,0,1104004,1,1104,0,0,0,0,0,0,0,110400401,104331
1103004,0,1,0,0,0,0,0,1104004,1,1104,0,0,0,0,0,0,0,110400402,104331
1105003,0,1,0,0,0,0,0,1105003,1,1105,0,0,0,0,0,0,0,110500301,110511
1105003,0,1,0,0,0,0,0,1105003,1,1105,0,0,0,0,0,0,0,110500302,110511
1105004,0,1,0,0,0,0,0,1105004,1,1105,0,0,0,0,0,0,0,110500401,101732
1105004,0,1,0,0,0,0,0,1105004,1,1105,0,0,0,0,0,0,0,110500402,101732
0,0,1,0,0,0,0,0,1106003,1,1106,0,0,0,0,0,0,0,110600301,110611
1106004,0,1,0,0,0,0,0,1106004,1,1106,0,0,0,0,0,0,0,110600401,101031
1106004,0,1,0,0,0,0,0,1106004,1,1106,0,0,0,0,0,0,0,110600402,101031
0,0,1,0,0,0,0,0,1107002,0,1107,0,0,0,0,0,0,0,110700201,110711
1107004,0,1,0,0,0,0,0,1107004,0,1107,0,0,0,0,0,0,0,110700401,104031
1107004,0,1,0,0,0,0,0,1107004,0,1107,0,0,0,0,0,0,0,110700402,104031
0,0,1,0,0,0,0,0,1108003,0,1108,0,0,0,0,0,0,0,110800301,110811
0,0,1,0,0,0,0,0,1108008,0,1108,110832,0,0,0,0,0,0,110800801,3731
1109005,0,1,0,0,0,0,0,1109005,0,1109,0,0,0,0,0,0,0,110900501,110911
1109005,0,1,0,0,0,0,0,1109005,0,1109,0,0,0,0,0,0,0,110900502,110911
1109008,0,1,0,0,0,0,0,1109008,0,1109,0,0,0,0,0,0,0,110900801,110932
1109008,0,1,0,0,0,0,0,1109008,0,1109,0,0,0,0,0,0,0,110900802,110932
1110001,0,1,0,0,0,0,0,1110001,0,1110,0,0,0,0,0,0,0,111000101,111011
1110001,0,1,0,0,0,0,0,1110001,0,1110,0,0,0,0,0,0,0,111000102,111011
1110004,0,1,0,0,0,0,0,1110004,0,1110,0,0,0,0,0,0,0,111000401,111031
1110004,0,1,0,0,0,0,0,1110004,0,1110,0,0,0,0,0,0,0,111000402,111031
0,0,1,0,0,0,0,0,1110005,0,1110,0,0,0,0,0,0,0,111000501,0
0,0,1,0,0,0,0,0,1111003,0,1111,0,0,0,0,0,0,0,111100301,111111
1111004,0,1,0,0,0,0,0,1111004,0,1111,0,0,0,0,0,0,0,111100401,111131
1111004,0,1,0,0,0,0,0,1111004,0,1111,0,0,0,0,0,0,0,111100402,111131
0,0,1,0,0,0,0,0,1112001,0,1112,1811,0,0,0,0,0,0,111200101,111211
0,0,1,0,0,0,0,0,1112004,0,1112,0,0,0,0,0,0,0,111200401,100431
0,0,1,0,0,0,0,0,1113002,0,1113,0,0,0,0,0,0,0,111300201,111311
0,0,1,0,0,0,0,0,1113004,0,1113,0,0,0,0,0,0,0,111300401,102031
1114002,0,1,0,0,0,0,0,1114002,0,1114,0,0,0,0,0,0,0,111400201,111411
1114002,0,1,0,0,0,0,0,1114002,0,1114,0,0,0,0,0,0,0,111400202,111411
0,0,1,0,0,0,0,0,1114007,0,1114,0,0,0,0,0,0,0,111400701,111411
0,0,1,0,0,0,0,0,1115002,0,1115,0,0,0,0,0,0,0,111500201,111511
1115004,0,1,0,0,0,0,0,1115004,0,1115,0,0,0,0,0,0,0,111500401,107131
1115004,0,1,0,0,0,0,0,1115004,0,1115,0,0,0,0,0,0,0,111500402,107131
0,0,1,0,0,0,0,0,1116003,0,1116,0,0,0,0,0,0,0,111600301,111611
0,0,0,0,0,0,0,0,1116004,0,1116,0,-870,0,0,0,0,1,111600401,0
1117002,0,1,0,0,0,0,0,1117002,0,1117,0,0,0,0,0,0,0,111700201,111711
1117002,0,1,0,0,0,0,0,1117002,0,1117,0,0,0,0,0,0,0,111700202,111711
1117004,0,1,0,0,0,0,0,1117004,0,1117,0,0,0,0,0,0,0,111700401,104431
1117004,0,1,0,0,0,0,0,1117004,0,1117,0,0,0,0,0,0,0,111700402,104431
0,0,1,0,0,0,0,0,1118003,0,1118,0,0,0,0,0,0,0,111800301,111811
0,0,1,0,0,0,0,0,1118004,0,1118,0,0,0,0,0,0,0,111800401,111831
1119002,0,1,0,0,0,0,0,1119002,0,1119,0,0,0,0,0,0,0,111900201,111911
1119002,0,1,0,0,0,0,0,1119002,0,1119,0,0,0,0,0,0,0,111900202,111911
1119004,0,1,0,0,0,0,0,1119004,0,1119,0,0,0,0,0,0,0,111900401,105931
1119004,0,1,0,0,0,0,0,1119004,0,1119,0,0,0,0,0,0,0,111900402,105931
1120003,0,1,0,0,0,0,0,1120003,0,1120,0,0,0,0,0,0,0,112000301,112011
1120003,0,1,0,0,0,0,0,1120003,0,1120,0,0,0,0,0,0,0,112000302,112011
1120004,0,1,0,0,0,0,0,1120004,0,1120,0,0,0,0,0,0,0,112000401,106031
1120004,0,1,0,0,0,0,0,1120004,0,1120,0,0,0,0,0,0,0,112000402,106031
1120004,0,1,0,0,0,0,0,1120004,0,1120,0,0,0,0,0,0,0,112000403,106031
1121001,0,1,0,0,0,0,0,1121001,0,1121,0,0,0,0,0,0,0,112100101,112111
1121001,0,1,0,0,0,0,0,1121001,0,1121,0,0,0,0,0,0,0,112100102,112111
1121004,0,1,0,0,0,0,0,1121004,0,1121,0,0,0,0,0,0,0,112100401,102531
1121004,0,1,0,0,0,0,0,1121004,0,1121,0,0,0,0,0,0,0,112100402,102531
0,0,1,0,0,0,0,0,1122001,0,1122,0,0,0,0,0,0,0,112200101,112211
1122004,0,1,0,0,0,0,0,1122004,0,1122,0,0,0,0,0,0,0,112200401,101431
1122004,0,1,0,0,0,0,0,1122004,0,1122,0,0,0,0,0,0,0,112200402,101431
1122004,0,1,0,0,0,0,0,1122004,0,1122,0,0,0,0,0,0,0,112200403,101431
1123001,0,1,0,0,0,0,0,1123001,0,1123,0,0,0,0,0,0,0,112300101,112311
1123001,0,1,0,0,0,0,0,1123001,0,1123,0,0,0,0,0,0,0,112300102,112311
0,0,1,0,0,0,0,0,1123004,0,1123,0,0,0,0,0,0,0,112300401,103831
1124003,0,1,0,0,0,0,0,1124003,1,1124,0,0,0,0,0,0,0,112400301,112411
1124003,0,1,0,0,0,0,0,1124003,1,1124,0,0,0,0,0,0,0,112400302,112411
1124004,0,1,0,0,0,0,0,1124004,1,1124,0,0,0,0,0,0,0,112400401,112431
1124004,0,1,0,0,0,0,0,1124004,1,1124,0,0,0,0,0,0,0,112400402,112431
1125003,0,1,0,0,0,0,0,1125003,1,1125,0,0,0,0,0,0,0,112500301,112511
1125003,0,1,0,0,0,0,0,1125003,1,1125,0,0,0,0,0,0,0,112500302,112511
1125004,0,1,0,0,0,0,0,1125004,1,1125,0,0,0,0,0,0,0,112500401,112531
1125004,0,1,0,0,0,0,0,1125004,1,1125,0,0,0,0,0,0,0,112500402,112531
1126001,0,1,0,0,0,0,0,1126001,1,1126,0,0,0,0,0,0,0,112600101,112611
1126001,0,1,0,0,0,0,0,1126001,1,1126,0,0,0,0,0,0,0,112600102,112611
1126004,0,1,112631,0,3832,0,0,1126004,1,1126,3831,0,0,0,0,0,0,112600401,3731
1126004,0,1,112631,0,3832,0,0,1126004,1,1126,3831,0,0,0,0,0,0,112600402,3731
0,0,1,0,0,0,0,0,1127003,1,1127,0,0,0,0,0,0,0,112700301,112711
0,0,1,0,0,0,0,0,1127004,1,1127,0,0,0,0,0,0,0,112700401,102631
0,0,1,0,0,0,0,0,1128001,1,1128,0,0,0,0,0,0,0,112800101,112811
0,0,1,0,0,0,0,0,1128004,1,1128,0,0,0,0,0,0,0,112800401,103332
0,0,1,0,0,0,0,0,1129002,1,1129,112912,0,0,0,0,0,0,112900201,105411
0,0,1,0,0,0,0,0,1129004,1,1129,0,0,0,0,0,0,0,112900401,101131
0,0,1,0,0,0,0,0,1130003,1,1130,0,0,0,0,0,0,0,113000301,113011
1130004,0,1,0,0,0,0,0,1130004,1,1130,0,0,0,0,0,0,0,113000401,105531
1130004,0,1,0,0,0,0,0,1130004,1,1130,0,0,0,0,0,0,0,113000402,105531
1131001,0,1,0,0,0,0,0,1131001,1,1131,0,0,0,0,0,0,0,113100101,113111
1131001,0,1,0,0,0,0,0,1131001,1,1131,0,0,0,0,0,0,0,113100102,113111
1131004,0,1,0,0,0,0,0,1131004,1,1131,0,0,0,0,0,0,0,113100401,105632
1131004,0,1,0,0,0,0,0,1131004,1,1131,0,0,0,0,0,0,0,113100402,105632
1132003,0,1,0,0,0,0,0,1132003,1,1132,0,0,0,0,0,0,0,113200301,113211
1132003,0,1,0,0,0,0,0,1132003,1,1132,0,0,0,0,0,0,0,113200302,113211
0,0,1,0,0,0,0,0,1132004,1,1132,0,0,0,0,0,0,0,113200401,100931
1133003,0,1,0,0,0,0,0,1133003,1,1133,0,0,0,0,0,0,0,113300301,113311
1133003,0,1,0,0,0,0,0,1133003,1,1133,0,0,0,0,0,0,0,113300302,113311
0,0,1,0,0,0,0,0,1133004,1,1133,0,0,0,0,0,0,0,113300401,101332
1134001,0,1,0,0,0,0,0,1134001,1,1134,113411,0,0,0,0,0,0,113400101,103811
1134001,0,1,0,0,0,0,0,1134001,1,1134,113411,0,0,0,0,0,0,113400102,103811
1134004,0,1,0,0,0,0,0,1134004,1,1134,0,0,0,0,0,0,0,113400401,101231
1134004,0,1,0,0,0,0,0,1134004,1,1134,0,0,0,0,0,0,0,113400402,101231
1134004,0,1,0,0,0,0,0,1134004,1,1134,0,0,0,0,0,0,0,113400403,101231
0,0,1,0,0,0,0,0,1135002,1,1135,113511,0,0,0,0,0,0,113500201,911
0,0,1,0,0,0,0,0,1135004,1,1135,0,0,0,0,0,0,0,113500401,101532
1136003,0,1,0,0,0,0,0,1136003,1,1136,0,0,0,0,0,0,0,113600301,113611
1136003,0,1,0,0,0,0,0,1136003,1,1136,0,0,0,0,0,0,0,113600302,113611
0,0,1,0,0,0,0,0,1136004,1,1136,113631,0,0,0,0,0,0,113600401,131
0,0,1,0,0,0,0,0,1137003,1,1137,113711,0,0,0,0,0,0,113700301,1411
0,0,1,0,0,0,0,0,1137004,1,1137,0,0,0,0,0,0,0,113700401,100632
0,0,1,0,0,113811,0,0,1138003,1,1138,113711,0,0,0,0,0,0,113800301,416
1138004,0,1,0,0,0,0,0,1138004,1,1138,102232,0,0,0,0,0,0,113800401,1031
1138004,0,1,0,0,0,0,0,1138004,1,1138,102232,0,0,0,0,0,0,113800402,1031
1139003,0,1,0,0,0,0,0,1139003,1,1139,0,0,0,0,0,0,0,113900301,113911
1139003,0,1,0,0,0,0,0,1139003,1,1139,0,0,0,0,0,0,0,113900302,113911
0,0,1,0,0,105431,0,0,1139004,1,1139,231,0,0,0,0,0,0,113900401,131
1140002,0,1,0,0,0,0,0,1140002,1,1140,0,0,0,0,0,0,0,114000201,114011
1140002,0,1,0,0,0,0,0,1140002,1,1140,0,0,0,0,0,0,0,114000202,114011
1140004,0,1,0,0,0,0,0,1140004,1,1140,0,0,0,0,0,0,0,114000401,100331
1140004,0,1,0,0,0,0,0,1140004,1,1140,0,0,0,0,0,0,0,114000402,100331
0,0,1,0,0,0,0,0,1141002,1,1141,114111,0,0,0,0,0,0,114100201,1511
1141004,0,1,0,0,0,0,0,1141004,1,1141,0,0,0,0,0,0,0,114100401,100531
1141004,0,1,0,0,0,0,0,1141004,1,1141,0,0,0,0,0,0,0,114100402,100531
0,0,1,0,0,0,0,0,1142003,1,1142,114211,0,0,0,0,0,0,114200301,4211
0,0,1,0,0,105331,0,0,1142004,1,1142,231,0,0,0,0,0,0,114200401,131
0,0,1,0,0,0,0,0,1143003,1,1143,0,0,0,0,0,0,0,114300301,114311
1143004,0,1,0,0,0,0,0,1143004,1,1143,0,0,0,0,0,0,0,114300401,103731
1143004,0,1,0,0,0,0,0,1143004,1,1143,0,0,0,0,0,0,0,114300402,103731
0,0,1,511,0,413,114411,1411,1144003,1,1144,211,0,0,0,2511,0,0,114400301,111
1144004,0,1,0,0,0,0,0,1144004,1,1144,0,0,0,0,0,0,0,114400401,103231
1144004,0,1,0,0,0,0,0,1144004,1,1144,0,0,0,0,0,0,0,114400402,103231
0,0,1,0,0,0,0,0,1145002,1,1145,0,0,0,0,0,0,0,114500201,114511
0,0,1,0,0,102832,0,0,1145004,1,1145,231,0,0,0,0,0,0,114500401,131
1146003,0,1,0,0,0,0,0,1146003,1,1146,0,0,0,0,0,0,0,114600301,114612
1146003,0,1,0,0,0,0,0,1146003,1,1146,0,0,0,0,0,0,0,114600302,114612
1146004,0,1,0,0,0,0,0,1146004,1,1146,0,0,0,0,0,0,0,114600401,103433
1146004,0,1,0,0,0,0,0,1146004,1,1146,0,0,0,0,0,0,0,114600402,103433
0,0,1,0,0,0,0,0,1147003,1,1147,114711,0,0,0,0,0,0,114700301,2511
0,0,1,0,0,0,0,0,1147004,1,1147,0,0,0,0,0,0,0,114700401,106131
0,0,1,0,0,0,0,0,1150001,1,1150,107011,0,0,0,0,0,0,115000101,3731
1150004,0,1,0,0,0,0,0,1150004,1,1150,0,0,0,0,0,0,0,115000401,107031
1150004,0,1,0,0,0,0,0,1150004,1,1150,0,0,0,0,0,0,0,115000402,107031
1150004,0,1,0,0,0,0,0,1150004,1,1150,0,0,0,0,0,0,0,115000403,107031
1155001,0,1,0,0,115511,0,0,1155001,1,1155,5411,0,0,0,0,0,0,115500101,5311
1155001,0,1,0,0,115511,0,0,1155001,1,1155,5411,0,0,0,0,0,0,115500102,5311
1155004,0,1,0,0,0,0,0,1155004,1,1155,0,0,0,0,0,0,0,115500401,105931
1155004,0,1,0,0,0,0,0,1155004,1,1155,0,0,0,0,0,0,0,115500402,105931
0,0,1,0,0,115611,0,0,1156002,1,1156,5411,0,0,0,0,0,0,115600201,5311
1156004,0,1,0,0,0,0,0,1156004,1,1156,0,0,0,0,0,0,0,115600401,100232
1156004,0,1,0,0,0,0,0,1156004,1,1156,0,0,0,0,0,0,0,115600402,100232
1156004,0,1,0,0,0,0,0,1156004,1,1156,0,0,0,0,0,0,0,115600403,100232
1157003,0,1,0,0,0,0,0,1157003,1,1157,0,0,0,0,0,0,0,115700301,115711
1157003,0,1,0,0,0,0,0,1157003,1,1157,0,0,0,0,0,0,0,115700302,115711
1157004,0,1,0,0,0,0,0,1157004,1,1157,0,0,0,0,0,0,0,115700401,101431
1157004,0,1,0,0,0,0,0,1157004,1,1157,0,0,0,0,0,0,0,115700402,101431
0,0,1,0,0,0,0,0,1158001,1,1158,0,0,0,0,0,0,0,115800101,115812
0,0,1,0,0,0,0,0,1158004,1,1158,105231,0,0,0,0,0,0,115800401,3731
0,0,1,0,0,0,0,0,1159001,1,1159,0,0,0,0,0,0,0,115900101,115911
1159004,0,1,0,0,0,0,0,1159004,1,1159,0,0,0,0,0,0,0,115900401,104331
1159004,0,1,0,0,0,0,0,1159004,1,1159,0,0,0,0,0,0,0,115900402,104331
0,0,1,0,0,0,0,0,1160003,1,1160,0,0,0,0,0,0,0,116000301,116011
0,0,1,0,0,0,0,0,1160004,1,1160,0,0,0,0,0,0,0,116000401,101031
0,0,1,0,0,0,0,0,1162002,1,1162,116211,0,0,0,0,0,0,116200201,3112
1162004,0,1,0,0,0,0,0,1162004,1,1162,0,0,0,0,0,0,0,116200401,110832
1162004,0,1,0,0,0,0,0,1162004,1,1162,0,0,0,0,0,0,0,116200402,110832
0,0,1,0,0,0,0,0,1163003,1,1163,0,0,0,0,0,0,0,116300301,0
0,0,1,0,0,0,0,0,1163004,1,1163,0,0,0,0,0,0,0,116300401,0
1164003,0,1,0,0,0,0,0,1164003,1,1164,116411,0,0,0,0,0,0,116400301,3111
1164003,0,1,0,0,0,0,0,1164003,1,1164,0,0,0,0,0,0,0,116400302,0
1164004,0,1,0,0,0,0,0,1164004,1,1164,0,0,0,0,0,0,0,116400401,111032
1164004,0,1,0,0,0,0,0,1164004,1,1164,0,0,0,0,0,0,0,116400402,111032
1164004,0,1,0,0,0,0,0,1164004,1,1164,0,0,0,0,0,0,0,116400403,111032
0,0,1,0,0,0,0,0,1165003,1,1165,0,0,0,0,0,0,0,116500301,116511
0,0,1,0,0,0,0,0,1165004,1,1165,0,0,0,0,0,0,0,116500401,106631
0,0,1,0,0,0,0,0,1166001,1,1166,0,0,0,0,0,0,0,116600101,116611
1166004,0,1,0,0,0,0,0,1166004,1,1166,0,0,0,0,0,0,0,116600401,106532
1166004,0,1,0,0,0,0,0,1166004,1,1166,0,0,0,0,0,0,0,116600402,106532
0,0,1,0,0,0,0,0,1167003,1,1167,116711,0,0,0,0,0,0,116700301,111
1167004,0,1,0,0,0,0,0,1167004,1,1167,0,0,0,0,0,0,0,116700401,104032
1167004,0,1,0,0,0,0,0,1167004,1,1167,0,0,0,0,0,0,0,116700402,104032
1168003,0,1,0,0,0,0,0,1168003,1,1168,116811,0,0,0,0,0,0,116800301,2511
1168003,0,1,0,0,0,0,0,1168003,1,1168,116811,0,0,0,0,0,0,116800302,2511
0,0,1,0,0,0,0,0,1168004,1,1168,0,0,0,0,0,0,0,116800401,104632
0,0,1,0,0,0,0,0,1169003,1,1169,0,0,0,0,0,0,0,116900301,116911
1169004,0,1,0,0,0,0,0,1169004,1,1169,0,0,0,0,0,0,0,116900401,104831
1169004,0,1,0,0,0,0,0,1169004,1,1169,0,0,0,0,0,0,0,116900402,104831
0,0,1,0,0,0,0,0,1170001,1,1170,0,0,0,0,0,0,0,117000101,117011
0,0,1,0,0,0,0,0,1170004,1,1170,0,0,0,0,0,0,0,117000401,117031
0,0,1,0,0,0,0,0,1171002,1,1171,117111,0,0,0,0,0,0,117100201,1212
0,0,1,0,0,0,0,0,1171004,1,1171,117131,0,0,0,0,0,0,117100401,1231
1172002,0,1,0,0,0,0,0,1172002,1,1172,0,0,0,0,0,0,0,117200201,117211
1172002,0,1,0,0,0,0,0,1172002,1,1172,117211,0,0,0,0,0,0,117200202,312
1172002,0,1,0,0,0,0,0,1172002,1,1172,0,0,0,0,0,0,0,117200203,117211
1172004,0,1,0,0,0,0,0,1172004,1,1172,0,0,0,0,0,0,0,117200401,102931
1172004,0,1,0,0,0,0,0,1172004,1,1172,0,0,0,0,0,0,0,117200402,102931
0,0,1,0,0,0,0,0,1173003,1,1173,0,0,0,0,0,0,0,117300301,117311
0,0,1,0,0,0,0,0,1173004,1,1173,0,0,0,0,0,0,0,117300401,104231
0,0,1,0,0,0,0,0,1174003,1,1174,0,0,0,0,0,0,0,117400301,117411
0,0,1,0,0,0,0,0,1174004,1,1174,0,0,0,0,0,0,0,117400401,117431
0,0,1,0,0,0,0,0,1175002,1,1175,117511,0,0,0,0,0,0,117500201,414
1175004,0,1,0,0,0,0,0,1175004,1,1175,0,0,0,0,0,0,0,117500401,105131
1175004,0,1,0,0,0,0,0,1175004,1,1175,0,0,0,0,0,0,0,117500402,105131
0,0,1,0,0,0,0,0,1176001,1,1176,0,0,0,0,0,0,0,117600101,117611
0,0,1,0,0,0,0,0,1176004,1,1176,0,0,0,0,0,0,0,117600401,100831
1177001,0,1,0,0,0,0,0,1177001,1,1177,0,0,0,0,0,0,0,117700101,117711
1177001,0,1,0,0,0,0,0,1177001,1,1177,0,0,0,0,0,0,0,117700102,117711
0,0,1,0,0,0,0,0,1177004,1,1177,0,0,0,0,0,0,0,117700401,101731
0,0,1,0,0,0,0,0,1178001,1,1178,117811,0,0,0,0,0,0,117800101,212
0,0,1,0,0,0,0,0,1178004,1,1178,0,0,0,0,0,0,0,117800401,103031
