action_10,depend_action_7,action_7,depend_action_2,action_2,skill_area_width,depend_action_6,action_1,skill_cast_time,action_3,skill_id,skill_type,depend_action_1,depend_action_4,depend_action_10,name,action_6,depend_action_5,depend_action_9,description,depend_action_8,depend_action_3,icon_type,boss_ub_cool_time,action_8,action_4,action_5,action_9
0,0,0,0,111800202,0,0,111800201,0.465,111800203,1118002,0,0,0,0,"찹쌀떡 타임",0,0,0,"자신의 물리 공격력 (소) 증가 / 자신의 남은 HP가 80% 이상일 경우 아군 전체의 물리 공격력 (중) 증가 / 자신의 남은 HP에 따라 물리 공격력 상승량 증가",0,0,2003,0.0,0,111800204,111800205,0
0,0,0,0,111800302,0,0,111800301,0.795,111800303,1118003,0,0,0,0,"라이징 선",0,0,0,"전방의 적 1명에게 물리 (중) 데미지 / 자신의 남은 HP가 80% 이상일 경우 물리 방어력 (소) 감소 / 자신의 남은 HP에 따라 이 스킬의 데미지가 증가",0,0,2001,0.0,0,111800304,0,0
0,0,111801207,0,111801202,0,0,111801201,0.465,111801203,1118012,0,0,0,0,"찹쌀떡 타임+",111801206,0,0,"자신의 물리 공격력 (소) 증가 / 자신의 남은 HP가 80％ 이상일 경우 아군 전체의 물리 공격력 (중) 증가 / 자신의 남은 HP에 따라 물리 공격력 상승량 증가 / 자신의 남은 HP가 90％ 이상일 경우 자신의 TP (중) 회복",0,0,2003,0.0,0,111801204,111801205,0
0,0,111821207,0,111821202,0,0,111821201,0.465,111821203,1118212,0,0,0,0,"찹쌀떡 타임+",111821206,0,0,"자신의 물리 공격력 (중) 증가 / 자신의 남은 HP가 80％ 이상일 경우 아군 전체의 물리 공격력 (중) 증가 / 자신의 남은 HP에 따라 물리 공격력 상승량 증가 / 자신의 남은 HP가 90％ 이상일 경우 자신의 TP (중) 회복",0,0,2003,0.0,0,111821204,111821205,0
0,0,0,0,0,0,0,111850101,0.0,0,1118501,0,0,0,0,"신춘 미식 파워",0,0,0,"전투 시작 시, 자신의 최대 HP (중) 증가",0,0,3005,0.0,0,0,0,0
0,0,0,0,0,0,0,111851101,0.0,0,1118511,0,0,0,0,"신춘 미식 파워+",0,0,0,"전투 시작 시, 자신의 최대 HP (대) 증가",0,0,3005,0.0,0,0,0,0
0,0,0,0,111900102,0,0,111900101,0.0,111900103,1119001,1,0,0,0,"뉴 이어즈 브라이트",0,0,0,"자신의 HP (중) 회복 / 아군 전체에 지속적 HP 회복 상태 부여 / 물리 공격력 (대) 증가",0,0,1005,0.0,0,0,0,0
0,0,0,0,111900202,0,0,111900201,0.375,0,1119002,0,0,0,0,"스피릿 월",0,0,0,"【도발】자신에게 물리 / 마법 흡수 배리어 전개 / 적 전체를 도발한다",0,0,2013,0.0,0,0,0,0
0,0,0,0,111900302,0,0,111900301,0.715,111900303,1119003,1,0,0,0,"블레싱 스피릿",0,0,0,"물리 공격력이 가장 높은 아군의 물리 공격력 (중) 증가 / 물리 크리티컬 (대) 증가 및 물리 크리티컬 시 데미지 (중) 증가",0,0,2003,0.0,0,0,0,0
0,0,0,0,111901202,0,0,111901201,0.375,111901203,1119012,0,0,0,0,"스피릿 월+",0,0,0,"【도발】자신에게 물리 및 마법 흡수 배리어를 전개 / 아군 전체의 물리 공격력 (대) 증가 / 적 전체를 도발",0,0,2013,0.0,0,0,0,0
0,0,0,0,111920202,0,0,111920201,0.375,111920203,1119202,0,0,0,0,"스피릿 월",0,0,0,"【도발】자신에게 물리 · 마법 흡수 배리어 전개 / 아군 전체의 물리 공격력 (소) 증가 / 적 전체를 도발",0,0,2013,0.0,0,0,0,0
0,0,0,0,111921202,0,0,111921201,0.375,111921203,1119212,0,0,0,0,"스피릿 월+",0,0,0,"【도발】자신에게 물리 및 마법 흡수 배리어를 전개 / 아군 전체의 물리 공격력 (대) 증가 / 적 전체를 도발",0,0,2013,0.0,0,0,0,0
0,0,0,0,0,0,0,111950101,0.0,0,1119501,0,0,0,0,"축복의 신풍",0,0,0,"전투 시작 시, 자신의 물리 방어력 (중) 증가",0,0,3002,0.0,0,0,0,0
0,0,0,0,0,0,0,111951101,0.0,0,1119511,0,0,0,0,"축복의 신풍+",0,0,0,"전투 시작 시, 자신의 물리 방어력 (대) 증가",0,0,3002,0.0,0,0,0,0
0,0,0,0,112000102,0,0,112000101,0.0,112000103,1120001,1,0,0,0,"뉴 이어 버스트",0,0,0,"전방의 적 1명에게 마법 (특대) 데미지 / 마법 공격력 (중) 증가 / 이 스킬로 입힌 데미지량에 따라 공격력 상승량 증가",0,0,1002,0.0,0,0,0,0
0,0,0,0,0,0,0,112000201,0.74,0,1120002,0,0,0,0,"섀도우 배럿",0,0,0,"전방의 적 1명에게 마법 (중) 데미지",0,0,2002,0.0,0,0,0,0
0,0,0,0,112000302,0,0,112000301,0.74,112000303,1120003,1,0,0,0,"위싱 필드",0,0,0,"아군 전체의 마법 공격력 (중) 증가 / 물리 무효 배리어 전개 / 자신의 마법 공격력이 높을수록 배리어의 무효 데미지량 증가",0,0,2013,0.0,0,0,0,0
0,0,0,112001201,112001202,0,0,112001201,0.74,0,1120012,0,0,0,0,"섀도우 배럿+",0,0,0,"전방의 적 1명을 중심으로 한 범위 내 적 전체에게 마법 (대) 데미지",0,0,2002,0.0,0,0,0,0
0,0,0,0,0,0,0,112050101,0.0,0,1120501,0,0,0,0,"디자이어 베일",0,0,0,"전투 시작 시, 자신의 마법 공격력 (중) 증가",0,0,3003,0.0,0,0,0,0
0,0,0,0,0,0,0,112051101,0.0,0,1120511,0,0,0,0,"디자이어 베일+",0,0,0,"전투 시작 시, 자신의 마법 공격력 (대) 증가",0,0,3003,0.0,0,0,0,0
0,0,0,0,112100102,0,0,112100101,0.0,0,1121001,1,0,0,0,"축복 무녀의 춤",0,0,0,"아군 전체의 HP (중) 회복 / 행동 속도 (대) 증가",0,0,1005,0.0,0,0,0,0
0,0,0,0,112100202,0,0,112100201,1.27,0,1121002,0,0,0,0,"하춘선풍",0,0,0,"가장 멀리 있는 적에게 마법 (소) 데미지를 입히고 많이 밀어냄",0,0,2002,0.0,0,0,0,0
0,0,0,0,0,0,0,112100301,0.97,0,1121003,1,0,0,0,"가호의 파마시",0,0,0,"아군 전체에 마법 무효 배리어 전개",0,0,2013,0.0,0,0,0,0
0,0,0,112101201,112101202,0,0,112101201,1.27,112101203,1121012,1,0,112101202,0,"하춘선풍+",0,112101202,0,"가장 멀리 있는 적을 중심으로 한 범위 내 적 전체에게 마법 (소) 데미지 / 많이 밀어내고 스턴 상태로 만듦 / 데미지를 입힌 적의 수에 따라 스턴 효과 시간이 증가",0,112101201,2002,0.0,0,112101204,112101205,0
0,0,0,0,0,0,0,112150101,0.0,0,1121501,0,0,0,0,"새해의 가호",0,0,0,"전투 시작 시, 자신의 마법 공격력 (중) 증가",0,0,3003,0.0,0,0,0,0
0,0,0,0,0,0,0,112151101,0.0,0,1121511,0,0,0,0,"새해의 가호+",0,0,0,"전투 시작 시, 자신의 마법 공격력 (대) 증가",0,0,3003,0.0,0,0,0,0
0,0,0,0,112200102,0,0,112200101,0.0,0,1122001,1,0,0,0,"미스틱 프리즘",0,0,0,"적 전체에게 마법 (중) 데미지 / TP (소) 감소",0,0,1002,0.0,0,0,0,0
0,0,0,0,0,0,0,112200201,1.27,0,1122002,0,0,0,0,"매지컬 헐레이션",0,0,0,"TP가 가장 많은 적 1명의 TP (중) 감소 / TP가 최대치에 달한 캐릭터 제외",0,0,2017,0.0,0,0,0,0
0,0,0,112200301,112200302,0,0,112200301,0.97,112200303,1122003,1,0,0,0,"미스티 래핑",0,0,0,"가장 멀리 있는 적 1명을 중심으로 범위 내 적 전체에게 마법 (소) 데미지 / 속박 상태로 만듦",0,112200302,2007,0.0,0,0,0,0
0,0,0,0,112201202,0,0,112201201,1.27,112201203,1122012,0,0,0,0,"매지컬 헐레이션+",0,0,0,"TP가 가장 많은 적 1명의 TP (중) 감소 / 물리ㆍ마법 공격력 단시간 (대) 감소 / 물리ㆍ마법 크리티컬 단시간 (대) 감소 / TP가 최대치에 달한 캐릭터 제외",0,0,2017,0.0,0,112201204,112201205,0
0,0,0,0,112220102,0,0,112220101,0.0,0,1122201,1,0,0,0,"미스틱 프리즘",0,0,0,"적 전체에게 마법 (중) 데미지 / TP (소) 감소",0,0,1002,0.0,0,0,0,0
0,0,0,0,112220202,0,0,112220201,1.27,112220203,1122202,0,0,0,0,"매지컬 헐레이션",0,0,0,"TP가 가장 많은 적 1명의 TP (중) 감소 / 물리ㆍ마법 공격력 단시간 (소) 감소 / TP가 최대치에 달한 캐릭터 제외",0,0,2017,0.0,0,0,0,0
0,0,0,0,112221202,0,0,112221201,1.27,112221203,1122212,0,0,0,0,"매지컬 헐레이션+",0,0,0,"TP가 가장 많은 적 1명의 TP (중) 감소 / 물리ㆍ마법 공격력 단시간 (특대) 감소 / 물리ㆍ마법 크리티컬 단시간 (대) 감소 / TP가 최대치에 달한 캐릭터 제외",0,0,2017,0.0,0,112221204,112221205,0
0,0,0,0,0,0,0,112250101,0.0,0,1122501,0,0,0,0,"매지컬 디텍티브",0,0,0,"전투 시작 시, 자신의 물리 방어력 (중) 증가",0,0,3002,0.0,0,0,0,0
0,0,0,0,0,0,0,112251101,0.0,0,1122511,0,0,0,0,"매지컬 디텍티브+",0,0,0,"전투 시작 시, 자신의 물리 방어력 (대) 증가",0,0,3002,0.0,0,0,0,0
0,0,0,0,0,0,0,112300101,0.0,0,1123001,1,0,0,0,"퓨어리 샤워",0,0,0,"아군 전체의 물리 공격력 (특대) 증가",0,0,1003,0.0,0,0,0,0
0,0,0,0,112300202,0,0,112300201,1.27,0,1123002,0,0,0,0,"퓨어리 에이밍",0,0,0,"자신을 중심으로 범위 내 아군의 물리 공격력 및 물리 크리티컬 (중) 증가",0,0,2003,0.0,0,0,0,0
0,0,0,0,112300302,0,0,112300301,0.77,0,1123003,1,0,0,0,"퓨어리 스나이프",0,0,0,"자신을 중심으로 범위 내 아군의 물리 공격력 (대) 증가 / 전방의 적 1명에게 물리 (특대) 데미지",0,0,2001,0.0,0,0,0,0
0,0,0,0,112301202,0,0,112301201,1.27,112301203,1123012,0,0,0,0,"퓨어리 에이밍+",0,0,0,"자신의 주변 범위 내 아군의 물리 공격력 (대) 증가 / 물리 크리티컬 (중) 증가 / 물리 공격 크리티컬 시 데미지 (소) 증가",0,0,2003,0.0,0,0,0,0
0,0,0,0,0,0,0,112350101,0.0,0,1123501,0,0,0,0,"퓨어리 브레이브",0,0,0,"전투 시작 시, 자신의 물리 공격력 (중) 증가",0,0,3001,0.0,0,0,0,0
0,0,0,0,0,0,0,112351101,0.0,0,1123511,0,0,0,0,"퓨어리 브레이브+",0,0,0,"전투 시작 시, 자신의 물리 공격력 (대) 증가",0,0,3001,0.0,0,0,0,0
0,0,0,0,112400102,0,0,112400101,0.0,112400103,1124001,1,0,0,0,"스마일링 브레이브",0,0,0,"전방 범위 내 적 전체에게 물리 (대) 데미지 / 아군 전체의 물리 공격력 및 마법 공격력 (중) 증가",0,0,1001,0.0,0,0,0,0
0,0,0,0,112400202,0,0,112400201,1.27,0,1124002,0,0,0,0,"레볼루션 스마일",0,0,0,"아군 전체의 TP (소) 회복 / TP 상승 (소) 증가",0,0,2006,0.0,0,0,0,0
0,0,0,0,0,0,0,112400301,0.97,0,1124003,1,0,0,0,"핑키 라이블리",0,0,0,"자신의 주변 범위 내 적 전체에게 물리 (중) 데미지",0,0,2001,0.0,0,0,0,0
0,0,0,0,112401202,0,0,112401201,1.27,112401203,1124012,0,0,0,0,"레볼루션 스마일+",0,0,0,"아군 전체의 TP (소) 회복 / TP 상승 (소) 회복 / 물리 공격력 및 마법 공격력 (대) 증가",0,0,2006,0.0,0,112401204,0,0
0,0,0,0,112420202,0,0,112420201,1.27,112420203,1124202,0,0,0,0,"레볼루션 스마일",0,0,0,"아군 전체의 TP (소) 회복 / TP 상승 (소) 증가 / 물리 공격력과 마법 공격력 (소) 증가",0,0,2006,0.0,0,112420204,0,0
0,0,0,0,112421202,0,0,112421201,1.27,112421203,1124212,0,0,0,0,"레볼루션 스마일+",0,0,0,"아군 전체의 TP (소) 회복 / TP 상승 (소) 회복 / 물리 공격력 및 마법 공격력 (대) 증가",0,0,2006,0.0,0,112421204,0,0
0,0,0,0,0,0,0,112450101,0.0,0,1124501,0,0,0,0,"미소의 마법",0,0,0,"전투 시작 시, 자신의 물리 공격력 (중) 증가",0,0,3001,0.0,0,0,0,0
0,0,0,0,0,0,0,112451101,0.0,0,1124511,0,0,0,0,"미소의 마법+",0,0,0,"전투 시작 시, 자신의 물리 공격력 (대) 증가",0,0,3001,0.0,0,0,0,0
0,0,0,0,112500102,0,0,112500101,0.0,0,1125001,1,0,0,0,"아이올라이트 블루",0,0,0,"전방의 적 1명에게 물리 (대) 데미지 / 자신에게 물리 및 마법 무효 배리어 전개",0,0,1013,0.0,0,0,0,0
0,0,0,0,112500202,0,0,112500201,0.59,112500203,1125002,0,0,0,0,"라즐 레오",0,0,0,"전방 범위 내 적 전체에게 물리 (소) 데미지 / 대상의 물리 방어력 및 마법 방어력 (소) 감소 / 적 전체를 도발",0,0,2001,0.0,0,112500204,0,0
0,0,0,0,0,0,0,112500301,0.59,0,1125003,1,0,0,0,"어윈 저지먼트",0,0,0,"전방 범위 내 적 전체를 속박",0,0,2007,0.0,0,0,0,0
0,0,0,0,112501202,0,0,112501201,0.59,112501203,1125012,0,0,0,0,"라즐 레오+",112501206,0,0,"전방 범위 내 적 전체에게 물리 (중) 데미지 / 물리 방어력 및 마법 방어력 (소) 감소 / 적 전체를 도발 / 자신의 물리 방어력 및 마법 방어력 (중) 증가",0,0,2001,0.0,0,112501204,112501205,0
0,0,0,0,112520202,0,0,112520201,0.59,112520203,1125202,0,0,0,0,"라즐 레오",0,0,0,"전방 범위 내 적 전체에게 물리 (중) 데미지 / 물리 방어력과 마법 방어력 (소) 감소 / 적 전체를 도발",0,0,2001,0.0,0,112520204,0,0
0,0,0,0,112521202,0,0,112521201,0.59,112521203,1125212,0,0,0,0,"라즐 레오+",112521206,0,0,"전방 범위 내 적 전체에게 물리 (중) 데미지 / 물리 방어력 및 마법 방어력 (소) 감소 / 적 전체를 도발 / 자신의 물리 방어력 및 마법 방어력 (중) 증가",0,0,2001,0.0,0,112521204,112521205,0
0,0,0,0,0,0,0,112550101,0.0,0,1125501,0,0,0,0,"창궁의 고동",0,0,0,"전투 시작 시, 자신의 물리 방어력 (중) 증가",0,0,3002,0.0,0,0,0,0
0,0,0,0,0,0,0,112551101,0.0,0,1125511,0,0,0,0,"창궁의 고동+",0,0,0,"전투 시작 시, 자신의 물리 방어력 (대) 증가",0,0,3002,0.0,0,0,0,0
0,0,0,0,112600102,0,0,112600101,0.0,0,1126001,1,0,0,0,"스파클 매직",0,0,0,"전방의 적 1명에게 마법 (특대) 데미지 / 자신의 마법 공격력 (대) 증가",0,0,1002,0.0,0,0,0,0
0,0,0,0,112600202,0,0,112600201,1.27,112600203,1126002,0,0,0,0,"트리플 스타",0,0,0,"전방의 적 최대 세 명에게 마법 (소) 데미지 / 멀리 있는 적일수록 데미지 증가",0,0,2002,0.0,0,0,0,0
0,0,0,112600301,112600302,0,0,112600301,0.97,0,1126003,1,0,0,0,"전진☆파이트 옐",0,0,0,"HP가 가장 낮은 아군 1명을 중심으로 범위 내 아군 전체의 HP (소) 회복",0,0,2005,0.0,0,0,0,0
0,0,0,0,112601202,0,0,112601201,1.27,112601203,1126012,0,0,0,0,"트리플 스타+",0,0,0,"전방의 적 최대 3명까지 마법 (중) 데미지 / 자신의 TP (소) 회복 / 마법 공격력 (중) 증가 / 이 데미지는 멀리 있는 적일수록 증가함",0,0,2002,0.0,0,112601204,112601205,0
0,0,0,0,112621202,0,0,112621201,1.27,112621203,1126212,0,0,0,0,"트리플 스타+",0,0,0,"전방의 적 최대 3명까지 마법 (중) 데미지 / 자신의 TP (소) 회복 / 마법 공격력 (중) 증가 / 이 데미지는 멀리 있는 적일수록 증가함",0,0,2002,0.0,0,112621204,112621205,0
0,0,0,0,0,0,0,112650101,0.0,0,1126501,0,0,0,0,"타고난 매력",0,0,0,"전투 시작 시, 자신의 마법 공격력 (중) 증가",0,0,3003,0.0,0,0,0,0
0,0,0,0,0,0,0,112651101,0.0,0,1126511,0,0,0,0,"타고난 매력+",0,0,0,"전투 시작 시, 자신의 마법 공격력 (대) 증가",0,0,3003,0.0,0,0,0,0
0,0,0,0,112700102,0,0,112700101,0.0,0,1127001,0,0,0,0,"넛츠 엑시큐션",0,0,0,"전방 범위 내 적에게 물리 (중) 데미지 / 대상의 물리 방어력 (소) 감소",0,0,1001,0.0,0,0,0,0
0,0,0,0,112700202,0,0,112700201,0.0,112700203,1127002,0,0,0,0,"넛츠 브레이커",0,0,0,"전방 범위 내 적에게 물리 (중) 데미지 / 대상의 물리 방어력 (중) 감소 / 자신의 행동 속도 (특대) 감소",0,0,2001,0.0,0,0,0,0
0,0,0,0,112700302,0,0,112700301,0.62,0,1127003,0,0,0,0,"넛츠 슬래시",0,0,0,"전방 범위 내 적에게 물리 (소) 데미지 / 대상의 물리 방어력 (소) 감소",0,0,2001,0.0,0,0,0,0
0,0,0,0,112701202,0,0,112701201,0.0,112701203,1127012,0,0,0,0,"넛츠 브레이커+",0,0,0,"전방 범위 내 적에게 물리 (특대) 데미지 / 물리 방어력 (대) 감소 / 자신의 행동 속도 (특대) 감소",0,0,2001,0.0,0,0,0,0
0,0,0,0,0,0,0,112750101,0.0,0,1127501,0,0,0,0,"넛츠 빌드 업",0,0,0,"전투 시작 시, 자신의 물리 공격력 (중) 증가",0,0,3001,0.0,0,0,0,0
0,0,0,0,0,0,0,112751101,0.0,0,1127511,0,0,0,0,"넛츠 빌드 업+",0,0,0,"전투 시작 시, 자신의 물리 공격력 (대) 증가",0,0,3001,0.0,0,0,0,0
0,0,0,112800101,112800102,0,0,112800101,0.0,0,1128001,0,0,0,0,"엘리자베스 카니발",0,0,0,"전방 범위 내 적 전체에게 물리 (중) 데미지 / 혼란 상태로 만듦",0,0,1024,0.0,0,0,0,0
0,0,0,0,112800202,0,0,112800201,0.59,0,1128002,0,0,0,0,"노 밀크 노 라이프",0,0,0,"자신의 물리 공격력 (중) 증가 / 지속적 TP 회복 상태 부여",0,0,2003,0.0,0,0,0,0
0,0,0,0,112800302,0,0,112800301,0.59,112800303,1128003,0,0,0,0,"파머스 러시",0,0,0,"전방 범위 내 적 전체에게 물리 (중) 데미지 / 범위 내 적의 숫자에 따라 데미지 증가 / 전방의 적 1명을 많이 밀어냄",0,0,2001,0.0,0,0,0,0
0,0,0,0,112801202,0,0,112801201,0.59,112801203,1128012,0,0,0,0,"노 밀크 노 라이프+",0,0,0,"자신의 물리 공격력 (대) 증가 / 물리 크리티컬 (중) 증가 / 지속적 TP 회복 상태 부여 / 적의 숫자에 따라 공격력, 크리티컬의 상승량 증가",0,0,2003,0.0,0,112801204,112801205,0
0,0,0,0,0,0,0,112850101,0.0,0,1128501,0,0,0,0,"올 포 엘리자베스",0,0,0,"전투 시작 시, 자신의 물리 공격력 (중) 증가",0,0,3001,0.0,0,0,0,0
0,0,0,0,0,0,0,112851101,0.0,0,1128511,0,0,0,0,"올 포 엘리자베스+",0,0,0,"전투 시작 시, 자신의 물리 공격력 (대) 증가",0,0,3001,0.0,0,0,0,0
0,0,0,0,112900102,0,0,112900101,0.0,0,1129001,0,0,0,0,"판타스틱 유니존",0,0,0,"전방의 적 1명에게 물리 (중) 데미지 / 아군의 수에 따라 이 스킬의 데미지가 증가 / 이 스킬이 크리티컬 히트한 경우 2배가 아닌 3배의 데미지",0,0,1001,0.0,0,0,0,0
0,0,0,0,112900202,0,0,112900201,1.27,112900203,1129002,0,0,0,0,"원더 일루전",0,0,0,"전방의 적 1명에게 물리 (소) 데미지 / 자신의 물리 크리티컬 (중) 증가 / TP (중) 회복",0,0,2001,0.0,0,0,0,0
0,0,0,0,112900302,0,0,112900301,0.97,112900303,1129003,0,0,0,0,"원더 애로우",0,0,0,"전방의 적 1명에게 물리 (중) 데미지 / 이 스킬이 크리티컬 히트한 경우 물리 방어력 (중) 감소",0,0,2001,0.0,0,0,0,0
0,0,0,0,112901202,0,0,112901201,1.27,112901203,1129012,0,0,0,0,"원더 일루전+",112901206,0,0,"전방의 적 1명에게 물리 (중) 데미지 / 자신의 물리 크리티컬 (중) 증가 / TP (중) 회복 / 아군의 수에 따라 이 스킬의 효과 증가",0,0,2001,0.0,0,112901204,112901205,0
0,0,0,0,112920202,0,0,112920201,1.27,112920203,1129202,0,0,0,0,"원더 일루전",0,0,0,"전방의 적 1명에게 물리 (중) 데미지 / 자신의 물리 크리티컬 (중) 증가 / TP (중) 회복",0,0,2001,0.0,0,0,0,0
0,0,0,0,112921202,0,0,112921201,1.27,112921203,1129212,0,0,0,0,"원더 일루전+",112921206,0,0,"전방의 적 1명에게 물리 (중) 데미지 / 자신의 물리 크리티컬 (중) 증가 / TP (중) 회복 / 아군의 수에 따라 이 스킬의 효과 증가",0,0,2001,0.0,0,112921204,112921205,0
0,0,0,0,0,0,0,112950101,0.0,0,1129501,0,0,0,0,"하트풀 프렌즈",0,0,0,"전투 시작 시, 자신의 물리 공격력 (중) 증가",0,0,3001,0.0,0,0,0,0
0,0,0,0,0,0,0,112951101,0.0,0,1129511,0,0,0,0,"하트풀 프렌즈+",0,0,0,"전투 시작 시, 자신의 물리 공격력 (대) 증가",0,0,3001,0.0,0,0,0,0
0,0,0,0,113000102,0,0,113000101,0.0,0,1130001,0,0,0,0,"클락 오브 래빗",0,0,0,"아군 전체의 행동 속도 (대) 증가 / 대상의 물리 방어력 (소) 증가",0,0,1003,0.0,0,0,0,0
0,0,0,0,113000202,0,0,113000201,1.07,113000203,1130002,0,0,0,0,"클락 다운",0,0,0,"적 전체의 행동 속도 (소) 감소 / 물리 공격력 (중) 감소 / 명중 (소) 감소",0,0,2004,0.0,0,0,0,0
0,0,0,0,0,0,0,113000301,0.83,0,1130003,0,0,0,0,"클락 엔드",0,0,0,"물리 공격력이 가장 높은 적 1명의 행동 시간 정지 ",0,0,2007,0.0,0,0,0,0
0,0,0,0,113001202,0,0,113001201,1.07,113001203,1130012,0,0,0,0,"클락 다운+",0,0,0,"적 전체의 행동 속도 (대) 감소 / 물리 공격력 (대) 감소 / 명중 (중) 감소 / 물리 크리티컬 (대) 감소",0,0,2004,0.0,0,113001204,0,0
0,0,0,0,0,0,0,113050101,0.0,0,1130501,0,0,0,0,"래빗 소울",0,0,0,"전투 시작 시, 자신의 물리 방어력 (중) 증가",0,0,3002,0.0,0,0,0,0
0,0,0,0,0,0,0,113051101,0.0,0,1130511,0,0,0,0,"래빗 소울+",0,0,0,"전투 시작 시, 자신의 물리 방어력 (대) 증가",0,0,3002,0.0,0,0,0,0
0,0,0,0,113100102,0,0,113100101,0.0,113100103,1131001,1,0,0,0,"종의 태도ㆍ청람을 가르는 흰 실",0,0,0,"전방 범위 내 적 전체에게 물리 (대) 데미지 전투가 시작되고 이 스킬을 처음으로 사용한 후, 15회 데미지를 줄 때마다 자신의 물리 공격력 (중) 증가",0,0,1001,0.0,0,113100104,113100105,0
0,0,0,0,113100202,0,0,113100201,0.465,0,1131002,0,0,0,0,"시의 태도ㆍ새벽녘의 수무월",0,0,0,"전방 범위 내 적 전체에게 물리 (중) 데미지 / 자신의 물리 공격력 (중) 증가",0,0,2001,0.0,0,0,0,0
0,0,0,0,0,0,0,113100301,0.795,0,1131003,1,0,0,0,"계의 태도ㆍ산들거리는 훈풍",0,0,0,"전방 범위 내 적 전체에게 물리 (중) 데미지 ",0,0,2001,0.0,0,0,0,0
0,0,0,0,113101202,0,0,113101201,0.465,0,1131012,0,0,0,0,"시의 태도ㆍ새벽녘의 수무월+",0,0,0,"전방 범위 내 적 전체에게 물리 (중) 데미지 / 자신의 물리 공격력 (대) 증가",0,0,2001,0.0,0,0,0,0
0,0,0,0,0,0,0,113150101,0.0,0,1131501,0,0,0,0,"초여름의 이치",0,0,0,"전투 시작 시, 자신의 물리 공격력 (중) 증가",0,0,3001,0.0,0,0,0,0
0,0,0,0,0,0,0,113151101,0.0,0,1131511,0,0,0,0,"초여름의 이치+",0,0,0,"전투 시작 시, 자신의 물리 공격력 (대) 증가",0,0,3001,0.0,0,0,0,0
0,0,0,0,113200102,0,0,113200101,0.0,113200103,1132001,1,0,0,0,"명해룡창하요파",0,0,0,"전방의 적 1명에게 마법 (특대) 데미지 / 남은 공격 대상이 1명이면 자신의 마법 공격력 (대) 증가",0,0,1002,0.0,0,113200104,0,0
0,0,0,113200201,113200202,0,0,113200201,0.795,0,1132002,0,0,0,0,"나찰열반ㆍ해옥천",0,0,0,"전방의 적 1명에게 마법 (중) 데미지 / 대상의 마법 방어력 (중) 감소",0,0,2004,0.0,0,0,0,0
0,0,0,0,113200302,0,0,113200301,1.125,113200303,1132003,1,0,0,0,"하극ㆍ흡명희",0,0,0,"자신을 제외한 아군 전체의 마법 공격력 (특대) 감소 / 자신의 마법 공격력 (특대) 증가 / 자신의 마법 크리티컬 (대) 증가",0,0,2003,0.0,0,0,0,0
0,0,0,113201201,113201202,0,0,113201201,0.795,0,1132012,0,0,0,0,"나찰열반ㆍ해옥천+",0,0,0,"전방의 적 1명에게 마법 (대) 데미지 / 대상의 마법 방어력 (특대) 감소",0,0,2004,0.0,0,0,0,0
0,0,0,0,0,0,0,113250101,0.0,0,1132501,0,0,0,0,"해극ㆍ명박연쇄",0,0,0,"전투 시작 시, 자신의 마법 공격력 (중) 증가",0,0,3003,0.0,0,0,0,0
0,0,0,0,0,0,0,113251101,0.0,0,1132511,0,0,0,0,"해극ㆍ명박연쇄+",0,0,0,"전투 시작 시, 자신의 마법 공격력 (대) 증가",0,0,3003,0.0,0,0,0,0
0,0,0,113300101,113300102,0,0,113300101,0.0,0,1133001,1,0,0,0,"나나카 서머 카니발",0,0,0,"전방 범위 내 적 전체에게 마법 (대) 데미지 / 대상의 마법 방어력 (소) 감소",0,0,1002,0.0,0,0,0,0
0,0,0,113300201,113300202,0,0,113300201,1.27,113300203,1133002,0,0,0,0,"돌핀 매직",0,0,0,"전방의 적 1명을 중심으로 한 범위 내 적 전체에게 마법 (중) 데미지 / 자신을 중심으로 한 범위 내 아군 전체의 마법 공격력 (대) 증가",0,0,2002,0.0,0,0,0,0
0,0,0,0,113300302,0,0,113300301,0.97,0,1133003,1,0,0,0,"브레이크 스플래시",0,0,0,"적 전체의 마법 방어력 (소) 감소 / 적의 수에 따라 효과치 증가",0,0,2004,0.0,0,0,0,0
0,0,0,113301201,113301202,0,0,113301201,1.27,113301203,1133012,0,0,113301201,0,"돌핀 매직+",0,0,0,"전방의 적 1명을 중심으로 한 범위 내 적 전체에게 마법 (중) 데미지 / 자신을 중심으로 한 범위 내 아군 전체의 마법 공격력 (특대) 증가 / 대상이 되는 적이 많을 수록 데미지와 마법 공격력 상승량 증가",0,113301201,2002,0.0,0,113301204,113301205,0
0,0,0,0,0,0,0,113350101,0.0,0,1133501,0,0,0,0,"서머 홀리데이",0,0,0,"전투 시작 시, 자신의 마법 공격력 (중) 증가",0,0,3003,0.0,0,0,0,0
0,0,0,0,0,0,0,113351101,0.0,0,1133511,0,0,0,0,"서머 홀리데이+",0,0,0,"전투 시작 시, 자신의 마법 공격력 (대) 증가",0,0,3003,0.0,0,0,0,0
0,0,0,0,113400102,0,0,113400101,0.0,0,1134001,1,0,0,0,"서머 치어링☆스타",0,0,0,"적 전체에게 마법 (대) 데미지 / 자신을 수면 상태로 만듦 / 수면 상태는 공격을 받았을 때만 해제",0,0,1002,0.0,0,0,0,0
