consume_num_3,condition_equipment_id_6,equipment_id,consume_num_2,condition_equipment_id_1,consume_num_8,condition_equipment_id_9,consume_num_7,condition_equipment_id_8,consume_num_6,condition_equipment_id_4,consume_num_9,condition_equipment_id_10,condition_equipment_id_5,consume_num_10,consume_num_4,crafted_cost,condition_equipment_id_3,condition_equipment_id_2,condition_equipment_id_7,consume_num_1,consume_num_5
0,0,106251,1,126251,0,0,0,0,0,0,0,0,0,0,0,60000,0,105192,0,7,0
0,0,106252,1,126252,0,0,0,0,0,0,0,0,0,0,0,65000,0,105073,0,7,0
0,0,106253,1,126253,0,0,0,0,0,0,0,0,0,0,0,65000,0,105402,0,7,0
0,0,106281,1,126281,0,0,0,0,0,0,0,0,0,0,0,60000,0,105221,0,7,0
0,0,106282,1,126282,0,0,0,0,0,0,0,0,0,0,0,65000,0,105284,0,7,0
0,0,106283,1,126283,0,0,0,0,0,0,0,0,0,0,0,66000,0,105614,0,7,0
0,0,106311,1,116311,0,0,0,0,0,0,0,0,0,0,0,60000,0,105611,0,15,0
0,0,106312,1,116312,0,0,0,0,0,0,0,0,0,0,0,65000,0,105104,0,15,0
0,0,106313,1,116313,0,0,0,0,0,0,0,0,0,0,0,66000,0,105584,0,15,0
0,0,106341,1,126341,0,0,0,0,0,0,0,0,0,0,0,60000,0,105552,0,7,0
0,0,106342,1,126342,0,0,0,0,0,0,0,0,0,0,0,65000,0,105254,0,7,0
0,0,106343,1,126343,0,0,0,0,0,0,0,0,0,0,0,66000,0,105615,0,7,0
0,0,106371,1,126371,0,0,0,0,0,0,0,0,0,0,0,60000,0,105011,0,7,0
0,0,106372,1,116372,0,0,0,0,0,0,0,0,0,0,0,65000,0,105554,0,15,0
0,0,106373,1,126373,0,0,0,0,0,0,0,0,0,0,0,66000,0,105583,0,7,0
0,0,106401,1,116401,0,0,0,0,0,0,0,0,0,0,0,60000,0,105251,0,15,0
0,0,106431,1,116431,0,0,0,0,0,0,0,0,0,0,0,65000,0,105344,0,15,0
0,0,106461,1,116461,0,0,0,0,0,0,0,0,0,0,0,60000,0,105612,0,15,0
0,0,106462,1,116462,0,0,0,0,0,0,0,0,0,0,0,66000,0,105432,0,15,0
0,0,106491,1,116491,0,0,0,0,0,0,0,0,0,0,0,66000,0,105585,0,15,0
0,0,106521,1,126521,0,0,0,0,0,0,0,0,0,0,0,65000,0,105194,0,7,0
0,0,106551,0,116551,0,0,0,0,0,0,0,0,0,0,0,50000,0,0,0,15,0
0,0,106552,0,116552,0,0,0,0,0,0,0,0,0,0,0,55000,0,0,0,15,0
0,0,106553,0,116553,0,0,0,0,0,0,0,0,0,0,0,55000,0,0,0,15,0
0,0,106581,0,116581,0,0,0,0,0,0,0,0,0,0,0,50000,0,0,0,15,0
0,0,106582,0,116582,0,0,0,0,0,0,0,0,0,0,0,55000,0,0,0,15,0
0,0,106583,0,116583,0,0,0,0,0,0,0,0,0,0,0,55000,0,0,0,15,0
0,0,106611,0,116611,0,0,0,0,0,0,0,0,0,0,0,50000,0,0,0,15,0
0,0,106612,0,116612,0,0,0,0,0,0,0,0,0,0,0,55000,0,0,0,15,0
0,0,106613,0,116613,0,0,0,0,0,0,0,0,0,0,0,55000,0,0,0,15,0
0,0,107011,1,127011,0,0,0,0,0,0,0,0,0,0,0,70000,0,105616,0,10,0
0,0,107012,1,127012,0,0,0,0,0,0,0,0,0,0,0,70000,0,105136,0,10,0
0,0,107013,0,117013,0,0,0,0,0,0,0,0,0,0,0,70000,0,0,0,20,0
0,0,107041,1,117041,0,0,0,0,0,0,0,0,0,0,0,70000,0,105196,0,20,0
0,0,107042,0,117042,0,0,0,0,0,0,0,0,0,0,0,70000,0,0,0,20,0
0,0,107043,1,127043,0,0,0,0,0,0,0,0,0,0,0,70000,0,106191,0,10,0
0,0,107071,1,117071,0,0,0,0,0,0,0,0,0,0,0,70000,0,105166,0,20,0
0,0,107072,0,117072,0,0,0,0,0,0,0,0,0,0,0,70000,0,0,0,20,0
0,0,107073,0,117073,0,0,0,0,0,0,0,0,0,0,0,70000,0,0,0,20,0
0,0,107101,1,127101,0,0,0,0,0,0,0,0,0,0,0,70000,0,105585,0,10,0
0,0,107102,1,127102,0,0,0,0,0,0,0,0,0,0,0,70000,0,105557,0,10,0
0,0,107103,0,117103,0,0,0,0,0,0,0,0,0,0,0,70000,0,0,0,20,0
0,0,107131,1,117131,0,0,0,0,0,0,0,0,0,0,0,70000,0,105165,0,20,0
0,0,107132,1,117132,0,0,0,0,0,0,0,0,0,0,0,70000,0,0,0,20,0
0,0,107133,1,127133,0,0,0,0,0,0,0,0,0,0,0,70000,0,105464,0,10,0
0,0,107161,1,127161,0,0,0,0,0,0,0,0,0,0,0,70000,0,105555,0,10,0
0,0,107162,1,127162,0,0,0,0,0,0,0,0,0,0,0,70000,0,105587,0,10,0
0,0,107163,0,117163,0,0,0,0,0,0,0,0,0,0,0,70000,0,0,0,20,0
0,0,107191,1,117191,0,0,0,0,0,0,0,0,0,0,0,70000,0,105346,0,20,0
0,0,107192,0,117192,0,0,0,0,0,0,0,0,0,0,0,70000,0,0,0,20,0
0,0,107193,1,127193,0,0,0,0,0,0,0,0,0,0,0,70000,0,105317,0,10,0
0,0,107221,1,127221,0,0,0,0,0,0,0,0,0,0,0,70000,0,105586,0,10,0
0,0,107222,1,127222,0,0,0,0,0,0,0,0,0,0,0,70000,0,105375,0,10,0
0,0,107223,0,117223,0,0,0,0,0,0,0,0,0,0,0,70000,0,0,0,20,0
0,0,107251,1,127251,0,0,0,0,0,0,0,0,0,0,0,70000,0,105556,0,10,0
0,0,107252,1,127252,0,0,0,0,0,0,0,0,0,0,0,70000,0,105197,0,10,0
0,0,107253,0,117253,0,0,0,0,0,0,0,0,0,0,0,70000,0,0,0,20,0
0,0,107281,1,127281,0,0,0,0,0,0,0,0,0,0,0,70000,0,105077,0,10,0
0,0,107282,1,127282,0,0,0,0,0,0,0,0,0,0,0,70000,0,106071,0,10,0
0,0,107283,1,127283,0,0,0,0,0,0,0,0,0,0,0,70000,0,106401,0,10,0
0,0,107311,0,117311,0,0,0,0,0,0,0,0,0,0,0,70000,0,0,0,20,0
0,0,107312,0,117312,0,0,0,0,0,0,0,0,0,0,0,70000,0,0,0,20,0
0,0,107313,1,127313,0,0,0,0,0,0,0,0,0,0,0,70000,0,106281,0,10,0
0,0,107341,1,127341,0,0,0,0,0,0,0,0,0,0,0,70000,0,105047,0,10,0
0,0,107342,1,127342,0,0,0,0,0,0,0,0,0,0,0,70000,0,105617,0,10,0
0,0,107343,0,117343,0,0,0,0,0,0,0,0,0,0,0,70000,0,0,0,20,0
0,0,107371,1,127371,0,0,0,0,0,0,0,0,0,0,0,70000,0,105403,0,10,0
0,0,107372,0,117372,0,0,0,0,0,0,0,0,0,0,0,70000,0,0,0,20,0
0,0,107373,1,127373,0,0,0,0,0,0,0,0,0,0,0,70000,0,106371,0,10,0
0,0,107461,0,117461,0,0,0,0,0,0,0,0,0,0,0,70000,0,0,0,20,0
0,0,107462,1,127462,0,0,0,0,0,0,0,0,0,0,0,70000,0,106131,0,10,0
0,0,107463,0,117463,0,0,0,0,0,0,0,0,0,0,0,70000,0,0,0,20,0
0,0,107491,0,117491,0,0,0,0,0,0,0,0,0,0,0,70000,0,0,0,20,0
0,0,107492,0,117492,0,0,0,0,0,0,0,0,0,0,0,70000,0,0,0,20,0
0,0,107493,0,117493,0,0,0,0,0,0,0,0,0,0,0,70000,0,0,0,20,0
0,0,107551,0,117551,0,0,0,0,0,0,0,0,0,0,0,70000,0,0,0,20,0
0,0,107552,0,117552,0,0,0,0,0,0,0,0,0,0,0,70000,0,0,0,20,0
0,0,107553,0,117553,0,0,0,0,0,0,0,0,0,0,0,70000,0,0,0,20,0
0,0,107581,0,117581,0,0,0,0,0,0,0,0,0,0,0,70000,0,0,0,20,0
0,0,107582,0,117582,0,0,0,0,0,0,0,0,0,0,0,70000,0,0,0,20,0
0,0,107583,0,117583,0,0,0,0,0,0,0,0,0,0,0,70000,0,0,0,20,0
0,0,107611,0,117611,0,0,0,0,0,0,0,0,0,0,0,70000,0,0,0,20,0
0,0,107612,0,117612,0,0,0,0,0,0,0,0,0,0,0,70000,0,0,0,20,0
0,0,107613,0,117613,0,0,0,0,0,0,0,0,0,0,0,70000,0,0,0,20,0
0,0,108011,0,118011,0,0,0,0,0,0,0,0,0,0,0,80000,0,0,0,25,0
0,0,108012,0,118012,0,0,0,0,0,0,0,0,0,0,0,80000,0,0,0,25,0
0,0,108013,0,118013,0,0,0,0,0,0,0,0,0,0,0,80000,0,0,0,25,0
0,0,108014,0,118014,0,0,0,0,0,0,0,0,0,0,0,80000,0,0,0,25,0
0,0,108041,1,128041,0,0,0,0,0,0,0,0,0,0,0,80000,0,106581,0,15,0
0,0,108042,1,128042,0,0,0,0,0,0,0,0,0,0,0,80000,0,106553,0,15,0
0,0,108043,1,128043,0,0,0,0,0,0,0,0,0,0,0,80000,0,107042,0,15,0
0,0,108044,1,128044,0,0,0,0,0,0,0,0,0,0,0,80000,0,107073,0,15,0
0,0,108071,0,118071,0,0,0,0,0,0,0,0,0,0,0,80000,0,0,0,25,0
0,0,108072,0,118072,0,0,0,0,0,0,0,0,0,0,0,80000,0,0,0,25,0
0,0,108073,1,128073,0,0,0,0,0,0,0,0,0,0,0,80000,0,107072,0,15,0
0,0,108074,0,118074,0,0,0,0,0,0,0,0,0,0,0,80000,0,0,0,25,0
0,0,108101,0,118101,0,0,0,0,0,0,0,0,0,0,0,80000,0,0,0,25,0
0,0,108102,0,118102,0,0,0,0,0,0,0,0,0,0,0,80000,0,0,0,25,0
0,0,108103,0,118103,0,0,0,0,0,0,0,0,0,0,0,80000,0,0,0,25,0
0,0,108104,0,118104,0,0,0,0,0,0,0,0,0,0,0,80000,0,0,0,25,0
0,0,108131,1,128131,0,0,0,0,0,0,0,0,0,0,0,80000,0,106612,0,15,0
0,0,108132,1,128132,0,0,0,0,0,0,0,0,0,0,0,80000,0,106613,0,15,0
0,0,108133,1,128133,0,0,0,0,0,0,0,0,0,0,0,80000,0,107132,0,15,0
0,0,108134,1,128134,0,0,0,0,0,0,0,0,0,0,0,80000,0,107163,0,15,0
0,0,108161,1,128161,0,0,0,0,0,0,0,0,0,0,0,80000,0,106611,0,15,0
0,0,108162,1,128162,0,0,0,0,0,0,0,0,0,0,0,80000,0,107311,0,15,0
0,0,108163,0,118163,0,0,0,0,0,0,0,0,0,0,0,80000,0,0,0,25,0
0,0,108164,0,118164,0,0,0,0,0,0,0,0,0,0,0,80000,0,0,0,25,0
0,0,108191,0,118191,0,0,0,0,0,0,0,0,0,0,0,80000,0,0,0,25,0
0,0,108192,0,118192,0,0,0,0,0,0,0,0,0,0,0,80000,0,0,0,25,0
0,0,108193,0,118193,0,0,0,0,0,0,0,0,0,0,0,80000,0,0,0,25,0
0,0,108194,1,128194,0,0,0,0,0,0,0,0,0,0,0,80000,0,107492,0,15,0
0,0,108221,0,118221,0,0,0,0,0,0,0,0,0,0,0,80000,0,0,0,25,0
0,0,108222,0,118222,0,0,0,0,0,0,0,0,0,0,0,80000,0,0,0,25,0
0,0,108223,0,118223,0,0,0,0,0,0,0,0,0,0,0,80000,0,0,0,25,0
0,0,108224,0,118224,0,0,0,0,0,0,0,0,0,0,0,80000,0,0,0,25,0
0,0,108251,0,118251,0,0,0,0,0,0,0,0,0,0,0,80000,0,0,0,25,0
0,0,108252,0,118252,0,0,0,0,0,0,0,0,0,0,0,80000,0,0,0,25,0
0,0,108253,0,118253,0,0,0,0,0,0,0,0,0,0,0,80000,0,0,0,25,0
0,0,108254,0,118254,0,0,0,0,0,0,0,0,0,0,0,80000,0,0,0,25,0
0,0,108281,1,128281,0,0,0,0,0,0,0,0,0,0,0,80000,0,106582,0,15,0
0,0,108282,1,128282,0,0,0,0,0,0,0,0,0,0,0,80000,0,107491,0,15,0
0,0,108283,1,128283,0,0,0,0,0,0,0,0,0,0,0,80000,0,107192,0,15,0
0,0,108284,1,128284,0,0,0,0,0,0,0,0,0,0,0,80000,0,107493,0,15,0
0,0,108311,1,128311,0,0,0,0,0,0,0,0,0,0,0,80000,0,106552,0,15,0
0,0,108312,1,128312,0,0,0,0,0,0,0,0,0,0,0,80000,0,107581,0,15,0
0,0,108313,1,128313,0,0,0,0,0,0,0,0,0,0,0,80000,0,107312,0,15,0
0,0,108314,1,128314,0,0,0,0,0,0,0,0,0,0,0,80000,0,107253,0,15,0
0,0,108342,0,118342,0,0,0,0,0,0,0,0,0,0,0,80000,0,0,0,25,0
0,0,108343,0,118343,0,0,0,0,0,0,0,0,0,0,0,80000,0,0,0,25,0
0,0,108371,0,118371,0,0,0,0,0,0,0,0,0,0,0,80000,0,0,0,25,0
0,0,108372,1,128372,0,0,0,0,0,0,0,0,0,0,0,80000,0,107461,0,15,0
0,0,108373,1,128373,0,0,0,0,0,0,0,0,0,0,0,80000,0,107372,0,15,0
0,0,108374,1,128374,0,0,0,0,0,0,0,0,0,0,0,80000,0,107463,0,15,0
0,0,108401,1,128401,0,0,0,0,0,0,0,0,0,0,0,80000,0,106583,0,15,0
0,0,108403,0,118403,0,0,0,0,0,0,0,0,0,0,0,80000,0,0,0,25,0
0,0,108431,0,118431,0,0,0,0,0,0,0,0,0,0,0,80000,0,0,0,25,0
0,0,108434,0,118434,0,0,0,0,0,0,0,0,0,0,0,80000,0,0,0,25,0
0,0,108462,0,118462,0,0,0,0,0,0,0,0,0,0,0,80000,0,0,0,25,0
0,0,108492,0,118492,0,0,0,0,0,0,0,0,0,0,0,80000,0,0,0,25,0
0,0,108494,0,118494,0,0,0,0,0,0,0,0,0,0,0,80000,0,0,0,25,0
0,0,108521,0,118521,0,0,0,0,0,0,0,0,0,0,0,80000,0,0,0,25,0
0,0,108523,0,118523,0,0,0,0,0,0,0,0,0,0,0,80000,0,0,0,25,0
0,0,108524,0,118524,0,0,0,0,0,0,0,0,0,0,0,80000,0,0,0,25,0
0,0,108551,0,118551,0,0,0,0,0,0,0,0,0,0,0,80000,0,0,0,25,0
0,0,108552,0,118552,0,0,0,0,0,0,0,0,0,0,0,80000,0,0,0,25,0
0,0,108553,0,118553,0,0,0,0,0,0,0,0,0,0,0,80000,0,0,0,25,0
0,0,108554,0,118554,0,0,0,0,0,0,0,0,0,0,0,80000,0,0,0,25,0
0,0,108581,0,118581,0,0,0,0,0,0,0,0,0,0,0,80000,0,0,0,25,0
0,0,108582,0,118582,0,0,0,0,0,0,0,0,0,0,0,80000,0,0,0,25,0
0,0,108583,0,118583,0,0,0,0,0,0,0,0,0,0,0,80000,0,0,0,25,0
0,0,108584,0,118584,0,0,0,0,0,0,0,0,0,0,0,80000,0,0,0,25,0
0,0,108611,0,118611,0,0,0,0,0,0,0,0,0,0,0,80000,0,0,0,25,0
0,0,108612,0,118612,0,0,0,0,0,0,0,0,0,0,0,80000,0,0,0,25,0
0,0,108613,0,118613,0,0,0,0,0,0,0,0,0,0,0,80000,0,0,0,25,0
0,0,108614,0,118614,0,0,0,0,0,0,0,0,0,0,0,80000,0,0,0,25,0
0,0,109011,0,119011,0,0,0,0,0,0,0,0,0,0,0,99000,0,0,0,25,0
0,0,109012,0,119012,0,0,0,0,0,0,0,0,0,0,0,99000,0,0,0,25,0
0,0,109013,0,119013,0,0,0,0,0,0,0,0,0,0,0,99000,0,0,0,25,0
0,0,109014,0,119014,0,0,0,0,0,0,0,0,0,0,0,99000,0,0,0,25,0
0,0,109041,1,129041,0,0,0,0,0,0,0,0,0,0,0,99000,0,107013,0,15,0
0,0,109042,1,129042,0,0,0,0,0,0,0,0,0,0,0,99000,0,108521,0,15,0
0,0,109043,1,129043,0,0,0,0,0,0,0,0,0,0,0,99000,0,108492,0,15,0
0,0,109044,1,129044,0,0,0,0,0,0,0,0,0,0,0,99000,0,108222,0,15,0
0,0,109071,0,119071,0,0,0,0,0,0,0,0,0,0,0,99000,0,0,0,25,0
0,0,109072,0,119072,0,0,0,0,0,0,0,0,0,0,0,99000,0,0,0,25,0
0,0,109073,0,119073,0,0,0,0,0,0,0,0,0,0,0,99000,0,0,0,25,0
0,0,109074,0,119074,0,0,0,0,0,0,0,0,0,0,0,99000,0,0,0,25,0
0,0,109101,0,119101,0,0,0,0,0,0,0,0,0,0,0,99000,0,0,0,25,0
0,0,109102,0,119102,0,0,0,0,0,0,0,0,0,0,0,99000,0,0,0,25,0
0,0,109103,0,119103,0,0,0,0,0,0,0,0,0,0,0,99000,0,0,0,25,0
0,0,109104,0,119104,0,0,0,0,0,0,0,0,0,0,0,99000,0,0,0,25,0
0,0,109131,1,129131,0,0,0,0,0,0,0,0,0,0,0,99000,0,107343,0,15,0
0,0,109132,1,129132,0,0,0,0,0,0,0,0,0,0,0,99000,0,108371,0,15,0
0,0,109133,1,129133,0,0,0,0,0,0,0,0,0,0,0,99000,0,108462,0,15,0
0,0,109134,1,129134,0,0,0,0,0,0,0,0,0,0,0,99000,0,108163,0,15,0
0,0,109161,0,119161,0,0,0,0,0,0,0,0,0,0,0,99000,0,0,0,25,0
0,0,109162,1,129162,0,0,0,0,0,0,0,0,0,0,0,99000,0,108251,0,15,0
0,0,109163,0,119163,0,0,0,0,0,0,0,0,0,0,0,99000,0,0,0,25,0
0,0,109164,0,119164,0,0,0,0,0,0,0,0,0,0,0,99000,0,0,0,25,0
0,0,109191,1,129191,0,0,0,0,0,0,0,0,0,0,0,99000,0,107103,0,15,0
0,0,109192,0,119192,0,0,0,0,0,0,0,0,0,0,0,99000,0,0,0,25,0
0,0,109193,1,129193,0,0,0,0,0,0,0,0,0,0,0,99000,0,108342,0,15,0
0,0,109194,1,129194,0,0,0,0,0,0,0,0,0,0,0,99000,0,108193,0,15,0
0,0,109221,0,119221,0,0,0,0,0,0,0,0,0,0,0,99000,0,0,0,25,0
0,0,109222,0,119222,0,0,0,0,0,0,0,0,0,0,0,99000,0,0,0,25,0
0,0,109223,0,119223,0,0,0,0,0,0,0,0,0,0,0,99000,0,0,0,25,0
0,0,109224,0,119224,0,0,0,0,0,0,0,0,0,0,0,99000,0,0,0,25,0
0,0,109251,0,119251,0,0,0,0,0,0,0,0,0,0,0,99000,0,0,0,25,0
0,0,109252,0,119252,0,0,0,0,0,0,0,0,0,0,0,99000,0,0,0,25,0
0,0,109253,0,119253,0,0,0,0,0,0,0,0,0,0,0,99000,0,0,0,25,0
0,0,109254,0,119254,0,0,0,0,0,0,0,0,0,0,0,99000,0,0,0,25,0
0,0,109281,1,129281,0,0,0,0,0,0,0,0,0,0,0,99000,0,108191,0,15,0
0,0,109282,1,129282,0,0,0,0,0,0,0,0,0,0,0,99000,0,108431,0,15,0
0,0,109283,1,129283,0,0,0,0,0,0,0,0,0,0,0,99000,0,108192,0,15,0
0,0,109284,1,129284,0,0,0,0,0,0,0,0,0,0,0,99000,0,108523,0,15,0
0,0,109311,1,129311,0,0,0,0,0,0,0,0,0,0,0,99000,0,108071,0,15,0
0,0,109312,1,129312,0,0,0,0,0,0,0,0,0,0,0,99000,0,108072,0,15,0
0,0,109313,1,129313,0,0,0,0,0,0,0,0,0,0,0,99000,0,108012,0,15,0
0,0,109314,1,129314,0,0,0,0,0,0,0,0,0,0,0,99000,0,108403,0,15,0
0,0,109341,0,119341,0,0,0,0,0,0,0,0,0,0,0,99000,0,0,0,25,0
0,0,109343,0,119343,0,0,0,0,0,0,0,0,0,0,0,99000,0,0,0,25,0
0,0,109371,0,119371,0,0,0,0,0,0,0,0,0,0,0,99000,0,0,0,25,0
0,0,109372,0,119372,0,0,0,0,0,0,0,0,0,0,0,99000,0,0,0,25,0
0,0,109373,1,129373,0,0,0,0,0,0,0,0,0,0,0,99000,0,108252,0,15,0
0,0,109374,1,129374,0,0,0,0,0,0,0,0,0,0,0,99000,0,108103,0,15,0
0,0,109401,1,129401,0,0,0,0,0,0,0,0,0,0,0,99000,0,108101,0,15,0
0,0,109402,1,129402,0,0,0,0,0,0,0,0,0,0,0,99000,0,108102,0,15,0
0,0,109432,0,119432,0,0,0,0,0,0,0,0,0,0,0,99000,0,0,0,25,0
0,0,109434,0,119434,0,0,0,0,0,0,0,0,0,0,0,99000,0,0,0,25,0
0,0,109461,0,119461,0,0,0,0,0,0,0,0,0,0,0,99000,0,0,0,25,0
0,0,109463,0,119463,0,0,0,0,0,0,0,0,0,0,0,99000,0,0,0,25,0
0,0,109493,0,119493,0,0,0,0,0,0,0,0,0,0,0,99000,0,0,0,25,0
0,0,109494,0,119494,0,0,0,0,0,0,0,0,0,0,0,99000,0,0,0,25,0
0,0,109522,0,119522,0,0,0,0,0,0,0,0,0,0,0,99000,0,0,0,25,0
0,0,109524,0,119524,0,0,0,0,0,0,0,0,0,0,0,99000,0,0,0,25,0
0,0,109551,0,119551,0,0,0,0,0,0,0,0,0,0,0,99000,0,0,0,25,0
0,0,109552,0,119552,0,0,0,0,0,0,0,0,0,0,0,99000,0,0,0,25,0
0,0,109553,0,119553,0,0,0,0,0,0,0,0,0,0,0,99000,0,0,0,25,0
0,0,109554,0,119554,0,0,0,0,0,0,0,0,0,0,0,99000,0,0,0,25,0
0,0,109581,0,119581,0,0,0,0,0,0,0,0,0,0,0,99000,0,0,0,25,0
0,0,109582,0,119582,0,0,0,0,0,0,0,0,0,0,0,99000,0,0,0,25,0
0,0,109583,0,119583,0,0,0,0,0,0,0,0,0,0,0,99000,0,0,0,25,0
0,0,109584,0,119584,0,0,0,0,0,0,0,0,0,0,0,99000,0,0,0,25,0
0,0,109611,0,119611,0,0,0,0,0,0,0,0,0,0,0,99000,0,0,0,25,0
0,0,109612,0,119612,0,0,0,0,0,0,0,0,0,0,0,99000,0,0,0,25,0
0,0,109613,0,119613,0,0,0,0,0,0,0,0,0,0,0,99000,0,0,0,25,0
0,0,109614,0,119614,0,0,0,0,0,0,0,0,0,0,0,99000,0,0,0,25,0
0,0,140000,0,140001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,10001032,0,11001032,0,0,0,0,0,0,0,0,0,0,0,110000,0,0,0,25,0
0,0,10001033,0,11001033,0,0,0,0,0,0,0,0,0,0,0,110000,0,0,0,25,0
0,0,10001034,0,11001034,0,0,0,0,0,0,0,0,0,0,0,110000,0,0,0,25,0
0,0,10001035,0,11001035,0,0,0,0,0,0,0,0,0,0,0,110000,0,0,0,25,0
0,0,10004032,1,12004032,0,0,0,0,0,0,0,0,0,0,0,110000,0,108013,0,15,0
0,0,10004033,1,12004033,0,0,0,0,0,0,0,0,0,0,0,110000,0,108254,0,15,0
0,0,10004034,1,12004034,0,0,0,0,0,0,0,0,0,0,0,110000,0,109251,0,15,0
0,0,10004035,1,12004035,0,0,0,0,0,0,0,0,0,0,0,110000,0,109161,0,15,0
0,0,10007032,0,11007032,0,0,0,0,0,0,0,0,0,0,0,110000,0,0,0,25,0
0,0,10007033,0,11007033,0,0,0,0,0,0,0,0,0,0,0,110000,0,0,0,25,0
0,0,10007034,0,11007034,0,0,0,0,0,0,0,0,0,0,0,110000,0,0,0,25,0
0,0,10007035,0,11007035,0,0,0,0,0,0,0,0,0,0,0,110000,0,0,0,25,0
0,0,10010032,0,11010032,0,0,0,0,0,0,0,0,0,0,0,110000,0,0,0,25,0
0,0,10010033,0,11010033,0,0,0,0,0,0,0,0,0,0,0,110000,0,0,0,25,0
0,0,10010034,0,11010034,0,0,0,0,0,0,0,0,0,0,0,110000,0,0,0,25,0
0,0,10010035,0,11010035,0,0,0,0,0,0,0,0,0,0,0,110000,0,0,0,25,0
0,0,10013032,1,12013032,0,0,0,0,0,0,0,0,0,0,0,110000,0,108343,0,15,0
0,0,10013033,1,12013033,0,0,0,0,0,0,0,0,0,0,0,110000,0,108494,0,15,0
0,0,10013034,1,12013034,0,0,0,0,0,0,0,0,0,0,0,110000,0,109221,0,15,0
0,0,10013035,1,12013035,0,0,0,0,0,0,0,0,0,0,0,110000,0,109581,0,15,0
0,0,10016032,1,12016032,0,0,0,0,0,0,0,0,0,0,0,110000,0,108253,0,15,0
0,0,10016033,1,12016033,0,0,0,0,0,0,0,0,0,0,0,110000,0,108224,0,15,0
0,0,10016034,1,12016034,0,0,0,0,0,0,0,0,0,0,0,110000,0,109341,0,15,0
0,0,10016035,1,12016035,0,0,0,0,0,0,0,0,0,0,0,110000,0,109611,0,15,0
0,0,10019032,0,11019032,0,0,0,0,0,0,0,0,0,0,0,110000,0,0,0,25,0
0,0,10019033,1,12019033,0,0,0,0,0,0,0,0,0,0,0,110000,0,108014,0,15,0
0,0,10019034,1,12019034,0,0,0,0,0,0,0,0,0,0,0,110000,0,109011,0,15,0
0,0,10019035,1,12019035,0,0,0,0,0,0,0,0,0,0,0,110000,0,109551,0,15,0
0,0,10022032,0,11022032,0,0,0,0,0,0,0,0,0,0,0,110000,0,0,0,25,0
0,0,10022033,0,11022033,0,0,0,0,0,0,0,0,0,0,0,110000,0,0,0,25,0
0,0,10022034,0,11022034,0,0,0,0,0,0,0,0,0,0,0,110000,0,0,0,25,0
0,0,10022035,0,11022035,0,0,0,0,0,0,0,0,0,0,0,110000,0,0,0,25,0
0,0,10025032,0,11025032,0,0,0,0,0,0,0,0,0,0,0,110000,0,0,0,25,0
0,0,10025033,0,11025033,0,0,0,0,0,0,0,0,0,0,0,110000,0,0,0,25,0
0,0,10025034,0,11025034,0,0,0,0,0,0,0,0,0,0,0,110000,0,0,0,25,0
0,0,10025035,0,11025035,0,0,0,0,0,0,0,0,0,0,0,110000,0,0,0,25,0
0,0,10028032,1,12028032,0,0,0,0,0,0,0,0,0,0,0,110000,0,108074,0,15,0
0,0,10028033,1,12028033,0,0,0,0,0,0,0,0,0,0,0,110000,0,108614,0,15,0
0,0,10028034,1,12028034,0,0,0,0,0,0,0,0,0,0,0,110000,0,109461,0,15,0
0,0,10028035,1,12028035,0,0,0,0,0,0,0,0,0,0,0,110000,0,109432,0,15,0
0,0,10031032,1,12031032,0,0,0,0,0,0,0,0,0,0,0,110000,0,108164,0,15,0
0,0,10031033,1,12031033,0,0,0,0,0,0,0,0,0,0,0,110000,0,108584,0,15,0
0,0,10031034,1,12031034,0,0,0,0,0,0,0,0,0,0,0,110000,0,109071,0,15,0
0,0,10031035,1,12031035,0,0,0,0,0,0,0,0,0,0,0,110000,0,109012,0,15,0
0,0,10034032,0,11034032,0,0,0,0,0,0,0,0,0,0,0,110000,0,0,0,25,0
0,0,10034034,0,11034034,0,0,0,0,0,0,0,0,0,0,0,110000,0,0,0,25,0
0,0,10037032,1,12037032,0,0,0,0,0,0,0,0,0,0,0,110000,0,108104,0,15,0
0,0,10037033,1,12037033,0,0,0,0,0,0,0,0,0,0,0,110000,0,108554,0,15,0
0,0,10037034,1,12037034,0,0,0,0,0,0,0,0,0,0,0,110000,0,109371,0,15,0
0,0,10037035,1,12037035,0,0,0,0,0,0,0,0,0,0,0,110000,0,109372,0,15,0
0,0,10040032,0,11040032,0,0,0,0,0,0,0,0,0,0,0,110000,0,0,0,25,0
0,0,10040033,1,12040033,0,0,0,0,0,0,0,0,0,0,0,110000,0,108524,0,15,0
0,0,10040035,1,12040035,0,0,0,0,0,0,0,0,0,0,0,110000,0,109222,0,15,0
0,0,10043033,0,11043033,0,0,0,0,0,0,0,0,0,0,0,110000,0,0,0,25,0
0,0,10043035,0,11043035,0,0,0,0,0,0,0,0,0,0,0,110000,0,0,0,25,0
0,0,10046032,0,11046032,0,0,0,0,0,0,0,0,0,0,0,110000,0,0,0,25,0
0,0,10046033,0,11046033,0,0,0,0,0,0,0,0,0,0,0,110000,0,0,0,25,0
0,0,10049034,1,12049034,0,0,0,0,0,0,0,0,0,0,0,110000,0,109101,0,15,0
0,0,10052034,0,11052034,0,0,0,0,0,0,0,0,0,0,0,110000,0,0,0,25,0
