row_15,row_26,row_18,row_8,row_9,row_7,row_28,row_42,row_30,row_1,row_50,row_17,row_36,row_56,row_47,row_3,row_2,row_53,row_29,row_41,row_38,row_20,row_40,row_37,row_27,row_51,row_39,row_24,row_25,row_44,row_22,row_43,row_54,row_19,row_32,lane,row_11,row_49,row_23,row_21,row_31,row_48,row_16,row_13,id,row_5,row_33,frame_id,row_4,row_59,row_52,row_14,row_45,min_clear_num,row_60,row_10,row_46,row_6,difficulty,row_12,row_57,row_55,row_35,row_58,row_34
303,0,303,0,0,403,0,0,0,0,0,303,0,0,0,0,0,0,401,0,0,126,0,0,0,0,0,0,0,0,0,0,0,303,0,3,0,147,0,0,0,0,303,303,200103,0,0,201,0,0,0,303,0,-4,0,0,0,0,2,0,0,0,0,401,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,200104,0,0,201,0,0,0,0,0,-4,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,0,0,0,0,0,0,102,0,107,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,200105,0,0,201,0,0,0,0,0,-4,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,200201,0,0,202,0,0,0,0,0,-4,0,0,0,0,2,0,401,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,111,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,200202,0,0,202,0,0,0,0,0,-4,0,0,0,0,2,0,0,0,0,0,0
303,303,303,403,0,0,303,303,303,0,303,303,303,303,303,0,0,150,303,303,303,150,303,303,303,303,303,303,303,402,303,303,303,303,303,3,0,303,303,303,303,303,303,303,200203,0,303,202,0,303,303,303,303,-4,303,0,303,0,2,0,303,303,303,303,303
0,0,0,0,0,0,120,0,0,0,0,0,0,410,0,0,0,301,0,0,0,201,130,0,0,0,0,404,0,301,0,0,0,0,0,4,0,0,0,0,0,0,0,0,200204,0,0,202,0,0,150,0,0,-4,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,200205,0,0,202,0,0,0,0,0,-4,410,0,130,0,2,0,0,0,0,0,120
0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,405,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,200301,0,0,203,0,0,0,0,0,-3,410,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,200302,0,0,203,0,0,0,0,0,-3,0,0,0,0,2,0,403,0,0,0,140
0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,150,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,200303,0,0,203,0,0,150,0,0,-3,0,0,0,0,2,0,0,0,0,0,0
0,303,0,0,0,0,303,303,303,0,303,0,303,303,303,0,0,303,303,303,303,150,303,303,303,303,303,303,303,303,303,303,303,0,303,4,0,303,303,303,303,303,0,0,200304,0,303,203,0,303,303,0,303,-3,303,0,405,0,2,0,303,303,303,303,303
0,0,0,0,0,0,0,0,401,0,0,0,0,401,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,401,0,0,0,0,0,5,0,0,0,0,0,0,0,0,200305,0,0,203,0,0,0,0,0,-3,0,0,301,0,2,0,0,0,0,0,0
0,303,0,0,0,0,303,303,303,0,303,0,303,303,401,0,0,303,303,303,303,104,401,303,303,303,303,303,303,303,303,303,401,0,303,1,0,303,303,303,303,303,0,0,200401,0,401,204,0,303,303,0,303,-4,303,0,303,0,2,0,303,303,303,303,303
0,0,0,0,0,0,150,0,0,0,0,0,0,0,301,0,0,0,0,0,0,131,301,0,0,150,0,0,0,0,0,0,301,0,0,2,0,0,0,0,0,0,0,0,200402,0,301,204,0,0,0,0,0,-4,0,0,0,0,2,0,0,0,0,0,0
0,0,0,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,405,3,0,0,0,0,0,0,0,0,200403,0,0,204,0,0,0,0,0,-4,0,0,405,0,2,0,0,403,0,0,0
301,0,301,0,0,0,0,150,0,0,0,301,0,0,303,0,0,0,0,0,0,139,303,0,0,0,0,0,0,0,0,0,303,301,0,4,0,0,0,0,0,0,301,301,200404,0,303,204,0,0,0,301,0,-4,410,0,0,0,2,0,0,0,0,0,0
0,301,0,0,0,0,301,301,301,0,301,0,301,301,401,0,0,301,301,301,301,103,401,301,301,301,301,301,301,301,301,301,401,0,301,5,0,301,301,301,301,301,0,0,200405,0,401,204,0,301,301,0,301,-4,301,0,301,0,2,0,301,301,301,301,301
0,0,0,0,0,0,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,200501,0,0,205,0,0,0,0,0,-4,0,0,0,0,2,0,401,0,0,0,0
303,303,303,0,0,0,303,303,303,0,303,303,303,303,303,0,0,303,303,303,303,138,303,303,303,303,303,303,303,303,303,303,303,303,303,2,0,303,303,303,303,303,303,303,200502,0,303,205,0,303,303,303,303,-4,303,0,401,0,2,0,303,303,401,303,303
0,0,0,402,0,0,0,0,0,0,0,0,405,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,405,0,0,0,0,0,0,200503,0,0,205,0,0,0,0,0,-4,0,0,301,0,2,0,0,0,301,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,150,4,0,0,0,0,0,0,0,0,200504,0,0,205,0,150,0,0,150,-4,0,0,0,0,2,0,0,0,0,0,0
0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,200505,0,0,205,0,0,0,0,0,-4,0,0,0,0,2,0,0,402,0,0,0
0,303,0,0,0,0,303,303,303,0,110,0,303,0,0,0,0,0,303,303,303,118,303,303,303,0,303,0,0,303,0,303,0,0,303,1,0,0,0,0,303,0,0,0,200601,0,303,206,0,0,0,0,303,-2,0,402,0,0,2,0,0,0,303,0,303
0,0,0,0,0,0,0,0,0,0,104,0,405,303,0,0,0,303,0,0,0,202,120,0,405,303,0,0,0,0,0,0,303,0,0,2,0,0,0,0,120,0,0,0,200602,402,0,206,0,0,303,0,405,-2,0,0,0,0,2,0,303,303,0,0,0
303,301,303,0,0,0,301,301,301,0,123,303,301,0,301,0,0,0,301,301,301,102,301,301,301,0,301,0,0,301,0,301,0,303,301,3,0,301,0,0,301,301,303,303,200603,0,301,206,0,0,0,303,301,-2,0,0,301,0,2,0,0,0,301,0,301
0,0,0,0,0,0,0,0,402,0,103,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,200604,0,0,206,0,0,0,0,0,-2,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,401,0,0,0,5,0,0,0,0,0,0,0,0,200605,0,0,206,0,0,0,0,0,-2,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,103,0,0,0,0,0,401,0,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0,0,401,0,0,1,0,0,0,0,0,0,0,0,200701,0,0,207,0,0,0,0,0,0,111,0,0,0,2,0,0,0,0,0,0
0,0,0,402,0,0,0,303,119,0,303,0,303,303,303,0,0,303,0,303,303,0,303,303,0,303,303,0,0,303,0,303,303,0,303,2,0,303,0,0,303,303,0,0,200702,0,303,207,0,303,303,0,303,0,103,0,303,0,2,0,303,303,303,303,303
0,303,303,0,0,0,303,0,110,0,0,0,0,0,0,0,0,0,303,0,110,303,0,0,303,0,0,303,303,0,303,0,110,303,0,3,0,0,303,303,0,0,0,0,200703,0,0,207,0,0,0,0,0,0,0,0,110,0,2,0,0,0,0,0,405
0,0,0,0,0,0,0,406,202,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,110,0,0,4,0,0,0,0,0,0,0,401,200704,0,0,207,0,0,0,0,0,0,0,0,110,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,114,0,406,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,110,0,0,5,0,0,0,0,0,0,0,0,200705,0,0,207,0,0,0,0,0,0,0,0,110,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,303,103,0,303,0,303,303,303,0,0,303,0,303,401,0,303,303,0,303,303,0,0,303,0,303,303,0,303,1,0,303,0,0,303,401,0,0,200801,0,303,208,0,303,303,0,303,-3,303,0,303,0,2,0,303,303,303,401,303
0,303,303,0,0,0,303,0,110,0,0,0,0,0,0,0,0,0,303,0,301,303,0,0,303,0,0,303,303,105,303,0,0,303,0,2,0,0,303,303,0,301,0,0,200802,0,0,208,0,0,120,0,0,-3,0,0,0,401,2,0,0,0,0,301,0
0,0,0,0,0,0,0,0,202,0,405,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,405,0,0,0,0,0,3,0,0,0,0,0,0,0,0,200803,0,0,208,0,150,0,0,0,-3,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,110,0,0,0,0,0,4,402,0,0,0,0,303,0,0,200804,0,0,208,0,407,130,0,0,-3,0,0,0,0,2,0,0,0,0,303,0
0,0,0,0,0,0,0,301,104,0,301,0,301,301,301,0,0,301,0,301,401,0,301,301,0,301,301,0,0,301,0,301,301,0,301,5,0,301,0,0,301,401,0,0,200805,0,301,208,0,301,301,0,301,-3,301,0,301,0,2,0,301,301,301,401,301
0,0,0,0,0,0,0,402,202,0,405,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,120,0,0,1,0,0,0,0,0,0,0,0,200901,0,0,209,0,0,0,0,0,-4,410,0,120,0,2,0,0,0,0,0,0
0,301,0,0,0,0,301,301,116,0,301,0,301,301,301,0,0,301,301,301,301,0,301,301,301,301,301,301,301,301,0,301,301,0,301,2,0,301,301,0,301,301,0,402,200902,0,301,209,0,301,301,0,301,-4,301,0,301,0,2,0,301,301,301,301,301
0,0,0,303,0,303,0,0,149,303,0,0,0,0,402,303,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,200903,303,0,209,303,0,402,0,0,-4,0,0,0,303,2,0,0,0,0,0,0
0,0,401,0,0,0,0,303,127,0,303,0,0,0,303,0,0,303,0,303,0,0,303,0,0,303,0,0,0,303,0,303,0,0,0,4,0,303,0,0,0,303,0,0,200904,0,0,209,0,0,303,0,303,-4,0,0,303,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,401,103,0,0,0,0,0,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,200905,0,0,209,0,0,401,0,0,-4,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,404,0,0,0,0,0,0,0,0,0,1,401,0,0,0,0,0,0,0,201001,0,0,210,0,0,0,0,0,-2,108,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,401,0,201002,0,0,210,0,0,0,0,101,-2,110,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,402,0,0,101,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,201003,0,0,210,0,0,0,0,0,-2,111,0,0,0,2,0,0,0,0,0,0
0,301,0,301,301,301,301,303,110,0,303,0,303,303,303,0,0,303,301,303,303,0,303,303,301,303,303,301,301,303,0,303,303,0,303,4,301,303,301,0,303,303,0,0,201004,0,303,210,0,303,303,0,303,-2,104,301,303,301,2,301,303,303,303,303,303
301,0,301,0,0,0,0,0,202,0,0,301,405,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,301,0,5,0,0,0,0,0,405,301,301,201005,0,0,210,0,0,130,301,0,-2,130,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,303,0,0,0,303,0,0,0,0,0,0,103,0,0,0,303,0,0,0,150,0,0,0,0,0,1,0,303,0,0,0,303,0,0,201101,0,0,211,0,0,0,0,303,0,0,0,303,0,2,0,0,405,402,0,0
303,0,303,0,0,0,0,301,0,0,303,303,301,303,303,0,0,303,0,301,301,133,301,301,0,303,301,0,0,0,0,301,303,303,301,2,0,303,0,0,0,303,303,303,201102,0,301,211,0,303,150,303,303,0,0,0,303,0,2,0,303,303,301,303,301
0,0,0,401,0,0,0,0,0,0,303,0,0,303,303,0,0,303,0,0,0,203,0,0,0,303,0,0,0,402,0,0,303,0,0,3,0,303,0,0,0,303,0,0,201103,0,0,211,0,303,402,0,303,0,105,0,303,0,2,0,303,303,401,303,0
0,0,0,0,0,0,0,303,0,0,303,0,303,0,303,0,0,0,0,303,303,102,303,303,0,303,303,0,0,0,0,303,0,0,303,4,0,303,0,0,0,303,0,0,201104,401,303,211,0,0,150,0,303,0,0,0,303,0,2,0,0,0,303,0,303
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,150,0,0,0,0,0,5,0,0,0,0,0,0,0,0,201105,0,0,211,0,0,0,0,0,0,0,0,0,0,2,0,0,405,402,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,201201,0,0,212,0,0,0,0,0,-2,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,401,0,301,0,0,301,0,0,301,301,0,0,301,0,301,0,146,0,0,0,301,0,0,0,301,0,301,301,0,0,2,0,301,0,0,0,301,0,0,201202,0,0,212,0,301,301,0,301,-2,301,0,120,0,2,0,301,301,0,301,401
303,0,303,0,0,0,0,301,0,0,0,303,0,0,0,0,0,0,0,120,301,102,301,301,0,0,301,0,0,301,0,301,401,303,0,3,0,401,0,0,0,0,303,303,201203,0,0,212,0,0,0,303,301,-2,401,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,301,127,301,301,0,0,301,0,401,401,0,0,401,0,301,4,0,401,0,0,0,0,0,0,201204,0,301,212,0,0,0,0,0,-2,401,0,0,0,2,0,0,0,301,0,301
0,0,0,0,0,0,301,0,301,0,0,0,0,0,0,0,0,0,301,0,0,101,0,0,0,0,401,0,0,401,0,0,401,0,301,5,0,401,0,0,120,0,0,0,201205,0,301,212,0,0,0,0,0,-2,401,0,0,0,2,0,0,0,301,0,301
0,0,0,0,0,0,303,0,303,0,0,0,0,0,0,0,0,0,303,0,0,102,401,0,0,0,0,0,0,0,0,0,401,0,303,1,0,401,0,0,120,0,0,0,201301,0,303,213,0,0,0,0,401,-2,401,0,0,0,2,0,0,0,303,0,303
0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,303,108,303,303,0,0,303,0,0,0,0,0,401,0,0,2,0,401,0,0,0,0,0,0,201302,0,303,213,0,0,0,0,401,-2,401,0,0,0,2,0,0,0,303,0,303
0,0,0,402,0,0,0,303,0,0,0,0,0,0,0,0,0,0,0,120,303,136,303,0,0,0,303,0,0,303,0,303,401,0,0,3,0,401,0,0,401,0,0,0,201303,0,0,213,0,0,0,0,303,-2,401,0,0,0,2,0,0,0,0,0,0
303,0,303,0,0,0,0,0,0,0,303,303,0,303,303,0,0,303,0,0,0,118,0,0,0,303,0,0,0,303,0,303,303,303,0,4,0,303,0,0,0,303,303,303,201304,0,0,213,0,303,303,303,303,-2,303,0,120,0,2,0,303,303,0,303,0
0,0,0,0,0,0,0,0,0,0,0,0,0,401,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,201305,0,0,213,0,0,0,0,0,-2,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,201401,0,0,214,0,0,0,0,0,-1,0,0,0,0,2,0,0,0,0,0,0
301,0,301,402,0,0,0,303,303,0,303,301,303,303,303,0,0,303,303,303,303,126,303,303,0,303,303,0,0,303,0,303,303,301,303,2,0,303,0,0,303,303,301,301,201402,0,303,214,0,303,303,301,303,-1,303,0,303,0,2,0,303,303,303,303,303
0,0,0,0,0,0,150,0,0,0,0,0,0,0,402,0,0,0,0,0,0,104,0,0,0,402,402,0,0,0,0,402,0,0,0,3,0,0,0,0,0,0,0,0,201403,0,0,214,0,402,0,0,0,-1,0,0,0,0,2,0,0,402,402,0,0
303,0,303,0,0,0,0,301,301,0,301,303,301,301,301,0,0,301,301,301,301,129,301,301,0,301,301,0,0,301,0,301,301,303,301,4,0,301,0,0,301,301,303,303,201404,0,301,214,0,301,301,303,301,-1,301,0,301,0,2,0,301,301,301,301,301
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,5,402,0,0,0,0,0,0,0,201405,0,0,214,0,0,0,0,0,-1,0,0,0,0,2,0,0,401,0,0,0
0,0,0,0,0,0,0,303,0,0,303,0,303,303,303,0,0,303,0,303,303,103,303,303,0,303,303,0,0,303,0,303,303,0,0,1,0,303,0,0,0,303,0,0,201501,0,303,215,0,303,303,0,303,-1,303,0,303,0,2,0,303,303,303,303,401
0,0,0,0,0,0,0,0,303,0,0,0,401,0,0,0,0,0,303,401,0,102,0,0,0,0,0,0,0,0,0,0,0,0,140,2,401,0,0,0,303,0,0,0,201502,0,0,215,0,0,401,0,0,-1,140,0,401,0,2,0,0,0,0,0,301
0,0,0,0,0,0,140,0,0,0,0,0,401,0,0,0,0,0,0,401,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,201503,0,0,215,0,0,401,0,0,-1,140,0,401,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,301,0,0,0,401,0,0,0,0,0,301,401,0,203,0,0,0,0,0,0,0,0,0,0,0,0,140,4,0,0,0,0,301,0,0,0,201504,0,0,215,0,0,401,0,0,-1,140,0,401,401,2,0,0,303,0,0,0
0,0,0,0,0,0,0,301,0,0,301,0,301,301,301,0,0,301,0,301,301,113,301,301,0,301,301,0,0,301,0,301,301,0,0,5,0,301,0,0,0,301,0,0,201505,0,301,215,0,301,301,0,301,-1,301,0,301,0,2,0,301,401,301,301,301
0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,201601,0,0,216,0,0,0,0,0,-1,0,0,0,0,2,0,0,0,0,0,0
301,0,301,402,0,0,0,303,303,0,303,301,303,303,303,0,0,303,303,303,303,126,303,303,0,303,303,0,0,303,0,303,303,301,303,2,0,303,0,0,303,303,301,301,201602,0,303,216,0,303,303,301,303,-1,303,0,303,0,2,0,303,303,303,303,303
0,0,0,0,0,0,150,0,0,0,0,0,0,0,402,0,0,0,0,0,0,104,0,0,0,402,402,0,0,0,0,402,0,0,0,3,0,0,0,0,0,0,0,0,201603,0,0,216,0,402,0,0,0,-1,0,0,0,0,2,0,0,402,402,0,0
303,0,303,0,0,0,0,301,301,0,301,303,301,301,301,0,0,301,301,301,301,129,301,301,0,301,301,0,0,301,0,301,301,303,301,4,0,301,0,0,301,301,303,303,201604,0,301,216,0,301,301,303,301,-1,301,0,301,0,2,0,301,301,301,301,301
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,5,402,0,0,0,0,0,0,0,201605,0,0,216,0,0,0,0,0,-1,0,0,0,0,2,0,0,401,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,201701,0,130,217,0,0,0,0,0,-2,0,0,0,0,2,0,0,0,0,0,0
303,0,303,0,402,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,303,0,2,0,402,0,0,0,0,303,303,201702,0,130,217,0,0,0,303,0,-2,0,0,0,0,2,0,402,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,201703,0,130,217,0,0,0,0,402,-2,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,303,0,0,303,0,303,303,303,0,0,303,0,402,303,133,303,303,0,303,303,0,0,303,0,303,303,0,0,4,0,303,0,0,0,303,0,0,201704,0,130,217,0,303,303,0,303,-2,303,0,303,0,2,0,303,303,303,303,303
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,0,102,0,0,0,0,0,0,0,401,0,0,0,0,0,5,0,0,0,0,0,0,0,0,201705,0,0,217,0,401,0,0,0,-2,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,303,0,303,0,0,0,0,0,0,0,0,0,303,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,303,1,0,0,0,0,120,402,0,0,201801,0,303,218,0,0,0,0,0,-2,0,0,0,0,2,0,0,0,303,0,303
0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,303,108,303,303,0,0,303,0,0,402,0,0,0,0,0,2,0,0,0,0,0,0,0,0,201802,0,303,218,0,0,0,0,0,-2,0,0,0,0,2,0,0,0,303,0,303
0,0,0,402,0,0,0,303,0,0,0,0,0,0,0,0,0,0,0,120,303,136,303,0,0,402,303,0,0,303,0,303,0,0,0,3,0,0,0,0,401,0,0,0,201803,0,0,218,0,0,0,0,303,-2,0,0,0,0,2,0,0,0,0,0,0
303,0,303,0,0,0,0,0,0,0,303,303,0,303,303,0,0,303,0,0,0,118,0,0,0,303,0,0,0,303,0,303,402,303,0,4,0,303,0,0,0,303,303,303,201804,0,0,218,0,303,303,303,303,-2,303,0,120,0,2,0,303,303,0,303,0
0,0,0,0,0,0,0,0,0,0,0,0,0,401,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,301,0,0,5,0,0,0,0,0,0,0,0,201805,0,0,218,0,0,0,0,0,-2,0,0,0,0,2,0,0,0,0,0,0
0,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,402,0,0,201901,0,0,219,0,0,0,0,0,-2,0,0,0,0,2,0,0,0,0,0,0
301,303,301,402,0,0,303,303,303,0,303,301,303,303,303,0,0,303,303,303,303,135,303,303,303,303,303,303,303,303,303,303,303,301,303,2,0,303,303,303,303,303,301,301,201902,0,303,219,0,303,303,301,303,-2,303,0,303,0,2,0,303,303,303,303,303
0,0,0,0,0,0,0,402,0,0,0,0,0,402,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,402,0,0,0,201903,0,0,219,0,0,0,0,0,-2,0,0,0,0,2,0,0,0,0,0,0
303,303,303,0,0,0,303,303,303,0,303,303,303,303,303,0,0,303,303,303,303,143,303,303,303,303,303,303,303,303,303,303,303,303,303,4,0,303,303,303,303,303,303,303,201904,0,303,219,402,303,303,303,303,-2,303,0,303,0,2,0,303,303,303,303,303
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,401,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,201905,0,0,219,0,0,0,0,0,-2,401,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,202001,0,0,220,0,0,0,0,0,-2,401,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,401,0,301,0,0,301,0,0,301,301,0,0,301,0,301,0,146,0,0,0,301,0,0,0,301,0,301,301,0,0,2,0,301,0,0,0,301,0,0,202002,0,0,220,0,301,301,0,301,-2,301,0,120,0,2,0,301,301,0,301,0
303,0,303,0,0,0,0,301,0,0,0,303,0,0,0,0,0,0,0,120,301,109,301,301,0,0,301,0,0,301,0,301,0,303,0,3,0,0,0,0,0,0,303,303,202003,0,0,220,0,0,0,303,301,-2,0,0,0,0,2,0,0,0,0,402,0
0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,301,203,301,301,0,0,301,0,401,0,0,0,0,0,301,4,0,0,0,0,0,0,0,0,202004,0,301,220,0,0,0,0,0,-2,0,0,402,0,2,0,0,402,301,0,301
0,0,0,0,0,0,301,0,301,0,0,0,0,0,0,0,0,0,301,402,0,102,0,0,0,402,0,0,0,0,0,0,0,0,301,5,0,0,0,0,120,0,0,0,202005,0,301,220,0,0,0,0,0,-2,0,0,0,0,2,401,0,0,301,0,301
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,300101,0,401,301,0,0,0,0,0,-6,0,0,140,0,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,300102,0,0,301,0,0,0,0,0,-6,0,0,402,0,3,0,0,0,0,150,0
0,303,0,0,0,0,303,303,303,0,0,0,303,303,303,0,0,303,303,303,303,102,303,303,303,142,303,303,303,303,303,303,303,0,303,3,0,0,303,303,303,303,0,0,300103,0,303,301,0,303,303,0,303,-6,303,0,303,0,3,405,303,303,303,303,303
0,0,0,0,0,0,120,0,0,0,301,0,130,0,0,0,0,0,0,0,0,201,405,0,0,301,0,401,0,150,0,0,0,0,402,4,0,301,0,0,0,405,0,0,300104,0,0,301,0,0,150,0,0,-6,410,0,0,0,3,0,0,0,0,0,0
0,301,0,0,0,0,301,301,301,0,301,0,301,301,301,0,0,301,301,301,301,118,301,301,301,301,301,301,301,301,301,301,301,0,301,5,0,301,301,301,301,301,0,0,300105,0,301,301,0,301,301,0,301,-6,301,0,301,0,3,0,301,301,301,301,301
0,0,0,0,0,0,0,0,0,0,0,0,0,410,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,300201,0,0,302,0,0,0,0,0,-7,0,0,130,0,3,0,0,0,0,0,120
