consume_num,enhance_id_5,enhance_id_4,enhance_id_3,item_id,enhance_id_2,enhance_id_1,consume_gold,reward_type,enhance_level_id
580,0,0,0,25021,0,12711,540000,2,12701
580,0,0,0,25021,0,12721,540000,2,12702
580,0,0,0,25021,0,12731,540000,2,12703
580,0,0,0,25021,0,12741,540000,2,12704
580,0,0,0,25021,0,12751,540000,2,12705
580,0,0,0,25021,0,12811,540000,2,12801
580,0,0,0,25021,0,12821,540000,2,12802
580,0,0,0,25021,0,12831,540000,2,12803
580,0,0,0,25021,0,12841,540000,2,12804
580,0,0,0,25021,0,12851,540000,2,12805
580,0,0,0,25021,0,12911,540000,2,12901
580,0,0,0,25021,0,12921,540000,2,12902
580,0,0,0,25021,0,12931,540000,2,12903
580,0,0,0,25021,0,12941,540000,2,12904
580,0,0,0,25021,0,12951,540000,2,12905
580,0,0,0,25021,0,13011,540000,2,13001
580,0,0,0,25021,0,13021,540000,2,13002
580,0,0,0,25021,0,13031,540000,2,13003
580,0,0,0,25021,0,13041,540000,2,13004
580,0,0,0,25021,0,13051,540000,2,13005
580,0,0,0,25021,0,13111,540000,2,13101
580,0,0,0,25021,0,13121,540000,2,13102
580,0,0,0,25021,0,13131,540000,2,13103
580,0,0,0,25021,0,13141,540000,2,13104
580,0,0,0,25021,0,13151,540000,2,13105
580,0,0,0,25021,0,13211,540000,2,13201
580,0,0,0,25021,0,13221,540000,2,13202
580,0,0,0,25021,0,13231,540000,2,13203
580,0,0,0,25021,0,13241,540000,2,13204
580,0,0,0,25021,0,13251,540000,2,13205
970,0,0,0,25021,0,13311,540000,2,13301
970,0,0,0,25021,0,13321,540000,2,13302
970,0,0,0,25021,0,13331,540000,2,13303
2900,0,0,0,25021,0,13411,540000,2,13401
580,0,0,0,25021,0,13511,540000,2,13501
580,0,0,0,25021,0,13521,540000,2,13502
580,0,0,0,25021,0,13531,540000,2,13503
580,0,0,0,25021,0,13541,540000,2,13504
580,0,0,0,25021,0,13551,540000,2,13505
580,0,0,0,25021,0,13611,540000,2,13601
580,0,0,0,25021,0,13621,540000,2,13602
580,0,0,0,25021,0,13631,540000,2,13603
580,0,0,0,25021,0,13641,540000,2,13604
580,0,0,0,25021,0,13651,540000,2,13605
580,0,0,0,25021,0,13711,540000,2,13701
580,0,0,0,25021,0,13721,540000,2,13702
580,0,0,0,25021,0,13731,540000,2,13703
580,0,0,0,25021,0,13741,540000,2,13704
580,0,0,0,25021,0,13751,540000,2,13705
680,0,0,0,25021,0,13811,550000,2,13801
680,0,0,0,25021,0,13821,550000,2,13802
680,0,0,0,25021,0,13831,550000,2,13803
680,0,0,0,25021,0,13841,550000,2,13804
680,0,0,0,25021,0,13851,550000,2,13805
680,0,0,0,25021,0,13911,550000,2,13901
680,0,0,0,25021,0,13921,550000,2,13902
680,0,0,0,25021,0,13931,550000,2,13903
680,0,0,0,25021,0,13941,550000,2,13904
680,0,0,0,25021,0,13951,550000,2,13905
680,0,0,0,25021,0,14011,550000,2,14001
680,0,0,0,25021,0,14021,550000,2,14002
680,0,0,0,25021,0,14031,550000,2,14003
680,0,0,0,25021,0,14041,550000,2,14004
680,0,0,0,25021,0,14051,550000,2,14005
680,0,0,0,25021,0,14111,550000,2,14101
680,0,0,0,25021,0,14121,550000,2,14102
680,0,0,0,25021,0,14131,550000,2,14103
680,0,0,0,25021,0,14141,550000,2,14104
680,0,0,0,25021,0,14151,550000,2,14105
680,0,0,0,25021,0,14211,550000,2,14201
680,0,0,0,25021,0,14221,550000,2,14202
680,0,0,0,25021,0,14231,550000,2,14203
680,0,0,0,25021,0,14241,550000,2,14204
680,0,0,0,25021,0,14251,550000,2,14205
680,0,0,0,25021,0,14311,550000,2,14301
680,0,0,0,25021,0,14321,550000,2,14302
680,0,0,0,25021,0,14331,550000,2,14303
680,0,0,0,25021,0,14341,550000,2,14304
680,0,0,0,25021,0,14351,550000,2,14305
680,0,0,0,25021,0,14411,550000,2,14401
680,0,0,0,25021,0,14421,550000,2,14402
680,0,0,0,25021,0,14431,550000,2,14403
680,0,0,0,25021,0,14441,550000,2,14404
680,0,0,0,25021,0,14451,550000,2,14405
680,0,0,0,25021,0,14511,550000,2,14501
680,0,0,0,25021,0,14521,550000,2,14502
680,0,0,0,25021,0,14531,550000,2,14503
680,0,0,0,25021,0,14541,550000,2,14504
680,0,0,0,25021,0,14551,550000,2,14505
680,0,0,0,25021,0,14611,550000,2,14601
680,0,0,0,25021,0,14621,550000,2,14602
680,0,0,0,25021,0,14631,550000,2,14603
680,0,0,0,25021,0,14641,550000,2,14604
680,0,0,0,25021,0,14651,550000,2,14605
1700,0,0,0,25021,0,14711,550000,2,14701
1700,0,0,0,25021,0,14721,550000,2,14702
1700,0,0,0,25021,0,14811,550000,2,14801
1700,0,0,0,25021,0,14821,550000,2,14802
680,0,0,0,25021,0,14911,550000,2,14901
680,0,0,0,25021,0,14921,550000,2,14902
680,0,0,0,25021,0,14931,550000,2,14903
680,0,0,0,25021,0,14941,550000,2,14904
680,0,0,0,25021,0,14951,550000,2,14905
680,0,0,0,25021,0,15011,550000,2,15001
680,0,0,0,25021,0,15021,550000,2,15002
680,0,0,0,25021,0,15031,550000,2,15003
680,0,0,0,25021,0,15041,550000,2,15004
680,0,0,0,25021,0,15051,550000,2,15005
680,0,0,0,25021,0,15111,550000,2,15101
680,0,0,0,25021,0,15121,550000,2,15102
680,0,0,0,25021,0,15131,550000,2,15103
680,0,0,0,25021,0,15141,550000,2,15104
680,0,0,0,25021,0,15151,550000,2,15105
3400,0,0,0,25021,0,15211,550000,2,15201
1700,0,0,0,25021,0,15311,550000,2,15301
1700,0,0,0,25021,0,15321,550000,2,15302
680,0,0,0,25021,0,15411,550000,2,15401
680,0,0,0,25021,0,15421,550000,2,15402
680,0,0,0,25021,0,15431,550000,2,15403
680,0,0,0,25021,0,15441,550000,2,15404
680,0,0,0,25021,0,15451,550000,2,15405
680,0,0,0,25021,0,15511,550000,2,15501
680,0,0,0,25021,0,15521,550000,2,15502
680,0,0,0,25021,0,15531,550000,2,15503
680,0,0,0,25021,0,15541,550000,2,15504
680,0,0,0,25021,0,15551,550000,2,15505
680,0,0,0,25021,0,15611,550000,2,15601
680,0,0,0,25021,0,15621,550000,2,15602
680,0,0,0,25021,0,15631,550000,2,15603
680,0,0,0,25021,0,15641,550000,2,15604
680,0,0,0,25021,0,15651,550000,2,15605
680,0,0,0,25021,0,15711,550000,2,15701
680,0,0,0,25021,0,15721,550000,2,15702
680,0,0,0,25021,0,15731,550000,2,15703
680,0,0,0,25021,0,15741,550000,2,15704
680,0,0,0,25021,0,15751,550000,2,15705
680,0,0,0,25021,0,15811,550000,2,15801
680,0,0,0,25021,0,15821,550000,2,15802
680,0,0,0,25021,0,15831,550000,2,15803
680,0,0,0,25021,0,15841,550000,2,15804
680,0,0,0,25021,0,15851,550000,2,15805
680,0,0,0,25021,0,15911,550000,2,15901
680,0,0,0,25021,0,15921,550000,2,15902
680,0,0,0,25021,0,15931,550000,2,15903
680,0,0,0,25021,0,15941,550000,2,15904
680,0,0,0,25021,0,15951,550000,2,15905
680,0,0,0,25021,0,16011,550000,2,16001
680,0,0,0,25021,0,16021,550000,2,16002
680,0,0,0,25021,0,16031,550000,2,16003
680,0,0,0,25021,0,16041,550000,2,16004
680,0,0,0,25021,0,16051,550000,2,16005
1140,0,0,0,25021,0,16111,550000,2,16101
1140,0,0,0,25021,0,16121,550000,2,16102
1140,0,0,0,25021,0,16131,550000,2,16103
680,0,0,0,25021,0,16211,550000,2,16201
680,0,0,0,25021,0,16221,550000,2,16202
680,0,0,0,25021,0,16231,550000,2,16203
680,0,0,0,25021,0,16241,550000,2,16204
680,0,0,0,25021,0,16251,550000,2,16205
680,0,0,0,25021,0,16311,550000,2,16301
680,0,0,0,25021,0,16321,550000,2,16302
680,0,0,0,25021,0,16331,550000,2,16303
680,0,0,0,25021,0,16341,550000,2,16304
680,0,0,0,25021,0,16351,550000,2,16305
680,0,0,0,25021,0,16411,550000,2,16401
680,0,0,0,25021,0,16421,550000,2,16402
680,0,0,0,25021,0,16431,550000,2,16403
680,0,0,0,25021,0,16441,550000,2,16404
680,0,0,0,25021,0,16451,550000,2,16405
680,0,0,0,25021,0,16511,550000,2,16501
680,0,0,0,25021,0,16521,550000,2,16502
680,0,0,0,25021,0,16531,550000,2,16503
680,0,0,0,25021,0,16541,550000,2,16504
680,0,0,0,25021,0,16551,550000,2,16505
780,0,0,0,25021,0,16611,560000,2,16601
780,0,0,0,25021,0,16621,560000,2,16602
780,0,0,0,25021,0,16631,560000,2,16603
780,0,0,0,25021,0,16641,560000,2,16604
780,0,0,0,25021,0,16651,560000,2,16605
780,0,0,0,25021,0,16711,560000,2,16701
780,0,0,0,25021,0,16721,560000,2,16702
780,0,0,0,25021,0,16731,560000,2,16703
780,0,0,0,25021,0,16741,560000,2,16704
780,0,0,0,25021,0,16751,560000,2,16705
780,0,0,0,25021,0,16811,560000,2,16801
780,0,0,0,25021,0,16821,560000,2,16802
780,0,0,0,25021,0,16831,560000,2,16803
780,0,0,0,25021,0,16841,560000,2,16804
780,0,0,0,25021,0,16851,560000,2,16805
780,0,0,0,25021,0,16911,560000,2,16901
780,0,0,0,25021,0,16921,560000,2,16902
780,0,0,0,25021,0,16931,560000,2,16903
780,0,0,0,25021,0,16941,560000,2,16904
780,0,0,0,25021,0,16951,560000,2,16905
780,0,0,0,25021,0,17011,560000,2,17001
780,0,0,0,25021,0,17021,560000,2,17002
780,0,0,0,25021,0,17031,560000,2,17003
780,0,0,0,25021,0,17041,560000,2,17004
780,0,0,0,25021,0,17051,560000,2,17005
780,0,0,0,25021,0,17111,560000,2,17101
780,0,0,0,25021,0,17121,560000,2,17102
780,0,0,0,25021,0,17131,560000,2,17103
780,0,0,0,25021,0,17141,560000,2,17104
780,0,0,0,25021,0,17151,560000,2,17105
780,0,0,0,25021,0,17211,560000,2,17201
780,0,0,0,25021,0,17221,560000,2,17202
780,0,0,0,25021,0,17231,560000,2,17203
780,0,0,0,25021,0,17241,560000,2,17204
780,0,0,0,25021,0,17251,560000,2,17205
780,0,0,0,25021,0,17311,560000,2,17301
780,0,0,0,25021,0,17321,560000,2,17302
780,0,0,0,25021,0,17331,560000,2,17303
780,0,0,0,25021,0,17341,560000,2,17304
780,0,0,0,25021,0,17351,560000,2,17305
780,0,0,0,25021,0,17411,560000,2,17401
780,0,0,0,25021,0,17421,560000,2,17402
780,0,0,0,25021,0,17431,560000,2,17403
780,0,0,0,25021,0,17441,560000,2,17404
780,0,0,0,25021,0,17451,560000,2,17405
780,0,0,0,25021,0,17511,560000,2,17501
780,0,0,0,25021,0,17521,560000,2,17502
780,0,0,0,25021,0,17531,560000,2,17503
780,0,0,0,25021,0,17541,560000,2,17504
780,0,0,0,25021,0,17551,560000,2,17505
1950,0,0,0,25021,0,17611,560000,2,17601
1950,0,0,0,25021,0,17621,560000,2,17602
1300,0,0,0,25021,0,17711,560000,2,17701
1300,0,0,0,25021,0,17721,560000,2,17702
1300,0,0,0,25021,0,17731,560000,2,17703
780,0,0,0,25021,0,17811,560000,2,17801
780,0,0,0,25021,0,17821,560000,2,17802
780,0,0,0,25021,0,17831,560000,2,17803
780,0,0,0,25021,0,17841,560000,2,17804
780,0,0,0,25021,0,17851,560000,2,17805
780,0,0,0,25021,0,17911,560000,2,17901
780,0,0,0,25021,0,17921,560000,2,17902
780,0,0,0,25021,0,17931,560000,2,17903
780,0,0,0,25021,0,17941,560000,2,17904
780,0,0,0,25021,0,17951,560000,2,17905
780,0,0,0,25021,0,18011,560000,2,18001
780,0,0,0,25021,0,18021,560000,2,18002
780,0,0,0,25021,0,18031,560000,2,18003
780,0,0,0,25021,0,18041,560000,2,18004
780,0,0,0,25021,0,18051,560000,2,18005
1950,0,0,0,25021,0,18111,560000,2,18101
1950,0,0,0,25021,0,18121,560000,2,18102
780,0,0,0,25021,0,18211,560000,2,18201
780,0,0,0,25021,0,18221,560000,2,18202
780,0,0,0,25021,0,18231,560000,2,18203
780,0,0,0,25021,0,18241,560000,2,18204
780,0,0,0,25021,0,18251,560000,2,18205
780,0,0,0,25021,0,18311,560000,2,18301
780,0,0,0,25021,0,18321,560000,2,18302
780,0,0,0,25021,0,18331,560000,2,18303
780,0,0,0,25021,0,18341,560000,2,18304
780,0,0,0,25021,0,18351,560000,2,18305
780,0,0,0,25021,0,18411,560000,2,18401
780,0,0,0,25021,0,18421,560000,2,18402
780,0,0,0,25021,0,18431,560000,2,18403
780,0,0,0,25021,0,18441,560000,2,18404
780,0,0,0,25021,0,18451,560000,2,18405
780,0,0,0,25021,0,18511,560000,2,18501
780,0,0,0,25021,0,18521,560000,2,18502
780,0,0,0,25021,0,18531,560000,2,18503
780,0,0,0,25021,0,18541,560000,2,18504
780,0,0,0,25021,0,18551,560000,2,18505
780,0,0,0,25021,0,18611,560000,2,18601
780,0,0,0,25021,0,18621,560000,2,18602
780,0,0,0,25021,0,18631,560000,2,18603
780,0,0,0,25021,0,18641,560000,2,18604
780,0,0,0,25021,0,18651,560000,2,18605
780,0,0,0,25021,0,18711,560000,2,18701
780,0,0,0,25021,0,18721,560000,2,18702
780,0,0,0,25021,0,18731,560000,2,18703
780,0,0,0,25021,0,18741,560000,2,18704
780,0,0,0,25021,0,18751,560000,2,18705
780,0,0,0,25021,0,18811,560000,2,18801
780,0,0,0,25021,0,18821,560000,2,18802
780,0,0,0,25021,0,18831,560000,2,18803
780,0,0,0,25021,0,18841,560000,2,18804
780,0,0,0,25021,0,18851,560000,2,18805
1300,0,0,0,25021,0,18911,560000,2,18901
1300,0,0,0,25021,0,18921,560000,2,18902
1300,0,0,0,25021,0,18931,560000,2,18903
1950,0,0,0,25021,0,19011,560000,2,19001
1950,0,0,0,25021,0,19021,560000,2,19002
780,0,0,0,25021,0,19111,560000,2,19101
780,0,0,0,25021,0,19121,560000,2,19102
780,0,0,0,25021,0,19131,560000,2,19103
780,0,0,0,25021,0,19141,560000,2,19104
780,0,0,0,25021,0,19151,560000,2,19105
780,0,0,0,25021,0,19211,560000,2,19201
780,0,0,0,25021,0,19221,560000,2,19202
780,0,0,0,25021,0,19231,560000,2,19203
780,0,0,0,25021,0,19241,560000,2,19204
780,0,0,0,25021,0,19251,560000,2,19205
780,0,0,0,25021,0,19311,560000,2,19301
780,0,0,0,25021,0,19321,560000,2,19302
780,0,0,0,25021,0,19331,560000,2,19303
780,0,0,0,25021,0,19341,560000,2,19304
780,0,0,0,25021,0,19351,560000,2,19305
820,0,0,0,25021,0,19411,570000,2,19401
820,0,0,0,25021,0,19421,570000,2,19402
820,0,0,0,25021,0,19431,570000,2,19403
820,0,0,0,25021,0,19441,570000,2,19404
820,0,0,0,25021,0,19451,570000,2,19405
1370,0,0,0,25021,0,19511,570000,2,19501
1370,0,0,0,25021,0,19521,570000,2,19502
1370,0,0,0,25021,0,19531,570000,2,19503
820,0,0,0,25021,0,19611,570000,2,19601
820,0,0,0,25021,0,19621,570000,2,19602
820,0,0,0,25021,0,19631,570000,2,19603
820,0,0,0,25021,0,19641,570000,2,19604
820,0,0,0,25021,0,19651,570000,2,19605
820,0,0,0,25021,0,19711,570000,2,19701
820,0,0,0,25021,0,19721,570000,2,19702
820,0,0,0,25021,0,19731,570000,2,19703
820,0,0,0,25021,0,19741,570000,2,19704
820,0,0,0,25021,0,19751,570000,2,19705
820,0,0,0,25021,0,19811,570000,2,19801
820,0,0,0,25021,0,19821,570000,2,19802
820,0,0,0,25021,0,19831,570000,2,19803
820,0,0,0,25021,0,19841,570000,2,19804
820,0,0,0,25021,0,19851,570000,2,19805
1370,0,0,0,25021,0,19911,570000,2,19901
1370,0,0,0,25021,0,19921,570000,2,19902
1370,0,0,0,25021,0,19931,570000,2,19903
820,0,0,0,25021,0,20011,570000,2,20001
820,0,0,0,25021,0,20021,570000,2,20002
820,0,0,0,25021,0,20031,570000,2,20003
820,0,0,0,25021,0,20041,570000,2,20004
820,0,0,0,25021,0,20051,570000,2,20005
820,0,0,0,25021,0,20111,570000,2,20101
820,0,0,0,25021,0,20121,570000,2,20102
820,0,0,0,25021,0,20131,570000,2,20103
820,0,0,0,25021,0,20141,570000,2,20104
820,0,0,0,25021,0,20151,570000,2,20105
820,0,0,0,25021,0,20211,570000,2,20201
820,0,0,0,25021,0,20221,570000,2,20202
820,0,0,0,25021,0,20231,570000,2,20203
820,0,0,0,25021,0,20241,570000,2,20204
820,0,0,0,25021,0,20251,570000,2,20205
820,0,0,0,25021,0,20311,570000,2,20301
820,0,0,0,25021,0,20321,570000,2,20302
820,0,0,0,25021,0,20331,570000,2,20303
820,0,0,0,25021,0,20341,570000,2,20304
820,0,0,0,25021,0,20351,570000,2,20305
1370,0,0,0,25021,0,20411,570000,2,20401
1370,0,0,0,25021,0,20421,570000,2,20402
1370,0,0,0,25021,0,20431,570000,2,20403
820,0,0,0,25021,0,20511,570000,2,20501
820,0,0,0,25021,0,20521,570000,2,20502
820,0,0,0,25021,0,20531,570000,2,20503
820,0,0,0,25021,0,20541,570000,2,20504
820,0,0,0,25021,0,20551,570000,2,20505
820,0,0,0,25021,0,20611,570000,2,20601
820,0,0,0,25021,0,20621,570000,2,20602
820,0,0,0,25021,0,20631,570000,2,20603
820,0,0,0,25021,0,20641,570000,2,20604
820,0,0,0,25021,0,20651,570000,2,20605
820,0,0,0,25021,0,20711,570000,2,20701
820,0,0,0,25021,0,20721,570000,2,20702
820,0,0,0,25021,0,20731,570000,2,20703
820,0,0,0,25021,0,20741,570000,2,20704
820,0,0,0,25021,0,20751,570000,2,20705
820,0,0,0,25021,0,20811,570000,2,20801
820,0,0,0,25021,0,20821,570000,2,20802
820,0,0,0,25021,0,20831,570000,2,20803
820,0,0,0,25021,0,20841,570000,2,20804
820,0,0,0,25021,0,20851,570000,2,20805
1370,0,0,0,25021,0,20911,570000,2,20901
1370,0,0,0,25021,0,20921,570000,2,20902
1370,0,0,0,25021,0,20931,570000,2,20903
820,0,0,0,25021,0,21011,570000,2,21001
820,0,0,0,25021,0,21021,570000,2,21002
820,0,0,0,25021,0,21031,570000,2,21003
820,0,0,0,25021,0,21041,570000,2,21004
820,0,0,0,25021,0,21051,570000,2,21005
820,0,0,0,25021,0,21111,570000,2,21101
820,0,0,0,25021,0,21121,570000,2,21102
820,0,0,0,25021,0,21131,570000,2,21103
820,0,0,0,25021,0,21141,570000,2,21104
820,0,0,0,25021,0,21151,570000,2,21105
820,0,0,0,25021,0,21211,570000,2,21201
820,0,0,0,25021,0,21221,570000,2,21202
820,0,0,0,25021,0,21231,570000,2,21203
820,0,0,0,25021,0,21241,570000,2,21204
820,0,0,0,25021,0,21251,570000,2,21205
820,0,0,0,25021,0,21311,570000,2,21301
820,0,0,0,25021,0,21321,570000,2,21302
820,0,0,0,25021,0,21331,570000,2,21303
820,0,0,0,25021,0,21341,570000,2,21304
820,0,0,0,25021,0,21351,570000,2,21305
820,0,0,0,25021,0,21411,570000,2,21401
820,0,0,0,25021,0,21421,570000,2,21402
820,0,0,0,25021,0,21431,570000,2,21403
820,0,0,0,25021,0,21441,570000,2,21404
820,0,0,0,25021,0,21451,570000,2,21405
820,0,0,0,25021,0,21511,570000,2,21501
820,0,0,0,25021,0,21521,570000,2,21502
820,0,0,0,25021,0,21531,570000,2,21503
820,0,0,0,25021,0,21541,570000,2,21504
820,0,0,0,25021,0,21551,570000,2,21505
820,0,0,0,25021,0,21611,570000,2,21601
820,0,0,0,25021,0,21621,570000,2,21602
820,0,0,0,25021,0,21631,570000,2,21603
820,0,0,0,25021,0,21641,570000,2,21604
820,0,0,0,25021,0,21651,570000,2,21605
1370,0,0,0,25021,0,21711,570000,2,21701
1370,0,0,0,25021,0,21721,570000,2,21702
1370,0,0,0,25021,0,21731,570000,2,21703
820,0,0,0,25021,0,21811,570000,2,21801
820,0,0,0,25021,0,21821,570000,2,21802
820,0,0,0,25021,0,21831,570000,2,21803
820,0,0,0,25021,0,21841,570000,2,21804
820,0,0,0,25021,0,21851,570000,2,21805
820,0,0,0,25021,0,21911,570000,2,21901
820,0,0,0,25021,0,21921,570000,2,21902
820,0,0,0,25021,0,21931,570000,2,21903
820,0,0,0,25021,0,21941,570000,2,21904
820,0,0,0,25021,0,21951,570000,2,21905
820,0,0,0,25021,0,22011,570000,2,22001
820,0,0,0,25021,0,22021,570000,2,22002
820,0,0,0,25021,0,22031,570000,2,22003
820,0,0,0,25021,0,22041,570000,2,22004
820,0,0,0,25021,0,22051,570000,2,22005
820,0,0,0,25021,0,22111,570000,2,22101
820,0,0,0,25021,0,22121,570000,2,22102
820,0,0,0,25021,0,22131,570000,2,22103
820,0,0,0,25021,0,22141,570000,2,22104
820,0,0,0,25021,0,22151,570000,2,22105
820,0,0,0,25021,0,22211,570000,2,22201
820,0,0,0,25021,0,22221,570000,2,22202
820,0,0,0,25021,0,22231,570000,2,22203
820,0,0,0,25021,0,22241,570000,2,22204
820,0,0,0,25021,0,22251,570000,2,22205
