ex_skill_lv_3,life_steal,hp,rarity,ex_skill_lv_1,resist_status_id,energy_recovery_rate,promotion_level,main_skill_lv_4,level,dodge,virtual_hp,physical_penetrate,energy_reduce_rate,unique_equipment_flag_1,wave_energy_recovery,unit_id,magic_critical,ex_skill_lv_5,def,enemy_id,magic_penetrate,main_skill_lv_9,ex_skill_lv_4,main_skill_lv_5,magic_str,ex_skill_lv_2,main_skill_lv_2,magic_def,atk,main_skill_lv_10,accuracy,main_skill_lv_3,main_skill_lv_1,break_durability,physical_critical,main_skill_lv_8,union_burst_level,hp_recovery_rate,resist_variation_id,wave_hp_recovery,main_skill_lv_6,name,main_skill_lv_7
0,0,203000,1,0,200000001,30,1,68,189,1,0,0,0,0,0,200900,20,0,198,101470109,0,0,0,0,0,0,189,190,31200,0,20,189,189,0,20,0,189,0,0,0,0,"스탬프",0
0,0,125495,1,0,200000001,30,1,70,190,1,0,0,0,0,0,203300,20,0,501,101470201,0,0,0,0,0,0,190,221,15305,0,20,190,190,0,20,0,190,0,0,0,0,"고블린 가드",0
0,0,132414,1,0,200000001,30,1,63,190,1,0,0,0,0,0,203500,20,0,219,101470202,0,0,0,0,0,0,190,199,14900,0,20,190,190,0,20,0,190,0,0,0,0,"드릴 몰",0
0,0,144809,1,0,200000001,30,1,68,190,1,0,0,0,0,0,200800,20,0,186,101470203,0,0,0,0,0,0,190,180,15052,0,20,190,190,0,20,0,190,0,0,0,0,"비글",0
0,0,188000,1,0,200000001,30,1,64,190,1,0,0,0,0,0,203800,20,0,248,101470204,0,0,0,0,0,0,190,222,43916,0,20,190,190,0,20,0,190,0,0,0,0,"오크",0
0,0,190000,1,0,200000001,30,1,64,190,1,0,0,0,0,0,203801,20,0,250,101470205,0,0,0,0,0,0,190,224,43216,0,20,190,190,0,20,0,190,0,0,0,0,"하이 오크",0
0,0,129575,1,0,200000001,30,1,68,190,1,0,0,0,0,0,201400,20,0,248,101470206,0,0,0,0,20500,0,190,216,0,0,20,190,190,0,20,0,190,0,0,0,0,"엘더 클라우드",0
0,0,204000,1,0,200000001,30,1,70,190,1,0,0,0,0,0,200900,20,0,199,101470207,0,0,0,0,0,0,190,191,31300,0,20,190,190,0,20,0,190,0,0,0,0,"스탬프",0
0,0,145000,1,0,200000001,30,1,64,190,1,0,0,0,0,0,204502,20,0,342,101470208,0,0,0,0,0,0,190,462,12000,0,20,190,190,0,20,0,190,0,0,0,0,"스파이크 크랩",0
0,0,134000,1,0,200000001,30,1,68,190,1,0,0,0,0,0,205900,20,0,216,101470209,0,0,0,0,0,0,190,366,10600,0,20,190,190,0,20,0,190,0,0,0,0,"닻 오징어",0
0,0,125000,1,0,200000001,30,1,70,190,1,0,0,0,0,0,203702,20,0,213,101470210,0,0,0,0,0,0,190,200,13449,0,20,190,190,0,20,0,190,0,0,0,0,"스팅크 스컹크",0
0,0,189000,1,0,200000001,30,1,69,191,1,0,0,0,0,0,203800,20,0,249,101470301,0,0,0,0,0,0,191,223,44016,0,20,191,191,0,20,0,191,0,0,0,0,"오크",0
0,0,140293,1,0,200000001,30,1,69,191,1,0,0,0,0,0,201101,20,0,227,101470302,0,0,0,0,0,0,191,231,17332,0,20,191,191,0,20,0,191,0,0,0,0,"코볼트 어쌔신",0
0,0,135500,1,0,200000001,30,1,69,191,1,0,0,0,0,0,203900,20,0,220,101470303,0,0,0,0,0,0,191,220,21200,0,20,191,191,0,20,0,191,0,0,0,0,"이블 캐논",0
0,0,197066,1,0,200000001,30,1,68,191,1,0,0,0,0,0,200500,20,0,223,101470304,0,0,0,0,0,0,191,212,28860,0,20,191,191,0,20,0,191,0,0,0,0,"와일드 혼",0
0,0,137000,1,0,200000001,30,1,69,191,1,0,0,0,0,0,202800,20,0,202,101470305,0,0,0,0,0,0,191,225,16100,0,20,191,191,0,20,0,191,0,0,0,0,"방랑 까마귀",0
0,0,146600,1,0,200000001,30,1,70,191,1,0,0,0,0,0,204200,20,0,205,101470306,0,0,0,0,20250,0,191,226,0,0,20,191,191,0,20,0,191,0,0,0,0,"알토 버드",0
0,0,122908,1,0,200000001,30,1,69,191,1,0,0,0,0,0,200200,20,0,170,101470307,0,0,0,0,0,0,191,181,24800,0,20,191,191,0,20,0,191,0,0,0,0,"벌룬 버드",0
0,0,131400,1,0,200000001,30,1,69,191,1,0,0,0,0,0,203700,20,0,215,101470308,0,0,0,0,0,0,191,202,13600,0,20,191,191,0,20,0,191,0,0,0,0,"넛츠 슈터",0
0,0,128619,1,0,200000001,30,1,70,191,1,0,0,0,0,0,205000,20,0,209,101470309,0,0,0,0,0,0,191,205,18700,0,20,191,191,0,20,0,191,0,0,0,0,"독개구리",0
0,0,137900,1,0,200000001,30,1,69,191,1,0,0,0,0,0,208400,20,0,206,101470310,0,0,0,0,0,0,191,229,16400,0,20,191,191,0,20,0,191,0,0,0,0,"츠키츠키",0
0,0,198066,1,0,200000001,30,1,68,192,1,0,0,0,0,0,200500,20,0,224,101470401,0,0,0,0,0,0,192,213,28960,0,20,192,192,0,20,0,192,0,0,0,0,"와일드 혼",0
0,0,147515,1,0,200000001,30,1,68,192,1,0,0,0,0,0,200400,20,0,248,101470402,0,0,0,0,0,0,192,233,25969,0,20,192,192,0,20,0,192,0,0,0,0,"웨어울프",0
0,0,134414,1,0,200000001,30,1,63,192,1,0,0,0,0,0,203500,20,0,221,101470403,0,0,0,0,0,0,192,201,15100,0,20,192,192,0,20,0,192,0,0,0,0,"드릴 몰",0
0,0,189000,1,0,200000001,30,1,68,192,200,0,0,0,0,0,204900,20,0,249,101470404,0,0,0,0,0,0,192,223,55716,0,20,192,192,0,20,0,192,0,0,0,0,"리틀 고블린",0
0,0,192000,1,0,200000001,30,1,69,192,1,0,0,0,0,0,203801,20,0,252,101470405,0,0,0,0,0,0,192,226,43416,0,20,192,192,0,20,0,192,0,0,0,0,"하이 오크",0
0,0,124500,1,0,200000001,30,1,68,192,1,0,0,0,0,0,206900,20,0,199,101470406,0,0,0,0,15700,0,192,219,0,0,20,192,192,0,20,0,192,0,0,0,0,"슬리피 아울",0
0,0,148000,1,0,200000001,30,1,62,192,1,0,0,0,0,0,202500,20,0,224,101470407,0,0,0,0,19800,0,192,225,0,0,20,192,192,0,20,0,192,0,0,0,0,"케이브 뱃",0
0,0,138900,1,0,200000001,30,1,69,192,1,0,0,0,0,0,208400,20,0,207,101470408,0,0,0,0,0,0,192,230,16500,0,20,192,192,0,20,0,192,0,0,0,0,"츠키츠키",0
0,0,124569,1,0,200000001,30,1,68,192,1,0,0,0,0,0,205100,20,0,224,101470409,0,0,0,0,0,0,192,240,23304,0,20,192,192,0,20,0,192,0,0,0,0,"망치 코브라",0
0,0,124319,1,0,200000001,30,1,62,192,1,0,0,0,0,0,200100,20,0,217,101470410,0,0,0,0,0,0,192,202,16700,0,20,192,192,0,20,0,192,0,0,0,0,"우끼끼",0
0,0,127495,1,0,200000001,30,1,68,192,1,0,0,0,0,0,203300,20,0,503,101470501,0,0,0,0,0,0,192,223,15505,0,20,192,192,0,20,0,192,0,0,0,0,"고블린 가드",0
0,0,145000,1,0,200000001,30,1,68,192,1,0,0,0,0,0,200600,20,0,220,101470502,0,0,0,0,0,0,192,221,15000,0,20,192,192,0,20,0,192,0,0,0,0,"랫튼",0
0,0,131566,1,0,200000001,30,1,68,192,1,0,0,0,0,0,203100,20,0,232,101470503,0,0,0,0,19590,0,192,193,0,0,20,192,192,0,20,0,192,0,0,0,0,"새끼 왕도마뱀",0
0,0,198066,1,0,200000001,30,1,62,192,1,0,0,0,0,0,200500,20,0,224,101470504,0,0,0,0,0,0,192,213,28960,0,20,192,192,0,20,0,192,0,0,0,0,"와일드 혼",0
0,0,143662,1,0,200000001,30,1,67,192,1,0,0,0,0,0,201100,20,0,234,101470505,0,0,0,0,0,0,192,239,21080,0,20,192,192,0,20,0,192,0,0,0,0,"코볼트",0
0,0,187800,1,0,200000001,30,1,69,192,1,0,0,0,0,0,202802,20,0,226,101470506,0,0,0,0,0,0,192,203,16361,0,20,192,192,0,20,0,192,0,0,0,0,"떠돌이 솔개",0
0,0,147600,1,0,200000001,30,1,68,192,1,0,0,0,0,0,204200,20,0,206,101470507,0,0,0,0,20350,0,192,227,0,0,20,192,192,0,20,0,192,0,0,0,0,"알토 버드",0
0,0,144000,1,0,200000001,30,1,192,192,1,0,0,0,0,0,201600,20,0,341,101470508,0,0,0,0,11900,0,192,461,0,0,20,192,192,0,20,0,192,0,0,0,0,"드라이어드",0
0,0,130000,1,0,200000001,30,1,69,192,1,0,0,0,0,0,201301,20,0,212,101470509,0,0,0,0,0,0,192,362,10200,0,20,192,192,0,20,0,192,0,0,0,0,"매드 플라워",0
0,0,121000,1,0,200000001,30,1,68,192,1,0,0,0,0,0,203400,20,0,209,101470510,0,0,0,0,13049,0,192,196,0,0,20,192,192,0,20,0,192,0,0,0,0,"반짝이는 노린재",0
0,0,191000,1,0,200000001,30,1,70,193,1,0,0,0,0,0,203800,20,0,251,101470601,0,0,0,0,0,0,193,225,44216,0,20,193,193,0,20,0,193,0,0,0,0,"오크",0
0,0,146000,1,0,200000001,30,1,69,193,1,0,0,0,0,0,200600,20,0,221,101470602,0,0,0,0,0,0,193,222,15100,0,20,193,193,0,20,0,193,0,0,0,0,"랫튼",0
0,0,144662,1,0,200000001,30,1,68,193,1,0,0,0,0,0,201100,20,0,235,101470603,0,0,0,0,0,0,193,240,21180,0,20,193,193,0,20,0,193,0,0,0,0,"코볼트",0
0,0,122495,1,0,200000001,30,1,68,193,1,0,0,0,0,0,201300,30,0,498,101470604,0,0,0,0,0,0,193,218,15005,0,20,193,193,0,30,0,193,0,0,0,0,"록 플라워",0
0,0,125569,1,0,200000001,30,1,70,193,1,0,0,0,0,0,205100,20,0,225,101470605,0,0,0,0,0,0,193,241,23404,0,20,193,193,0,20,0,193,0,0,0,0,"망치 코브라",0
0,0,139000,1,0,200000001,30,1,68,193,1,0,0,0,0,0,202800,20,0,204,101470606,0,0,0,0,0,0,193,227,16300,0,20,193,193,0,20,0,193,0,0,0,0,"방랑 까마귀",0
0,0,148600,1,0,200000001,30,1,68,193,1,0,0,0,0,0,204200,20,0,207,101470607,0,0,0,0,20450,0,193,228,0,0,20,193,193,0,20,0,193,0,0,0,0,"알토 버드",0
0,0,137000,1,0,200000001,30,1,70,193,1,0,0,0,0,0,205900,20,0,219,101470608,0,0,0,0,0,0,193,369,10900,0,20,193,193,0,20,0,193,0,0,0,0,"닻 오징어",0
0,0,211000,1,0,200000001,30,1,68,193,1,0,0,0,0,0,203301,20,0,522,101470609,0,0,0,0,0,0,193,265,14405,0,20,193,193,0,20,0,193,0,0,0,0,"정글 가드",0
0,0,130619,1,0,200000001,30,1,68,193,1,0,0,0,0,0,205000,20,0,211,101470610,0,0,0,0,0,0,193,207,18900,0,20,193,193,0,20,0,193,0,0,0,0,"독개구리",0
0,0,148345,1,0,200000001,30,1,68,193,1,0,0,0,0,0,204701,20,0,221,101470701,0,0,0,0,0,0,193,210,14200,0,20,193,193,0,20,0,193,0,0,0,0,"샌드 보어",0
0,0,200066,1,0,200000001,30,1,69,193,1,0,0,0,0,0,210000,20,0,224,101470702,0,0,0,0,0,0,10,213,29060,0,20,10,193,0,20,0,193,0,0,0,0,"알토 해피",0
0,0,138100,1,0,200000001,30,1,70,193,1,0,0,0,0,0,205500,20,0,216,101470703,0,0,0,0,0,0,193,256,18187,0,20,193,193,0,20,0,193,0,0,0,0,"랜드 스네이크",0
0,0,191000,1,0,200000001,30,1,67,193,1,0,0,0,0,0,203800,20,0,251,101470704,0,0,0,0,0,0,193,225,44216,0,20,193,193,0,20,0,193,0,0,0,0,"오크",0
0,0,132566,1,0,200000001,30,1,70,193,1,0,0,0,0,0,203100,20,0,233,101470705,0,0,0,0,19690,0,193,194,0,0,20,193,193,0,20,0,193,0,0,0,0,"새끼 왕도마뱀",0
0,0,124908,1,0,200000001,30,1,68,193,1,0,0,0,0,0,200200,20,0,172,101470706,0,0,0,0,0,0,193,183,25000,0,20,193,193,0,20,0,193,0,0,0,0,"벌룬 버드",0
0,0,139900,1,0,200000001,30,1,69,193,1,0,0,0,0,0,208400,20,0,208,101470707,0,0,0,0,0,0,193,231,16600,0,20,193,193,0,20,0,193,0,0,0,0,"츠키츠키",0
0,0,145000,1,0,200000001,30,1,70,193,1,0,0,0,0,0,201600,20,0,342,101470708,0,0,0,0,12000,0,193,462,0,0,20,193,193,0,20,0,193,0,0,0,0,"드라이어드",0
0,0,131000,1,0,200000001,30,1,68,193,1,0,0,0,0,0,201301,20,0,213,101470709,0,0,0,0,0,0,193,363,10300,0,20,193,193,0,20,0,193,0,0,0,0,"매드 플라워",0
0,0,122000,1,0,200000001,30,1,68,193,1,0,0,0,0,0,203400,20,0,210,101470710,0,0,0,0,13149,0,193,197,0,0,20,193,193,0,20,0,193,0,0,0,0,"반짝이는 노린재",0
0,0,151677,1,0,200000001,30,1,70,194,1,0,0,0,0,0,201200,20,0,698,101470801,0,0,0,0,0,0,194,268,18631,0,20,194,194,0,20,0,194,0,0,0,0,"골렘",0
0,0,140000,1,0,200000001,30,1,70,194,1,0,0,0,0,0,207200,20,0,214,101470802,0,0,0,0,0,0,194,214,15040,0,20,194,194,0,20,0,194,0,0,0,0,"우피 오크",0
0,0,138500,1,0,200000001,30,1,70,194,1,0,0,0,0,0,203900,20,0,223,101470803,0,0,0,0,0,0,194,223,21500,0,20,194,194,0,20,0,194,0,0,0,0,"이블 캐논",0
0,0,195000,1,0,200000001,30,1,70,194,1,0,0,0,0,0,203001,20,0,260,101470804,0,0,0,0,28950,0,194,243,0,0,20,194,194,0,20,0,194,0,0,0,0,"플레어 젤라티나",0
0,0,149345,1,0,200000001,30,1,69,194,1,0,0,0,0,0,204701,20,0,222,101470805,0,0,0,0,0,0,194,211,14300,0,20,194,194,0,20,0,194,0,0,0,0,"샌드 보어",0
0,0,129000,1,0,200000001,30,1,68,194,1,0,0,0,0,0,203702,20,0,217,101470806,0,0,0,0,0,0,194,204,13849,0,20,194,194,0,20,0,194,0,0,0,0,"스팅크 스컹크",0
0,0,149600,1,0,200000001,30,1,68,194,1,0,0,0,0,0,204200,20,0,208,101470807,0,0,0,0,20550,0,194,229,0,0,20,194,194,0,20,0,194,0,0,0,0,"알토 버드",0
0,0,194000,1,0,200000001,30,1,70,194,1,0,0,0,0,0,203801,20,0,254,101470808,0,0,0,0,0,0,194,228,43616,0,20,194,194,0,20,0,194,0,0,0,0,"하이 오크",0
0,0,135500,1,0,200000001,30,1,68,194,1,0,0,0,0,0,201301,20,0,220,101470809,0,0,0,0,0,0,194,220,21200,0,20,194,194,0,20,0,194,0,0,0,0,"매드 플라워",0
0,0,148809,1,0,200000001,30,1,70,194,1,0,0,0,0,0,200800,20,0,190,101470810,0,0,0,0,0,0,194,184,15452,0,20,194,194,0,20,0,194,0,0,0,0,"비글",0
0,0,129495,1,0,200000001,30,1,70,194,1,0,0,0,0,0,203300,20,0,505,101470901,0,0,0,0,0,0,194,225,15705,0,20,194,194,0,20,0,194,0,0,0,0,"고블린 가드",0
0,0,116199,1,0,200000001,30,1,70,194,1,0,0,0,0,0,201000,20,0,204,101470902,0,0,0,0,17165,0,194,209,0,0,20,194,194,0,20,0,194,0,0,0,0,"스컬 플레임",0
0,0,133000,1,0,200000001,30,1,68,194,1,0,0,0,0,0,202300,20,0,184,101470903,0,0,0,0,19600,0,194,199,0,0,20,194,194,0,20,0,194,0,0,0,0,"파이어 메이지",0
0,0,140452,1,0,200000001,30,1,69,194,1,0,0,0,0,0,202901,20,0,239,101470904,0,0,0,0,0,0,194,214,19300,0,20,194,194,0,20,0,194,0,0,0,0,"록 리자드",0
0,0,139100,1,0,200000001,30,1,67,194,1,0,0,0,0,0,205500,20,0,217,101470905,0,0,0,0,0,0,194,257,18287,0,20,194,194,0,20,0,194,0,0,0,0,"랜드 스네이크",0
0,0,189800,1,0,200000001,30,1,67,194,1,0,0,0,0,0,202802,20,0,228,101470906,0,0,0,0,0,0,194,205,16561,0,20,194,194,0,20,0,194,0,0,0,0,"떠돌이 솔개",0
0,0,327000,1,0,200000001,30,1,68,194,1,0,0,0,0,0,200300,30,0,407,101470907,0,0,0,0,9700,0,194,207,0,0,20,194,194,0,30,0,194,0,0,0,0,"게이트 키퍼",0
0,0,143293,1,0,200000001,30,1,69,194,1,0,0,0,0,0,201101,20,0,230,101470908,0,0,0,0,0,0,194,234,17632,0,20,194,194,0,20,0,194,0,0,0,0,"코볼트 어쌔신",0
0,0,132000,1,0,200000001,30,1,68,194,1,0,0,0,0,0,201301,20,0,214,101470909,0,0,0,0,0,0,194,364,10400,0,20,194,194,0,20,0,194,0,0,0,0,"매드 플라워",0
0,0,123000,1,0,200000001,30,1,69,194,1,0,0,0,0,0,203400,20,0,211,101470910,0,0,0,0,13249,0,194,198,0,0,20,194,194,0,20,0,194,0,0,0,0,"반짝이는 노린재",0
0,0,150345,1,0,200000001,30,1,69,195,1,0,0,0,0,0,204701,20,0,223,101471001,0,0,0,0,0,0,195,212,14400,0,20,195,195,0,20,0,195,0,0,0,0,"샌드 보어",0
0,0,193000,1,0,200000001,30,1,69,195,1,0,0,0,0,0,203800,20,0,253,101471002,0,0,0,0,0,0,195,227,44416,0,20,195,195,0,20,0,195,0,0,0,0,"오크",0
0,0,134566,1,0,200000001,30,1,69,195,1,0,0,0,0,0,203100,20,0,235,101471003,0,0,0,0,19890,0,195,196,0,0,20,195,195,0,20,0,195,0,0,0,0,"새끼 왕도마뱀",0
0,0,202066,1,0,200000001,30,1,68,195,1,0,0,0,0,0,210000,20,0,226,101471004,0,0,0,0,0,0,10,215,29260,0,20,10,195,0,20,0,195,0,0,0,0,"알토 해피",0
0,0,139500,1,0,200000001,30,1,68,195,1,0,0,0,0,0,203900,20,0,225,101471005,0,0,0,0,0,0,195,225,21700,0,20,195,195,0,20,0,195,0,0,0,0,"이블 캐논",0
0,0,126908,1,0,200000001,30,1,68,195,1,0,0,0,0,0,200200,20,0,174,101471006,0,0,0,0,0,0,195,185,25200,0,20,195,195,0,20,0,195,0,0,0,0,"벌룬 버드",0
0,0,127319,1,0,200000001,30,1,68,195,1,0,0,0,0,0,200100,20,0,220,101471007,0,0,0,0,0,0,195,205,17000,0,20,195,195,0,20,0,195,0,0,0,0,"우끼끼",0
0,0,150000,1,0,200000001,30,1,68,195,1,0,0,0,0,0,204502,20,0,347,101471008,0,0,0,0,0,0,195,467,12500,0,20,195,195,0,20,0,195,0,0,0,0,"스파이크 크랩",0
0,0,150515,1,0,200000001,30,1,68,195,1,0,0,0,0,0,200400,20,0,251,101471009,0,0,0,0,0,0,195,236,26269,0,20,195,195,0,20,0,195,0,0,0,0,"웨어울프",0
0,0,130000,1,0,200000001,30,1,68,195,1,0,0,0,0,0,203702,20,0,218,101471010,0,0,0,0,0,0,195,205,13949,0,20,195,195,0,20,0,195,0,0,0,0,"스팅크 스컹크",0
0,0,130495,1,0,200000001,30,1,70,195,1,0,0,0,0,0,203300,20,0,506,101471101,0,0,0,0,0,0,195,226,15805,0,20,195,195,0,20,0,195,0,0,0,0,"고블린 가드",0
0,0,150345,1,0,200000001,30,1,70,195,1,0,0,0,0,0,204701,20,0,224,101471102,0,0,0,0,0,0,195,213,14400,0,20,195,195,0,20,0,195,0,0,0,0,"샌드 보어",0
0,0,105500,1,0,200000001,30,1,70,195,1,0,0,0,0,0,201302,20,0,203,101471103,0,0,0,0,0,0,195,207,14350,0,20,195,195,0,20,0,195,0,0,0,0,"캑터스 플라워",0
0,0,141452,1,0,200000001,30,1,70,195,1,0,0,0,0,0,202901,20,0,240,101471104,0,0,0,0,0,0,195,215,19400,0,20,195,195,0,20,0,195,0,0,0,0,"록 리자드",0
0,0,117199,1,0,200000001,30,1,69,195,1,0,0,0,0,0,201000,20,0,205,101471105,0,0,0,0,17265,0,195,210,0,0,20,195,195,0,20,0,195,0,0,0,0,"스컬 플레임",0
0,0,190800,1,0,200000001,30,1,68,195,1,0,0,0,0,0,202802,20,0,229,101471106,0,0,0,0,0,0,195,206,16661,0,20,195,195,0,20,0,195,0,0,0,0,"떠돌이 솔개",0
0,0,134566,1,0,200000001,30,1,68,195,1,0,0,0,0,0,203100,20,0,235,101471107,0,0,0,0,19890,0,195,196,0,0,20,195,195,0,20,0,195,0,0,0,0,"새끼 왕도마뱀",0
0,0,150515,1,0,200000001,50,1,163,195,1,0,0,0,0,0,200400,20,0,251,101471108,0,0,0,0,0,0,163,236,26269,0,20,163,163,0,20,0,163,0,0,0,0,"웨어울프",0
0,0,127569,1,0,200000001,30,1,68,195,1,0,0,0,0,0,205100,20,0,227,101471109,0,0,0,0,0,0,195,243,23604,0,20,195,195,0,20,0,195,0,0,0,0,"망치 코브라",0
0,0,127319,1,0,200000001,30,1,70,195,1,0,0,0,0,0,200100,20,0,220,101471110,0,0,0,0,0,0,195,205,17000,0,20,195,195,0,20,0,195,0,0,0,0,"우끼끼",0
0,0,329000,1,0,200000001,30,1,70,196,1,0,0,0,0,0,200300,30,0,409,101471201,0,0,0,0,9900,0,196,209,0,0,20,196,196,0,30,0,196,0,0,0,0,"게이트 키퍼",0
0,0,142900,1,0,200000001,30,1,70,196,1,0,0,0,0,0,208400,20,0,211,101471202,0,0,0,0,0,0,196,234,16900,0,20,196,196,0,20,0,196,0,0,0,0,"츠키츠키",0
0,0,149000,1,0,200000001,30,1,70,196,1,0,0,0,0,0,200600,20,0,224,101471203,0,0,0,0,0,0,196,225,15400,0,20,196,196,0,20,0,196,0,0,0,0,"랫튼",0
0,0,128569,1,0,200000001,30,1,70,196,1,0,0,0,0,0,205100,20,0,228,101471204,0,0,0,0,0,0,196,244,23704,0,20,196,196,0,20,0,196,0,0,0,0,"망치 코브라",0
0,0,106500,1,0,200000001,30,1,69,196,1,0,0,0,0,0,201302,20,0,206,101471205,0,0,0,0,0,0,196,210,14450,0,20,196,196,0,20,0,196,0,0,0,0,"캑터스 플라워",0
0,0,127908,1,0,200000001,30,1,68,196,1,0,0,0,0,0,200200,20,0,175,101471206,0,0,0,0,0,0,196,186,25300,0,20,196,196,0,20,0,196,0,0,0,0,"벌룬 버드",0
0,0,135000,1,0,200000001,30,1,68,196,1,0,0,0,0,0,202300,20,0,187,101471207,0,0,0,0,19900,0,196,202,0,0,20,196,196,0,20,0,196,0,0,0,0,"파이어 메이지",0
0,0,135575,1,0,200000001,30,1,70,196,1,0,0,0,0,0,201400,20,0,254,101471208,0,0,0,0,21100,0,196,222,0,0,20,196,196,0,20,0,196,0,0,0,0,"엘더 클라우드",0
0,0,134152,1,0,200000001,30,1,70,196,1,0,0,0,0,0,200701,20,0,238,101471209,0,0,0,0,12900,0,196,214,0,0,20,196,196,0,20,0,196,0,0,0,0,"록 소울",0
0,0,125000,1,0,200000001,30,1,70,196,1,0,0,0,0,0,203400,20,0,213,101471210,0,0,0,0,13449,0,196,200,0,0,20,196,196,0,20,0,196,0,0,0,0,"반짝이는 노린재",0
0,0,196000,1,0,200000001,30,1,70,196,1,0,0,0,0,0,203801,20,0,256,101471301,0,0,0,0,0,0,196,230,43816,0,20,196,196,0,20,0,196,0,0,0,0,"하이 오크",0
0,0,142000,1,0,200000001,30,1,69,196,1,0,0,0,0,0,207200,20,0,216,101471302,0,0,0,0,0,0,196,216,15240,0,20,196,196,0,20,0,196,0,0,0,0,"우피 오크",0
0,0,191800,1,0,200000001,30,1,68,196,1,0,0,0,0,0,202802,20,0,230,101471303,0,0,0,0,0,0,196,207,16761,0,20,196,196,0,20,0,196,0,0,0,0,"떠돌이 솔개",0
0,0,142452,1,0,200000001,30,1,68,196,1,0,0,0,0,0,202901,20,0,241,101471304,0,0,0,0,0,0,196,216,19500,0,20,196,196,0,20,0,196,0,0,0,0,"록 리자드",0
0,0,128569,1,0,200000001,30,1,68,196,1,0,0,0,0,0,205100,20,0,228,101471305,0,0,0,0,0,0,196,244,23704,0,20,196,196,0,20,0,196,0,0,0,0,"망치 코브라",0
0,0,135566,1,0,200000001,30,1,69,196,1,0,0,0,0,0,203100,20,0,236,101471306,0,0,0,0,19990,0,196,197,0,0,20,196,196,0,20,0,196,0,0,0,0,"새끼 왕도마뱀",0
0,0,106500,1,0,200000001,30,1,69,196,1,0,0,0,0,0,201302,20,0,206,101471307,0,0,0,0,0,0,196,210,14450,0,20,196,196,0,20,0,196,0,0,0,0,"캑터스 플라워",0
0,0,134152,1,0,200000001,30,1,68,196,1,0,0,0,0,0,200701,20,0,238,101471308,0,0,0,0,12900,0,196,214,0,0,20,196,196,0,20,0,196,0,0,0,0,"록 소울",0
0,0,151345,1,0,200000001,30,1,196,196,1,0,0,0,0,0,204701,20,0,225,101471309,0,0,0,0,0,0,196,214,14500,0,20,196,196,0,20,0,196,0,0,0,0,"샌드 보어",0
0,0,131000,1,0,200000001,30,1,68,196,1,0,0,0,0,0,203702,20,0,219,101471310,0,0,0,0,0,0,196,206,14049,0,20,196,196,0,20,0,196,0,0,0,0,"스팅크 스컹크",0
0,0,152345,1,0,200000001,30,1,68,197,1,0,0,0,0,0,204701,20,0,226,101471401,0,0,0,0,0,0,197,215,14600,0,20,197,197,0,20,0,197,0,0,0,0,"샌드 보어",0
0,0,148662,1,0,200000001,30,1,68,197,1,0,0,0,0,0,201100,20,0,239,101471402,0,0,0,0,0,0,197,244,21580,0,20,197,197,0,20,0,197,0,0,0,0,"코볼트",0
0,0,136566,1,0,200000001,30,1,70,197,1,0,0,0,0,0,203100,20,0,237,101471403,0,0,0,0,20090,0,197,198,0,0,20,197,197,0,20,0,197,0,0,0,0,"새끼 왕도마뱀",0
0,0,119199,1,0,200000001,30,1,68,197,1,0,0,0,0,0,201000,20,0,207,101471404,0,0,0,0,17465,0,197,212,0,0,20,197,197,0,20,0,197,0,0,0,0,"스컬 플레임",0
0,0,189800,1,0,200000001,30,1,68,197,1,0,0,0,0,0,203900,20,0,228,101471405,0,0,0,0,0,0,197,205,16561,0,20,197,197,0,20,0,197,0,0,0,0,"이블 캐논",0
0,0,192800,1,0,200000001,30,1,70,197,1,0,0,0,0,0,202802,20,0,231,101471406,0,0,0,0,0,0,197,208,16861,0,20,197,197,0,20,0,197,0,0,0,0,"떠돌이 솔개",0
0,0,153000,1,0,200000001,30,1,70,197,1,0,0,0,0,0,202500,20,0,229,101471407,0,0,0,0,20300,0,197,230,0,0,20,197,197,0,20,0,197,0,0,0,0,"케이브 뱃",0
0,0,284066,1,0,200000001,30,1,68,197,1,0,0,0,0,0,210002,20,0,150,101471408,0,0,0,0,0,0,40,150,29460,0,20,40,197,0,20,0,197,0,0,0,0,"알토 해피",0
0,0,133566,1,0,200000001,30,1,68,197,1,0,0,0,0,0,202300,20,0,234,101471409,0,0,0,0,9790,0,197,100,0,0,20,197,197,0,20,0,197,0,0,0,0,"파이어 메이지",0
0,0,4990000,1,0,300000014,30,1,197,197,1,0,0,0,0,0,302104,5,0,300,101471410,0,0,0,0,17500,0,197,150,89500,0,20,197,197,0,5,0,197,0,0,0,0,"샌드 와이번",0
0,0,198066,1,0,200000001,30,1,64,192,1,0,0,0,0,0,200500,20,0,224,101480101,0,0,0,0,0,0,192,213,28960,0,20,192,192,0,20,0,192,0,0,30,0,"와일드 혼",0
0,0,145000,1,0,200000001,30,1,65,192,1,0,0,0,0,0,200600,20,0,220,101480102,0,0,0,0,0,0,192,221,15000,0,20,192,192,0,20,0,192,0,0,0,0,"랫튼",0
0,0,143662,1,0,200000001,30,1,70,192,1,0,0,0,0,0,201100,20,0,234,101480103,0,0,0,0,0,0,192,239,21080,0,20,192,192,0,20,0,192,0,0,0,0,"코볼트",0
