life_steal,union_burst_level,rarity,hp_recovery_rate,ex_skill_lv_2,dodge,break_durability,magic_penetrate,magic_str,main_skill_lv_4,main_skill_lv_6,atk,hp,energy_recovery_rate,virtual_hp,physical_critical,main_skill_lv_5,magic_def,energy_reduce_rate,physical_penetrate,enemy_id,main_skill_lv_9,promotion_level,resist_status_id,wave_energy_recovery,accuracy,ex_skill_lv_1,magic_critical,main_skill_lv_3,resist_variation_id,level,main_skill_lv_7,ex_skill_lv_5,main_skill_lv_10,ex_skill_lv_4,name,def,unit_id,main_skill_lv_2,ex_skill_lv_3,unique_equipment_flag_1,main_skill_lv_1,wave_hp_recovery,main_skill_lv_8
0,301,5,207,0,12,0,0,13901,301,0,0,5287114,19,0,0,301,3031,20,0,820100203,0,32,200000001,0,42,0,120,301,0,301,0,0,0,0,"쿠우카(오에도)의 섀도우",2191,609501,301,0,1,301,0,0
0,301,6,30,0,3,0,0,0,301,0,36724,3813236,45,0,1918,301,743,0,0,820100204,0,32,200000001,0,68,0,0,301,0,301,0,0,0,0,"스즈나의 섀도우",597,601601,301,0,1,301,0,0
0,3010,0,0,0,0,0,0,0,3010,0,11521,6751357,0,0,0,3010,680,0,0,820100205,0,1,200000001,0,42,0,0,3010,0,301,0,0,0,0,"코볼트 어쌔신",453,255900,3010,0,0,3010,0,0
0,3010,0,0,0,0,0,0,0,3010,0,7141,9335824,0,0,0,3010,3624,0,0,820100301,0,1,200000001,0,42,0,0,3010,0,301,0,0,0,0,"블루 골렘",604,250800,3010,0,0,3010,0,0
0,3010,0,0,0,0,0,0,0,3010,0,8321,8734904,0,0,0,3010,2265,0,0,820100302,0,1,200000001,0,42,0,0,3010,0,301,0,0,0,0,"정글 가드",906,251300,3010,0,0,3010,0,0
0,301,6,255,0,22,0,0,0,301,0,18814,6806834,23,0,876,301,3105,6,0,820100303,0,32,200000001,0,42,0,60,301,0,301,0,0,0,0,"쿠우카의 섀도우",2162,604503,301,0,1,301,0,0
0,301,6,69,0,26,0,0,0,301,0,19023,7006689,30,0,536,301,2929,5,0,820100304,0,32,200000001,0,42,0,0,301,0,301,0,0,0,0,"쥰의 섀도우",2554,604701,301,0,1,301,0,0
0,301,6,40,0,15,0,0,0,301,0,45309,4763761,35,0,1982,301,771,0,0,820100305,0,32,200000001,0,75,0,0,301,0,301,0,0,0,0,"아리사의 섀도우",547,606301,301,0,1,301,0,0
0,302,6,165,0,30,0,0,0,302,0,26215,8595152,30,0,539,302,2084,5,0,820100401,0,32,200000001,0,42,0,0,302,0,302,0,0,0,0,"시즈루의 섀도우",3034,604903,302,0,1,302,0,0
0,3020,0,0,0,0,0,0,29198,3020,0,0,9460778,0,0,0,3020,1364,0,0,820100402,0,1,200000001,0,42,0,0,3020,0,302,0,0,0,0,"젤라티나",909,252600,3020,0,0,3020,0,0
0,302,6,2060,0,3,0,0,43597,302,0,0,7259890,29,0,0,302,1693,21,0,820100403,0,32,200000001,0,42,0,572,302,0,302,0,0,0,0,"미사토의 섀도우",1427,601501,302,0,1,302,0,0
0,3020,0,0,0,0,0,0,25397,3020,0,0,9470224,0,0,0,3020,455,0,0,820100404,0,1,200000001,0,42,0,0,3020,0,302,0,0,0,0,"포치카",303,258500,3020,0,0,3020,0,0
0,3020,0,0,0,0,0,0,20770,3020,0,0,8327404,0,0,0,3020,455,0,0,820100405,0,1,200000001,0,42,0,0,3020,0,302,0,0,0,0,"와이즈 완드",303,259600,3020,0,0,3020,0,0
0,3020,0,0,0,0,0,0,0,3020,0,10259,11232372,0,0,0,3020,1818,0,0,820100501,0,1,200000001,0,42,0,0,3020,0,302,0,0,0,0,"리프 보어",1212,253100,3020,0,0,3020,0,0
0,3020,0,0,0,0,0,0,0,3020,0,10827,11232330,0,0,0,3020,1364,0,0,820100502,0,1,200000001,0,42,0,0,3020,0,302,0,0,0,0,"고블린 가드",1515,251200,3020,0,0,3020,0,0
0,302,5,35,0,13,0,0,0,302,0,47892,7718643,29,0,1287,302,916,0,0,820100503,0,32,200000001,0,42,0,0,302,0,302,0,0,0,0,"미후유(작업복)의 섀도우",1112,616901,302,0,1,302,0,0
0,3020,0,0,0,0,0,0,0,3020,0,28855,10191830,0,0,0,3020,1364,0,0,820100504,0,1,200000001,0,42,0,0,3020,0,302,0,0,0,0,"엔젤 다트",909,253600,3020,0,0,3020,0,0
0,302,6,30,0,3,0,0,0,302,0,61243,7417567,45,0,1918,302,744,0,0,820100505,0,32,200000001,0,68,0,0,302,0,302,0,0,0,0,"스즈나의 섀도우",598,601601,302,0,1,302,0,0
0,302,6,256,0,22,0,0,0,302,0,23532,10178607,23,0,876,302,3109,6,0,820100601,0,32,200000001,0,42,0,60,302,0,302,0,0,0,0,"쿠우카의 섀도우",2163,604503,302,0,1,302,0,0
0,3020,0,0,0,0,0,0,0,3020,0,14775,11239585,0,0,0,3020,1137,0,0,820100602,0,1,200000001,0,42,0,0,3020,0,302,0,0,0,0,"츠키츠키",758,253400,3020,0,0,3020,0,0
0,302,6,60,0,0,0,0,63607,302,0,0,8254065,24,0,0,302,641,17,0,820100603,0,32,200000001,0,42,0,2228,302,0,302,0,0,0,0,"이리야의 섀도우",469,604401,302,0,1,302,0,0
0,302,6,153,0,3,0,0,48534,302,0,0,9034869,29,0,0,302,1615,21,0,820100604,0,32,200000001,0,42,0,598,302,0,302,0,0,0,0,"아카리의 섀도우",1340,600601,302,0,1,302,0,0
0,3020,0,906,0,0,0,0,1278,3020,0,0,11217245,0,0,0,3020,1364,0,0,820100605,0,1,200000001,0,42,0,0,3020,0,302,0,0,0,0,"잠수 해파리",909,257400,3020,0,0,3020,0,0
0,3030,0,0,0,0,0,0,0,3030,0,10604,12283717,0,0,0,3030,1824,0,0,820100701,0,1,200000001,0,42,0,0,3030,0,303,0,0,0,0,"트렌트",1216,252000,3030,0,0,3030,0,0
0,3030,0,0,0,0,0,0,0,3030,0,11285,11890154,0,0,0,3030,2736,0,0,820100702,0,1,200000001,0,42,0,0,3030,0,303,0,0,0,0,"움직이는 검사 석상",1216,251000,3030,0,0,3030,0,0
0,3030,0,0,0,0,0,0,0,3030,0,14780,11605571,0,0,0,3030,1140,0,0,820100703,0,1,200000001,0,42,0,0,3030,0,303,0,0,0,0,"츠키츠키",760,253400,3030,0,0,3030,0,0
0,303,5,146,0,0,0,0,47299,303,0,0,8224843,18,0,0,303,1556,29,0,820100704,0,32,200000001,0,42,0,819,303,0,303,0,0,0,0,"마호(신데렐라)의 섀도우",627,616001,303,0,1,303,0,0
0,303,5,30,0,5,0,0,0,303,0,52727,7794839,34,0,2026,303,701,0,0,820100705,0,32,200000001,0,65,0,0,303,0,303,0,0,0,0,"리노(원더)의 섀도우",490,612901,303,0,1,303,0,0
0,303,5,114,0,28,0,0,0,303,0,28184,9207685,20,0,652,303,1883,4,0,820100801,0,32,200000001,0,42,0,0,303,0,303,0,0,0,0,"노조미(크리스마스)의 섀도우",2747,611602,303,0,1,303,0,0
0,3030,0,0,0,0,0,0,0,3030,0,30632,11093921,0,0,0,3030,1368,0,0,820100802,0,1,200000001,0,42,0,0,3030,0,303,0,0,0,0,"해머 캔서",912,253000,3030,0,0,3030,0,0
0,303,6,2610,0,43,0,0,0,303,0,29238,9809004,28,0,190,303,2855,4,0,820100803,0,32,200000001,0,42,0,0,303,0,303,0,0,0,0,"린의 섀도우",2161,602601,303,0,1,303,0,0
0,3030,0,0,0,0,0,0,0,3030,0,29950,11208713,0,0,0,3030,684,0,0,820100804,0,1,200000001,0,42,0,0,3030,0,303,0,0,0,0,"포이즌 팟",456,257200,3030,0,0,3030,0,0
0,3030,0,0,0,0,0,0,0,3030,0,15729,10387701,0,0,0,3030,456,0,0,820100805,0,1,200000001,0,42,0,0,3030,0,303,0,0,0,0,"뭇클",304,258800,3030,0,0,3030,0,0
0,3030,0,0,0,0,0,0,0,3030,0,9580,12928300,0,0,0,3030,1368,0,0,820100901,0,1,200000001,0,42,0,0,3030,0,303,0,0,0,0,"오크",1520,252800,3030,0,0,3030,0,0
0,3030,0,0,0,0,0,0,0,3030,0,10604,12835257,0,0,0,3030,1824,0,0,820100902,0,1,200000001,0,42,0,0,3030,0,303,0,0,0,0,"트렌트",1216,252000,3030,0,0,3030,0,0
0,3030,0,0,0,0,0,0,0,3030,0,11026,12781538,0,0,0,3030,1824,0,0,820100903,0,1,200000001,0,42,0,0,3030,0,303,0,0,0,0,"스파이크 크랩",1216,250100,3030,0,0,3030,0,0
0,303,6,45,0,0,0,0,63436,303,0,0,9178334,34,0,0,303,612,17,0,820100904,0,32,200000001,0,42,0,2370,303,0,303,0,0,0,0,"안나의 섀도우",495,600901,303,0,1,303,0,0
0,303,5,60,0,0,0,0,56625,303,0,0,8352777,24,0,0,303,500,18,0,820100905,0,32,200000001,0,42,0,2078,303,0,303,0,0,0,0,"루나의 섀도우",366,611401,303,0,1,303,0,0
0,5000,1,0,0,0,0,0,25000,0,0,30000,112000000,130,0,0,0,1200,0,0,820101001,0,1,300000008,0,60,0,0,0,0,310,0,0,0,0,"랜드 슬로우스",1200,309003,900,0,0,300,0,0
0,0,1,0,0,0,0,0,0,100,5000,0,1000000000,0,0,0,10000,0,0,0,820101002,0,1,300000008,0,100,0,0,100,0,310,150,0,0,0,"버스트 에너미",0,217300,100,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,820101003,0,1,300000008,0,100,0,0,0,0,310,0,0,0,0,"버스트 에너미",0,217301,0,0,0,100,0,0
0,3040,0,0,0,0,0,0,0,3040,0,11542,12885158,0,0,0,3040,1830,0,0,820101101,0,1,200000001,0,42,0,0,3040,0,304,0,0,0,0,"스탬프",1220,251800,3040,0,0,3040,0,0
0,3040,0,0,0,0,0,0,0,3040,0,11782,13144019,0,0,0,3040,2288,0,0,820101102,0,1,200000001,0,42,0,0,3040,0,304,0,0,0,0,"정글 가드",915,251300,3040,0,0,3040,0,0
0,3040,0,0,0,0,0,0,0,3040,0,12147,12497515,0,0,0,3040,2745,0,0,820101103,0,1,200000001,0,42,0,0,3040,0,304,0,0,0,0,"움직이는 검사 석상",1220,251000,3040,0,0,3040,0,0
0,304,6,69,0,26,0,0,0,304,0,27758,11277545,30,0,536,304,3095,5,0,820101104,0,32,200000001,0,42,0,0,304,0,304,0,0,0,0,"쥰의 섀도우",2606,604701,304,0,1,304,0,0
0,304,6,30,0,5,0,0,0,304,0,71365,9668938,31,0,2453,304,482,0,0,820101105,0,32,200000001,0,54,0,0,304,0,304,0,0,0,0,"셰피의 섀도우",572,606401,304,0,1,304,0,0
0,3040,0,0,0,0,0,0,0,3040,0,12147,12748984,0,0,0,3040,2745,0,0,820101201,0,1,200000001,0,42,0,0,3040,0,304,0,0,0,0,"움직이는 검사 석상",1220,251000,3040,0,0,3040,0,0
0,304,6,30,0,2,0,0,0,304,0,68597,9893954,26,0,1928,304,505,0,0,820101202,0,32,200000001,0,42,0,0,304,0,304,0,0,0,0,"에리코의 섀도우",580,602701,304,0,1,304,0,0
0,304,6,1750,0,47,0,0,0,304,0,43527,10320250,28,0,351,304,2821,4,0,820101203,0,32,200000001,0,42,0,0,304,0,304,0,0,0,0,"콧코로(여름)의 섀도우",2201,607601,304,0,1,304,0,0
0,3040,0,0,0,0,0,0,0,3040,0,42770,12573926,0,0,0,3040,687,0,0,820101204,0,1,200000001,0,42,0,0,3040,0,304,0,0,0,0,"쁘띠 그리핀",458,256400,3040,0,0,3040,0,0
0,3040,0,0,0,0,0,0,0,3040,0,16792,11546861,0,0,0,3040,458,0,0,820101205,0,1,200000001,0,42,0,0,3040,0,304,0,0,0,0,"뭇클",305,258800,3040,0,0,3040,0,0
0,3040,0,0,0,0,0,0,0,3040,0,10211,14911301,0,0,0,3040,3660,0,0,820101301,0,1,200000001,0,42,0,0,3040,0,304,0,0,0,0,"블루 골렘",610,250800,3040,0,0,3040,0,0
0,3040,0,0,0,0,0,0,0,3040,0,10577,14088449,0,0,0,3040,1830,0,0,820101302,0,1,200000001,0,42,0,0,3040,0,304,0,0,0,0,"와일드 혼",1220,251600,3040,0,0,3040,0,0
0,304,6,140,0,21,0,0,0,304,0,28152,12600553,26,0,493,304,2357,5,0,820101303,0,32,200000001,0,42,0,0,304,0,304,0,0,0,0,"페코린느의 섀도우",2542,605802,304,0,1,304,0,0
0,304,5,45,0,0,0,0,72930,304,0,0,9585540,26,0,0,304,539,17,0,820101304,0,32,200000001,0,42,0,2326,304,0,304,0,0,0,0,"아카리(엔젤)의 섀도우",425,613701,304,0,1,304,0,0
0,304,5,45,0,0,0,0,69398,304,0,0,9340411,24,0,0,304,521,17,0,820101305,0,32,200000001,0,42,0,2108,304,0,304,0,0,0,0,"라이라엘의 섀도우",469,626501,304,0,0,304,0,0
0,3050,0,0,0,0,0,0,0,3050,0,10213,14534867,0,0,0,3050,3672,0,0,820101401,0,1,200000001,0,42,0,0,3050,0,305,0,0,0,0,"블루 골렘",612,250800,3050,0,0,3050,0,0
0,3050,0,0,0,0,0,0,0,3050,0,10332,13759343,0,0,0,3050,1377,0,0,820101402,0,1,200000001,0,42,0,0,3050,0,305,0,0,0,0,"오크",1530,252800,3050,0,0,3050,0,0
0,3050,0,0,0,0,0,0,0,3050,0,11542,13659520,0,0,0,3050,1836,0,0,820101403,0,1,200000001,0,42,0,0,3050,0,305,0,0,0,0,"스탬프",1224,251800,3050,0,0,3050,0,0
0,305,6,30,0,18,0,0,0,305,0,67404,10095332,49,0,2104,305,559,15,0,820101404,0,32,200000001,0,55,0,0,305,0,305,0,0,0,0,"카오리의 섀도우",761,601701,305,0,1,305,0,0
0,305,5,25,0,20,0,0,0,305,0,61368,9870259,22,0,2811,305,491,0,0,820101405,0,32,200000001,0,80,0,0,305,0,305,0,0,0,0,"콧코로(의장복)의 섀도우",528,615501,305,0,1,305,0,0
0,3050,0,0,0,0,0,0,0,3050,0,11662,13906106,0,0,0,3050,1377,0,0,820101501,0,1,200000001,0,42,0,0,3050,0,305,0,0,0,0,"고블린 가드",1530,251200,3050,0,0,3050,0,0
0,3050,0,0,0,0,0,0,33651,3050,0,0,13190542,0,0,0,3050,1148,0,0,820101502,0,1,200000001,0,42,0,0,3050,0,305,0,0,0,0,"닻 오징어",765,253300,3050,0,0,3050,0,0
0,305,5,45,0,0,0,0,69440,305,0,0,9194763,24,0,0,305,521,17,0,820101503,0,32,200000001,0,42,0,2108,305,0,305,0,0,0,0,"라이라엘의 섀도우",469,626501,305,0,0,305,0,0
0,305,6,45,0,0,0,0,72998,305,0,0,10000692,29,0,0,305,574,17,0,820101504,0,32,200000001,0,42,0,2341,305,0,305,0,0,0,0,"미사키의 섀도우",467,605001,305,0,1,305,0,0
0,3050,0,915,0,0,0,0,22434,3050,0,0,15392960,0,0,0,3050,459,0,0,820101505,0,1,200000001,0,42,0,0,3050,0,305,0,0,0,0,"은방울꽃 벌레",306,258400,3050,0,0,3050,0,0
0,3050,0,0,0,0,0,0,0,3050,0,10937,14172373,0,0,0,3050,2295,0,0,820101601,0,1,200000001,0,42,0,0,3050,0,305,0,0,0,0,"바다사장",1530,250400,3050,0,0,3050,0,0
0,3050,0,0,0,0,0,0,0,3050,0,11782,14948197,0,0,0,3050,2295,0,0,820101602,0,1,200000001,0,42,0,0,3050,0,305,0,0,0,0,"정글 가드",918,251300,3050,0,0,3050,0,0
0,305,5,208,0,12,0,0,27063,305,0,0,12494581,19,0,0,305,3207,20,0,820101603,0,32,200000001,0,42,0,120,305,0,305,0,0,0,0,"쿠우카(오에도)의 섀도우",2237,609501,305,0,1,305,0,0
0,305,6,133,0,0,0,0,57908,305,0,0,11281412,28,0,0,305,1151,24,0,820101604,0,32,200000001,0,42,0,1303,305,0,305,0,0,0,0,"스즈메의 섀도우",841,602503,305,0,1,305,0,0
0,305,5,153,0,3,0,0,47155,305,0,0,10877377,19,0,0,305,1663,21,0,820101605,0,32,200000001,0,42,0,512,305,0,305,0,0,0,0,"카스미(매지컬)의 섀도우",2056,612201,305,0,1,305,0,0
0,3060,0,0,0,0,0,0,0,3060,0,12150,13960278,0,0,0,3060,2763,0,0,820101701,0,1,200000001,0,42,0,0,3060,0,306,0,0,0,0,"움직이는 검사 석상",1228,251000,3060,0,0,3060,0,0
0,306,6,40,0,7,0,0,0,306,0,62374,11492502,36,0,1648,306,738,0,0,820101702,0,32,200000001,0,48,0,0,306,0,306,0,0,0,0,"레이의 섀도우",811,600301,306,0,1,306,0,0
0,3060,0,0,0,0,0,0,0,3060,0,15775,13672809,0,0,0,3060,1152,0,0,820101703,0,1,200000001,0,42,0,0,3060,0,306,0,0,0,0,"츠키츠키",768,253400,3060,0,0,3060,0,0
0,306,6,1760,0,48,0,0,0,306,0,42865,11445786,18,0,293,306,2261,4,0,820101704,0,32,200000001,0,42,0,0,306,0,306,0,0,0,0,"콧코로의 섀도우",2242,605901,306,0,1,306,0,0
0,3060,0,0,0,0,0,0,0,3060,0,43233,13696666,0,0,0,3060,691,0,0,820101705,0,1,200000001,0,42,0,0,3060,0,306,0,0,0,0,"케이브 에이프",461,256800,3060,0,0,3060,0,0
0,3060,0,0,0,0,0,0,0,3060,0,8033,12779386,0,0,0,3060,1842,0,0,820101801,0,1,200000001,0,42,0,0,3060,0,306,0,0,0,0,"와일드 혼",1228,251600,3060,0,0,3060,0,0
0,3060,0,0,0,0,0,0,0,3060,0,8901,12753265,0,0,0,3060,1382,0,0,820101802,0,1,200000001,0,42,0,0,3060,0,306,0,0,0,0,"고블린 가드",1535,251200,3060,0,0,3060,0,0
0,306,6,166,0,30,0,0,0,306,0,24452,10818250,30,0,539,306,2125,5,0,820101803,0,32,200000001,0,42,0,0,306,0,306,0,0,0,0,"시즈루의 섀도우",3105,604903,306,0,1,306,0,0
0,3060,0,0,0,0,0,0,19779,3060,0,0,11513754,0,0,0,3060,1152,0,0,820101804,0,1,200000001,0,42,0,0,3060,0,306,0,0,0,0,"아이스 칙",768,255100,3060,0,0,3060,0,0
0,306,5,45,0,0,0,0,54552,306,0,0,8167514,24,0,0,306,460,17,0,820101805,0,32,200000001,0,42,0,2268,306,0,306,0,0,0,0,"캬루(새해)의 섀도우",395,612001,306,0,1,306,0,0
0,3060,0,0,0,0,0,0,0,3060,0,12025,14166938,0,0,0,3060,1842,0,0,820101901,0,1,200000001,0,42,0,0,3060,0,306,0,0,0,0,"움직이는 전사 석상",1842,250900,3060,0,0,3060,0,0
0,3060,0,0,0,0,0,0,0,3060,0,1704,13703626,0,0,0,3060,1382,0,0,820101902,0,1,200000001,0,42,0,0,3060,0,306,0,0,0,0,"넛츠 슈터",921,254200,3060,0,0,3060,0,0
0,306,6,1760,0,47,0,0,0,306,0,43597,11924822,28,0,351,306,2828,4,0,820101903,0,32,200000001,0,42,0,0,306,0,306,0,0,0,0,"콧코로(여름)의 섀도우",2204,607601,306,0,1,306,0,0
0,306,6,30,0,3,0,0,0,306,0,70368,10706014,45,0,1918,306,761,0,0,820101904,0,32,200000001,0,68,0,0,306,0,306,0,0,0,0,"스즈나의 섀도우",613,601601,306,0,1,306,0,0
0,3060,0,0,0,0,0,0,0,3060,0,42749,14178433,0,0,0,3060,691,0,0,820101905,0,1,200000001,0,42,0,0,3060,0,306,0,0,0,0,"쁘띠 그리핀",461,256400,3060,0,0,3060,0,0
0,850,1,0,0,0,0,0,40000,0,0,60000,123000000,70,0,0,0,1000,0,0,820102001,0,1,300000008,0,60,0,0,900,0,313,0,0,0,0,"씨 드레이크",1000,301003,0,0,0,550,0,0
0,0,1,0,0,0,0,0,0,100,5000,0,1000000000,0,0,0,0,0,0,0,820102002,0,1,300000008,0,100,0,0,110,0,313,150,0,0,0,"버스트 에너미",0,217300,110,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,820102003,0,1,300000008,0,100,0,0,0,0,313,0,0,0,0,"버스트 에너미",0,217301,0,0,0,100,0,0
0,0,1,0,0,0,0,0,0,0,0,0,1000000000,0,0,0,5000,0,0,0,820102004,0,1,300000008,0,100,0,0,0,0,313,0,0,0,0,"버스트 에너미",0,217302,0,0,0,0,0,0
0,3070,0,0,0,0,0,0,0,3070,0,12026,12757888,0,0,0,3070,1848,0,0,820102101,0,1,200000001,0,42,0,0,3070,0,307,0,0,0,0,"스노우 고트",1232,251700,3070,0,0,3070,0,0
0,3070,0,0,0,0,0,0,0,3070,0,13091,12740597,0,0,0,3070,1386,0,0,820102102,0,1,200000001,0,42,0,0,3070,0,307,0,0,0,0,"고블린 가드",1540,251200,3070,0,0,3070,0,0
0,307,6,69,0,26,0,0,0,307,0,33616,11184433,30,0,536,307,3262,5,0,820102103,0,32,200000001,0,42,0,0,307,0,307,0,0,0,0,"쥰의 섀도우",2705,604701,307,0,1,307,0,0
0,307,5,30,0,20,0,0,0,307,0,74736,8917778,39,0,2128,307,516,15,0,820102104,0,32,200000001,0,60,0,0,307,0,307,0,0,0,0,"치에루(성학제)의 섀도우",721,616301,307,0,1,307,0,0
0,3070,0,0,0,0,0,0,0,3070,0,35373,12027884,0,0,0,3070,693,0,0,820102105,0,1,200000001,0,42,0,0,3070,0,307,0,0,0,0,"포이즌 팟",462,257200,3070,0,0,3070,0,0
0,3070,0,0,0,0,0,0,0,3070,0,12167,13863820,0,0,0,3070,1386,0,0,820102201,0,1,200000001,0,42,0,0,3070,0,307,0,0,0,0,"허밋 나이트",2156,254100,3070,0,0,3070,0,0
0,307,5,45,0,0,0,0,83736,307,0,0,9608406,26,0,0,307,543,18,0,820102202,0,32,200000001,0,42,0,2133,307,0,307,0,0,0,0,"앤의 섀도우",437,609201,307,0,1,307,0,0
0,307,5,123,0,0,0,0,73445,307,0,0,9647802,26,0,0,307,558,17,0,820102203,0,32,200000001,0,42,0,2429,307,0,307,0,0,0,0,"캬루(프린세스)의 섀도우",420,680601,307,0,1,307,0,0
0,3070,0,921,0,0,0,0,1372,3070,0,0,13554424,0,0,0,3070,1386,0,0,820102204,0,1,200000001,0,42,0,0,3070,0,307,0,0,0,0,"케이브 스네일",924,256900,3070,0,0,3070,0,0
0,3070,0,0,0,0,0,0,15566,3070,0,0,12327731,0,0,0,3070,462,0,0,820102205,0,1,200000001,0,42,0,0,3070,0,307,0,0,0,0,"매직 레이",308,259500,3070,0,0,3070,0,0
0,307,5,208,0,12,0,0,31114,307,0,0,13243453,19,0,0,307,3377,20,0,820102301,0,32,200000001,0,42,0,122,307,0,307,0,0,0,0,"쿠우카(오에도)의 섀도우",2319,609501,307,0,1,307,0,0
0,307,6,49,0,0,0,0,81254,307,0,0,11264597,34,0,0,307,775,16,0,820102302,0,32,200000001,0,42,0,2202,307,0,307,0,0,0,0,"나나카의 섀도우",622,601301,307,0,1,307,0,0
0,3070,0,0,0,0,0,0,46256,3070,0,0,15018515,0,0,0,3070,693,0,0,820102303,0,1,200000001,0,42,0,0,3070,0,307,0,0,0,0,"임프",462,256300,3070,0,0,3070,0,0
0,307,5,1510,0,0,0,0,70292,307,0,0,11135112,19,0,0,307,1775,22,0,820102304,0,32,200000001,0,42,0,863,307,0,307,0,0,0,0,"유키(오에도)의 섀도우",867,617601,307,0,1,307,0,0
0,3070,0,0,0,0,0,0,24498,3070,0,0,13543417,0,0,0,3070,462,0,0,820102305,0,1,200000001,0,42,0,0,3070,0,307,0,0,0,0,"와이즈 완드",308,259600,3070,0,0,3070,0,0
0,3080,0,0,0,0,0,0,0,3080,0,11494,15345910,0,0,0,3080,3708,0,0,820102401,0,1,200000001,0,42,0,0,3080,0,308,0,0,0,0,"블루 골렘",618,250800,3080,0,0,3080,0,0
0,3080,0,0,0,0,0,0,0,3080,0,11896,14522328,0,0,0,3080,1854,0,0,820102402,0,1,200000001,0,42,0,0,3080,0,308,0,0,0,0,"와일드 혼",1236,251600,3080,0,0,3080,0,0
0,3080,0,0,0,0,0,0,0,3080,0,13629,14080688,0,0,0,3080,2781,0,0,820102403,0,1,200000001,0,42,0,0,3080,0,308,0,0,0,0,"움직이는 검사 석상",1236,251000,3080,0,0,3080,0,0
0,308,6,50,0,11,0,0,0,308,0,70853,11406986,32,0,1254,308,1172,0,0,820102404,0,32,200000001,0,47,0,0,308,0,308,0,0,0,0,"이노리의 섀도우",1235,606602,308,0,1,308,0,0
0,308,5,59,0,40,0,0,0,308,0,56539,11046003,20,0,724,308,1796,4,0,820102405,0,32,200000001,0,42,0,0,308,0,308,0,0,0,0,"사렌(여름)의 섀도우",1813,610301,308,0,1,308,0,0
0,3080,0,0,0,0,0,0,0,3080,0,11494,15435549,0,0,0,3080,3708,0,0,820102501,0,1,200000001,0,42,0,0,3080,0,308,0,0,0,0,"블루 골렘",618,250800,3080,0,0,3080,0,0
0,3080,0,0,0,0,0,0,0,3080,0,12829,14565651,0,0,0,3080,1854,0,0,820102502,0,1,200000001,0,42,0,0,3080,0,308,0,0,0,0,"트렌트",1236,252000,3080,0,0,3080,0,0
0,308,6,259,0,22,0,0,0,308,0,31602,12604706,23,0,887,308,3189,6,0,820102503,0,32,200000001,0,42,0,62,308,0,308,0,0,0,0,"쿠우카의 섀도우",2291,604503,308,0,1,308,0,0
0,308,5,60,0,0,0,0,80138,308,0,0,9836604,24,0,0,308,512,18,0,820102504,0,32,200000001,0,42,0,2128,308,0,308,0,0,0,0,"루나의 섀도우",389,611401,308,0,1,308,0,0
0,3080,0,0,0,0,0,0,34011,3080,0,0,13820594,0,0,0,3080,464,0,0,820102505,0,1,200000001,0,42,0,0,3080,0,308,0,0,0,0,"님프",309,258100,3080,0,0,3080,0,0
0,3080,0,0,0,0,0,0,0,3080,0,5954,10466915,0,0,0,3080,927,0,0,820102601,0,1,200000001,0,42,0,0,3080,0,308,0,0,0,0,"골렘",2472,250700,3080,0,0,3080,0,0
0,308,5,30,0,48,0,0,0,308,0,40760,7443542,18,0,2583,308,461,0,0,820102602,0,32,200000001,0,64,0,0,308,0,308,0,0,0,0,"클로에의 섀도우",630,610801,308,0,1,308,0,0
0,308,6,22,0,17,0,0,0,308,0,37780,8235930,28,0,1400,308,1511,2,0,820102603,0,32,200000001,0,58,0,0,308,0,308,0,0,0,0,"모니카의 섀도우",1506,605301,308,0,1,308,0,0
0,308,5,1440,0,40,0,0,0,308,0,31757,7900439,18,0,203,308,2036,4,0,820102604,0,32,200000001,0,42,0,0,308,0,308,0,0,0,0,"콧코로(프린세스)의 섀도우",2088,680501,308,0,1,308,0,0
0,3080,0,0,0,0,0,0,0,3080,0,25269,9387591,0,0,0,3080,1159,0,0,820102605,0,1,200000001,0,42,0,0,3080,0,308,0,0,0,0,"아이스 피쉬",773,255200,3080,0,0,3080,0,0
0,3090,0,0,0,0,0,0,0,3090,0,11899,8898787,0,0,0,3090,1860,0,0,820102701,0,1,200000001,0,42,0,0,3090,0,309,0,0,0,0,"와일드 혼",1240,251600,3090,0,0,3090,0,0
0,3090,0,0,0,0,0,0,0,3090,0,12296,8557440,0,0,0,3090,2325,0,0,820102702,0,1,200000001,0,42,0,0,3090,0,309,0,0,0,0,"바다사장",1550,250400,3090,0,0,3090,0,0
0,309,6,167,0,30,0,0,0,309,0,36938,7610315,30,0,546,309,2165,5,0,820102703,0,32,200000001,0,42,0,0,309,0,309,0,0,0,0,"시즈루의 섀도우",3171,604903,309,0,1,309,0,0
0,309,5,45,0,0,0,0,92629,309,0,0,6096481,26,0,0,309,552,17,0,820102704,0,32,200000001,0,42,0,2354,309,0,309,0,0,0,0,"아카리(엔젤)의 섀도우",437,613701,309,0,1,309,0,0
0,3090,0,0,0,0,0,0,45708,3090,0,0,8517000,0,0,0,3090,698,0,0,820102705,0,1,200000001,0,42,0,0,3090,0,309,0,0,0,0,"윙 롭",465,256000,3090,0,0,3090,0,0
