end_time,lv_from,reward_num,lv_to,id,mission_reward_id,reward_id,reward_type,start_time
"2030/12/31 23:59:59",1,15000000,-1,307,28002040,94002,12,"2018/01/01 5:00:00"
"2030/12/31 23:59:59",1,1500,-1,308,28002040,90007,2,"2018/01/01 5:00:00"
"2030/12/31 23:59:59",1,50,-1,309,26003029,91002,8,"2018/01/01 5:00:00"
"2030/12/31 23:59:59",1,750000,-1,310,26003029,94002,12,"2018/01/01 5:00:00"
"2030/12/31 23:59:59",1,1000,-1,311,26002033,91002,8,"2018/01/01 5:00:00"
"2030/12/31 23:59:59",1,1000,-1,312,26002034,91002,8,"2018/01/01 5:00:00"
"2030/12/31 23:59:59",1,100,-1,313,21003002,91002,8,"2018/01/01 5:00:00"
"2030/12/31 23:59:59",1,50,-1,314,21103002,91002,8,"2018/01/01 5:00:00"
"2030/12/31 23:59:59",1,50,-1,315,26003030,91002,8,"2018/01/01 5:00:00"
"2030/12/31 23:59:59",1,750000,-1,316,26003030,94002,12,"2018/01/01 5:00:00"
"2030/12/31 23:59:59",1,1100,-1,317,28002041,91002,8,"2018/01/01 5:00:00"
"2030/12/31 23:59:59",1,15000000,-1,318,28002041,94002,12,"2018/01/01 5:00:00"
"2030/12/31 23:59:59",1,1500,-1,319,28002041,90007,2,"2018/01/01 5:00:00"
"2030/12/31 23:59:59",1,50,-1,320,26003031,91002,8,"2018/01/01 5:00:00"
"2030/12/31 23:59:59",1,750000,-1,321,26003031,94002,12,"2018/01/01 5:00:00"
"2030/12/31 23:59:59",1,50,-1,322,26003032,91002,8,"2018/01/01 5:00:00"
"2030/12/31 23:59:59",1,750000,-1,323,26003032,94002,12,"2018/01/01 5:00:00"
"2030/12/31 23:59:59",1,50,-1,324,26003033,91002,8,"2018/01/01 5:00:00"
"2030/12/31 23:59:59",1,750000,-1,325,26003033,94002,12,"2018/01/01 5:00:00"
"2030/12/31 23:59:59",1,50,-1,326,26003034,91002,8,"2018/01/01 5:00:00"
"2030/12/31 23:59:59",1,750000,-1,327,26003034,94002,12,"2018/01/01 5:00:00"
"2030/12/31 23:59:59",1,1100,-1,328,28002042,91002,8,"2018/01/01 5:00:00"
"2030/12/31 23:59:59",1,15000000,-1,329,28002042,94002,12,"2018/01/01 5:00:00"
"2030/12/31 23:59:59",1,1500,-1,330,28002042,90007,2,"2018/01/01 5:00:00"
"2030/12/31 23:59:59",1,1000,-1,331,26002035,91002,8,"2018/01/01 5:00:00"
"2030/12/31 23:59:59",1,1000,-1,332,26002036,91002,8,"2018/01/01 5:00:00"
"2030/12/31 23:59:59",1,1000,-1,333,26002037,91002,8,"2018/01/01 5:00:00"
"2030/12/31 23:59:59",1,1000,-1,334,26002038,91002,8,"2018/01/01 5:00:00"
"2030/12/31 23:59:59",1,1000,-1,335,26002039,91002,8,"2018/01/01 5:00:00"
"2030/12/31 23:59:59",1,100,-1,336,21005040,91002,8,"2018/01/01 5:00:00"
"2030/12/31 23:59:59",1,1100,-1,337,28002043,91002,8,"2018/01/01 5:00:00"
"2030/12/31 23:59:59",1,15000000,-1,338,28002043,94002,12,"2018/01/01 5:00:00"
"2030/12/31 23:59:59",1,1500,-1,339,28002043,90007,2,"2018/01/01 5:00:00"
"2030/12/31 23:59:59",1,1100,-1,340,28002044,91002,8,"2018/01/01 5:00:00"
"2030/12/31 23:59:59",1,15000000,-1,341,28002044,94002,12,"2018/01/01 5:00:00"
"2030/12/31 23:59:59",1,1500,-1,342,28002044,90007,2,"2018/01/01 5:00:00"
"2030/12/31 23:59:59",1,1,-1,343,27004003,4101404,18,"2018/01/01 5:00:00"
"2030/12/31 23:59:59",1,50,-1,1001,26003035,91002,8,"2018/01/01 5:00:00"
"2030/12/31 23:59:59",1,750000,-1,1002,26003035,94002,12,"2018/01/01 5:00:00"
"2024/01/15 4:59:59",1,30,39,10001003,11001001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",1,30000,39,10001004,11001001,94002,12,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",1,10,39,10001005,11001001,91002,8,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",1,40,39,10001006,11003001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",1,2,39,10001007,11003001,20002,2,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",1,10,39,10001008,11003001,91002,8,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",1,20,39,10001009,13002001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",1,20,39,10001010,18004001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",1,25,39,10001011,16006001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",1,25,39,10001012,16007001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",1,3,39,10001013,16007001,22001,2,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",1,30,39,10001014,11004001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",1,2,39,10001015,11004001,20002,2,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",1,500,39,10001016,11004001,90007,2,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",1,40,39,10001017,11005001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",1,30000,39,10001018,11005001,94002,12,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",1,500,39,10001019,11005001,90007,2,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",1,60,39,10001023,11001001,0,5,"2024/01/15 5:00:00"
"2024/01/15 4:59:59",1,40,39,10001024,14001001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",1,80000,39,10001025,14001001,94002,12,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",1,2,39,10001026,14001001,20003,2,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",1,50,39,10001027,14003001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",1,140000,39,10001028,14003001,94002,12,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",1,4,39,10001029,14003001,22002,2,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",1,30000,39,10001030,11001001,94002,12,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",1,10,39,10001031,11001001,91002,8,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",1,80,39,10001032,11003001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",1,2,39,10001033,11003001,20002,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",1,10,39,10001034,11003001,91002,8,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",1,40,39,10001035,13002001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",1,40,39,10001036,18004001,0,5,"2024/01/15 5:00:00"
"2025/03/13 4:59:59",1,50,39,10001037,16006001,0,5,"2024/01/15 5:00:00"
"2025/03/13 4:59:59",1,50,39,10001038,16007001,0,5,"2024/01/15 5:00:00"
"2025/03/13 4:59:59",1,3,39,10001039,16007001,22001,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",1,60,39,10001040,11004001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",1,2,39,10001041,11004001,20002,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",1,500,39,10001042,11004001,90007,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",1,80,39,10001043,11005001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",1,30000,39,10001044,11005001,94002,12,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",1,500,39,10001045,11005001,90007,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",1,80,39,10001046,14001001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",1,80000,39,10001047,14001001,94002,12,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",1,2,39,10001048,14001001,20003,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",1,100,39,10001049,14003001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",1,140000,39,10001050,14003001,94002,12,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",1,4,39,10001051,14003001,22002,2,"2024/01/15 5:00:00"
"2024/01/15 4:59:59",1,20,39,10001114,11101001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",1,2,39,10001115,11101001,20003,2,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",1,30,39,10001121,11001002,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",1,30000,39,10001122,11001002,94002,12,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",1,6,39,10001123,11001002,23001,2,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",1,40,39,10001152,11101001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",1,2,39,10001153,11101001,20003,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",1,60,39,10001154,11001002,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",1,30000,39,10001155,11001002,94002,12,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",1,6,39,10001156,11001002,23001,2,"2024/01/15 5:00:00"
"2024/01/15 4:59:59",40,30,54,10040003,11001001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",40,40000,54,10040004,11001001,94002,12,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",40,10,54,10040005,11001001,91002,8,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",40,45,54,10040006,11003001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",40,6,54,10040007,11003001,20002,2,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",40,10,54,10040008,11003001,91002,8,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",40,20,54,10040009,13002001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",40,20,54,10040010,18004001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",40,25,54,10040011,16006001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",40,25,54,10040012,16007001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",40,3,54,10040013,16007001,22001,2,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",40,30,54,10040014,11004001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",40,6,54,10040015,11004001,20002,2,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",40,500,54,10040016,11004001,90007,2,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",40,45,54,10040017,11005001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",40,40000,54,10040018,11005001,94002,12,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",40,500,54,10040019,11005001,90007,2,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",40,60,54,10040023,11001001,0,5,"2024/01/15 5:00:00"
"2024/01/15 4:59:59",40,45,54,10040024,14001001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",40,100000,54,10040025,14001001,94002,12,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",40,3,54,10040026,14001001,20003,2,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",40,55,54,10040027,14003001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",40,180000,54,10040028,14003001,94002,12,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",40,4,54,10040029,14003001,22002,2,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",40,40000,54,10040030,11001001,94002,12,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",40,10,54,10040031,11001001,91002,8,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",40,90,54,10040032,11003001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",40,6,54,10040033,11003001,20002,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",40,10,54,10040034,11003001,91002,8,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",40,40,54,10040035,13002001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",40,40,54,10040036,18004001,0,5,"2024/01/15 5:00:00"
"2025/03/13 4:59:59",40,50,54,10040037,16006001,0,5,"2024/01/15 5:00:00"
"2025/03/13 4:59:59",40,50,54,10040038,16007001,0,5,"2024/01/15 5:00:00"
"2025/03/13 4:59:59",40,3,54,10040039,16007001,22001,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",40,60,54,10040040,11004001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",40,6,54,10040041,11004001,20002,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",40,500,54,10040042,11004001,90007,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",40,90,54,10040043,11005001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",40,40000,54,10040044,11005001,94002,12,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",40,500,54,10040045,11005001,90007,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",40,90,54,10040046,14001001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",40,100000,54,10040047,14001001,94002,12,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",40,3,54,10040048,14001001,20003,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",40,110,54,10040049,14003001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",40,180000,54,10040050,14003001,94002,12,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",40,4,54,10040051,14003001,22002,2,"2024/01/15 5:00:00"
"2024/01/15 4:59:59",40,20,54,10040114,11101001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",40,3,54,10040115,11101001,20003,2,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",40,35,54,10040121,11001002,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",40,40000,54,10040122,11001002,94002,12,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",40,6,54,10040123,11001002,23001,2,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",40,40,54,10040152,11101001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",40,3,54,10040153,11101001,20003,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",40,70,54,10040154,11001002,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",40,40000,54,10040155,11001002,94002,12,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",40,6,54,10040156,11001002,23001,2,"2024/01/15 5:00:00"
"2024/01/15 4:59:59",55,35,74,10055003,11001001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",55,50000,74,10055004,11001001,94002,12,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",55,10,74,10055005,11001001,91002,8,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",55,45,74,10055006,11003001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",55,10,74,10055007,11003001,20002,2,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",55,10,74,10055008,11003001,91002,8,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",55,20,74,10055009,13002001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",55,20,74,10055010,18004001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",55,30,74,10055011,16006001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",55,30,74,10055012,16007001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",55,3,74,10055013,16007001,22001,2,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",55,35,74,10055014,11004001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",55,10,74,10055015,11004001,20002,2,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",55,500,74,10055016,11004001,90007,2,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",55,45,74,10055017,11005001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",55,50000,74,10055018,11005001,94002,12,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",55,500,74,10055019,11005001,90007,2,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",55,70,74,10055023,11001001,0,5,"2024/01/15 5:00:00"
"2024/01/15 4:59:59",55,45,74,10055024,14001001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",55,120000,74,10055025,14001001,94002,12,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",55,4,74,10055026,14001001,20003,2,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",55,60,74,10055027,14003001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",55,220000,74,10055028,14003001,94002,12,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",55,4,74,10055029,14003001,22002,2,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",55,50000,74,10055030,11001001,94002,12,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",55,10,74,10055031,11001001,91002,8,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",55,90,74,10055032,11003001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",55,10,74,10055033,11003001,20002,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",55,10,74,10055034,11003001,91002,8,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",55,40,74,10055035,13002001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",55,40,74,10055036,18004001,0,5,"2024/01/15 5:00:00"
"2025/03/13 4:59:59",55,60,74,10055037,16006001,0,5,"2024/01/15 5:00:00"
"2025/03/13 4:59:59",55,60,74,10055038,16007001,0,5,"2024/01/15 5:00:00"
"2025/03/13 4:59:59",55,3,74,10055039,16007001,22001,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",55,70,74,10055040,11004001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",55,10,74,10055041,11004001,20002,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",55,500,74,10055042,11004001,90007,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",55,90,74,10055043,11005001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",55,50000,74,10055044,11005001,94002,12,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",55,500,74,10055045,11005001,90007,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",55,90,74,10055046,14001001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",55,120000,74,10055047,14001001,94002,12,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",55,4,74,10055048,14001001,20003,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",55,120,74,10055049,14003001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",55,220000,74,10055050,14003001,94002,12,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",55,4,74,10055051,14003001,22002,2,"2024/01/15 5:00:00"
"2024/01/15 4:59:59",55,20,74,10055114,11101001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",55,4,74,10055115,11101001,20003,2,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",55,35,74,10055121,11001002,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",55,50000,74,10055122,11001002,94002,12,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",55,6,74,10055123,11001002,23001,2,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",55,40,74,10055152,11101001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",55,4,74,10055153,11101001,20003,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",55,70,74,10055154,11001002,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",55,50000,74,10055155,11001002,94002,12,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",55,6,74,10055156,11001002,23001,2,"2024/01/15 5:00:00"
"2024/01/15 4:59:59",75,35,94,10075003,11001001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",75,60000,94,10075004,11001001,94002,12,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",75,10,94,10075005,11001001,91002,8,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",75,50,94,10075006,11003001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",75,14,94,10075007,11003001,20002,2,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",75,10,94,10075008,11003001,91002,8,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",75,25,94,10075009,13002001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",75,25,94,10075010,18004001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",75,30,94,10075011,16006001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",75,30,94,10075012,16007001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",75,3,94,10075013,16007001,22001,2,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",75,35,94,10075014,11004001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",75,14,94,10075015,11004001,20002,2,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",75,500,94,10075016,11004001,90007,2,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",75,50,94,10075017,11005001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",75,60000,94,10075018,11005001,94002,12,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",75,500,94,10075019,11005001,90007,2,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",75,70,94,10075023,11001001,0,5,"2024/01/15 5:00:00"
"2024/01/15 4:59:59",75,45,94,10075024,14001001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",75,150000,94,10075025,14001001,94002,12,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",75,5,94,10075026,14001001,20003,2,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",75,60,94,10075027,14003001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",75,250000,94,10075028,14003001,94002,12,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",75,4,94,10075029,14003001,22002,2,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",75,60000,94,10075030,11001001,94002,12,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",75,10,94,10075031,11001001,91002,8,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",75,100,94,10075032,11003001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",75,14,94,10075033,11003001,20002,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",75,10,94,10075034,11003001,91002,8,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",75,50,94,10075035,13002001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",75,50,94,10075036,18004001,0,5,"2024/01/15 5:00:00"
"2025/03/13 4:59:59",75,60,94,10075037,16006001,0,5,"2024/01/15 5:00:00"
"2025/03/13 4:59:59",75,60,94,10075038,16007001,0,5,"2024/01/15 5:00:00"
"2025/03/13 4:59:59",75,3,94,10075039,16007001,22001,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",75,70,94,10075040,11004001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",75,14,94,10075041,11004001,20002,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",75,500,94,10075042,11004001,90007,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",75,100,94,10075043,11005001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",75,60000,94,10075044,11005001,94002,12,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",75,500,94,10075045,11005001,90007,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",75,90,94,10075046,14001001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",75,150000,94,10075047,14001001,94002,12,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",75,5,94,10075048,14001001,20003,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",75,120,94,10075049,14003001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",75,250000,94,10075050,14003001,94002,12,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",75,4,94,10075051,14003001,22002,2,"2024/01/15 5:00:00"
"2024/01/15 4:59:59",75,25,94,10075114,11101001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",75,5,94,10075115,11101001,20003,2,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",75,35,94,10075121,11001002,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",75,60000,94,10075122,11001002,94002,12,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",75,6,94,10075123,11001002,23001,2,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",75,50,94,10075152,11101001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",75,5,94,10075153,11101001,20003,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",75,70,94,10075154,11001002,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",75,60000,94,10075155,11001002,94002,12,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",75,6,94,10075156,11001002,23001,2,"2024/01/15 5:00:00"
"2024/01/15 4:59:59",95,40,119,10095003,11001001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",95,70000,119,10095004,11001001,94002,12,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",95,10,119,10095005,11001001,91002,8,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",95,50,119,10095006,11003001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",95,18,119,10095007,11003001,20002,2,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",95,10,119,10095008,11003001,91002,8,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",95,25,119,10095009,13002001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",95,25,119,10095010,18004001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",95,30,119,10095011,16006001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",95,30,119,10095012,16007001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",95,3,119,10095013,16007001,22001,2,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",95,40,119,10095014,11004001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",95,18,119,10095015,11004001,20002,2,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",95,500,119,10095016,11004001,90007,2,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",95,50,119,10095017,11005001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",95,60000,119,10095018,11005001,94002,12,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",95,500,119,10095019,11005001,90007,2,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",95,80,119,10095023,11001001,0,5,"2024/01/15 5:00:00"
"2024/01/15 4:59:59",95,50,119,10095024,14001001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",95,170000,119,10095025,14001001,94002,12,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",95,6,119,10095026,14001001,20003,2,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",95,65,119,10095027,14003001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",95,300000,119,10095028,14003001,94002,12,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",95,4,119,10095029,14003001,22002,2,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",95,70000,119,10095030,11001001,94002,12,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",95,10,119,10095031,11001001,91002,8,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",95,100,119,10095032,11003001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",95,18,119,10095033,11003001,20002,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",95,10,119,10095034,11003001,91002,8,"2024/01/15 5:00:00"
