row_9,row_26,difficulty,row_27,row_40,row_55,min_clear_num,row_56,row_35,row_29,row_5,id,row_45,frame_id,row_22,row_15,row_3,row_2,row_47,row_19,row_36,row_8,row_1,row_54,row_51,row_38,row_28,row_37,row_49,row_33,row_18,row_39,row_16,row_44,row_50,row_42,row_12,row_31,row_4,row_32,row_60,row_48,row_52,row_10,row_34,row_11,row_13,row_24,row_17,row_59,row_30,row_6,row_46,row_58,row_53,row_21,lane,row_23,row_25,row_57,row_20,row_7,row_14,row_43,row_41
303,0,2,0,0,301,4,301,0,0,0,201802,0,218,0,303,0,0,0,0,0,303,0,301,0,0,0,0,0,0,0,0,303,0,0,0,303,0,0,0,117,0,0,303,0,303,303,0,0,301,147,0,0,301,301,0,2,0,0,301,0,0,303,0,0
0,0,2,0,0,0,4,0,0,0,0,201803,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,402,0,0,0,0,0,0,0,111,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,2,0,0,301,4,301,303,0,0,201804,0,218,402,0,0,0,401,0,303,0,0,301,0,303,0,303,0,303,0,303,0,0,0,0,0,303,0,303,128,0,0,0,303,0,0,0,0,301,136,0,0,301,301,0,4,0,0,301,0,0,401,0,0
0,0,2,0,0,0,4,0,0,0,301,201805,0,218,0,0,301,301,0,0,0,0,301,0,0,0,0,402,0,0,0,0,0,0,0,0,0,0,301,0,112,0,0,0,0,0,0,0,0,0,102,301,0,0,0,0,5,0,0,0,0,301,0,0,0
0,0,2,0,0,0,-3,0,0,0,0,201901,0,219,0,303,0,0,0,303,0,0,0,0,0,0,0,0,0,0,303,0,303,0,0,0,125,0,0,0,116,0,0,0,0,0,303,0,303,0,134,0,0,0,0,0,1,0,0,0,0,0,303,0,0
0,0,2,0,0,0,-3,0,0,0,0,201902,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,2,0,0,0,138,0,0,0,102
0,0,2,0,301,301,-3,301,301,0,0,201903,0,219,0,301,0,0,0,301,301,304,0,301,0,301,0,301,0,301,301,301,301,0,0,0,0,301,0,301,104,403,0,0,301,0,301,0,301,301,130,0,0,301,301,0,3,0,0,301,404,0,301,0,301
0,0,2,0,0,303,-3,303,0,0,0,201904,0,219,0,301,0,0,0,301,0,0,0,303,0,0,0,402,0,0,301,0,301,0,0,0,0,0,0,0,149,0,0,0,0,0,301,0,301,303,105,0,0,303,303,0,4,0,0,303,140,0,301,0,0
0,0,2,0,0,0,-3,0,0,0,0,201905,0,219,0,301,0,0,0,301,0,0,0,0,0,0,0,0,0,0,301,0,301,0,0,0,125,0,0,0,104,0,402,0,0,0,301,0,301,0,127,0,0,0,0,0,5,0,0,0,0,0,301,0,0
0,0,2,0,0,0,4,0,0,0,0,202001,0,220,0,0,0,0,0,0,0,0,0,0,0,0,406,0,0,0,0,0,0,0,110,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,105,0,0,0,0
0,0,2,0,0,0,4,0,0,0,301,202002,301,220,0,0,301,301,301,0,0,0,301,0,0,0,0,0,301,0,0,0,0,301,0,142,0,0,301,0,147,301,0,0,0,0,0,0,0,0,0,301,301,0,0,0,2,0,0,0,140,301,0,301,0
0,303,2,303,301,0,4,0,301,303,0,202003,0,220,303,0,0,0,0,0,301,0,0,0,0,301,303,301,0,303,0,301,0,0,0,0,0,303,0,303,123,0,0,0,125,0,0,303,0,0,303,0,0,0,0,303,3,303,303,0,129,0,0,0,301
0,0,2,0,0,0,4,0,0,0,0,202004,0,220,0,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,403,0,0,0,0,0,4,0,0,0,0,0,0,0,0
0,0,2,301,0,0,4,0,0,301,0,202005,0,220,0,0,0,0,0,0,0,0,0,0,0,0,301,0,0,301,0,0,0,0,0,0,0,301,0,301,114,0,0,0,121,0,0,0,0,0,301,0,0,0,0,0,5,0,0,0,0,0,0,0,0
0,0,2,0,0,303,7,303,0,0,0,202101,401,221,0,0,0,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,108,0,0,303,129,0,0,303,303,0,1,0,0,303,0,0,0,0,0
301,303,2,303,0,0,7,0,0,303,0,202102,301,221,303,0,0,0,301,0,0,301,0,0,0,0,303,0,0,0,0,0,0,301,0,0,301,0,0,0,107,0,0,301,0,301,0,303,0,0,113,0,301,0,0,303,2,303,303,0,0,0,0,301,0
0,0,2,0,0,303,7,303,0,0,303,202103,0,221,0,0,303,303,0,0,0,0,303,303,0,109,0,0,0,0,0,0,0,0,0,0,0,0,303,0,111,0,0,0,0,0,0,0,0,303,102,303,0,303,303,0,3,0,0,303,122,303,0,0,0
0,0,2,0,0,0,7,0,301,0,0,202104,0,221,0,0,0,0,0,0,301,0,0,0,0,0,0,301,0,301,0,0,0,0,0,0,0,301,0,301,109,0,0,0,301,0,0,0,0,0,105,0,0,0,0,0,4,0,0,0,0,0,0,0,0
0,0,2,0,0,0,7,0,0,0,0,202105,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,401,0,116,0,0,0,0,401,0,140,0,0,0,0,0,5,0,0,0,0,0,0,0,0
0,0,2,0,132,0,7,0,303,0,0,202201,0,222,0,0,0,0,0,0,303,115,0,0,0,303,0,303,0,303,0,303,0,0,402,0,0,0,0,0,106,0,0,0,303,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,147,0,0,0,0
0,303,2,303,102,303,7,303,0,0,0,202202,0,222,303,301,0,0,0,301,0,0,0,303,0,0,0,0,0,0,301,0,301,0,0,0,0,0,0,0,110,0,0,0,0,0,0,303,301,303,0,0,0,303,303,303,2,303,303,303,122,0,0,0,0
405,0,2,0,132,0,7,0,0,0,0,202203,0,222,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,301,0,301,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,110,0,0,301,301
0,0,2,0,105,303,7,303,0,0,0,202204,0,222,0,303,0,0,0,303,303,0,0,303,0,303,0,303,0,0,303,303,303,0,0,0,0,0,0,402,146,0,0,0,0,0,0,0,303,303,0,0,401,303,303,0,4,0,0,303,115,0,0,0,0
0,0,2,0,143,0,7,0,0,0,0,202205,0,222,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,109,0,0,0,0
0,0,2,0,0,0,5,0,0,0,0,202301,0,223,303,303,0,0,0,303,0,0,0,0,0,0,0,0,0,0,303,0,303,0,0,0,102,0,0,0,108,0,0,0,0,0,303,303,303,0,0,0,0,0,0,303,1,303,133,0,303,0,303,0,0
0,0,2,0,0,303,5,303,0,0,0,202302,0,223,0,0,0,0,0,0,402,0,0,303,303,0,0,0,0,0,401,0,0,101,303,0,0,0,0,0,144,0,303,0,0,0,0,0,0,303,0,0,0,303,303,0,2,0,0,303,0,0,0,0,0
0,0,2,0,303,0,5,0,303,0,0,202303,0,223,0,0,0,0,0,0,303,0,0,0,0,303,0,303,0,303,0,303,0,0,0,0,0,0,0,0,110,0,0,0,303,0,0,0,0,0,0,0,0,0,0,0,3,0,132,0,0,0,0,0,303
0,0,2,0,0,0,5,0,401,0,0,202304,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,124,0,0,0,0,0,0
0,301,2,301,0,0,5,0,0,0,0,202305,0,223,301,0,0,0,0,301,0,0,0,0,0,0,301,0,0,0,301,133,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,301,401,0,0,0,0,0,0,301,5,301,301,0,301,0,0,0,0
0,0,2,0,0,0,3,0,0,0,0,202401,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,0,0,0,0,107,0,0,0,0,402,0,0,0,0,125,0,0,0,0,0,1,0,0,0,0,0,0,0,0
301,303,2,303,303,301,3,301,0,303,0,202402,0,224,0,0,0,0,0,0,0,301,0,301,0,0,303,0,0,0,0,303,0,0,0,303,301,0,0,0,136,0,0,301,0,301,301,303,0,301,143,0,0,301,301,0,2,303,303,301,0,301,0,303,303
0,0,2,0,0,0,3,0,0,0,0,202403,0,224,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,401,0,0,0,0,102,0,0,0,0,0,3,0,0,0,0,0,0,108,0
303,0,2,0,0,303,3,303,301,0,0,202404,0,224,0,0,0,0,0,0,301,303,0,303,0,0,0,301,0,301,0,0,0,0,0,0,303,301,0,301,143,0,113,303,301,303,303,0,0,303,105,0,0,303,303,0,4,0,0,303,0,303,0,0,0
0,0,2,0,0,0,3,0,0,0,0,202405,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,402,0,0,0,0,145,0,0,0,0,0,5,0,0,0,0,0,0,128,0
0,0,2,0,0,0,8,0,0,0,0,202501,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,1,0,0,0,0,0,0,0,0
301,303,2,303,303,301,8,301,303,303,0,202502,0,225,0,0,0,0,0,0,303,301,0,301,0,303,303,303,0,303,0,303,0,0,0,0,301,303,0,303,301,0,0,301,303,301,301,303,0,301,132,0,0,301,0,0,2,303,303,301,0,0,301,0,140
0,0,2,0,0,0,8,0,0,0,0,202503,303,225,0,0,0,0,303,0,0,0,0,0,0,0,0,0,303,0,0,0,0,303,303,303,0,0,0,0,0,303,0,0,0,0,0,0,0,0,109,0,303,0,0,401,3,0,0,0,0,0,121,303,148
0,301,2,301,303,303,8,303,303,301,0,202504,0,225,0,0,0,0,0,0,303,0,0,303,102,303,301,303,0,303,0,303,0,0,0,0,0,303,0,303,303,0,303,0,303,0,0,301,0,303,147,0,0,303,303,0,4,301,301,303,0,0,0,402,0
301,301,2,301,0,0,8,0,0,301,301,202505,0,225,0,0,301,301,0,0,0,301,301,0,0,0,301,0,0,0,0,0,0,0,0,0,0,0,301,0,102,0,0,301,0,301,0,301,0,0,110,301,0,0,0,0,5,301,301,0,0,301,0,0,0
0,0,2,0,0,0,4,0,0,0,0,202601,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,2,0,0,0,4,0,301,0,0,202602,0,226,303,0,0,0,0,303,301,0,0,0,0,0,0,301,0,301,303,0,303,0,0,0,0,301,0,301,108,0,0,401,301,0,0,0,303,0,133,0,0,0,0,303,2,0,0,0,303,0,0,0,0
0,303,2,303,0,301,4,301,0,303,0,202603,0,226,0,0,0,0,0,0,0,0,0,301,301,0,303,0,0,0,0,0,0,402,301,0,0,0,0,0,138,0,301,0,0,0,0,303,401,301,145,0,0,301,301,0,3,303,303,301,0,0,0,0,0
0,0,2,0,0,0,4,0,303,0,0,202604,0,226,117,0,0,0,303,0,303,0,0,0,303,0,0,303,303,303,0,0,0,0,303,0,0,303,0,303,110,303,303,0,303,0,0,0,0,0,134,0,303,0,0,0,4,0,0,0,0,0,0,0,0
0,0,2,0,0,0,4,0,0,0,0,202605,0,226,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,5,0,0,0,0,0,0,0,0
0,0,2,0,0,0,5,0,0,0,0,202701,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140,0,0,0,0
0,303,2,303,402,303,5,303,0,303,0,202702,0,227,303,0,303,303,303,0,0,0,303,303,303,0,303,0,303,303,0,0,0,0,303,0,0,303,303,303,118,303,303,0,0,0,0,303,0,303,303,0,303,303,303,303,2,303,303,303,112,0,0,0,0
402,0,2,0,0,0,5,0,0,0,0,202703,0,227,0,301,0,0,0,301,0,0,0,0,0,0,0,0,0,0,301,0,301,0,0,0,0,0,0,0,109,0,0,0,0,0,301,0,301,0,0,0,0,0,0,0,3,0,0,0,148,0,301,0,0
0,301,2,301,0,303,5,303,0,102,0,202704,0,227,301,303,0,0,303,303,0,0,0,303,303,0,301,0,303,0,303,0,303,0,303,0,0,0,0,0,129,303,303,0,0,0,303,301,303,303,0,0,303,303,303,301,4,301,301,303,102,0,303,0,0
0,0,2,0,0,0,5,0,0,0,0,202705,0,227,0,0,301,301,0,0,0,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,105,0,0,0,0
0,0,2,0,0,0,40,0,0,0,0,202801,0,228,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,1,0,0,0,0,0,115,0,0
0,301,2,301,0,0,40,0,0,301,0,202802,0,228,301,301,0,0,0,301,0,0,0,0,0,0,301,0,0,0,301,0,301,0,0,0,0,0,0,0,138,0,0,0,0,0,0,301,301,0,118,0,0,0,0,301,2,301,301,0,301,0,0,0,0
0,0,2,0,0,0,40,0,0,0,0,202803,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,3,0,0,0,0,0,402,401,0
0,0,2,0,0,301,40,301,0,0,0,202804,0,228,0,0,0,0,0,0,0,0,0,301,301,0,0,401,301,0,0,0,0,0,301,0,0,0,0,0,116,301,301,0,0,0,0,0,0,301,149,0,0,301,301,0,4,0,0,301,0,0,0,0,0
0,0,2,0,0,0,40,0,0,0,0,202805,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,5,0,0,0,0,0,0,0,0
0,0,2,0,0,0,40,0,401,0,0,202901,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,1,0,0,0,104,0,0,0,0
0,0,2,0,301,301,40,301,301,0,0,202902,0,229,0,0,0,0,0,0,301,0,0,301,301,301,0,301,0,0,0,301,0,0,120,301,0,0,0,0,0,0,301,0,301,0,0,0,0,0,0,401,0,0,301,0,2,0,0,301,144,0,0,0,301
0,301,2,301,0,301,40,301,0,0,0,202903,303,229,301,0,0,0,303,0,0,0,0,301,301,0,0,0,303,0,0,0,0,303,124,303,0,0,0,0,0,303,301,0,0,0,0,301,0,0,0,0,303,143,301,301,3,301,301,301,121,0,0,303,303
0,0,2,0,402,301,40,301,0,0,0,202904,0,229,0,0,0,0,0,0,0,0,0,301,301,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,301,0,0,402,0,0,0,0,0,0,0,0,301,0,4,0,0,301,142,0,0,0,0
0,0,2,0,0,301,40,301,0,0,0,202905,0,229,0,0,0,0,0,0,0,0,0,301,301,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0,0,0,140,301,0,5,0,0,301,105,0,0,0,0
0,303,2,303,0,303,40,303,0,303,0,203001,0,230,0,0,0,0,0,0,0,0,0,303,0,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,405,0,0,303,0,303,303,0,0,303,303,0,1,150,303,303,0,0,405,0,0
0,303,2,303,0,303,40,303,303,303,0,203002,0,230,301,301,0,0,0,301,303,0,0,303,0,303,303,303,0,303,301,0,301,0,0,0,301,150,0,303,132,0,104,0,303,301,301,303,301,303,303,0,0,303,303,301,2,0,303,303,301,0,301,0,0
0,303,2,303,0,303,40,303,303,303,0,203003,0,230,0,0,0,0,0,0,303,0,0,303,0,303,303,303,0,303,0,105,0,0,0,0,0,401,0,303,117,0,0,0,303,0,0,303,0,303,303,0,0,303,303,0,3,401,303,303,0,0,401,0,0
0,303,2,303,0,303,40,303,0,303,0,203004,0,230,303,303,0,0,0,303,0,0,0,303,0,0,303,0,0,0,303,0,303,0,0,0,303,150,0,0,138,0,102,0,0,303,303,303,303,303,303,0,0,303,303,303,4,0,303,303,303,0,303,0,0
0,0,2,0,0,0,40,0,0,0,0,203005,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,405,0,0,0,0,0,0,0,0,0,0,0,5,150,0,0,0,0,405,0,0
0,303,2,303,0,0,-2,0,0,303,0,203101,0,231,0,0,0,0,0,0,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,405,0,0,303,0,0,303,0,0,0,0,0,1,150,303,0,0,0,405,0,0
0,303,2,303,0,301,-2,301,303,303,0,203102,0,231,301,301,0,0,0,301,303,0,0,301,0,303,303,303,0,303,301,0,301,0,0,0,301,150,0,303,130,0,301,0,303,301,301,303,301,301,303,0,0,301,301,301,2,0,303,301,301,0,301,0,0
0,303,2,303,0,0,-2,0,303,303,0,203103,403,231,0,0,0,0,0,0,303,401,0,0,0,303,303,303,0,303,0,104,401,0,0,0,0,401,0,303,130,0,0,0,303,0,0,303,0,0,303,0,0,0,0,0,3,401,303,0,0,0,0,0,0
0,303,2,303,0,303,-2,303,0,303,0,203104,0,231,303,303,0,0,0,303,0,0,0,303,0,0,303,0,0,0,303,0,303,0,0,0,303,150,0,0,133,0,303,0,0,303,303,303,303,303,303,0,0,303,303,303,4,0,303,303,303,0,303,0,0
0,0,2,0,0,0,-2,0,0,0,0,203105,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,405,0,0,0,0,0,0,0,0,0,0,0,5,150,0,0,0,0,405,0,0
0,0,2,0,0,0,40,0,0,0,0,203201,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,107,0,0,0,0
0,301,2,301,303,0,40,0,0,0,0,203202,303,232,301,303,0,0,303,303,0,0,0,0,303,0,0,0,303,0,303,0,303,303,303,303,0,0,0,0,112,303,303,0,0,0,303,301,303,0,0,402,303,0,0,301,2,301,301,0,125,0,303,108,303
0,0,2,0,0,0,40,0,0,0,0,203203,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,402,401,102,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,139,0,0,301,0
0,303,2,303,301,0,40,0,0,0,0,203204,301,232,303,301,0,0,301,301,0,0,0,0,301,0,0,0,301,0,301,0,301,118,301,301,0,0,0,0,113,301,301,0,0,0,301,303,301,0,0,0,301,0,0,303,4,303,303,0,147,0,301,301,301
0,0,2,0,0,0,40,0,0,0,0,203205,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,125,0,0,401,0,0,0,0,0,0,0,0,0,0,5,0,0,0,106,0,0,0,0
0,0,2,0,0,0,40,0,0,0,0,203301,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,2,0,0,303,40,303,0,0,0,203302,0,233,0,0,0,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,303,107,0,0,303,303,0,2,0,0,303,0,0,0,0,0
0,0,2,0,0,0,40,0,0,0,0,203303,401,233,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,0,0,0,301,0,0,0,119,0,0,0,0,301,301,0,301,0,103,0,0,0,0,0,3,0,0,0,0,0,301,0,0
0,0,2,0,0,0,40,0,0,0,0,203304,0,233,303,0,0,0,0,303,0,0,0,0,0,0,0,0,0,0,303,0,303,0,0,0,0,0,0,0,146,0,0,0,0,0,402,0,303,0,116,0,0,0,0,303,4,0,0,0,303,0,0,0,0
0,0,2,0,301,0,40,0,301,0,301,203305,0,233,0,0,301,301,0,0,301,0,301,0,0,301,0,301,0,301,0,301,0,0,0,0,0,301,301,301,132,0,0,0,301,0,0,0,0,0,101,301,0,0,0,0,5,0,0,0,0,0,0,0,0
0,303,2,303,0,0,40,0,0,303,0,203401,0,234,0,0,0,0,0,0,0,401,0,0,143,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,303,0,0,103,0,0,0,0,0,1,303,303,0,402,0,0,0,0
0,0,2,0,301,0,40,0,0,0,0,203402,301,234,0,0,0,0,301,0,0,0,0,0,0,0,0,0,301,0,0,0,0,301,301,301,0,0,0,0,144,301,0,0,0,0,0,0,0,0,145,0,301,0,0,0,2,0,0,0,0,0,0,301,301
0,0,2,0,0,303,40,303,0,0,0,203403,0,234,0,0,0,0,303,0,0,0,0,303,303,0,0,0,303,0,0,0,0,0,303,0,0,0,0,0,149,303,303,0,0,0,0,0,0,303,116,0,0,303,303,0,3,0,0,303,0,0,0,0,0
0,0,2,0,0,0,40,0,0,0,0,203404,0,234,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,301,0,0,0,114,0,0,0,0,301,301,0,0,0,104,0,0,0,0,0,4,0,0,0,0,0,301,0,0
0,0,2,0,0,0,40,0,0,0,0,203405,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,401,0,0,0,143,0,0,0,0,0,5,0,0,0,0,0,0,107,0
0,0,2,0,0,0,40,0,0,0,0,203501,402,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,401,0,0,0,130,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,2,0,0,303,40,303,0,0,0,203502,0,235,0,301,0,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,301,0,0,0,301,0,0,0,121,0,0,301,0,301,301,0,0,303,121,0,0,303,303,0,2,0,0,303,0,0,301,0,0
0,303,2,303,0,0,40,0,0,303,0,203503,0,235,0,0,0,0,0,0,0,0,0,0,0,103,303,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,103,0,0,0,0,303,0,0,102,0,0,0,0,0,3,303,303,0,0,0,0,0,0
301,0,2,0,0,301,40,301,301,0,0,203504,0,235,105,0,0,0,0,0,301,301,0,301,0,0,0,301,0,301,0,0,0,0,0,0,301,301,0,301,113,0,0,301,301,301,301,0,0,301,114,0,0,301,301,0,4,0,0,301,0,301,0,0,0
0,301,2,301,0,0,40,0,0,301,0,203505,0,235,0,0,0,0,0,0,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,403,0,301,0,0,105,0,0,0,0,0,5,301,301,0,0,0,0,0,0
303,0,2,0,0,303,40,303,0,0,0,203601,0,236,0,0,0,0,0,0,0,104,0,303,0,0,0,0,0,0,0,0,0,0,0,401,303,0,0,0,125,0,115,303,0,303,303,0,0,303,0,0,0,303,303,0,1,0,102,303,0,0,0,0,0
0,0,2,0,303,0,40,0,0,0,0,203602,303,236,0,0,0,0,303,0,0,0,0,0,0,303,0,303,0,0,0,303,0,303,0,303,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,303,0,0,0,2,0,145,0,0,0,111,303,303
0,0,2,0,401,0,40,0,0,0,0,203603,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,402,0,0,0,3,0,123,0,0,0,0,0,0
0,0,2,0,301,0,40,0,0,0,0,203604,301,236,0,0,0,0,301,0,0,0,0,0,0,301,0,301,0,0,0,301,0,301,0,301,0,0,0,0,116,0,0,0,0,107,0,0,0,0,0,0,301,0,0,0,4,0,107,0,0,0,0,301,301
0,0,2,0,0,301,40,301,0,0,0,203605,0,236,0,0,0,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,125,0,0,0,0,0,0,301,0,0,401,301,301,0,5,0,103,301,0,0,0,0,0
0,0,2,0,0,303,40,303,0,0,0,203701,0,237,0,402,0,0,0,0,0,0,0,303,303,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,303,0,0,0,0,0,0,0,401,0,0,0,303,0,1,0,0,303,0,0,0,0,0
0,303,2,303,0,0,40,0,0,303,0,203702,0,237,303,303,0,0,0,303,0,0,0,0,0,0,303,0,0,303,303,0,303,0,129,0,303,303,0,303,0,0,0,303,0,303,303,303,303,0,303,0,0,108,0,303,2,303,303,0,303,0,303,0,0
0,0,2,0,0,301,40,301,0,0,0,203703,0,237,0,0,0,0,0,403,0,0,0,301,301,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0,0,0,0,301,0,3,0,0,301,0,0,0,0,0
0,301,2,301,0,303,40,303,0,301,0,203704,301,237,301,0,0,0,301,301,0,0,0,303,303,0,301,0,301,0,301,0,301,301,113,0,0,301,0,0,0,301,303,0,0,0,0,301,301,0,301,0,301,0,303,301,4,301,301,303,301,0,0,301,0
0,0,2,0,0,0,40,0,0,0,0,203705,0,237,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,0,0,105,0,0,5,0,0,0,0,0,0,0,0
0,0,2,0,0,0,40,0,0,0,0,203801,303,238,303,0,0,0,303,303,0,0,0,0,0,0,0,0,303,0,303,0,303,303,147,0,0,0,0,0,0,303,0,0,0,0,0,0,303,0,0,0,303,0,0,303,1,0,0,0,303,0,0,303,0
0,0,2,0,0,0,40,0,0,303,0,203802,0,238,303,0,0,0,0,303,0,0,0,0,0,0,303,0,0,303,303,0,303,0,139,0,0,303,0,303,0,0,0,0,303,0,0,0,303,0,303,0,0,0,0,303,2,108,0,0,303,0,0,0,0
303,0,2,0,0,0,40,0,126,303,0,203803,301,238,0,303,0,0,301,0,0,0,0,0,0,0,303,0,301,303,402,0,0,301,110,0,303,303,0,303,0,301,0,303,303,303,303,0,0,0,303,0,301,0,0,0,3,0,0,0,0,0,303,301,0
303,0,2,0,0,0,40,0,0,0,0,203804,0,238,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,108,0,303,0,0,0,0,0,0,303,0,303,303,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,303,0,0
0,0,2,0,0,301,40,301,0,0,0,203805,0,238,0,0,0,0,0,0,0,0,0,301,301,0,0,0,0,401,0,0,0,0,111,0,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0,0,0,110,301,0,5,0,0,301,0,0,0,0,0
