system_id,condition_value_2,start_time,condition_value_1,mission_condition,description,visible_flag,end_time,condition_num,mission_reward_id,category_icon,mission_id,condition_value_3,disp_group
501,0,"2015/04/01 15:00:00",103601,6011,"쿄우카를 ★5로 만들자",1,"2030/04/01 14:59:59",5,56011099,301,56011099,0,201033
501,0,"2015/04/01 15:00:00",103701,6011,"토모를 동료로 삼자",1,"2030/04/01 14:59:59",1,56011100,301,56011100,0,201034
501,0,"2015/04/01 15:00:00",103701,6011,"토모를 ★3으로 만들자",1,"2030/04/01 14:59:59",3,56011101,301,56011101,0,201034
501,0,"2015/04/01 15:00:00",103701,6011,"토모를 ★5로 만들자",1,"2030/04/01 14:59:59",5,56011102,301,56011102,0,201034
501,0,"2015/04/01 15:00:00",103801,6011,"시오리를 동료로 삼자",1,"2030/04/01 14:59:59",1,56011103,301,56011103,0,201035
501,0,"2015/04/01 15:00:00",103801,6011,"시오리를 ★3으로 만들자",1,"2030/04/01 14:59:59",3,56011104,301,56011104,0,201035
501,0,"2015/04/01 15:00:00",103801,6011,"시오리를 ★5로 만들자",1,"2030/04/01 14:59:59",5,56011105,301,56011105,0,201035
501,0,"2015/04/01 15:00:00",104001,6011,"아오이를 동료로 삼자",1,"2030/04/01 14:59:59",1,56011106,301,56011106,0,201036
501,0,"2015/04/01 15:00:00",104001,6011,"아오이를 ★3으로 만들자",1,"2030/04/01 14:59:59",3,56011107,301,56011107,0,201036
501,0,"2015/04/01 15:00:00",104001,6011,"아오이를 ★5로 만들자",1,"2030/04/01 14:59:59",5,56011108,301,56011108,0,201036
501,0,"2015/04/01 15:00:00",104201,6011,"치카를 동료로 삼자",1,"2030/04/01 14:59:59",1,56011109,301,56011109,0,201037
501,0,"2015/04/01 15:00:00",104201,6011,"치카를 ★3으로 만들자",1,"2030/04/01 14:59:59",3,56011110,301,56011110,0,201037
501,0,"2015/04/01 15:00:00",104201,6011,"치카를 ★5로 만들자",1,"2030/04/01 14:59:59",5,56011111,301,56011111,0,201037
501,0,"2015/04/01 15:00:00",104301,6011,"마코토를 동료로 삼자",1,"2030/04/01 14:59:59",1,56011112,301,56011112,0,201038
501,0,"2015/04/01 15:00:00",104301,6011,"마코토를 ★3으로 만들자",1,"2030/04/01 14:59:59",3,56011113,301,56011113,0,201038
501,0,"2015/04/01 15:00:00",104301,6011,"마코토를 ★5로 만들자",1,"2030/04/01 14:59:59",5,56011114,301,56011114,0,201038
501,0,"2015/04/01 15:00:00",104401,6011,"이리야를 동료로 삼자",1,"2030/04/01 14:59:59",1,56011115,301,56011115,0,201039
501,0,"2015/04/01 15:00:00",104401,6011,"이리야를 ★3으로 만들자",1,"2030/04/01 14:59:59",3,56011116,301,56011116,0,201039
501,0,"2015/04/01 15:00:00",104401,6011,"이리야를 ★5로 만들자",1,"2030/04/01 14:59:59",5,56011117,301,56011117,0,201039
501,0,"2015/04/01 15:00:00",104501,6011,"쿠우카를 동료로 삼자",1,"2030/04/01 14:59:59",1,56011118,301,56011118,0,201040
501,0,"2015/04/01 15:00:00",104501,6011,"쿠우카를 ★3으로 만들자",1,"2030/04/01 14:59:59",3,56011119,301,56011119,0,201040
501,0,"2015/04/01 15:00:00",104501,6011,"쿠우카를 ★5로 만들자",1,"2030/04/01 14:59:59",5,56011120,301,56011120,0,201040
501,0,"2015/04/01 15:00:00",104601,6011,"타마키를 동료로 삼자",1,"2030/04/01 14:59:59",1,56011121,301,56011121,0,201041
501,0,"2015/04/01 15:00:00",104601,6011,"타마키를 ★3으로 만들자",1,"2030/04/01 14:59:59",3,56011122,301,56011122,0,201041
501,0,"2015/04/01 15:00:00",104601,6011,"타마키를 ★5로 만들자",1,"2030/04/01 14:59:59",5,56011123,301,56011123,0,201041
501,0,"2015/04/01 15:00:00",104701,6011,"쥰을 동료로 삼자",1,"2030/04/01 14:59:59",1,56011124,301,56011124,0,201042
501,0,"2015/04/01 15:00:00",104701,6011,"쥰을 ★3으로 만들자",1,"2030/04/01 14:59:59",3,56011125,301,56011125,0,201042
501,0,"2015/04/01 15:00:00",104701,6011,"쥰을 ★5로 만들자",1,"2030/04/01 14:59:59",5,56011126,301,56011126,0,201042
501,0,"2015/04/01 15:00:00",104801,6011,"미후유를 동료로 삼자",1,"2030/04/01 14:59:59",1,56011127,301,56011127,0,201043
501,0,"2015/04/01 15:00:00",104801,6011,"미후유를 ★3으로 만들자",1,"2030/04/01 14:59:59",3,56011128,301,56011128,0,201043
501,0,"2015/04/01 15:00:00",104801,6011,"미후유를 ★5로 만들자",1,"2030/04/01 14:59:59",5,56011129,301,56011129,0,201043
501,0,"2015/04/01 15:00:00",104901,6011,"시즈루를 동료로 삼자",1,"2030/04/01 14:59:59",1,56011130,301,56011130,0,201044
501,0,"2015/04/01 15:00:00",104901,6011,"시즈루를 ★3으로 만들자",1,"2030/04/01 14:59:59",3,56011131,301,56011131,0,201044
501,0,"2015/04/01 15:00:00",104901,6011,"시즈루를 ★5로 만들자",1,"2030/04/01 14:59:59",5,56011132,301,56011132,0,201044
501,0,"2015/04/01 15:00:00",105001,6011,"미사키를 동료로 삼자",1,"2030/04/01 14:59:59",1,56011133,301,56011133,0,201045
501,0,"2015/04/01 15:00:00",105001,6011,"미사키를 ★3으로 만들자",1,"2030/04/01 14:59:59",3,56011134,301,56011134,0,201045
501,0,"2015/04/01 15:00:00",105001,6011,"미사키를 ★5로 만들자",1,"2030/04/01 14:59:59",5,56011135,301,56011135,0,201045
501,0,"2015/04/01 15:00:00",105101,6011,"미츠키를 동료로 삼자",1,"2030/04/01 14:59:59",1,56011136,301,56011136,0,201046
501,0,"2015/04/01 15:00:00",105101,6011,"미츠키를 ★3으로 만들자",1,"2030/04/01 14:59:59",3,56011137,301,56011137,0,201046
501,0,"2015/04/01 15:00:00",105101,6011,"미츠키를 ★5로 만들자",1,"2030/04/01 14:59:59",5,56011138,301,56011138,0,201046
501,0,"2015/04/01 15:00:00",105201,6011,"리마를 동료로 삼자",1,"2030/04/01 14:59:59",1,56011139,301,56011139,0,201047
501,0,"2015/04/01 15:00:00",105201,6011,"리마를 ★3으로 만들자",1,"2030/04/01 14:59:59",3,56011140,301,56011140,0,201047
501,0,"2015/04/01 15:00:00",105201,6011,"리마를 ★5로 만들자",1,"2030/04/01 14:59:59",5,56011141,301,56011141,0,201047
501,0,"2015/04/01 15:00:00",105301,6011,"모니카를 동료로 삼자",1,"2030/04/01 14:59:59",1,56011142,301,56011142,0,201048
501,0,"2015/04/01 15:00:00",105301,6011,"모니카를 ★3으로 만들자",1,"2030/04/01 14:59:59",3,56011143,301,56011143,0,201048
501,0,"2015/04/01 15:00:00",105301,6011,"모니카를 ★5로 만들자",1,"2030/04/01 14:59:59",5,56011144,301,56011144,0,201048
501,0,"2015/04/01 15:00:00",105401,6011,"츠무기를 동료로 삼자",1,"2030/04/01 14:59:59",1,56011145,301,56011145,0,201049
501,0,"2015/04/01 15:00:00",105401,6011,"츠무기를 ★3으로 만들자",1,"2030/04/01 14:59:59",3,56011146,301,56011146,0,201049
501,0,"2015/04/01 15:00:00",105401,6011,"츠무기를 ★5로 만들자",1,"2030/04/01 14:59:59",5,56011147,301,56011147,0,201049
501,0,"2019/03/19 15:00:00",105501,6011,"아유미를 동료로 삼자",1,"2030/04/01 14:59:59",1,56011148,301,56011148,0,201050
501,0,"2019/03/19 15:00:00",105501,6011,"아유미를 ★3으로 만들자",1,"2030/04/01 14:59:59",3,56011149,301,56011149,0,201050
501,0,"2019/03/19 15:00:00",105501,6011,"아유미를 ★5로 만들자",1,"2030/04/01 14:59:59",5,56011150,301,56011150,0,201050
501,0,"2018/11/03 19:00:00",105601,6011,"루카를 동료로 삼자",1,"2030/04/01 14:59:59",1,56011151,301,56011151,0,201051
501,0,"2018/11/03 19:00:00",105601,6011,"루카를 ★3으로 만들자",1,"2030/04/01 14:59:59",3,56011152,301,56011152,0,201051
501,0,"2018/11/03 19:00:00",105601,6011,"루카를 ★5로 만들자",1,"2030/04/01 14:59:59",5,56011153,301,56011153,0,201051
501,0,"2015/04/01 15:00:00",105701,6011,"지타를 동료로 삼자",1,"2030/04/01 14:59:59",1,56011154,301,56011154,0,201052
501,0,"2015/04/01 15:00:00",105701,6011,"지타를 ★3으로 만들자",1,"2030/04/01 14:59:59",3,56011155,301,56011155,0,201052
501,0,"2015/04/01 15:00:00",105701,6011,"지타를 ★5로 만들자",1,"2030/04/01 14:59:59",5,56011156,301,56011156,0,201052
501,0,"2015/04/01 15:00:00",105801,6011,"페코린느를 동료로 삼자",1,"2030/04/01 14:59:59",1,56011157,301,56011157,0,201053
501,0,"2015/04/01 15:00:00",105801,6011,"페코린느를 ★3으로 만들자",1,"2030/04/01 14:59:59",3,56011158,301,56011158,0,201053
501,0,"2015/04/01 15:00:00",105801,6011,"페코린느를 ★5로 만들자",1,"2030/04/01 14:59:59",5,56011159,301,56011159,0,201053
501,0,"2015/04/01 15:00:00",105901,6011,"콧코로를 동료로 삼자",1,"2030/04/01 14:59:59",1,56011160,301,56011160,0,201054
501,0,"2015/04/01 15:00:00",105901,6011,"콧코로를 ★3으로 만들자",1,"2030/04/01 14:59:59",3,56011161,301,56011161,0,201054
501,0,"2015/04/01 15:00:00",105901,6011,"콧코로를 ★5로 만들자",1,"2030/04/01 14:59:59",5,56011162,301,56011162,0,201054
501,0,"2015/04/01 15:00:00",106001,6011,"캬루를 동료로 삼자",1,"2030/04/01 14:59:59",1,56011163,301,56011163,0,201055
501,0,"2015/04/01 15:00:00",106001,6011,"캬루를 ★3으로 만들자",1,"2030/04/01 14:59:59",3,56011164,301,56011164,0,201055
501,0,"2015/04/01 15:00:00",106001,6011,"캬루를 ★5로 만들자",1,"2030/04/01 14:59:59",5,56011165,301,56011165,0,201055
501,0,"2015/04/01 15:00:00",106101,6011,"무이미를 동료로 삼자",1,"2030/04/01 14:59:59",1,56011166,301,56011166,0,201056
501,0,"2015/04/01 15:00:00",106101,6011,"무이미를 ★3으로 만들자",1,"2030/04/01 14:59:59",3,56011167,301,56011167,0,201056
501,0,"2015/04/01 15:00:00",106101,6011,"무이미를 ★5로 만들자",1,"2030/04/01 14:59:59",5,56011168,301,56011168,0,201056
501,0,"2015/04/01 15:00:00",106301,6011,"아리사를 동료로 삼자",1,"2030/04/01 14:59:59",1,56011169,301,56011169,0,201057
501,0,"2015/04/01 15:00:00",106301,6011,"아리사를 ★3으로 만들자",1,"2030/04/01 14:59:59",3,56011170,301,56011170,0,201057
501,0,"2015/04/01 15:00:00",106301,6011,"아리사를 ★5로 만들자",1,"2030/04/01 14:59:59",5,56011171,301,56011171,0,201057
501,0,"2015/04/01 15:00:00",107101,6011,"크리스티나를 동료로 삼자",1,"2030/04/01 14:59:59",1,56011172,301,56011172,0,201058
501,0,"2015/04/01 15:00:00",107101,6011,"크리스티나를 ★3으로 만들자",1,"2030/04/01 14:59:59",3,56011173,301,56011173,0,201058
501,0,"2015/04/01 15:00:00",107101,6011,"크리스티나를 ★5로 만들자",1,"2030/04/01 14:59:59",5,56011174,301,56011174,0,201058
501,0,"2019/07/13 12:00:00",107501,6011,"페코린느(여름)를 동료로 삼자",1,"2030/04/01 14:59:59",1,56011175,301,56011175,0,201059
501,0,"2019/07/13 12:00:00",107501,6011,"페코린느(여름)를 ★3으로 만들자",1,"2030/04/01 14:59:59",3,56011176,301,56011176,0,201059
501,0,"2019/07/13 12:00:00",107501,6011,"페코린느(여름)를 ★5로 만들자",1,"2030/04/01 14:59:59",5,56011177,301,56011177,0,201059
501,0,"2015/04/01 15:00:00",107601,6011,"콧코로(여름)를 동료로 삼자",1,"2030/04/01 14:59:59",1,56011178,301,56011178,0,201060
501,0,"2015/04/01 15:00:00",107601,6011,"콧코로(여름)를 ★3으로 만들자",1,"2030/04/01 14:59:59",3,56011179,301,56011179,0,201060
501,0,"2015/04/01 15:00:00",107601,6011,"콧코로(여름)를 ★5로 만들자",1,"2030/04/01 14:59:59",5,56011180,301,56011180,0,201060
501,0,"2019/08/10 12:00:00",107701,6011,"스즈메(여름)를 동료로 삼자",1,"2030/04/01 14:59:59",1,56011181,301,56011181,0,201061
501,0,"2019/08/10 12:00:00",107701,6011,"스즈메(여름)를 ★3으로 만들자",1,"2030/04/01 14:59:59",3,56011182,301,56011182,0,201061
501,0,"2019/08/10 12:00:00",107701,6011,"스즈메(여름)를 ★5로 만들자",1,"2030/04/01 14:59:59",5,56011183,301,56011183,0,201061
501,0,"2019/07/13 12:00:00",107801,6011,"캬루(여름)를 동료로 삼자",1,"2030/04/01 14:59:59",1,56011184,301,56011184,0,201062
501,0,"2019/07/13 12:00:00",107801,6011,"캬루(여름)를 ★3으로 만들자",1,"2030/04/01 14:59:59",3,56011185,301,56011185,0,201062
501,0,"2019/07/13 12:00:00",107801,6011,"캬루(여름)를 ★5로 만들자",1,"2030/04/01 14:59:59",5,56011186,301,56011186,0,201062
501,0,"2019/08/10 12:00:00",107901,6011,"타마키(여름)를 동료로 삼자",1,"2030/04/01 14:59:59",1,56011187,301,56011187,0,201063
501,0,"2019/08/10 12:00:00",107901,6011,"타마키(여름)를 ★3으로 만들자",1,"2030/04/01 14:59:59",3,56011188,301,56011188,0,201063
501,0,"2019/08/10 12:00:00",107901,6011,"타마키(여름)를 ★5로 만들자",1,"2030/04/01 14:59:59",5,56011189,301,56011189,0,201063
501,0,"2015/04/01 15:00:00",108001,6011,"미후유(여름)를 동료로 삼자",1,"2030/04/01 14:59:59",1,56011190,301,56011190,0,201064
501,0,"2015/04/01 15:00:00",108001,6011,"미후유(여름)를 ★3으로 만들자",1,"2030/04/01 14:59:59",3,56011191,301,56011191,0,201064
501,0,"2015/04/01 15:00:00",108001,6011,"미후유(여름)를 ★5로 만들자",1,"2030/04/01 14:59:59",5,56011192,301,56011192,0,201064
501,0,"2020/11/11 15:00:00",108101,6011,"시노부(할로윈)를 동료로 삼자",1,"2030/04/01 14:59:59",1,56011193,301,56011193,0,201065
501,0,"2020/11/11 15:00:00",108101,6011,"시노부(할로윈)를 ★3으로 만들자",1,"2030/04/01 14:59:59",3,56011194,301,56011194,0,201065
501,0,"2020/11/11 15:00:00",108101,6011,"시노부(할로윈)를 ★5로 만들자",1,"2030/04/01 14:59:59",5,56011195,301,56011195,0,201065
501,0,"2020/11/16 15:00:00",108201,6011,"미야코(할로윈)를 동료로 삼자",1,"2030/04/01 14:59:59",1,56011196,301,56011196,0,201066
501,0,"2020/11/16 15:00:00",108201,6011,"미야코(할로윈)를 ★3으로 만들자",1,"2030/04/01 14:59:59",3,56011197,301,56011197,0,201066
501,0,"2020/11/16 15:00:00",108201,6011,"미야코(할로윈)를 ★5로 만들자",1,"2030/04/01 14:59:59",5,56011198,301,56011198,0,201066
501,0,"2020/11/11 15:00:00",108301,6011,"미사키(할로윈)를 동료로 삼자",1,"2030/04/01 14:59:59",1,56011199,301,56011199,0,201067
501,0,"2020/11/11 15:00:00",108301,6011,"미사키(할로윈)를 ★3으로 만들자",1,"2030/04/01 14:59:59",3,56011200,301,56011200,0,201067
501,0,"2020/11/11 15:00:00",108301,6011,"미사키(할로윈)를 ★5로 만들자",1,"2030/04/01 14:59:59",5,56011201,301,56011201,0,201067
501,0,"2019/12/11 12:00:00",108401,6011,"치카(크리스마스)를 동료로 삼자",1,"2030/04/01 14:59:59",1,56011202,301,56011202,0,201068
501,0,"2019/12/11 12:00:00",108401,6011,"치카(크리스마스)를 ★3으로 만들자",1,"2030/04/01 14:59:59",3,56011203,301,56011203,0,201068
501,0,"2019/12/11 12:00:00",108401,6011,"치카(크리스마스)를 ★5로 만들자",1,"2030/04/01 14:59:59",5,56011204,301,56011204,0,201068
501,0,"2015/04/01 15:00:00",108501,6011,"쿠루미(크리스마스)를 동료로 삼자",1,"2030/04/01 14:59:59",1,56011205,301,56011205,0,201069
501,0,"2015/04/01 15:00:00",108501,6011,"쿠루미(크리스마스)를 ★3으로 만들자",1,"2030/04/01 14:59:59",3,56011206,301,56011206,0,201069
501,0,"2015/04/01 15:00:00",108501,6011,"쿠루미(크리스마스)를 ★5로 만들자",1,"2030/04/01 14:59:59",5,56011207,301,56011207,0,201069
501,0,"2019/12/11 12:00:00",108601,6011,"아야네(크리스마스)를 동료로 삼자",1,"2030/04/01 14:59:59",1,56011208,301,56011208,0,201070
501,0,"2019/12/11 12:00:00",108601,6011,"아야네(크리스마스)를 ★3으로 만들자",1,"2030/04/01 14:59:59",3,56011209,301,56011209,0,201070
501,0,"2019/12/11 12:00:00",108601,6011,"아야네(크리스마스)를 ★5로 만들자",1,"2030/04/01 14:59:59",5,56011210,301,56011210,0,201070
501,0,"2020/01/10 12:00:00",108701,6011,"히요리(새해)를 동료로 삼자",1,"2030/04/01 14:59:59",1,56011211,301,56011211,0,201071
501,0,"2020/01/10 12:00:00",108701,6011,"히요리(새해)를 ★3으로 만들자",1,"2030/04/01 14:59:59",3,56011212,301,56011212,0,201071
501,0,"2020/01/10 12:00:00",108701,6011,"히요리(새해)를 ★5로 만들자",1,"2030/04/01 14:59:59",5,56011213,301,56011213,0,201071
501,0,"2020/01/10 12:00:00",108801,6011,"유이(새해)를 동료로 삼자",1,"2030/04/01 14:59:59",1,56011214,301,56011214,0,201072
501,0,"2020/01/10 12:00:00",108801,6011,"유이(새해)를 ★3으로 만들자",1,"2030/04/01 14:59:59",3,56011215,301,56011215,0,201072
501,0,"2020/01/10 12:00:00",108801,6011,"유이(새해)를 ★5로 만들자",1,"2030/04/01 14:59:59",5,56011216,301,56011216,0,201072
501,0,"2015/04/01 15:00:00",108901,6011,"레이(새해)를 동료로 삼자",1,"2030/04/01 14:59:59",1,56011217,301,56011217,0,201073
501,0,"2015/04/01 15:00:00",108901,6011,"레이(새해)를 ★3으로 만들자",1,"2030/04/01 14:59:59",3,56011218,301,56011218,0,201073
501,0,"2015/04/01 15:00:00",108901,6011,"레이(새해)를 ★5로 만들자",1,"2030/04/01 14:59:59",5,56011219,301,56011219,0,201073
501,0,"2015/04/01 15:00:00",109001,6011,"에리코(발렌타인)를 동료로 삼자",1,"2030/04/01 14:59:59",1,56011220,301,56011220,0,201074
501,0,"2015/04/01 15:00:00",109001,6011,"에리코(발렌타인)를 ★3으로 만들자",1,"2030/04/01 14:59:59",3,56011221,301,56011221,0,201074
501,0,"2015/04/01 15:00:00",109001,6011,"에리코(발렌타인)를 ★5로 만들자",1,"2030/04/01 14:59:59",5,56011222,301,56011222,0,201074
501,0,"2020/02/27 15:00:00",109101,6011,"시즈루(발렌타인)를 동료로 삼자",1,"2030/04/01 14:59:59",1,56011223,301,56011223,0,201075
501,0,"2020/02/27 15:00:00",109101,6011,"시즈루(발렌타인)를 ★3으로 만들자",1,"2030/04/01 14:59:59",3,56011224,301,56011224,0,201075
501,0,"2020/02/27 15:00:00",109101,6011,"시즈루(발렌타인)를 ★5로 만들자",1,"2030/04/01 14:59:59",5,56011225,301,56011225,0,201075
501,0,"2019/03/31 12:00:00",109201,6011,"앤을 동료로 삼자",1,"2030/01/01 23:59:59",1,56011226,301,56011226,0,201076
501,0,"2019/03/31 12:00:00",109201,6011,"앤을 ★3으로 만들자",1,"2030/01/01 23:59:59",3,56011227,301,56011227,0,201076
501,0,"2019/03/31 12:00:00",109201,6011,"앤을 ★5로 만들자",1,"2030/01/01 23:59:59",5,56011228,301,56011228,0,201076
501,0,"2015/04/01 15:00:00",109301,6011,"루를 동료로 삼자",1,"2030/01/01 23:59:59",1,56011229,301,56011229,0,201077
501,0,"2015/04/01 15:00:00",109301,6011,"루를 ★3으로 만들자",1,"2030/01/01 23:59:59",3,56011230,301,56011230,0,201077
501,0,"2015/04/01 15:00:00",109301,6011,"루를 ★5로 만들자",1,"2030/01/01 23:59:59",5,56011231,301,56011231,0,201077
501,0,"2019/04/19 15:00:00",109401,6011,"글레어를 동료로 삼자",1,"2030/01/01 23:59:59",1,56011232,301,56011232,0,201078
501,0,"2019/04/19 15:00:00",109401,6011,"글레어를 ★3으로 만들자",1,"2030/01/01 23:59:59",3,56011233,301,56011233,0,201078
501,0,"2019/04/19 15:00:00",109401,6011,"글레어를 ★5로 만들자",1,"2030/01/01 23:59:59",5,56011234,301,56011234,0,201078
501,0,"2019/04/30 12:00:00",109501,6011,"쿠우카(오에도)를 동료로 삼자",1,"2030/01/01 23:59:59",1,56011235,301,56011235,0,201079
501,0,"2019/04/30 12:00:00",109501,6011,"쿠우카(오에도)를 ★3으로 만들자",1,"2030/01/01 23:59:59",3,56011236,301,56011236,0,201079
501,0,"2019/04/30 12:00:00",109501,6011,"쿠우카(오에도)를 ★5로 만들자",1,"2030/01/01 23:59:59",5,56011237,301,56011237,0,201079
501,0,"2019/05/17 15:00:00",109601,6011,"니논(오에도)을 동료로 삼자",1,"2030/01/01 23:59:59",1,56011238,301,56011238,0,201080
501,0,"2019/05/17 15:00:00",109601,6011,"니논(오에도)을 ★3으로 만들자",1,"2030/01/01 23:59:59",3,56011239,301,56011239,0,201080
501,0,"2019/05/17 15:00:00",109601,6011,"니논(오에도)을 ★5로 만들자",1,"2030/01/01 23:59:59",5,56011240,301,56011240,0,201080
501,0,"2019/05/31 12:00:00",109701,6011,"렘을 동료로 삼자",1,"2030/01/01 23:59:59",1,56011241,301,56011241,0,201081
501,0,"2019/05/31 12:00:00",109701,6011,"렘을 ★3으로 만들자",1,"2030/01/01 23:59:59",3,56011242,301,56011242,0,201081
501,0,"2019/05/31 12:00:00",109701,6011,"렘을 ★5로 만들자",1,"2030/01/01 23:59:59",5,56011243,301,56011243,0,201081
501,0,"2015/04/01 15:00:00",109801,6011,"람을 동료로 삼자",1,"2030/01/01 23:59:59",1,56011244,301,56011244,0,201082
501,0,"2015/04/01 15:00:00",109801,6011,"람을 ★3으로 만들자",1,"2030/01/01 23:59:59",3,56011245,301,56011245,0,201082
501,0,"2015/04/01 15:00:00",109801,6011,"람을 ★5로 만들자",1,"2030/01/01 23:59:59",5,56011246,301,56011246,0,201082
501,0,"2019/06/18 15:00:00",109901,6011,"에밀리아를 동료로 삼자",1,"2030/01/01 23:59:59",1,56011247,301,56011247,0,201083
501,0,"2019/06/18 15:00:00",109901,6011,"에밀리아를 ★3으로 만들자",1,"2030/01/01 23:59:59",3,56011248,301,56011248,0,201083
501,0,"2019/06/18 15:00:00",109901,6011,"에밀리아를 ★5로 만들자",1,"2030/01/01 23:59:59",5,56011249,301,56011249,0,201083
501,0,"2020/07/30 15:00:00",110001,6011,"스즈나(여름)를 동료로 삼자",1,"2030/01/01 23:59:59",1,56011250,301,56011250,0,201084
501,0,"2020/07/30 15:00:00",110001,6011,"스즈나(여름)를 ★3으로 만들자",1,"2030/01/01 23:59:59",3,56011251,301,56011251,0,201084
501,0,"2020/07/30 15:00:00",110001,6011,"스즈나(여름)를 ★5로 만들자",1,"2030/01/01 23:59:59",5,56011252,301,56011252,0,201084
501,0,"2015/04/01 15:00:00",110101,6011,"이오(여름)를 동료로 삼자",1,"2030/01/01 23:59:59",1,56011253,301,56011253,0,201085
501,0,"2015/04/01 15:00:00",110101,6011,"이오(여름)를 ★3으로 만들자",1,"2030/01/01 23:59:59",3,56011254,301,56011254,0,201085
501,0,"2015/04/01 15:00:00",110101,6011,"이오(여름)를 ★5로 만들자",1,"2030/01/01 23:59:59",5,56011255,301,56011255,0,201085
501,0,"2020/08/18 15:00:00",110301,6011,"사렌(여름)을 동료로 삼자",1,"2030/01/01 23:59:59",1,56011256,301,56011256,0,201086
501,0,"2020/08/18 15:00:00",110301,6011,"사렌(여름)을 ★3으로 만들자",1,"2030/01/01 23:59:59",3,56011257,301,56011257,0,201086
501,0,"2020/08/18 15:00:00",110301,6011,"사렌(여름)을 ★5로 만들자",1,"2030/01/01 23:59:59",5,56011258,301,56011258,0,201086
501,0,"2020/08/31 15:00:00",110401,6011,"마코토(여름)를 동료로 삼자",1,"2030/01/01 23:59:59",1,56011259,301,56011259,0,201087
501,0,"2020/08/31 15:00:00",110401,6011,"마코토(여름)를 ★3으로 만들자",1,"2030/01/01 23:59:59",3,56011260,301,56011260,0,201087
501,0,"2020/08/31 15:00:00",110401,6011,"마코토(여름)를 ★5로 만들자",1,"2030/01/01 23:59:59",5,56011261,301,56011261,0,201087
501,0,"2015/04/01 15:00:00",110501,6011,"카오리(여름)를 동료로 삼자",1,"2030/01/01 23:59:59",1,56011262,301,56011262,0,201088
501,0,"2015/04/01 15:00:00",110501,6011,"카오리(여름)를 ★3으로 만들자",1,"2030/01/01 23:59:59",3,56011263,301,56011263,0,201088
501,0,"2015/04/01 15:00:00",110501,6011,"카오리(여름)를 ★5로 만들자",1,"2030/01/01 23:59:59",5,56011264,301,56011264,0,201088
501,0,"2020/09/14 15:00:00",110601,6011,"마호(여름)를 동료로 삼자",1,"2030/01/01 23:59:59",1,56011265,301,56011265,0,201089
501,0,"2020/09/14 15:00:00",110601,6011,"마호(여름)를 ★3으로 만들자",1,"2030/01/01 23:59:59",3,56011266,301,56011266,0,201089
501,0,"2020/09/14 15:00:00",110601,6011,"마호(여름)를 ★5로 만들자",1,"2030/01/01 23:59:59",5,56011267,301,56011267,0,201089
501,0,"2015/04/01 15:00:00",107001,6011,"네네카를 동료로 삼자",1,"2030/01/01 23:59:59",1,56011268,301,56011268,0,201090
501,0,"2015/04/01 15:00:00",107001,6011,"네네카를 ★3으로 만들자",1,"2030/01/01 23:59:59",3,56011269,301,56011269,0,201090
501,0,"2015/04/01 15:00:00",107001,6011,"네네카를 ★5로 만들자",1,"2030/01/01 23:59:59",5,56011270,301,56011270,0,201090
501,0,"2020/09/29 15:00:00",105801,6011,"페코린느를 ★6으로 만들자",1,"2030/04/01 14:59:59",6,56011271,301,56011271,0,201053
501,0,"2020/09/29 15:00:00",105901,6011,"콧코로를 ★6으로 만들자",1,"2030/04/01 14:59:59",6,56011272,301,56011272,0,201054
501,0,"2020/09/29 15:00:00",106001,6011,"캬루를 ★6으로 만들자",1,"2030/04/01 14:59:59",6,56011273,301,56011273,0,201055
501,0,"2020/10/02 15:00:00",110701,6011,"아오이(편입생)를 동료로 삼자",1,"2030/01/01 23:59:59",1,56011274,301,56011274,0,201091
501,0,"2020/10/02 15:00:00",110701,6011,"아오이(편입생)를 ★3으로 만들자",1,"2030/01/01 23:59:59",3,56011275,301,56011275,0,201091
501,0,"2020/10/02 15:00:00",110701,6011,"아오이(편입생)를 ★5로 만들자",1,"2030/01/01 23:59:59",5,56011276,301,56011276,0,201091
501,0,"2020/10/15 15:00:00",110801,6011,"클로에를 동료로 삼자",1,"2030/01/01 23:59:59",1,56011277,301,56011277,0,201092
501,0,"2020/10/15 15:00:00",110801,6011,"클로에를 ★3으로 만들자",1,"2030/01/01 23:59:59",3,56011278,301,56011278,0,201092
501,0,"2020/10/15 15:00:00",110801,6011,"클로에를 ★5로 만들자",1,"2030/01/01 23:59:59",5,56011279,301,56011279,0,201092
501,0,"2020/10/29 15:00:00",111101,6011,"쿄우카(할로윈)를 동료로 삼자",1,"2030/01/01 23:59:59",1,56011280,301,56011280,0,201093
501,0,"2020/10/29 15:00:00",111101,6011,"쿄우카(할로윈)를 ★3으로 만들자",1,"2030/01/01 23:59:59",3,56011281,301,56011281,0,201093
501,0,"2020/10/29 15:00:00",111101,6011,"쿄우카(할로윈)를 ★5로 만들자",1,"2030/01/01 23:59:59",5,56011282,301,56011282,0,201093
501,0,"2020/10/29 15:00:00",111201,6011,"미소기(할로윈)를 동료로 삼자",1,"2030/01/01 23:59:59",1,56011283,301,56011283,0,201094
501,0,"2020/10/29 15:00:00",111201,6011,"미소기(할로윈)를 ★3으로 만들자",1,"2030/01/01 23:59:59",3,56011284,301,56011284,0,201094
501,0,"2020/10/29 15:00:00",111201,6011,"미소기(할로윈)를 ★5로 만들자",1,"2030/01/01 23:59:59",5,56011285,301,56011285,0,201094
