treasure_type_6,reward_id_3,reward_num_5,treasure_type_9,treasure_type_8,reward_type_6,treasure_type_7,reward_num_9,reward_num_2,reward_num_8,reward_type_2,reward_num_1,treasure_type_3,treasure_type_4,reward_type_1,treasure_type_10,reward_num_7,reward_id_9,reward_type_10,reward_type_9,reward_id_4,reward_id_7,treasure_type_5,reward_num_10,reward_id_1,reward_type_7,reward_id_8,reward_type_4,reward_type_5,reward_id_5,reward_type_8,reward_id_10,reward_id_2,reward_id_6,reward_num_6,reward_type_3,treasure_type_2,treasure_type_1,reward_num_3,fix_reward_group_id,reward_num_4
0,94002,2,0,0,0,0,0,5,0,4,30,1,1,8,0,0,0,0,0,20001,0,1,0,91002,0,0,2,2,50001,0,0,124342,0,0,12,1,1,26800,2100249,8
1,31013,8,0,0,2,0,0,100,0,8,1,1,1,4,0,0,0,0,0,94002,0,1,0,140000,0,0,12,2,20001,0,0,91002,50001,2,2,1,6,3,2100250,26900
1,114461,8,0,0,2,0,0,5,0,4,30,1,1,8,0,0,0,0,0,94002,0,1,0,91002,0,0,12,2,20001,0,0,124282,50001,2,4,1,1,3,2100251,27000
1,124161,8,0,0,2,0,0,5,0,4,30,1,1,8,0,0,0,0,0,94002,0,1,0,91002,0,0,12,2,20001,0,0,114162,50001,2,4,1,1,3,2100252,27100
1,114281,8,0,0,2,0,0,5,0,4,30,1,1,8,0,0,0,0,0,94002,0,1,0,91002,0,0,12,2,20001,0,0,114581,50001,2,4,1,1,3,2100253,27200
1,124101,8,0,0,2,0,0,5,0,4,30,1,1,8,0,0,0,0,0,94002,0,1,0,91002,0,0,12,2,20001,0,0,114102,50001,2,4,1,1,3,2100254,27300
1,114371,8,0,0,2,0,0,5,0,4,30,1,1,8,0,0,0,0,0,94002,0,1,0,91002,0,0,12,2,20001,0,0,124372,50001,2,4,1,1,3,2100255,27400
1,114341,8,0,0,2,0,0,5,0,4,30,1,1,8,0,0,0,0,0,94002,0,1,0,91002,0,0,12,2,20001,0,0,124312,50001,2,4,1,1,3,2100256,27500
1,124251,8,0,0,2,0,0,5,0,4,30,1,1,8,0,0,0,0,0,94002,0,1,0,91002,0,0,12,2,20001,0,0,124432,50001,2,4,1,1,3,2100257,27600
1,114581,8,0,0,2,0,0,5,0,4,30,1,1,8,0,0,0,0,0,94002,0,1,0,91002,0,0,12,2,20001,0,0,124342,50001,2,4,1,1,3,2100258,27700
1,124491,8,0,0,2,0,0,5,0,4,30,1,1,8,0,0,0,0,0,94002,0,1,0,91002,0,0,12,2,20001,0,0,114072,50001,2,4,1,1,3,2100259,27800
1,31042,8,0,0,2,0,0,100,0,8,1,1,1,4,0,0,0,0,0,94002,0,1,0,140000,0,0,12,2,20001,0,0,91002,50001,2,2,1,6,3,2100260,27900
1,114281,8,0,0,2,0,0,5,0,4,30,1,1,8,0,0,0,0,0,94002,0,1,0,91002,0,0,12,2,20001,0,0,114551,50001,2,4,1,1,3,2100261,28000
1,114461,8,0,0,2,0,0,5,0,4,30,1,1,8,0,0,0,0,0,94002,0,1,0,91002,0,0,12,2,20001,0,0,124282,50001,2,4,1,1,3,2100262,28100
1,124161,8,0,0,2,0,0,5,0,4,30,1,1,8,0,0,0,0,0,94002,0,1,0,91002,0,0,12,2,20001,0,0,124372,50001,2,4,1,1,3,2100263,28200
1,124101,8,0,0,2,0,0,5,0,4,30,1,1,8,0,0,0,0,0,94002,0,1,0,91002,0,0,12,2,20001,0,0,114102,50001,2,4,1,1,3,2100264,28300
1,114341,8,0,0,2,0,0,5,0,4,30,1,1,8,0,0,0,0,0,94002,0,1,0,91002,0,0,12,2,20001,0,0,124042,50001,2,4,1,1,3,2100265,28400
1,124251,8,0,0,2,0,0,5,0,4,30,1,1,8,0,0,0,0,0,94002,0,1,0,91002,0,0,12,2,20001,0,0,124312,50001,2,4,1,1,3,2100266,28500
1,114371,8,0,0,2,0,0,5,0,4,30,1,1,8,0,0,0,0,0,94002,0,1,0,91002,0,0,12,2,20001,0,0,114072,50001,2,4,1,1,3,2100267,28600
1,124491,8,0,0,2,0,0,5,0,4,30,1,1,8,0,0,0,0,0,94002,0,1,0,91002,0,0,12,2,20001,0,0,124432,50001,2,4,1,1,3,2100268,28700
1,114581,8,0,0,2,0,0,5,0,4,30,1,1,8,0,0,0,0,0,94002,0,1,0,91002,0,0,12,2,20001,0,0,124342,50001,2,4,1,1,3,2100269,28800
1,31057,8,0,0,2,0,0,100,0,8,1,1,1,4,0,0,0,0,0,94002,0,1,0,140000,0,0,12,2,20001,0,0,91002,50001,2,2,1,6,3,2100270,28900
1,114581,8,0,0,2,0,0,5,0,4,30,1,1,8,0,0,0,0,0,94002,0,1,0,91002,0,0,12,2,20001,0,0,114162,50001,2,4,1,1,3,2100271,29000
1,114341,8,0,0,2,0,0,5,0,4,30,1,1,8,0,0,0,0,0,94002,0,1,0,91002,0,0,12,2,20001,0,0,124282,50001,2,4,1,1,3,2100272,29100
1,114281,8,0,0,2,0,0,5,0,4,30,1,1,8,0,0,0,0,0,94002,0,1,0,91002,0,0,12,2,20001,0,0,114102,50001,2,4,1,1,3,2100273,29200
1,124251,8,0,0,2,0,0,5,0,4,30,1,1,8,0,0,0,0,0,94002,0,1,0,91002,0,0,12,2,20001,0,0,124042,50001,2,4,1,1,3,2100274,29300
1,124491,8,0,0,2,0,0,5,0,4,30,1,1,8,0,0,0,0,0,94002,0,1,0,91002,0,0,12,2,20001,0,0,124312,50001,2,4,1,1,3,2100275,29400
1,114371,8,0,0,2,0,0,5,0,4,30,1,1,8,0,0,0,0,0,94002,0,1,0,91002,0,0,12,2,20001,0,0,124372,50001,2,4,1,1,3,2100276,29500
1,114461,8,0,0,2,0,0,5,0,4,30,1,1,8,0,0,0,0,0,94002,0,1,0,91002,0,0,12,2,20001,0,0,124342,50001,2,4,1,1,3,2100277,29600
1,124161,8,0,0,2,0,0,5,0,4,30,1,1,8,0,0,0,0,0,94002,0,1,0,91002,0,0,12,2,20001,0,0,114072,50001,2,4,1,1,3,2100278,29700
1,124101,8,0,0,2,0,0,5,0,4,30,1,1,8,0,0,0,0,0,94002,0,1,0,91002,0,0,12,2,20001,0,0,124432,50001,2,4,1,1,3,2100279,29800
1,31045,8,0,0,2,0,0,100,0,8,1,1,1,4,0,0,0,0,0,94002,0,1,0,140000,0,0,12,2,20001,0,0,91002,50001,2,2,1,6,3,2100280,29900
1,114341,8,0,0,2,0,0,5,0,4,30,1,1,8,0,0,0,0,0,94002,0,1,0,91002,0,0,12,2,20001,0,0,114012,50001,2,4,1,1,3,2100281,30000
1,114581,8,0,0,2,0,0,5,0,4,30,1,1,8,0,0,0,0,0,94002,0,1,0,91002,0,0,12,2,20001,0,0,124282,50001,2,4,1,1,3,2100282,30100
1,124491,8,0,0,2,0,0,5,0,4,30,1,1,8,0,0,0,0,0,94002,0,1,0,91002,0,0,12,2,20001,0,0,124372,50001,2,4,1,1,3,2100283,30200
1,124251,8,0,0,2,0,0,5,0,4,30,1,1,8,0,0,0,0,0,94002,0,1,0,91002,0,0,12,2,20001,0,0,114102,50001,2,4,1,1,3,2100284,30300
1,114281,8,0,0,2,0,0,5,0,4,30,1,1,8,0,0,0,0,0,94002,0,1,0,91002,0,0,12,2,20001,0,0,114132,50001,2,4,1,1,3,2100285,30400
1,114371,8,0,0,2,0,0,5,0,4,30,1,1,8,0,0,0,0,0,94002,0,1,0,91002,0,0,12,2,20001,0,0,114072,50001,2,4,1,1,3,2100286,30500
1,124161,8,0,0,2,0,0,5,0,4,30,1,1,8,0,0,0,0,0,94002,0,1,0,91002,0,0,12,2,20001,0,0,124312,50001,2,4,1,1,3,2100287,30600
1,124101,8,0,0,2,0,0,5,0,4,30,1,1,8,0,0,0,0,0,94002,0,1,0,91002,0,0,12,2,20001,0,0,124432,50001,2,4,1,1,3,2100288,30700
1,114461,8,0,0,2,0,0,5,0,4,30,1,1,8,0,0,0,0,0,94002,0,1,0,91002,0,0,12,2,20001,0,0,124342,50001,2,4,1,1,3,2100289,30800
1,31029,8,0,0,2,0,0,100,0,8,1,1,1,4,0,0,0,0,0,94002,0,1,0,140000,0,0,12,2,20001,0,0,91002,50001,2,2,1,6,3,2100290,30900
1,124103,50000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,114102,50001,1,0,91002,2,0,4,12,94002,0,0,114583,20001,8,4,1,1,3,2100291,3
1,114193,50000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,124042,50001,1,0,91002,2,0,4,12,94002,0,0,114104,20001,8,4,1,1,3,2100292,3
1,114552,50000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,124372,50001,1,0,91002,2,0,4,12,94002,0,0,124074,20001,8,4,1,1,3,2100293,3
1,124163,50000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,124342,50001,1,0,91002,2,0,4,12,94002,0,0,114014,20001,8,4,1,1,3,2100294,3
1,114582,50000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,124192,50001,1,0,91002,2,0,4,12,94002,0,0,124344,20001,8,4,1,1,3,2100295,3
1,114612,50000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,114012,50001,1,0,91002,2,0,4,12,94002,0,0,114613,20001,8,4,1,1,3,2100296,3
1,124402,50000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,114162,50001,1,0,91002,2,0,4,12,94002,0,0,114254,20001,8,4,1,1,3,2100297,3
1,114073,50000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,124432,50001,1,0,91002,2,0,4,12,94002,0,0,124044,20001,8,4,1,1,3,2100298,3
1,124523,50000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,124282,50001,1,0,91002,2,0,4,12,94002,0,0,114164,20001,8,4,1,1,3,2100299,3
1,31056,8,0,0,2,0,0,100,0,8,1,1,1,4,0,0,0,0,0,94002,0,1,0,140000,0,0,12,2,20001,0,0,91002,50001,2,2,1,6,3,2100300,100000
1,114552,50000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,124042,50001,1,0,91002,2,0,4,12,94002,0,0,114104,20001,8,4,1,1,3,2100301,3
1,124103,50000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,124372,50001,1,0,91002,2,0,4,12,94002,0,0,114014,20001,8,4,1,1,3,2100302,3
1,114193,50000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,114102,50001,1,0,91002,2,0,4,12,94002,0,0,124074,20001,8,4,1,1,3,2100303,3
1,124163,50000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,114012,50001,1,0,91002,2,0,4,12,94002,0,0,114583,20001,8,4,1,1,3,2100304,3
1,114612,50000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,124342,50001,1,0,91002,2,0,4,12,94002,0,0,114613,20001,8,4,1,1,3,2100305,3
1,124402,50000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,124192,50001,1,0,91002,2,0,4,12,94002,0,0,124044,20001,8,4,1,1,3,2100306,3
1,114582,50000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,124432,50001,1,0,91002,2,0,4,12,94002,0,0,114164,20001,8,4,1,1,3,2100307,3
1,124523,50000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,124282,50001,1,0,91002,2,0,4,12,94002,0,0,114254,20001,8,4,1,1,3,2100308,3
1,114073,50000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,114162,50001,1,0,91002,2,0,4,12,94002,0,0,124344,20001,8,4,1,1,3,2100309,3
1,31037,8,0,0,2,0,0,100,0,8,1,1,1,4,0,0,0,0,0,94002,0,1,0,140000,0,0,12,2,20001,0,0,91002,50001,2,2,1,6,3,2100310,100000
1,124103,50000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,114102,50001,1,0,91002,2,0,4,12,94002,0,0,114583,20001,8,4,1,1,3,2100311,3
1,124074,3,0,1,12,1,0,30,2,8,1,1,1,4,0,8,0,0,0,114552,20001,1,0,140001,2,50001,4,4,124042,2,0,91002,94002,50000,4,1,1,2,2100312,3
1,114193,50000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,124372,50001,1,0,91002,2,0,4,12,94002,0,0,114104,20001,8,4,1,1,3,2100313,3
1,124344,3,0,1,12,1,0,30,2,8,1,1,1,4,0,8,0,0,0,124163,20001,1,0,140001,2,50001,4,4,124342,2,0,91002,94002,50000,4,1,1,2,2100314,3
1,114582,50000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,124192,50001,1,0,91002,2,0,4,12,94002,0,0,114583,20001,8,4,1,1,3,2100315,3
1,124074,3,0,1,12,1,0,30,2,8,1,1,1,4,0,8,0,0,0,114612,20001,1,0,140001,2,50001,4,4,114012,2,0,91002,94002,50000,4,1,1,2,2100316,3
1,114073,50000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,124282,50001,1,0,91002,2,0,4,12,94002,0,0,114104,20001,8,4,1,1,3,2100317,3
1,124344,3,0,1,12,1,0,30,2,8,1,1,1,4,0,8,0,0,0,124523,20001,1,0,140001,2,50001,4,4,114162,2,0,91002,94002,50000,4,1,1,2,2100318,3
1,124103,50000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,124432,50001,1,0,91002,2,0,4,12,94002,0,0,114583,20001,8,4,1,1,3,2100319,3
1,91002,100000,0,0,2,1,0,1,0,4,1,1,1,4,0,2,0,0,0,31005,50001,1,0,140000,2,0,2,12,94002,0,0,140001,20001,8,8,1,6,100,2100320,3
1,124163,50000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,124042,50001,1,0,91002,2,0,4,12,94002,0,0,124074,20001,8,4,1,1,3,2100321,3
1,114104,3,0,1,12,1,0,30,2,8,1,1,1,4,0,8,0,0,0,114552,20001,1,0,140001,2,50001,4,4,124372,2,0,91002,94002,50000,4,1,1,2,2100322,3
1,114582,50000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,114102,50001,1,0,91002,2,0,4,12,94002,0,0,124344,20001,8,4,1,1,3,2100323,3
1,114583,3,0,1,12,1,0,30,2,8,1,1,1,4,0,8,0,0,0,114193,20001,1,0,140001,2,50001,4,4,114012,2,0,91002,94002,50000,4,1,1,2,2100324,3
1,114073,50000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,124342,50001,1,0,91002,2,0,4,12,94002,0,0,124074,20001,8,4,1,1,3,2100325,3
1,114104,3,0,1,12,1,0,30,2,8,1,1,1,4,0,8,0,0,0,114612,20001,1,0,140001,2,50001,4,4,124192,2,0,91002,94002,50000,4,1,1,2,2100326,3
1,124103,50000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,114162,50001,1,0,91002,2,0,4,12,94002,0,0,124344,20001,8,4,1,1,3,2100327,3
1,114583,3,0,1,12,1,0,30,2,8,1,1,1,4,0,8,0,0,0,124523,20001,1,0,140001,2,50001,4,4,124432,2,0,91002,94002,50000,4,1,1,2,2100328,3
1,114552,50000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,124282,50001,1,0,91002,2,0,4,12,94002,0,0,124074,20001,8,4,1,1,3,2100329,3
1,91002,100000,0,0,2,1,0,1,0,4,1,1,1,4,0,2,0,0,0,31013,50001,1,0,140000,2,0,2,12,94002,0,0,140001,20001,8,8,1,6,100,2100330,3
1,114583,50000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,124103,50001,1,0,91002,2,0,4,12,94002,0,0,115071,20001,8,4,1,1,2,2100331,5
1,115041,5,0,1,12,1,0,30,2,8,1,1,1,4,0,8,0,0,0,124074,20001,1,0,140001,2,50001,4,4,114552,2,0,91002,94002,50000,4,1,1,2,2100332,2
1,114104,50000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,114193,50001,1,0,91002,2,0,4,12,94002,0,0,115251,20001,8,4,1,1,2,2100333,5
1,125101,5,0,1,12,1,0,30,2,8,1,1,1,4,0,8,0,0,0,114613,20001,1,0,140001,2,50001,4,4,124163,2,0,91002,94002,50000,4,1,1,2,2100334,2
1,124344,50000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,114582,50001,1,0,91002,2,0,4,12,94002,0,0,115161,20001,8,4,1,1,2,2100335,5
1,115011,5,0,1,12,1,0,30,2,8,1,1,1,4,0,8,0,0,0,114254,20001,1,0,140001,2,50001,4,4,114552,2,0,91002,94002,50000,4,1,1,2,2100336,2
1,114014,50000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,114193,50001,1,0,91002,2,0,4,12,94002,0,0,125371,20001,8,4,1,1,2,2100337,5
1,125401,5,0,1,12,1,0,30,2,8,1,1,1,4,0,8,0,0,0,114164,20001,1,0,140001,2,50001,4,4,124103,2,0,91002,94002,50000,4,1,1,2,2100338,2
1,124044,50000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,124163,50001,1,0,91002,2,0,4,12,94002,0,0,125131,20001,8,4,1,1,2,2100339,5
1,91002,100000,0,0,2,1,0,1,0,4,1,1,1,4,0,2,0,0,0,31008,50001,1,0,140000,2,0,2,12,94002,0,0,140001,20001,8,8,1,6,100,2100340,3
1,114613,50000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,114582,50001,1,0,91002,2,0,4,12,94002,0,0,115251,20001,8,4,1,1,2,2100341,5
1,125101,5,0,1,12,1,0,30,2,8,1,1,1,4,0,8,0,0,0,124074,20001,1,0,140001,2,50001,4,4,114552,2,0,91002,94002,50000,4,1,1,2,2100342,2
1,124344,50000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,124103,50001,1,0,91002,2,0,4,12,94002,0,0,115071,20001,8,4,1,1,2,2100343,5
1,115041,5,0,1,12,1,0,30,2,8,1,1,1,4,0,8,0,0,0,114104,20001,1,0,140001,2,50001,4,4,124163,2,0,91002,94002,50000,4,1,1,2,2100344,2
1,114014,50000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,114193,50001,1,0,91002,2,0,4,12,94002,0,0,115011,20001,8,4,1,1,2,2100345,5
1,115161,5,0,1,12,1,0,30,2,8,1,1,1,4,0,8,0,0,0,114254,20001,1,0,140001,2,50001,4,4,114582,2,0,91002,94002,50000,4,1,1,2,2100346,2
1,114583,50000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,124103,50001,1,0,91002,2,0,4,12,94002,0,0,125131,20001,8,4,1,1,2,2100347,5
1,125371,5,0,1,12,1,0,30,2,8,1,1,1,4,0,8,0,0,0,114164,20001,1,0,140001,2,50001,4,4,114552,2,0,91002,94002,50000,4,1,1,2,2100348,2
1,124074,50000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,114193,50001,1,0,91002,2,0,4,12,94002,0,0,125401,20001,8,4,1,1,2,2100349,5
1,91002,100000,0,0,2,1,0,1,0,4,1,1,1,4,0,2,0,0,0,31023,50001,1,0,140000,2,0,2,12,94002,0,0,140001,20001,8,8,1,6,100,2100350,3
1,114254,80000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,124103,50001,1,0,91002,2,0,4,12,94002,0,0,115071,20001,8,4,1,1,2,2100351,5
1,115251,5,0,1,12,1,0,30,2,8,1,1,1,4,0,8,0,0,0,114583,20001,1,0,140001,2,50001,4,4,114193,2,0,91002,94002,80000,4,1,1,2,2100352,2
1,114613,80000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,114552,50001,1,0,91002,2,0,4,12,94002,0,0,115041,20001,8,4,1,1,2,2100353,5
1,125101,5,0,1,12,1,0,30,2,8,1,1,1,4,0,8,0,0,0,124044,20001,1,0,140001,2,50001,4,4,124163,2,0,91002,94002,80000,4,1,1,2,2100354,2
1,124284,80000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,114582,50001,1,0,91002,2,0,4,12,94002,0,0,115581,20001,8,4,1,1,2,2100355,5
1,115161,5,0,1,12,1,0,30,2,8,1,1,1,4,0,8,0,0,0,114104,20001,1,0,140001,2,50001,4,4,114193,2,0,91002,94002,80000,4,1,1,2,2100356,2
1,124344,80000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,114552,50001,1,0,91002,2,0,4,12,94002,0,0,125401,20001,8,4,1,1,2,2100357,5
1,125371,5,0,1,12,1,0,30,2,8,1,1,1,4,0,8,0,0,0,124224,20001,1,0,140001,2,50001,4,4,124103,2,0,91002,94002,80000,4,1,1,2,2100358,2
1,114164,80000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,124163,50001,1,0,91002,2,0,4,12,94002,0,0,125341,20001,8,4,1,1,2,2100359,5
1,91002,150000,0,0,2,1,0,1,0,4,1,1,1,4,0,2,0,0,0,31007,50001,1,0,140000,2,0,2,12,94002,0,0,140001,20001,8,8,1,6,100,2100360,3
1,124044,80000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,114582,50001,1,0,91002,2,0,4,12,94002,0,0,115041,20001,8,4,1,1,2,2100361,5
1,125101,5,0,1,12,1,0,30,2,8,1,1,1,4,0,8,0,0,0,114583,20001,1,0,140001,2,50001,4,4,114193,2,0,91002,94002,80000,4,1,1,2,2100362,2
1,124284,80000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,124103,50001,1,0,91002,2,0,4,12,94002,0,0,115071,20001,8,4,1,1,2,2100363,5
1,115251,5,0,1,12,1,0,30,2,8,1,1,1,4,0,8,0,0,0,114613,20001,1,0,140001,2,50001,4,4,124163,2,0,91002,94002,80000,4,1,1,2,2100364,2
1,124344,80000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,114552,50001,1,0,91002,2,0,4,12,94002,0,0,115161,20001,8,4,1,1,2,2100365,5
1,115581,5,0,1,12,1,0,30,2,8,1,1,1,4,0,8,0,0,0,114104,20001,1,0,140001,2,50001,4,4,114582,2,0,91002,94002,80000,4,1,1,2,2100366,2
1,114254,80000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,124103,50001,1,0,91002,2,0,4,12,94002,0,0,125341,20001,8,4,1,1,2,2100367,5
1,125401,5,0,1,12,1,0,30,2,8,1,1,1,4,0,8,0,0,0,124224,20001,1,0,140001,2,50001,4,4,114193,2,0,91002,94002,80000,4,1,1,2,2100368,2
1,114583,80000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,114552,50001,1,0,91002,2,0,4,12,94002,0,0,125371,20001,8,4,1,1,2,2100369,5
1,91002,150000,0,0,2,1,0,1,0,4,1,1,1,4,0,2,0,0,0,31053,50001,1,0,140000,2,0,2,12,94002,0,0,140001,20001,8,8,1,6,100,2100370,3
1,115071,80000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,114613,50001,1,0,91002,2,0,4,12,94002,0,0,115222,20001,8,4,1,1,2,2100371,5
1,115552,5,0,1,12,1,0,30,2,8,2,1,1,4,0,8,0,0,0,115251,20001,1,0,140001,2,50001,4,4,114254,2,0,91002,94002,80000,4,1,1,2,2100372,2
1,115581,80000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,124284,50001,1,0,91002,2,0,4,12,94002,0,0,115192,20001,8,4,1,1,2,2100373,5
1,125252,5,0,1,12,1,0,30,2,8,2,1,1,4,0,8,0,0,0,115041,20001,1,0,140001,2,50001,4,4,124044,2,0,91002,94002,80000,4,1,1,2,2100374,2
1,125101,80000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,124224,50001,1,0,91002,2,0,4,12,94002,0,0,125012,20001,8,4,1,1,2,2100375,5
1,125522,5,0,1,12,1,0,30,2,8,2,1,1,4,0,8,0,0,0,115161,20001,1,0,140001,2,50001,4,4,114583,2,0,91002,94002,80000,4,1,1,2,2100376,2
1,115221,80000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,114194,50001,1,0,91002,2,0,4,12,94002,0,0,115582,20001,8,4,1,1,2,2100377,5
1,115612,5,0,1,12,1,0,30,2,8,2,1,1,4,0,8,0,0,0,125401,20001,1,0,140001,2,50001,4,4,114554,2,0,91002,94002,80000,4,1,1,2,2100378,2
1,125341,80000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,114164,50001,1,0,91002,2,0,4,12,94002,0,0,115102,20001,8,4,1,1,2,2100379,5
1,91002,150000,0,0,2,1,0,2,0,4,1,1,1,4,0,2,0,0,0,31054,50001,1,0,140000,2,0,2,12,94002,0,0,140001,20001,8,8,1,6,100,2100380,3
1,115581,80000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,124044,50001,1,0,91002,2,0,4,12,94002,0,0,115192,20001,8,4,1,1,2,2100381,5
1,125252,5,0,1,12,1,0,30,2,8,2,1,1,4,0,8,0,0,0,115041,20001,1,0,140001,2,50001,4,4,114254,2,0,91002,94002,80000,4,1,1,2,2100382,2
1,115071,80000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,124224,50001,1,0,91002,2,0,4,12,94002,0,0,115222,20001,8,4,1,1,2,2100383,5
1,115552,5,0,1,12,1,0,30,2,8,2,1,1,4,0,8,0,0,0,115251,20001,1,0,140001,2,50001,4,4,124284,2,0,91002,94002,80000,4,1,1,2,2100384,2
1,115161,80000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,114194,50001,1,0,91002,2,0,4,12,94002,0,0,125522,20001,8,4,1,1,2,2100385,5
1,125012,5,0,1,12,1,0,30,2,8,2,1,1,4,0,8,0,0,0,125101,20001,1,0,140001,2,50001,4,4,114583,2,0,91002,94002,80000,4,1,1,2,2100386,2
1,125341,80000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,114613,50001,1,0,91002,2,0,4,12,94002,0,0,115102,20001,8,4,1,1,2,2100387,5
1,115582,5,0,1,12,1,0,30,2,8,2,1,1,4,0,8,0,0,0,115221,20001,1,0,140001,2,50001,4,4,114554,2,0,91002,94002,80000,4,1,1,2,2100388,2
1,125401,80000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,114254,50001,1,0,91002,2,0,4,12,94002,0,0,115612,20001,8,4,1,1,2,2100389,5
1,91002,150000,0,0,2,1,0,2,0,4,1,1,1,4,0,2,0,0,0,31044,50001,1,0,140000,2,0,2,12,94002,0,0,140001,20001,8,8,1,6,100,2100390,3
1,125223,80000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,115222,50001,1,0,91002,2,0,4,12,94002,0,0,125164,20001,8,4,1,1,3,2100391,5
1,125074,5,0,1,12,1,0,30,2,8,2,1,1,4,0,8,0,0,0,125043,20001,1,0,140001,2,50001,4,4,115552,2,0,91002,94002,80000,4,1,1,2,2100392,3
1,115133,80000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,125012,50001,1,0,91002,2,0,4,12,94002,0,0,125134,20001,8,4,1,1,3,2100393,5
1,125044,5,0,1,12,1,0,30,2,8,2,1,1,4,0,8,0,0,0,125253,20001,1,0,140001,2,50001,4,4,125252,2,0,91002,94002,80000,4,1,1,2,2100394,3
1,125013,80000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,115132,50001,1,0,91002,2,0,4,12,94002,0,0,125014,20001,8,4,1,1,3,2100395,5
1,125224,5,0,1,12,1,0,30,2,8,2,1,1,4,0,8,0,0,0,125103,20001,1,0,140001,2,50001,4,4,125342,2,0,91002,94002,80000,4,1,1,2,2100396,3
1,115163,80000,0,0,2,1,0,2,0,4,30,1,1,8,0,2,0,0,0,115042,50001,1,0,91002,2,0,4,12,94002,0,0,115104,20001,8,4,1,1,3,2100397,5
