map_position_x,unit_exp,wave_group_id_1,detail_boss_bg_size,boss_position_x,icon_display_scale,oneblow_count_of_skip_condition,area_id,love,daily_limit,difficulty,team_exp,detail_bg_position,story_id_waveend_1,story_id_wavestart_1,disp_on_bg,map_size,icon_collider_scale,icon_id,wave_bgm_que_id_1,detail_bg_id,result_boss_position_y,map_position_y,limit_time,position_x,td_mode,qd_mode,end_time,map_arrow_offset,use_ticket_num,detail_boss_bg_height,position_y,map_aura_size,boss_position_y,retire_flag,reward_gold_coefficient,event_boss_treasure_box_id_1,event_id,reward_gold_limit,required_skip_ticket_count,clear_reward_group,start_time,quest_name,deatail_aura_size,boss_id,background_1,wave_bgm_sheet_id_1
0.0,0,610047003,1.25,460,1.0,0,10047201,0,1,3,0,0,0,5023308,0,0.6,1.0,510232,bgm_M257,81002302,170,0.0,90,510,0,0,"2021/09/26 14:59:59",0.0,30,-50.0,-35,1.0,-85,0,0.03,10047301,10047,100000,0,610047031,"2021/09/17 15:00:00","보스 전투(VERY HARD)",1.0,1004703,81002302,bgm_M257
0.0,0,610047004,1.25,0,1.0,0,0,0,0,4,0,0,0,0,0,0.0,1.0,0,bgm_M257,81002302,170,0.0,90,0,0,0,"2021/09/26 14:59:59",0.0,0,-50.0,0,0.0,0,1,0.03,10047401,10047,100000,0,610047041,"2021/09/17 15:00:00",0,0.0,1004704,81002302,bgm_M257
0.0,0,610047004,1.25,0,1.0,0,0,0,0,5,0,0,0,0,0,0.0,1.0,0,bgm_M257,81002302,170,0.0,90,0,0,0,"2021/09/26 14:59:59",0.0,0,-50.0,0,0.0,0,1,0.03,10047401,10047,100000,0,610047041,"2021/09/17 15:00:00",0,0.0,1004705,81002302,bgm_M257
0.0,0,610048001,1.25,758,1.0,3,10048101,0,0,1,0,0,0,5048301,0,0.7,1.0,510331,bgm_M406,81000605,100,0.0,90,788,0,0,"2021/10/20 14:59:59",0.0,20,-35.0,27,0.7,-76,0,0.03,10048101,10048,100000,1,610048011,"2021/10/02 15:00:00","보스 전투(NORMAL)",0.75,1004801,81000605,bgm_M406
0.0,0,610048002,1.25,-83,1.0,3,10048201,0,0,2,0,0,0,5048302,0,0.7,1.0,510332,bgm_M406,81000606,100,0.0,90,-33,0,0,"2021/10/20 14:59:59",0.0,30,-35.0,-200,0.7,-250,0,0.03,10048201,10048,100000,1,610048021,"2021/10/02 15:00:00","보스 전투(HARD)",0.75,1004802,81000606,bgm_M406
0.0,0,610048003,1.25,432,1.0,0,10048201,0,1,3,0,0,0,5048308,0,0.7,1.0,510333,bgm_M406,81000606,100,0.0,90,482,0,0,"2021/10/20 14:59:59",0.0,30,-35.0,-65,0.7,-115,0,0.03,10048301,10048,100000,0,610048031,"2021/10/02 15:00:00","보스 전투(VERY HARD)",0.75,1004803,81000606,bgm_M406
0.0,0,610048004,1.25,0,1.0,0,0,0,0,4,0,0,0,0,0,0.0,1.0,0,bgm_M406,81000606,100,0.0,90,0,0,0,"2021/10/20 14:59:59",0.0,0,-35.0,0,0.0,0,1,0.03,10048401,10048,100000,0,610048041,"2021/10/02 15:00:00",0,0.0,1004804,81000606,bgm_M406
0.0,0,610048004,1.25,0,1.0,0,0,0,0,5,0,0,0,0,0,0.0,1.0,0,bgm_M406,81000606,140,0.0,90,0,0,0,"2021/10/20 14:59:59",0.0,0,-35.0,0,0.0,0,1,0.03,10048401,10048,100000,0,610048041,"2021/10/02 15:00:00",0,0.0,1004805,81000606,bgm_M406
0.0,0,610049001,1.25,800,1.0,3,10049102,0,0,1,0,0,0,5025301,0,0.6,1.0,510251,bgm_M268,81002501,240,0.0,90,458,0,0,"2021/10/28 14:59:59",0.0,20,-50.0,0,1.0,-85,0,0.03,10049101,10049,100000,1,610049011,"2021/10/19 15:00:00","보스 전투(NORMAL)",1.0,1004901,81002501,bgm_M268
0.0,0,610049002,1.25,145,1.0,3,10049201,0,0,2,0,0,0,5025302,0,0.6,1.0,510252,bgm_M268,81002502,240,0.0,90,0,0,0,"2021/10/28 14:59:59",0.0,30,-50.0,8,1.0,-10,0,0.03,10049201,10049,100000,1,610049021,"2021/10/19 15:00:00","보스 전투(HARD)",1.0,1004902,81002502,bgm_M268
0.0,0,610049003,1.25,480,1.0,0,10049201,0,1,3,0,0,0,5025308,0,0.6,1.0,510252,bgm_M268,81002502,240,0.0,90,514,0,0,"2021/10/28 14:59:59",0.0,30,-50.0,38,1.0,-70,0,0.03,10049301,10049,100000,0,610049031,"2021/10/19 15:00:00","보스 전투(VERY HARD)",1.0,1004903,81002502,bgm_M268
0.0,0,610049004,1.25,0,1.0,0,0,0,0,4,0,0,0,0,0,0.0,1.0,0,bgm_M268,81002502,240,0.0,90,0,0,0,"2021/10/28 14:59:59",0.0,0,-50.0,0,0.0,0,1,0.03,10049401,10049,100000,0,610049041,"2021/10/19 15:00:00",0,0.0,1004904,81002502,bgm_M268
0.0,0,610049004,1.25,0,1.0,0,0,0,0,5,0,0,0,0,0,0.0,1.0,0,bgm_M268,81002502,240,0.0,90,0,0,0,"2021/10/28 14:59:59",0.0,0,-50.0,0,0.0,0,1,0.03,10049401,10049,100000,0,610049041,"2021/10/19 15:00:00",0,0.0,1004905,81002502,bgm_M268
0.0,0,610050001,1.7,770,1.3,3,10050101,0,0,1,0,0,0,5050301,0,0.8,1.0,510331,bgm_M416,81005001,100,0.0,90,1029,0,0,"2021/11/19 14:59:59",0.0,20,-35.0,-25,0.8,-85,0,0.03,10050101,10050,100000,1,610050011,"2021/11/01 15:00:00","보스 전투(NORMAL)",0.65,1005001,81005001,bgm_M416
0.0,0,610050002,1.7,720,1.3,3,10050201,0,0,2,0,0,0,5050302,0,0.8,1.0,510332,bgm_M416,81005002,100,0.0,90,-88,0,0,"2021/11/19 14:59:59",0.0,30,-35.0,-190,0.8,110,0,0.03,10050201,10050,100000,1,610050021,"2021/11/01 15:00:00","보스 전투(HARD)",0.65,1005002,81005002,bgm_M416
0.0,0,610050003,1.7,490,1.3,0,10050201,0,1,3,0,0,0,5050308,0,0.8,1.0,510333,bgm_M416,81005002,100,0.0,90,465,0,0,"2021/11/19 14:59:59",0.0,30,-35.0,-65,0.8,-40,0,0.03,10050301,10050,100000,0,610050031,"2021/11/01 15:00:00","보스 전투(VERY HARD)",0.65,1005003,81005002,bgm_M416
0.0,0,610050004,1.7,0,1.0,0,0,0,0,4,0,0,0,0,0,0.0,1.0,0,bgm_M416,81005002,100,0.0,90,0,0,0,"2021/11/19 14:59:59",0.0,0,-35.0,0,0.0,0,1,0.03,10050401,10050,100000,0,610050041,"2021/11/01 15:00:00",0,0.0,1005004,81005002,bgm_M416
0.0,0,610050004,1.7,0,1.0,0,0,0,0,5,0,0,0,0,0,0.0,1.0,0,bgm_M416,81005002,100,0.0,90,0,0,0,"2021/11/19 14:59:59",0.0,0,-35.0,0,0.0,0,1,0.03,10050401,10050,100000,0,610050041,"2021/11/01 15:00:00",0,0.0,1005005,81005002,bgm_M416
0.0,0,610051001,1.25,800,1.0,3,10051101,0,0,1,0,0,0,5027301,0,0.6,1.0,510271,bgm_M276,81002701,170,0.0,90,827,0,0,"2021/11/26 14:59:59",0.0,20,-50.0,0,1.0,-85,0,0.03,10051101,10051,100000,1,610051011,"2021/11/17 15:00:00","보스 전투(NORMAL)",1.0,1005101,81002701,bgm_M276
0.0,0,610051002,1.25,145,1.0,3,10051201,0,0,2,0,0,0,5027302,0,0.6,1.0,510272,bgm_M276,81002702,170,0.0,90,-43,0,0,"2021/11/26 14:59:59",0.0,30,-50.0,10,1.0,-10,0,0.03,10051201,10051,100000,1,610051021,"2021/11/17 15:00:00","보스 전투(HARD)",1.0,1005102,81002702,bgm_M276
0.0,0,610051003,1.25,480,1.0,0,10051201,0,1,3,0,0,0,5027308,0,0.6,1.0,510272,bgm_M276,81002702,170,0.0,90,466,0,0,"2021/11/26 14:59:59",0.0,30,-50.0,-15,1.0,-70,0,0.03,10051301,10051,100000,0,610051031,"2021/11/17 15:00:00","보스 전투(VERY HARD)",1.0,1005103,81002702,bgm_M276
0.0,0,610051004,1.25,0,1.0,0,0,0,0,4,0,0,0,0,0,0.0,1.0,0,bgm_M276,81002702,170,0.0,90,0,0,0,"2021/11/26 14:59:59",0.0,0,-50.0,0,0.0,0,1,0.03,10051401,10051,100000,0,610051041,"2021/11/17 15:00:00",0,0.0,1005104,81002702,bgm_M276
0.0,0,610051004,1.25,0,1.0,0,0,0,0,5,0,0,0,0,0,0.0,1.0,0,bgm_M276,81002702,170,0.0,90,0,0,0,"2021/11/26 14:59:59",0.0,0,-50.0,0,0.0,0,1,0.03,10051401,10051,100000,0,610051041,"2021/11/17 15:00:00",0,0.0,1005105,81002702,bgm_M276
0.0,0,610052001,1.7,770,1.0,3,10052101,0,0,1,0,0,0,5052301,0,0.8,1.0,510331,bgm_M424,81000605,260,0.0,90,842,0,0,"2021/12/19 14:59:59",0.0,20,-75.0,24,0.8,-85,0,0.03,10052101,10052,100000,1,610052011,"2021/12/01 15:00:00","보스 전투(NORMAL)",0.65,1005201,81000605,bgm_M424
0.0,0,610052002,1.7,720,1.0,3,10052201,0,0,2,0,0,0,5052302,0,0.8,1.0,510332,bgm_M424,81003304,260,0.0,90,-15,0,0,"2021/12/19 14:59:59",0.0,30,-75.0,32,0.8,110,0,0.03,10052201,10052,100000,1,610052021,"2021/12/01 15:00:00","보스 전투(HARD)",0.65,1005202,81003301,bgm_M424
0.0,0,610052003,1.7,490,1.0,0,10052201,0,1,3,0,0,0,5052308,0,0.8,1.0,510333,bgm_M424,81003304,260,0.0,90,514,0,0,"2021/12/19 14:59:59",0.0,30,-75.0,-25,0.8,-40,0,0.03,10052301,10052,100000,0,610052031,"2021/12/01 15:00:00","보스 전투(VERY HARD)",0.65,1005203,81003301,bgm_M424
0.0,0,610052004,1.7,0,1.0,0,0,0,0,4,0,0,0,0,0,0.0,1.0,0,bgm_M424,81003304,260,0.0,90,0,0,0,"2021/12/19 14:59:59",0.0,0,-75.0,0,0.0,0,1,0.03,10052401,10052,100000,0,610052041,"2021/12/01 15:00:00",0,0.0,1005204,81003301,bgm_M424
0.0,0,610052004,1.7,0,1.0,0,0,0,0,5,0,0,0,0,0,0.0,1.0,0,bgm_M424,81003304,260,0.0,90,0,0,0,"2021/12/19 14:59:59",0.0,0,-75.0,0,0.0,0,1,0.03,10052401,10052,100000,0,610052041,"2021/12/01 15:00:00",0,0.0,1005205,81003301,bgm_M424
0.0,0,610053001,1.0,450,1.0,3,10053102,0,0,1,0,0,0,5017301,0,0.6,1.0,510171,bgm_M999_Redo,81001705,120,0.0,90,380,0,0,"2021/12/23 14:59:59",0.0,20,30.0,25,1.0,-40,0,0.03,10053101,10053,100000,1,610053011,"2021/12/10 15:00:00","보스 전투(NORMAL)",1.0,1005301,81001705,bgm_M999
0.0,0,610053002,1.0,450,1.0,3,10053201,0,0,2,0,0,0,5017302,0,0.6,1.0,510172,bgm_M999_Redo,81001706,120,0.0,90,-245,0,0,"2021/12/23 14:59:59",0.0,30,30.0,35,1.0,-40,0,0.03,10053201,10053,100000,1,610053021,"2021/12/10 15:00:00","보스 전투(HARD)",1.0,1005302,81001706,bgm_M999
0.0,0,610053003,1.0,450,1.0,0,10053201,0,1,3,0,0,0,5017308,0,0.6,1.0,510172,bgm_M231,81001706,120,0.0,90,445,0,0,"2021/12/23 14:59:59",0.0,30,30.0,37,1.0,-40,0,0.03,10053301,10053,100000,0,610053031,"2021/12/10 15:00:00","보스 전투(VERY HARD)",1.0,1005303,81001706,bgm_M231
0.0,0,610053004,1.0,0,1.0,0,0,0,0,4,0,0,0,0,0,0.0,1.0,0,bgm_M231,81001706,120,0.0,90,0,0,0,"2021/12/23 14:59:59",0.0,0,30.0,0,0.0,0,1,0.03,10053401,10053,100000,0,610053041,"2021/12/10 15:00:00",0,0.0,1005304,81001706,bgm_M231
0.0,0,610053004,1.0,0,1.0,0,0,0,0,5,0,0,0,0,0,0.0,1.0,0,bgm_M231,81001706,120,0.0,90,0,0,0,"2021/12/23 14:59:59",0.0,0,30.0,0,0.0,0,1,0.03,10053401,10053,100000,0,610053041,"2021/12/10 15:00:00",0,0.0,1005305,81001706,bgm_M231
0.0,0,610054001,1.7,698,1.0,3,10054101,0,0,1,0,0,0,5054301,0,0.8,1.0,510331,bgm_M429,81000905,380,0.0,90,732,0,0,"2022/01/17 14:59:59",0.0,20,-75.0,-25,0.8,0,0,0.03,10054101,10054,100000,1,610054011,"2021/12/30 15:00:00","보스 전투(NORMAL)",0.65,1005401,81000905,bgm_M429
0.0,0,610054002,1.7,720,1.0,3,10054201,0,0,2,0,0,0,5054302,0,0.8,1.0,510332,bgm_M429,81000906,380,0.0,90,28,0,0,"2022/01/17 14:59:59",0.0,30,-75.0,32,0.8,110,0,0.03,10054201,10054,100000,1,610054021,"2021/12/30 15:00:00","보스 전투(HARD)",0.65,1005402,81000906,bgm_M429
0.0,0,610054003,1.7,490,1.0,0,10054201,0,1,3,0,0,0,5054308,0,0.8,1.0,510333,bgm_M429,81000906,380,0.0,90,437,0,0,"2022/01/17 14:59:59",0.0,30,-75.0,-63,0.8,-40,0,0.03,10054301,10054,100000,0,610054031,"2021/12/30 15:00:00","보스 전투(VERY HARD)",0.65,1005403,81000906,bgm_M429
0.0,0,610054004,1.7,0,1.0,0,0,0,0,4,0,0,0,0,0,0.0,1.0,0,bgm_M429,81000906,380,0.0,90,0,0,0,"2022/01/17 14:59:59",0.0,0,-75.0,0,0.0,0,1,0.03,10054401,10054,100000,0,610054041,"2021/12/30 15:00:00",0,0.0,1005404,81000906,bgm_M429
0.0,0,610054004,1.7,0,1.0,0,0,0,0,5,0,0,0,0,0,0.0,1.0,0,bgm_M429,81000906,380,0.0,90,0,0,0,"2022/01/17 14:59:59",0.0,0,-75.0,0,0.0,0,1,0.03,10054401,10054,100000,0,610054041,"2021/12/30 15:00:00",0,0.0,1005405,81000906,bgm_M429
0.0,0,610055001,1.7,820,1.0,3,10055102,0,0,1,0,0,0,5029301,0,0.8,1.0,510331,bgm_M284,81002901,170,0.0,90,458,0,0,"2022/01/24 14:59:59",0.0,20,0.0,0,1.0,-57,0,0.03,10055101,10055,100000,1,610055011,"2022/01/15 15:00:00","보스 전투(NORMAL)",0.6,1005501,81002901,bgm_M284
0.0,0,610055002,1.7,150,1.0,3,10055201,0,0,2,0,0,0,5029302,0,0.8,1.0,510332,bgm_M284,81002902,170,0.0,90,-38,0,0,"2022/01/24 14:59:59",0.0,30,0.0,39,1.0,19,0,0.03,10055201,10055,100000,1,610055021,"2022/01/15 15:00:00","보스 전투(HARD)",0.6,1005502,81002902,bgm_M284
0.0,0,610055003,1.7,480,1.0,0,10055201,0,1,3,0,0,0,5029308,0,0.8,1.0,510333,bgm_M284,81002902,170,0.0,90,474,0,0,"2022/01/24 14:59:59",0.0,30,0.0,-40,1.0,-70,0,0.03,10055301,10055,100000,0,610055031,"2022/01/15 15:00:00","보스 전투(VERY HARD)",0.6,1005503,81002902,bgm_M284
0.0,0,610055004,1.7,0,1.0,0,0,0,0,4,0,0,0,0,0,0.0,1.0,0,bgm_M284,81002902,170,0.0,90,0,0,0,"2022/01/24 14:59:59",0.0,0,0.0,0,0.0,0,1,0.03,10055401,10055,100000,0,610055041,"2022/01/15 15:00:00",0,0.0,1005504,81002902,bgm_M284
0.0,0,610055004,1.7,0,1.0,0,0,0,0,5,0,0,0,0,0,0.0,1.0,0,bgm_M284,81002902,170,0.0,90,0,0,0,"2022/01/24 14:59:59",0.0,0,0.0,0,0.0,0,1,0.03,10055401,10055,100000,0,610055041,"2022/01/15 15:00:00",0,0.0,1005505,81002902,bgm_M284
0.0,0,610056001,2.0,800,1.0,3,10056101,0,0,1,0,0,0,5056301,0,0.8,1.0,510331,bgm_M438,81005601,150,0.0,90,852,0,0,"2022/02/15 14:59:59",0.0,20,-20.0,52,0.75,-85,0,0.03,10056101,10056,100000,1,610056011,"2022/01/28 15:00:00","보스 전투(NORMAL)",0.65,1005601,81005601,bgm_M438
0.0,0,610056002,2.0,145,1.0,1,10056201,0,0,2,0,0,0,5056302,0,0.8,1.0,510332,bgm_M438,81005602,150,0.0,90,-67,0,0,"2022/02/15 14:59:59",0.0,30,-20.0,43,0.75,-10,0,0.03,10056201,10056,100000,1,610056021,"2022/01/28 15:00:00","보스 전투(HARD)",0.65,1005602,81005602,bgm_M438
0.0,0,610056003,2.0,480,1.0,0,10056201,0,1,3,0,0,0,5056308,0,0.8,1.0,510333,bgm_M438,81005602,150,0.0,90,516,0,0,"2022/02/15 14:59:59",0.0,30,-20.0,-15,0.75,-70,0,0.03,10056301,10056,100000,0,610056031,"2022/01/28 15:00:00","보스 전투(VERY HARD)",0.65,1005603,81005602,bgm_M438
0.0,0,610056004,2.0,0,1.0,0,0,0,0,4,0,0,0,0,0,0.0,1.0,0,bgm_M438,81005602,150,0.0,90,0,0,0,"2022/02/15 14:59:59",0.0,0,-20.0,0,0.0,0,1,0.03,10056401,10056,100000,0,610056041,"2022/01/28 15:00:00",0,0.0,1005604,81005602,bgm_M438
0.0,0,610056004,2.0,0,1.0,0,0,0,0,5,0,0,0,0,0,0.0,1.0,0,bgm_M438,81005602,150,0.0,90,0,0,0,"2022/02/15 14:59:59",0.0,0,-20.0,0,0.0,0,1,0.03,10056401,10056,100000,0,610056041,"2022/01/28 15:00:00",0,0.0,1005605,81005602,bgm_M438
0.0,0,610057001,1.25,800,1.0,3,10057102,0,0,1,0,0,0,5031301,0,0.6,1.0,510311,bgm_M297,81003101,170,0.0,90,590,0,0,"2022/02/23 14:59:59",0.0,20,-50.0,0,1.0,-85,0,0.03,10057101,10057,100000,1,610057011,"2022/02/14 15:00:00","보스 전투(NORMAL)",1.0,1005701,81003101,bgm_M297
0.0,0,610057002,1.25,145,1.0,1,10057201,0,0,2,0,0,0,5031302,0,0.6,1.0,510312,bgm_M297,81003102,170,0.0,90,-17,0,0,"2022/02/23 14:59:59",0.0,30,-50.0,10,1.0,-10,0,0.03,10057201,10057,100000,1,610057021,"2022/02/14 15:00:00","보스 전투(HARD)",1.0,1005702,81003102,bgm_M297
0.0,0,610057003,1.25,480,1.0,0,10057201,0,1,3,0,0,0,5031308,0,0.6,1.0,510312,bgm_M297,81003102,170,0.0,90,516,0,0,"2022/02/23 14:59:59",0.0,30,-50.0,-15,1.0,-70,0,0.03,10057301,10057,100000,0,610057031,"2022/02/14 15:00:00","보스 전투(VERY HARD)",1.0,1005703,81003102,bgm_M297
0.0,0,610057004,1.25,0,1.0,0,0,0,0,4,0,0,0,0,0,0.0,1.0,0,bgm_M297,81003102,170,0.0,90,0,0,0,"2022/02/23 14:59:59",0.0,0,-50.0,0,0.0,0,1,0.03,10057401,10057,100000,0,610057041,"2022/02/14 15:00:00",0,0.0,1005704,81003102,bgm_M297
0.0,0,610057004,1.25,0,1.0,0,0,0,0,5,0,0,0,0,0,0.0,1.0,0,bgm_M297,81003102,170,0.0,90,0,0,0,"2022/02/23 14:59:59",0.0,0,-50.0,0,0.0,0,1,0.03,10057401,10057,100000,0,610057041,"2022/02/14 15:00:00",0,0.0,1005705,81003102,bgm_M297
0.0,0,610058001,1.75,450,1.0,3,10058101,0,0,1,0,0,0,5058301,0,1.1,1.0,510331,bgm_M57,100023,50,0.0,90,247,0,0,"2022/03/24 14:59:59",0.0,20,5.0,26,0.8,-40,0,0.03,10058101,10058,100000,1,610058011,"2022/02/28 15:00:00","보스 전투(NORMAL)",0.45,1005801,100023,bgm_M57
0.0,0,610058002,1.75,450,1.0,1,10058201,0,0,2,0,0,0,5058302,0,1.1,1.0,510332,bgm_M57,100693,50,0.0,90,0,0,0,"2022/03/24 14:59:59",0.0,30,5.0,35,0.8,-40,0,0.03,10058201,10058,100000,1,610058021,"2022/02/28 15:00:00","보스 전투(HARD)",0.45,1005802,100693,bgm_M57
0.0,0,610058003,1.75,450,1.0,0,10058201,0,1,3,0,0,0,5058308,0,1.1,1.0,510333,bgm_M57,100693,50,0.0,90,478,0,0,"2022/03/24 14:59:59",0.0,30,5.0,-80,0.8,-40,0,0.03,10058301,10058,100000,0,610058031,"2022/02/28 15:00:00","보스 전투(VERY HARD)",0.45,1005803,100693,bgm_M57
0.0,0,610058004,1.75,0,1.0,0,0,0,0,4,0,0,0,0,0,0.0,1.0,0,bgm_M57,100693,50,0.0,90,0,0,0,"2022/03/24 14:59:59",0.0,0,5.0,0,0.0,0,1,0.03,10058401,10058,100000,0,610058041,"2022/02/28 15:00:00",0,0.0,1005804,100693,bgm_M57
0.0,0,610058004,1.75,0,1.0,0,0,0,0,5,0,0,0,0,0,0.0,1.0,0,bgm_M57,100693,50,0.0,90,0,0,0,"2022/03/24 14:59:59",0.0,0,5.0,0,0.0,0,1,0.03,10058401,10058,100000,0,610058041,"2022/02/28 15:00:00",0,0.0,1005805,100693,bgm_M57
0.0,0,610059001,1.5,800,1.0,3,10059101,0,0,1,0,0,0,5059301,0,0.8,1.0,510331,bgm_M447,101823,180,0.0,90,577,0,0,"2022/03/24 14:59:59",0.0,20,-20.0,0,0.75,-85,0,0.03,10059101,10059,100000,1,610059011,"2022/03/10 15:00:00","보스 전투(NORMAL)",0.75,1005901,101823,bgm_M447
0.0,0,610059002,1.5,145,1.0,1,10059201,0,0,2,0,0,0,5059302,0,0.8,1.0,510332,bgm_M447,101843,180,0.0,90,111,0,0,"2022/03/24 14:59:59",0.0,30,-20.0,32,0.75,-10,0,0.03,10059201,10059,100000,1,610059021,"2022/03/10 15:00:00","보스 전투(HARD)",0.75,1005902,101843,bgm_M447
0.0,0,610059003,1.5,480,1.0,0,10059201,0,1,3,0,0,0,5059308,0,0.8,1.0,510333,bgm_M447,101843,180,0.0,90,528,0,0,"2022/03/24 14:59:59",0.0,30,-20.0,-77,0.75,-70,0,0.03,10059301,10059,100000,0,610059031,"2022/03/10 15:00:00","보스 전투(VERY HARD)",0.75,1005903,101843,bgm_M447
0.0,0,610059004,1.5,0,1.0,0,0,0,0,4,0,0,0,0,0,0.0,1.0,0,bgm_M447,101843,180,0.0,90,0,0,0,"2022/03/24 14:59:59",0.0,0,-20.0,0,0.0,0,1,0.03,10059401,10059,100000,0,610059041,"2022/03/10 15:00:00",0,0.0,1005904,101843,bgm_M447
0.0,0,610059004,1.5,0,1.0,0,0,0,0,5,0,0,0,0,0,0.0,1.0,0,bgm_M447,101843,180,0.0,90,0,0,0,"2022/03/24 14:59:59",0.0,0,-20.0,0,0.0,0,1,0.03,10059401,10059,100000,0,610059041,"2022/03/10 15:00:00",0,0.0,1005905,101843,bgm_M447
0.0,0,610060001,1.25,842,1.0,3,10060101,0,0,1,0,0,0,5033301,0,0.8,1.0,510331,bgm_M319,81000605,100,0.0,90,845,0,0,"2022/03/25 14:59:59",0.0,20,-50.0,0,1.1,10,0,0.03,10060101,10060,100000,1,610060011,"2022/03/16 15:00:00","보스 전투(NORMAL)",0.8,1006001,81000605,bgm_M319
0.0,0,610060002,1.25,-30,1.0,1,10060201,0,0,2,0,0,0,5033302,0,0.8,1.0,510332,bgm_M319,81003304,100,0.0,90,-27,0,0,"2022/03/25 14:59:59",0.0,30,-50.0,-200,1.1,-190,0,0.03,10060201,10060,100000,1,610060021,"2022/03/16 15:00:00","보스 전투(HARD)",0.8,1006002,81003301,bgm_M319
0.0,0,610060003,1.25,482,1.0,0,10060201,0,1,3,0,0,0,5033308,0,0.8,1.0,510333,bgm_M319,81003304,100,0.0,90,485,0,0,"2022/03/25 14:59:59",0.0,30,-50.0,-15,1.1,-5,0,0.03,10060301,10060,100000,0,610060031,"2022/03/16 15:00:00","보스 전투(VERY HARD)",0.8,1006003,81003301,bgm_M319
0.0,0,610060004,1.25,0,1.0,0,0,0,0,4,0,0,0,0,0,0.0,1.0,0,bgm_M319,81003304,100,0.0,90,0,0,0,"2022/03/25 14:59:59",0.0,0,-50.0,0,0.0,0,1,0.03,10060401,10060,100000,0,610060041,"2022/03/16 15:00:00",0,0.0,1006004,81003301,bgm_M319
0.0,0,610060004,1.25,0,1.0,0,0,0,0,5,0,0,0,0,0,0.0,1.0,0,bgm_M319,81003304,100,0.0,90,0,0,0,"2022/03/25 14:59:59",0.0,0,-50.0,0,0.0,0,1,0.03,10060401,10060,100000,0,610060041,"2022/03/16 15:00:00",0,0.0,1006005,81003301,bgm_M319
0.0,0,610061001,0.83,800,1.15,3,10061102,0,0,1,0,0,0,5061301,0,0.5,1.15,510341,bgm_M455,81006101,140,0.0,90,395,0,0,"2022/04/15 14:59:59",0.0,20,-47.0,-51,1.5,-85,0,0.03,10061101,10061,100000,1,610061011,"2022/03/28 15:00:00","보스 전투(NORMAL)",1.22,1006101,81006101,bgm_M455
0.0,0,610061002,0.83,145,1.15,1,10061201,0,0,2,0,0,0,5061302,0,0.5,1.15,510342,bgm_M455,81006102,140,0.0,90,-17,0,0,"2022/04/15 14:59:59",0.0,30,-47.0,18,1.5,-10,0,0.03,10061201,10061,100000,1,610061021,"2022/03/28 15:00:00","보스 전투(HARD)",1.22,1006102,81006102,bgm_M455
0.0,0,610061003,0.83,480,1.15,0,10061201,0,1,3,0,0,0,5061308,0,0.5,1.15,510342,bgm_M455,81006102,140,0.0,90,514,0,0,"2022/04/15 14:59:59",0.0,30,-47.0,-51,1.75,-70,0,0.03,10061301,10061,100000,0,610061031,"2022/03/28 15:00:00","보스 전투(VERY HARD)",1.22,1006103,81006102,bgm_M455
0.0,0,610061004,0.83,0,1.0,0,0,0,0,4,0,0,0,0,0,0.0,1.0,0,bgm_M455,81006102,140,0.0,90,0,0,0,"2022/04/15 14:59:59",0.0,0,-47.0,0,0.0,0,1,0.03,10061401,10061,100000,0,610061041,"2022/03/28 15:00:00",0,0.0,1006104,81006102,bgm_M455
0.0,0,610061004,0.83,0,1.0,0,0,0,0,5,0,0,0,0,0,0.0,1.0,0,bgm_M455,81006102,140,0.0,90,0,0,0,"2022/04/15 14:59:59",0.0,0,-47.0,0,0.0,0,1,0.03,10061401,10061,100000,0,610061041,"2022/03/28 15:00:00",0,0.0,1006105,81006102,bgm_M455
0.0,0,610062001,2.5,450,1.0,3,10062101,0,0,1,0,0,0,5035301,0,1.3,1.0,510331,bgm_M57,100023,50,0.0,90,788,0,0,"2022/04/25 14:59:59",0.0,20,5.0,42,0.5,-40,0,0.03,10062101,10062,100000,1,610062011,"2022/04/07 15:00:00","보스 전투(NORMAL)",0.45,1006201,100023,bgm_M57
0.0,0,610062002,2.5,450,1.0,1,10062201,0,0,2,0,0,0,5035302,0,1.3,1.0,510332,bgm_M57,100693,50,0.0,90,-219,0,0,"2022/04/25 14:59:59",0.0,30,5.0,46,0.5,-40,0,0.03,10062201,10062,100000,1,610062021,"2022/04/07 15:00:00","보스 전투(HARD)",0.45,1006202,100693,bgm_M57
0.0,0,610062003,2.5,450,1.0,0,10062201,0,1,3,0,0,0,5035308,0,1.3,1.0,510333,bgm_M57,100693,50,0.0,90,503,0,0,"2022/04/25 14:59:59",0.0,30,5.0,-23,0.5,-40,0,0.03,10062301,10062,100000,0,610062031,"2022/04/07 15:00:00","보스 전투(VERY HARD)",0.45,1006203,100693,bgm_M57
0.0,0,610062004,2.5,0,1.0,0,0,0,0,4,0,0,0,0,0,0.0,1.0,0,bgm_M57,100693,50,0.0,90,0,0,0,"2022/04/25 14:59:59",0.0,0,5.0,0,0.0,0,1,0.03,10062401,10062,100000,0,610062041,"2022/04/07 15:00:00",0,0.0,1006204,100693,bgm_M57
0.0,0,610062004,2.5,0,1.0,0,0,0,0,5,0,0,0,0,0,0.0,1.0,0,bgm_M57,100693,50,0.0,90,0,0,0,"2022/04/25 14:59:59",0.0,0,5.0,0,0.0,0,1,0.03,10062401,10062,100000,0,610062041,"2022/04/07 15:00:00",0,0.0,1006205,100693,bgm_M57
