pre_2,distance_to_goal,season_id,pre_4,block_id,pre_1,type,next_3,next_2,next_1,reference_id,pre_3,next_4
0,10,2,0,10020277,10020276,2,0,0,10020278,1,0,0
0,9,2,0,10020278,10020277,14,0,0,10020279,3,0,0
0,8,2,0,10020279,10020278,7,0,0,10020280,10001,0,0
0,7,2,0,10020280,10020279,6,0,0,10020281,0,0,0
0,6,2,0,10020281,10020280,2,0,0,10020282,2,0,0
0,5,2,0,10020282,10020281,11,0,0,10020283,10001,0,0
0,4,2,0,10020283,10020282,4,0,0,10020284,0,0,0
0,3,2,0,10020284,10020283,5,0,0,10020285,0,0,0
0,2,2,0,10020285,10020284,2,0,0,10020286,1,0,0
0,1,2,0,10020286,10020285,7,0,0,10020287,10003,0,0
0,0,2,0,10020287,10020286,13,0,0,10020288,0,0,0
0,66,2,0,10020288,10020287,7,0,0,10020289,10001,0,0
0,65,2,0,10020289,10020288,5,0,0,10020290,0,0,0
0,64,2,0,10020290,10020289,2,0,0,10020291,1,0,0
0,63,2,0,10020291,10020290,6,0,0,10020292,0,0,0
0,62,2,0,10020292,10020291,12,0,0,10020293,0,0,0
0,61,2,0,10020293,10020292,2,0,0,10020294,1,0,0
0,60,2,0,10020294,10020293,4,0,10020545,10020295,0,0,0
0,59,2,0,10020295,10020294,3,0,0,10020296,1,0,0
0,58,2,0,10020296,10020295,7,0,0,10020419,10001,0,0
0,45,2,0,10020331,10020431,12,0,0,10020336,0,0,0
0,44,2,0,10020336,10020331,14,0,0,10020337,3,0,0
0,43,2,0,10020337,10020336,2,0,0,10020338,2,0,0
0,42,2,0,10020338,10020337,7,0,0,10020339,10002,0,0
0,41,2,0,10020339,10020338,11,0,0,10020412,10001,0,0
0,39,2,0,10020341,10020412,2,0,0,10020342,2,0,0
0,38,2,0,10020342,10020341,4,0,0,10020343,0,0,0
0,37,2,0,10020343,10020342,3,0,0,10020344,1,0,0
0,36,2,0,10020344,10020343,2,0,0,10020345,1,0,0
0,35,2,0,10020345,10020344,12,0,0,10020346,0,0,0
0,34,2,0,10020346,10020345,6,0,0,10020347,0,0,0
0,33,2,0,10020347,10020346,2,0,0,10020348,1,0,0
0,32,2,0,10020348,10020347,14,0,0,10020349,3,0,0
0,31,2,0,10020349,10020348,4,0,10020350,10020351,0,0,0
0,32,2,0,10020350,10020349,3,0,0,10020352,3,0,0
0,30,2,0,10020351,10020349,7,0,0,10020353,10002,0,0
0,31,2,0,10020352,10020350,2,0,0,10020355,3,0,0
0,29,2,0,10020353,10020351,3,0,0,10020354,2,0,0
0,28,2,0,10020354,10020353,2,0,0,10020358,2,0,0
0,30,2,0,10020355,10020352,14,0,0,10020356,5,0,0
0,29,2,0,10020356,10020355,7,0,0,10020357,10003,0,0
0,28,2,0,10020357,10020356,3,0,0,10020358,3,0,0
10020357,27,2,0,10020358,10020354,6,0,0,10020359,0,0,0
0,26,2,0,10020359,10020358,5,0,0,10020360,0,0,0
0,25,2,0,10020360,10020359,4,0,0,10020361,0,0,0
0,24,2,0,10020361,10020360,2,0,0,10020362,3,0,0
0,23,2,0,10020362,10020361,7,0,0,10020363,10001,0,0
0,22,2,0,10020363,10020362,2,0,0,10020364,1,0,0
0,21,2,0,10020364,10020363,14,0,0,10020365,4,0,0
0,20,2,0,10020365,10020364,4,0,0,10020366,0,0,0
0,19,2,0,10020366,10020365,5,0,0,10020367,0,0,0
0,18,2,0,10020367,10020366,3,0,0,10020368,1,0,0
0,17,2,0,10020368,10020367,11,0,0,10020369,10001,0,0
0,16,2,0,10020369,10020368,2,0,0,10020370,1,0,0
0,15,2,0,10020370,10020369,4,0,10020437,10020440,0,0,0
0,4,2,0,10020382,10020449,3,0,0,10020383,3,0,0
0,3,2,0,10020383,10020382,6,0,0,10020384,0,0,0
0,2,2,0,10020384,10020383,2,0,0,10020385,2,0,0
0,1,2,0,10020385,10020384,2,0,0,10020386,1,0,0
0,0,2,0,10020386,10020385,13,0,0,10020387,0,0,0
0,66,2,0,10020387,10020386,6,0,0,10020388,0,0,0
0,65,2,0,10020388,10020387,4,0,0,10020389,0,0,0
0,64,2,0,10020389,10020388,3,0,0,10020390,2,0,0
0,63,2,0,10020390,10020389,12,0,0,10020002,0,0,0
10020581,6,2,0,10020404,10020079,2,0,0,10020405,1,10020582,0
0,5,2,0,10020405,10020404,3,0,0,10020406,3,0,0
0,4,2,0,10020406,10020405,11,0,0,10020083,10001,0,0
0,60,2,0,10020407,10020092,7,0,0,10020094,10001,0,0
0,30,2,0,10020408,10020148,3,0,0,10020150,2,0,0
0,25,2,0,10020410,10020258,3,0,0,10020260,2,0,0
0,40,2,0,10020412,10020339,3,0,0,10020341,2,0,0
0,57,2,0,10020419,10020296,6,0,0,10020420,0,0,0
10020547,56,2,0,10020420,10020419,11,0,0,10020421,10001,0,0
0,55,2,0,10020421,10020420,4,0,0,10020422,0,0,0
0,54,2,0,10020422,10020421,14,0,0,10020423,3,0,0
0,53,2,0,10020423,10020422,7,0,10020426,10020424,10001,0,0
0,52,2,0,10020424,10020423,7,0,0,10020436,10002,0,0
0,51,2,0,10020425,10020426,7,0,0,10020427,10003,0,0
0,52,2,0,10020426,10020423,3,0,0,10020425,2,0,0
0,50,2,0,10020427,10020425,3,0,0,10020428,3,0,0
0,49,2,0,10020428,10020427,4,0,0,10020429,0,0,0
0,48,2,0,10020429,10020428,7,0,0,10020430,10001,0,0
0,47,2,0,10020430,10020429,11,0,0,10020431,10001,0,0
10020432,46,2,0,10020431,10020430,6,0,0,10020331,0,0,0
0,47,2,0,10020432,10020433,4,0,0,10020431,0,0,0
0,48,2,0,10020433,10020434,2,0,0,10020432,1,0,0
0,49,2,0,10020434,10020435,12,0,0,10020433,0,0,0
0,50,2,0,10020435,10020436,2,0,0,10020434,3,0,0
0,51,2,0,10020436,10020424,3,0,0,10020435,3,0,0
0,16,2,0,10020437,10020370,2,0,0,10020438,3,0,0
0,15,2,0,10020438,10020437,14,0,0,10020439,6,0,0
0,14,2,0,10020439,10020438,7,0,0,10020441,10003,0,0
0,14,2,0,10020440,10020370,7,0,0,10020441,10002,0,0
10020440,13,2,0,10020441,10020439,3,0,0,10020442,1,0,0
0,12,2,0,10020442,10020441,14,0,0,10020443,3,0,0
0,11,2,0,10020443,10020442,6,0,0,10020444,0,0,0
0,10,2,0,10020444,10020443,7,0,0,10020445,10001,0,0
0,9,2,0,10020445,10020444,11,0,0,10020446,10001,0,0
0,8,2,0,10020446,10020445,2,0,0,10020447,1,0,0
0,7,2,0,10020447,10020446,14,0,0,10020448,5,0,0
0,6,2,0,10020448,10020447,5,0,0,10020449,0,0,0
0,5,2,0,10020449,10020448,7,0,0,10020382,10003,0,0
0,60,2,0,10020450,10020203,2,0,0,10020451,2,0,0
0,59,2,0,10020451,10020450,11,0,0,10020452,10001,0,0
0,58,2,0,10020452,10020451,14,0,0,10020453,3,0,0
0,57,2,0,10020453,10020452,5,0,0,10020454,0,0,0
0,56,2,0,10020454,10020453,3,0,0,10020455,1,0,0
0,55,2,0,10020455,10020454,7,0,0,10020456,10002,0,0
0,54,2,0,10020456,10020455,11,0,10020458,10020457,10001,0,0
0,53,2,0,10020457,10020456,3,0,0,10020460,1,0,0
0,53,2,0,10020458,10020456,4,0,0,10020459,0,0,0
0,52,2,0,10020459,10020458,2,0,0,10020463,2,0,0
0,52,2,0,10020460,10020457,12,0,0,10020461,0,0,0
0,51,2,0,10020461,10020460,14,0,0,10020462,4,0,0
10020463,50,2,0,10020462,10020461,5,0,0,10020464,0,0,0
0,51,2,0,10020463,10020459,3,0,0,10020462,3,0,0
0,49,2,0,10020464,10020462,14,0,0,10020465,3,0,0
0,48,2,0,10020465,10020464,7,0,0,10020466,10001,0,0
0,47,2,0,10020466,10020465,4,0,0,10020467,0,0,0
0,46,2,0,10020467,10020466,2,0,0,10020468,1,0,0
0,45,2,0,10020468,10020467,6,0,0,10020469,0,0,0
0,44,2,0,10020469,10020468,2,0,0,10020470,1,0,0
0,43,2,0,10020470,10020469,3,0,0,10020471,3,0,0
0,42,2,0,10020471,10020470,14,0,0,10020472,3,0,0
0,41,2,0,10020472,10020471,2,0,0,10020473,1,0,0
0,40,2,0,10020473,10020472,11,0,0,10020474,10001,0,0
0,39,2,0,10020474,10020473,4,0,0,10020475,0,0,0
0,38,2,0,10020475,10020474,7,0,0,10020476,10001,0,0
0,37,2,0,10020476,10020475,6,0,0,10020234,0,0,0
0,14,2,0,10020477,10020169,7,0,0,10020478,10003,0,0
0,13,2,0,10020478,10020477,2,0,0,10020479,1,0,0
0,12,2,0,10020479,10020478,3,0,0,10020177,2,0,0
0,20,2,0,10020480,10020158,2,0,10020556,10020559,1,0,0
0,57,2,0,10020491,10020101,6,0,0,10020492,0,0,0
0,56,2,0,10020492,10020491,7,0,0,10020493,10001,0,0
0,55,2,0,10020493,10020492,11,0,0,10020494,10001,0,0
0,54,2,0,10020494,10020493,14,0,0,10020495,3,0,0
0,53,2,0,10020495,10020494,5,0,0,10020496,0,0,0
0,52,2,0,10020496,10020495,3,0,0,10020497,1,0,0
0,51,2,0,10020497,10020496,2,0,0,10020498,2,0,0
0,50,2,0,10020498,10020497,14,0,0,10020499,4,0,0
0,49,2,0,10020499,10020498,6,0,0,10020500,0,0,0
0,48,2,0,10020500,10020499,4,0,0,10020501,0,0,0
0,47,2,0,10020501,10020500,7,0,0,10020502,10002,0,0
0,46,2,0,10020502,10020501,12,0,0,10020503,0,0,0
0,45,2,0,10020503,10020502,2,0,10020505,10020504,1,0,0
0,44,2,0,10020504,10020503,2,0,0,10020507,1,0,0
0,44,2,0,10020505,10020503,2,0,0,10020506,2,0,0
0,43,2,0,10020506,10020505,11,0,0,10020508,10001,0,0
0,43,2,0,10020507,10020504,7,0,0,10020510,10001,0,0
0,42,2,0,10020508,10020506,3,0,0,10020509,2,0,0
10020510,41,2,0,10020509,10020508,4,0,0,10020511,0,0,0
0,42,2,0,10020510,10020507,2,0,0,10020509,1,0,0
0,40,2,0,10020511,10020509,14,0,0,10020512,3,0,0
0,39,2,0,10020512,10020511,5,0,0,10020127,0,0,0
0,9,2,0,10020515,10020064,2,10020583,10020576,10020516,1,0,0
0,8,2,0,10020516,10020515,6,0,0,10020079,0,0,0
0,37,2,0,10020518,10020031,14,0,0,10020519,2,0,0
0,36,2,0,10020519,10020518,3,0,0,10020520,1,0,0
0,35,2,0,10020520,10020519,3,0,0,10020521,3,0,0
10020522,34,2,0,10020521,10020520,4,0,0,10020524,0,0,0
0,35,2,0,10020522,10020585,7,0,0,10020521,10003,0,0
0,33,2,0,10020524,10020521,7,0,0,10020525,10001,0,0
0,32,2,0,10020525,10020524,6,0,0,10020526,0,0,0
0,31,2,0,10020526,10020525,12,0,0,10020527,0,0,0
0,30,2,0,10020527,10020526,11,0,0,10020528,10001,0,0
0,29,2,0,10020528,10020527,2,0,0,10020529,1,0,0
0,28,2,0,10020529,10020528,14,0,0,10020530,4,0,0
0,27,2,0,10020530,10020529,3,0,0,10020531,1,0,0
0,26,2,0,10020531,10020530,7,0,0,10020532,10001,0,0
0,25,2,0,10020532,10020531,4,0,0,10020533,0,0,0
0,24,2,0,10020533,10020532,2,0,0,10020534,3,0,0
0,23,2,0,10020534,10020533,11,0,0,10020535,10001,0,0
0,22,2,0,10020535,10020534,7,0,0,10020536,10001,0,0
0,21,2,0,10020536,10020535,2,0,0,10020537,1,0,0
0,20,2,0,10020537,10020536,7,0,0,10020538,10003,0,0
0,19,2,0,10020538,10020537,14,0,0,10020539,2,0,0
0,18,2,0,10020539,10020538,4,0,0,10020540,0,0,0
0,17,2,0,10020540,10020539,7,0,0,10020542,10002,0,0
0,15,2,0,10020541,10020542,7,0,0,10020543,10002,0,0
0,16,2,0,10020542,10020540,14,0,0,10020541,5,0,0
0,14,2,0,10020543,10020541,3,0,0,10020544,2,0,0
0,13,2,0,10020544,10020543,5,0,0,10020062,0,0,0
0,59,2,0,10020545,10020294,2,0,0,10020546,2,0,0
0,58,2,0,10020546,10020545,2,0,0,10020547,3,0,0
0,57,2,0,10020547,10020546,2,0,0,10020420,1,0,0
0,36,2,0,10020549,10020237,14,0,0,10020550,5,0,0
0,35,2,0,10020550,10020549,2,0,0,10020551,2,0,0
0,34,2,0,10020551,10020550,14,0,0,10020552,3,0,0
0,33,2,0,10020552,10020551,2,0,0,10020553,2,0,0
0,32,2,0,10020553,10020552,2,0,0,10020554,3,0,0
0,31,2,0,10020554,10020553,2,0,0,10020555,2,0,0
0,30,2,0,10020555,10020554,14,0,0,10020255,3,0,0
0,21,2,0,10020556,10020480,14,0,0,10020557,5,0,0
0,20,2,0,10020557,10020556,4,0,0,10020558,0,0,0
0,19,2,0,10020558,10020557,3,0,0,10020560,3,0,0
0,19,2,0,10020559,10020480,7,0,0,10020560,10001,0,0
10020559,18,2,0,10020560,10020558,6,0,0,10020167,0,0,0
0,38,2,0,10020561,10020128,14,0,0,10020562,2,0,0
0,37,2,0,10020562,10020561,3,0,0,10020563,3,0,0
0,36,2,0,10020563,10020562,4,0,0,10020565,0,0,0
0,35,2,0,10020564,10020573,2,0,0,10020146,1,0,0
0,35,2,0,10020565,10020563,14,0,0,10020566,4,0,0
0,34,2,0,10020566,10020565,14,0,0,10020143,4,0,0
0,38,2,0,10020567,10020128,7,0,0,10020574,10002,0,0
0,36,2,0,10020569,10020574,14,0,0,10020570,6,0,0
0,35,2,0,10020570,10020569,5,0,0,10020571,0,0,0
0,34,2,0,10020571,10020570,7,0,0,10020143,10003,0,0
0,36,2,0,10020573,10020128,2,0,0,10020564,1,0,0
0,37,2,0,10020574,10020567,7,0,0,10020569,10003,0,0
0,10,2,0,10020576,10020515,14,0,0,10020577,2,0,0
0,9,2,0,10020577,10020576,4,0,0,10020579,0,0,0
0,8,2,0,10020579,10020577,7,0,0,10020582,10003,0,0
0,8,2,0,10020580,10020584,14,0,0,10020581,5,0,0
0,7,2,0,10020581,10020580,7,0,0,10020404,10003,0,0
0,7,2,0,10020582,10020579,14,0,0,10020404,4,0,0
0,10,2,0,10020583,10020515,4,0,0,10020584,0,0,0
0,9,2,0,10020584,10020583,2,0,0,10020580,2,0,0
0,36,2,0,10020585,10020586,14,0,0,10020522,1,0,0
0,37,2,0,10020586,10020031,7,0,0,10020585,10002,0,0
0,50,2,0,10020587,10020020,3,0,0,10020018,2,0,0
0,54,2,0,10020588,10020009,3,0,0,10020012,3,0,0
0,54,2,0,10020589,10020009,2,0,0,10020013,3,0,0
0,50,2,0,10020590,10020016,2,0,0,10020018,2,0,0
0,56,2,0,10020592,10020007,4,0,0,10020009,0,0,0
0,63,3,0,10030001,0,1,0,0,10030002,0,0,0
10030369,62,3,0,10030002,10030001,7,0,0,10030003,10001,0,0
0,61,3,0,10030003,10030002,2,0,0,10030004,1,0,0
0,60,3,0,10030004,10030003,4,0,0,10030012,0,0,0
0,59,3,0,10030012,10030004,12,0,0,10030013,0,0,0
0,58,3,0,10030013,10030012,5,0,0,10030014,0,0,0
0,57,3,0,10030014,10030013,2,0,0,10030015,1,0,0
0,56,3,0,10030015,10030014,4,0,0,10030018,0,0,0
0,55,3,0,10030018,10030015,11,0,0,10030019,10001,0,0
0,54,3,0,10030019,10030018,6,0,10030023,10030020,0,0,0
0,53,3,0,10030020,10030019,2,0,0,10030022,2,0,0
0,51,3,0,10030021,10030022,2,0,0,10030380,2,0,0
0,52,3,0,10030022,10030020,12,0,0,10030021,0,0,0
0,53,3,0,10030023,10030019,3,0,0,10030025,1,0,0
0,51,3,0,10030024,10030025,3,0,0,10030380,2,0,0
0,52,3,0,10030025,10030023,4,0,0,10030024,0,0,0
0,49,3,0,10030027,10030380,7,0,0,10030028,10001,0,0
0,48,3,0,10030028,10030027,2,0,0,10030029,2,0,0
0,47,3,0,10030029,10030028,12,0,0,10030030,0,0,0
0,46,3,0,10030030,10030029,14,0,0,10030031,3,0,0
0,45,3,0,10030031,10030030,11,0,0,10030032,10001,0,0
0,44,3,0,10030032,10030031,4,0,0,10030033,0,0,0
0,43,3,0,10030033,10030032,2,0,10030035,10030034,1,0,0
0,42,3,0,10030034,10030033,12,0,0,10030037,0,0,0
0,42,3,0,10030035,10030033,7,0,0,10030036,10002,0,0
0,41,3,0,10030036,10030035,3,0,0,10030039,3,0,0
0,41,3,0,10030037,10030034,14,0,0,10030038,2,0,0
0,40,3,0,10030038,10030037,6,0,0,10030040,0,0,0
0,40,3,0,10030039,10030036,4,0,0,10030041,0,0,0
0,39,3,0,10030040,10030038,7,0,0,10030043,10002,0,0
0,39,3,0,10030041,10030039,2,0,0,10030042,3,0,0
0,38,3,0,10030042,10030041,7,0,0,10030045,10003,0,0
0,38,3,0,10030043,10030040,14,0,0,10030044,2,0,0
0,37,3,0,10030044,10030043,11,0,0,10030047,10001,0,0
0,37,3,0,10030045,10030042,3,0,0,10030046,2,0,0
0,36,3,0,10030046,10030045,2,0,0,10030048,3,0,0
0,36,3,0,10030047,10030044,7,0,0,10030048,10001,0,0
10030047,35,3,0,10030048,10030046,14,0,0,10030049,3,0,0
0,34,3,0,10030049,10030048,7,0,0,10030050,10001,0,0
0,33,3,0,10030050,10030049,12,0,0,10030051,0,0,0
0,32,3,0,10030051,10030050,4,0,0,10030052,0,0,0
0,31,3,0,10030052,10030051,6,0,0,10030053,0,0,0
0,30,3,0,10030053,10030052,14,0,0,10030054,2,0,0
0,29,3,0,10030054,10030053,2,0,0,10030055,1,0,0
0,28,3,0,10030055,10030054,11,0,0,10030056,10001,0,0
0,27,3,0,10030056,10030055,3,0,0,10030057,1,0,0
0,26,3,0,10030057,10030056,5,0,0,10030058,0,0,0
0,25,3,0,10030058,10030057,4,0,0,10030059,0,0,0
0,24,3,0,10030059,10030058,2,10030068,10030064,10030060,1,0,0
0,23,3,0,10030060,10030059,7,0,0,10030061,10001,0,0
0,22,3,0,10030061,10030060,3,0,0,10030062,1,0,0
10030067,21,3,0,10030062,10030061,2,0,0,10030063,1,10030069,0
0,20,3,0,10030063,10030062,6,0,0,10030072,0,0,0
0,25,3,0,10030064,10030059,14,0,0,10030065,4,0,0
0,24,3,0,10030065,10030064,2,0,0,10030066,3,0,0
0,23,3,0,10030066,10030065,3,0,0,10030067,3,0,0
0,22,3,0,10030067,10030066,14,0,0,10030062,4,0,0
0,25,3,0,10030068,10030059,7,0,0,10030070,10003,0,0
0,22,3,0,10030069,10030071,7,0,0,10030062,10003,0,0
0,24,3,0,10030070,10030068,6,0,0,10030071,0,0,0
0,23,3,0,10030071,10030070,14,0,0,10030069,6,0,0
0,19,3,0,10030072,10030063,7,0,0,10030073,10001,0,0
0,18,3,0,10030073,10030072,2,0,0,10030379,2,0,0
0,6,3,0,10030085,10030377,4,0,0,10030086,0,0,0
0,5,3,0,10030086,10030085,7,0,0,10030087,10001,0,0
0,4,3,0,10030087,10030086,14,0,0,10030088,3,0,0
0,3,3,0,10030088,10030087,2,0,0,10030089,1,0,0
0,2,3,0,10030089,10030088,7,0,0,10030090,10002,0,0
0,1,3,0,10030090,10030089,2,0,0,10030091,1,0,0
0,0,3,0,10030091,10030090,13,0,0,10030092,0,0,0
0,66,3,0,10030092,10030091,4,0,0,10030093,0,0,0
0,65,3,0,10030093,10030092,3,0,0,10030094,2,0,0
0,64,3,0,10030094,10030093,2,0,0,10030095,2,0,0
0,63,3,0,10030095,10030094,6,0,10030097,10030096,0,0,0
0,62,3,0,10030096,10030095,4,0,0,10030099,0,0,0
0,62,3,0,10030097,10030095,2,0,0,10030098,3,0,0
0,61,3,0,10030098,10030097,6,0,0,10030101,0,0,0
0,61,3,0,10030099,10030096,3,0,0,10030100,2,0,0
0,60,3,0,10030100,10030099,7,0,0,10030102,10003,0,0
0,60,3,0,10030101,10030098,5,0,0,10030102,0,0,0
10030101,59,3,0,10030102,10030100,11,0,0,10030103,10001,0,0
0,58,3,0,10030103,10030102,4,0,0,10030104,0,0,0
0,57,3,0,10030104,10030103,7,0,0,10030105,10001,0,0
0,56,3,0,10030105,10030104,14,0,0,10030106,3,0,0
0,55,3,0,10030106,10030105,3,0,0,10030107,1,0,0
0,54,3,0,10030107,10030106,7,0,0,10030108,10001,0,0
0,53,3,0,10030108,10030107,12,0,0,10030110,0,0,0
0,52,3,0,10030110,10030108,6,0,0,10030156,0,0,0
0,50,3,0,10030112,10030156,7,0,0,10030113,10001,0,0
0,49,3,0,10030113,10030112,2,0,0,10030114,1,0,0
0,48,3,0,10030114,10030113,11,0,0,10030381,10001,0,0
0,46,3,0,10030116,10030381,14,0,0,10030117,3,0,0
0,45,3,0,10030117,10030116,2,0,0,10030118,1,0,0
0,44,3,0,10030118,10030117,4,0,0,10030119,0,0,0
0,43,3,0,10030119,10030118,6,0,10030121,10030120,0,0,0
0,42,3,0,10030120,10030119,3,0,0,10030123,3,0,0
0,42,3,0,10030121,10030119,2,0,0,10030122,1,0,0
0,41,3,0,10030122,10030121,7,0,0,10030125,10003,0,0
0,41,3,0,10030123,10030120,2,0,0,10030124,3,0,0
0,40,3,0,10030124,10030123,2,0,0,10030126,2,0,0
0,40,3,0,10030125,10030122,14,0,0,10030127,5,0,0
0,39,3,0,10030126,10030124,3,0,0,10030129,3,0,0
0,39,3,0,10030127,10030125,6,0,0,10030128,0,0,0
0,38,3,0,10030128,10030127,7,0,0,10030130,10002,0,0
0,38,3,0,10030129,10030126,14,0,0,10030131,4,0,0
0,37,3,0,10030130,10030128,7,0,0,10030133,10003,0,0
0,37,3,0,10030131,10030129,7,0,0,10030132,10001,0,0
0,36,3,0,10030132,10030131,2,0,0,10030134,3,0,0
0,36,3,0,10030133,10030130,5,0,0,10030134,0,0,0
10030133,35,3,0,10030134,10030132,4,0,0,10030135,0,0,0
0,34,3,0,10030135,10030134,3,0,0,10030136,2,0,0
0,33,3,0,10030136,10030135,2,0,0,10030137,1,0,0
0,32,3,0,10030137,10030136,12,0,0,10030138,0,0,0
0,31,3,0,10030138,10030137,3,0,0,10030139,1,0,0
0,30,3,0,10030139,10030138,2,0,0,10030140,2,0,0
0,29,3,0,10030140,10030139,7,0,0,10030141,10001,0,0
0,28,3,0,10030141,10030140,12,0,0,10030142,0,0,0
0,27,3,0,10030142,10030141,2,0,0,10030143,1,0,0
0,26,3,0,10030143,10030142,6,0,0,10030144,0,0,0
0,25,3,0,10030144,10030143,4,0,0,10030145,0,0,0
0,24,3,0,10030145,10030144,2,0,0,10030146,1,0,0
0,23,3,0,10030146,10030145,14,0,0,10030147,3,0,0
0,22,3,0,10030147,10030146,7,0,0,10030148,10001,0,0
0,21,3,0,10030148,10030147,2,0,0,10030149,1,0,0
0,20,3,0,10030149,10030148,11,0,0,10030150,10001,0,0
0,19,3,0,10030150,10030149,7,0,0,10030399,10002,0,0
0,16,3,0,10030153,10030398,2,0,0,10030157,2,0,0
0,14,3,0,10030155,10030157,7,0,0,10030158,10001,0,0
0,51,3,0,10030156,10030110,4,0,0,10030112,0,0,0
0,15,3,0,10030157,10030153,3,0,0,10030155,1,0,0
0,13,3,0,10030158,10030155,4,0,0,10030159,0,0,0
0,12,3,0,10030159,10030158,14,0,0,10030160,5,0,0
0,11,3,0,10030160,10030159,11,0,0,10030161,10001,0,0
0,10,3,0,10030161,10030160,6,0,0,10030162,0,0,0
0,9,3,0,10030162,10030161,12,0,0,10030163,0,0,0
0,8,3,0,10030163,10030162,7,0,0,10030164,10002,0,0
0,7,3,0,10030164,10030163,2,0,0,10030165,2,0,0
0,6,3,0,10030165,10030164,4,0,10030166,10030167,0,0,0
0,9,3,0,10030166,10030165,7,0,0,10030169,10003,0,0
0,5,3,0,10030167,10030165,2,0,0,10030168,1,0,0
10030172,4,3,0,10030168,10030167,11,0,0,10030173,10001,0,0
0,8,3,0,10030169,10030166,2,0,0,10030170,3,0,0
0,7,3,0,10030170,10030169,14,0,0,10030171,6,0,0
0,6,3,0,10030171,10030170,6,0,0,10030172,0,0,0
0,5,3,0,10030172,10030171,3,0,0,10030168,3,0,0
0,3,3,0,10030173,10030168,3,0,0,10030174,2,0,0
0,2,3,0,10030174,10030173,7,0,0,10030175,10002,0,0
0,1,3,0,10030175,10030174,7,0,0,10030176,10003,0,0
0,0,3,0,10030176,10030175,13,0,0,10030177,0,0,0
0,68,3,0,10030177,10030176,6,0,0,10030178,0,0,0
0,67,3,0,10030178,10030177,12,0,0,10030179,0,0,0
0,66,3,0,10030179,10030178,2,0,0,10030180,1,0,0
0,65,3,0,10030180,10030179,7,0,0,10030181,10001,0,0
0,64,3,0,10030181,10030180,3,0,0,10030182,1,0,0
0,63,3,0,10030182,10030181,4,0,0,10030183,0,0,0
0,62,3,0,10030183,10030182,2,0,0,10030184,1,0,0
0,61,3,0,10030184,10030183,11,0,0,10030185,10001,0,0
0,60,3,0,10030185,10030184,6,0,0,10030186,0,0,0
0,59,3,0,10030186,10030185,2,0,0,10030188,1,0,0
0,57,3,0,10030187,10030188,2,0,0,10030189,1,0,0
0,58,3,0,10030188,10030186,3,0,0,10030187,2,0,0
0,56,3,0,10030189,10030187,7,0,10030191,10030190,10001,0,0
0,55,3,0,10030190,10030189,4,0,0,10030193,0,0,0
0,55,3,0,10030191,10030189,14,0,0,10030192,2,0,0
0,54,3,0,10030192,10030191,2,0,0,10030195,3,0,0
0,54,3,0,10030193,10030190,14,0,0,10030194,1,0,0
0,53,3,0,10030194,10030193,4,0,0,10030196,0,0,0
0,53,3,0,10030195,10030192,3,0,0,10030196,3,0,0
10030195,52,3,0,10030196,10030194,5,0,0,10030197,0,0,0
0,51,3,0,10030197,10030196,6,0,0,10030198,0,0,0
0,50,3,0,10030198,10030197,3,0,0,10030199,1,0,0
0,49,3,0,10030199,10030198,4,0,0,10030200,0,0,0
0,48,3,0,10030200,10030199,2,0,0,10030201,1,0,0
0,47,3,0,10030201,10030200,11,0,0,10030202,10001,0,0
0,46,3,0,10030202,10030201,7,0,10030204,10030203,10001,0,0
0,45,3,0,10030203,10030202,14,0,0,10030206,2,0,0
0,45,3,0,10030204,10030202,12,0,0,10030205,0,0,0
0,44,3,0,10030205,10030204,14,0,0,10030208,4,0,0
0,44,3,0,10030206,10030203,7,0,0,10030207,10003,0,0
0,43,3,0,10030207,10030206,4,0,0,10030209,0,0,0
0,43,3,0,10030208,10030205,2,0,0,10030209,1,0,0
10030208,42,3,0,10030209,10030207,6,0,0,10030210,0,0,0
0,41,3,0,10030210,10030209,12,0,0,10030211,0,0,0
0,40,3,0,10030211,10030210,3,0,0,10030212,2,0,0
0,39,3,0,10030212,10030211,4,0,0,10030213,0,0,0
0,38,3,0,10030213,10030212,2,0,0,10030214,2,0,0
0,37,3,0,10030214,10030213,2,0,10030215,10030216,1,0,0
0,40,3,0,10030215,10030214,14,0,0,10030217,5,0,0
0,36,3,0,10030216,10030214,12,0,0,10030225,0,0,0
0,39,3,0,10030217,10030215,2,0,0,10030218,3,0,0
0,38,3,0,10030218,10030217,2,0,0,10030219,2,0,0
0,37,3,0,10030219,10030218,2,0,0,10030220,2,0,0
0,36,3,0,10030220,10030219,14,0,0,10030221,3,0,0
0,35,3,0,10030221,10030220,2,0,0,10030222,2,0,0
0,34,3,0,10030222,10030221,2,0,0,10030223,2,0,0
0,33,3,0,10030223,10030222,2,0,0,10030224,3,0,0
0,32,3,0,10030224,10030223,14,0,0,10030229,3,0,0
0,35,3,0,10030225,10030216,11,0,0,10030226,10001,0,0
0,34,3,0,10030226,10030225,14,0,0,10030227,3,0,0
0,33,3,0,10030227,10030226,3,0,0,10030228,1,0,0
0,32,3,0,10030228,10030227,6,0,0,10030229,0,0,0
10030228,31,3,0,10030229,10030224,7,0,0,10030230,10001,0,0
0,30,3,0,10030230,10030229,5,0,0,10030231,0,0,0
0,29,3,0,10030231,10030230,2,0,0,10030232,1,0,0
0,28,3,0,10030232,10030231,3,0,0,10030382,1,0,0
