enemy_size_5,reward_count_5,wave_bgm,reward_count_1,enemy_size_2,enemy_local_position_y_1,reward_image_4,tower_area_id,enemy_size_1,background,enemy_position_x_1,floor_image_add_type,chest_id,enemy_local_position_y_2,floor_num,enemy_position_x_5,reward_count_4,wave_group_id,stamina,enemy_size_4,bg_position,tower_quest_id,additional_reward_type,enemy_position_x_3,boss_floor_flg,reward_image_3,stamina_start,reward_count_2,open_tower_ex_quest_id,odds_group_id,enemy_local_position_y_3,reward_image_2,limit_time,start_tp_rate,fix_reward_group_id,clp_flag,skip_level,team_exp,enemy_local_position_y_4,enemy_size_3,reward_image_1,floor_image_type,enemy_local_position_y_5,enemy_position_x_4,reward_image_5,recovery_tp_rate,additional_reward_id,recovery_hp_rate,reward_count_3,enemy_position_x_2
0.7,0,bgm_M127,30,0.7,0,0,2,0.7,101311,-335,3,40004,0,101,333,0,710201011,0,0.7,-100,71020101,0,-1,0,94002,0,5,0,0,0,114072,90,500,2100201,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,22000,-168
0.7,0,bgm_M127,30,0.7,0,0,2,0.7,101311,-335,4,40004,0,102,333,0,710201021,0,0.7,-100,71020102,0,-1,0,94002,0,5,0,0,0,124192,90,500,2100202,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,22100,-168
0.7,0,bgm_M127,30,0.7,0,0,2,0.7,101311,-335,2,40004,0,103,333,0,710201031,0,0.7,-100,71020103,0,-1,0,94002,0,5,0,0,0,114012,90,500,2100203,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,22200,-168
0.7,0,bgm_M127,30,0.7,0,0,2,0.7,101311,-335,1,40004,0,104,333,0,710201041,0,0.7,-100,71020104,0,-1,0,94002,0,5,0,0,0,124282,90,500,2100204,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,22300,-168
0.7,0,bgm_M127,30,0.7,0,0,2,0.7,101311,-335,3,40004,0,105,333,0,710201051,0,0.7,-100,71020105,0,-1,0,94002,0,5,0,0,0,114222,90,500,2100205,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,22400,-168
0.7,0,bgm_M127,30,0.7,0,0,2,0.7,101311,-335,4,40004,0,106,333,0,710201061,0,0.7,-100,71020106,0,-1,0,94002,0,5,0,0,0,124312,90,500,2100206,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,22500,-168
0.7,0,bgm_M127,30,0.7,0,0,2,0.7,101311,-335,2,40004,0,107,333,0,710201071,0,0.7,-100,71020107,0,-1,0,94002,0,5,0,0,0,124342,90,500,2100207,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,22600,-168
0.7,0,bgm_M127,30,0.7,0,0,2,0.7,101311,-335,1,40004,0,108,333,0,710201081,0,0.7,-100,71020108,0,-1,0,94002,0,5,0,0,0,114252,90,500,2100208,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,22700,-168
0.7,0,bgm_M127,30,0.7,0,0,2,0.7,101311,-335,3,40004,0,109,333,0,710201091,0,0.7,-100,71020109,0,-1,0,94002,0,5,0,0,0,124372,90,500,2100209,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,22800,-168
0.7,0,bgm_M126,1,0.9,0,94002,2,0.9,101313,-335,4,40004,0,110,333,22900,710201101,0,0.7,-100,71020110,0,-1,1,31037,0,100,72020110,0,0,91002,90,500,2100210,1,-1,0,-20,0.7,140000,1,0,166,0,50,0,50,3,-168
0.7,0,bgm_M127,30,0.7,0,0,3,0.7,101321,-335,2,40004,0,111,333,0,710301111,0,0.7,-100,71030111,0,-1,0,94002,0,5,0,0,0,114132,90,500,2100211,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,23000,-168
0.7,0,bgm_M127,30,0.7,0,0,3,0.7,101321,-335,1,40004,0,112,333,0,710301121,0,0.7,-100,71030112,0,-1,0,94002,0,5,0,0,0,124432,90,500,2100212,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,23100,-168
0.7,0,bgm_M127,30,0.7,0,0,3,0.7,101321,-335,3,40004,0,113,333,0,710301131,0,0.7,-100,71030113,0,-1,0,94002,0,5,0,0,0,124522,90,500,2100213,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,23200,-168
0.7,0,bgm_M127,30,0.7,0,0,3,0.7,101321,-335,4,40004,0,114,333,0,710301141,0,0.7,-100,71030114,0,-1,0,94002,0,5,0,0,0,114162,90,500,2100214,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,23300,-168
0.7,0,bgm_M127,30,0.7,0,0,3,0.7,101321,-335,2,40004,0,115,333,0,710301151,0,0.7,-100,71030115,0,-1,0,94002,0,5,0,0,0,124042,90,500,2100215,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,23400,-168
0.7,0,bgm_M127,30,0.7,0,0,3,0.7,101321,-335,1,40004,0,116,333,0,710301161,0,0.7,-100,71030116,0,-1,0,94002,0,5,0,0,0,114102,90,500,2100216,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,23500,-168
0.7,0,bgm_M127,30,0.7,0,0,3,0.7,101321,-335,3,40004,0,117,333,0,710301171,0,0.7,-100,71030117,0,-1,0,94002,0,5,0,0,0,114072,90,500,2100217,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,23600,-168
0.7,0,bgm_M127,30,0.7,0,0,3,0.7,101321,-335,4,40004,0,118,333,0,710301181,0,0.7,-100,71030118,0,-1,0,94002,0,5,0,0,0,124192,90,500,2100218,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,23700,-168
0.7,0,bgm_M127,30,0.7,0,0,3,0.7,101321,-335,2,40004,0,119,333,0,710301191,0,0.7,-100,71030119,0,-1,0,94002,0,5,0,0,0,114012,90,500,2100219,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,23800,-168
0.7,0,bgm_M126,1,0.7,0,94002,3,0.7,101323,-335,1,40004,0,120,333,23900,710301201,0,0.8,-100,71030120,0,-1,1,31011,0,100,0,0,0,91002,90,500,2100220,1,-1,0,0,0.7,140000,1,0,166,0,50,0,50,3,-168
0.7,0,bgm_M127,30,0.7,0,0,3,0.7,101321,-335,3,40004,0,121,333,0,710301211,0,0.7,-100,71030121,0,-1,0,94002,0,5,0,0,0,124282,90,500,2100221,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,24000,-168
0.7,0,bgm_M127,30,0.7,0,0,3,0.7,101321,-335,4,40004,0,122,333,0,710301221,0,0.7,-100,71030122,0,-1,0,94002,0,5,0,0,0,114222,90,500,2100222,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,24100,-168
0.7,0,bgm_M127,30,0.7,0,0,3,0.7,101321,-335,2,40004,0,123,333,0,710301231,0,0.7,-100,71030123,0,-1,0,94002,0,5,0,0,0,124312,90,500,2100223,1,1,0,0,0.55,91002,1,0,166,0,50,0,50,24200,-168
0.7,0,bgm_M127,30,0.7,0,0,3,0.7,101321,-335,1,40004,0,124,333,0,710301241,0,0.7,-100,71030124,0,-1,0,94002,0,5,0,0,0,124342,90,500,2100224,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,24300,-168
0.7,0,bgm_M127,30,0.7,0,0,3,0.9,101321,-335,3,40004,0,125,333,0,710301251,0,0.7,-100,71030125,0,-1,0,94002,0,5,0,0,0,114252,90,500,2100225,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,24400,-168
0.7,0,bgm_M127,30,0.7,0,0,3,0.7,101321,-335,4,40004,0,126,333,0,710301261,0,0.7,-100,71030126,0,-1,0,94002,0,5,0,0,0,124372,90,500,2100226,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,24500,-168
0.7,0,bgm_M127,30,0.7,0,0,3,0.7,101321,-335,2,40004,0,127,333,0,710301271,0,0.7,-100,71030127,0,-1,0,94002,0,5,0,0,0,114132,90,500,2100227,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,24600,-168
0.7,0,bgm_M127,30,0.7,0,0,3,0.7,101321,-335,1,40004,0,128,333,0,710301281,0,0.7,-100,71030128,0,-1,0,94002,0,5,0,0,0,124432,90,500,2100228,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,24700,-168
0.7,0,bgm_M127,30,0.7,0,0,3,0.7,101321,-335,3,40004,0,129,333,0,710301291,0,0.7,-100,71030129,0,-1,0,94002,0,5,0,0,0,124522,90,500,2100229,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,24800,-168
0.7,0,bgm_M126,1,0.7,0,94002,3,0.7,101323,-335,4,40004,0,130,333,24900,710301301,0,0.8,-100,71030130,0,-1,1,31046,0,100,72030130,0,0,91002,90,500,2100230,1,-1,0,0,0.7,140000,1,0,166,0,50,0,50,3,-168
0.7,0,bgm_M127,30,0.7,0,0,4,0.7,101371,-335,2,40004,0,131,333,0,710401311,0,0.7,-100,71040131,0,-1,0,94002,0,5,0,0,0,124282,90,500,2100231,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,25000,-168
0.7,0,bgm_M127,30,0.7,0,0,4,0.7,101371,-335,1,40004,0,132,333,0,710401321,0,0.7,-100,71040132,0,-1,0,94002,0,5,0,0,0,114162,90,500,2100232,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,25100,-168
0.7,0,bgm_M127,30,0.7,0,0,4,0.7,101371,-335,3,40004,0,133,333,0,710401331,0,0.7,-100,71040133,0,-1,0,94002,0,5,0,0,0,114581,90,500,2100233,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,25200,-168
0.7,0,bgm_M127,30,0.7,0,0,4,0.9,101371,-335,4,40004,0,134,333,0,710401341,0,0.7,-100,71040134,0,-1,0,94002,0,5,0,0,0,114102,90,500,2100234,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,25300,-168
0.7,0,bgm_M127,30,0.7,0,0,4,0.7,101371,-335,2,40004,0,135,333,0,710401351,0,0.7,-100,71040135,0,-1,0,94002,0,5,0,0,0,124372,90,500,2100235,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,25400,-168
0.7,0,bgm_M127,30,0.7,0,0,4,0.7,101371,-335,1,40004,0,136,333,0,710401361,0,0.7,-100,71040136,0,-1,0,94002,0,5,0,0,0,124312,90,500,2100236,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,25500,-168
0.7,0,bgm_M127,30,0.7,0,0,4,0.7,101371,-335,3,40004,0,137,333,0,710401371,0,0.7,-100,71040137,0,-1,0,94002,0,5,0,0,0,124432,90,500,2100237,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,25600,-168
0.7,0,bgm_M127,30,0.7,0,0,4,0.7,101371,-335,4,40004,0,138,333,0,710401381,0,0.7,-100,71040138,0,-1,0,94002,0,5,0,0,0,124342,90,500,2100238,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,25700,-168
0.7,0,bgm_M127,30,0.7,0,0,4,0.7,101371,-335,2,40004,0,139,333,0,710401391,0,0.7,-100,71040139,0,-1,0,94002,0,5,0,0,0,114072,90,500,2100239,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,25800,-168
0.7,0,bgm_M126,1,0.7,0,94002,4,0.7,101373,-335,1,40004,0,140,333,25900,710401401,0,0.7,-100,71040140,0,-1,1,31025,0,100,0,0,0,91002,90,500,2100240,1,-1,0,0,0.7,140000,1,0,166,0,50,0,50,3,-168
0.7,0,bgm_M127,30,0.7,0,0,4,0.7,101371,-335,3,40004,0,141,333,0,710401411,0,0.7,-100,71040141,0,-1,0,94002,0,5,0,0,0,114551,90,500,2100241,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,26000,-168
0.7,0,bgm_M127,30,0.7,0,0,4,0.7,101371,-335,4,40004,0,142,333,0,710401421,0,0.55,-100,71040142,0,-1,0,94002,0,5,0,0,0,124282,90,500,2100242,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,26100,-168
0.7,0,bgm_M127,30,0.7,0,0,4,0.7,101371,-335,2,40004,0,143,333,0,710401431,0,0.7,-100,71040143,0,-1,0,94002,0,5,0,0,0,124372,90,500,2100243,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,26200,-168
0.7,0,bgm_M127,30,0.7,0,0,4,0.7,101371,-335,1,40004,0,144,333,0,710401441,0,0.7,-100,71040144,0,-1,0,94002,0,5,0,0,0,114102,90,500,2100244,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,26300,-168
0.7,0,bgm_M127,30,0.7,0,0,4,0.7,101371,-335,3,40004,0,145,333,0,710401451,0,0.7,-100,71040145,0,-1,0,94002,0,5,0,0,0,124042,90,500,2100245,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,26400,-168
0.7,0,bgm_M127,30,0.7,0,0,4,0.7,101371,-335,4,40004,0,146,333,0,710401461,0,0.7,-100,71040146,0,-1,0,94002,0,5,0,0,0,124312,90,500,2100246,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,26500,-168
0.7,0,bgm_M127,30,0.7,0,0,4,0.7,101371,-335,2,40004,0,147,333,0,710401471,0,0.7,-100,71040147,0,-1,0,94002,0,5,0,0,0,114072,90,500,2100247,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,26600,-168
0.7,0,bgm_M127,30,0.7,0,0,4,0.7,101371,-335,1,40004,0,148,333,0,710401481,0,0.7,-100,71040148,0,-1,0,94002,0,5,0,0,0,124432,90,500,2100248,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,26700,-168
0.7,0,bgm_M127,30,0.7,0,0,4,0.7,101371,-335,3,40004,0,149,333,0,710401491,0,0.7,-100,71040149,0,-1,0,94002,0,5,0,0,0,124342,90,500,2100249,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,26800,-168
0.7,0,bgm_M126,1,0.7,0,94002,4,0.7,101373,-335,4,40004,0,150,333,26900,710401501,0,0.7,-100,71040150,0,-1,1,31013,0,100,72040150,0,0,91002,90,500,2100250,1,-1,0,0,0.7,140000,1,0,166,0,50,0,50,3,-168
0.7,0,bgm_M127,30,0.7,0,94002,5,0.7,101491,-335,2,40004,0,151,333,27000,710501511,0,0.7,-100,71050151,0,-1,0,114461,0,5,0,0,0,124282,90,500,2100251,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,3,-168
0.7,0,bgm_M127,30,0.7,0,94002,5,0.7,101491,-335,1,40004,0,152,333,27100,710501521,0,0.7,-100,71050152,0,-1,0,124161,0,5,0,0,0,114162,90,500,2100252,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,3,-168
0.7,0,bgm_M127,30,0.7,0,94002,5,0.7,101491,-335,3,40004,0,153,333,27200,710501531,0,0.7,-100,71050153,0,-1,0,114281,0,5,0,0,0,114581,90,500,2100253,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,3,-168
0.7,0,bgm_M127,30,0.7,0,94002,5,0.7,101491,-335,4,40004,0,154,333,27300,710501541,0,0.7,-100,71050154,0,-1,0,124101,0,5,0,0,0,114102,90,500,2100254,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,3,-168
0.7,0,bgm_M127,30,0.7,0,94002,5,0.7,101491,-335,2,40004,0,155,333,27400,710501551,0,0.7,-100,71050155,0,-1,0,114371,0,5,0,0,0,124372,90,500,2100255,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,3,-168
0.7,0,bgm_M127,30,0.7,0,94002,5,0.9,101491,-335,1,40004,0,156,333,27500,710501561,0,0.7,-100,71050156,0,-1,0,114341,0,5,0,0,0,124312,90,500,2100256,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,3,-168
0.7,0,bgm_M127,30,0.7,0,94002,5,0.7,101491,-335,3,40004,0,157,333,27600,710501571,0,0.7,-100,71050157,0,-1,0,124251,0,5,0,0,0,124432,90,500,2100257,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,3,-168
0.7,0,bgm_M127,30,0.7,0,94002,5,0.7,101491,-335,4,40004,0,158,333,27700,710501581,0,0.7,-100,71050158,0,-1,0,114581,0,5,0,0,0,124342,90,500,2100258,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,3,-168
0.7,0,bgm_M127,30,0.7,0,94002,5,0.7,101491,-335,2,40004,0,159,333,27800,710501591,0,0.7,-100,71050159,0,-1,0,124491,0,5,0,0,0,114072,90,500,2100259,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,3,-168
0.7,0,bgm_M126,1,1.0,0,94002,5,1.0,101493,-335,1,40004,0,160,333,27900,710501601,0,1.1,-100,71050160,0,-1,1,31042,0,100,0,0,0,91002,90,500,2100260,1,-1,0,10,0.7,140000,1,0,166,0,50,0,50,3,-168
0.7,0,bgm_M127,30,0.7,0,94002,5,0.7,101491,-335,3,40004,0,161,333,28000,710501611,0,0.7,-100,71050161,0,-1,0,114281,0,5,0,0,0,114551,90,500,2100261,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,3,-168
0.7,0,bgm_M127,30,0.7,0,94002,5,0.7,101491,-335,4,40004,0,162,333,28100,710501621,0,0.7,-100,71050162,0,-1,0,114461,0,5,0,0,0,124282,90,500,2100262,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,3,-168
0.7,0,bgm_M127,30,0.7,0,94002,5,0.7,101491,-335,2,40004,0,163,333,28200,710501631,0,0.7,-100,71050163,0,-1,0,124161,0,5,0,0,0,124372,90,500,2100263,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,3,-168
0.7,0,bgm_M127,30,0.7,0,94002,5,0.7,101491,-335,1,40004,0,164,333,28300,710501641,0,0.7,-100,71050164,0,-1,0,124101,0,5,0,0,0,114102,90,500,2100264,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,3,-168
0.7,0,bgm_M127,30,0.7,0,94002,5,0.7,101491,-335,3,40004,0,165,333,28400,710501651,0,0.7,-100,71050165,0,-1,0,114341,0,5,0,0,0,124042,90,500,2100265,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,3,-168
0.7,0,bgm_M127,30,1.0,0,94002,5,0.7,101491,-335,4,40004,0,166,333,28500,710501661,0,0.7,-100,71050166,0,-1,0,124251,0,5,0,0,0,124312,90,500,2100266,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,3,-168
0.7,0,bgm_M127,30,0.7,0,94002,5,0.7,101491,-335,2,40004,0,167,333,28600,710501671,0,0.7,-100,71050167,0,-1,0,114371,0,5,0,0,0,114072,90,500,2100267,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,3,-168
0.7,0,bgm_M127,30,0.7,0,94002,5,0.7,101491,-335,1,40004,0,168,333,28700,710501681,0,0.7,-100,71050168,0,-1,0,124491,0,5,0,0,0,124432,90,500,2100268,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,3,-168
0.7,0,bgm_M127,30,0.7,0,94002,5,0.7,101491,-335,3,40004,0,169,333,28800,710501691,0,0.7,-100,71050169,0,-1,0,114581,0,5,0,0,0,124342,90,500,2100269,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,3,-168
0.7,0,bgm_M126,1,1.0,0,94002,5,1.0,101493,-335,4,40004,0,170,333,28900,710501701,0,1.1,-100,71050170,0,-1,1,31057,0,100,72050170,0,0,91002,90,500,2100270,1,-1,0,10,0.7,140000,1,0,166,0,50,0,50,3,-168
0.7,0,bgm_M127,30,0.7,0,94002,6,0.7,101501,-335,2,40004,0,171,333,29000,710601711,0,0.7,-100,71060171,0,-1,0,114581,0,5,0,0,0,114162,90,500,2100271,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,3,-168
0.7,0,bgm_M127,30,0.7,0,94002,6,0.7,101501,-335,1,40004,0,172,333,29100,710601721,0,0.7,-100,71060172,0,-1,0,114341,0,5,0,0,0,124282,90,500,2100272,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,3,-168
0.7,0,bgm_M127,30,0.9,0,94002,6,0.7,101501,-335,3,40004,0,173,333,29200,710601731,0,0.7,-100,71060173,0,-1,0,114281,0,5,0,0,0,114102,90,500,2100273,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,3,-168
0.7,0,bgm_M127,30,0.9,0,94002,6,0.7,101501,-335,4,40004,0,174,333,29300,710601741,0,0.7,-100,71060174,0,-1,0,124251,0,5,0,0,0,124042,90,500,2100274,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,3,-168
0.5,0,bgm_M127,30,0.7,0,94002,6,0.7,101501,-335,2,40004,0,175,333,29400,710601751,0,0.7,-100,71060175,0,-1,0,124491,0,5,0,0,0,124312,90,500,2100275,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,3,-168
0.7,0,bgm_M127,30,0.7,0,94002,6,0.7,101501,-335,1,40004,0,176,333,29500,710601761,0,0.7,-100,71060176,0,-1,0,114371,0,5,0,0,0,124372,90,500,2100276,1,1,0,0,0.5,91002,1,0,166,0,50,0,50,3,-168
0.7,0,bgm_M127,30,0.7,0,94002,6,0.7,101501,-335,3,40004,0,177,333,29600,710601771,0,0.7,-100,71060177,0,-1,0,114461,0,5,0,0,0,124342,90,500,2100277,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,3,-168
0.7,0,bgm_M127,30,0.7,0,94002,6,0.5,101501,-335,4,40004,0,178,333,29700,710601781,0,0.7,-100,71060178,0,-1,0,124161,0,5,0,0,0,114072,90,500,2100278,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,3,-168
0.7,0,bgm_M127,30,0.7,0,94002,6,0.7,101501,-335,2,40004,0,179,333,29800,710601791,0,0.7,-100,71060179,0,-1,0,124101,0,5,0,0,0,124432,90,500,2100279,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,3,-168
0.7,0,bgm_M126,1,0.7,0,94002,6,0.7,101503,-335,1,40004,0,180,333,29900,710601801,0,1.0,-100,71060180,0,-1,1,31045,0,100,0,0,0,91002,90,500,2100280,1,-1,0,10,0.5,140000,1,0,166,0,50,0,50,3,-168
0.7,0,bgm_M127,30,0.7,0,94002,6,0.7,101501,-335,3,40004,0,181,333,30000,710601811,0,0.7,-100,71060181,0,-1,0,114341,0,5,0,0,0,114012,90,500,2100281,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,3,-168
0.7,0,bgm_M127,30,0.5,0,94002,6,0.7,101501,-335,4,40004,0,182,333,30100,710601821,0,0.7,-100,71060182,0,-1,0,114581,0,5,0,0,0,124282,90,500,2100282,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,3,-168
0.7,0,bgm_M127,30,0.7,0,94002,6,0.7,101501,-335,2,40004,0,183,333,30200,710601831,0,0.7,-100,71060183,0,-1,0,124491,0,5,0,0,0,124372,90,500,2100283,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,3,-168
0.7,0,bgm_M127,30,0.7,0,94002,6,0.7,101501,-335,1,40004,0,184,333,30300,710601841,0,0.7,-100,71060184,0,-1,0,124251,0,5,0,0,0,114102,90,500,2100284,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,3,-168
0.7,0,bgm_M127,30,0.7,0,94002,6,0.7,101501,-335,3,40004,0,185,333,30400,710601851,0,0.7,-100,71060185,0,-1,0,114281,0,5,0,0,0,114132,90,500,2100285,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,3,-168
0.7,0,bgm_M127,30,0.7,0,94002,6,0.7,101501,-335,4,40004,0,186,333,30500,710601861,0,0.7,-100,71060186,0,-1,0,114371,0,5,0,0,0,114072,90,500,2100286,1,1,0,0,0.5,91002,1,0,166,0,50,0,50,3,-168
0.7,0,bgm_M127,30,0.7,0,94002,6,0.7,101501,-335,2,40004,0,187,333,30600,710601871,0,0.7,-100,71060187,0,-1,0,124161,0,5,0,0,0,124312,90,500,2100287,1,1,0,0,0.55,91002,1,0,166,0,50,0,50,3,-168
0.7,0,bgm_M127,30,0.7,0,94002,6,0.7,101501,-335,1,40004,0,188,333,30700,710601881,0,0.7,-100,71060188,0,-1,0,124101,0,5,0,0,0,124432,90,500,2100288,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,3,-168
0.7,0,bgm_M127,30,0.7,0,94002,6,0.7,101501,-335,3,40004,0,189,333,30800,710601891,0,0.7,-100,71060189,0,-1,0,114461,0,5,0,0,0,124342,90,500,2100289,1,1,0,0,0.7,91002,1,0,166,0,50,0,50,3,-168
0.7,0,bgm_M126,1,0.7,0,94002,6,0.7,101503,-335,4,40004,0,190,333,30900,710601901,0,1.0,-100,71060190,0,-1,1,31029,0,100,72060190,0,0,91002,90,500,2100290,1,-1,0,10,0.7,140000,1,0,166,0,50,0,50,3,-168
0.7,50000,bgm_M127,30,0.7,0,114102,7,0.7,101511,-335,2,40004,0,191,333,3,710701911,0,0.7,-100,71070191,0,-1,0,124103,0,2,0,0,0,114583,90,500,2100291,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,3,-168
0.7,50000,bgm_M127,30,0.7,0,124042,7,0.7,101511,-335,1,40004,0,192,333,3,710701921,0,0.55,-100,71070192,0,-1,0,114193,0,2,0,0,0,114104,90,500,2100292,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,3,-168
0.7,50000,bgm_M127,30,0.7,0,124372,7,0.7,101511,-335,3,40004,0,193,333,3,710701931,0,0.7,-100,71070193,0,-1,0,114552,0,2,0,0,0,124074,90,500,2100293,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,3,-168
0.7,50000,bgm_M127,30,0.7,0,124342,7,0.7,101511,-335,4,40004,0,194,333,3,710701941,0,0.7,-100,71070194,0,-1,0,124163,0,2,0,0,0,114014,90,500,2100294,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,3,-168
0.7,50000,bgm_M127,30,0.7,0,124192,7,0.7,101511,-335,2,40004,0,195,333,3,710701951,0,0.7,-100,71070195,0,-1,0,114582,0,2,0,0,0,124344,90,500,2100295,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,3,-168
0.7,50000,bgm_M127,30,0.5,0,114012,7,0.7,101511,-335,1,40004,0,196,333,3,710701961,0,0.7,-100,71070196,0,-1,0,114612,0,2,0,0,0,114613,90,500,2100296,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,3,-168
0.7,50000,bgm_M127,30,0.7,0,114162,7,0.7,101511,-335,3,40004,0,197,333,3,710701971,0,0.7,-100,71070197,0,-1,0,124402,0,2,0,0,0,114254,90,500,2100297,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,3,-168
0.7,50000,bgm_M127,30,0.7,0,124432,7,0.7,101511,-335,4,40004,0,198,333,3,710701981,0,0.7,-100,71070198,0,-1,0,114073,0,2,0,0,0,124044,90,500,2100298,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,3,-168
0.7,50000,bgm_M127,30,0.7,0,124282,7,0.7,101511,-335,2,40004,0,199,333,3,710701991,0,0.7,-100,71070199,0,-1,0,124523,0,2,0,0,0,114164,90,500,2100299,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,3,-168
0.7,0,bgm_M126,1,0.7,0,94002,7,0.7,101513,-335,1,40004,0,200,333,100000,710702001,0,1.0,-100,71070200,0,-1,1,31056,0,100,0,0,0,91002,90,500,2100300,1,-1,0,0,0.7,140000,1,0,166,0,50,0,50,3,-168
0.7,50000,bgm_M127,30,0.7,0,124042,7,0.7,101511,-335,3,40004,0,201,333,3,710702011,0,0.7,-100,71070201,0,-1,0,114552,0,2,0,0,0,114104,90,500,2100301,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,3,-168
0.7,50000,bgm_M127,30,0.7,0,124372,7,0.7,101511,-335,4,40004,0,202,333,3,710702021,0,0.7,-100,71070202,0,-1,0,124103,0,2,0,0,0,114014,90,500,2100302,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,3,-168
0.7,50000,bgm_M127,30,0.7,0,114102,7,0.7,101511,-335,2,40004,0,203,333,3,710702031,0,0.7,-100,71070203,0,-1,0,114193,0,2,0,0,0,124074,90,500,2100303,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,3,-168
