thumbnail_id,end_time,condition_free_flag,story_type,gojuon_order,start_time,disp_order,story_group_id,value,title,order
0,"2030/12/17 14:59:59",0,1,167,"2025/12/19 15:00:00",167,1301,1301,"와카나",0
0,"2030/12/17 14:59:59",0,1,283,"2025/12/01 15:00:00",283,1302,1302,"후부키",0
0,"2030/12/17 14:59:59",0,1,240,"2025/06/01 15:00:00",240,1307,1307,"쿄우카(봄)",0
0,"2030/12/17 14:59:59",0,1,118,"2025/06/13 15:00:00",118,1308,1308,"스즈메(봄)",0
0,"2030/12/17 14:59:59",0,1,243,"2025/07/15 15:00:00",243,1309,1309,"쿠루루",0
0,"2030/12/17 14:59:59",0,1,62,"2025/06/30 15:00:00",62,1310,1310,"마호(드림파크)",0
0,"2030/12/17 14:59:59",0,1,11,"2025/07/29 15:00:00",11,1311,1311,"네아(여름)",0
0,"2030/12/17 14:59:59",0,1,91,"2025/08/01 15:00:00",91,1312,1312,"미소라(여름)",0
0,"2030/12/17 14:59:59",0,1,45,"2025/08/13 15:00:00",45,1316,1316,"리리(여름)",0
0,"2030/12/17 14:59:59",0,1,137,"2025/08/29 15:00:00",137,1317,1317,"아메스(여름)",0
0,"2030/12/17 14:59:59",0,1,282,"2025/09/15 15:00:00",282,1318,1318,"호마레(여름)",0
0,"2030/12/17 14:59:59",0,1,15,"2025/10/31 15:00:00",15,1322,1322,"노조미(알케미스트)",0
0,"2030/12/17 14:59:59",0,1,25,"2025/12/31 15:00:00",25,1328,1328,"라이라엘(크리스마스)",0
0,"2030/12/17 14:59:59",0,1,199,"2026/01/09 15:00:00",199,1329,1329,"이오(크리스마스)",0
0,"2030/12/17 14:59:59",0,1,1,"2026/01/30 15:00:00",1,1330,1330,"그레이스",0
0,"2030/12/17 14:59:59",0,1,72,"2026/01/30 15:00:00",72,1332,1332,"모니카(새해)",0
0,"2030/12/17 14:59:59",0,1,107,"2026/02/02 15:00:00",107,1335,1335,"사렌(새해)",0
0,"2030/12/17 14:59:59",0,1,69,"2026/02/18 15:00:00",69,1336,1336,"메두사",0
0,"2030/12/17 14:59:59",0,1,22,"2026/02/27 15:00:00",22,1337,1337,"라비리스타(알파)",0
0,"2030/12/17 14:59:59",0,1,254,"2026/03/09 15:00:00",254,1339,1339,"크리스티나(알파)",0
0,"2030/12/17 14:59:59",0,1,288,"2022/01/28 15:00:00",288,1801,1801,"히요리(프린세스)",0
0,"2030/12/17 14:59:59",0,1,180,"2021/08/02 15:00:00",180,1802,1802,"유이(프린세스)",0
0,"2030/12/17 14:59:59",0,1,33,"2022/07/29 15:00:00",33,1803,1803,"레이(프린세스)",0
0,"2030/12/17 14:59:59",0,1,274,"2021/03/16 15:00:00",274,1804,1804,"페코린느(프린세스)",0
0,"2030/12/17 14:59:59",0,1,238,"2021/07/01 15:00:00",238,1805,1805,"콧코로(프린세스)",0
0,"2030/12/17 14:59:59",0,1,232,"2022/03/28 15:00:00",232,1806,1806,"캬루(프린세스)",0
0,"2030/12/17 14:59:59",0,1,279,"2022/09/29 15:00:00",279,1807,1807,"하츠네＆시오리",0
0,"2030/12/17 14:59:59",0,1,89,"2023/01/30 15:00:00",89,1808,1808,"미소기＆미미＆쿄우카",0
0,"2030/12/17 14:59:59",0,1,154,"2023/05/30 15:00:00",154,1809,1809,"아키노＆사렌",0
0,"2030/12/17 14:59:59",0,1,159,"2024/01/30 15:00:00",159,1810,1810,"앤＆글레어",0
0,"2030/12/17 14:59:59",0,1,132,"2025/01/24 15:00:00",132,1811,1811,"시즈루＆리노",0
0,"2030/12/17 14:59:59",0,1,112,"2025/09/23 15:00:00",112,1812,1812,"셰피(프린세스)",0
0,"2030/12/17 14:59:59",0,1,136,"2015/04/01 15:00:00",136,1900,1900,"아메스",0
2000002,"2030/12/17 14:59:59",0,2,999900,"2015/04/01 15:00:00",1,2000,0,"서장_인연을 잇는 사람들",0
2001005,"2030/12/17 14:59:59",1,2,999901,"2015/04/01 15:00:00",2,2001,0,"제1장_수수께끼의 소녀와 기억의 열쇠",0
2002005,"2030/12/17 14:59:59",1,2,999902,"2015/04/01 15:00:00",3,2002,0,"제2장_서약여군(레지나 겟슈)",0
2003005,"2030/12/17 14:59:59",1,2,999903,"2015/04/01 15:00:00",4,2003,0,"제3장_습격해오는 검은 환영(섀도우)",0
2004005,"2030/12/17 14:59:59",1,2,999904,"2015/04/01 15:00:00",5,2004,0,"제4장_불운의 목장(엘리자베스 파크)",0
2005006,"2030/12/17 14:59:59",1,2,999905,"2015/04/01 15:00:00",6,2005,0,"제5장_집결 칠관(세븐 크라운즈)",0
2006013,"2030/12/17 14:59:59",1,2,999906,"2015/04/01 15:00:00",7,2006,0,"제6장_잊혀진 왕녀",0
2007012,"2030/12/17 14:59:59",1,2,999907,"2015/04/01 15:00:00",8,2007,0,"제7장_예언된 재해",0
2008015,"2030/12/17 14:59:59",1,2,999908,"2015/04/01 15:00:00",9,2008,0,"제8장_엇갈린 마음",0
2009099,"2030/12/17 14:59:59",1,2,999909,"2015/04/01 15:00:00",10,2009,0,"제9장_표적이 된 라이브",0
2010006,"2030/12/17 14:59:59",1,2,999910,"2015/04/01 15:00:00",11,2010,0,"제10장_페코린느 구출 작전",0
2011008,"2030/12/17 14:59:59",1,2,999911,"2015/04/01 15:00:00",12,2011,0,"제11장_희망을 꺾는 흑철",0
2012014,"2030/12/17 14:59:59",1,2,999912,"2015/04/01 15:00:00",13,2012,0,"제12장_가면 아래의 진짜 얼굴",0
2013015,"2030/12/17 14:59:59",1,2,999913,"2020/08/18 15:00:00",14,2013,0,"제13장_결전, 랜드솔",0
2014008,"2030/12/17 14:59:59",1,2,999914,"2020/11/16 15:00:00",15,2014,0,"제14장_흉멸의 패동황제",0
2015009,"2030/12/17 14:59:59",1,2,999915,"2021/01/18 15:00:00",16,2015,0,"제15장_Re:Connect",0
2101014,"2030/12/17 14:59:59",1,2,999921,"2021/02/15 15:00:00",17,2101,0,"제2부 제1장_다시 시작된 모험",0
2102011,"2030/12/17 14:59:59",1,2,999922,"2021/05/17 15:00:00",18,2102,0,"제2부 제2장_재앙의 레기온",0
2103017,"2030/12/17 14:59:59",1,2,999923,"2021/07/19 15:00:00",19,2103,0,"제2부 제3장_폭풍의 시작",0
2104008,"2030/12/17 14:59:59",1,2,999924,"2021/10/21 15:00:00",20,2104,0,"제2부 제4장_임시 동급생",0
2105002,"2030/12/17 14:59:59",1,2,999925,"2021/12/21 15:00:00",21,2105,0,"제2부 제5장_용들과 금화의 도가니",0
2106006,"2030/12/17 14:59:59",1,2,999926,"2022/02/14 15:00:00",22,2106,0,"제2부 제6장_오에도 온천 순회 여정",0
2107099,"2030/12/17 14:59:59",1,2,999927,"2022/04/19 15:00:00",23,2107,0,"제2부 제7장_어둠 속에서 뻗어오는 손",0
2108005,"2030/12/17 14:59:59",1,2,999928,"2022/06/20 15:00:00",24,2108,0,"제2부 제8장_젠의 각성",0
2109012,"2030/12/17 14:59:59",1,2,999929,"2022/08/12 15:00:00",25,2109,0,"제2부 제9장_대결투! 【레이지ㆍ레기온】",0
2110010,"2030/12/17 14:59:59",1,2,999930,"2022/11/15 15:00:00",26,2110,0,"제2부 제10장_수인족의 나라 센토루스",0
2111009,"2030/12/17 14:59:59",1,2,999931,"2023/01/13 15:00:00",27,2111,0,"제2부 제11장_허공과 마성의 유희",0
2112008,"2030/12/17 14:59:59",1,2,999932,"2023/03/16 15:00:00",28,2112,0,"제2부 제12장_격돌, 칠관",0
2113008,"2030/12/17 14:59:59",1,2,999933,"2023/05/15 15:00:00",29,2113,0,"제2부 제13장_사로잡힌 아메스",0
2114006,"2030/12/17 14:59:59",1,2,999934,"2023/08/16 15:00:00",30,2114,0,"제2부 제14장_닫힌 이상향",0
2115008,"2030/12/17 14:59:59",1,2,999935,"2023/10/16 15:00:00",31,2115,0,"제2부 제15장_종국 서곡",0
2116011,"2030/12/17 14:59:59",1,2,999936,"2023/12/15 15:00:00",32,2116,0,"제2부 제16장_엔드 월드",0
2201007,"2030/12/17 14:59:59",1,2,999937,"2024/03/14 15:00:00",33,2201,0,"제3부 제1장_리버스 월드",0
2202006,"2030/12/17 14:59:59",1,2,999938,"2024/05/13 15:00:00",34,2202,0,"제3부 제2장_돌진! 밴디 시스터즈",0
2203005,"2030/12/17 14:59:59",1,2,999939,"2024/07/17 15:00:00",35,2203,0,"제3부 제3장_보석 토끼와 천사의 벼락",0
2204004,"2030/12/17 14:59:59",1,2,999940,"2024/09/11 15:00:00",36,2204,0,"제3부 제4장_존망의 지오 테오고니아",0
2205006,"2030/12/17 14:59:59",1,2,999941,"2024/12/12 15:00:00",37,2205,0,"제3부 제5장_지오 게헤나와 열화의 불사조",0
2206005,"2030/12/17 14:59:59",1,2,999942,"2025/02/17 15:00:00",38,2206,0,"제3부 제6장_얼터 메이든vs밴디 시스터즈",0
2207006,"2030/12/17 14:59:59",1,2,999943,"2025/04/15 14:00:00",39,2207,0,"제3부 제7장_아네모네의 눈물",0
2208004,"2030/12/17 14:59:59",1,2,999944,"2025/06/13 14:00:00",40,2208,0,"제3부 제8장_4세계 프린세스 회의",0
2209009,"2030/12/17 14:59:59",1,2,999945,"2025/08/13 14:00:00",41,2209,0,"제3부 제9장_셰피 구출 작전",0
2210006,"2030/12/17 14:59:59",0,2,999946,"2025/12/19 14:00:00",42,2210,0,"제3부 제10장_음모의 지오 니블헬",0
2211003,"2030/12/17 14:59:59",0,2,999947,"2026/02/13 14:00:00",43,2211,0,"제3부 제11장_침식하는 “정의”",0
0,"2030/12/17 14:59:59",0,3,512111,"2015/04/01 15:00:00",1,3001,1,"미식전",0
0,"2030/12/17 14:59:59",0,3,400111,"2015/04/01 15:00:00",8,3002,2,"왕궁 기사단 ~NIGHTMARE~",0
0,"2030/12/17 14:59:59",0,3,208321,"2015/04/01 15:00:00",9,3003,3,"사렌디아 구호원",0
0,"2030/12/17 14:59:59",0,3,100421,"2015/04/01 15:00:00",10,3004,4,"자경단 ~카온~",0
0,"2030/12/17 14:59:59",0,3,38121,"2015/04/01 15:00:00",11,3005,5,"목장 ~엘리자베스 파크~",0
0,"2030/12/17 14:59:59",0,3,805111,"2015/04/01 15:00:00",3,3006,6,"라비린스",0
0,"2030/12/17 14:59:59",0,3,340211,"2015/04/01 15:00:00",2,3007,7,"트윙클 위시",0
0,"2030/12/17 14:59:59",0,3,638211,"2015/04/01 15:00:00",12,3008,8,"메르쿠리우스 재단",0
0,"2030/12/17 14:59:59",0,3,520411,"2015/04/01 15:00:00",6,3009,9,"포레스티에",0
0,"2030/12/17 14:59:59",0,3,108211,"2015/04/01 15:00:00",4,3010,10,"카르미나",0
0,"2030/12/17 14:59:59",0,3,349011,"2015/04/01 15:00:00",13,3011,11,"트와일라이트 캐러밴",0
0,"2030/12/17 14:59:59",0,3,20011,"2015/04/01 15:00:00",15,3012,12,"바이스플뤼겔 랜드솔 지부",0
0,"2030/12/17 14:59:59",0,3,813411,"2015/04/01 15:00:00",5,3013,13,"리틀 리리컬",0
0,"2030/12/17 14:59:59",0,3,330111,"2015/04/01 15:00:00",7,3014,14,"악마왕국군 ~디아볼로스~",0
0,"2030/12/17 14:59:59",0,3,820221,"2015/04/01 15:00:00",14,3015,15,"루센트 학원",0
0,"2030/12/17 14:59:59",0,3,239411,"2015/04/01 15:00:00",16,3016,16,"성 테레사 여학원(단짝부)",0
0,"2030/12/17 14:59:59",0,3,348011,"2015/04/01 15:00:00",17,3017,17,"드래곤즈 네스트",0
0,"2030/12/17 14:59:59",0,4,118211,"2015/04/01 15:00:00",1,4001,0,"길드 하우스",5
0,"2030/12/17 14:59:59",0,4,8111,"2015/04/01 15:00:00",1,4002,0,"아레나",4
0,"2030/12/17 14:59:59",0,4,309411,"2015/04/01 15:00:00",1,4003,0,"던전",3
0,"2030/12/17 14:59:59",0,4,15311,"2015/04/01 15:00:00",1,4004,5,"이벤트",1
0,"2030/12/17 14:59:59",0,4,824021,"2015/04/01 15:00:00",1,4005,0,"루나의 탑",2
0,"2020/04/08 14:59:59",0,4,845411,"2020/04/01 15:00:00",1,4006,0,"로보리마 습격",6
0,"2030/12/17 14:59:59",0,4,503411,"2021/04/01 0:00:00",1,4007,0,"배틀 오브 랜드솔",6
0,"2030/12/17 14:59:59",0,4,3411,"2023/11/30 15:00:00",1,4008,0,"어드벤처",3
0,"2030/12/17 14:59:59",0,4,3411,"2015/04/01 15:00:00",1,4009,0,"루나의 탑 차원 단층",3
0,"2030/12/17 14:59:59",0,4,5000,"2015/04/01 15:00:00",1,4010,0,"생일 스토리",7
0,"2030/12/17 14:59:59",0,4,8111,"2024/10/04 12:00:00",1,4011,0,"배틀 스타디움",4
0,"2030/12/17 14:59:59",0,9,40211,"2021/01/20 15:00:00",0,9001,0,"왕도 종말 결전",6
0,"2030/12/17 14:59:59",0,4,40211,"2022/02/27 5:00:00",0,9002,0,"3rd Anniversary",6
0,"2030/12/17 14:59:59",0,4,40211,"2023/02/28 5:00:00",0,9004,0,"4th Anniversary",6
0,"2030/12/17 14:59:59",0,4,40211,"2023/08/31 5:00:00",0,9005,0,"4.5 Year Anniversary",6
0,"2030/12/17 14:59:59",0,4,40211,"2024/02/29 05:00:00",0,9006,0,"5th Anniversary",6
0,"2030/12/17 14:59:59",0,4,40211,"2024/08/28 05:00:00",0,9007,0,"5.5 Year Anniversary",6
0,"2030/12/17 14:59:59",0,4,40211,"2025/02/26 05:00:00",0,9008,0,"6th Anniversary",6
0,"2030/12/17 14:59:59",0,4,40211,"2025/09/01 05:00:00",0,9009,0,"6.5 Year Anniversary",6
0,"2030/12/17 14:59:59",0,4,40211,"2026/03/02 05:00:00",0,9010,0,"7th Anniversary",6
