resist_status_id,magic_penetrate,unit_id,main_skill_lv_10,ex_skill_lv_3,main_skill_lv_1,magic_critical,resist_variation_id,main_skill_lv_5,main_skill_lv_4,magic_def,main_skill_lv_8,atk,main_skill_lv_2,main_skill_lv_9,energy_reduce_rate,accuracy,virtual_hp,ex_skill_lv_5,life_steal,physical_penetrate,break_durability,unique_equipment_flag_1,energy_recovery_rate,wave_energy_recovery,def,main_skill_lv_6,union_burst_level,dodge,promotion_level,ex_skill_lv_4,physical_critical,level,ex_skill_lv_2,hp_recovery_rate,hp,wave_hp_recovery,ex_skill_lv_1,name,main_skill_lv_7,main_skill_lv_3,magic_str,rarity,enemy_id
300000008,0,304003,0,0,5000,0,0,0,0,800,0,15000,800,0,0,60,0,0,0,0,0,0,70,0,600,0,5000,0,1,0,0,200,0,0,150000000,0,0,"무버",0,0,40000,1,924091201
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,200,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,350,0,1,924091202
300000008,0,304003,0,0,5000,0,0,0,0,1000,0,26000,800,0,0,60,0,0,0,0,0,0,100,0,800,0,10000,0,1,0,0,450,0,0,300000000,0,0,"무버",0,0,60000,1,924091301
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,300,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,500,0,1,924091302
300000008,0,304003,0,0,5000,0,0,0,0,1000,0,26000,800,0,0,60,0,0,0,0,0,0,100,0,800,0,10000,0,1,0,0,450,0,0,1000000000,0,0,"무버",0,0,60000,1,924091401
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,300,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,500,0,1,924091402
300000008,0,313402,0,0,3000,0,0,300,300,0,0,0,2000,0,0,60,0,0,0,0,0,0,80,0,0,300,3000,0,1,0,0,100,0,0,80000000,0,0,"소드 코브라",0,0,0,1,924092101
300000008,0,313402,0,0,0,0,0,0,0,1400,0,25000,0,0,0,60,0,0,0,0,0,0,0,0,1400,0,0,0,1,0,0,100,0,0,800000,0,0,"소드 코브라 부위A",0,0,10000,1,924092102
300000008,0,313402,0,0,0,0,0,0,0,1000,0,0,0,0,0,60,0,0,0,0,0,0,0,0,1600,0,0,0,1,0,0,100,0,0,1400000,0,0,"소드 코브라 부위B",0,0,0,1,924092103
300000008,0,313402,0,0,0,0,0,0,0,400,0,0,0,0,0,60,0,0,0,0,0,0,0,0,500,0,0,0,1,0,0,100,0,0,500000,0,0,"소드 코브라 부위C",0,0,0,1,924092104
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,100,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,100,0,1,924092105
300000008,0,313402,0,0,4000,0,0,300,300,0,0,0,3000,0,0,60,0,0,0,0,0,0,100,0,0,300,4000,0,1,0,0,200,0,0,150000000,0,0,"소드 코브라",0,0,0,1,924092201
300000008,0,313402,0,0,0,0,0,0,0,2000,0,30000,0,0,0,60,0,0,0,0,0,0,0,0,2000,0,0,0,1,0,0,200,0,0,1000000,0,0,"소드 코브라 부위A",0,0,15000,1,924092202
300000008,0,313402,0,0,0,0,0,0,0,1000,0,0,0,0,0,60,0,0,0,0,0,0,0,0,1600,0,0,0,1,0,0,200,0,0,1600000,0,0,"소드 코브라 부위B",0,0,0,1,924092203
300000008,0,313402,0,0,0,0,0,0,0,400,0,0,0,0,0,60,0,0,0,0,0,0,0,0,500,0,0,0,1,0,0,200,0,0,700000,0,0,"소드 코브라 부위C",0,0,0,1,924092204
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,100,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,200,0,1,924092205
300000008,0,313402,0,0,6000,0,0,300,300,0,0,0,5000,0,0,60,0,0,0,0,0,0,130,0,0,300,6000,0,1,0,0,450,0,0,300000000,0,0,"소드 코브라",0,0,0,1,924092301
300000008,0,313402,0,0,0,0,0,0,0,10000,0,40000,0,0,0,60,0,0,0,0,0,0,0,0,10000,0,0,0,1,0,0,450,0,0,1200000,0,0,"소드 코브라 부위A",0,0,20000,1,924092302
300000008,0,313402,0,0,0,0,0,0,0,1000,0,0,0,0,0,60,0,0,0,0,0,0,0,0,1600,0,0,0,1,0,0,450,0,0,1800000,0,0,"소드 코브라 부위B",0,0,0,1,924092303
300000008,0,313402,0,0,0,0,0,0,0,400,0,0,0,0,0,60,0,0,0,0,0,0,0,0,500,0,0,0,1,0,0,450,0,0,900000,0,0,"소드 코브라 부위C",0,0,0,1,924092304
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,300,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,300,0,1,924092305
300000008,0,313402,0,0,6000,0,0,300,300,0,0,0,5000,0,0,60,0,0,0,0,0,0,130,0,0,300,6000,0,1,0,0,450,0,0,1000000000,0,0,"소드 코브라",0,0,0,1,924092401
300000008,0,313402,0,0,0,0,0,0,0,10000,0,40000,0,0,0,60,0,0,0,0,0,0,0,0,10000,0,0,0,1,0,0,450,0,0,1200000,0,0,"소드 코브라 부위A",0,0,20000,1,924092402
300000008,0,313402,0,0,0,0,0,0,0,1000,0,0,0,0,0,60,0,0,0,0,0,0,0,0,1600,0,0,0,1,0,0,450,0,0,1800000,0,0,"소드 코브라 부위B",0,0,0,1,924092403
300000008,0,313402,0,0,0,0,0,0,0,400,0,0,0,0,0,60,0,0,0,0,0,0,0,0,500,0,0,0,1,0,0,450,0,0,900000,0,0,"소드 코브라 부위C",0,0,0,1,924092404
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,300,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,300,0,1,924092405
300000008,0,300608,0,0,5000,0,0,0,0,400,0,20000,300,0,0,60,0,0,0,0,0,0,30,0,1100,0,300,0,1,0,0,100,0,0,80000000,0,0,"니들 크리퍼",0,0,0,1,924093101
300000009,0,217300,0,0,0,0,0,0,0,0,250,0,200,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,200,0,1,924093102
300000008,0,300608,0,0,5000,0,0,0,0,600,0,30000,500,0,0,60,0,0,0,0,0,0,40,0,1500,0,500,0,1,0,0,200,0,0,150000000,0,0,"니들 크리퍼",0,0,0,1,924093201
300000009,0,217300,0,0,0,0,0,0,0,0,250,0,300,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,300,0,1,924093202
300000008,0,300608,0,0,5000,0,0,0,0,800,0,40000,800,0,0,60,0,0,0,0,0,0,60,0,2000,0,700,0,1,0,0,450,0,0,300000000,0,0,"니들 크리퍼",0,0,0,1,924093301
300000009,0,217300,0,0,0,0,0,0,0,0,250,0,500,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,400,0,1,924093302
300000008,0,300608,0,0,5000,0,0,0,0,800,0,40000,800,0,0,60,0,0,0,0,0,0,60,0,2000,0,700,0,1,0,0,450,0,0,1000000000,0,0,"니들 크리퍼",0,0,0,1,924093401
300000009,0,217300,0,0,0,0,0,0,0,0,250,0,500,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,400,0,1,924093402
200000001,0,251200,0,0,3190,0,0,3190,3190,1540,0,2853,3190,0,0,44,0,0,0,0,0,0,0,0,1711,0,3190,0,1,0,0,319,0,0,3481446,0,0,"고블린 가드",0,3190,0,0,924100101
200000001,0,250600,0,0,3190,0,0,3190,3190,1026,0,0,3190,0,0,44,0,0,0,0,0,0,0,0,684,0,3190,0,1,0,0,319,0,0,3836909,0,0,"장난 너구리",0,3190,1500,0,924100102
200000001,0,604701,0,0,319,0,0,319,319,3164,0,10499,319,0,5,44,0,0,0,0,0,1,40,0,3076,0,319,26,33,0,535,319,0,69,3040342,0,0,"쥰의 섀도우",0,319,0,6,924100103
200000001,0,619101,0,0,319,136,0,319,319,2329,0,0,319,0,20,44,0,0,0,0,0,1,25,0,2941,0,319,12,33,0,0,319,0,86,2859703,0,0,"쿠우카(느와르)의 섀도우",0,319,12443,5,924100104
200000001,0,255100,0,0,3190,0,0,3190,3190,1284,0,0,3190,0,0,44,0,0,0,0,0,0,0,0,856,0,3190,0,1,0,0,319,0,0,3207311,0,0,"아이스 칙",0,3190,8981,0,924100105
200000001,0,254100,0,0,3190,0,0,3190,3190,2520,0,4827,3190,0,0,44,0,0,0,0,0,0,0,0,3919,0,3190,0,1,0,0,319,0,0,10224984,0,0,"허밋 나이트",0,3190,0,0,924100201
200000001,0,610801,0,0,319,0,0,319,319,828,0,28242,319,0,0,64,0,0,0,0,0,1,28,0,1118,0,319,48,33,0,2753,319,0,30,7497448,0,0,"클로에의 섀도우",0,319,0,5,924100202
200000001,0,252500,0,0,3190,0,0,3190,3190,2520,0,15443,3190,0,0,44,0,0,0,0,0,0,0,0,1679,0,3190,0,1,0,0,319,0,0,9833391,0,0,"샐러맨더",0,3190,0,0,924100203
200000001,0,614201,0,0,319,0,0,319,319,1411,0,27436,319,0,1,44,0,0,0,0,0,1,33,0,1471,0,319,14,33,0,1755,319,0,870,7629200,0,0,"모니카(매지컬)의 섀도우",0,319,0,5,924100204
200000001,0,255500,0,0,3190,0,0,3190,3190,2101,0,8448,3190,0,0,44,0,0,0,0,0,0,0,0,1400,0,3190,0,1,0,0,319,0,0,9685269,0,0,"살인벌",0,3190,0,0,924100205
200000001,0,251000,0,0,3190,0,0,3190,3190,3359,0,8230,3190,0,0,44,0,0,0,0,0,0,0,0,2333,0,3190,0,1,0,0,319,0,0,16306061,0,0,"움직이는 검사 석상",0,3190,0,0,924100301
200000001,0,613301,0,0,319,1024,0,319,319,1057,0,0,319,0,29,44,0,0,0,0,0,1,30,0,716,0,319,0,33,0,0,319,0,146,11987022,0,0,"나나카(여름)의 섀도우",0,319,41928,5,924100302
200000001,0,608802,0,0,319,530,0,319,319,2106,0,0,319,0,19,44,0,0,0,0,0,1,40,0,1771,0,319,3,33,0,0,319,0,1580,12695256,0,0,"유이(새해)의 섀도우",0,319,36972,6,924100303
200000001,0,603602,0,0,319,2524,0,319,319,722,0,0,319,0,17,44,0,0,0,0,0,1,39,0,605,0,319,0,33,0,0,319,0,60,12111729,0,0,"쿄우카의 섀도우",0,319,45602,6,924100304
200000001,0,258200,0,0,3190,0,0,3190,3190,560,0,0,3190,0,0,44,0,0,0,0,0,0,0,0,373,0,3190,0,1,0,0,319,0,0,16010198,0,0,"새끼 왕도마뱀",0,3190,35746,0,924100305
300000008,0,309106,0,0,5000,0,0,0,0,150,0,10000,5000,0,0,60,0,0,0,0,0,0,100,0,400,0,5000,0,1,0,0,100,0,0,80000000,0,0,"드로게이터",0,0,0,1,924101101
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,200,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,50,0,1,924101102
300000008,0,309106,0,0,5000,0,0,0,0,150,0,12000,5000,0,0,60,0,0,0,0,0,0,100,0,500,0,5000,0,1,0,0,200,0,0,150000000,0,0,"드로게이터",0,0,0,1,924101201
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,200,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,50,0,1,924101202
300000008,0,309106,0,0,5000,0,0,0,0,1100,0,32000,5000,0,0,60,0,0,0,0,0,0,100,0,900,0,5000,0,1,0,0,450,0,0,300000000,0,0,"드로게이터",0,0,0,1,924101301
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,500,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,500,0,1,924101302
300000008,0,309106,0,0,5000,0,0,0,0,1100,0,32000,5000,0,0,60,0,0,0,0,0,0,100,0,900,0,5000,0,1,0,0,450,0,0,1000000000,0,0,"드로게이터",0,0,0,1,924101401
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,500,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,500,0,1,924101402
300000008,0,312004,0,0,5000,0,0,300,0,0,0,0,50000,0,0,60,0,0,0,0,0,0,130,0,0,300,50000,0,1,0,0,100,0,0,80000000,0,0,"옵시디언 와이번",300,50000,0,1,924102101
300000008,0,312004,0,0,0,0,0,0,0,1000,0,30000,0,0,0,60,0,0,0,0,0,0,0,0,3000,0,0,0,1,0,0,100,0,0,600000,0,0,"옵시디언 와이번A",0,0,0,1,924102102
300000008,0,312004,0,0,0,0,0,0,0,500,0,0,0,0,0,60,0,0,0,0,0,0,0,0,600,0,0,0,1,0,0,100,0,0,1800000,0,0,"옵시디언 와이번B",0,0,0,1,924102103
300000008,0,312004,0,0,0,0,0,0,0,200,0,0,0,0,0,60,0,0,0,0,0,0,0,0,300,0,0,0,1,0,0,100,0,0,1200000,0,0,"옵시디언 와이번C",0,0,0,1,924102104
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,100,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,100,0,1,924102105
300000008,0,312004,0,0,5000,0,0,300,0,0,0,0,50000,0,0,60,0,0,0,0,0,0,130,0,0,300,50000,0,1,0,0,200,0,0,150000000,0,0,"옵시디언 와이번",300,50000,0,1,924102201
300000008,0,312004,0,0,0,0,0,0,0,1000,0,40000,0,0,0,60,0,0,0,0,0,0,0,0,4000,0,0,0,1,0,0,200,0,0,800000,0,0,"옵시디언 와이번A",0,0,0,1,924102202
300000008,0,312004,0,0,0,0,0,0,0,500,0,0,0,0,0,60,0,0,0,0,0,0,0,0,600,0,0,0,1,0,0,200,0,0,2400000,0,0,"옵시디언 와이번B",0,0,0,1,924102203
300000008,0,312004,0,0,0,0,0,0,0,200,0,0,0,0,0,60,0,0,0,0,0,0,0,0,300,0,0,0,1,0,0,200,0,0,1800000,0,0,"옵시디언 와이번C",0,0,0,1,924102204
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,200,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,200,0,1,924102205
300000008,0,312004,0,0,5000,0,0,300,0,0,0,0,50000,0,0,60,0,0,0,0,0,0,130,0,0,300,50000,0,1,0,0,450,0,0,300000000,0,0,"옵시디언 와이번",300,50000,0,1,924102301
300000008,0,312004,0,0,0,0,0,0,0,10000,0,60000,0,0,0,60,0,0,0,0,0,0,0,0,10000,0,0,0,1,0,0,450,0,0,1200000,0,0,"옵시디언 와이번A",0,0,0,1,924102302
300000008,0,312004,0,0,0,0,0,0,0,1200,0,0,0,0,0,60,0,0,0,0,0,0,0,0,1200,0,0,0,1,0,0,450,0,0,3600000,0,0,"옵시디언 와이번B",0,0,0,1,924102303
300000008,0,312004,0,0,0,0,0,0,0,500,0,0,0,0,0,60,0,0,0,0,0,0,0,0,500,0,0,0,1,0,0,450,0,0,2400000,0,0,"옵시디언 와이번C",0,0,0,1,924102304
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,400,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,400,0,1,924102305
300000008,0,312004,0,0,5000,0,0,300,0,0,0,0,50000,0,0,60,0,0,0,0,0,0,130,0,0,300,50000,0,1,0,0,450,0,0,1000000000,0,0,"옵시디언 와이번",300,50000,0,1,924102401
300000008,0,312004,0,0,0,0,0,0,0,10000,0,60000,0,0,0,60,0,0,0,0,0,0,0,0,10000,0,0,0,1,0,0,450,0,0,1200000,0,0,"옵시디언 와이번A",0,0,0,1,924102402
300000008,0,312004,0,0,0,0,0,0,0,1200,0,0,0,0,0,60,0,0,0,0,0,0,0,0,1200,0,0,0,1,0,0,450,0,0,3600000,0,0,"옵시디언 와이번B",0,0,0,1,924102403
300000008,0,312004,0,0,0,0,0,0,0,500,0,0,0,0,0,60,0,0,0,0,0,0,0,0,500,0,0,0,1,0,0,450,0,0,2400000,0,0,"옵시디언 와이번C",0,0,0,1,924102404
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,400,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,400,0,1,924102405
300000008,0,303608,0,0,500,0,0,0,0,500,0,17000,2200,0,0,60,0,0,0,0,0,0,70,0,1000,0,2000,0,1,0,0,100,0,0,80000000,0,0,"번 사우르스",0,0,0,1,924103101
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,200,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,200,0,1,924103102
300000008,0,303608,0,0,500,0,0,0,0,700,0,22000,2200,0,0,60,0,0,0,0,0,0,70,0,1000,0,2000,0,1,0,0,200,0,0,150000000,0,0,"번 사우르스",0,0,0,1,924103201
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,300,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,300,0,1,924103202
300000008,0,303608,0,0,500,0,0,0,0,1000,0,34000,2200,0,0,60,0,0,0,0,0,0,70,0,3000,0,2000,0,1,0,0,450,0,0,300000000,0,0,"번 사우르스",0,0,0,1,924103301
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,600,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,400,0,1,924103302
300000008,0,303608,0,0,500,0,0,0,0,1000,0,34000,2200,0,0,60,0,0,0,0,0,0,70,0,3000,0,2000,0,1,0,0,450,0,0,1000000000,0,0,"번 사우르스",0,0,0,1,924103401
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,600,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,400,0,1,924103402
200000001,0,251100,0,0,3220,0,0,3220,3220,2718,0,448,3220,0,0,42,0,0,0,0,0,0,0,0,1812,0,3220,0,1,0,0,322,0,0,4980501,0,0,"터틀 타이런트",0,3220,0,0,924110101
200000001,0,250800,0,0,3220,0,0,3220,3220,4349,0,584,3220,0,0,42,0,0,0,0,0,0,0,0,725,0,3220,0,1,0,0,322,0,0,7192161,0,0,"블루 골렘",0,3220,0,0,924110102
200000001,0,251000,0,0,3220,0,0,3220,3220,3262,0,1320,3220,0,0,42,0,0,0,0,0,0,0,0,1450,0,3220,0,1,0,0,322,0,0,5081079,0,0,"움직이는 검사 석상",0,3220,0,0,924110103
200000001,0,604701,0,0,322,0,0,322,322,3515,0,9512,322,0,5,42,0,0,0,0,0,1,30,0,3065,0,322,26,32,0,536,322,0,69,3571344,0,0,"쥰의 섀도우",0,322,0,6,924110104
200000001,0,604001,0,0,322,0,0,322,322,1486,0,19788,322,0,2,67,0,0,0,0,0,1,29,0,1469,0,322,34,32,0,1165,322,0,55,1696632,0,0,"아오이의 섀도우",0,322,0,6,924110105
200000001,0,252800,0,0,3220,0,0,3220,3220,1395,0,14881,3220,0,0,42,0,0,0,0,0,0,0,0,1550,0,3220,0,1,0,0,322,0,0,22556397,0,0,"오크",0,3220,0,0,924110201
200000001,0,613801,0,0,322,203,0,322,322,2796,0,0,322,0,18,42,0,0,0,0,0,1,23,0,1887,0,322,6,32,0,0,322,0,1580,17387799,0,0,"요리(엔젤)의 섀도우",0,322,49844,5,924110202
200000001,0,254900,0,0,3220,0,0,3220,3220,1163,0,0,3220,0,0,42,0,0,0,0,0,0,0,0,775,0,3220,0,1,0,0,322,0,0,20658288,0,0,"케이브 뱃",0,3220,43401,0,924110203
200000001,0,621101,0,0,322,2297,0,322,322,585,0,0,322,0,17,42,0,0,0,0,0,1,24,0,458,0,322,0,32,0,0,322,0,45,15818933,0,0,"캬루(오버로드)의 섀도우",0,322,86650,5,924110204
200000001,0,256300,0,0,3220,0,0,3220,3220,698,0,0,3220,0,0,42,0,0,0,0,0,0,0,0,465,0,3220,0,1,0,0,322,0,0,21396062,0,0,"임프",0,3220,48307,0,924110205
200000001,0,251300,0,0,3220,0,0,3220,3220,2333,0,20133,3220,0,0,44,0,0,0,0,0,0,0,0,933,0,3220,0,1,0,0,322,0,0,36888016,0,0,"정글 가드",0,3220,0,0,924110301
200000001,0,600101,0,0,322,0,0,322,322,753,0,96909,322,0,15,62,0,0,0,0,0,1,59,0,932,0,322,20,33,0,2271,322,0,20,27415505,0,0,"히요리의 섀도우",0,322,0,6,924110302
200000001,0,610901,0,0,322,0,0,322,322,589,0,87491,322,0,15,62,0,0,0,0,0,1,50,0,794,0,322,24,33,0,2424,322,0,20,25630808,0,0,"치에루의 섀도우",0,322,0,5,924110303
200000001,0,252100,0,0,3220,0,0,3220,3220,1400,0,59372,3220,0,0,44,0,0,0,0,0,0,0,0,933,0,3220,0,1,0,0,322,0,0,34253046,0,0,"빨간 버섯",0,3220,0,0,924110304
200000001,0,615601,0,0,322,510,0,322,322,2261,0,0,322,0,21,44,0,0,0,0,0,1,29,0,1326,0,322,3,33,0,0,322,0,2850,24350797,0,0,"유이(의장복)의 섀도우",0,322,63137,5,924110305
300000008,0,305705,0,0,1200,0,0,0,0,800,0,16000,0,0,0,60,0,0,0,0,0,0,70,0,2000,0,1800,0,1,0,0,100,0,0,80000000,0,0,"고블린 그레이트",0,600,0,1,924111101
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,250,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,250,0,1,924111102
300000008,0,305705,0,0,1200,0,0,0,0,1300,0,40000,0,0,0,60,0,0,0,0,0,0,70,0,2600,0,1800,0,1,0,0,200,0,0,150000000,0,0,"고블린 그레이트",0,600,0,1,924111201
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,400,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,300,0,1,924111202
300000008,0,305705,0,0,1200,0,0,0,0,1400,0,80000,0,0,0,60,0,0,0,0,0,0,70,0,3200,0,1800,0,1,0,0,450,0,0,300000000,0,0,"고블린 그레이트",0,600,0,1,924111301
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,600,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,300,0,1,924111302
300000008,0,305705,0,0,1200,0,0,0,0,1400,0,80000,0,0,0,60,0,0,0,0,0,0,70,0,3200,0,1800,0,1,0,0,450,0,0,1000000000,0,0,"고블린 그레이트",0,600,0,1,924111401
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,600,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,300,0,1,924111402
300000008,0,304503,0,0,1500,0,0,200,200,0,0,0,1600,0,0,60,0,0,0,0,0,0,70,0,0,200,2000,0,1,0,0,100,0,0,80000000,0,0,"라이덴",0,1,0,1,924112101
300000008,0,304503,0,0,0,0,0,0,0,8000,0,24000,0,0,0,60,0,0,0,0,0,0,0,0,8000,0,0,0,1,0,0,100,0,0,1000000,0,0,"라이덴A",0,0,1000,1,924112102
300000008,0,304503,0,0,0,0,0,0,0,1100,0,0,0,0,0,60,0,0,0,0,0,0,0,0,1350,0,0,0,1,0,0,100,0,0,1600000,0,0,"라이덴B",0,0,0,1,924112103
300000008,0,304503,0,0,0,0,0,0,0,400,0,0,0,0,0,60,0,0,0,0,0,0,0,0,650,0,0,0,1,0,0,100,0,0,700000,0,0,"라이덴C",0,0,0,1,924112104
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,200,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,200,0,1,924112105
300000008,0,304503,0,0,1500,0,0,200,200,0,0,0,1600,0,0,60,0,0,0,0,0,0,70,0,0,200,2000,0,1,0,0,200,0,0,150000000,0,0,"라이덴",0,1,0,1,924112201
300000008,0,304503,0,0,0,0,0,0,0,8000,0,40000,0,0,0,60,0,0,0,0,0,0,0,0,8000,0,0,0,1,0,0,200,0,0,1200000,0,0,"라이덴A",0,0,1000,1,924112202
300000008,0,304503,0,0,0,0,0,0,0,1200,0,0,0,0,0,60,0,0,0,0,0,0,0,0,1600,0,0,0,1,0,0,200,0,0,1800000,0,0,"라이덴B",0,0,0,1,924112203
300000008,0,304503,0,0,0,0,0,0,0,500,0,0,0,0,0,60,0,0,0,0,0,0,0,0,800,0,0,0,1,0,0,200,0,0,900000,0,0,"라이덴C",0,0,0,1,924112204
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,250,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,225,0,1,924112205
300000008,0,304503,0,0,1500,0,0,200,200,0,0,0,1600,0,0,60,0,0,0,0,0,0,70,0,0,200,2000,0,1,0,0,450,0,0,300000000,0,0,"라이덴",0,1,0,1,924112301
300000008,0,304503,0,0,0,0,0,0,0,8000,0,64000,0,0,0,60,0,0,0,0,0,0,0,0,8000,0,0,0,1,0,0,450,0,0,2000000,0,0,"라이덴A",0,0,1000,1,924112302
300000008,0,304503,0,0,0,0,0,0,0,1400,0,0,0,0,0,60,0,0,0,0,0,0,0,0,1800,0,0,0,1,0,0,450,0,0,2400000,0,0,"라이덴B",0,0,0,1,924112303
300000008,0,304503,0,0,0,0,0,0,0,600,0,0,0,0,0,60,0,0,0,0,0,0,0,0,1000,0,0,0,1,0,0,450,0,0,1600000,0,0,"라이덴C",0,0,0,1,924112304
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,300,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,300,0,1,924112305
300000008,0,304503,0,0,1500,0,0,200,200,0,0,0,1600,0,0,60,0,0,0,0,0,0,70,0,0,200,2000,0,1,0,0,450,0,0,1000000000,0,0,"라이덴",0,1,0,1,924112401
300000008,0,304503,0,0,0,0,0,0,0,8000,0,64000,0,0,0,60,0,0,0,0,0,0,0,0,8000,0,0,0,1,0,0,450,0,0,2000000,0,0,"라이덴A",0,0,1000,1,924112402
300000008,0,304503,0,0,0,0,0,0,0,1400,0,0,0,0,0,60,0,0,0,0,0,0,0,0,1800,0,0,0,1,0,0,450,0,0,2400000,0,0,"라이덴B",0,0,0,1,924112403
300000008,0,304503,0,0,0,0,0,0,0,600,0,0,0,0,0,60,0,0,0,0,0,0,0,0,1000,0,0,0,1,0,0,450,0,0,1600000,0,0,"라이덴C",0,0,0,1,924112404
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,300,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,300,0,1,924112405
300000008,0,319203,0,0,25000,0,0,0,0,500,0,0,25000,0,0,60,0,0,0,0,0,0,130,0,500,0,25000,0,1,0,0,100,0,0,80000000,0,0,"플라워 마돈나",0,0,12000,1,924113101
