shop_open_value,item_type,shop_start,category_action_type,category,max_level,cost_item_num,enable_remove,effect_id_1,sold_price,shop_end,id,condition_quest_id,shop_open_type,shop_new_disp_end,name,sort,max_possession_num,shop_open_id
0,1,"2025-11-18 15:00:00",1,101,1,1200,1,0,600,"2025-12-19 14:59:59",802,0,0,"","할로윈 다이닝 테이블",900238,10,0
0,1,"2025-11-18 15:00:00",0,101,1,900,1,0,450,"2025-12-19 14:59:59",803,0,0,"","할로윈 서클 테이블",900237,10,0
0,1,"2025-11-18 15:00:00",0,299,1,600,1,0,300,"2025-12-19 14:59:59",804,0,0,"","스페셜 할로윈 스탠드",900236,10,0
0,1,"2025-11-18 15:00:00",0,199,1,300,1,0,150,"2025-12-19 14:59:59",805,0,0,"","호박 모양 촛대",900235,10,0
0,1,"2025-11-18 15:00:00",0,202,1,600,1,0,300,"2025-12-19 14:59:59",806,0,0,"","호박 장식",900234,10,0
0,1,"2025-11-18 15:00:00",1,102,1,300,1,0,150,"2025-12-19 14:59:59",807,0,0,"","할로윈 의자",900233,10,0
0,1,"2025-11-18 15:00:00",1,102,1,300,1,0,150,"2025-12-19 14:59:59",808,0,0,"","할로윈 스툴",900232,10,0
0,1,"2025-11-18 15:00:00",1,102,1,900,1,0,450,"2025-12-19 14:59:59",809,0,0,"","호박 소파",900231,10,0
0,1,"2025-11-18 15:00:00",1,104,1,1500,1,0,750,"2025-12-19 14:59:59",810,0,0,"","할로윈 침대",900230,10,0
0,1,"2025-11-18 15:00:00",0,103,1,600,1,0,300,"2025-12-19 14:59:59",811,0,0,"","호박 컵보드",900229,10,0
0,1,"2025-11-18 15:00:00",0,103,1,600,1,0,300,"2025-12-19 14:59:59",812,0,0,"","호박 서랍장",900228,10,0
0,1,"2025-11-18 15:00:00",0,204,1,600,1,0,300,"2025-12-19 14:59:59",813,0,0,"","호박 파티션",900227,10,0
0,4,"2025-11-18 15:00:00",0,902,1,1200,1,0,600,"2025-12-19 14:59:59",814,0,0,"","할로윈 벽",900226,1,0
0,3,"2025-11-18 15:00:00",0,901,1,1200,1,0,600,"2025-12-19 14:59:59",815,0,0,"","할로윈 플로어",900225,1,0
0,1,"2019-11-13 15:00:00",0,299,1,0,1,9,0,"",816,0,0,"","메모리얼 사운드 박스",900240,1,0
0,1,"2025-12-19 15:00:00",1,199,1,1500,1,0,750,"2026-01-15 14:59:59",901,0,0,"","전문가용 오븐",900252,10,0
0,1,"2025-12-19 15:00:00",0,103,1,800,1,0,400,"2026-01-15 14:59:59",902,0,0,"","사이폰 포함 카페 키친 보드",900251,10,0
0,1,"2025-12-19 15:00:00",0,199,1,600,1,0,300,"2026-01-15 14:59:59",903,0,0,"","카페 램프",900250,10,0
0,1,"2025-12-19 15:00:00",1,101,1,1300,1,0,650,"2026-01-15 14:59:59",904,0,0,"","카페 나무 테이블 & 의자 세트",900249,10,0
0,1,"2025-12-19 15:00:00",1,102,1,300,1,0,150,"2026-01-15 14:59:59",905,0,0,"","카페 나무 의자",900248,10,0
0,1,"2025-12-19 15:00:00",0,101,1,1200,1,0,600,"2026-01-15 14:59:59",906,0,0,"","카페 나무 카운트 테이블",900247,10,0
0,1,"2025-12-19 15:00:00",0,204,1,600,1,0,300,"2026-01-15 14:59:59",907,0,0,"","카페 나무 파티션",900246,10,0
0,1,"2025-12-19 15:00:00",0,299,1,600,1,0,300,"2026-01-15 14:59:59",908,0,0,"","귀여운 카페 보드 메뉴판",900245,10,0
0,1,"2025-12-19 15:00:00",0,904,1,1500,1,0,750,"2026-01-15 14:59:59",909,0,0,"","오름 나무 사다리",900244,3,0
0,1,"2025-12-19 15:00:00",0,904,1,1500,1,0,750,"2026-01-15 14:59:59",910,0,0,"","내림 나무 사다리",900243,3,0
0,4,"2025-12-19 15:00:00",0,902,1,1200,1,0,600,"2026-01-15 14:59:59",911,0,0,"","전통적인 카페 벽",900242,1,0
0,3,"2025-12-19 15:00:00",0,901,1,1200,1,0,600,"2026-01-15 14:59:59",912,0,0,"","흰 돌바닥",900241,1,0
0,1,"2019-12-17 15:00:00",0,299,1,-1,1,10,0,"",913,0,0,"","네비아의 편안한 트리 하우스",900253,1,0
0,1,"2026-01-15 15:00:00",1,299,1,1500,1,0,750,"2026-02-13 14:59:59",1001,0,0,"","입체 성탄절 이야기책",900270,10,0
0,1,"2026-01-15 15:00:00",1,299,1,1500,1,0,750,"2026-02-13 14:59:59",1002,0,0,"","리마 산타의 복슬복슬 인형탈",900269,1,0
0,1,"2026-01-15 15:00:00",0,299,1,1200,1,0,600,"2026-02-13 14:59:59",1003,0,0,"","반짝이는 별의 크리스마스트리",900268,10,0
0,1,"2026-01-15 15:00:00",0,199,1,600,1,0,300,"2026-02-13 14:59:59",1004,0,0,"","크리스마스 난로",900267,10,0
0,1,"2026-01-15 15:00:00",0,101,1,1200,1,0,600,"2026-02-13 14:59:59",1005,0,0,"","성탄절 디너 테이블②",900265,10,0
0,1,"2026-01-15 15:00:00",0,101,1,900,1,0,450,"2026-02-13 14:59:59",1006,0,0,"","성탄절 디너 테이블①",900266,10,0
0,1,"2026-01-15 15:00:00",1,103,1,600,1,0,300,"2026-02-13 14:59:59",1007,0,0,"","크리스마스트리 책장",900264,10,0
0,1,"2026-01-15 15:00:00",0,299,1,1200,1,0,600,"2026-02-13 14:59:59",1008,0,0,"","꿈을 운반하는 썰매",900263,10,0
0,1,"2026-01-15 15:00:00",0,299,1,900,1,0,450,"2026-02-13 14:59:59",1009,0,0,"","뿔 색깔 다른 순록 인형",900262,10,0
0,1,"2026-01-15 15:00:00",0,299,1,900,1,0,450,"2026-02-13 14:59:59",1010,0,0,"","녹색 털 순록 인형",900261,10,0
0,1,"2026-01-15 15:00:00",1,102,1,300,1,0,150,"2026-02-13 14:59:59",1011,0,0,"","순록 의자",900260,10,0
0,1,"2026-01-15 15:00:00",1,102,1,300,1,0,150,"2026-02-13 14:59:59",1012,0,0,"","부쉬 드 노엘의 달콤한 스툴",900259,10,0
0,1,"2026-01-15 15:00:00",1,102,1,1200,1,0,600,"2026-02-13 14:59:59",1013,0,0,"","함께하는 성탄절의 더블 소파",900257,10,0
0,1,"2026-01-15 15:00:00",1,102,1,900,1,0,450,"2026-02-13 14:59:59",1014,0,0,"","성탄절 푹신푹신 싱글 소파",900258,10,0
0,1,"2026-01-15 15:00:00",1,104,1,1500,1,0,750,"2026-02-13 14:59:59",1015,0,0,"","성탄절을 달리는 침대",900256,10,0
0,4,"2026-01-15 15:00:00",0,902,1,1200,1,0,600,"2026-02-13 14:59:59",1016,0,0,"","성탄절을 빛나는 장식 벽",900255,1,0
0,3,"2026-01-15 15:00:00",0,901,1,1200,1,0,600,"2026-02-13 14:59:59",1017,0,0,"","크리스마스 러그 바닥",900254,1,0
0,1,"2026-02-16 05:00:00",0,202,1,0,1,0,0,"2026-03-02 14:59:59",1018,0,0,"","새해 장식 달떡",900272,1,0
0,1,"2026-02-16 05:00:00",0,202,1,0,1,0,0,"2026-03-02 14:59:59",1019,0,0,"","새해의 소나무 장식",900271,2,0
0,1,"2026-02-13 15:00:00",1,299,1,1500,1,0,750,"2026-03-09 14:59:59",1101,0,0,"","별하늘 티피 텐트",900285,10,0
0,1,"2026-02-13 15:00:00",1,102,1,900,1,0,450,"2026-03-09 14:59:59",1102,0,0,"","흰색 흔들의자",900284,10,0
0,1,"2026-02-13 15:00:00",1,299,1,1500,1,0,750,"2026-03-09 14:59:59",1103,0,0,"","마담 피크 복실복실 봉제인형",900283,1,0
0,1,"2026-02-13 15:00:00",0,199,1,600,1,0,300,"2026-03-09 14:59:59",1104,0,0,"","따뜻한 스토브",900282,10,0
0,1,"2026-02-13 15:00:00",0,101,1,300,1,0,150,"2026-03-09 14:59:59",1105,0,0,"","미니 베어 사이드 테이블",900281,10,0
0,1,"2026-02-13 15:00:00",0,299,1,900,1,0,450,"2026-03-09 14:59:59",1106,0,0,"","눈의 니트 쿠션",900280,10,0
0,1,"2026-02-13 15:00:00",0,299,1,900,1,0,450,"2026-03-09 14:59:59",1107,0,0,"","밤의 니트 쿠션",900279,10,0
0,2,"2026-02-13 15:00:00",0,299,1,1200,1,0,600,"2026-03-09 14:59:59",1108,0,0,"","오로라 채광창",900278,10,0
0,2,"2026-02-13 15:00:00",0,202,1,600,1,0,300,"2026-03-09 14:59:59",1109,0,0,"","얼음 결정의 장식",900276,10,0
0,4,"2026-02-13 15:00:00",0,902,1,1200,1,0,600,"2026-03-09 14:59:59",1110,0,0,"","파스텔톤 벽",900275,1,0
0,3,"2026-02-13 15:00:00",0,901,1,1200,1,0,600,"2026-03-09 14:59:59",1111,0,0,"","러그 매트 플로어",900274,1,0
0,5,"2026-02-13 15:00:00",0,903,1,1200,1,0,600,"2026-03-09 14:59:59",1112,0,0,"","겨울 배경",900273,1,0
0,1,"2020-02-27 15:00:00",0,202,1,-1,1,0,0,"",1113,0,0,"","스위트 발렌타인 트로피",900286,1,0
0,1,"2026-03-09 15:00:00",1,101,1,3000,1,0,1500,"2026-04-13 14:59:59",1201,0,0,"","1st Anniversary 테이블",900293,1,0
0,1,"2026-03-09 15:00:00",1,101,1,2000,1,0,1000,"2026-04-13 14:59:59",1202,0,0,"","1st Anniversary 사이드 테이블",900292,2,0
0,1,"2026-03-09 15:00:00",1,202,1,1500,1,0,750,"2026-04-13 14:59:59",1203,0,0,"","1st Anniversary 오르골",900291,1,0
0,1,"2026-03-09 15:00:00",0,299,1,1200,1,0,600,"2026-04-13 14:59:59",1204,0,0,"","1st Anniversary 기념비",900290,10,0
0,1,"2020-03-18 15:00:00",0,299,1,2000,1,0,1000,"",1205,0,0,"","프리코네 봉제인형(페코린느)",900296,1,0
0,1,"2020-03-18 15:00:00",0,299,1,2000,1,0,1000,"",1206,0,0,"","프리코네 봉제인형(콧코로)",900295,1,0
0,1,"2020-03-18 15:00:00",0,299,1,2000,1,0,1000,"",1207,0,0,"","프리코네 봉제인형(캬루)",900294,1,0
0,1,"2026-03-09 15:00:00",0,299,1,600,1,0,300,"2026-04-13 14:59:59",1208,0,0,"","1st Anniversary 플라워 폴",900289,10,0
0,4,"2026-03-09 15:00:00",0,902,1,1200,1,0,600,"2026-04-13 14:59:59",1209,0,0,"","1st Anniversary 벽",900288,1,0
0,3,"2026-03-09 15:00:00",0,901,1,1200,1,0,600,"2026-04-13 14:59:59",1210,0,0,"","1st Anniversary 플로어",900287,1,0
0,1,"2020-04-01 15:00:00",0,299,1,-1,1,11,0,"",1211,0,0,"","절세의 달걀과 고봉밥",900297,1,0
0,1,"2025-04-15 15:00:00",1,102,1,1200,1,0,600,"2025-05-15 14:59:59",1301,0,0,"","고딕 소파",900305,10,0
0,1,"2025-04-15 15:00:00",0,199,1,900,1,0,450,"2025-05-15 14:59:59",1302,0,0,"","고딕 화장대",900304,10,0
0,1,"2025-04-15 15:00:00",0,299,1,600,1,0,300,"2025-05-15 14:59:59",1303,0,0,"","레이디 베어",900303,10,0
0,1,"2025-04-15 15:00:00",0,199,1,600,1,0,300,"2025-05-15 14:59:59",1304,0,0,"","고딕 캔들",900302,10,0
0,1,"2025-04-15 15:00:00",1,104,1,1500,1,0,750,"2025-05-15 14:59:59",1305,0,0,"","고딕 침대",900301,10,0
0,1,"2025-04-15 15:00:00",1,204,1,600,1,0,300,"2025-05-15 14:59:59",1306,0,0,"","고딕 셰이드",900300,10,0
0,4,"2025-04-15 15:00:00",0,902,1,1200,1,0,600,"2025-05-15 14:59:59",1307,0,0,"","고딕 벽 커튼",900299,1,0
0,3,"2025-04-15 15:00:00",0,901,1,1200,1,0,600,"2025-05-15 14:59:59",1308,0,0,"","고딕 나이트 플로어",900298,1,0
0,1,"2020-05-13 15:00:00",0,299,1,5000,1,10,2500,"",1401,0,0,"","네비아의 편안한 비오톱",900309,1,0
0,1,"2025-05-15 15:00:00",0,202,1,600,1,0,300,"2025-06-13 14:59:59",1402,0,0,"","봄빛 의상 걸이",900308,10,0
0,1,"2025-05-15 15:00:00",0,103,1,600,1,0,300,"2025-06-13 14:59:59",1403,0,0,"","계단식 수납장",900307,10,0
0,5,"2025-05-15 15:00:00",0,903,1,1200,1,0,600,"2025-06-13 14:59:59",1404,0,0,"","화조풍월 배경",900306,1,0
0,1,"2020-05-28 15:00:00",0,202,1,-1,1,0,0,"",1405,0,0,"","엑스터시 점퍼 트로피",900310,1,0
0,1,"2025-06-13 15:00:00",1,104,1,1500,1,0,750,"2025-07-15 14:59:59",1501,0,0,"","나무로 만든 침대",900326,10,0
0,1,"2025-06-13 15:00:00",0,204,1,600,1,0,300,"2025-07-15 14:59:59",1502,0,0,"","나무로 만든 펜스",900325,10,0
0,1,"2025-06-13 15:00:00",0,204,1,600,1,0,300,"2025-07-15 14:59:59",1503,0,0,"","나무로 만든 파티션",900324,10,0
0,1,"2025-06-13 15:00:00",1,102,1,300,1,0,150,"2025-07-15 14:59:59",1504,0,0,"","나무로 만든 스툴",900323,10,0
0,1,"2025-06-13 15:00:00",1,102,1,300,1,0,150,"2025-07-15 14:59:59",1505,0,0,"","나무로 만든 오토만",900322,10,0
0,1,"2025-06-13 15:00:00",1,102,1,300,1,0,150,"2025-07-15 14:59:59",1506,0,0,"","나무로 만든 의자",900321,10,0
0,1,"2025-06-13 15:00:00",1,102,1,900,1,0,450,"2025-07-15 14:59:59",1507,0,0,"","나무로 만든 소파",900320,10,0
0,1,"2025-06-13 15:00:00",1,102,1,1200,1,0,600,"2025-07-15 14:59:59",1508,0,0,"","나무로 만든 소파 벤치",900319,10,0
0,1,"2025-06-13 15:00:00",0,103,1,600,1,0,300,"2025-07-15 14:59:59",1509,0,0,"","나무로 만든 선반",900318,10,0
0,1,"2025-06-13 15:00:00",0,101,1,300,1,0,150,"2025-07-15 14:59:59",1510,0,0,"","나무로 만든 사이드 테이블",900317,10,0
0,1,"2025-06-13 15:00:00",0,101,1,600,1,0,300,"2025-07-15 14:59:59",1511,0,0,"","나무로 만든 로우 테이블",900316,10,0
0,1,"2025-06-13 15:00:00",0,101,1,1200,1,0,600,"2025-07-15 14:59:59",1512,0,0,"","나무로 만든 다이닝 테이블",900315,10,0
0,1,"2025-06-13 15:00:00",0,201,1,1200,1,0,600,"2025-07-15 14:59:59",1513,0,0,"","홈메이드 그린 러그",900314,10,0
0,1,"2025-06-13 15:00:00",0,201,1,1200,1,0,600,"2025-07-15 14:59:59",1514,0,0,"","홈메이드 패턴 러그",900313,10,0
0,4,"2025-06-13 15:00:00",0,902,1,1200,1,0,600,"2025-07-15 14:59:59",1515,0,0,"","나무로 만든 벽",900312,1,0
0,3,"2025-06-13 15:00:00",0,901,1,1200,1,0,600,"2025-07-15 14:59:59",1516,0,0,"","나무로 만든 플로어",900311,1,0
0,1,"2025-07-15 15:00:00",1,104,1,1500,1,0,750,"2025-08-13 14:59:59",1601,0,0,"","꽃무늬 침대",900338,10,0
0,1,"2025-07-15 15:00:00",0,204,1,600,1,0,300,"2025-08-13 14:59:59",1602,0,0,"","꽃무늬 파티션",900337,10,0
0,1,"2025-07-15 15:00:00",1,102,1,300,1,0,150,"2025-08-13 14:59:59",1603,0,0,"","꽃무늬 스툴",900336,10,0
0,1,"2025-07-15 15:00:00",1,102,1,300,1,0,150,"2025-08-13 14:59:59",1604,0,0,"","꽃무늬 의자",900335,10,0
0,1,"2025-07-15 15:00:00",1,102,1,900,1,0,450,"2025-08-13 14:59:59",1605,0,0,"","꽃무늬 1인용 소파",900334,10,0
0,1,"2025-07-15 15:00:00",1,102,1,1200,1,0,600,"2025-08-13 14:59:59",1606,0,0,"","꽃무늬 2인용 소파",900333,10,0
0,1,"2025-07-15 15:00:00",0,103,1,600,1,0,300,"2025-08-13 14:59:59",1607,0,0,"","꽃무늬 수납장",900332,10,0
0,1,"2025-07-15 15:00:00",0,103,1,600,1,0,300,"2025-08-13 14:59:59",1608,0,0,"","꽃무늬 서랍장",900331,10,0
0,1,"2025-07-15 15:00:00",0,101,1,600,1,0,300,"2025-08-13 14:59:59",1609,0,0,"","꽃무늬 로우 테이블",900330,10,0
0,1,"2025-07-15 15:00:00",0,101,1,1200,1,0,600,"2025-08-13 14:59:59",1610,0,0,"","꽃무늬 다이닝 테이블",900329,10,0
0,4,"2025-07-15 15:00:00",0,902,1,1200,1,0,600,"2025-08-13 14:59:59",1611,0,0,"","꽃무늬 벽",900328,1,0
0,3,"2025-07-15 15:00:00",0,901,1,1200,1,0,600,"2025-08-13 14:59:59",1612,0,0,"","꽃무늬 바닥",900327,1,0
0,1,"2025-08-13 15:00:00",1,102,1,1200,1,0,600,"2025-09-15 14:59:59",1701,0,0,"","리조트 느낌 비치 체어",900341,10,0
0,1,"2025-08-13 15:00:00",0,299,1,900,1,0,450,"2025-09-15 14:59:59",1702,0,0,"","백아의 수반",900340,10,0
0,1,"2025-08-13 15:00:00",1,203,1,300,1,0,150,"2025-09-15 14:59:59",1703,0,0,"","리조트 식물",900339,10,0
0,1,"2020-08-31 15:00:00",0,299,1,-1,1,0,0,"",1704,0,0,"","프리코네 봉제인형(마호)",900345,1,0
0,1,"2020-08-31 15:00:00",0,299,1,-1,1,0,0,"",1705,0,0,"","프리코네 봉제인형(마코토)",900344,1,0
0,1,"2020-08-31 15:00:00",0,299,1,-1,1,0,0,"",1706,0,0,"","프리코네 봉제인형(카스미)",900343,1,0
0,1,"2020-08-31 15:00:00",0,299,1,-1,1,0,0,"",1707,0,0,"","프리코네 봉제인형(카오리)",900342,1,0
0,1,"2025-09-15 15:00:00",1,299,1,1500,1,0,750,"2025-10-14 14:59:59",1801,0,0,"","청량한 어항",900348,10,0
0,1,"2025-09-15 15:00:00",0,199,1,900,1,0,450,"2025-10-14 14:59:59",1802,0,0,"","그린 해파리 라이트",900347,10,0
0,1,"2025-09-15 15:00:00",0,199,1,900,1,0,450,"2025-10-14 14:59:59",1803,0,0,"","블루 해파리 라이트",900346,10,0
0,1,"2025-10-14 15:00:00",0,299,1,1800,1,0,900,"2025-11-18 14:59:59",1902,0,0,"","가을 골렘의 물레방아",900363,10,0
0,1,"2025-10-14 15:00:00",1,104,1,1500,1,0,750,"2025-11-18 14:59:59",1903,0,0,"","단풍잎 이불",900362,10,0
0,1,"2025-10-14 15:00:00",0,204,1,600,1,0,300,"2025-11-18 14:59:59",1905,0,0,"","가을 달 모양 장지",900360,10,0
0,1,"2025-10-14 15:00:00",0,204,1,600,1,0,300,"2025-11-18 14:59:59",1906,0,0,"","달맞이 윙 롭의 장지",900359,10,0
0,1,"2025-10-14 15:00:00",0,204,1,600,1,0,300,"2025-11-18 14:59:59",1907,0,0,"","문살 미닫이",900358,10,0
0,1,"2025-10-14 15:00:00",0,199,1,600,1,0,300,"2025-11-18 14:59:59",1908,0,0,"","등롱형 조명",900357,10,0
0,1,"2025-10-14 15:00:00",1,102,1,300,1,0,150,"2025-11-18 14:59:59",1909,0,0,"","전통 여관의 등받이 의자",900356,10,0
0,1,"2025-10-14 15:00:00",0,101,1,1200,1,0,600,"2025-11-18 14:59:59",1910,0,0,"","십오야 세트",900355,10,0
0,1,"2025-10-14 15:00:00",0,299,1,1200,1,0,600,"2025-11-18 14:59:59",1911,0,0,"","마스터 센리의 장식품",900354,1,0
0,1,"2025-10-14 15:00:00",0,101,1,1200,1,0,600,"2025-11-18 14:59:59",1912,0,0,"","느티나무 교자상",900353,10,0
0,1,"2025-10-14 15:00:00",0,203,1,1200,1,0,600,"2025-11-18 14:59:59",1913,0,0,"","어디서든 단풍 분재",900352,10,0
0,4,"2025-10-14 15:00:00",0,902,1,1200,1,0,600,"2025-11-18 14:59:59",1914,0,0,"","전통가옥 객실 풍경",900351,1,0
0,3,"2025-10-14 15:00:00",0,901,1,1200,1,0,600,"2025-11-18 14:59:59",1915,0,0,"","체크무늬 다다미",900350,1,0
0,5,"2025-10-14 15:00:00",0,903,1,1200,1,0,600,"2025-11-18 14:59:59",1916,0,0,"","단풍 달맞이 배경",900349,1,0
0,1,"2025-11-18 15:00:00",1,299,1,1500,1,0,750,"2025-12-19 14:59:59",2001,0,0,"","쿄우카의 검은 고양이 빗자루",900369,10,0
0,1,"2025-11-18 15:00:00",1,299,1,900,1,0,450,"2025-12-19 14:59:59",2002,0,0,"","아이 쿠션",900368,10,0
0,1,"2025-11-18 15:00:00",1,299,1,600,1,0,300,"2025-12-19 14:59:59",2003,0,0,"","할로윈 트릭 박스",900367,10,0
0,1,"2025-11-18 15:00:00",1,299,1,600,1,0,300,"2025-12-19 14:59:59",2004,0,0,"","붕대투성이 토끼씨",900366,10,0
0,5,"2025-11-18 15:00:00",0,903,1,1200,1,0,600,"2025-12-19 14:59:59",2005,0,0,"","할로윈 월드",900365,1,0
0,1,"2025-12-19 15:00:00",1,299,1,900,1,0,450,"2026-01-15 14:59:59",2101,0,0,"","초콜릿 분수",900373,10,0
0,1,"2025-12-19 15:00:00",1,299,1,900,1,0,450,"2026-01-15 14:59:59",2102,0,0,"","카페 계산기",900372,10,0
0,1,"2025-12-19 15:00:00",0,299,1,600,1,0,300,"2026-01-15 14:59:59",2103,0,0,"","디저트 진열장",900371,10,0
0,5,"2025-12-19 15:00:00",0,903,1,1200,1,0,600,"2026-01-15 14:59:59",2105,0,0,"","카페 메뉴 일러스트 배경",900370,1,0
0,1,"2026-01-15 15:00:00",1,299,1,900,1,0,450,"2026-02-13 14:59:59",2201,0,0,"","크리스마스의 커다란 선물",900378,10,0
0,1,"2026-01-15 15:00:00",0,299,1,600,1,0,300,"2026-02-13 14:59:59",2202,0,0,"","곰돌이 눈사람",900377,10,0
0,1,"2026-01-15 15:00:00",0,202,1,600,1,0,300,"2026-02-13 14:59:59",2203,0,0,"","크리스마스의 스노우 돔",900376,10,0
0,5,"2026-01-15 15:00:00",0,903,1,1200,1,0,600,"2026-02-13 14:59:59",2204,0,0,"","크리스마스 배경",900375,1,0
0,1,"2020-12-29 15:00:00",1,199,1,-1,1,0,0,"",2205,0,0,"","크리스티나 리조트 스파",900374,1,0
0,1,"2021-03-30 15:00:00",0,299,1,-1,1,12,0,"",2206,0,0,"","극상의 드래곤 테일 어묵",900391,1,0
0,1,"2026-02-13 15:00:00",1,102,1,900,1,0,450,"2026-03-09 14:59:59",2301,0,0,"","밤의 카우치 소파",900384,10,0
0,1,"2026-02-13 15:00:00",1,102,1,900,1,0,450,"2026-03-09 14:59:59",2302,0,0,"","밤의 코너 카우치",900383,10,0
0,1,"2026-02-13 15:00:00",1,102,1,900,1,0,450,"2026-03-09 14:59:59",2303,0,0,"","눈의 카우치 소파",900382,10,0
0,1,"2026-02-13 15:00:00",1,102,1,900,1,0,450,"2026-03-09 14:59:59",2304,0,0,"","눈의 코너 카우치",900381,10,0
0,1,"2026-02-13 15:00:00",1,102,1,1800,1,0,900,"2026-03-09 14:59:59",2305,0,0,"","눈의 뜨개질 의자",900380,10,0
0,1,"2026-02-13 15:00:00",1,104,1,1800,1,0,900,"2026-03-09 14:59:59",2306,0,0,"","별하늘 푹신푹신 로프트 침대",900379,10,0
0,1,"2021-03-02 15:00:00",2,299,1,-1,1,0,0,"",2307,0,0,"","매지컬 미스티 로드",900386,1,0
0,1,"2021-03-02 15:00:00",2,299,1,-1,1,0,0,"",2308,0,0,"","매지컬 퓨어리 보우",900385,1,0
0,1,"2026-03-09 15:00:00",1,102,1,2000,1,0,1000,"2026-04-13 14:59:59",2401,0,0,"","2nd Anniversary 풍선 그네",900389,10,0
0,1,"2026-03-09 15:00:00",0,299,1,600,1,0,300,"2026-04-13 14:59:59",2402,0,0,"","2nd Anniversary 풍선 장식",900388,10,0
0,1,"2026-03-09 15:00:00",0,299,1,1500,1,0,750,"2026-04-13 14:59:59",2403,0,0,"","2nd Anniversary 미식전 풍선 장식",900387,10,0
0,1,"2020-10-15 15:00:00",1,299,1,0,1,13,0,"",2404,11002012,0,"","모두의 게임 테이블",900390,1,0
0,2,"2021-03-30 15:00:00",0,299,1,-1,1,14,0,"",2405,0,0,"","메모리얼 맵보드",900400,1,0
0,1,"2021-04-29 15:00:00",1,299,1,-1,1,15,0,"",2501,0,0,"","단짝X Mk-Ⅱ",900401,1,0
0,1,"2025-04-15 15:00:00",1,102,1,1200,1,0,600,"2025-05-15 14:59:59",2502,0,0,"","팬시 소파",900399,10,0
0,1,"2025-04-15 15:00:00",0,199,1,900,1,0,450,"2025-05-15 14:59:59",2503,0,0,"","팬시 화장대",900398,10,0
0,1,"2025-04-15 15:00:00",0,299,1,600,1,0,300,"2025-05-15 14:59:59",2504,0,0,"","레이디 더 버니",900397,10,0
0,1,"2025-04-15 15:00:00",0,199,1,600,1,0,300,"2025-05-15 14:59:59",2505,0,0,"","팬시 장미 램프",900396,10,0
0,1,"2025-04-15 15:00:00",1,104,1,1500,1,0,750,"2025-05-15 14:59:59",2506,0,0,"","팬시 침대",900395,10,0
0,1,"2025-04-15 15:00:00",1,204,1,600,1,0,300,"2025-05-15 14:59:59",2507,0,0,"","팬시 셰이드",900394,10,0
0,4,"2025-04-15 15:00:00",0,902,1,1200,1,0,600,"2025-05-15 14:59:59",2508,0,0,"","팬시 벽 커튼",900393,1,0
0,3,"2025-04-15 15:00:00",0,901,1,1200,1,0,600,"2025-05-15 14:59:59",2509,0,0,"","팬시 체크 플로어",900392,1,0
0,1,"2025-05-15 15:00:00",1,299,1,2000,1,0,1000,"2025-06-13 14:59:59",2601,0,0,"","교실 칠판",900412,10,0
0,1,"2025-05-15 15:00:00",1,101,1,1200,1,0,600,"2025-06-13 14:59:59",2602,0,0,"","교실 책상",900411,10,0
0,1,"2025-05-15 15:00:00",0,199,1,300,1,0,150,"2025-06-13 14:59:59",2603,0,0,"","교실 청소도구",900410,10,0
0,1,"2025-05-15 15:00:00",0,103,1,600,1,0,300,"2025-06-13 14:59:59",2604,0,0,"","교실 사물함",900409,10,0
0,1,"2025-05-15 15:00:00",1,103,1,600,1,0,300,"2025-06-13 14:59:59",2605,0,0,"","교실 책장",900408,10,0
0,2,"2025-05-15 15:00:00",0,202,1,300,1,0,150,"2025-06-13 14:59:59",2606,0,0,"","교실 벽걸이 시계",900407,10,0
0,2,"2025-05-15 15:00:00",0,299,1,900,1,0,450,"2025-06-13 14:59:59",2607,0,0,"","교실 게시판",900406,10,0
0,1,"2025-05-15 15:00:00",0,904,1,1500,1,0,750,"2025-06-13 14:59:59",2608,0,0,"","학교 오름 계단",900405,3,0
0,1,"2025-05-15 15:00:00",0,904,1,1500,1,0,750,"2025-06-13 14:59:59",2609,0,0,"","학교 내림 계단",900404,3,0
0,4,"2025-05-15 15:00:00",0,902,1,1200,1,0,600,"2025-06-13 14:59:59",2610,0,0,"","교실 벽",900403,1,0
0,3,"2025-05-15 15:00:00",0,901,1,1200,1,0,600,"2025-06-13 14:59:59",2611,0,0,"","교실 바닥",900402,1,0
0,1,"2029-08-04 12:00:00",1,299,1,-1,1,0,0,"",2701,0,0,"","쁘띠코의 나무 휴식처",900413,1,0
0,1,"2029-09-03 19:00:00",1,101,1,-1,1,0,0,"",2702,0,0,"","페코린느의 수제 우드 테이블",900414,1,0
0,1,"2029-09-03 19:00:00",1,102,1,-1,1,0,0,"",2703,0,0,"","페코린느의 수제 통나무 스툴①",900415,1,0
0,1,"2029-09-03 19:00:00",1,102,1,-1,1,0,0,"",2704,0,0,"","페코린느의 수제 통나무 스툴②",900416,1,0
0,1,"2029-10-01 17:00:00",1,299,1,-1,1,0,0,"",2705,0,0,"","괴조 히나",900417,1,0
0,2,"2029-11-05 12:00:00",0,299,1,-1,1,0,0,"",2706,0,0,"","프린세스 시어터",900418,1,0
0,1,"2021-12-01 12:00:00",2,299,1,-1,1,0,0,"",2801,0,0,"","매지컬 러블리 소드",900420,1,0
0,1,"2021-12-01 15:00:00",2,299,1,-1,1,0,0,"",2802,0,0,"","매지컬 샤이니 레이피어",900419,1,0
