category,asm_type,detail,genre_id,difficulty,asm_id,image_id
1,2,"「초보운전자」의 정의는 「처음 운전면허를 받은 날로부터 2년이 지나지 아니한 사람」이다",4,1,1410003,0
1,2,"주택의 임대인에게 맡겨져, 퇴거 시에 임차인에게 반환되는 돈을 「월세」라고 한다",4,1,1410004,0
1,2,"공공 시설 등에 설치된 「AED」는 「심장」에 문제가 생겼을 때에 사용하는 기기이다",4,1,1410005,0
1,2,"병원에서 골절 등의 부상을 입었을 때 방문하는 곳은 「내과」이다",4,1,1410006,0
1,2,"자동차에서 기어 변속기에 있는 「R」은  「Rear」의 약자이다",4,1,1410007,0
1,2,"결혼식에 출석할 때 건네는 돈을 「부의」라고 한다",4,1,1410008,0
1,2,"한국의 의무교육은 총 9년이다",4,1,1410009,0
1,2,"액을 쫓아내기 위해 뿌리는 조미료는 「소금」이다",4,1,1410010,0
1,2,"사람의 치아 중 영구치가 나기 전의 치아를 「어린니」라고 한다",4,1,1410011,0
1,2,"PC에서 파일명에 있는 「.exe」「.wav」 등을 「확장자」라고 한다",4,1,1410012,0
1,2,"장판을 새로 바르거나 증축하는 등의 주거지 개수 공사를 「리노베이션」이라 한다",4,1,1410013,0
1,2,"1달러는 「100센트」이다",4,1,1410015,0
1,2,"레스토랑 등 사교적인 장소에서 남성이 여성을 우선시하는 배려를 「레이디 퍼스트」라고 한다",4,1,1410016,0
1,2,"결혼식에 하객을 초대하기 위해 배포하는 편지를 「청첩장」이라 한다",4,1,1410019,0
1,2,"「유가」라고 부르는 하수구 덮개의 이름은 영어에서 유래했다",4,1,1410020,0
1,2,"옛 풍속에서 신년에 직접 찾아가 인사를 드리지 못할 때 아랫사람을 시켜 문안의 서찰을 보냈는데, 이를 「연하장」이라고 한다",4,1,1410022,0
1,2,"「비장탄」은 「죽탄」의 다른 이름이다",4,1,1410024,0
1,2,"물건의 판매나 서비스의 제공 등에 대해 부과되는 세금을 「소비세」라고 한다",4,1,1410025,0
1,2,"촬영 후, 바로 사진이 인쇄되는 카메라를 「콘스턴트 카메라」라고 한다",4,1,1410026,0
1,2,"자동차 등의 차량에서 사고 발생 시에 몸이 튀어나가는 걸 막는 벨트를 「안전벨트」라 한다",4,1,1410027,0
1,2,"외국에서 생산된 물품을 한국에서 구입한 경우, 그것을 「수출」이라 한다",4,1,1410028,0
1,2,"어린이날이 최초로 공휴일로 지정된 것은 「1961년」이다",4,1,1410029,0
1,2,"할로윈이라고 하면 「10월 31일」에 열리는 축제를 의미한다",4,1,1410030,0
1,2,"플러스나 마이너스 등의 종류가 있고 나사를 조이는 데에 사용하는 공구를 「드라이버」라 한다",4,1,1410031,0
1,2,"한국에서 일반적인 우체통의 색은 「빨강」이다",4,1,1410032,0
1,2,"고기 부위 중 「우설」이라고 하는 것은 「위장」의 고기를 의미한다",4,1,1410033,0
1,2,"푸른곰팡이가 들어 있는 치즈를 「블루 치즈」라 한다",4,1,1410036,0
1,2,"절임 음식의 일종인 「단무지」는 「당근」으로 만들어진다",4,1,1410037,0
1,2,"와인의 원재료는 「포도」이다",4,1,1410038,0
1,2,"안주로 먹는 「노가리」는 「박대」로 만드는 것이다",4,1,1410039,0
1,2,"감자나 녹두를 원료로 한, 잡채 등에 사용되는 건면은 「당면」이다",4,1,1410041,0
1,2,"조선 시대 무과 시험 중 하나였던 「기추」는 「말」에 탄 상태로 시행하는 시험이었다",4,1,1410043,0
1,2,"돌잡이에 올리는 「국수」나 「실」에는 「부귀」의 의미가 담겨 있다",4,1,1410044,0
1,2,"1977년에 발사된 보이저 탐사선에는 축음기 음반인 「보이저 은제 음반」이 실려 있다",4,1,1410045,0
1,2,"와인을 서빙하거나 고를 때 조언을 하는 직업을 「바리스타」라고 한다",4,1,1410047,0
1,2,"두부를 식혀 간장과 고명을 올린 요리를 「냉두부」라고 한다",4,1,1410048,0
1,2,"술에 음료를 섞거나 칵테일 등을 섞는 봉은 「쉐이커」라 한다",4,1,1410049,0
1,2,"초밥 가게 등에서 「게소」라고 불리는 것은 「오징어 다리」이다",4,1,1410051,0
1,2,"소라 모양 안에 초콜릿 등을 넣은 빵을 「코로네」라고 한다",4,1,1410053,0
1,2,"따뜻한 음료에 사용되는, 손잡이가 달린 통 형태의 컵을 「텀블러」라고 한다",4,1,1410055,0
1,2,"버터는 「우유에서 분리한 지방분을 굳힌」 것이다",4,1,1410056,0
1,2,"식육 안에 촘촘하게 지방이 들어 있는 것을 「마블링」이라 한다",4,1,1410059,0
1,2,"도시락 반찬 중 문어 소시지라고 하는 것은 「비엔나 소시지」로 만든 것이다",4,1,1410060,0
1,1,"【미식전】의 길드 하우스는 「4층 건물」이다",4,1,1411001,0
1,1,"랜드솔에서는 마물을 조리하는 것을 엄격하게 금지하고 있다",4,1,1411002,0
1,1,"솔의 탑에는 마물이 없어, 옛날부터 관광지로 인기가 많다",4,1,1411003,0
1,1,"손을 깨끗이 씻었다면 금속 화폐를 먹어도 된다",4,1,1411004,0
1,1,"모니카가 조국에서 소속되어 있는 부대의 이름은 「바이스플뤼겔」이다",4,1,1411005,0
1,2,"21세기에 해당하는 마지막 해는 「2099년」이다",4,2,1420001,0
1,2,"유행성 감기라고 하면 흔히 「볼거리」를 의미한다",4,2,1420002,0
1,2,"경찰이 만드는, 범인의 얼굴을 합성한 사진을 「몽타주 사진」이라고 한다",4,2,1420004,0
1,2,"외국에서 온 수입품에 부과되는 세금을 「관세」라고 한다",4,2,1420005,0
1,2,"6세 미만의 영유아는 차에 탑승할 경우 「안전벨트」 착용이 의무화되어 있다",4,2,1420007,0
1,2,"매화나무의 열매가 누렇게 익을 무렵 내리는 비라는 뜻의 「황매우」는 「장마」라는 뜻이다",4,2,1420008,0
1,2,"생후 1세 전후로 유아는 「걸음마」를 시작한다",4,2,1420009,0
1,2,"위 검사를 할 때 마시는 것에 자주 사용되는 물질은 「칼슘」이다",4,2,1420010,0
1,2,"노동자가 단결하여 일제히 일을 쉬는 것을 「파업」이라 한다",4,2,1420011,0
1,2,"아파트 등에서 볼 수 있는 「3베이」의 「베이」는 「발코니를 기준으로 기둥 사이의 구획」을 의미한다",4,2,1420012,0
1,2,"주택의 설계도에서 볼 수 있는 「WIC」는 「화장실」을 의미한다",4,2,1420013,0
1,2,"잉크를 입자 형태로 분사하는 프린터 인쇄 방식을 「레이저 프린터」라고 한다",4,2,1420014,0
1,2,"주가의 1일 최대 상승 폭을 「상한가」라고 한다",4,2,1420016,0
1,2,"차에 의해 찻잔에 생긴 얼룩을 「착색」이라 한다",4,2,1420017,0
1,2,"제품의 품질을 시험하여 합격한 경우에 주는 「KS마크」는 「안전성」을 증명한다",4,2,1420018,0
1,2,"박물관에 있는 전문 직원을 「큐레이터」라고 한다",4,2,1420019,0
1,2,"결혼식에서 신부와 그 부친이 걷는 길을 「버진 로드」라고 한다",4,2,1420020,0
1,2,"결혼식에서 양가 부모, 주례, 사회자의 왼쪽 가슴에 다는 꽃을 「부토니에」라고 한다",4,2,1420021,0
1,2,"증기 기관차의 연료는 「석유」이다",4,2,1420022,0
1,2,"자동차의 연료 계기판. 텅 비었다는 것을 의미하는 알파벳은 「E」이다",4,2,1420026,0
1,2,"노동시간은 정해져 있지만, 출근이나 퇴근 시간이 정해져 있지 않은 근무 체계를 「유연근무제」라고 한다",4,2,1420027,0
1,2,"행운을 「긁어 모은다」는 의미가 들어있는 행운의 물건이라고 하면 「복조리」이다",4,2,1420028,0
1,2,"플라스틱 소재가 들어간 원반 형태이면서 한때 PC의 주류 기록 매체였던 것은 「플로피 디스크」이다",4,2,1420029,0
1,2,"여름에 볼 수 있는 풍경으로, 정원이나 도로에 물을 뿌리는 것은 「액화열」의 원리를 이용하여 열을 식히기 위함이다",4,2,1420030,0
1,2,"재봉에서 재봉을 끝낸 후 묶는 것을 「끝매듭」이라 한다",4,2,1420031,0
1,2,"결혼식에서 행해지며, 신랑 신부가 각 테이블의 양초에 불을 붙이면서 도는 것을 「테이블 서비스」라고 한다",4,2,1420033,0
1,2,"계단의 중간에 있는 넓은 공간을 「층계참」이라고 한다",4,2,1420034,0
1,2,"일본에서 정초에 먹는 찬합 요리에 자주 들어가는 청어의 알은 「카즈노코」라 한다",4,2,1420035,0
1,2,"요리 방법에서 「프라이」라고 하면 「볶음」을 의미한다",4,2,1420036,0
1,2,"「명란젓」은 「숭어의 알」로 만들어진다",4,2,1420037,0
1,2,"반달 모양으로 자른 야채를, 한 번 더 반으로 자르는 것을 「반달썰기」라 한다",4,2,1420038,0
1,2,"설음식 재료 중에서 하얗고 긴 모양을 하고 있어 장수를 기원하는 음식 재료는 「가래떡」이다",4,2,1420041,0
1,2,"생선의 머리 부분만을 구운 요리를 「모자 구이」라고 한다",4,2,1420042,0
1,2,"대합을 끓는 물에 데쳐 곱게 썰고 쇠고기와 두부, 채소를 넣고 양념을 하여 대합 껍질에 담아 찐 음식을 「합찜」이라 한다",4,2,1420043,0
1,2,"마끼 초밥의 일종인 캇파 마끼에 일반적으로 들어 있는 재료는 「오이」이다",4,2,1420044,0
1,2,"일식에서 사용하는 조미료의 순서를 나타내는 「사시스세소」. 「시」는 「간장(쇼유)」이다",4,2,1420046,0
1,2,"고기를 쌈으로 쌀 때 일반적으로 먹는 이파리 야채는 「상추」이다",4,2,1420048,0
1,2,"팬케이크, 프렌치토스트, 크림 스튜에 공통적으로 사용되는 재료는 「우유」이다",4,2,1420049,0
1,2,"설날 요리로 자주 볼 수 있는, 고구마를 사용하는 전 요리는 「육전」이라고도 한다",4,2,1420050,0
1,2,"「치카라 우동」에는 우동 안에 「달걀」이 들어가 있다",4,2,1420054,0
1,2,"초콜릿의 원료는 「카카오」이다",4,2,1420055,0
1,2,"「캐비어」는 「철갑상어」의 알을 소금에 절인 것이다",4,2,1420056,0
1,2,"피클이라고 하면 서양권에서는 「조림 요리」를 의미하기도 한다",4,2,1420057,0
1,2,"반죽을 격자 무늬로 된 철판에 구워 내는 디저트는 「크레이프」이다",4,2,1420059,0
1,2,"초밥 가게에서 사용하는 「무라사키」라는 용어는 「간장」을 의미한다",4,2,1420060,0
1,1,"어드벤처에서 지역마다 편성할 수 있는 캐릭터 수는 「10명」이다",4,2,1421001,0
1,1,"메인 스토리 제3부의 무대가 되는 세계 「지오 테오고니아」에는 100종 이상의 종족이 존재한다",4,2,1421002,0
1,1,"랜드솔 최고의 상인 가문으로 일컬어지는 곳은 「위스타리아 가」이다",4,2,1421003,0
1,1,"양란 여관의 「얼얼 온천」은 장시간 입욕하는 것을 추천하고 있다",4,2,1421004,0
1,1,"랜드솔의 모든 길드는 【길드 관리협회】에 결성을 신청하여 승인을 받았다",4,2,1421005,0
1,2,"세무서를 표기하는 지도 기호의 모델이 된 것은 「금속 화폐」이다",4,3,1430001,0
1,2,"한때 「성인병」이라고 불리던 병은 「생활습관병」이다",4,3,1430003,0
1,2,"호텔의 방 중에서, 싱글 사이즈의 침대가 2대 배치된 방을 「트윈 룸」이라 한다",4,3,1430004,0
1,2,"강경한 태도의 정치가를 「온건파」라고 한다",4,3,1430006,0
1,2,"「집주인」에게 집을 빌리고 있는 사람을 「임대인」이라 한다",4,3,1430007,0
1,2,"주택의 자재에 포함된 유해한 화학물질로 인해, 구토감 등의 컨디션 불량이 일어나는 것을 「새집증후군」이라 한다",4,3,1430008,0
1,2,"계량스푼에서 큰 스푼 1T의 용량은 작은 스푼의 「3배」이다",4,3,1430010,0
1,2,"운전면허증에서 면허번호의 처음 2개 숫자는 최초 발급년도를 의미한다",4,3,1430011,0
1,2,"일시적인 사용은 무료지만, 지속적인 사용은 유료인 PC 소프트웨어를 「쉐어웨어」라고 한다",4,3,1430013,0
1,2,"결혼을 정식으로 약속하는 의식을 「약혼」이라고 한다",4,3,1430014,0
1,2,"레스토랑 등에서 식사를 할 때에 나이프와 포크는 「안쪽」부터 사용한다",4,3,1430016,0
1,2,"주택을 담보로 한 대출을 변제할 때에, 우선 처음에 지불하는 금액을 「계약금」이라 한다",4,3,1430017,0
1,2,"일반적으로 고령화사회라고 하면 전체 인구에서 「75세」 이상의 인구 비율이 높아지는 것을 의미한다",4,3,1430018,0
1,2,"우편물을 받는 사람 본인에게 직접 전달하기 위해 사용하는 것은 「등기 우편」이다",4,3,1430019,0
1,2,"찻잔과 세트인 접시를 「코스터」라고 한다",4,3,1430020,0
1,2,"경제 용어에서 디플레이션이 심각해져 발생하는 악순환을 「디플레 토네이도」라고 한다",4,3,1430021,0
1,2,"법률을 제정하는 곳은 「국회」이다",4,3,1430022,0
1,2,"보드카나 진 등의 증류주를 통틀어 「스피릿」이라 한다",4,3,1430023,0
1,2,"일본주를 50도 전후로 데워서 마시는 것을 「아츠칸」이라 한다",4,3,1430025,0
1,2,"일본의 전골 요리인 「텟치리」에 사용되는 어류는 「연어」이다",4,3,1430026,0
1,2,"「네기마나베」에서 「마」는 「다랑어(마구로)」를 의미한다",4,3,1430027,0
1,2,"조미료인 두반장의 원료가 되는 콩은 「대두」이다",4,3,1430028,0
1,2,"칵테일인 모히토에 반드시 사용되는 허브는 「민트」이다",4,3,1430029,0
1,2,"너무 많이 졸여 재료가 뭉그러지는 것을 막기 위해, 당근이나 무 등의 모서리를 잘라내는 썰기 방식을 「저며썰기」라 한다",4,3,1430030,0
1,2,"생후 1년 미만의 어린 양의 고기를 「램」이라고 한다",4,3,1430032,0
1,2,"코코넛 밀크를 발효시켜 만드는 디저트를 「타피오카」라고 한다",4,3,1430034,0
1,2,"영양가가 높아 「바다의 우유」라고도 표현되는 식재료는 「가리비」이다",4,3,1430037,0
1,2,"소고기를 소금에 절인 것으로, 통조림으로도 많이 판매되는 식품을 「콘비프」라고 한다",4,3,1430038,0
1,2,"초밥 재료 중에서 전어, 고등어, 전갱이 등, 등이 청색인 생선을 「히카리모노」라고 한다",4,3,1430039,0
1,2,"초밥 가게에서 사용하는 「교쿠」라는 용어는 「고급 생선」을 의미한다",4,3,1430040,0
1,2,"「낙화생」이라는 별명이 있는 견과류는 「땅콩」이다",4,3,1430042,0
1,2,"굴 소스를 만들 때 빼놓을 수 없는 원재료는 「가리비」이다",4,3,1430044,0
1,2,"붕어빵 안에 든 앙금의 원재료는 「검은콩」이다",4,3,1430046,0
1,2,"면을 삶을 때 물이 끓어오르는 경우 찬물을 넣는 것을 「삼물을 준다」라고 한다",4,3,1430048,0
1,2,"마요네즈와 케찹을 1：1 비율로 섞은 소스를 「오로라 소스」라고 한다",4,3,1430049,0
1,2,"멘마는 「죽순」을 가공한 것이다",4,3,1430050,0
1,2,"코코아의 주원료는 「코코넛」이다",4,3,1430051,0
1,2,"푸아그라는 거위나 오리의 「소장」이다",4,3,1430052,0
1,2,"청주의 원재료는 「밀」이다",4,3,1430055,0
1,2,"「타르타르 소스」의 베이스가 되는 조미료는 「마요네즈」이다",4,3,1430056,0
1,2,"조림 요리를 할 때에 사용되는, 식재료 위에 직접 덮는 덮개를 「조림뚜껑」이라고 한다",4,3,1430057,0
1,2,"고등어가 들어간 누름초밥을 「벳따라」라고 한다",4,3,1430058,0
1,2,"현미를 백미로 만드는 것을 「탈곡」이라고 한다",4,3,1430059,0
1,2,"두부를 만들 때 생기는 찌꺼기는 「비지」이다",4,3,1430060,0
1,2,"일식에 사용되는 일이 많은 「유바」의 원료는 「대두」이다",4,3,1430061,0
1,1,"미니 게임 「미야코's 키친」에서 획득할 수 있는 칭호는 「푸딩 마스터」이다",4,3,1431001,0
1,1,"캐러밴에서 체크 포인트에 10턴 이내에 도달한 경우, 「최고의 미감정 트레저」를 「8개」 획득할 수 있다",4,3,1431002,0
1,1,"미니 게임 「카르미나 서머 라이브 라이브 공연장 굿즈 에어리어」에서 획득할 수 있는 칭호는 「최애는 카르미나」이다",4,3,1431003,0
1,1,"이벤트 「온천 수증기 망년기담 새해 첫날 해돋이에 잔을」의 엔딩 노래는 「ma.sa.yu.me.」이다",4,3,1431004,0
1,1,"쿠루미와 미사키가 출연한 무대 「치즈 지키기 대작전」은 어린이라면 무료 입장이 가능하다",4,3,1431005,0
1,2,"스파클라 형태로 줄줄이 매달아 점화해 흩날리는 불꽃을 감상하는 불꽃놀이를 「낙화놀이」라고 한다",5,1,1510001,0
1,2,"전통 결혼식에서 신부가 머리 위에 쓰는 것을 「족두리」라고 한다",5,1,1510002,0
1,2,"전통 자수에서 「매듭수」라고 부르는 것은 프랑스 자수에서는 「프렌치도트」를 의미한다",5,1,1510005,0
1,2,"앞머리를 일자로 수평하게 자른 머리 모양을 「헬멧 머리」라고도 부른다",5,1,1510006,0
1,2,"일본의 패션지 등에서 사용되는 「푸치프라」라는 말은, 「가격이 저렴하다」라는 의미를 가지고 있다",5,1,1510007,0
1,2,"눈 밑에 있는 도톰한 부분을 흔히 「애교살」이라 한다",5,1,1510008,0
1,2,"「쇼콜라티에」라고 하면, 「케이크」 전문가를 뜻한다",5,1,1510010,0
1,2,"결혼식에서 신랑 신부가 케이크를 서로 먹여 주는 의식을 「퍼스트 바이트」라고 한다",5,1,1510011,0
1,2,"메이크업에서 속눈썹이 나는 라인을 따라 선을 넣는 것을 「아이라인」을 그린다고 한다",5,1,1510013,0
1,2,"트럼프 게임인 시치나라베에서 처음으로 나열하는 카드는 「A」이다",5,1,1510014,0
1,2,"일반적으로 페디큐어라고 하면 「발톱」에 하는 것이다",5,1,1510017,0
1,2,"색의 이름인 「아이보리」는 영어로 「상아」를 의미한다",5,1,1510018,0
1,2,"「가속도병」이나 「동요병」이라고도 불리는 것은 「숙취」이다",5,1,1510019,0
1,2,"에어건 등에 사용되는 작은 플라스틱 탄을 「AA탄」이라고 한다",5,1,1510020,0
1,2,"일반적으로 회의실이나 식사 자리에서 「상석」은 출입문과 멀고 벽을 등지고 앉는 자리를 말한다",5,1,1510021,0
1,2,"DJ가 LP판을 손으로 비비듯 움직이는 기술을 「스크래치」라고 부른다",5,1,1510022,0
1,2,"소리가 없는 영화를 「토키」라고 한다",5,1,1510023,0
1,2,"버라이어티 프로그램 등에서 연예인이 옷에 달고 있는 작은 마이크는 「핀 마이크」라고 부른다",5,1,1510024,0
1,2,"비극은 트래지디. 희극은 「버라이어티」이다",5,1,1510025,0
1,2,"영화의 「크랭크인」이라는 것은 「촬영을 시작한다」라는 것을 의미한다",5,1,1510027,0
1,2,"납작한 형태의 구슬을 더 많이 긁어모은 사람이 이기는 보드 게임은 「만칼라」이다",5,1,1510028,0
1,2,"카지노에서 트럼프를 나눠주는 사람을 「마스터」라고 부른다",5,1,1510030,0
1,2,"만화 원고의 일부를 검게 칠하는 것을 「구피」라고도 한다",5,1,1510031,0
1,2,"흡혈귀 드라큘라가 싫어하는 향신료는 「마늘」이다",5,1,1510032,0
1,2,"소리가 「1옥타브 올라간다」라고 하면, 음계가 「5개」 상승하는 것이다",5,1,1510033,0
1,2,"일본 장기에서 보병, 향차, 계마, 은장이 「승격」하면, 「왕장」과 같은 움직임을 할 수 있다",5,1,1510034,0
1,2,"눈 근처의 화장이 무너진 상태를 동물에 빗대어 「판다 눈」이라고도 한다",5,1,1510036,0
1,2,"영어에서 「실크」라고 하면 소재로 사용되는 섬유 「비단」을 의미한다",5,1,1510037,0
1,2,"열에 의해 헤어 스타일을 정리하는 「손질」을 일본식 영어 표현으로 「헤어 드라이어」라고 한다",5,1,1510039,0
1,2,"물이나 땀으로 젖어도 지워지지 않는 화장품 타입을 「안티 워터」라고 한다",5,1,1510041,0
1,2,"여성이 드레스 등의 의상에 붙이는 꽃 장식을 「콜라주」라고 한다",5,1,1510043,0
1,2,"패션지 등에서 볼 수 있는 말인 「코디」는 「코디네이트」의 줄임말이다",5,1,1510044,0
1,2,"가위바위보에서 「보」가 뜻하는 것은 「보자기」이다",5,1,1510045,0
1,2,"오셀로에서 게임 시작 시에 놓는 돌의 수는 「2개」이다",5,1,1510046,0
1,2,"경주에서 출토된 14면체의 참나무 주사위인 주령구는 「차를 마실 때 그 방법을 알려 주는 주사위」라는 뜻이 있다",5,1,1510047,0
1,2,"피아노나 기타 등을 연주하면서 노래하는 것을 「병창」이라고 한다",5,1,1510048,0
1,2,"일본의 별갑세공에 사용되는 「별갑」은 「자라의 등껍질」을 재료로 하는 것이다",5,1,1510049,0
1,2,"향수의 향 종류 중에서 「시트러스」라고 하면 「꽃향기」가 나는 것을 의미한다",5,1,1510050,0
1,2,"청바지에 사용되는 원단은 「데님」이다",5,1,1510051,0
1,2,"마작패 중에서 아무것도 쓰여 있지 않은 것은 「백패」이다",5,1,1510053,0
1,2,"「더블 캐스트」라고 하면 「1인 2역」을 의미한다",5,1,1510055,0
1,2,"영화 촬영을 시작할 때 카메라 앞에서 치는 것을 「슬레이트」라고 부른다",5,1,1510056,0
1,2,"만화에서 등장인물의 대사를 둘러싼 선을 「말풍선」이라고 부른다",5,1,1510058,0
1,2,"게임 장르의 일종인 「RPG」는 「롤플레잉 게임」의 약자이다",5,1,1510059,0
1,2,"마작에서 오야 혹은 친이라고 불리는 사람은 「동국」에 해당한다",5,1,1510060,0
1,1,"노멀 뽑기의 초기화 시간은 「6시」와 「12시」이다",5,1,1511001,0
1,1,"2024년 9월 현재, 「원광」의 종류는 「8종류」이다",5,1,1511002,0
1,1,"호마레는 조각가의 일면도 있다",5,1,1511003,0
1,1,"【리틀 리리컬】의 길드 마스터는 「쿄우카」이다",5,1,1511004,0
1,1,"하츠네와 시오리는 진짜 자매이다",5,1,1511005,0
1,2,"밤에서 맛이 떫은 속껍질을 「율피」라고 한다",5,2,1520002,0
1,2,"낚시에서 물고기를 건져 올리는 망을 「뜰채」라고 한다",5,2,1520004,0
1,2,"트럼프 문양 중에서 일반적으로 가장 강하다고 일컬어지는 것은 「하트」이다",5,2,1520005,0
1,2,"좌우비대칭인 머리 모양이나 패션을 가리키는 말은 「어시메트리」이다",5,2,1520006,0
1,2,"바둑에서 앞으로 한 수만 두면 상대의 돌을 딸 수 있는 상태를 「외통」이라고 한다",5,2,1520007,0
1,2,"두피를 따라 얇게 땋은 머리를 만드는 헤어 스타일을 「콘로우」라고 한다",5,2,1520008,0
1,2,"트럼프 카드는 조커를 빼면 「52장」이다",5,2,1520009,0
1,2,"일반적으로 기타의 현은 「4줄」이다",5,2,1520011,0
1,2,"정식 명칭이 메카니컬 펜슬인 문방구는 「만년필」이다",5,2,1520013,0
1,2,"병에 걸려도 증세가 겉으로 잘 나타나지 않아 「침묵의 장기」라고도 불리는 것은 「간」이다",5,2,1520015,0
1,2,"바이올린의 현을 켜는 도구를 「활」이라 한다",5,2,1520016,0
1,2,"판소리에서 소리꾼 근처에서 북으로 장단을 치며 추임새를 넣는 사람을 「고수」라고 한다",5,2,1520017,0
1,2,"피아노 건반에서 한 옥타브 안에 있는 검은 건반의 수는 「7개」이다",5,2,1520018,0
1,2,"영화에서 「자막 슈퍼」의 「슈퍼」라는 것은 「슈퍼바이저」의 줄임말이다",5,2,1520019,0
1,2,"대규모 인원이 동시 참가하는 형태의 온라인 RPG를 「WWORPG」라고 한다",5,2,1520020,0
1,2,"같은 국면을 계속 반복해서 「천일수」가 되는 것은 「바둑」이다",5,2,1520021,0
1,2,"처음 사용하는 화장품이 피부에 맞는지 아닌지 시험하는 것을 「패치 노트」라고 한다",5,2,1520023,0
1,2,"장기에서 세로와 가로 몇 칸이든 움직일 수 있는, 공격에 있어 중요한 말은 「馬」이다",5,2,1520024,0
1,2,"체스말 중에서 말의 머리 모양을 하고 있는 것은 「나이트」이다",5,2,1520025,0
1,2,"악보에 사용되는 높은음자리표는 알파벳 「G」를 본뜬 것이다",5,2,1520026,0
1,2,"마작에서 「리치」를 선언했을 때, 내는 점수는 「100점」이다",5,2,1520027,0
1,2,"타이어 교환 시에 사용하며, 차를 들어올리는 도구를 「자키」라고 한다",5,2,1520029,0
1,2,"일반적으로 카지노 룰렛에 쓰여 있는 숫자는 「1」부터 「36」까지이다",5,2,1520031,0
1,2,"속칭으로 「빼빼 마른」이라는 의미가 있고, 다리 라인에 딱 붙는 데님 바지에 사용되는 말은 「스키니」이다",5,2,1520032,0
1,2,"화장품 판매점의 점원을 가리키는 「BA」는 「베스트 어드바이저」의 줄임말이다",5,2,1520034,0
1,2,"소유하고 있는 의류를 의미하는 「워드로브」라는 말에는 원래 「수선집」이라는 의미가 있다",5,2,1520035,0
1,2,"귀에 구멍을 뚫지 않고, 귀에 끼우거나 걸어서 사용하는 장신구를 「이어커프」라고 한다",5,2,1520037,0
1,2,"일본 장기에서 장기를 시작할 때 왕장의 양옆에 놓이는 말은 「은장」이다",5,2,1520038,0
1,2,"결혼식에서 반지 교환 직전까지 반지를 두는 쿠션을 「링 필로우」라고 한다",5,2,1520039,0
1,2,"오셀로에서 사용하는 돌의 종류는 「1개」이다",5,2,1520041,0
1,2,"오셀로 판 위의 칸 수는 「36개」이다",5,2,1520042,0
1,2,"목판화에서 잉크를 묻히고 문질러 그림을 나오게 하는 도구를 「바란」이라 한다",5,2,1520043,0
1,2,"바둑이나 장기를 두는 사람을 「기사」라고 한다",5,2,1520044,0
1,2,"그림을 그릴 때, 물감을 섞거나 하는 판을 「팔레트」라고 한다",5,2,1520045,0
1,2,"음력으로 숫자 0, 9가 들어가는 날을 「손 없는 날」이라고 한다",5,2,1520047,0
1,2,"윷놀이의 「도」나 「개」 등의 용어는 「식물」에서 유래했다",5,2,1520048,0
1,2,"「구절판」의 「구」는 가운데를 9개의 칸이 둘러싸고 있는 것을 의미한다",5,2,1520049,0
1,2,"출산 시에 활용하는 「힛힛후~」라는 호흡법을 「라마즈 호흡법」이라고 한다",5,2,1520050,0
1,2,"공룡의 이름에 자주 사용되는 「사우르스」. 원래는 「두려운」이라는 의미를 가지고 있다",5,2,1520052,0
1,2,"「키위」는 원래 「겉모습이 비슷한 새」의 이름이다",5,2,1520053,0
1,2,"점성술 등에서 사용되는 용어로, 4개의 행성이 십자 모양으로 나열되는 것을 「그랜드 크로스」라고 한다",5,2,1520054,0
1,2,"마지막에 콩 갑옷의 콩 한알이 모자라 화살을 맞고 죽었다는 설화 속 인물은 「우투리」이다",5,2,1520055,0
1,2,"오케스트라에서 지휘자가 손에 든 지휘봉을 독일어로 「택트」라고 한다",5,2,1520057,0
1,2,"재즈 등에서 가사 대신 「슈비두바」 등의 의미가 없는 말로 노래하는 것을 「샤우트」라고 한다",5,2,1520058,0
1,2,"일본에서 스모나 가부키의 공연 첫날을 「천추락」이라고 한다",5,2,1520059,0
1,1,"프린세스 나이트 산하의 길드는 【왕궁기사단(NIGHTMARE)】, 【사렌디아 구호원】, 【메르쿠리우스 재단】이다",5,2,1521001,0
1,1,"캐러밴에서 함께 모험하는 동료의 이름은 「김밥」이다",5,2,1521002,0
1,1,"「척안의 악마(원 아이드 데빌)」라는 이명을 가진 건 「안나」이다",5,2,1521003,0
1,1,"캐러밴에서 수집하는 트레저는 「평범한」, 「귀중한」, 「최고의」 3단계의 레어리티를 가진다",5,2,1521004,0
1,1,"길드 하우스 가구 중에는 「루피」를 저장할 수 있는 「콧코로의 지갑」이 있다",5,2,1521005,0
1,2,"머리카락을 조금씩 나누어 땋아 내리는 헤어 스타일을 「드레드 헤어」라고 한다",5,3,1530001,0
1,2,"바둑의 바둑돌은 「흑돌」이 더 크다",5,3,1530002,0
1,2,"「콘비프」는 염장한 소고기를 의미하며 옥수수와는 관련이 없다.",5,3,1530003,0
1,2,"악기인 「가야금」의 이름은 「고안한 사람의 이름」에서 유래한 것이다",5,3,1530004,0
1,2,"트럼프 게임의 일종인 「대부호」에서 혁명이 일어나지 않았을 때 가장 강한 것은 조커를 제외하면 「K」이다",5,3,1530006,0
1,2,"프라모델에서 리얼함을 살리기 위해 의도적으로 지저분하게 만드는 것을 「웨더링」이라고 한다",5,3,1530007,0
1,2,"일반적으로 바다의 염분 농도는 약 「6%」로 알려져 있다",5,3,1530008,0
