enemy_id_4,disp_reward_type_3,disp_reward_type_5,0e19bc2949ff73cfdea1bdb4f24deea865c7326def72223b8af59509563eb51c,difficulty,enemy_id_1,reward_group_id_1,disp_reward_type_1,reward_odds_2,reward_odds_1,85a5079c733faa6fecffe17e429cb9b072f4bb2373d734e7cbaaab123f5b3495,fa3e19d86990ff837365d4e926076be0227bdc275604ad0daa03c885f1b7ece3,reward_odds_3,ca9bc02553fa3ea22487baee020255896d6b83e0d1cd453df659073b04e22b55,f1e7b8a799549e3f7cb7bd09fd51228e3a8848876e09e05668adf33eb868f2e3,disp_reward_id_3,enemy_id_2,disp_reward_id_1,wave,enemy_id_5,reward_odds_4,drop_gold_1,b8b91413a6490a7d40fbb8ee5610a6049991a1243ea5c2d7652721f8e1c17b40,wave_group_id,reward_lot_count_3,5c79d53c28929edd9d99c87d5c81cfa67d6039064e65ec58edb1e1b928045f76,c1e3b4139084aede18c15b22a2079f2e931f58aa1f602179833b98f001b9c48a,disp_reward_id_5,cb20e4458bd00d1d61ffb961a689b5080721d5bf4492f543ba7044c441709a83,disp_reward_type_4,disp_reward_id_4,disp_reward_id_2,reward_group_id_3,reward_group_id_2,disp_reward_type_2,id,9a572cbd7645120670f1773943fc94227ea690f2b3128b9a2303adf579aadbc9,reward_lot_count_4,reward_group_id_4,enemy_id_3,7d9881936b80720fb5eeada78ac42991727a1f23adf6776adcde556c5232fe62
0,0,0,0,2,620030059,62001005,0,36,60,0,1,36,62001,0,0,620290159,0,1,0,0,1392,0,600120621,1,0,62001,0,0,0,0,0,62001007,61001004,0,600001203,0,0,0,620390059,1
0,0,0,0,2,620030060,62001005,0,36,60,0,1,36,63001,0,0,620290160,0,1,0,0,1401,0,600120631,1,0,63001,0,0,0,0,0,62001007,61001004,0,600001204,0,0,0,620390060,1
0,0,0,0,2,620030061,62001005,0,36,60,0,1,36,64001,0,0,620290161,0,1,0,0,1411,0,600120641,1,0,64001,0,0,0,0,0,62001007,61001004,0,600001205,0,0,0,620390061,1
0,0,0,0,2,620030062,62001005,0,36,60,0,1,36,65001,0,0,620290162,0,1,0,0,1422,0,600120651,1,0,65001,0,0,0,0,0,62001007,61001004,0,600001206,0,0,0,620390062,1
0,0,0,0,2,620030063,62001005,0,36,60,0,1,36,66001,0,0,620290163,0,1,0,0,1435,0,600120661,1,0,66001,0,0,0,0,0,62001007,61001004,0,600001207,0,0,0,620390063,1
0,0,0,0,2,620030064,62001005,0,36,60,0,1,36,67001,0,0,620290164,0,1,0,0,1441,0,600120671,1,0,67001,0,0,0,0,0,62001007,61001004,0,600001208,0,0,0,620390064,1
0,0,0,0,2,620030065,62001005,0,36,60,0,1,36,68001,0,0,620290165,0,1,0,0,1453,0,600120681,1,0,68001,0,0,0,0,0,62001007,61001004,0,600001209,0,0,0,620390065,1
0,0,0,0,2,620030066,62001005,0,36,60,0,1,36,69001,0,0,620290166,0,1,0,0,1468,0,600120691,1,0,69001,0,0,0,0,0,62001007,61001004,0,600001210,0,0,0,620390066,1
0,0,0,0,2,620030067,62001005,0,36,60,0,1,36,70001,0,0,620290167,0,1,0,0,1482,0,600120701,1,0,70001,0,0,0,0,0,62001007,61001004,0,600001211,0,0,0,620390067,1
0,0,0,0,2,620030068,62001005,0,36,60,0,1,36,71001,0,0,620290168,0,1,0,0,1491,0,600120711,1,0,71001,0,0,0,0,0,62001007,61001004,0,600001212,0,0,0,620390068,1
0,0,0,0,2,620280019,72001010,2,72,100,0,1,0,23001,0,0,620270020,61401,2,0,0,780,0,600120232,0,0,23001,0,0,0,0,101011,0,10011003,4,600001213,0,0,0,620010018,1
0,0,0,0,2,620280020,72001010,2,72,100,0,1,0,24001,0,0,620270021,61401,2,0,0,792,0,600120242,0,0,24001,0,0,0,0,101011,0,10011003,4,600001214,0,0,0,620010019,1
0,0,0,0,2,620280021,72001010,2,72,100,0,1,0,25001,0,0,620270022,61401,2,0,0,802,0,600120252,0,0,25001,0,0,0,0,101011,0,10011003,4,600001215,0,0,0,620010020,1
0,0,0,0,2,620280022,72001010,2,72,100,0,1,0,26001,0,0,620270023,61401,2,0,0,810,0,600120262,0,0,26001,0,0,0,0,101011,0,10011003,4,600001216,0,0,0,620010021,1
0,0,0,0,2,620280023,72001010,2,72,100,0,1,0,27001,0,0,620270024,61401,2,0,0,822,0,600120272,0,0,27001,0,0,0,0,101011,0,10011004,4,600001217,0,0,0,620010022,1
0,0,0,0,2,620280024,72001010,2,72,100,0,1,0,28001,0,0,620270025,61401,2,0,0,834,0,600120282,0,0,28001,0,0,0,0,101011,0,10011004,4,600001218,0,0,0,620010023,1
0,0,0,0,2,620280025,72001010,2,72,100,0,1,0,29001,0,0,620270026,61401,2,0,0,844,0,600120292,0,0,29001,0,0,0,0,101011,0,10011004,4,600001219,0,0,0,620010024,1
0,0,0,0,2,620280026,72001010,2,72,100,0,1,0,30001,0,0,620270027,61401,2,0,0,854,0,600120302,0,0,30001,0,0,0,0,101011,0,10011004,4,600001220,0,0,0,620010025,1
0,0,0,0,2,620280027,72001010,2,72,100,0,1,0,31001,0,0,620270028,61401,2,0,0,866,0,600120312,0,0,31001,0,0,0,0,101011,0,10011004,4,600001221,0,0,0,620010026,1
0,0,0,0,2,620280028,72001010,2,72,100,0,1,0,32001,0,0,620270029,61401,2,0,0,884,0,600120322,0,0,32001,0,0,0,0,101011,0,10011004,4,600001222,0,0,0,620010027,1
0,0,0,0,2,620280029,72001010,2,72,100,0,1,0,33001,0,0,620270030,61401,2,0,0,910,0,600120332,0,0,33001,0,0,0,0,101011,0,10011004,4,600001223,0,0,0,620010028,1
0,0,0,0,2,620280030,72001010,2,72,100,0,1,0,34001,0,0,620270031,61401,2,0,0,920,0,600120342,0,0,34001,0,0,0,0,101011,0,10011004,4,600001224,0,0,0,620010029,1
0,0,0,0,2,620280031,72001010,2,72,100,0,1,0,35001,0,0,620270032,61401,2,0,0,928,0,600120352,0,0,35001,0,0,0,0,101011,0,10011005,4,600001225,0,0,0,620010030,1
0,0,0,0,2,620280032,72001010,2,72,100,0,1,0,36001,0,0,620270033,61401,2,0,0,952,0,600120362,0,0,36001,0,0,0,0,101011,0,10011005,4,600001226,0,0,0,620010031,1
0,0,0,0,2,620280033,72001010,2,72,100,0,1,0,37001,0,0,620270034,61401,2,0,0,964,0,600120372,0,0,37001,0,0,0,0,101011,0,10011005,4,600001227,0,0,0,620010032,1
0,0,0,0,2,620280034,72001010,2,72,100,0,1,0,38001,0,0,620270035,61401,2,0,0,984,0,600120382,0,0,38001,0,0,0,0,101011,0,10011005,4,600001228,0,0,0,620010033,1
0,0,0,0,2,620280035,72001010,2,72,100,0,1,0,39001,0,0,620270036,61401,2,0,0,1000,0,600120392,0,0,39001,0,0,0,0,101011,0,10011005,4,600001229,0,0,0,620010034,1
0,0,0,0,2,620280036,72001010,2,72,100,0,1,0,40001,0,0,620270037,61401,2,0,0,1028,0,600120402,0,0,40001,0,0,0,0,101011,0,10011005,4,600001230,0,0,0,620010035,1
0,0,0,0,2,620280037,72001010,2,72,100,0,1,0,41001,0,0,620270038,61401,2,0,0,1036,0,600120412,0,0,41001,0,0,0,0,101011,0,10011005,4,600001231,0,0,0,620010036,1
0,0,0,0,2,620280038,72001010,2,72,100,0,1,0,42001,0,0,620270039,61401,2,0,0,1046,0,600120422,0,0,42001,0,0,0,0,101011,0,10011006,4,600001232,0,0,0,620010037,1
0,0,0,0,2,620280039,72001010,2,72,100,0,1,0,43001,0,0,620270040,61401,2,0,0,1076,0,600120432,0,0,43001,0,0,0,0,101011,0,10011006,4,600001233,0,0,0,620010038,1
0,0,0,0,2,620280040,72001010,2,72,100,0,1,0,44001,0,0,620270041,61401,2,0,0,1102,0,600120442,0,0,44001,0,0,0,0,101011,0,10011006,4,600001234,0,0,0,620010039,1
0,0,0,0,2,620280041,72001010,2,72,100,0,1,0,45001,0,0,620270042,61401,2,0,0,1130,0,600120452,0,0,45001,0,0,0,0,101011,0,10011006,4,600001235,0,0,0,620010040,1
0,0,0,0,2,620280042,72001010,2,72,100,0,1,0,46001,0,0,620270043,61401,2,0,0,1148,0,600120462,0,0,46001,0,0,0,0,101011,0,10011006,4,600001236,0,0,0,620010041,1
0,0,0,0,2,620280043,72001010,2,72,100,0,1,0,47001,0,0,620270044,61401,2,0,0,1154,0,600120472,0,0,47001,0,0,0,0,101011,0,10011006,4,600001237,0,0,0,620010042,1
0,0,0,0,2,620280044,72001010,2,72,100,0,1,0,48001,0,0,620270045,61401,2,0,0,1174,0,600120482,0,0,48001,0,0,0,0,101011,0,10011006,4,600001238,0,0,0,620010043,1
0,0,0,0,2,620280045,72001010,2,72,100,0,1,0,49001,0,0,620270046,61401,2,0,0,1196,0,600120492,0,0,49001,0,0,0,0,101011,0,10011007,4,600001239,0,0,0,620010044,1
0,0,0,0,2,620280046,72001010,2,72,100,0,1,0,50001,0,0,620270047,61401,2,0,0,1228,0,600120502,0,0,50001,0,0,0,0,101011,0,10011007,4,600001240,0,0,0,620010045,1
0,0,0,0,2,620280047,72001010,2,72,100,0,1,0,51001,0,0,620270048,61401,2,0,0,1242,0,600120512,0,0,51001,0,0,0,0,101011,0,10011007,4,600001241,0,0,0,620010046,1
0,0,0,0,2,620280048,72001010,2,72,100,0,1,0,52001,0,0,620270049,61401,2,0,0,1258,0,600120522,0,0,52001,0,0,0,0,101011,0,10011007,4,600001242,0,0,0,620010047,1
0,0,0,0,2,620280049,72001010,2,72,100,0,1,0,53001,0,0,620270050,61401,2,0,0,1280,0,600120532,0,0,53001,0,0,0,0,101011,0,10011007,4,600001243,0,0,0,620010048,1
0,0,0,0,2,620280050,72001010,2,72,100,0,1,0,54001,0,0,620270051,61401,2,0,0,1294,0,600120542,0,0,54001,0,0,0,0,101011,0,10011007,4,600001244,0,0,0,620010049,1
0,0,0,0,2,620280051,72001010,2,72,100,0,1,0,55001,0,0,620270052,61401,2,0,0,1304,0,600120552,0,0,55001,0,0,0,0,101011,0,10011007,4,600001245,0,0,0,620010050,1
0,0,0,0,2,620280052,72001010,2,72,100,0,1,0,56001,0,0,620270053,61401,2,0,0,1318,0,600120562,0,0,56001,0,0,0,0,101011,0,10011007,4,600001246,0,0,0,620010051,1
0,0,0,0,2,620280053,72001010,2,72,100,0,1,0,57001,0,0,620270054,61401,2,0,0,1324,0,600120572,0,0,57001,0,0,0,0,101011,0,10011007,4,600001247,0,0,0,620010052,1
0,0,0,0,2,620280054,72001010,2,72,100,0,1,0,58001,0,0,620270055,61401,2,0,0,1334,0,600120582,0,0,58001,0,0,0,0,101011,0,10011007,4,600001248,0,0,0,620010053,1
0,0,0,0,2,620280055,72001010,2,72,100,0,1,0,59001,0,0,620270056,61401,2,0,0,1358,0,600120592,0,0,59001,0,0,0,0,101011,0,10011007,4,600001249,0,0,0,620010054,1
0,0,0,0,2,620280056,72001010,2,72,100,0,1,0,60001,0,0,620270057,61401,2,0,0,1366,0,600120602,0,0,60001,0,0,0,0,101011,0,10011007,4,600001250,0,0,0,620010055,1
0,0,0,0,2,620280057,72001010,2,72,100,0,1,0,61001,0,0,620270058,61401,2,0,0,1384,0,600120612,0,0,61001,0,0,0,0,101011,0,10011007,4,600001251,0,0,0,620010056,1
0,4,0,0,2,620280058,72001010,2,15,100,0,1,60,62001,0,101011,620270059,61401,2,0,0,1392,0,600120622,1,0,62001,0,0,0,0,101011,10011006,10011008,4,600001252,0,0,0,620010057,1
0,4,0,0,2,620280059,72001010,2,15,100,0,1,60,63001,0,101011,620270060,61401,2,0,0,1401,0,600120632,1,0,63001,0,0,0,0,101011,10011006,10011008,4,600001253,0,0,0,620010058,1
0,4,0,0,2,620280060,72001010,2,15,100,0,1,60,64001,0,101011,620270061,61401,2,0,0,1411,0,600120642,1,0,64001,0,0,0,0,101011,10011006,10011008,4,600001254,0,0,0,620010059,1
0,4,0,0,2,620280061,72001010,2,15,100,0,1,60,65001,0,101011,620270062,61401,2,0,0,1422,0,600120652,1,0,65001,0,0,0,0,101011,10011006,10011008,4,600001255,0,0,0,620010060,1
0,4,0,0,2,620280062,72001010,2,15,100,0,1,60,66001,0,101011,620270063,61401,2,0,0,1435,0,600120662,1,0,66001,0,0,0,0,101011,10011006,10011008,4,600001256,0,0,0,620010061,1
0,4,0,0,2,620280063,72001010,2,15,100,0,1,60,67001,0,101011,620270064,61401,2,0,0,1441,0,600120672,1,0,67001,0,0,0,0,101011,10011006,10011008,4,600001257,0,0,0,620010062,1
0,4,0,0,2,620280064,72001010,2,15,100,0,1,60,68001,0,101011,620270065,61401,2,0,0,1453,0,600120682,1,0,68001,0,0,0,0,101011,10011006,10011008,4,600001258,0,0,0,620010063,1
0,4,0,0,2,620280065,72001010,2,15,100,0,1,60,69001,0,101011,620270066,61401,2,0,0,1468,0,600120692,1,0,69001,0,0,0,0,101011,10011007,10011009,4,600001259,0,0,0,620010064,1
0,4,0,0,2,620280066,72001010,2,15,100,0,1,60,70001,0,101011,620270067,61401,2,0,0,1482,0,600120702,1,0,70001,0,0,0,0,101011,10011006,10011008,4,600001260,0,0,0,620010065,1
0,4,0,0,2,620280067,72001010,2,15,100,0,1,60,71001,0,101011,620270068,61401,2,0,0,1491,0,600120712,1,0,71001,0,0,0,0,101011,10011006,10011008,4,600001261,0,0,0,620010066,1
0,0,0,0,2,620060020,72001010,2,72,100,0,1,0,23001,0,0,620230018,61401,2,0,0,780,0,600120232,0,0,23001,0,0,0,0,101011,0,10011003,4,600001262,0,0,0,620300120,1
0,0,0,0,2,620060021,72001010,2,72,100,0,1,0,24001,0,0,620230019,61401,2,0,0,792,0,600120242,0,0,24001,0,0,0,0,101011,0,10011003,4,600001263,0,0,0,620300121,1
0,0,0,0,2,620060022,72001010,2,72,100,0,1,0,25001,0,0,620230020,61401,2,0,0,802,0,600120252,0,0,25001,0,0,0,0,101011,0,10011003,4,600001264,0,0,0,620300122,1
0,0,0,0,2,620060023,72001010,2,72,100,0,1,0,26001,0,0,620230021,61401,2,0,0,810,0,600120262,0,0,26001,0,0,0,0,101011,0,10011003,4,600001265,0,0,0,620300123,1
0,0,0,0,2,620060024,72001010,2,72,100,0,1,0,27001,0,0,620230022,61401,2,0,0,822,0,600120272,0,0,27001,0,0,0,0,101011,0,10011004,4,600001266,0,0,0,620300124,1
0,0,0,0,2,620060025,72001010,2,72,100,0,1,0,28001,0,0,620230023,61401,2,0,0,834,0,600120282,0,0,28001,0,0,0,0,101011,0,10011004,4,600001267,0,0,0,620300125,1
0,0,0,0,2,620060026,72001010,2,72,100,0,1,0,29001,0,0,620230024,61401,2,0,0,844,0,600120292,0,0,29001,0,0,0,0,101011,0,10011004,4,600001268,0,0,0,620300126,1
0,0,0,0,2,620060027,72001010,2,72,100,0,1,0,30001,0,0,620230025,61401,2,0,0,854,0,600120302,0,0,30001,0,0,0,0,101011,0,10011004,4,600001269,0,0,0,620300127,1
0,0,0,0,2,620060028,72001010,2,72,100,0,1,0,31001,0,0,620230026,61401,2,0,0,866,0,600120312,0,0,31001,0,0,0,0,101011,0,10011004,4,600001270,0,0,0,620300128,1
0,0,0,0,2,620060029,72001010,2,72,100,0,1,0,32001,0,0,620230027,61401,2,0,0,884,0,600120322,0,0,32001,0,0,0,0,101011,0,10011004,4,600001271,0,0,0,620300129,1
0,0,0,0,2,620060030,72001010,2,72,100,0,1,0,33001,0,0,620230028,61401,2,0,0,910,0,600120332,0,0,33001,0,0,0,0,101011,0,10011004,4,600001272,0,0,0,620300130,1
0,0,0,0,2,620060031,72001010,2,72,100,0,1,0,34001,0,0,620230029,61401,2,0,0,920,0,600120342,0,0,34001,0,0,0,0,101011,0,10011004,4,600001273,0,0,0,620300131,1
0,0,0,0,2,620060032,72001010,2,72,100,0,1,0,35001,0,0,620230030,61401,2,0,0,928,0,600120352,0,0,35001,0,0,0,0,101011,0,10011005,4,600001274,0,0,0,620300132,1
0,0,0,0,2,620060033,72001010,2,72,100,0,1,0,36001,0,0,620230031,61401,2,0,0,952,0,600120362,0,0,36001,0,0,0,0,101011,0,10011005,4,600001275,0,0,0,620300133,1
0,0,0,0,2,620060034,72001010,2,72,100,0,1,0,37001,0,0,620230032,61401,2,0,0,964,0,600120372,0,0,37001,0,0,0,0,101011,0,10011005,4,600001276,0,0,0,620300134,1
0,0,0,0,2,620060035,72001010,2,72,100,0,1,0,38001,0,0,620230033,61401,2,0,0,984,0,600120382,0,0,38001,0,0,0,0,101011,0,10011005,4,600001277,0,0,0,620300135,1
0,0,0,0,2,620060036,72001010,2,72,100,0,1,0,39001,0,0,620230034,61401,2,0,0,1000,0,600120392,0,0,39001,0,0,0,0,101011,0,10011005,4,600001278,0,0,0,620300136,1
0,0,0,0,2,620060037,72001010,2,72,100,0,1,0,40001,0,0,620230035,61401,2,0,0,1028,0,600120402,0,0,40001,0,0,0,0,101011,0,10011005,4,600001279,0,0,0,620300137,1
0,0,0,0,2,620060038,72001010,2,72,100,0,1,0,41001,0,0,620230036,61401,2,0,0,1036,0,600120412,0,0,41001,0,0,0,0,101011,0,10011005,4,600001280,0,0,0,620300138,1
0,0,0,0,2,620060039,72001010,2,72,100,0,1,0,42001,0,0,620230037,61401,2,0,0,1046,0,600120422,0,0,42001,0,0,0,0,101011,0,10011006,4,600001281,0,0,0,620300139,1
0,0,0,0,2,620060040,72001010,2,72,100,0,1,0,43001,0,0,620230038,61401,2,0,0,1076,0,600120432,0,0,43001,0,0,0,0,101011,0,10011006,4,600001282,0,0,0,620300140,1
0,0,0,0,2,620060041,72001010,2,72,100,0,1,0,44001,0,0,620230039,61401,2,0,0,1102,0,600120442,0,0,44001,0,0,0,0,101011,0,10011006,4,600001283,0,0,0,620300141,1
0,0,0,0,2,620060042,72001010,2,72,100,0,1,0,45001,0,0,620230040,61401,2,0,0,1130,0,600120452,0,0,45001,0,0,0,0,101011,0,10011006,4,600001284,0,0,0,620300142,1
0,0,0,0,2,620060043,72001010,2,72,100,0,1,0,46001,0,0,620230041,61401,2,0,0,1148,0,600120462,0,0,46001,0,0,0,0,101011,0,10011006,4,600001285,0,0,0,620300143,1
0,0,0,0,2,620060044,72001010,2,72,100,0,1,0,47001,0,0,620230042,61401,2,0,0,1154,0,600120472,0,0,47001,0,0,0,0,101011,0,10011006,4,600001286,0,0,0,620300144,1
0,0,0,0,2,620060045,72001010,2,72,100,0,1,0,48001,0,0,620230043,61401,2,0,0,1174,0,600120482,0,0,48001,0,0,0,0,101011,0,10011006,4,600001287,0,0,0,620300145,1
0,0,0,0,2,620060046,72001010,2,72,100,0,1,0,49001,0,0,620230044,61401,2,0,0,1196,0,600120492,0,0,49001,0,0,0,0,101011,0,10011007,4,600001288,0,0,0,620300146,1
0,0,0,0,2,620060047,72001010,2,72,100,0,1,0,50001,0,0,620230045,61401,2,0,0,1228,0,600120502,0,0,50001,0,0,0,0,101011,0,10011007,4,600001289,0,0,0,620300147,1
0,0,0,0,2,620060048,72001010,2,72,100,0,1,0,51001,0,0,620230046,61401,2,0,0,1242,0,600120512,0,0,51001,0,0,0,0,101011,0,10011007,4,600001290,0,0,0,620300148,1
0,0,0,0,2,620060049,72001010,2,72,100,0,1,0,52001,0,0,620230047,61401,2,0,0,1258,0,600120522,0,0,52001,0,0,0,0,101011,0,10011007,4,600001291,0,0,0,620300149,1
0,0,0,0,2,620060050,72001010,2,72,100,0,1,0,53001,0,0,620230048,61401,2,0,0,1280,0,600120532,0,0,53001,0,0,0,0,101011,0,10011007,4,600001292,0,0,0,620300150,1
0,0,0,0,2,620060051,72001010,2,72,100,0,1,0,54001,0,0,620230049,61401,2,0,0,1294,0,600120542,0,0,54001,0,0,0,0,101011,0,10011007,4,600001293,0,0,0,620300151,1
0,0,0,0,2,620060052,72001010,2,72,100,0,1,0,55001,0,0,620230050,61401,2,0,0,1304,0,600120552,0,0,55001,0,0,0,0,101011,0,10011007,4,600001294,0,0,0,620300152,1
0,0,0,0,2,620060053,72001010,2,72,100,0,1,0,56001,0,0,620230051,61401,2,0,0,1318,0,600120562,0,0,56001,0,0,0,0,101011,0,10011007,4,600001295,0,0,0,620300153,1
0,0,0,0,2,620060054,72001010,2,72,100,0,1,0,57001,0,0,620230052,61401,2,0,0,1324,0,600120572,0,0,57001,0,0,0,0,101011,0,10011007,4,600001296,0,0,0,620300154,1
0,0,0,0,2,620060055,72001010,2,72,100,0,1,0,58001,0,0,620230053,61401,2,0,0,1334,0,600120582,0,0,58001,0,0,0,0,101011,0,10011007,4,600001297,0,0,0,620300155,1
0,0,0,0,2,620060056,72001010,2,72,100,0,1,0,59001,0,0,620230054,61401,2,0,0,1358,0,600120592,0,0,59001,0,0,0,0,101011,0,10011007,4,600001298,0,0,0,620300156,1
0,0,0,0,2,620060057,72001010,2,72,100,0,1,0,60001,0,0,620230055,61401,2,0,0,1366,0,600120602,0,0,60001,0,0,0,0,101011,0,10011007,4,600001299,0,0,0,620300157,1
0,0,0,0,2,620060058,72001010,2,72,100,0,1,0,61001,0,0,620230056,61401,2,0,0,1384,0,600120612,0,0,61001,0,0,0,0,101011,0,10011007,4,600001300,0,0,0,620300158,1
0,4,0,0,2,620060059,72001010,2,15,100,0,1,60,62001,0,101011,620230057,61401,2,0,0,1392,0,600120622,1,0,62001,0,0,0,0,101011,10011006,10011008,4,600001301,0,0,0,620300159,1
0,4,0,0,2,620060060,72001010,2,15,100,0,1,60,63001,0,101011,620230058,61401,2,0,0,1401,0,600120632,1,0,63001,0,0,0,0,101011,10011006,10011008,4,600001302,0,0,0,620300160,1
0,4,0,0,2,620060061,72001010,2,15,100,0,1,60,64001,0,101011,620230059,61401,2,0,0,1411,0,600120642,1,0,64001,0,0,0,0,101011,10011006,10011008,4,600001303,0,0,0,620300161,1
0,4,0,0,2,620060062,72001010,2,15,100,0,1,60,65001,0,101011,620230060,61401,2,0,0,1422,0,600120652,1,0,65001,0,0,0,0,101011,10011006,10011008,4,600001304,0,0,0,620300162,1
0,4,0,0,2,620060063,72001010,2,15,100,0,1,60,66001,0,101011,620230061,61401,2,0,0,1435,0,600120662,1,0,66001,0,0,0,0,101011,10011006,10011008,4,600001305,0,0,0,620300163,1
0,4,0,0,2,620060064,72001010,2,15,100,0,1,60,67001,0,101011,620230062,61401,2,0,0,1441,0,600120672,1,0,67001,0,0,0,0,101011,10011006,10011008,4,600001306,0,0,0,620300164,1
0,4,0,0,2,620060065,72001010,2,15,100,0,1,60,68001,0,101011,620230063,61401,2,0,0,1453,0,600120682,1,0,68001,0,0,0,0,101011,10011006,10011008,4,600001307,0,0,0,620300165,1
0,4,0,0,2,620060066,72001010,2,15,100,0,1,60,69001,0,101011,620230064,61401,2,0,0,1468,0,600120692,1,0,69001,0,0,0,0,101011,10011007,10011009,4,600001308,0,0,0,620300166,1
0,4,0,0,2,620060067,72001010,2,15,100,0,1,60,70001,0,101011,620230065,61401,2,0,0,1482,0,600120702,1,0,70001,0,0,0,0,101011,10011006,10011008,4,600001309,0,0,0,620300167,1
0,4,0,0,2,620060068,72001010,2,15,100,0,1,60,71001,0,101011,620230066,61401,2,0,0,1491,0,600120712,1,0,71001,0,0,0,0,101011,10011006,10011008,4,600001310,0,0,0,620300168,1
0,0,0,0,2,620050020,72001010,2,72,100,0,1,0,23001,0,0,620190018,61401,2,0,0,780,0,600120232,0,0,23001,0,0,0,0,101011,0,10011003,4,600001311,0,0,0,620380020,1
0,0,0,0,2,620050021,72001010,2,72,100,0,1,0,24001,0,0,620190019,61401,2,0,0,792,0,600120242,0,0,24001,0,0,0,0,101011,0,10011003,4,600001312,0,0,0,620380021,1
0,0,0,0,2,620050022,72001010,2,72,100,0,1,0,25001,0,0,620190020,61401,2,0,0,802,0,600120252,0,0,25001,0,0,0,0,101011,0,10011003,4,600001313,0,0,0,620380022,1
0,0,0,0,2,620050023,72001010,2,72,100,0,1,0,26001,0,0,620190021,61401,2,0,0,810,0,600120262,0,0,26001,0,0,0,0,101011,0,10011003,4,600001314,0,0,0,620380023,1
0,0,0,0,2,620050024,72001010,2,72,100,0,1,0,27001,0,0,620190022,61401,2,0,0,822,0,600120272,0,0,27001,0,0,0,0,101011,0,10011004,4,600001315,0,0,0,620380024,1
0,0,0,0,2,620050025,72001010,2,72,100,0,1,0,28001,0,0,620190023,61401,2,0,0,834,0,600120282,0,0,28001,0,0,0,0,101011,0,10011004,4,600001316,0,0,0,620380025,1
0,0,0,0,2,620050026,72001010,2,72,100,0,1,0,29001,0,0,620190024,61401,2,0,0,844,0,600120292,0,0,29001,0,0,0,0,101011,0,10011004,4,600001317,0,0,0,620380026,1
0,0,0,0,2,620050027,72001010,2,72,100,0,1,0,30001,0,0,620190025,61401,2,0,0,854,0,600120302,0,0,30001,0,0,0,0,101011,0,10011004,4,600001318,0,0,0,620380027,1
0,0,0,0,2,620050028,72001010,2,72,100,0,1,0,31001,0,0,620190026,61401,2,0,0,866,0,600120312,0,0,31001,0,0,0,0,101011,0,10011004,4,600001319,0,0,0,620380028,1
0,0,0,0,2,620050029,72001010,2,72,100,0,1,0,32001,0,0,620190027,61401,2,0,0,884,0,600120322,0,0,32001,0,0,0,0,101011,0,10011004,4,600001320,0,0,0,620380029,1
0,0,0,0,2,620050030,72001010,2,72,100,0,1,0,33001,0,0,620190028,61401,2,0,0,910,0,600120332,0,0,33001,0,0,0,0,101011,0,10011004,4,600001321,0,0,0,620380030,1
0,0,0,0,2,620050031,72001010,2,72,100,0,1,0,34001,0,0,620190029,61401,2,0,0,920,0,600120342,0,0,34001,0,0,0,0,101011,0,10011004,4,600001322,0,0,0,620380031,1
0,0,0,0,2,620050032,72001010,2,72,100,0,1,0,35001,0,0,620190030,61401,2,0,0,928,0,600120352,0,0,35001,0,0,0,0,101011,0,10011005,4,600001323,0,0,0,620380032,1
0,0,0,0,2,620050033,72001010,2,72,100,0,1,0,36001,0,0,620190031,61401,2,0,0,952,0,600120362,0,0,36001,0,0,0,0,101011,0,10011005,4,600001324,0,0,0,620380033,1
0,0,0,0,2,620050034,72001010,2,72,100,0,1,0,37001,0,0,620190032,61401,2,0,0,964,0,600120372,0,0,37001,0,0,0,0,101011,0,10011005,4,600001325,0,0,0,620380034,1
0,0,0,0,2,620050035,72001010,2,72,100,0,1,0,38001,0,0,620190033,61401,2,0,0,984,0,600120382,0,0,38001,0,0,0,0,101011,0,10011005,4,600001326,0,0,0,620380035,1
0,0,0,0,2,620050036,72001010,2,72,100,0,1,0,39001,0,0,620190034,61401,2,0,0,1000,0,600120392,0,0,39001,0,0,0,0,101011,0,10011005,4,600001327,0,0,0,620380036,1
0,0,0,0,2,620050037,72001010,2,72,100,0,1,0,40001,0,0,620190035,61401,2,0,0,1028,0,600120402,0,0,40001,0,0,0,0,101011,0,10011005,4,600001328,0,0,0,620380037,1
0,0,0,0,2,620050038,72001010,2,72,100,0,1,0,41001,0,0,620190036,61401,2,0,0,1036,0,600120412,0,0,41001,0,0,0,0,101011,0,10011005,4,600001329,0,0,0,620380038,1
0,0,0,0,2,620050039,72001010,2,72,100,0,1,0,42001,0,0,620190037,61401,2,0,0,1046,0,600120422,0,0,42001,0,0,0,0,101011,0,10011006,4,600001330,0,0,0,620380039,1
0,0,0,0,2,620050040,72001010,2,72,100,0,1,0,43001,0,0,620190038,61401,2,0,0,1076,0,600120432,0,0,43001,0,0,0,0,101011,0,10011006,4,600001331,0,0,0,620380040,1
0,0,0,0,2,620050041,72001010,2,72,100,0,1,0,44001,0,0,620190039,61401,2,0,0,1102,0,600120442,0,0,44001,0,0,0,0,101011,0,10011006,4,600001332,0,0,0,620380041,1
0,0,0,0,2,620050042,72001010,2,72,100,0,1,0,45001,0,0,620190040,61401,2,0,0,1130,0,600120452,0,0,45001,0,0,0,0,101011,0,10011006,4,600001333,0,0,0,620380042,1
