insert_word_type,unit_id,voice_id,description,id,trigger,time,beloved_step,face_id
0,105302,1,"흠, 좋은 아침이다\n본국의 새벽을 떠올리고 마는군!",1939,2,1,1,1
0,105302,2,"슬슬 점심시간이군\n단련을 잠시 멈추고 식사할까",1940,2,2,1,1
0,105302,3,"자기 전에…\n조금만 더 단련을…",1941,2,3,1,1
0,105302,1,"바이스플뤼겔의\n일원으로서\n부끄럽지 않은 복장을\n갖춰야 한다",1942,3,0,1,1
0,105302,2,"후우…군인이란 평상시에도\n방심은 금물이나… 펴, 편하다…",1943,3,0,1,1
0,105302,3,"흐음… 이 귀여움…\n본국에도 가져가고 싶군…",1944,3,0,1,1
0,105302,4,"이 등불\n싸움에 지친 내 마음을\n치유하는군…",1945,3,0,1,1
0,105302,5,"하아~ 따끈따끈…\n아, 안 돼!\n긴장이 풀려서는!",1946,3,0,1,1
0,105302,6,"우오오옷!\n단련, 단련, 단련!!",1947,3,0,1,1
0,105302,7,"언제 전투가 일어나도\n곤란하지 않도록\n배불리 먹지 않는 것이다!",1948,3,0,1,1
0,105302,8,"음… 뇌세포가\n활성화되고 있다\n독서는 중요하군",1949,3,0,1,1
0,105701,1,"우리의 기공정\n어떤 디자인으로 할까…?",1951,1,0,1,1
0,105701,2,"단원 모집 포스터를\n만들어야지♪",1952,1,0,1,1
0,105701,3,"아버지…\n지금 어디서 뭘 하고 있을까?",1953,1,0,1,1
0,105701,4,"기공선을 타고\n아무도 가 본 적 없는\n곳을 발견하고 싶어",1954,1,0,1,1
0,105701,5,"아버지보다 훌륭한\n세계 제일의\n기공사가 되고 싶어!",1955,1,0,1,1
0,105701,101,"동료와 함께하는\n하늘 여행…\n몇 번을 상상해도\n두근두근거려~",1956,1,0,4,1
0,105701,102,"아버지…\n나한테도 소중한\n동료가 생겼어",1957,1,0,8,1
0,105701,1,"업무 의뢰?\n곧장 준비하고 올게!",1958,2,0,1,1
0,105701,2,"저기, 있잖아!\n단원 모집 포스터 같이 만들자!",1959,2,0,1,1
0,105701,3,"뭐야~? 무슨 일이야?\n방금 불렀지?",1960,2,0,1,1
0,105701,4,"지금은 휴식 중이야\n그러니까 너도 편히 쉬어",1961,2,0,1,1
0,105701,101,"나에게 당신은\n무척 의지 되는\n자랑스런 단원이야!",1962,2,0,4,1
0,105701,102,"아버지와 만난다면\n소중한 동료로서\n널 소개할게!",1963,2,0,8,1
0,105701,1,"안녕! 몸은 괜찮아?\n오늘은 잘할 수 있을 것 같니? ",1964,2,1,1,1
0,105701,2,"저기, 있잖아\n점심 먹으러 가자!\n배고프다",1965,2,2,1,1
0,105701,3,"…어라? 얘기하다 보니\n벌써 시간이 이렇게나?",1966,2,3,1,1
0,105701,1,"웬만하면\n세련된 기공사라고\n불리고 싶어",1967,3,0,1,1
0,105701,2,"후우, 힘들다~\n조금만 쉬어야지!",1968,3,0,1,1
0,105701,3,"좋아! 너는\n지금부터 단장 대리야!\n…농담이야♪",1969,3,0,1,1
0,105701,4,"좋은 향기~\n마음이 차분해진다~ …",1970,3,0,1,1
0,105701,5,"이거 기공선에\n놓을 수 있을까…?",1971,3,0,1,1
0,105701,6,"어떠한 일도\n할 수 있으려면\n체력이 있어야지…!",1972,3,0,1,1
0,105701,7,"냠… 응! 맛있어~!\n다음에 만들어 봐야지♪",1973,3,0,1,1
0,105701,8,"하늘을 모험하기\n위해서는\n다양한 지식을\n알아두지 않으면…",1974,3,0,1,1
0,105702,1,"…원래대로\n돌아가질 않는데\n어떻게 해야\n원래대로 돌아가…?",1976,1,0,1,1
0,105702,2,"한가해…\n어디 강한 사람 없나?",1977,1,0,1,1
0,105702,3,"잡 체인지!\n…소리쳐도\n돌아가질 않아",1978,1,0,1,1
0,105702,4,"늦기 전에\n마물 퇴치 일을\n하러 가자!",1979,1,0,1,1
0,105702,5,"하아~ …응\n기의 흐름에는\n문제 없어!",1980,1,0,1,1
0,105702,101,"나의 힘의 근원은\n동료와의 유대야!",1981,1,0,8,1
0,105702,102,"언젠가 이 주먹을\n하늘 넘어 별까지\n닿게 하고 싶어",1982,1,0,8,1
0,105702,1,"단련이 부족한 사람은\n어떻게 하면 좋냐고?\n물론 수행이지!",1983,2,0,1,1
0,105702,2,"난 평소처럼\n말하고 있다고\n생각하는데?",1984,2,0,1,1
0,105702,3,"무슨 일이야?\n혹시 대련하고 싶어?",1985,2,0,1,1
0,105702,4,"기공사로서도\n권법가로서도\n목표는 세계 제일이야!",1986,2,0,1,1
0,105702,101,"등 뒤는 너한테 맡겼어!\n잘 부탁해!",1987,2,0,8,1
0,105702,102,"너와 함께라면 분명\n지금보다 더욱 강해지겠지!",1988,2,0,8,1
0,105702,1,"일어났어?\n멍하니 있으면 안 된다?",1989,2,1,1,1
0,105702,2,"배고프다…\n뭔가 먹으러 가자!",1990,2,2,1,1
0,105702,3,"수행을 너무 많이 하면\n좋지 않다고?\n조심할게",1991,2,3,1,1
0,105702,1,"아름다운 기술은\n아름다운 몸에서!",1992,3,0,1,1
0,105702,2,"읏샤…\n좀 쉬도록 할게",1993,3,0,1,1
0,105702,3,"…연습에\n쓰기엔 역시\n불쌍한데",1994,3,0,1,1
0,105702,4,"이건…\n명상할 때도\n써보고 싶은데?",1995,3,0,1,1
0,105702,5,"될 수 있으면 좀 더\n뜨거운 편이 좋아",1996,3,0,1,1
0,105702,6,"여기에서도\n수행할 수 있다니\n최고야!",1997,3,0,1,1
0,105702,7,"기력의 원천은 체력!\n체력의 원천은 건강과 밥!",1998,3,0,1,1
0,105702,8,"음~ …어려운 건 몰라!",1999,3,0,1,1
0,105801,1,"우리 길드 하우스에\n오신 걸 환영합니다~!",2001,1,0,1,1
0,105801,2,"꼬르르륵~\n…아, 배에서\n소리 나버렸네요…",2002,1,0,1,1
0,105801,3,"응? 음식 냄새?",2003,1,0,1,1
0,105801,4,"다 함께 사이좋게\n식탁에 둘어앉고 싶네요~",2004,1,0,1,1
0,105801,5,"이 방이\n제가 돌아올 장소에요♪",2005,1,0,1,1
0,105801,101,"그 사람을 보고 있으면\n마음이 채워져요~\n배는 고프지만요!",2006,1,0,4,1
0,105801,102,"그 사람,\n많이 먹는 애는\n싫어할까?",2007,1,0,8,1
0,105801,1,"먹을 거 주신다구요?\n신난다~!\n사랑에 빠질 것 같네요♪",2008,2,0,1,1
0,105801,2,"지, 집어 먹지 않았다구요?\n이건 간을 본 거예요!",2009,2,0,1,1
0,105801,3,"간식 배 따로\n밥 배 따로\n마물 배 따로~",2010,2,0,1,1
0,105801,4,"좋아하는 걸\n좋아하는 사람들과 먹는다!\n최고의 사치네요☆",2011,2,0,1,1
0,105801,101,"당신은\n식사 왕자네요~♪",2012,2,0,4,1
0,105801,102,"좋아해요~ 사랑해요~\n에헤헤~♪",2013,2,0,8,1
0,105801,1,"아침밥도 먹었으니\n이제 브런치를 먹지 않으실래요?",2014,2,1,1,1
0,105801,2,"점심 맛있었죠~\n그럼 슬슬 간식 먹죠☆",2015,2,2,1,1
0,105801,3,"석식도 먹었고\n저녁식사도 했으니까…\n그럼! 야식 시간이네요☆",2016,2,3,1,1
0,105801,1,"몸가짐, 몸가짐…\n반듯하게 해야 해♪",2017,3,0,1,1
0,105801,2,"후아~ 소화 중이에요~",2018,3,0,1,1
0,105801,3,"맛있겠다…\n귀, 귀엽네요~",2019,3,0,1,1
0,105801,4,"좋은 향기네요~\n공기까지 맛있을 거 같아요~\n츄릅♪",2020,3,0,1,1
0,105801,5,"따끈따끈~\n마물 통구이를\n만들 수 있을 것 같네요!",2021,3,0,1,1
0,105801,6,"뛰고 먹고! 뛰고 먹고!\n이런 무한 루프예요!",2022,3,0,1,1
0,105801,7,"몇 개라도 먹을 수 있어요!\n행복해~☆",2023,3,0,1,1
0,105801,8,"요리 그림을 보고 있을 뿐인데…\n치, 침이~",2024,3,0,1,1
0,105802,1,"이 방이\n제가 돌아올 장소에요♪",2026,1,0,1,1
0,105802,2,"길드 하우스\n점점 근사해지네~",2027,1,0,1,1
0,105802,3,"「엄청나」라든가\n「안뇽」이라든가…\n백성들의 말은 어렵네",2028,1,0,1,1
0,105802,4,"과자의 집에 살고 싶다~",2029,1,0,1,1
0,105802,5,"아, 배달 시킨 게\n온 걸까?",2030,1,0,1,1
0,105802,101,"소중한 사람이 있고\n소중한 장소가 있어요\n무척 행복해요♪",2031,1,0,8,1
0,105802,102,"그 사람,\n많이 먹는 애는\n싫어할까?",2032,1,0,8,1
0,105802,1,"식사하러 가실래요?\n만들어 드릴까요?\n배달도 좋죠~",2033,2,0,1,1
0,105802,2,"우물우물…\n안 줄 거예요~",2034,2,0,1,1
0,105802,3,"간식 배 따로, 밥 배 따로\n마물 배 따로~",2035,2,0,1,1
0,105802,4,"좋아하는 걸\n좋아하는 사람들과 먹는다!\n최고의 사치네요☆",2036,2,0,1,1
0,105802,101,"좋아해요~ 사랑해요~\n에헤헤~♪",2037,2,0,8,1
0,105802,102,"전 먹어도 안 쪄요♪\n자, 봐요~ 만져 보세요~",2038,2,0,8,1
0,105802,1,"아침밥도 먹었으니\n이제 브런치를 먹지 않으실래요?",2039,2,1,1,1
0,105802,2,"점심\n맛있었죠~\n그럼 슬슬 간식 먹죠☆",2040,2,2,1,1
0,105802,3,"석식도 먹었고\n저녁식사도 했으니까…\n그럼! 야식 시간이네요☆",2041,2,3,1,1
0,105802,1,"공주님처럼 예뻐져야…",2042,3,0,1,1
0,105802,2,"느긋하게 쉬고 있어도\n배는 고파버리네요~",2043,3,0,1,1
0,105802,3,"맛있겠다…\n귀, 귀엽네요~",2044,3,0,1,1
0,105802,4,"애플 계열, 복숭아 계열\n오렌지 계열…\n향기도 다양하네요~",2045,3,0,1,1
0,105802,5,"여기서 생선을 구우면\n최고겠네요~♪",2046,3,0,1,1
0,105802,6,"몸도 단련해야 해~!\n배가 고파져버리지만…",2047,3,0,1,1
0,105802,7,"우물우물, 우물우물\n우물우물, 우물우물\n우물우물…",2048,3,0,1,1
0,105802,8,"유행어 발표…\n이런 사용법이!\n장난 아니네요",2049,3,0,1,1
0,106001,1,"이것저것 맛있는 걸\n먹을 수도 있고…\n꽤 행복할지도",2051,1,0,1,1
0,106001,2,"으음~~ 나\n왜, 이 길드에\n들어와버린 거지?",2052,1,0,1,1
0,106001,3,"그 녀석이 오면\n미행해야지♪",2053,1,0,1,1
0,106001,4,"이 방 어딘가에\n녀석의 비밀이\n숨겨져 있을지도?",2054,1,0,1,1
0,106001,5,"크, 큰일이야…\n길드 활동, 꽤 즐거워♪",2055,1,0,1,1
0,106001,101,"그 녀석을 감시하고\n있으면…왜 왠지\n이상한 기분",2056,1,0,4,1
0,106001,102,"주인님…\n아, 아무도 듣지 못했겠지?!",2057,1,0,8,1
0,106001,1,"변덕은\n매력 포인트 같은 거야",2058,2,0,1,1
0,106001,2,"히익?! 어, 어째서 너는\n항상 놀래키는 거야! ",2059,2,0,1,1
0,106001,3,"꺅~! 벌레 들고\n가까이 오지 마~!",2060,2,0,1,1
0,106001,4,"이 방에 길고양이\n데려오면 안 될까?",2061,2,0,1,1
0,106001,101,"놀러 나가자!\n너는 내 말대로 하면 돼♪",2062,2,0,4,1
0,106001,102,"너, 나한테\n조종당해 보고 싶어?",2063,2,0,8,1
0,106001,1,"미식전이니까\n아침 식사도 신경 써야겠지~",2064,2,1,1,1
0,106001,2,"길드 활동인걸!\n맛있는 점심을 먹자♪",2065,2,2,1,1
0,106001,3,"저녁 먹으러 가자!\n길드의 목적이\n맛집 탐방이잖아♪",2066,2,3,1,1
0,106001,1,"오늘도 꼬리가\n좋은 느낌♪",2067,3,0,1,1
0,106001,2,"이런 곳에선 몸을\n둥글게 말고 싶어진다구\n우냐아~~",2068,3,0,1,1
0,106001,3,"이거 내 능력으로 조종 못 할까?",2069,3,0,1,1
0,106001,4,"우냐아~\n냥, 냐~옹♪",2070,3,0,1,1
0,106001,5,"하아~\n뒹굴거리고 싶어지네",2071,3,0,1,1
0,106001,6,"특훈, 특훈!\n나는 하면 된다!",2072,3,0,1,1
0,106001,7,"맛있는 음식을 잔뜩 먹는다…\n길드 활동은 즐거워~♪",2073,3,0,1,1
0,106001,8,"마법을 쓰는 것도\n지식이 필요하단 거지",2074,3,0,1,1
0,106002,1,"크, 큰일이야…\n길드 활동, 꽤 즐거워♪",2076,1,0,1,1
0,106002,2,"이것저것 맛있는 걸\n먹을 수도 있고…\n꽤 행복할지도",2077,1,0,1,1
0,106002,3,"주인님…\n아, 아무도 듣지 못했겠지?!",2078,1,0,1,1
0,106002,4,"감시, 감시…\n응! 난 게으름피우지 않았어",2079,1,0,1,1
0,106002,5,"폐, 폐하에게\n들키지 않도록 해야…",2080,1,0,1,1
0,106002,101,"그 녀석이 오면\n미행해야지♪",2081,1,0,8,1
0,106002,102,"그 녀석과 만난 후부터\n상태가 엉망이야…\n즐겁긴 하지만",2082,1,0,8,1
0,106002,1,"이유 없이 싫은 거 있잖아\n음식도 그렇지만 사람도…",2083,2,0,1,1
0,106002,2,"히익?! 어, 어째서 너는\n항상 놀래키는 거야! ",2084,2,0,1,1
0,106002,3,"대화 상대가 돼 줄게…\n정보를 얻을지도 모르니까",2085,2,0,1,1
0,106002,4,"이 방에 길고양이\n데려오면 안 될까?",2086,2,0,1,1
0,106002,101,"놀러 나가자!\n너는 내 말대로 하면 돼♪",2087,2,0,8,1
0,106002,102,"너, 나한테\n조종당해 보고 싶어?",2088,2,0,8,1
0,106002,1,"미식전이니까\n아침 식사도 신경 써야겠지~",2089,2,1,1,1
0,106002,2,"길드 활동인걸!\n맛있는 점심을 먹자♪",2090,2,2,1,1
0,106002,3,"저녁 먹으러 가자!\n길드의 목적이\n먹거리 산책이잖아♪",2091,2,3,1,1
0,106002,1,"오늘도 꼬리가\n좋은 느낌♪",2092,3,0,1,1
0,106002,2,"우냐~\n점점 졸려 와…",2093,3,0,1,1
0,106002,3,"이거 내 능력으로 조종 못 할까?",2094,3,0,1,1
0,106002,4,"나, 길드원이나 녀석과\n같은 향기가 몸에 뱄구나…",2095,3,0,1,1
0,106002,5,"윽, 퍼지고 싶어져…\n특훈 해야 하는데~",2096,3,0,1,1
0,106002,6,"특훈, 특훈!\n나는 하면 된다!",2097,3,0,1,1
0,106002,7,"맛있는 음식을 잔뜩 먹는다…\n길드 활동은 즐거워~♪",2098,3,0,1,1
0,106002,8,"마법을 쓰는 것도\n지식이 필요하단 거지",2099,3,0,1,1
0,105901,1,"이 공간에서 주인님의\n향기가 납니다 …후후후♪",2101,1,0,1,1
0,105901,2,"식사 준비, 빨래, 청소\n물품도 사두지 않으면 안 돼요",2102,1,0,1,1
0,105901,3,"아메스 님께\n기도드릴 수 있는 장소는…",2103,1,0,1,1
0,105901,4,"역시 도시…\n맛있는 음식이 잔뜩 있군요",2104,1,0,1,1
0,105901,5,"주인님이 불편함 없이\n쓰실 수 있는 방으로 만들어야…",2105,1,0,1,1
0,105901,101,"될 수 있으면 주인님과\n둘만의 방인 편이…",2106,1,0,4,1
0,105901,102,"주인님 옆에는 제가…\n제 옆에는 주인님이…\n행복합니다",2107,1,0,8,1
0,105901,1,"저 키가 컸나요?\n…그렇군요",2108,2,0,1,1
0,105901,2,"혹시 피곤하시다면\n어깨라도 주물러 드릴까요?",2109,2,0,1,1
0,105901,3,"주인님, 뭔가 해드릴 건 없으신가요?\n필요하신 것은?",2110,2,0,1,1
0,105901,4,"오늘 용돈입니다\n뭔가 맛있는 것을 잡숴주세요",2111,2,0,1,1
0,105901,101,"주인님의 손\n따뜻하군요…♪",2112,2,0,4,1
0,105901,102,"주인님 옆에 있을 수 있어\n전 기쁩니다…",2113,2,0,8,1
0,105901,1,"좋은 아침입니다\n빨래를 해야…",2114,2,1,1,1
0,105901,2,"슬슬 점심시간이네요\n맛있는 걸 드시죠",2115,2,2,1,1
0,105901,3,"주무시기 전에 말씀해주세요\n함께 하겠습니다",2116,2,3,1,1
0,105901,1,"조금 더… 크고 싶어요",2117,3,0,1,1
0,105901,2,"이 폭신폭신한 부드러움\n주인님 같아요",2118,3,0,1,1
0,105901,3,"귀엽습니다♪\n주인님을 똑 닮았네요♪",2119,3,0,1,1
0,105901,4,"고향의 향기와 다르지만\n이것도 좋네요…",2120,3,0,1,1
0,105901,5,"여기에서 빨래를\n말릴 수 있는 건가요?",2121,3,0,1,1
0,105901,6,"도시 사람들은\n이런 식으로 운동을…?!",2122,3,0,1,1
0,105901,7,"이건… 주인님께도\n드리고 싶네요…\n아앙~ 하고♪",2123,3,0,1,1
0,105901,8,"확실하게 배워서\n주인님의 도움이 되어야 합니다",2124,3,0,1,1
0,105902,1,"주인님이 언제 돌아와도\n좋게 방을 깨끗하게 유지해야 해",2126,1,0,1,1
0,105902,2,"절약을 위해서도\n미니 텃밭을 가꾸는 건 어떨까요…",2127,1,0,1,1
0,105902,3,"아메스 님께\n기도드릴 수 있는 장소는…",2128,1,0,1,1
0,105902,4,"명상하면 마음이 편안해져요…",2129,1,0,1,1
0,105902,5,"도시 사람들의 복장을\n배워두는 편이 좋을까요?",2130,1,0,1,1
0,105902,101,"제가 있을 곳은\n주인님의 옆입니다\n계속, 영원히…♪",2131,1,0,8,1
0,105902,102,"주인님 옆에는 제가…\n제 옆에는 주인님이…\n행복합니다",2132,1,0,8,1
0,105902,1,"주인님, 뭔가 해드릴 건 없으신가요?\n필요하신 것은?",2133,2,0,1,1
0,105902,2,"저 키가 컸나요?\n…그렇군요",2134,2,0,1,1
0,105902,3,"외출하시나요?\n저도 함께하겠습니다",2135,2,0,1,1
0,105902,4,"꺅! 주인님…\n너무하세요",2136,2,0,1,1
0,105902,101,"주인님, 뭔가 필요한 건\n없으신지요?\n주인님의 도움이 되고 싶습니다",2137,2,0,8,1
0,105902,102,"주인님의 자상함에\n저는 언제나\n마음이 놓입니다…",2138,2,0,8,1
0,105902,1,"좋은 아침입니다♪\n잠든 주인님의 귀여운 얼굴\n실컷 봤습니다",2139,2,1,1,1
0,105902,2,"느긋한 시간대네요\n후암~ …시, 실례했습니다",2140,2,2,1,1
0,105902,3,"흠, 도시는 밤에도\n이렇게 시끌벅적하군요",2141,2,3,1,1
0,105902,1,"주인님을 만나기 전에\n옷매무새를 정리하지\n않으면 안 됩니다",2142,3,0,1,1
0,105902,2,"이 폭신폭신한 부드러움\n주인님 같아요",2143,3,0,1,1
0,105902,3,"귀엽습니다♪\n주인님을 똑 닮았네요♪",2144,3,0,1,1
0,105902,4,"이 편안함…\n주인님 같습니다♪",2145,3,0,1,1
0,105902,5,"여기에서 빨래를\n말릴 수 있는 건가요?",2146,3,0,1,1
0,105902,6,"하앗, 하앗, 하앗\n…모든 것은 주인님을 위해…",2147,3,0,1,1
0,105902,7,"도시의 맛…\n무척 맛있네요… 우물우물",2148,3,0,1,1
0,105902,8,"도시에 대해서\n배워야 해… 흠흠",2149,3,0,1,1
0,190801,1,"후암~앗, 보셨나요?",2151,2,0,1,1
0,190801,2,"길드 하우스는\n이용하기 편하신가요?",2152,2,0,1,1
0,190801,3,"도움이 필요하시면\n뭐든 말씀하세요~♪",2153,2,0,1,1
0,190801,4,"가끔 모두와 퀘스트 가고 싶다는\n생각이 들어요",2154,2,0,1,1
0,190801,1,"좋은 아침이에요!\n청소, 시작할게요~",2155,2,1,1,1
0,190801,2,"여러분\n점심 식사하시길 원하시면\n준비할게요♪",2156,2,2,1,1
0,190801,3,"여기는 밤에도\n시끌벅적하네요",2157,2,3,1,1
0,104701,1,"…깜빡 졸고 말았네요",2158,1,0,1,1
0,104701,2,"실내니까 투구를 벗을까?\n…아니, 역시 그만두자",2159,1,0,1,1
0,104701,3,"방에 있으면 갑옷 안이\n습하고 더워지지만\n참아야 한다…",2160,1,0,1,1
0,104701,4,"문지기 일을 해서 그런지\n방에 있어도 가만히\n서 있고 말아…",2161,1,0,1,1
0,104701,5,"소년과의 대화를 떠올리면\n자연스레 즐거워진다",2162,1,0,1,1
0,104701,101,"소년을 생각하면\n나도 모르게 표정이 풀어진다",2163,1,0,4,1
0,104701,102,"소년은 지금쯤\n평화롭게 지내고 있을까… ",2164,1,0,8,1
0,104701,1,"응? 미안하지만\n투구는 못 벗는다",2165,2,0,1,1
0,104701,2,"나랑 놀고 싶다고?\n그런 말을 해도 뭘 하면 좋을지…",2166,2,0,1,1
0,104701,3,"갑옷이 무겁지 않냐고?\n괜찮다 꽤 단련하고 있으니까",2167,2,0,1,1
0,104701,4,"소년, 춥지 않나?\n아니, 나는 이렇게 입고 있으니\n사람들이 얇게\n입는 것처럼 보여서",2168,2,0,1,1
0,104701,101,"자네와 있으면\n투구 속이 평소보다 더워",2169,2,0,4,1
0,104701,102,"나랑 얘기하고 싶어?\n특이한 녀석이네\n하지만 기쁘군",2170,2,0,8,1
0,104701,1,"빠르구나, 소년\n뭐? 내 업무에 맞춰준 것인가?",2171,2,1,1,1
0,104701,2,"점심 초대?\n기쁘지만 남들 앞에선 먹지 않아",2172,2,2,1,1
0,104701,3,"왕궁기사단의 일과를\n기록해야지…\n『아무 일도 없음』, 됐다",2173,2,3,1,1
0,104701,2,"갑옷을 입고 있어서\n감촉이 잘 느껴지지 않아\n아쉽군…",2175,3,0,1,1
0,104701,3,"귀, 귀엽다…\n나에게는 어울리지 않지만\n꼬옥… 껴안지",2176,3,0,1,1
0,104701,4,"좋은 향기다…\n평소에는 아무래도\n철 냄새가 나니까",2177,3,0,1,1
0,104701,5,"알고 있었지만\n갑옷을 입은 채\n난로 앞에 있으면 덥군…",2178,3,0,1,1
0,104701,7,"투구를 벗지 않고 먹는다\n응, 점점 요령이 생기는군…",2180,3,0,1,1
0,104701,8,"투구를 쓰고 있어도\n책 정도는 의외로\n어렵지 않게\n읽을 수 있어",2181,3,0,1,1
0,102601,1,"편해서 뒹굴거리게 돼~\n…평소랑 같네",2183,1,0,1,1
0,102601,2,"도토리나무\n근처에 없어?",2184,1,0,1,1
0,102601,3,"쾌적한 침실이 있으면\n그것만으로도 행복한거얼",2185,1,0,1,1
0,102601,4,"나랑 같이 뒹굴거려 줄\n사람이 있을 것 같은거얼",2186,1,0,1,1
0,102601,5,"여기라면 목장보다 빨리\n택배가 도착할 것 같은데~",2187,1,0,1,1
0,102601,101,"단팥빵도 샀으니\n녀석한테도 나눠주자",2188,1,0,4,1
0,102601,102,"그 녀석과 함께\n뒹굴거리면\n최고로 행복해",2189,1,0,8,1
0,102601,1,"도토리라도 먹으면서\n같이 게임 하자",2190,2,0,1,1
0,102601,2,"눕고 싶으니까\n베개가 되어줘~\n너 따뜻하니까",2191,2,0,1,1
0,102601,3,"도토리 줄 테니까\n단팥빵 사 와~",2192,2,0,1,1
0,102601,4,"으~ 피곤하다~\n업어서 옮겨줘~",2193,2,0,1,1
0,102601,101,"너랑 같이 있으면\n리얼충이 된 기분이야",2194,2,0,4,1
0,102601,102,"네가 평생 돌봐준다면\n인생 태평할 텐데",2195,2,0,8,1
0,102601,1,"후아암~ …좋은 아침…\n나는 아직 졸려",2196,2,1,1,1
0,102601,2,"슬슬 낮잠이라도\n자고 싶은 기분인거얼",2197,2,2,1,1
0,102601,3,"밤새 게임할 건데 너도 할래?\n난 강하다구",2198,2,3,1,1
0,102601,2,"아… 위험하다, 이거\n기분이 좋아서\n잠들 것 같아…",2200,3,0,1,1
0,102601,3,"귀여운 것에 둘러싸여\n자는 것도 좋을 것 같은거얼…",2201,3,0,1,1
0,102601,4,"심신을 릴랙스 한 상태로\n느긋하게 지낼 수 있을 거 같네",2202,3,0,1,1
0,102601,5,"후아~ 극락이다, 극락…\n따뜻한거얼",2203,3,0,1,1
0,102601,7,"먹고 바로 누우면\n소가 된다고 하는데\n정말일까?",2205,3,0,1,1
0,102601,8,"오~! 이 책이라면 나도\n졸지 않고 읽을 거 같아",2206,3,0,1,1
0,106301,1,"랜드솔…\n큰 도시인거얼…",2208,1,0,1,1
0,106301,2,"로자리아…\n분명 있겠지?",2209,1,0,1,1
0,106301,3,"요즘 활 연습\n빼먹고 있네…",2210,1,0,1,1
0,106301,4,"오늘은 숲의 수호자가 아니라\n집의 수호자야!",2211,1,0,1,1
0,106301,5,"조금은\n익숙해졌는지도?",2212,1,0,1,1
0,106301,101,"언젠가\n그 사람과 함께… ",2213,1,0,4,1
0,106301,102,"…어쩐지 최근에는\n그 사람 생각만…",2214,1,0,8,1
0,106301,1,"혹시 괜찮으면\n마을에 가지 않을래?",2215,2,0,1,1
0,106301,2,"이 방,\n요정 씨도 좋아할지도!",2216,2,0,1,1
0,106301,3,"오늘은 뭘 할까?",2217,2,0,1,1
0,106301,4,"오늘은 어디 갈 거야?",2218,2,0,1,1
0,106301,101,"가끔은 둘이서…\n마, 막 이래!",2219,2,0,4,1
0,106301,102,"요즘 계속 즐거워!\n당신 덕분인가?",2220,2,0,8,1
0,106301,1,"좋은 아침!\n오늘도 함께 힘내자!",2221,2,1,1,1
0,106301,2,"점심 어떻게 할 거야?\n네가 좋아하는 곳에\n데려가 줬음 하는데",2222,2,2,1,1
0,106301,3,"랜드솔은 밤에도\n시끌벅적하네!",2223,2,3,1,1
0,106301,2,"와앗! 엄청 폭신폭신해!",2225,3,0,1,1
0,106301,3,"귀엽다~!\n꼭 껴안아 주고 싶을지도!",2226,3,0,1,1
0,106301,4,"킁킁, 뭔가…\n좋은 냄새?",2227,3,0,1,1
0,106301,5,"굉장하다~ 따뜻하다~!",2228,3,0,1,1
0,106301,7,"와앗, 맛있어!\n더 먹고 싶을지도…!",2230,3,0,1,1
0,106301,8,"그, 글자는 잘 몰라\n하지만 열심히 해야겠지…!",2231,3,0,1,1
0,103601,1,"당근이랑 피망을\n먹지 않는 좋은 방법\n없을까…",2233,1,0,1,1
0,103601,2,"컵케이크 먹고 싶다…",2234,1,0,1,1
0,103601,3,"예습이 끝났어요!\n자, 다음은 복습을…",2235,1,0,1,1
0,103601,4,"그 사람의 방에 있는 나는…\n설마 수상한 사람?",2236,1,0,1,1
0,103601,5,"남자는 모두\n변태라고\n들었어요",2237,1,0,1,1
0,103601,101,"그 사람과 함께\n놀고 싶은데…\n뭐, 뭐라고 말하면 좋지?",2238,1,0,4,1
0,103601,102,"빨리 어른이 되고 싶어\n…그 사람같이",2239,1,0,8,1
0,103601,1,"바, 방범 마석을\n울려버릴 거예요?!",2240,2,0,1,1
0,103601,2,"변태?!\n다, 당신이었군요~\n역시 벼언태!",2241,2,0,1,1
0,103601,3,"이거 숙제예요\n해두세요",2242,2,0,1,1
0,103601,4,"아, 지각이에요\n기다렸잖아요",2243,2,0,1,1
0,103601,101,"눈싸움이요?\n다, 당신 앞에서 이상한\n표정 짓는 건 좀…",2244,2,0,4,1
0,103601,102,"저기… 몇 살까지\n아이라고 생각하세요?",2245,2,0,8,1
0,103601,1,"세수하고 옷 갈아입고\n아침밥 먹고 양치하고… ",2246,2,1,1,1
0,103601,2,"처, 철봉 연습?!\n다, 다른 걸 하지 않겠어요?",2247,2,2,1,1
0,103601,3,"조, 졸리지 않아요\n어린애가 아니니까…\n하아암",2248,2,3,1,1
0,103601,2,"잠시 쉬어야지……\n응, 휴식 끝♪",2250,3,0,1,1
0,103601,3,"귀, 귀여운 눈동자에는\n약해요",2251,3,0,1,1
0,103601,4,"릴랙스 되네요\n집중력도\n좋아질 것 같아요",2252,3,0,1,1
0,103601,5,"따뜻하면 졸리는데…\n숙제해야 하는데",2253,3,0,1,1
0,103601,7,"피망도 이 정도로\n맛있으면 좋을 텐데…",2255,3,0,1,1
0,103601,8,"이 책 어렵다\n…공부를 더 열심히\n해야겠어",2256,3,0,1,1
0,101501,1,"오늘은 모두에게\n뭘 읽어 줄까",2258,1,0,1,1
0,101501,2,"아이들과 같은\n시선으로\n생각하는 것이\n중요해",2259,1,0,1,1
0,101501,3,"날씨가 좋은 날은\n다 함께 산책\n가고 싶어~",2260,1,0,1,1
