exec_timing_3,set_id,enemy_id_1,extra_effect_id,content_type,enemy_id_5,exec_timing_1,enemy_id_3,enemy_id_4,exec_timing_5,exec_timing_4,exec_timing_2,target_value_2,enemy_id_2,target_value_1
0,0,401801113,401801106,9,0,4,0,0,0,0,0,0,0,401801106
0,0,401801114,401801107,9,0,4,0,0,0,0,0,0,0,401801107
0,0,401801115,401801108,9,0,4,0,0,0,0,0,0,0,401801108
0,0,401801211,401801201,9,0,4,0,0,0,0,0,0,0,401801201
0,0,401801212,401801202,9,0,4,0,0,0,0,0,0,0,401801202
0,0,401801213,401801206,9,0,4,0,0,0,0,0,0,0,401801206
0,0,401801214,401801207,9,0,4,0,0,0,0,0,0,0,401801207
0,0,401801215,401801208,9,0,4,0,0,0,0,0,0,0,401801208
0,0,401801312,401801301,9,0,4,0,0,0,0,0,0,0,401801301
0,0,401801313,401801302,9,0,4,0,0,0,0,0,0,0,401801302
0,0,401801314,401801306,9,0,4,0,0,0,0,0,0,0,401801306
0,0,401801315,401801307,9,0,4,0,0,0,0,0,0,0,401801307
0,0,401801316,401801308,9,0,4,0,0,0,0,0,0,0,401801308
0,0,401801412,401801401,9,0,4,0,0,0,0,0,0,0,401801401
0,0,401801413,401801402,9,0,4,0,0,0,0,0,0,0,401801402
0,0,401801414,401801406,9,0,4,0,0,0,0,0,0,0,401801406
0,0,401801415,401801407,9,0,4,0,0,0,0,0,0,0,401801407
0,0,401801416,401801408,9,0,4,0,0,0,0,0,0,0,401801408
0,0,401801511,401801501,9,0,4,0,0,0,0,0,0,0,401801501
0,0,401801512,401801502,9,0,4,0,0,0,0,0,0,0,401801502
0,0,401801513,401801506,9,0,4,0,0,0,0,0,0,0,401801506
0,0,401801514,401801507,9,0,4,0,0,0,0,0,0,0,401801507
0,0,401801515,401801508,9,0,4,0,0,0,0,0,0,0,401801508
0,0,401801611,401801601,9,0,4,0,0,0,0,0,0,0,401801601
0,0,401801612,401801602,9,0,4,0,0,0,0,0,0,0,401801602
0,0,401801613,401801606,9,0,4,0,0,0,0,0,0,0,401801606
0,0,401801614,401801607,9,0,4,0,0,0,0,0,0,0,401801607
0,0,401801615,401801608,9,0,4,0,0,0,0,0,0,0,401801608
0,0,401801712,401801701,9,0,4,0,0,0,0,0,0,0,401801701
0,0,401801713,401801702,9,0,4,0,0,0,0,0,0,0,401801702
0,0,401801714,401801706,9,0,4,0,0,0,0,0,0,0,401801706
0,0,401801715,401801707,9,0,4,0,0,0,0,0,0,0,401801707
0,0,401801716,401801708,9,0,4,0,0,0,0,0,0,0,401801708
0,0,810100106,430001001,43,0,1,0,0,0,0,1,0,810100107,810010011
0,0,810100106,430001002,43,0,1,0,0,0,0,1,0,810100107,810010021
0,0,810100106,430001003,43,0,1,0,0,0,0,1,0,810100107,810010031
0,0,810100106,430001004,43,0,1,0,0,0,0,1,0,810100107,810010041
0,0,810100106,430001005,43,0,1,0,0,0,0,1,0,810100107,810010051
0,0,810100106,430001006,43,0,1,0,0,0,0,1,0,810100107,810010061
0,0,810100106,430001007,43,0,1,0,0,0,0,1,0,810100107,810010071
0,0,810100106,430001008,43,0,1,0,0,0,0,1,0,810100107,810010081
0,0,810100106,430001009,43,0,1,0,0,0,0,1,0,810100107,810010091
4,0,810101002,430001010,43,0,1,810101004,0,0,0,1,0,810101003,810010101
0,0,810100106,430001011,43,0,1,0,0,0,0,1,0,810100107,810010111
0,0,810100106,430001012,43,0,1,0,0,0,0,1,0,810100107,810010121
0,0,810100106,430001013,43,0,1,0,0,0,0,1,0,810100107,810010131
0,0,810100106,430001014,43,0,1,0,0,0,0,1,0,810100107,810010141
0,0,810100106,430001015,43,0,1,0,0,0,0,1,0,810100107,810010151
0,0,810100106,430001016,43,0,1,0,0,0,0,1,0,810100107,810010161
0,0,810100106,430001017,43,0,1,0,0,0,0,1,0,810100107,810010171
0,0,810100106,430001018,43,0,1,0,0,0,0,1,0,810100107,810010181
0,0,810100106,430001019,43,0,1,0,0,0,0,1,0,810100107,810010191
1,0,810102002,430001020,43,0,1,810102004,0,0,0,1,0,810102003,810010201
0,0,810100106,430001021,43,0,1,0,0,0,0,1,0,810100107,810010211
0,0,810100106,430001022,43,0,1,0,0,0,0,1,0,810100107,810010221
0,0,810100106,430001023,43,0,1,0,0,0,0,1,0,810100107,810010231
0,0,810100106,430001024,43,0,1,0,0,0,0,1,0,810100107,810010241
0,0,810100106,430001025,43,0,1,0,0,0,0,1,0,810100107,810010251
0,0,810100106,430001026,43,0,1,0,0,0,0,1,0,810100107,810010261
0,0,810100106,430001027,43,0,1,0,0,0,0,1,0,810100107,810010271
0,0,810100106,430001028,43,0,1,0,0,0,0,1,0,810100107,810010281
0,0,810100106,430001029,43,0,1,0,0,0,0,1,0,810100107,810010291
1,0,810103002,430001030,43,0,1,810103004,0,0,0,1,0,810103003,810010301
0,0,810103106,430001031,43,0,1,0,0,0,0,1,0,810103107,810010311
0,0,810103106,430001032,43,0,1,0,0,0,0,1,0,810103107,810010321
0,0,810103106,430001033,43,0,1,0,0,0,0,1,0,810103107,810010331
0,0,810103106,430001034,43,0,1,0,0,0,0,1,0,810103107,810010341
0,0,810103106,430001035,43,0,1,0,0,0,0,1,0,810103107,810010351
2,0,810103106,430001036,43,0,1,810103606,0,0,0,1,0,810103107,810010361
0,0,810103106,430001037,43,0,1,0,0,0,0,1,0,810103107,810010371
0,0,810103106,430001038,43,0,1,0,0,0,0,1,0,810103107,810010381
0,0,810103106,430001039,43,0,1,0,0,0,0,1,0,810103107,810010391
1,0,810104002,430001040,43,0,1,0,0,0,0,1,0,810104003,810010401
0,0,810103106,430001041,43,0,1,0,0,0,0,1,0,810103107,810010411
0,0,810103106,430001042,43,0,1,0,0,0,0,1,0,810103107,810010421
0,0,810103106,430001043,43,0,1,0,0,0,0,1,0,810103107,810010431
0,0,810103106,430001044,43,0,1,0,0,0,0,1,0,810103107,810010441
0,0,810103106,430001045,43,0,1,0,0,0,0,1,0,810103107,810010451
2,0,810103106,430001046,43,0,1,810104606,810104607,0,2,1,0,810103107,810010461
0,0,810103106,430001047,43,0,1,0,0,0,0,1,0,810103107,810010471
0,0,810103106,430001048,43,0,1,0,0,0,0,1,0,810103107,810010481
0,0,810103106,430001049,43,0,1,0,0,0,0,1,0,810103107,810010491
1,0,810105002,430001050,43,0,1,810105004,0,0,0,1,0,810105003,810010501
0,0,810100106,430001051,43,0,1,0,0,0,0,1,0,810100107,820010011
0,0,810100106,430001052,43,0,1,0,0,0,0,1,0,810100107,820010021
0,0,810100106,430001053,43,0,1,0,0,0,0,1,0,810100107,820010031
0,0,810100106,430001054,43,0,1,0,0,0,0,1,0,810100107,820010041
0,0,810100106,430001055,43,0,1,0,0,0,0,1,0,810100107,820010051
0,0,810100106,430001056,43,0,1,0,0,0,0,1,0,810100107,820010061
0,0,810100106,430001057,43,0,1,0,0,0,0,1,0,810100107,820010071
0,0,810100106,430001058,43,0,1,0,0,0,0,1,0,810100107,820010081
0,0,810100106,430001059,43,0,1,0,0,0,0,1,0,810100107,820010091
0,0,820101002,430001060,43,0,1,0,0,0,0,1,0,820101003,820010101
0,0,810100106,430001061,43,0,1,0,0,0,0,1,0,810100107,820010111
0,0,810100106,430001062,43,0,1,0,0,0,0,1,0,810100107,820010121
0,0,810100106,430001063,43,0,1,0,0,0,0,1,0,810100107,820010131
0,0,810100106,430001064,43,0,1,0,0,0,0,1,0,810100107,820010141
0,0,810100106,430001065,43,0,1,0,0,0,0,1,0,810100107,820010151
0,0,810100106,430001066,43,0,1,0,0,0,0,1,0,810100107,820010161
0,0,810100106,430001067,43,0,1,0,0,0,0,1,0,810100107,820010171
0,0,810100106,430001068,43,0,1,0,0,0,0,1,0,810100107,820010181
0,0,810100106,430001069,43,0,1,0,0,0,0,1,0,810100107,820010191
1,0,820102002,430001070,43,0,1,820102004,0,0,0,1,0,820102003,820010201
0,0,810100106,430001071,43,0,1,0,0,0,0,1,0,810100107,820010211
0,0,810100106,430001072,43,0,1,0,0,0,0,1,0,810100107,820010221
0,0,810100106,430001073,43,0,1,0,0,0,0,1,0,810100107,820010231
0,0,810100106,430001074,43,0,1,0,0,0,0,1,0,810100107,820010241
0,0,810100106,430001075,43,0,1,0,0,0,0,1,0,810100107,820010251
0,0,810100106,430001076,43,0,1,0,0,0,0,1,0,810100107,820010261
0,0,810100106,430001077,43,0,1,0,0,0,0,1,0,810100107,820010271
0,0,810100106,430001078,43,0,1,0,0,0,0,1,0,810100107,820010281
0,0,810100106,430001079,43,0,1,0,0,0,0,1,0,810100107,820010291
1,0,820103005,430001080,43,0,1,820103007,0,0,0,1,0,820103006,820010301
0,0,810103106,430001081,43,0,1,0,0,0,0,1,0,810103107,820010311
0,0,810103106,430001082,43,0,1,0,0,0,0,1,0,810103107,820010321
0,0,810103106,430001083,43,0,1,0,0,0,0,1,0,810103107,820010331
0,0,810103106,430001084,43,0,1,0,0,0,0,1,0,810103107,820010341
0,0,810103106,430001085,43,0,1,0,0,0,0,1,0,810103107,820010351
2,0,810103106,430001086,43,0,1,820103606,0,0,0,1,0,810103107,820010361
0,0,810103106,430001087,43,0,1,0,0,0,0,1,0,810103107,820010371
0,0,810103106,430001088,43,0,1,0,0,0,0,1,0,810103107,820010381
0,0,810103106,430001089,43,0,1,0,0,0,0,1,0,810103107,820010391
1,0,820104005,430001090,43,0,1,820104007,0,0,0,1,0,820104006,820010401
0,0,810103106,430001091,43,0,1,0,0,0,0,1,0,810103107,820010411
0,0,810103106,430001092,43,0,1,0,0,0,0,1,0,810103107,820010421
0,0,810103106,430001093,43,0,1,0,0,0,0,1,0,810103107,820010431
0,0,810103106,430001094,43,0,1,0,0,0,0,1,0,810103107,820010441
0,0,810103106,430001095,43,0,1,0,0,0,0,1,0,810103107,820010451
2,0,810103106,430001096,43,0,1,820104606,0,0,0,1,0,810103107,820010461
0,0,810103106,430001097,43,0,1,0,0,0,0,1,0,810103107,820010471
0,0,810103106,430001098,43,0,1,0,0,0,0,1,0,810103107,820010481
0,0,810103106,430001099,43,0,1,0,0,0,0,1,0,810103107,820010491
0,0,820105002,430001100,43,0,1,0,0,0,0,1,0,820105003,820010501
0,0,810100106,430001101,43,0,1,0,0,0,0,1,0,810100107,830010011
0,0,810100106,430001102,43,0,1,0,0,0,0,1,0,810100107,830010021
0,0,810100106,430001103,43,0,1,0,0,0,0,1,0,810100107,830010031
0,0,810100106,430001104,43,0,1,0,0,0,0,1,0,810100107,830010041
0,0,810100106,430001105,43,0,1,0,0,0,0,1,0,810100107,830010051
0,0,810100106,430001106,43,0,1,0,0,0,0,1,0,810100107,830010061
0,0,810100106,430001107,43,0,1,0,0,0,0,1,0,810100107,830010071
0,0,810100106,430001108,43,0,1,0,0,0,0,1,0,810100107,830010081
0,0,810100106,430001109,43,0,1,0,0,0,0,1,0,810100107,830010091
0,0,830101002,430001110,43,0,1,0,0,0,0,1,0,830101003,830010101
0,0,810100106,430001111,43,0,1,0,0,0,0,1,0,810100107,830010111
0,0,810100106,430001112,43,0,1,0,0,0,0,1,0,810100107,830010121
0,0,810100106,430001113,43,0,1,0,0,0,0,1,0,810100107,830010131
0,0,810100106,430001114,43,0,1,0,0,0,0,1,0,810100107,830010141
0,0,810100106,430001115,43,0,1,0,0,0,0,1,0,810100107,830010151
0,0,810100106,430001116,43,0,1,0,0,0,0,1,0,810100107,830010161
0,0,810100106,430001117,43,0,1,0,0,0,0,1,0,810100107,830010171
0,0,810100106,430001118,43,0,1,0,0,0,0,1,0,810100107,830010181
0,0,810100106,430001119,43,0,1,0,0,0,0,1,0,810100107,830010191
0,0,830102004,430001120,43,0,1,0,0,0,0,1,0,830102005,830010201
0,0,810100106,430001121,43,0,1,0,0,0,0,1,0,810100107,830010211
0,0,810100106,430001122,43,0,1,0,0,0,0,1,0,810100107,830010221
0,0,810100106,430001123,43,0,1,0,0,0,0,1,0,810100107,830010231
0,0,810100106,430001124,43,0,1,0,0,0,0,1,0,810100107,830010241
0,0,810100106,430001125,43,0,1,0,0,0,0,1,0,810100107,830010251
0,0,810100106,430001126,43,0,1,0,0,0,0,1,0,810100107,830010261
0,0,810100106,430001127,43,0,1,0,0,0,0,1,0,810100107,830010271
0,0,810100106,430001128,43,0,1,0,0,0,0,1,0,810100107,830010281
0,0,810100106,430001129,43,0,1,0,0,0,0,1,0,810100107,830010291
1,0,830103002,430001130,43,0,1,830103004,0,0,0,1,0,830103003,830010301
0,0,810103106,430001131,43,0,1,0,0,0,0,1,0,810103107,830010311
0,0,810103106,430001132,43,0,1,0,0,0,0,1,0,810103107,830010321
0,0,810103106,430001133,43,0,1,0,0,0,0,1,0,810103107,830010331
0,0,810103106,430001134,43,0,1,0,0,0,0,1,0,810103107,830010341
0,0,810103106,430001135,43,0,1,0,0,0,0,1,0,810103107,830010351
2,0,810103106,430001136,43,0,1,830103606,0,0,0,1,0,830103607,830010361
0,0,810103106,430001137,43,0,1,0,0,0,0,1,0,810103107,830010371
0,0,810103106,430001138,43,0,1,0,0,0,0,1,0,810103107,830010381
0,0,810103106,430001139,43,0,1,0,0,0,0,1,0,810103107,830010391
1,0,830104002,430001140,43,0,1,830104004,0,0,0,1,0,830104003,830010401
0,0,810103106,430001141,43,0,1,0,0,0,0,1,0,810103107,830010411
0,0,810103106,430001142,43,0,1,0,0,0,0,1,0,810103107,830010421
0,0,810103106,430001143,43,0,1,0,0,0,0,1,0,810103107,830010431
0,0,810103106,430001144,43,0,1,0,0,0,0,1,0,810103107,830010441
0,0,810103106,430001145,43,0,1,0,0,0,0,1,0,810103107,830010451
2,0,810103106,430001146,43,0,1,830104606,830104607,0,2,1,0,810103107,830010461
0,0,810103106,430001147,43,0,1,0,0,0,0,1,0,810103107,830010471
0,0,810103106,430001148,43,0,1,0,0,0,0,1,0,810103107,830010481
0,0,810103106,430001149,43,0,1,0,0,0,0,1,0,810103107,830010491
1,0,830105002,430001150,43,0,1,830105004,0,0,0,1,0,830105003,830010501
0,0,810100106,430001151,43,0,1,0,0,0,0,1,0,810100107,840010011
0,0,810100106,430001152,43,0,1,0,0,0,0,1,0,810100107,840010021
0,0,810100106,430001153,43,0,1,0,0,0,0,1,0,810100107,840010031
0,0,810100106,430001154,43,0,1,0,0,0,0,1,0,810100107,840010041
0,0,810100106,430001155,43,0,1,0,0,0,0,1,0,810100107,840010051
0,0,810100106,430001156,43,0,1,0,0,0,0,1,0,810100107,840010061
0,0,810100106,430001157,43,0,1,0,0,0,0,1,0,810100107,840010071
0,0,810100106,430001158,43,0,1,0,0,0,0,1,0,810100107,840010081
0,0,810100106,430001159,43,0,1,0,0,0,0,1,0,810100107,840010091
1,0,840101002,430001160,43,0,1,840101004,0,0,0,1,0,840101003,840010101
0,0,810100106,430001161,43,0,1,0,0,0,0,1,0,810100107,840010111
0,0,810100106,430001162,43,0,1,0,0,0,0,1,0,810100107,840010121
0,0,810100106,430001163,43,0,1,0,0,0,0,1,0,810100107,840010131
0,0,810100106,430001164,43,0,1,0,0,0,0,1,0,810100107,840010141
0,0,810100106,430001165,43,0,1,0,0,0,0,1,0,810100107,840010151
0,0,810100106,430001166,43,0,1,0,0,0,0,1,0,810100107,840010161
0,0,810100106,430001167,43,0,1,0,0,0,0,1,0,810100107,840010171
0,0,810100106,430001168,43,0,1,0,0,0,0,1,0,810100107,840010181
0,0,810100106,430001169,43,0,1,0,0,0,0,1,0,810100107,840010191
4,0,840102005,430001170,43,0,1,840102007,0,0,0,1,0,840102006,840010201
0,0,810100106,430001171,43,0,1,0,0,0,0,1,0,810100107,840010211
0,0,810100106,430001172,43,0,1,0,0,0,0,1,0,810100107,840010221
0,0,810100106,430001173,43,0,1,0,0,0,0,1,0,810100107,840010231
0,0,810100106,430001174,43,0,1,0,0,0,0,1,0,810100107,840010241
0,0,810100106,430001175,43,0,1,0,0,0,0,1,0,810100107,840010251
0,0,810100106,430001176,43,0,1,0,0,0,0,1,0,810100107,840010261
0,0,810100106,430001177,43,0,1,0,0,0,0,1,0,810100107,840010271
0,0,810100106,430001178,43,0,1,0,0,0,0,1,0,810100107,840010281
0,0,810100106,430001179,43,0,1,0,0,0,0,1,0,810100107,840010291
0,0,840103002,430001180,43,0,1,0,0,0,0,1,0,840103003,840010301
0,0,810103106,430001181,43,0,1,0,0,0,0,1,0,810103107,840010311
0,0,810103106,430001182,43,0,1,0,0,0,0,1,0,810103107,840010321
0,0,810103106,430001183,43,0,1,0,0,0,0,1,0,810103107,840010331
0,0,810103106,430001184,43,0,1,0,0,0,0,1,0,810103107,840010341
0,0,810103106,430001185,43,0,1,0,0,0,0,1,0,810103107,840010351
2,0,810103106,430001186,43,0,1,840103606,0,0,0,1,0,810103107,840010361
0,0,810103106,430001187,43,0,1,0,0,0,0,1,0,810103107,840010371
0,0,810103106,430001188,43,0,1,0,0,0,0,1,0,810103107,840010381
0,0,810103106,430001189,43,0,1,0,0,0,0,1,0,810103107,840010391
1,0,840104002,430001190,43,0,1,840104004,0,0,0,1,0,840104003,840010401
0,0,810103106,430001191,43,0,1,0,0,0,0,1,0,810103107,840010411
0,0,810103106,430001192,43,0,1,0,0,0,0,1,0,810103107,840010421
0,0,810103106,430001193,43,0,1,0,0,0,0,1,0,810103107,840010431
0,0,810103106,430001194,43,0,1,0,0,0,0,1,0,810103107,840010441
0,0,810103106,430001195,43,0,1,0,0,0,0,1,0,810103107,840010451
2,0,810103106,430001196,43,0,1,840104606,0,0,0,1,0,810103107,840010461
0,0,810103106,430001197,43,0,1,0,0,0,0,1,0,810103107,840010471
0,0,810103106,430001198,43,0,1,0,0,0,0,1,0,810103107,840010481
0,0,810103106,430001199,43,0,1,0,0,0,0,1,0,810103107,840010491
1,0,840105005,430001200,43,0,1,840105007,0,0,0,1,0,840105006,840010501
0,0,810100106,430001201,43,0,1,0,0,0,0,1,0,810100107,850010011
0,0,810100106,430001202,43,0,1,0,0,0,0,1,0,810100107,850010021
0,0,810100106,430001203,43,0,1,0,0,0,0,1,0,810100107,850010031
0,0,810100106,430001204,43,0,1,0,0,0,0,1,0,810100107,850010041
0,0,810100106,430001205,43,0,1,0,0,0,0,1,0,810100107,850010051
0,0,810100106,430001206,43,0,1,0,0,0,0,1,0,810100107,850010061
0,0,810100106,430001207,43,0,1,0,0,0,0,1,0,810100107,850010071
0,0,810100106,430001208,43,0,1,0,0,0,0,1,0,810100107,850010081
0,0,810100106,430001209,43,0,1,0,0,0,0,1,0,810100107,850010091
1,0,850101002,430001210,43,0,1,850101004,0,0,0,1,0,850101003,850010101
0,0,810100106,430001211,43,0,1,0,0,0,0,1,0,810100107,850010111
0,0,810100106,430001212,43,0,1,0,0,0,0,1,0,810100107,850010121
0,0,810100106,430001213,43,0,1,0,0,0,0,1,0,810100107,850010131
0,0,810100106,430001214,43,0,1,0,0,0,0,1,0,810100107,850010141
0,0,810100106,430001215,43,0,1,0,0,0,0,1,0,810100107,850010151
0,0,810100106,430001216,43,0,1,0,0,0,0,1,0,810100107,850010161
0,0,810100106,430001217,43,0,1,0,0,0,0,1,0,810100107,850010171
0,0,810100106,430001218,43,0,1,0,0,0,0,1,0,810100107,850010181
0,0,810100106,430001219,43,0,1,0,0,0,0,1,0,810100107,850010191
1,0,850102002,430001220,43,0,1,850102004,0,0,0,1,0,850102003,850010201
0,0,810100106,430001221,43,0,1,0,0,0,0,1,0,810100107,850010211
0,0,810100106,430001222,43,0,1,0,0,0,0,1,0,810100107,850010221
0,0,810100106,430001223,43,0,1,0,0,0,0,1,0,810100107,850010231
0,0,810100106,430001224,43,0,1,0,0,0,0,1,0,810100107,850010241
0,0,810100106,430001225,43,0,1,0,0,0,0,1,0,810100107,850010251
0,0,810100106,430001226,43,0,1,0,0,0,0,1,0,810100107,850010261
0,0,810100106,430001227,43,0,1,0,0,0,0,1,0,810100107,850010271
0,0,810100106,430001228,43,0,1,0,0,0,0,1,0,810100107,850010281
0,0,810100106,430001229,43,0,1,0,0,0,0,1,0,810100107,850010291
4,0,850103005,430001230,43,0,1,850103007,0,0,0,1,0,850103006,850010301
0,0,810103106,430001231,43,0,1,0,0,0,0,1,0,810103107,850010311
0,0,810103106,430001232,43,0,1,0,0,0,0,1,0,810103107,850010321
0,0,810103106,430001233,43,0,1,0,0,0,0,1,0,810103107,850010331
0,0,810103106,430001234,43,0,1,0,0,0,0,1,0,810103107,850010341
0,0,810103106,430001235,43,0,1,0,0,0,0,1,0,810103107,850010351
2,0,810103106,430001236,43,0,1,850103606,0,0,0,1,0,810103107,850010361
0,0,810103106,430001237,43,0,1,0,0,0,0,1,0,810103107,850010371
0,0,810103106,430001238,43,0,1,0,0,0,0,1,0,810103107,850010381
0,0,810103106,430001239,43,0,1,0,0,0,0,1,0,810103107,850010391
4,0,850104002,430001240,43,0,1,850104004,0,0,0,1,0,850104003,850010401
0,0,810103106,430001241,43,0,1,0,0,0,0,1,0,810103107,850010411
0,0,810103106,430001242,43,0,1,0,0,0,0,1,0,810103107,850010421
0,0,810103106,430001243,43,0,1,0,0,0,0,1,0,810103107,850010431
0,0,810103106,430001244,43,0,1,0,0,0,0,1,0,810103107,850010441
0,0,810103106,430001245,43,0,1,0,0,0,0,1,0,810103107,850010451
2,0,810103106,430001246,43,0,1,850104606,0,0,0,1,0,850104607,850010461
0,0,810103106,430001247,43,0,1,0,0,0,0,1,0,810103107,850010471
0,0,810103106,430001248,43,0,1,0,0,0,0,1,0,810103107,850010481
0,0,810103106,430001249,43,0,1,0,0,0,0,1,0,810103107,850010491
4,0,850105005,430001250,43,0,1,850105007,0,0,0,1,0,850105006,850010501
0,0,810105106,430001251,43,0,1,0,0,0,0,1,0,810105107,810010511
0,0,810105106,430001252,43,0,1,0,0,0,0,1,0,810105107,810010521
0,0,810105106,430001253,43,0,1,0,0,0,0,1,0,810105107,810010531
0,0,810105106,430001254,43,0,1,0,0,0,0,1,0,810105107,810010541
0,0,810105106,430001255,43,0,1,0,0,0,0,1,0,810105107,810010551
2,0,810105106,430001256,43,0,1,810105607,0,0,0,1,0,810105606,810010561
0,0,810105106,430001257,43,0,1,0,0,0,0,1,0,810105107,810010571
0,0,810105106,430001258,43,0,1,0,0,0,0,1,0,810105107,810010581
0,0,810105106,430001259,43,0,1,0,0,0,0,1,0,810105107,810010591
2,0,810106002,430001260,43,0,1,810106004,0,0,0,1,0,810106003,810010601
0,0,810105106,430001261,43,0,1,0,0,0,0,1,0,810105107,810010611
0,0,810105106,430001262,43,0,1,0,0,0,0,1,0,810105107,810010621
0,0,810105106,430001263,43,0,1,0,0,0,0,1,0,810105107,810010631
0,0,810105106,430001264,43,0,1,0,0,0,0,1,0,810105107,810010641
0,0,810105106,430001265,43,0,1,0,0,0,0,1,0,810105107,810010651
2,0,810105106,430001266,43,0,1,810106607,0,0,0,1,0,810106606,810010661
0,0,810105106,430001267,43,0,1,0,0,0,0,1,0,810105107,810010671
0,0,810105106,430001268,43,0,1,0,0,0,0,1,0,810105107,810010681
0,0,810105106,430001269,43,0,1,0,0,0,0,1,0,810105107,810010691
1,0,810107002,430001270,43,0,1,810107004,0,0,0,1,0,810107003,810010701
0,0,810105106,430001271,43,0,1,0,0,0,0,1,0,810105107,820010511
0,0,810105106,430001272,43,0,1,0,0,0,0,1,0,810105107,820010521
0,0,810105106,430001273,43,0,1,0,0,0,0,1,0,810105107,820010531
0,0,810105106,430001274,43,0,1,0,0,0,0,1,0,810105107,820010541
0,0,810105106,430001275,43,0,1,0,0,0,0,1,0,810105107,820010551
1,0,810105106,430001276,43,0,1,820105606,820105607,0,1,1,0,810105107,820010561
0,0,810105106,430001277,43,0,1,0,0,0,0,1,0,810105107,820010571
0,0,810105106,430001278,43,0,1,0,0,0,0,1,0,810105107,820010581
0,0,810105106,430001279,43,0,1,0,0,0,0,1,0,810105107,820010591
2,0,820106002,430001280,43,0,1,820106004,0,0,0,1,0,820106003,820010601
0,0,810105106,430001281,43,0,1,0,0,0,0,1,0,810105107,820010611
0,0,810105106,430001282,43,0,1,0,0,0,0,1,0,810105107,820010621
0,0,810105106,430001283,43,0,1,0,0,0,0,1,0,810105107,820010631
0,0,810105106,430001284,43,0,1,0,0,0,0,1,0,810105107,820010641
0,0,810105106,430001285,43,0,1,0,0,0,0,1,0,810105107,820010651
1,0,810105106,430001286,43,0,1,820106606,820106607,0,1,1,0,810105107,820010661
0,0,810105106,430001287,43,0,1,0,0,0,0,1,0,810105107,820010671
0,0,810105106,430001288,43,0,1,0,0,0,0,1,0,810105107,820010681
0,0,810105106,430001289,43,0,1,0,0,0,0,1,0,810105107,820010691
1,0,820107002,430001290,43,0,1,820107004,0,0,0,1,0,820107003,820010701
0,0,810105106,430001291,43,0,1,0,0,0,0,1,0,810105107,830010511
0,0,810105106,430001292,43,0,1,0,0,0,0,1,0,810105107,830010521
0,0,810105106,430001293,43,0,1,0,0,0,0,1,0,810105107,830010531
0,0,810105106,430001294,43,0,1,0,0,0,0,1,0,810105107,830010541
0,0,810105106,430001295,43,0,1,0,0,0,0,1,0,810105107,830010551
1,0,810105106,430001296,43,0,1,830105606,0,0,0,1,0,830105607,830010561
0,0,810105106,430001297,43,0,1,0,0,0,0,1,0,810105107,830010571
0,0,810105106,430001298,43,0,1,0,0,0,0,1,0,810105107,830010581
0,0,810105106,430001299,43,0,1,0,0,0,0,1,0,810105107,830010591
1,0,830106002,430001300,43,0,1,830106004,0,0,0,1,0,830106003,830010601
0,0,810105106,430001301,43,0,1,0,0,0,0,1,0,810105107,830010611
0,0,810105106,430001302,43,0,1,0,0,0,0,1,0,810105107,830010621
0,0,810105106,430001303,43,0,1,0,0,0,0,1,0,810105107,830010631
0,0,810105106,430001304,43,0,1,0,0,0,0,1,0,810105107,830010641
0,0,810105106,430001305,43,0,1,0,0,0,0,1,0,810105107,830010651
1,0,810105106,430001306,43,0,1,830106607,0,0,0,1,0,830106606,830010661
0,0,810105106,430001307,43,0,1,0,0,0,0,1,0,810105107,830010671
0,0,810105106,430001308,43,0,1,0,0,0,0,1,0,810105107,830010681
0,0,810105106,430001309,43,0,1,0,0,0,0,1,0,810105107,830010691
0,0,830107005,430001310,43,0,1,0,0,0,0,1,0,830107006,830010701
0,0,810105106,430001311,43,0,1,0,0,0,0,1,0,810105107,840010511
0,0,810105106,430001312,43,0,1,0,0,0,0,1,0,810105107,840010521
0,0,810105106,430001313,43,0,1,0,0,0,0,1,0,810105107,840010531
0,0,810105106,430001314,43,0,1,0,0,0,0,1,0,810105107,840010541
0,0,810105106,430001315,43,0,1,0,0,0,0,1,0,810105107,840010551
1,0,810105106,430001316,43,0,1,840105606,840105607,0,1,1,0,810105107,840010561
0,0,810105106,430001317,43,0,1,0,0,0,0,1,0,810105107,840010571
0,0,810105106,430001318,43,0,1,0,0,0,0,1,0,810105107,840010581
0,0,810105106,430001319,43,0,1,0,0,0,0,1,0,810105107,840010591
0,0,840106002,430001320,43,0,1,0,0,0,0,1,0,840106003,840010601
0,0,810105106,430001321,43,0,1,0,0,0,0,1,0,810105107,840010611
0,0,810105106,430001322,43,0,1,0,0,0,0,1,0,810105107,840010621
0,0,810105106,430001323,43,0,1,0,0,0,0,1,0,810105107,840010631
0,0,810105106,430001324,43,0,1,0,0,0,0,1,0,810105107,840010641
0,0,810105106,430001325,43,0,1,0,0,0,0,1,0,810105107,840010651
1,0,810105106,430001326,43,0,1,840106606,840106607,0,1,1,0,810105107,840010661
0,0,810105106,430001327,43,0,1,0,0,0,0,1,0,810105107,840010671
0,0,810105106,430001328,43,0,1,0,0,0,0,1,0,810105107,840010681
0,0,810105106,430001329,43,0,1,0,0,0,0,1,0,810105107,840010691
1,0,840107002,430001330,43,0,1,840107004,0,0,0,1,0,840107003,840010701
0,0,810105106,430001331,43,0,1,0,0,0,0,1,0,810105107,850010511
