image_id_1,choice_2,choice_1,image_id_2,image_id_4,image_id_3,choice_3,asm_id,choice_4,correct_answer
0,"리마","모두 같다",0,0,0,"쿄우카",2321001,"페코린느",1
0,"오에도","오마",0,0,0,"센토루스",2321002,"랜드솔",1
0,"오마","센토루스",0,0,0,"오에도",2321003,"엘피스 섬",1
0,"오마","오에도",0,0,0,"센토루스",2321004,"사렌디아",1
0,2000,2500,0,0,0,1000,2321005,1500,1
0,"알헤나","알베도",0,0,0,"아르간",2330001,"아르킨",1
0,16,18,0,0,0,20,2330002,22,1
0,"사자자리","황소자리",0,0,0,"물병자리",2330004,"양자리",1
0,"시리우스","아크투루스",0,0,0,"카노푸스",2330005,"베텔기우스",1
0,"해왕성","천왕성",0,0,0,"목성",2330007,"토성",1
0,"벤토나이트","모이사나이트",0,0,0,"마이카나이트",2330008,"카오리나이트",1
0,"도마뱀붙이자리","도마뱀자리",0,0,0,"개구리자리",2330010,"도롱뇽자리",1
0,BC,AC,0,0,0,CC,2330011,DC,1
0,"빨간색이 파랗게 된다","파란색이 빨갛게 된다",0,0,0,"둘 다 변화하지 않는다",2330012,"둘 다 하얗게 된다",1
0,"외심","무게중심",0,0,0,"수심",2330015,"내심",1
0,"주황","초록",0,0,0,"투명",2330016,"파랑",1
0,"5개","9개",0,0,0,"7개",2330017,"13개",1
0,"16번째","31번째",0,0,0,"23번째",2330018,"9번째",1
0,"남쪽원형자리","남쪽삼각형자리",0,0,0,"남쪽사각형자리",2330020,"남쪽마름모자리",1
0,"아크룩스","폴룩스",0,0,0,"베크룩스",2330021,"안타레스",1
0,"게자리","거문고자리",0,0,0,"고래자리",2330022,"고물자리",1
0,"오리엔탈리즘","서캐디언 리듬",0,0,0,"폴리리듬",2330023,"인터내셔널리즘",1
0,"표준 화석","시상 화석",0,0,0,"이석 화석",2330024,"자연 화석",1
0,"라스카","스칼라",0,0,0,"뮬러",2330026,"리어",1
0,"아세틸렌","암모니아",0,0,0,"은",2330027,"다이아몬드",1
0,989,997,0,0,0,991,2330028,993,1
0,"익시오톡신","아스타크산틴",0,0,0,"테트로도톡신",2330029,"파후톡신",1
0,"인덕턴스","컨덕턴스",0,0,0,"지멘스",2330030,"헨리",1
0,"람다","시그마",0,0,0,"감마",2330031,"델타",1
0,"큰곰자리","작은곰자리",0,0,0,"작은개자리",2330032,"큰개자리",1
0,"포타슘","칼슘",0,0,0,"소듐",2330033,"마그네슘",1
0,"트라이아스기","페름기",0,0,0,"쥐라기",2330034,"백악기",1
0,"몰리브데넘","테크네튬",0,0,0,"텔루륨",2330035,"로듐",1
0,"아르스 마그나","포사 마그나",0,0,0,"마그나 카르타",2330036,"머그컵",1
0,"실로폰스코프","오실로스코프",0,0,0,"실로암스코프",2330037,"가실로스코프",1
0,"1리","1분",0,0,0,"1척",2330038,"1전",1
0,"0기압","1기압",0,0,0,"10기압",2330040,"1013기압",1
0,NaOH,NaCl,0,0,0,MgO,2330041,SiO2,1
0,"3개","2개",0,0,0,"4개",2330042,"1개",1
0,7,10,0,0,0,8,2330043,9,1
0,"질소","산소",0,0,0,"이산화탄소",2330045,"수소",1
0,"지구","금성",0,0,0,"달",2330047,"목성",1
0,"스프롤 현상","브로켄 현상",0,0,0,"클립 현상",2330048,"히트 아일랜드 현상",1
0,"받침점","작용점",0,0,0,"힘점",2330049,"교점",1
0,"젠 현상","푄 현상",0,0,0,"듀엔 현상",2330051,"휘잉 현상",1
0,"수성","태양",0,0,0,"화성",2330053,"달",1
0,"열권","성층권",0,0,0,"중간권",2330056,"대류권",1
0,"수성","금성",0,0,0,"화성",2330057,"토성",1
0,"위분수","가분수",0,0,0,"배분수",2330058,"억분수",1
0,"4분의 1","6분의 1",0,0,0,"5분의 1",2330061,"7분의 1",1
0,"미스테리온 해안","마르젠 해안",0,0,0,"브리자 해안",2331001,"오에도 해안",1
0,4,4.5,0,0,0,5,2331002,3,1
0,"아키노","마코토",0,0,0,"콧코로",2331003,"모니카",1
0,"남서 습지","도로테아 습지",0,0,0,"탈리아 습지",2331004,"주노 습지",1
0,"카우다 곶","프로피나 곶",0,0,0,"에스터 곶",2331005,"후테라 곶",1
0,"셔틀버스","시스템버스",0,0,0,"노선버스",2410002,"트롤리버스",1
0,"자전거",SRT,0,0,0,"구급차",2410003,"잠수함",1
0,"메타볼라이신드롬","메타볼릭신드롬",0,0,0,"메타본스신드롬",2410004,"메타봇신드롬",1
0,"웹사이클링","웹서핑",0,0,0,"웹런닝",2410005,"웹드라이빙",1
0,"쇼루밍","스트리밍",0,0,0,"서밍",2410006,"해킹",1
0,"암케이블","광케이블",0,0,0,"화케이블",2410007,"수케이블",1
0,"냉장고면허","장롱면허",0,0,0,"서랍면허",2410008,"냉동실면허",1
0,"스위트피","카네이션",0,0,0,"에델바이스",2410009,"튤립",1
0,"위반찬","밑반찬",0,0,0,"앞반찬",2410011,"뒤반찬",1
0,"버블리스","샴푸캡",0,0,0,"아이가드",2410012,"바스도넛",1
0,"야식 만들기","잠투정",0,0,0,"야반도주",2410014,"밤샘",1
0,"속","불꽃놀이",0,0,0,"파도",2410015,"산",1
0,"포르테","카르테",0,0,0,"타르트",2410016,"콰르텟",1
0,"근원법","원근법",0,0,0,"작크법",2410017,"등거리방위 도법",1
0,"안전벨트","헬멧",0,0,0,"차일드시트",2410018,"갑옷",1
0,"주주집회","주주총회",0,0,0,"특별총회",2410019,"긴급집회",1
0,"급취주의","취급주의",0,0,0,"취급의주",2410020,"급취의주",1
0,"진찰검진","건강검진",0,0,0,"검사검진",2410022,"진강검진",1
0,"자동차교육학원","자동차운전학원",0,0,0,"자동차교습학원",2410024,"자동차교양학원",1
0,"비행기","헬리콥터",0,0,0,"글라이더",2410025,"열기구",1
0,"그레이트월","파이어월",0,0,0,"차이니즈월",2410026,"클라이밍월",1
0,"스프링타임","서머타임",0,0,0,"핫타임",2410027,"이콜로지타임",1
0,"입석","교통약자석",0,0,0,"자유석",2410028,"벌크석",1
0,"멕시코","일본",0,0,0,"스페인",2410030,"튀르키예",1
0,"사슴발","노루발",0,0,0,"고라니발",2410031,"순록발",1
0,"여름","가을",0,0,0,"봄",2410032,"겨울",1
0,"화병","보온병",0,0,0,"화염병",2410033,"우유병",1
0,"소한","동지",0,0,0,"곡우",2410036,"대설",1
0,"스트롱 교차로","스크램블 교차로",0,0,0,"스피디 교차로",2410037,"스파게티 교차로",1
0,"이쿠라를 좋아함","육아에 적극적",0,0,0,"항상 외출함",2410038,"시 짓기가 취미",1
0,"잔서장","연하장",0,0,0,"복중장",2410039,"불행의 편지",1
0,"외할머니","외할아버지",0,0,0,"친할머니",2410040,"증조할아버지",1
0,"페이퍼쿠키","포춘쿠키",0,0,0,"럭키쿠키",2410041,"갓쿠키",1
0,"에이드","화채",0,0,0,"버블티",2410042,"궁채",1
0,"깍뚝썰기","다지기",0,0,0,"채썰기",2410048,"통썰기",1
0,"백후추","유즈코쇼",0,0,0,"흑후추",2410050,"시오코쇼",1
0,"타코야키","붕어빵",0,0,0,"오징어구이",2410051,"달걀말이",1
0,"빨갛게 변색된다","수분이 나온다",0,0,0,"부스러진다",2410052,"맛이 사라진다",1
0,"사쿠라","렌게",0,0,0,"스미레",2410053,"모미지",1
0,"틴 캐논","틴 캐니스터",0,0,0,"캔 알루미늄",2410054,"틴 케이스",1
0,"저그","데미타스",0,0,0,"텀블러",2410055,"소서",1
0,"꿀떡","인절미",0,0,0,"바람떡",2410056,"백설기",1
0,"김밥","비빔밥",0,0,0,"어죽",2410057,"물회",1
0,"포치드 에그","스크램블 에그",0,0,0,"서니사이드업",2410058,"플레인 오믈렛",1
0,"사비","네타",0,0,0,"가리",2410059,"사라",1
0,"마리네리우스 재단","메르쿠리우스 재단",0,0,0,"메이케올 결사",2411001,"므시에랄고 상사",1
0,"주먹밥 인생게임","캐러밴",0,0,0,"어드벤처",2411002,"렛츠! 테오고니아!",1
0,"쥬얼","루피",0,0,0,"마나",2411003,"솔",1
0,"스즈메","아유미",0,0,0,"타마키",2411004,"리노",1
0,"한꺼번에 스킵","스케줄 수첩",0,0,0,"예정표",2411005,"데일리 수첩",1
0,"갈색 머리","흰머리",0,0,0,"검은 머리",2420001,"금발",1
0,"기상예상사","기상예보사",0,0,0,"기상예고사",2420002,"기상예언사",1
0,"제너레이션","제네릭",0,0,0,"제너럴",2420003,"제네시스",1
0,1,7,0,0,0,3,2420004,9,1
0,"소서","코스터",0,0,0,"차탁",2420005,"속대",1
0,"쇼핑백 물가","장바구니 물가",0,0,0,"에코백 물가",2420006,"비닐봉지 물가",1
0,"사천왕","칠복신",0,0,0,"십이신장",2420008,"팔부중",1
0,TW,WC,0,0,0,TO,2420009,WT,1
0,"종말보험","종신보험",0,0,0,"종기보험",2420011,"연장보험",1
0,"레시피엔트","도너",0,0,0,"그레이더",2420012,"패터너",1
0,"재판관","검찰관",0,0,0,"변호사",2420013,"법무사",1
0,"설날 아침","섣달 그믐날",0,0,0,"춘분",2420014,"크리스마스이브",1
0,"시와스식 해안","리아스식 해안",0,0,0,"리어르식 해안",2420016,"이그나스식 해안",1
0,"가득 장마","마른 장마",0,0,0,"따로 장마",2420017,"부들 장마",1
0,"수해","냉해",0,0,0,"빙해",2420018,"관개",1
0,"톰보이","벨보이",0,0,0,"카우보이",2420019,"볼보이",1
0,"케이크","도넛",0,0,0,"크레이프",2420020,"아이스크림",1
0,"27번","33번",0,0,0,"54번",2420021,"216번",1
0,"디플레이션","인플레이션",0,0,0,"스태그네이션",2420023,"디노미네이션",1
0,"헌법시험","사법시험",0,0,0,"위법시험",2420025,"인법시험",1
0,"기온이 높은 지역","눈이 많은 지역",0,0,0,"바다와 가까운 지역",2420028,"건조한 지역",1
0,"기온이 낮은 상태","인구가 줄어든 상태",0,0,0,"면적이 좁은 상태",2420029,"지진이 일어나는 상태",1
0,"워시볼","핑거볼",0,0,0,"샐러드볼",2420030,"클리닝볼",1
0,"치경 흡착음","물 농도",0,0,0,"팩토리얼",2420031,"느낌표",1
0,1t,1T,0,0,0,"1티스푼",2420032,"모두 같다",1
0,"어린이 전문","반려동물 전문",0,0,0,"연기자 전문",2420033,"미용사 전문",1
0,"선글라스","스테인드글라스 ",0,0,0,"오페라 글라스",2420035,"와인글라스",1
0,"밀가루","녹말가루",0,0,0,"백옥분",2420036,"칡가루",1
0,"숏츠루","쿠사야",0,0,0,"앤초비",2420039,"말린 청어",1
0,"돼지","소",0,0,0,"닭",2420040,"양",1
0,"연기","소금",0,0,0,"납",2420042,"녹",1
0,"튀김만두","물만두",0,0,0,"군만두",2420046,"찐만두",1
0,"이탈리안라이그라스","레몬그라스",0,0,0,"스테인드글라스 ",2420048,"와인글라스",1
0,"감자","쌀",0,0,0,"밀가루",2420049,"대두",1
0,"소고기","닭고기",0,0,0,"돼지고기",2420051,"양고기",1
0,"닭고기","달걀",0,0,0,"야채튀김",2420052,"파",1
0,"겨울","봄",0,0,0,"여름",2420053,"가을",1
0,10cc,5cc,0,0,0,3cc,2420054,12cc,1
0,"아가리","샤리",0,0,0,"무라사키",2420055,"시로",1
0,"카프리치오","카푸치노",0,0,0,"카프레제",2420056,"캡사이신",1
0,"튀긴 것","볶은 것",0,0,0,"된장국",2420057,"냉두부",1
0,"객선말이","군함말이",0,0,0,"마차말이",2420058,"기구말이",1
0,"보리차","녹차",0,0,0,"소주",2420059,"전통주",1
0,"웰던","레어",0,0,0,"미디엄 레어",2420060,"미디엄",1
0,"마시멜로","휘핑크림",0,0,0,"소시지",2420061,"딸기잼",1
0,"Precious Journey","Mirage Game",0,0,0,"Lost Princess",2421001,"Connecting Happy!!",1
0,"Precious Journey","노을빛 샛길",0,0,0,"Connecting Happy!!",2421002,"미해결인 마음",1
0,"3명","5명",0,0,0,"4명",2421003,"2명",1
0,"마사카즈","카즈마사",0,0,0,"카즈히코",2421004,"피셔맨 지크",1
0,"철","과자",0,0,0,"목재",2421005,"마물",1
0,GPS,CPU,0,0,0,SSD,2430001,DOS,1
0,"무릎베개","머리를 북쪽으로 두는 것",0,0,0,"팔베개",2430002,"보디 필로우",1
0,"4.4평방미터","3.3평방미터",0,0,0,"5.5평방미터",2430003,"6.6평방미터",1
0,"촌수가 3","촌수가 6",0,0,0,"촌수가 9",2430004,"촌수가 10",1
0,A3,B5,0,0,0,A4,2430005,B4,1
0,"도너","레시피엔트",0,0,0,"그레이더",2430006,"패터너",1
0,"유훈분","유류분",0,0,0,"유령분",2430007,"유애분",1
0,"밭","과수원",0,0,0,"폭포",2430008,"광산",1
0,"개인 연금보험","자동차 의무보험",0,0,0,"가족 상해보험",2430009,"화재보험",1
0,"가스","수도",0,0,0,"전기",2430010,"전화",1
0,"바로 효과가 나는 약","겉에 당분을 입힌 약",0,0,0,"비싸서 쉽사리 손대기 힘든 약",2430011,"먼 병원에서 타 오는 약",1
0,"고정자산","유동자산",0,0,0,"행동자산",2430015,"확정자산",1
0,"생일","성인식",0,0,0,"경로의 날",2430016,"은혼식",1
0,"다당계 사기","다단계 사기",0,0,0,"일단계 사기",2430017,"단당계 사기",1
0,A4,A3,0,0,0,B4,2430018,B5,1
0,"안내표지","지시표지",0,0,0,"경계표지",2430019,"규제표지",1
0,"안대","산전복대",0,0,0,"시간대",2430020,"아한대",1
0,50km/h,25km/h,0,0,0,40km/h,2430021,20km/h,1
0,"승용자동차","덤프트럭",0,0,0,"원동기 장치 자전거",2430022,"3t 미만 지게차",1
0,"장승","솟대",0,0,0,"돌하르방",2430023,"금줄",1
0,"1명","2명",0,0,0,"3명",2430024,"0명",1
0,ROAD,ROUTE,0,0,0,COUNTRY,2430025,NUMBER,1
0,"주민등록등본","과세증명서",0,0,0,"가족관계증명서",2430026,"혼인관계증명서",1
0,"널","절",0,0,0,"설",2430027,"벌",1
0,"은의환향","금의환향",0,0,0,"동의환향",2430028,"철의환향",1
0,"레이트","게이트",0,0,0,"메이트",2430029,"헤이트",1
0,"북동","북서",0,0,0,"북",2430030,"동",1
0,"캄보디아-텡게","알바니아-레크",0,0,0,"네팔-발보아",2430031,"카타르-레우",1
0,"아이보석수첩","모자보건수첩",0,0,0,"산월수첩",2430032,"육아수첩",1
0,"말고기","소고기",0,0,0,"양고기",2430034,"닭고기",1
0,"튀김가루","콩고물",0,0,0,"박력분",2430041,"달걀",1
0,"샤브샤브","징기스칸",0,0,0,"니쿠쟈가",2430042,"스키야키",1
0,"대파","실곤약",0,0,0,"표고버섯",2430043,"배추",1
0,"감자","고구마",0,0,0,"토란",2430044,"구약감자",1
0,"고구마","구약감자",0,0,0,"감자",2430046,"토란",1
0,"돼지고기","소고기",0,0,0,"닭고기",2430047,"양고기",1
0,"고래","상어",0,0,0,"다랑어",2430048,"돌고래",1
0,"꼬리","혀",0,0,0,"어깨",2430049,"뒷다리",1
0,"담수","소금물",0,0,0,"식초",2430052,"흙탕물",1
0,"피터팬","피단",0,0,0,"피타브레드",2430053,"피칸",1
0,"글라세","퓨레",0,0,0,"수플레",2430054,"파테",1
0,"테린","크루통",0,0,0,"에샬롯",2430056,"프랄리네",1
0,"송송썰기","어슷썰기",0,0,0,"은행잎썰기",2430058,"편썰기",1
0,"다식","한과",0,0,0,"약과",2430060,"정과",1
0,"라자냐","빠에야",0,0,0,"오믈렛",2430061,"부야베스",1
0,"풋내기 모험가","모험의 시작",0,0,0,"모험의 서장",2431001,"알몸의 모험가",1
0,"미의 향연","유키의 심미회",0,0,0,"유키의 뷰티 체크",2431002,"미의 전도사",1
0,"녹용의 해령","독기의 암릉",0,0,0,"창해의 고탑",2431003,"절벽의 유적",1
0,"무이미의 추억","추억의 조각 모음",0,0,0,"추억의 메모리",2431004,"노웸의 지나간 나날",1
0,"GREEDY LOVE","내 색깔의 STORY",0,0,0,"Seize The Day!",2431005,"페어리 테일은 꿈 속",1
0,"파인","포르테",0,0,0,"피네",2510003,"폭스",1
0,"첼로","콘트라베이스",0,0,0,"바이올린",2510004,"비올라",1
0,g,f,0,0,0,d,2510005,i,1
0,"작곡가","지휘자",0,0,0,"최연장자",2510006,"제1바이올린",1
0,"적벽가","천년가",0,0,0,"수궁가",2510007,"춘향가",1
0,"Cuter Voice","Character Voice",0,0,0,"Commercial Voice",2510008,"Create Voice",1
0,"킬러 소프트","런칭 소프트",0,0,0,"스타트 소프트",2510009,"번들 소프트",1
0,"드릴 머리","바보 털",0,0,0,"띄움 머리",2510010,"빼꼼 털",1
0,"장기","오델로",0,0,0,"체스",2510012,"모두 같다",1
0,"차","한(초)",0,0,0,"포",2510013,"상",1
0,"마파람","샛바람",0,0,0,"하늬바람",2510014,"뒤바람",1
0,"허리케인","스콜",0,0,0,"타이푼",2510015,"몬순",1
0,"너울","해미",0,0,0,"가람",2510016,"까치놀",1
0,"바빈","보빈",0,0,0,"부빈",2510018,"베빈",1
0,"보헤미아","캐시미어",0,0,0,"프리미어",2510019,"크리미아",1
0,"샴푸","트리트먼트",0,0,0,"린스",2510022,"보디 소프",1
0,"치크","마스카라",0,0,0,"하이라이터",2510023,"마라카스",1
0,"스텝","스티치",0,0,0,"슬릿",2510025,"스커드",1
0,"바인더","바이어",0,0,0,"바이플레이어",2510027,"알바",1
0,"연수","경수",0,0,0,"상수",2510028,"우물물",1
0,"템테이션","폴터가이스트",0,0,0,"엑토플라즘",2510029,"리인카네이션",1
0,"트럼프","주사위",0,0,0,"마작패",2510030,"장기말",1
0,"장기","바둑",0,0,0,"마작",2510031,"오목",1
0,"바이오해저드","모럴해저드",0,0,0,"머니해저드",2510032,"라이프해저드",1
0,"바린","바란",0,0,0,"라팡",2510033,"풀떼기",1
0,"칼을 차갑게 식힌다","칼을 가볍게 데운다",0,0,0,"칼에 기름을 바른다",2510035,"칼을 녹슬게 한다",1
0,"도넛 밴드","곱창 밴드",0,0,0,"순대 밴드",2510038,"머리띠",1
0,"파니아","데니아",0,0,0,"스톨",2510039,"플리츠",1
0,"제습액","제광액",0,0,0,"제형액",2510040,"제산액",1
0,"베이지","루주",0,0,0,"코르사주",2510041,"미라주",1
0,"안티크루징","안티에이징",0,0,0,"안티클렌징",2510042,"안티드레싱",1
0,"쓰리 카드","원페어",0,0,0,"플러시",2510043,"풀하우스",1
0,"론","츠모",0,0,0,"퐁",2510044,"치",1
0,"1, 2","9, 0",0,0,0,"4, 7",2510046,"4, 8",1
0,A,C,0,0,0,B,2510047,D,1
0,"귀치기","칼등치기",0,0,0,"혀차기",2510048,"머리치기",1
0,"트럭","택시",0,0,0,"심야버스",2510050,"유조선",1
0,"해바라기","무궁화",0,0,0,"국화",2510051,"데이지",1
0,"맛이 강한 순서","많이 사용한 순서",0,0,0,"칼로리가 높은 순서",2510053,"단가가 높은 순서",1
0,"드라이어","플라이어",0,0,0,"플레이어",2510054,"세트 리스트",1
0,"디지털조커","디스크자키",0,0,0,"댄스저그",2510056,"드림저스티스",1
0,"측전","암전",0,0,0,"회전",2510057,"백덤블링",1
0,"빅 밴드","브라스 밴드",0,0,0,"허즈밴드",2510058,"브로드밴드",1
0,"스테일메이트","퍼페추얼 체크",0,0,0,"추크츠방",2510059,"페트로프 디펜스",1
0,"재즈 현상","랩 현상",0,0,0,"락 현상",2510060,"트로트 현상",1
0,"교무실","수영장",0,0,0,"보건실",2511001,"체육관",1
0,4.5,5.5,0,0,0,6.5,2511002,3.5,1
0,"레이","히요리",0,0,0,"시오리",2511003,"사렌",1
0,"어디든지 치에루","수다쟁이 치에루",0,0,0,"언제든지 치에루",2511004,"치에루~운☆치에루",1
0,"리치몬드 타워","크레짓타 타워",0,0,0,"크레짓타 빌딩",2511005,"타워 오브 크레짓타",1
0,"6월 27일","7월 2일",0,0,0,"7월 7일",2520001,"6월 22일",1
0,"바늘","송곳",0,0,0,"중식도",2520002,"피어싱",1
0,"돌만지기","돌가리기",0,0,0,"돌돌리기",2520004,"돌놓치기",1
0,"가마니","아궁이",0,0,0,"부뚜막",2520006,"온돌",1
0,"탸탸","튜튜",0,0,0,"톄톄",2520007,"툐툐",1
0,"라이트 낚시","플라이 낚시",0,0,0,"헤비 낚시",2520009,"헤어 낚시",1
0,"봉돌","루어",0,0,0,"연철",2520010,"납봉",1
0,"라비올리","푸실리",0,0,0,"링귀네",2520011,"펜네",1
0,"다관","숙우",0,0,0,"다건",2520012,"구비",1
0,"스테이지","프린지",0,0,0,"그런지",2520013,"브리지",1
0,"세퍼레이트","셀렉트",0,0,0,"세일랭킹",2520015,"세리머니",1
0,"레깅스","풀오버",0,0,0,"오버니삭스",2520016,"스코트",1
0,"콘플레이크","그래놀라",0,0,0,"오트밀",2520018,"포리지",1
0,"와이어드","티어드",0,0,0,"블리자드",2520020,"플레야드",1
0,"티저 광고","서브리미널 광고",0,0,0,"시즐 광고",2520022,"테스티모니얼 광고",1
0,"5줄","4줄",0,0,0,"8줄",2520023,"6줄",1
0,"트리오","퀸텟",0,0,0,"듀오",2520024,"콰르텟",1
0,"메조알토","메조소프라노",0,0,0,"바리톤",2520025,"테너",1
0,"마드라스","아가일",0,0,0,"타탄",2520026,"깅엄",1
0,"쇠","빛",0,0,0,"물",2520028,"흙",1
0,S,R,0,0,0,T,2520029,U,1
0,"마작","바둑",0,0,0,"화투",2520033,"장기",1
0,"12~2월","3~5월",0,0,0,"6~8월",2520034,"9~11월",1
0,"눈두덩이","발바닥",0,0,0,"엉덩이",2520035,"무릎",1
0,"매달린 남자","심판",0,0,0,"힘",2520037,"황제",1
0,"클라우드","벌룬",0,0,0,"프레임",2520038,"서클",1
0,"다이아","하트",0,0,0,"스페이드",2520039,"클럽",1
0,"루비","아메시스트",0,0,0,"터쿼이즈",2520040,"라피스라줄리",1
0,"지구력","태양력",0,0,0,"태음력",2520042,"어화력",1
0,"11주년","1주년",0,0,0,"21주년",2520043,"31주년",1
0,"긴뜨기","메리야스뜨기",0,0,0,"짧은뜨기",2520044,"사슬뜨기",1
0,"자일색","천화",0,0,0,"대삼원",2520045,"사암각",1
0,"스트레이트","플러시",0,0,0,"풀하우스",2520047,"파이브 카드",1
0,"연당","연지",0,0,0,"연순",2520048,"연추",1
0,"라쉐","사쉐",0,0,0,"카쉐",2520049,"리쉐",1
0,"남동","북동",0,0,0,"북서",2520050,"남서",1
0,"크루저넥","크루넥",0,0,0,"클럽넥",2520051,"크루크루넥",1
0,"피치 컬러","어스 컬러",0,0,0,"펄 컬러",2520052,"돌 컬러",1
0,"칼사","괄사",0,0,0,"관사",2520054,"건사",1
0,"킵온","롤온",0,0,0,"페이지온",2520055,"피스온",1
0,"우퍼","초커",0,0,0,"사이드카",2520056,"스토커",1
0,"24쌍","26쌍",0,0,0,"30쌍",2520058,"20쌍",1
0,"퀸텟","콰르텟",0,0,0,"트리오",2520059,"듀오",1
0,"크로노그래프","메트로놈",0,0,0,"바로미터",2520060,"오실로스코프",1
0,"쏘다","두다",0,0,0,"마시다",2520061,"듣다",1
0,"천로의 금감수","골든 무한 주먹밥",0,0,0,"운해의 마물 고기",2521001,"극상의 드래곤 테일 어묵",1
0,"밥","알",0,0,0,"고기",2521002,"꿀",1
0,"캠프 도구","냄비",0,0,0,"괜찮아 마이 프렌드 군 1호",2521003,"활",1
0,"이무기의 알","용의 알",0,0,0,"이무기의 날개",2521004,"용의 날개",1
0,"용의 알을 카지노 왕에게서 훔치기","호마레의 방에서 사진 찍기",0,0,0,"호마레에게 장난치기",2521005,"카야와 청소하기",1
0,"섀도우 타이핑","터치 타이핑",0,0,0,"노룩 타이핑",2530001,"슈퍼 타이핑",1
0,"솔트 풀","타이드 풀",0,0,0,"솔트 스폿",2530002,"스위트 스폿",1
0,"캣투스","하운드투스",0,0,0,"카멜투스",2530003,"샤크투스",1
0,"이모칸","나스칸",0,0,0,"카보챠칸",2530004,"닌진칸",1
0,"천왕","천원",0,0,0,"천심",2530005,"천명",1
0,"볼드 링","고마루 반지",0,0,0,"실 링",2530006,"알 반지",1
0,"크레인 블러드","피죤 블러드",0,0,0,"카나리아 블러드",2530009,"스토크 블러드",1
0,"테일 노트","톱 노트",0,0,0,"보텀 노트",2530010,"이니셜 노트",1
0,"브레인","트레인",0,0,0,"크레인",2530012,"하레인",1
0,"회","국물 요리",0,0,0,"밥",2530013,"절임",1
0,"자이가르닉 효과","피그말리온 효과",0,0,0,"더닝 크루거 효과",2530014,"포러 효과",1
0,"PK 수치","PA 수치",0,0,0,"PQ 수치",2530016,"PS 수치",1
0,"인폼드 리타이어","인폼드 컨센트",0,0,0,"인폼드 라체트",2530018,"인폼드 클라이언트",1
0,"탕초","탕화",0,0,0,"탕경",2530020,"탕실",1
0,"트렁크","보닛",0,0,0,"핸들",2530021,"와이퍼",1
0,"6개","5개",0,0,0,"7개",2530022,"4개",1
0,324,361,0,0,0,256,2530023,289,1
0,"52장","48장",0,0,0,"108장",2530024,"72장",1
0,"1월","11월",0,0,0,"5월",2530025,"9월",1
0,"탁비","탁설",0,0,0,"탁목",2530028,"탁이",1
0,"想","赤",0,0,0,"行",2530030,"識",1
0,3.3303cm,3.0303cm,0,0,0,3.0333cm,2530032,3.3333cm,1
0,"패터너","런너",0,0,0,"건너",2530033,"서머너",1
0,"옥초토실식","초옥토실식",0,0,0,"토실초옥식",2530034,"옥실토초식",1
0,"브릴리언트 컷","트릴리언트 컷",0,0,0,"마키즈 컷",2530035,"오벌 컷",1
0,"적일색","녹일색",0,0,0,"흑일색",2530036,"백일색",1
0,"가름대","뀀대",0,0,0,"자릿점",2530037,"주판틀",1
0,"에메랄드","다이아몬드",0,0,0,"탄자나이트",2530039,"오팔",1
0,"오전","오광",0,0,0,"오화",2530041,"오성",1
0,"치조 농루","충치",0,0,0,"구내염",2530042,"치은염",1
0,"타목","당목",0,0,0,"침목",2530043,"편봉",1
0,"임서","자운",0,0,0,"초서",2530044,"기운",1
0,"能","熊",0,0,0,"羆",2530046,"態",1
0,ppp,ppm,0,0,0,pmp,2530047,amp,1
0,"타르트","웨이퍼",0,0,0,"와플",2530048,"껌",1
0,C3,C4,0,0,0,C2,2530049,C5,1
0,66,88,0,0,0,77,2530050,99,1
0,36,52,0,0,0,56,2530052,88,1
0,"메조베이스","바리톤",0,0,0,"메조테너",2530053,"알토",1
0,"신우치","가미가타",0,0,0,"후타쓰메",2530054,"젠자",1
0,"칩인","턱인",0,0,0,"스로인",2530056,"골인",1
0,"애플타탕","자허토르테",0,0,0,"몽블랑",2530058,"에끌레르",1
0,"알렉산더 암호","시저 암호",0,0,0,"칼 암호",2530059,"미모사 암호",1
0,"모르모트","벨벳",0,0,0,"페리도트",2530060,"베르무트",1
0,"펌프스","웨지힐",0,0,0,"뮬",2530061,"부티",1
0,"아침이 되고","아침으로 변하고",0,0,0,"아침이 오고",2531001,"아침이 또 오고",1
0,"빛","햇살",0,0,0,"해님",2531002,"태양",1
0,"라플레시아 만드라고라","랫튼",0,0,0,"엘더 클라우드",2531003,"드릴 몰",1
0,"세오리","크리티컬",0,0,0,"스파이럴",2531004,"미스티",1
0,"파우치","머그컵",0,0,0,"러버 스트랩",2531005,"아크릴 스탠드",1
0,"팩고","펑고",0,0,0,"킥고",2610002,"랙고",1
0,"페새팔로","크리켓",0,0,0,"하이 알라이",2610003,"피얼롑펜",1
0,"갤러리","캐디",0,0,0,"캐러멜",2610004,"캔버스",1
0,"경비원","지면 정비",0,0,0,"심판",2610005,"볼보이",1
0,"눈질","입질",0,0,0,"코질",2610007,"귀질",1
0,"어영","어탁",0,0,0,"어군",2610008,"어미",1
0,"제비","비둘기",0,0,0,"까마귀",2610009,"참새",1
0,"백","홈",0,0,0,"프론트",2610010,"히트",1
0,"5카운트","3카운트",0,0,0,"7카운트",2610012,"10카운트",1
0,"삿바","샅바",0,0,0,"수박바",2610013,"삳바",1
0,"9명","11명",0,0,0,"5명",2610015,"3명",1
0,"히트","아웃",0,0,0,"펀치",2610016,"빙고",1
