gacha10_special_odds_star3,movie_id,description_sp,gacha_times_limit10,chara_odds_star2,description,329d5d8cff546cdf6c22260c4eae7c8bcba231ec454b47a6cd709f694430565e,discount_price,chara_odds_star1,pickup_badge,tab_name,gacha_type,gacha_id,gacha_odds_star2,gacha_odds,special_id,pick_up_chara_text,rarity_odds,title_id,gacha_detail,pickup_id,free_gacha_interval_time,gacha_bonus_id,gacha10_special_odds_star2,description_2,prizegacha_id,gacha_cost_type,exchange_id,free_gacha_type,parallel_id,price,start_time,free_gacha_count,gacha10_special_odds_star1,ticket_id,gacha_name,a14fba2d3f5c51e36dc002d3e0f851b4f2734af4fbac83e07bc9c3cbf37a4a15,chara_odds_star3,ticket_id_10,end_time
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10260,"",10260,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2024/06/17 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2024/06/26 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10261,"",10261,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2024/06/26 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2024/06/29 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10262,"",10262,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2024/06/29 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2024/07/02 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10263,"",10263,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2024/07/02 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2024/07/11 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10264,"",10264,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2024/07/11 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2024/07/15 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10265,"",10265,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2024/07/15 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2024/07/23 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10266,"",10266,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2024/07/23 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2024/07/28 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10267,"",10267,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2024/07/28 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2024/07/31 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10268,"",10268,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2024/07/31 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2024/08/09 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10269,"",10269,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2024/08/09 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2024/08/14 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10270,"",10270,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2024/08/14 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2024/08/24 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10271,"",10271,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2024/08/24 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2024/08/27 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10272,"",10272,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2024/08/27 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2024/09/05 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10273,"",10273,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2024/09/05 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2024/09/08 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10274,"",10274,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2024/09/08 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2024/09/11 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10275,"",10275,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2024/09/11 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2024/09/18 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10276,"",10276,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2024/09/18 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2024/09/22 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10277,"",10277,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2024/09/22 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2024/09/27 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10278,"",10278,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2024/09/27 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2024/09/30 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10279,"",10279,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2024/09/30 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2024/10/09 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10280,"",10280,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2024/10/09 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2024/10/14 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10281,"",10281,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2024/10/14 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2024/10/24 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10282,"",10282,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2024/10/24 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2024/10/30 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10283,"",10283,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2024/10/30 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2024/11/09 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10284,"",10284,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2024/11/09 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2024/11/14 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10285,"",10285,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2024/11/14 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2024/11/22 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10286,"",10286,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2024/11/22 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2024/11/24 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10287,"",10287,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2024/11/24 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2024/11/28 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10288,"",10288,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2024/11/28 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2024/12/08 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10289,"",10289,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2024/12/08 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2024/12/12 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10290,"",10290,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2024/12/12 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2024/12/21 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10291,"",10291,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2024/12/21 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2024/12/24 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10292,"",10292,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2024/12/24 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2024/12/27 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10293,"",10293,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2024/12/27 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/01/07 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10294,"",10294,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/01/07 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/01/09 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10295,"",10295,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/01/09 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/01/16 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10296,"",10296,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/01/16 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/01/21 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10297,"",10297,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/01/21 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/01/24 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10298,"",10298,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/01/24 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/01/27 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10299,"",10299,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/01/27 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/02/06 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10300,"",10300,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/02/06 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/02/09 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10301,"",10301,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/02/09 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/02/17 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10302,"",10302,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/02/17 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/02/20 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10303,"",10303,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/02/20 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/02/25 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10304,"",10304,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/02/25 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/03/09 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10306,"",10306,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/03/09 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/03/13 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10307,"",10307,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/03/13 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/03/20 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10308,"",10308,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/03/20 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/03/28 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10309,"",10309,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/03/28 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/04/01 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10310,"",10310,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/04/01 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/04/08 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10311,"",10311,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/04/08 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/04/15 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10312,"",10312,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/04/15 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/04/19 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10314,"",10314,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/04/19 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/04/25 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10315,"",10315,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/04/25 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/04/30 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10316,"",10316,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/04/30 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/05/12 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10317,"",10317,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/05/12 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/05/15 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10319,"",10319,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/05/15 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/05/25 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10320,"",10320,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/05/25 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/05/29 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10321,"",10321,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/05/29 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/06/01 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10322,"",10322,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/06/01 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/06/08 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10323,"",10323,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/06/08 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/06/13 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10324,"",10324,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/06/13 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/06/26 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10325,"",10325,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/06/26 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/06/30 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10326,"",10326,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/06/30 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/07/10 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10327,"",10327,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/07/10 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/07/15 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10328,"",10328,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/07/15 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/07/20 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10329,"",10329,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/07/20 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/07/25 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10330,"",10330,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/07/25 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/07/29 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10331,"",10331,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/07/29 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/08/01 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10332,"",10332,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/08/01 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/08/09 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10333,"",10333,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/08/09 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/08/13 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10334,"",10334,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/08/13 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/08/21 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10335,"",10335,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/08/21 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/08/29 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10337,"",10337,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/08/29 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/09/07 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10338,"",10338,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/09/07 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/09/10 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10339,"",10339,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/09/10 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/09/15 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10340,"",10340,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/09/15 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/09/23 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10341,"",10341,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/09/23 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/09/26 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10342,"",10342,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/09/26 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/10/01 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10346,"",10346,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/10/26 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/10/31 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10348,"",10348,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/10/31 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/11/10 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10349,"",10349,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/10/01 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/10/10 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10350,"",10350,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/11/10 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/11/18 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10351,"",10351,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/10/10 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/10/19 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10352,"",10352,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/11/18 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/11/28 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10353,"",10353,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/10/19 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/10/26 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10354,"",10354,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/11/28 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/12/01 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10355,"",10355,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/12/01 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/12/12 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10356,"",10356,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/12/12 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/12/19 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10358,"",10358,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/12/19 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/12/27 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10359,"",10359,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/12/27 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2025/12/31 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10360,"",10360,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2025/12/31 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2026/01/09 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10361,"",10361,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2026/01/09 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2026/01/15 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10363,"",10363,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2026/01/15 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2026/01/22 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10364,"",10364,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2026/01/22 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2026/01/30 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10365,"",10365,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2026/01/30 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2026/02/02 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10366,"",10366,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2026/02/02 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2026/02/08 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10367,"",10367,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2026/02/08 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2026/02/13 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10368,"",10368,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2026/02/13 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2026/02/18 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10369,"",10369,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2026/02/18 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2026/02/27 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10370,"",10370,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2026/02/27 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2026/03/09 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10371,"",10371,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2026/03/09 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2026/03/13 14:59:59"
0,0,"",0,0,"아이템이나 메모리 피스를 GET!",0,0,0,0,"",0,10372,"",10372,0,"",0,0,1,0,0,0,0,"",0,3,0,1,0,0,"2026/03/13 15:00:00",10,0,0,"노멀 뽑기",0,0,0,"2030/02/20 11:59:59"
