gacha_bonus_id,id,unit_id,end_time,exchange_id,pickup_gacha_id,start_time,rarity
0,338,107001,"2023/05/04 14:59:59",190,0,"2023/05/01 15:00:00",3
0,339,106101,"2023/05/04 14:59:59",190,0,"2023/05/01 15:00:00",3
0,340,107101,"2023/05/04 14:59:59",190,0,"2023/05/01 15:00:00",3
1076,341,121501,"2023/05/12 14:59:59",191,0,"2023/05/04 15:00:00",3
0,342,116201,"2023/05/15 14:59:59",192,0,"2023/05/12 15:00:00",3
0,343,116301,"2023/05/15 14:59:59",192,0,"2023/05/12 15:00:00",3
1077,344,121601,"2023/05/22 14:59:59",193,0,"2023/05/15 15:00:00",3
0,345,118001,"2023/05/30 14:59:59",194,0,"2023/05/22 15:00:00",3
1078,346,180901,"2023/06/02 14:59:59",195,0,"2023/05/30 15:00:00",3
0,347,118101,"2023/06/02 14:59:59",195,0,"2023/05/30 15:00:00",3
0,348,180801,"2023/06/02 14:59:59",195,0,"2023/05/30 15:00:00",3
0,349,106701,"2023/06/02 14:59:59",195,0,"2023/05/30 15:00:00",3
0,350,180701,"2023/06/02 14:59:59",195,0,"2023/05/30 15:00:00",3
0,351,180301,"2023/06/02 14:59:59",195,0,"2023/05/30 15:00:00",3
0,352,180601,"2023/06/02 14:59:59",195,0,"2023/05/30 15:00:00",3
0,353,180101,"2023/06/02 14:59:59",195,0,"2023/05/30 15:00:00",3
0,354,106801,"2023/06/02 14:59:59",195,0,"2023/05/30 15:00:00",3
0,355,180201,"2023/06/02 14:59:59",195,0,"2023/05/30 15:00:00",3
0,356,180501,"2023/06/02 14:59:59",195,0,"2023/05/30 15:00:00",3
0,357,180401,"2023/06/02 14:59:59",195,0,"2023/05/30 15:00:00",3
0,358,107001,"2023/06/02 14:59:59",195,0,"2023/05/30 15:00:00",3
0,359,106101,"2023/06/02 14:59:59",195,0,"2023/05/30 15:00:00",3
0,360,107101,"2023/06/02 14:59:59",195,0,"2023/05/30 15:00:00",3
1079,361,122001,"2023/06/10 14:59:59",196,0,"2023/06/02 15:00:00",3
0,362,116501,"2023/06/13 14:59:59",197,0,"2023/06/10 15:00:00",3
0,363,116601,"2023/06/13 14:59:59",197,0,"2023/06/10 15:00:00",3
1080,364,121901,"2023/06/22 14:59:59",198,0,"2023/06/13 15:00:00",3
0,365,117701,"2023/06/26 14:59:59",199,0,"2023/06/22 15:00:00",3
1081,366,106101,"2023/06/29 14:59:59",200,0,"2023/06/26 15:00:00",3
1081,367,107001,"2023/06/29 14:59:59",200,0,"2023/06/26 15:00:00",3
0,368,180901,"2023/06/29 14:59:59",200,0,"2023/06/26 15:00:00",3
0,369,118101,"2023/06/29 14:59:59",200,0,"2023/06/26 15:00:00",3
0,370,180801,"2023/06/29 14:59:59",200,0,"2023/06/26 15:00:00",3
0,371,106701,"2023/06/29 14:59:59",200,0,"2023/06/26 15:00:00",3
0,372,180701,"2023/06/29 14:59:59",200,0,"2023/06/26 15:00:00",3
0,373,180301,"2023/06/29 14:59:59",200,0,"2023/06/26 15:00:00",3
0,374,180601,"2023/06/29 14:59:59",200,0,"2023/06/26 15:00:00",3
0,375,180101,"2023/06/29 14:59:59",200,0,"2023/06/26 15:00:00",3
0,376,106801,"2023/06/29 14:59:59",200,0,"2023/06/26 15:00:00",3
0,377,180201,"2023/06/29 14:59:59",200,0,"2023/06/26 15:00:00",3
0,378,180501,"2023/06/29 14:59:59",200,0,"2023/06/26 15:00:00",3
0,379,180401,"2023/06/29 14:59:59",200,0,"2023/06/26 15:00:00",3
0,380,107101,"2023/06/29 14:59:59",200,0,"2023/06/26 15:00:00",3
1082,381,122201,"2023/07/10 14:59:59",201,0,"2023/06/29 15:00:00",3
0,382,116701,"2023/07/17 14:59:59",202,0,"2023/07/10 15:00:00",3
0,383,116901,"2023/07/17 14:59:59",202,0,"2023/07/10 15:00:00",3
1083,384,122301,"2023/07/26 14:59:59",203,0,"2023/07/17 15:00:00",3
0,385,119901,"2023/08/01 14:59:59",204,0,"2023/07/26 15:00:00",3
1084,386,122501,"2023/08/09 14:59:59",205,0,"2023/08/01 15:00:00",3
0,387,117001,"2023/08/12 14:59:59",206,0,"2023/08/09 15:00:00",3
0,388,120701,"2023/08/16 14:59:59",207,0,"2023/08/12 15:00:00",3
0,389,120901,"2023/08/16 14:59:59",207,0,"2023/08/12 15:00:00",3
1085,390,122601,"2023/08/24 14:59:59",208,0,"2023/08/16 15:00:00",3
0,391,107901,"2023/08/27 14:59:59",209,0,"2023/08/24 15:00:00",3
0,392,107701,"2023/08/27 14:59:59",209,0,"2023/08/24 15:00:00",3
0,393,110301,"2023/08/30 14:59:59",210,0,"2023/08/27 15:00:00",3
0,394,110001,"2023/08/30 14:59:59",210,0,"2023/08/27 15:00:00",3
1086,395,122901,"2023/09/08 14:59:59",211,0,"2023/08/30 15:00:00",3
0,396,117201,"2023/09/11 14:59:59",212,0,"2023/09/08 15:00:00",3
0,397,121001,"2023/09/14 14:59:59",213,0,"2023/09/11 15:00:00",3
0,398,121101,"2023/09/14 14:59:59",213,0,"2023/09/11 15:00:00",3
1087,399,122701,"2023/09/22 14:59:59",214,0,"2023/09/14 15:00:00",3
0,400,113101,"2023/09/25 14:59:59",215,0,"2023/09/22 15:00:00",3
0,401,113401,"2023/09/25 14:59:59",215,0,"2023/09/22 15:00:00",3
0,402,110601,"2023/09/30 14:59:59",216,0,"2023/09/25 15:00:00",3
0,403,110401,"2023/09/30 14:59:59",216,0,"2023/09/25 15:00:00",3
1088,404,123001,"2023/10/03 14:59:59",217,0,"2023/09/30 15:00:00",3
0,405,180901,"2023/10/03 14:59:59",217,0,"2023/09/30 15:00:00",3
0,406,118101,"2023/10/03 14:59:59",217,0,"2023/09/30 15:00:00",3
0,407,180801,"2023/10/03 14:59:59",217,0,"2023/09/30 15:00:00",3
0,408,106701,"2023/10/03 14:59:59",217,0,"2023/09/30 15:00:00",3
0,409,180701,"2023/10/03 14:59:59",217,0,"2023/09/30 15:00:00",3
0,410,180301,"2023/10/03 14:59:59",217,0,"2023/09/30 15:00:00",3
0,411,180601,"2023/10/03 14:59:59",217,0,"2023/09/30 15:00:00",3
0,412,180101,"2023/10/03 14:59:59",217,0,"2023/09/30 15:00:00",3
0,413,106801,"2023/10/03 14:59:59",217,0,"2023/09/30 15:00:00",3
0,414,180201,"2023/10/03 14:59:59",217,0,"2023/09/30 15:00:00",3
0,415,180501,"2023/10/03 14:59:59",217,0,"2023/09/30 15:00:00",3
0,416,180401,"2023/10/03 14:59:59",217,0,"2023/09/30 15:00:00",3
0,417,107001,"2023/10/03 14:59:59",217,0,"2023/09/30 15:00:00",3
0,418,106101,"2023/10/03 14:59:59",217,0,"2023/09/30 15:00:00",3
0,419,107101,"2023/10/03 14:59:59",217,0,"2023/09/30 15:00:00",3
1089,420,123101,"2023/10/13 14:59:59",218,0,"2023/10/03 15:00:00",3
0,421,118001,"2023/10/16 14:59:59",219,0,"2023/10/13 15:00:00",3
1090,422,123201,"2023/10/25 14:59:59",220,0,"2023/10/16 15:00:00",3
1091,423,123301,"2023/11/02 14:59:59",221,0,"2023/10/25 15:00:00",3
1092,424,123601,"2023/11/13 14:59:59",222,0,"2023/11/02 15:00:00",3
0,425,117701,"2023/11/17 14:59:59",223,0,"2023/11/13 15:00:00",3
1093,426,123701,"2023/11/24 14:59:59",224,0,"2023/11/17 15:00:00",3
0,427,108101,"2023/11/27 14:59:59",225,0,"2023/11/24 15:00:00",3
0,428,108301,"2023/11/27 14:59:59",225,0,"2023/11/24 15:00:00",3
0,429,111101,"2023/11/30 14:59:59",226,0,"2023/11/27 15:00:00",3
0,430,113901,"2023/11/30 14:59:59",226,0,"2023/11/27 15:00:00",3
1094,431,123801,"2023/12/08 14:59:59",227,0,"2023/11/30 15:00:00",3
0,432,121501,"2023/12/11 14:59:59",228,0,"2023/12/08 15:00:00",3
0,433,107801,"2023/12/15 14:59:59",229,0,"2023/12/11 15:00:00",3
0,434,107501,"2023/12/15 14:59:59",229,0,"2023/12/11 15:00:00",3
1095,435,123901,"2023/12/22 14:59:59",230,0,"2023/12/15 15:00:00",3
1096,436,180601,"2023/12/25 14:59:59",231,0,"2023/12/22 15:00:00",3
1096,437,180101,"2023/12/25 14:59:59",231,0,"2023/12/22 15:00:00",3
0,438,123001,"2023/12/25 14:59:59",231,0,"2023/12/22 15:00:00",3
0,439,180901,"2023/12/25 14:59:59",231,0,"2023/12/22 15:00:00",3
0,440,118101,"2023/12/25 14:59:59",231,0,"2023/12/22 15:00:00",3
0,441,180801,"2023/12/25 14:59:59",231,0,"2023/12/22 15:00:00",3
0,442,106701,"2023/12/25 14:59:59",231,0,"2023/12/22 15:00:00",3
0,443,180701,"2023/12/25 14:59:59",231,0,"2023/12/22 15:00:00",3
0,444,180301,"2023/12/25 14:59:59",231,0,"2023/12/22 15:00:00",3
0,445,106801,"2023/12/25 14:59:59",231,0,"2023/12/22 15:00:00",3
0,446,180201,"2023/12/25 14:59:59",231,0,"2023/12/22 15:00:00",3
0,447,180501,"2023/12/25 14:59:59",231,0,"2023/12/22 15:00:00",3
0,448,180401,"2023/12/25 14:59:59",231,0,"2023/12/22 15:00:00",3
0,449,107001,"2023/12/25 14:59:59",231,0,"2023/12/22 15:00:00",3
0,450,106101,"2023/12/25 14:59:59",231,0,"2023/12/22 15:00:00",3
0,451,107101,"2023/12/25 14:59:59",231,0,"2023/12/22 15:00:00",3
0,452,108401,"2023/12/28 14:59:59",232,0,"2023/12/25 15:00:00",3
0,453,108601,"2023/12/28 14:59:59",232,0,"2023/12/25 15:00:00",3
1097,454,124001,"2024/01/06 14:59:59",233,0,"2023/12/28 15:00:00",3
0,455,119901,"2024/01/15 14:59:59",234,0,"2024/01/06 15:00:00",3
0,456,111501,"2024/01/22 14:59:59",235,0,"2024/01/15 15:00:00",3
0,457,114401,"2024/01/22 14:59:59",235,0,"2024/01/15 15:00:00",3
1098,458,124201,"2024/01/30 14:59:59",236,0,"2024/01/22 15:00:00",3
1099,459,181001,"2024/02/02 14:59:59",237,0,"2024/01/30 15:00:00",3
0,460,123001,"2024/02/02 14:59:59",237,0,"2024/01/30 15:00:00",3
0,461,180901,"2024/02/02 14:59:59",237,0,"2024/01/30 15:00:00",3
0,462,118101,"2024/02/02 14:59:59",237,0,"2024/01/30 15:00:00",3
0,463,180801,"2024/02/02 14:59:59",237,0,"2024/01/30 15:00:00",3
0,464,106701,"2024/02/02 14:59:59",237,0,"2024/01/30 15:00:00",3
0,465,180701,"2024/02/02 14:59:59",237,0,"2024/01/30 15:00:00",3
0,466,180301,"2024/02/02 14:59:59",237,0,"2024/01/30 15:00:00",3
0,467,180601,"2024/02/02 14:59:59",237,0,"2024/01/30 15:00:00",3
0,468,180101,"2024/02/02 14:59:59",237,0,"2024/01/30 15:00:00",3
0,469,106801,"2024/02/02 14:59:59",237,0,"2024/01/30 15:00:00",3
0,470,180201,"2024/02/02 14:59:59",237,0,"2024/01/30 15:00:00",3
0,471,180501,"2024/02/02 14:59:59",237,0,"2024/01/30 15:00:00",3
0,472,180401,"2024/02/02 14:59:59",237,0,"2024/01/30 15:00:00",3
0,473,107001,"2024/02/02 14:59:59",237,0,"2024/01/30 15:00:00",3
0,474,106101,"2024/02/02 14:59:59",237,0,"2024/01/30 15:00:00",3
0,475,107101,"2024/02/02 14:59:59",237,0,"2024/01/30 15:00:00",3
1100,476,124601,"2024/02/09 14:59:59",238,0,"2024/02/02 15:00:00",3
0,477,120701,"2024/02/14 14:59:59",239,0,"2024/02/09 15:00:00",3
0,478,120901,"2024/02/14 14:59:59",239,0,"2024/02/09 15:00:00",3
1101,479,124501,"2024/02/23 14:59:59",240,0,"2024/02/14 15:00:00",3
0,480,112001,"2024/02/29 14:59:59",241,0,"2024/02/23 15:00:00",3
0,481,111801,"2024/02/29 14:59:59",241,0,"2024/02/23 15:00:00",3
0,482,111901,"2024/02/29 14:59:59",241,0,"2024/02/23 15:00:00",3
0,483,115001,"2024/02/29 14:59:59",241,0,"2024/02/23 15:00:00",3
0,484,108801,"2024/02/29 14:59:59",241,0,"2024/02/23 15:00:00",3
0,485,108701,"2024/02/29 14:59:59",241,0,"2024/02/23 15:00:00",3
1102,486,124801,"2024/03/09 14:59:59",242,0,"2024/02/29 15:00:00",3
0,487,116401,"2024/03/12 14:59:59",243,0,"2024/03/09 15:00:00",3
0,488,121301,"2024/03/12 14:59:59",243,0,"2024/03/09 15:00:00",3
0,489,121401,"2024/03/12 14:59:59",243,0,"2024/03/09 15:00:00",3
0,490,121601,"2024/03/12 14:59:59",243,0,"2024/03/09 15:00:00",3
0,491,122001,"2024/03/12 14:59:59",243,0,"2024/03/09 15:00:00",3
0,492,121901,"2024/03/12 14:59:59",243,0,"2024/03/09 15:00:00",3
0,493,122201,"2024/03/12 14:59:59",243,0,"2024/03/09 15:00:00",3
0,494,122301,"2024/03/12 14:59:59",243,0,"2024/03/09 15:00:00",3
0,495,122601,"2024/03/14 14:59:59",244,0,"2024/03/12 15:00:00",3
0,496,122701,"2024/03/14 14:59:59",244,0,"2024/03/12 15:00:00",3
0,497,123101,"2024/03/14 14:59:59",244,0,"2024/03/12 15:00:00",3
0,498,123201,"2024/03/14 14:59:59",244,0,"2024/03/12 15:00:00",3
0,499,123701,"2024/03/14 14:59:59",244,0,"2024/03/12 15:00:00",3
0,500,123901,"2024/03/14 14:59:59",244,0,"2024/03/12 15:00:00",3
0,501,124201,"2024/03/14 14:59:59",244,0,"2024/03/12 15:00:00",3
1103,502,125001,"2024/03/23 14:59:59",245,0,"2024/03/14 15:00:00",3
0,503,121001,"2024/03/21 14:59:59",246,0,"2024/03/14 15:00:00",3
0,504,121101,"2024/03/21 14:59:59",246,0,"2024/03/14 15:00:00",3
0,505,115501,"2024/03/21 14:59:59",246,0,"2024/03/14 15:00:00",3
0,506,109101,"2024/03/21 14:59:59",246,0,"2024/03/14 15:00:00",3
0,507,122501,"2024/03/27 14:59:59",247,0,"2024/03/23 15:00:00",3
1104,508,118201,"2024/03/30 14:59:59",248,0,"2024/03/27 15:00:00",3
0,509,181001,"2024/03/30 14:59:59",248,0,"2024/03/27 15:00:00",3
0,510,123001,"2024/03/30 14:59:59",248,0,"2024/03/27 15:00:00",3
0,511,180901,"2024/03/30 14:59:59",248,0,"2024/03/27 15:00:00",3
0,512,118101,"2024/03/30 14:59:59",248,0,"2024/03/27 15:00:00",3
0,513,180801,"2024/03/30 14:59:59",248,0,"2024/03/27 15:00:00",3
0,514,106701,"2024/03/30 14:59:59",248,0,"2024/03/27 15:00:00",3
0,515,180701,"2024/03/30 14:59:59",248,0,"2024/03/27 15:00:00",3
0,516,180301,"2024/03/30 14:59:59",248,0,"2024/03/27 15:00:00",3
0,517,180601,"2024/03/30 14:59:59",248,0,"2024/03/27 15:00:00",3
0,518,180101,"2024/03/30 14:59:59",248,0,"2024/03/27 15:00:00",3
0,519,106801,"2024/03/30 14:59:59",248,0,"2024/03/27 15:00:00",3
0,520,180201,"2024/03/30 14:59:59",248,0,"2024/03/27 15:00:00",3
0,521,180501,"2024/03/30 14:59:59",248,0,"2024/03/27 15:00:00",3
0,522,180401,"2024/03/30 14:59:59",248,0,"2024/03/27 15:00:00",3
0,523,107001,"2024/03/30 14:59:59",248,0,"2024/03/27 15:00:00",3
0,524,106101,"2024/03/30 14:59:59",248,0,"2024/03/27 15:00:00",3
0,525,107101,"2024/03/30 14:59:59",248,0,"2024/03/27 15:00:00",3
1105,526,125101,"2024/04/07 14:59:59",249,0,"2024/03/30 15:00:00",3
1106,527,125201,"2024/04/15 14:59:59",250,0,"2024/04/07 15:00:00",3
1107,528,120001,"2024/04/25 14:59:59",251,0,"2024/04/15 15:00:00",3
0,529,122901,"2024/04/30 14:59:59",252,0,"2024/04/25 15:00:00",3
1108,530,125301,"2024/05/07 14:59:59",253,0,"2024/04/30 15:00:00",3
0,531,121501,"2024/05/13 14:59:59",254,0,"2024/05/07 15:00:00",3
1109,532,125401,"2024/05/20 14:59:59",255,0,"2024/05/13 15:00:00",3
1110,533,125801,"2024/05/28 14:59:59",256,0,"2024/05/20 15:00:00",3
0,534,123301,"2024/06/02 14:59:59",257,0,"2024/05/28 15:00:00",3
1111,535,125501,"2024/06/12 14:59:59",258,0,"2024/06/02 15:00:00",3
0,536,123601,"2024/06/17 14:59:59",259,0,"2024/06/12 15:00:00",3
1112,537,125601,"2024/06/26 14:59:59",260,0,"2024/06/17 15:00:00",3
1113,538,180301,"2024/06/29 14:59:59",261,0,"2024/06/26 15:00:00",3
0,539,118201,"2024/06/29 14:59:59",261,0,"2024/06/26 15:00:00",3
0,540,181001,"2024/06/29 14:59:59",261,0,"2024/06/26 15:00:00",3
0,541,123001,"2024/06/29 14:59:59",261,0,"2024/06/26 15:00:00",3
0,542,180901,"2024/06/29 14:59:59",261,0,"2024/06/26 15:00:00",3
0,543,118101,"2024/06/29 14:59:59",261,0,"2024/06/26 15:00:00",3
0,544,180801,"2024/06/29 14:59:59",261,0,"2024/06/26 15:00:00",3
0,545,106701,"2024/06/29 14:59:59",261,0,"2024/06/26 15:00:00",3
0,546,180701,"2024/06/29 14:59:59",261,0,"2024/06/26 15:00:00",3
0,547,180601,"2024/06/29 14:59:59",261,0,"2024/06/26 15:00:00",3
0,548,180101,"2024/06/29 14:59:59",261,0,"2024/06/26 15:00:00",3
0,549,106801,"2024/06/29 14:59:59",261,0,"2024/06/26 15:00:00",3
0,550,180201,"2024/06/29 14:59:59",261,0,"2024/06/26 15:00:00",3
0,551,180501,"2024/06/29 14:59:59",261,0,"2024/06/26 15:00:00",3
0,552,180401,"2024/06/29 14:59:59",261,0,"2024/06/26 15:00:00",3
0,553,107001,"2024/06/29 14:59:59",261,0,"2024/06/26 15:00:00",3
0,554,106101,"2024/06/29 14:59:59",261,0,"2024/06/26 15:00:00",3
0,555,107101,"2024/06/29 14:59:59",261,0,"2024/06/26 15:00:00",3
0,556,123801,"2024/07/02 14:59:59",262,0,"2024/06/29 15:00:00",3
1114,557,126201,"2024/07/11 14:59:59",263,0,"2024/07/02 15:00:00",3
0,558,124001,"2024/07/15 14:59:59",264,0,"2024/07/11 15:00:00",3
1115,559,126301,"2024/07/23 14:59:59",265,0,"2024/07/15 15:00:00",3
0,560,124601,"2024/07/28 14:59:59",266,0,"2024/07/23 15:00:00",3
0,561,124501,"2024/07/28 14:59:59",266,0,"2024/07/23 15:00:00",3
1116,562,126401,"2024/07/31 14:59:59",267,0,"2024/07/28 15:00:00",3
0,563,118201,"2024/07/31 14:59:59",267,0,"2024/07/28 15:00:00",3
0,564,181001,"2024/07/31 14:59:59",267,0,"2024/07/28 15:00:00",3
0,565,123001,"2024/07/31 14:59:59",267,0,"2024/07/28 15:00:00",3
0,566,180901,"2024/07/31 14:59:59",267,0,"2024/07/28 15:00:00",3
0,567,118101,"2024/07/31 14:59:59",267,0,"2024/07/28 15:00:00",3
0,568,180801,"2024/07/31 14:59:59",267,0,"2024/07/28 15:00:00",3
0,569,106701,"2024/07/31 14:59:59",267,0,"2024/07/28 15:00:00",3
0,570,180701,"2024/07/31 14:59:59",267,0,"2024/07/28 15:00:00",3
0,571,180301,"2024/07/31 14:59:59",267,0,"2024/07/28 15:00:00",3
0,572,180601,"2024/07/31 14:59:59",267,0,"2024/07/28 15:00:00",3
0,573,180101,"2024/07/31 14:59:59",267,0,"2024/07/28 15:00:00",3
0,574,106801,"2024/07/31 14:59:59",267,0,"2024/07/28 15:00:00",3
0,575,180201,"2024/07/31 14:59:59",267,0,"2024/07/28 15:00:00",3
0,576,180501,"2024/07/31 14:59:59",267,0,"2024/07/28 15:00:00",3
0,577,180401,"2024/07/31 14:59:59",267,0,"2024/07/28 15:00:00",3
0,578,107001,"2024/07/31 14:59:59",267,0,"2024/07/28 15:00:00",3
0,579,106101,"2024/07/31 14:59:59",267,0,"2024/07/28 15:00:00",3
0,580,107101,"2024/07/31 14:59:59",267,0,"2024/07/28 15:00:00",3
1117,581,126601,"2024/08/09 14:59:59",268,0,"2024/07/31 15:00:00",3
0,582,122501,"2024/08/14 14:59:59",269,0,"2024/08/09 15:00:00",3
1118,583,126801,"2024/08/24 14:59:59",270,0,"2024/08/14 15:00:00",3
0,584,107501,"2024/08/27 14:59:59",271,0,"2024/08/24 15:00:00",3
0,585,107801,"2024/08/27 14:59:59",271,0,"2024/08/24 15:00:00",3
0,586,110301,"2024/08/27 14:59:59",271,0,"2024/08/24 15:00:00",3
0,587,110001,"2024/08/27 14:59:59",271,0,"2024/08/24 15:00:00",3
1119,588,126901,"2024/09/05 14:59:59",272,0,"2024/08/27 15:00:00",3
0,589,122901,"2024/09/08 14:59:59",273,0,"2024/09/05 15:00:00",3
0,590,124801,"2024/09/11 14:59:59",274,0,"2024/09/08 15:00:00",3
0,591,125001,"2024/09/11 14:59:59",274,0,"2024/09/08 15:00:00",3
1120,592,127101,"2024/09/18 14:59:59",275,0,"2024/09/11 15:00:00",3
0,593,107701,"2024/09/22 14:59:59",276,0,"2024/09/18 15:00:00",3
0,594,107901,"2024/09/22 14:59:59",276,0,"2024/09/18 15:00:00",3
0,595,110601,"2024/09/22 14:59:59",276,0,"2024/09/18 15:00:00",3
0,596,110401,"2024/09/22 14:59:59",276,0,"2024/09/18 15:00:00",3
0,597,117201,"2024/09/27 14:59:59",277,0,"2024/09/22 15:00:00",3
0,598,117001,"2024/09/27 14:59:59",277,0,"2024/09/22 15:00:00",3
0,599,113101,"2024/09/27 14:59:59",277,0,"2024/09/22 15:00:00",3
0,600,113401,"2024/09/27 14:59:59",277,0,"2024/09/22 15:00:00",3
1121,601,126501,"2024/09/30 14:59:59",278,0,"2024/09/27 15:00:00",3
0,602,126401,"2024/09/30 14:59:59",278,0,"2024/09/27 15:00:00",3
0,603,118201,"2024/09/30 14:59:59",278,0,"2024/09/27 15:00:00",3
0,604,181001,"2024/09/30 14:59:59",278,0,"2024/09/27 15:00:00",3
0,605,123001,"2024/09/30 14:59:59",278,0,"2024/09/27 15:00:00",3
0,606,180901,"2024/09/30 14:59:59",278,0,"2024/09/27 15:00:00",3
0,607,118101,"2024/09/30 14:59:59",278,0,"2024/09/27 15:00:00",3
0,608,180801,"2024/09/30 14:59:59",278,0,"2024/09/27 15:00:00",3
0,609,106701,"2024/09/30 14:59:59",278,0,"2024/09/27 15:00:00",3
0,610,180701,"2024/09/30 14:59:59",278,0,"2024/09/27 15:00:00",3
0,611,180301,"2024/09/30 14:59:59",278,0,"2024/09/27 15:00:00",3
0,612,180601,"2024/09/30 14:59:59",278,0,"2024/09/27 15:00:00",3
0,613,180101,"2024/09/30 14:59:59",278,0,"2024/09/27 15:00:00",3
0,614,106801,"2024/09/30 14:59:59",278,0,"2024/09/27 15:00:00",3
0,615,180201,"2024/09/30 14:59:59",278,0,"2024/09/27 15:00:00",3
0,616,180501,"2024/09/30 14:59:59",278,0,"2024/09/27 15:00:00",3
0,617,180401,"2024/09/30 14:59:59",278,0,"2024/09/27 15:00:00",3
0,618,107001,"2024/09/30 14:59:59",278,0,"2024/09/27 15:00:00",3
0,619,106101,"2024/09/30 14:59:59",278,0,"2024/09/27 15:00:00",3
0,620,107101,"2024/09/30 14:59:59",278,0,"2024/09/27 15:00:00",3
1122,621,127201,"2024/10/09 14:59:59",279,0,"2024/09/30 15:00:00",3
0,622,118001,"2024/10/14 14:59:59",280,0,"2024/10/09 15:00:00",3
0,623,123301,"2024/10/14 14:59:59",280,0,"2024/10/09 15:00:00",3
1123,624,127301,"2024/10/24 14:59:59",281,0,"2024/10/14 15:00:00",3
0,625,120001,"2024/10/30 14:59:59",282,0,"2024/10/24 15:00:00",3
1124,626,127501,"2024/11/09 14:59:59",283,0,"2024/10/30 15:00:00",3
0,627,123601,"2024/11/14 14:59:59",284,0,"2024/11/09 15:00:00",3
1125,628,127601,"2024/11/22 14:59:59",285,0,"2024/11/14 15:00:00",3
0,629,108101,"2024/11/24 14:59:59",286,0,"2024/11/22 15:00:00",3
0,630,108301,"2024/11/24 14:59:59",286,0,"2024/11/22 15:00:00",3
0,631,111101,"2024/11/24 14:59:59",286,0,"2024/11/22 15:00:00",3
0,632,113901,"2024/11/24 14:59:59",286,0,"2024/11/22 15:00:00",3
0,633,117701,"2024/11/24 14:59:59",286,0,"2024/11/22 15:00:00",3
0,634,125301,"2024/11/28 14:59:59",287,0,"2024/11/24 15:00:00",3
1126,635,126001,"2024/12/08 14:59:59",288,0,"2024/11/28 15:00:00",3
0,636,123801,"2024/12/12 14:59:59",289,0,"2024/12/08 15:00:00",3
1127,637,126101,"2024/12/21 14:59:59",290,0,"2024/12/12 15:00:00",3
1128,638,180501,"2024/12/24 14:59:59",291,0,"2024/12/21 15:00:00",3
0,639,126501,"2024/12/24 14:59:59",291,0,"2024/12/21 15:00:00",3
0,640,126401,"2024/12/24 14:59:59",291,0,"2024/12/21 15:00:00",3
0,641,118201,"2024/12/24 14:59:59",291,0,"2024/12/21 15:00:00",3
0,642,181001,"2024/12/24 14:59:59",291,0,"2024/12/21 15:00:00",3
0,643,123001,"2024/12/24 14:59:59",291,0,"2024/12/21 15:00:00",3
0,644,180901,"2024/12/24 14:59:59",291,0,"2024/12/21 15:00:00",3
0,645,118101,"2024/12/24 14:59:59",291,0,"2024/12/21 15:00:00",3
0,646,180801,"2024/12/24 14:59:59",291,0,"2024/12/21 15:00:00",3
0,647,106701,"2024/12/24 14:59:59",291,0,"2024/12/21 15:00:00",3
0,648,180701,"2024/12/24 14:59:59",291,0,"2024/12/21 15:00:00",3
0,649,180301,"2024/12/24 14:59:59",291,0,"2024/12/21 15:00:00",3
0,650,180601,"2024/12/24 14:59:59",291,0,"2024/12/21 15:00:00",3
0,651,180101,"2024/12/24 14:59:59",291,0,"2024/12/21 15:00:00",3
0,652,106801,"2024/12/24 14:59:59",291,0,"2024/12/21 15:00:00",3
0,653,180201,"2024/12/24 14:59:59",291,0,"2024/12/21 15:00:00",3
0,654,180401,"2024/12/24 14:59:59",291,0,"2024/12/21 15:00:00",3
0,655,107001,"2024/12/24 14:59:59",291,0,"2024/12/21 15:00:00",3
0,656,106101,"2024/12/24 14:59:59",291,0,"2024/12/21 15:00:00",3
0,657,107101,"2024/12/24 14:59:59",291,0,"2024/12/21 15:00:00",3
0,658,125501,"2024/12/27 14:59:59",292,0,"2024/12/24 15:00:00",3
0,659,125601,"2024/12/27 14:59:59",292,0,"2024/12/24 15:00:00",3
1129,660,127901,"2025/01/07 14:59:59",293,0,"2024/12/27 15:00:00",3
0,661,124001,"2025/01/09 14:59:59",294,0,"2025/01/07 15:00:00",3
1130,662,128001,"2025/01/16 14:59:59",295,0,"2025/01/09 15:00:00",3
0,663,108401,"2025/01/21 14:59:59",296,0,"2025/01/16 15:00:00",3
0,664,108601,"2025/01/21 14:59:59",296,0,"2025/01/16 15:00:00",3
0,665,111501,"2025/01/21 14:59:59",296,0,"2025/01/16 15:00:00",3
0,666,114401,"2025/01/21 14:59:59",296,0,"2025/01/16 15:00:00",3
0,667,119901,"2025/01/21 14:59:59",296,0,"2025/01/16 15:00:00",3
0,668,126201,"2025/01/24 14:59:59",297,0,"2025/01/21 15:00:00",3
1131,669,181101,"2025/01/27 14:59:59",298,0,"2025/01/24 15:00:00",3
0,670,126501,"2025/01/27 14:59:59",298,0,"2025/01/24 15:00:00",3
0,671,126401,"2025/01/27 14:59:59",298,0,"2025/01/24 15:00:00",3
0,672,118201,"2025/01/27 14:59:59",298,0,"2025/01/24 15:00:00",3
0,673,181001,"2025/01/27 14:59:59",298,0,"2025/01/24 15:00:00",3
0,674,123001,"2025/01/27 14:59:59",298,0,"2025/01/24 15:00:00",3
0,675,180901,"2025/01/27 14:59:59",298,0,"2025/01/24 15:00:00",3
